,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-08-10,746922,Strikeout,strikeout,True,676694,670174,Jake Meyers,Josh Winckowski,0,85c73293-ac4e-4041-b9f3-f856156dca04,670174.0,joshwinckowski,Winckowski,Right,Josh Winckowski,BOS,4.37,4.78,59.2,102.0,100.0,99.0,0.821,6.34,3.17,9.65,1.21,1.91,0.236,0.387,0.166,0.332,0.443,103.0,97.0,99.0,59.0,110.0,98.0,100.0,103.0,101.0,121.0,107.0,110.0,96.0,99.0,92.0,0.333,0.036,0.357,0.142,0.132,-0.8,-0.95,0.42,0.77,-2.2,94.4,90.1,91.4,94.9,85.0,0.276,0.425,0.162,0.3,0.529,0.217,0.342,0.474,0.103,0.143,0.179,0.328,0.2,0.2,0.214,,,,,,,,,,,,,,,,,,,,,
11,2024-08-10,746922,Groundout,field_out,True,646240,681293,Rafael Devers,Spencer Arrighetti,0,bcf70edc-e78c-4275-8fa2-ea28bfcc65ab,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.63,3.81,124.1,99.0,93.0,99.0,0.731,10.93,4.13,8.25,1.23,0.8,0.255,0.425,0.16,0.305,0.446,88.0,98.0,89.0,89.0,100.0,99.0,,,,116.0,92.0,100.0,63.0,100.0,98.0,,0.412,0.194,0.113,0.086,-0.95,0.98,,1.47,-2.98,94.1,88.2,85.4,,81.0,,,,0.245,0.439,0.239,0.429,0.571,0.38,,,,0.29,0.489,0.209,113.0,100.0,105.0,0.195,0.92,78.4,0.152,0.263,0.419,0.107,0.214,0.413,,,,,,,,,
12,2024-08-10,746922,Pop Out,field_out,True,643376,681293,Danny Jansen,Spencer Arrighetti,0,1d860c75-6a23-4702-a891-8a34752e0532,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.63,3.81,124.1,99.0,93.0,99.0,0.731,10.93,4.13,8.25,1.23,0.8,0.255,0.425,0.16,0.305,0.446,88.0,98.0,89.0,89.0,100.0,99.0,,,,116.0,92.0,100.0,63.0,100.0,98.0,,0.412,0.194,0.113,0.086,-0.95,0.98,,1.47,-2.98,94.1,88.2,85.4,,81.0,,,,0.245,0.439,0.239,0.429,0.571,0.38,,,,0.29,0.489,0.209,113.0,100.0,105.0,0.195,0.92,78.4,0.152,0.263,0.419,0.107,0.214,0.413,,,,,,,,,
13,2024-08-10,746922,Strikeout,strikeout,True,642086,681293,Dominic Smith,Spencer Arrighetti,0,85044953-1287-449d-bcc7-13ab2a9ca019,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.63,3.81,124.1,99.0,93.0,99.0,0.731,10.93,4.13,8.25,1.23,0.8,0.255,0.425,0.16,0.305,0.446,88.0,98.0,89.0,89.0,100.0,99.0,,,,116.0,92.0,100.0,63.0,100.0,98.0,,0.412,0.194,0.113,0.086,-0.95,0.98,,1.47,-2.98,94.1,88.2,85.4,,81.0,,,,0.245,0.439,0.239,0.429,0.571,0.38,,,,0.29,0.489,0.209,113.0,100.0,105.0,0.195,0.92,78.4,0.152,0.263,0.419,0.107,0.214,0.413,,,,,,,,,
14,2024-08-10,746922,Groundout,field_out,True,676801,670174,Chas McCormick,Josh Winckowski,0,8c36b896-59b4-4ab2-a0c4-d66f4e8985c0,670174.0,joshwinckowski,Winckowski,Right,Josh Winckowski,BOS,4.37,4.78,59.2,102.0,100.0,99.0,0.821,6.34,3.17,9.65,1.21,1.91,0.236,0.387,0.166,0.332,0.443,103.0,97.0,99.0,59.0,110.0,98.0,100.0,103.0,101.0,121.0,107.0,110.0,96.0,99.0,92.0,0.333,0.036,0.357,0.142,0.132,-0.8,-0.95,0.42,0.77,-2.2,94.4,90.1,91.4,94.9,85.0,0.276,0.425,0.162,0.3,0.529,0.217,0.342,0.474,0.103,0.143,0.179,0.328,0.2,0.2,0.214,,,,,,,,,,,,,,,,,,,,,
15,2024-08-10,746922,Groundout,field_out,True,514888,670174,Jose Altuve,Josh Winckowski,0,41ea839f-46bb-4aae-9f8b-a6f7e64fc58d,670174.0,joshwinckowski,Winckowski,Right,Josh Winckowski,BOS,4.37,4.78,59.2,102.0,100.0,99.0,0.821,6.34,3.17,9.65,1.21,1.91,0.236,0.387,0.166,0.332,0.443,103.0,97.0,99.0,59.0,110.0,98.0,100.0,103.0,101.0,121.0,107.0,110.0,96.0,99.0,92.0,0.333,0.036,0.357,0.142,0.132,-0.8,-0.95,0.42,0.77,-2.2,94.4,90.1,91.4,94.9,85.0,0.276,0.425,0.162,0.3,0.529,0.217,0.342,0.474,0.103,0.143,0.179,0.328,0.2,0.2,0.214,,,,,,,,,,,,,,,,,,,,,
16,2024-08-10,746922,Groundout,field_out,True,608324,670174,Alex Bregman,Josh Winckowski,0,43f83303-3a09-4774-a5a6-84d535d9a3ba,670174.0,joshwinckowski,Winckowski,Right,Josh Winckowski,BOS,4.37,4.78,59.2,102.0,100.0,99.0,0.821,6.34,3.17,9.65,1.21,1.91,0.236,0.387,0.166,0.332,0.443,103.0,97.0,99.0,59.0,110.0,98.0,100.0,103.0,101.0,121.0,107.0,110.0,96.0,99.0,92.0,0.333,0.036,0.357,0.142,0.132,-0.8,-0.95,0.42,0.77,-2.2,94.4,90.1,91.4,94.9,85.0,0.276,0.425,0.162,0.3,0.529,0.217,0.342,0.474,0.103,0.143,0.179,0.328,0.2,0.2,0.214,,,,,,,,,,,,,,,,,,,,,
17,2024-08-10,746922,Strikeout,strikeout,True,686765,681293,Nick Sogard,Spencer Arrighetti,0,2bca0d66-9294-47b7-8b0a-e46dace6fe3d,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.63,3.81,124.1,99.0,93.0,99.0,0.731,10.93,4.13,8.25,1.23,0.8,0.255,0.425,0.16,0.305,0.446,88.0,98.0,89.0,89.0,100.0,99.0,,,,116.0,92.0,100.0,63.0,100.0,98.0,,0.412,0.194,0.113,0.086,-0.95,0.98,,1.47,-2.98,94.1,88.2,85.4,,81.0,,,,0.245,0.439,0.239,0.429,0.571,0.38,,,,0.29,0.489,0.209,113.0,100.0,105.0,0.195,0.92,78.4,0.152,0.263,0.419,0.107,0.214,0.413,,,,,,,,,
18,2024-08-10,746922,Strikeout,strikeout,True,678882,681293,Ceddanne Rafaela,Spencer Arrighetti,0,c20fcbe5-28fd-44db-88fe-1ef3305dacfd,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.63,3.81,124.1,99.0,93.0,99.0,0.731,10.93,4.13,8.25,1.23,0.8,0.255,0.425,0.16,0.305,0.446,88.0,98.0,89.0,89.0,100.0,99.0,,,,116.0,92.0,100.0,63.0,100.0,98.0,,0.412,0.194,0.113,0.086,-0.95,0.98,,1.47,-2.98,94.1,88.2,85.4,,81.0,,,,0.245,0.439,0.239,0.429,0.571,0.38,,,,0.29,0.489,0.209,113.0,100.0,105.0,0.195,0.92,78.4,0.152,0.263,0.419,0.107,0.214,0.413,,,,,,,,,
19,2024-08-10,746922,Walk,walk,False,666152,681293,David Hamilton,Spencer Arrighetti,0,6cb05749-0fb8-4bfe-abe3-1ffad6066575,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.63,3.81,124.1,99.0,93.0,99.0,0.731,10.93,4.13,8.25,1.23,0.8,0.255,0.425,0.16,0.305,0.446,88.0,98.0,89.0,89.0,100.0,99.0,,,,116.0,92.0,100.0,63.0,100.0,98.0,,0.412,0.194,0.113,0.086,-0.95,0.98,,1.47,-2.98,94.1,88.2,85.4,,81.0,,,,0.245,0.439,0.239,0.429,0.571,0.38,,,,0.29,0.489,0.209,113.0,100.0,105.0,0.195,0.92,78.4,0.152,0.263,0.419,0.107,0.214,0.413,,,,,,,,,
20,2024-08-10,746922,Strikeout,strikeout,True,680776,681293,Jarren Duran,Spencer Arrighetti,1,a7a32aa8-08ec-4a6f-ae44-c4881d9c4598,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.63,3.81,124.1,99.0,93.0,99.0,0.731,10.93,4.13,8.25,1.23,0.8,0.255,0.425,0.16,0.305,0.446,88.0,98.0,89.0,89.0,100.0,99.0,,,,116.0,92.0,100.0,63.0,100.0,98.0,,0.412,0.194,0.113,0.086,-0.95,0.98,,1.47,-2.98,94.1,88.2,85.4,,81.0,,,,0.245,0.439,0.239,0.429,0.571,0.38,,,,0.29,0.489,0.209,113.0,100.0,105.0,0.195,0.92,78.4,0.152,0.263,0.419,0.107,0.214,0.413,,,,,,,,,
21,2024-08-10,746922,Groundout,field_out,True,670541,641745,Yordan Alvarez,Brad Keller,0,6bb68f80-838a-4f99-b292-dc9fbae156c4,641745.0,bradkeller,"Keller, B",Right,Brad Keller,- - -,5.44,4.68,41.1,102.0,96.0,102.0,0.804,6.97,3.27,10.45,1.96,1.45,0.245,0.42,0.154,0.329,0.423,98.0,102.0,100.0,74.0,100.0,97.0,81.0,93.0,88.0,120.0,106.0,111.0,,,,0.05,0.377,,0.428,0.131,-1.21,,-7.57,-1.46,0.81,93.8,,88.6,92.6,85.6,0.429,1.286,0.182,,,,0.071,0.071,0.378,0.286,0.603,0.233,0.295,0.423,0.131,86.0,88.0,102.0,0.015,-1.22,81.1,0.333,0.667,0.333,0.2,0.3,0.273,,,,,,,,,
22,2024-08-10,746922,Strikeout,strikeout,True,673237,641745,Yainer Diaz,Brad Keller,0,c493668c-87cd-4bcf-8553-b93febf053af,641745.0,bradkeller,"Keller, B",Right,Brad Keller,- - -,5.44,4.68,41.1,102.0,96.0,102.0,0.804,6.97,3.27,10.45,1.96,1.45,0.245,0.42,0.154,0.329,0.423,98.0,102.0,100.0,74.0,100.0,97.0,81.0,93.0,88.0,120.0,106.0,111.0,,,,0.05,0.377,,0.428,0.131,-1.21,,-7.57,-1.46,0.81,93.8,,88.6,92.6,85.6,0.429,1.286,0.182,,,,0.071,0.071,0.378,0.286,0.603,0.233,0.295,0.423,0.131,86.0,88.0,102.0,0.015,-1.22,81.1,0.333,0.667,0.333,0.2,0.3,0.273,,,,,,,,,
23,2024-08-10,746922,Flyout,field_out,True,665161,641745,Jeremy Peña,Brad Keller,0,3e6ec663-020a-4288-af0f-950e77c529e2,641745.0,bradkeller,"Keller, B",Right,Brad Keller,- - -,5.44,4.68,41.1,102.0,96.0,102.0,0.804,6.97,3.27,10.45,1.96,1.45,0.245,0.42,0.154,0.329,0.423,98.0,102.0,100.0,74.0,100.0,97.0,81.0,93.0,88.0,120.0,106.0,111.0,,,,0.05,0.377,,0.428,0.131,-1.21,,-7.57,-1.46,0.81,93.8,,88.6,92.6,85.6,0.429,1.286,0.182,,,,0.071,0.071,0.378,0.286,0.603,0.233,0.295,0.423,0.131,86.0,88.0,102.0,0.015,-1.22,81.1,0.333,0.667,0.333,0.2,0.3,0.273,,,,,,,,,
24,2024-08-10,746922,Flyout,field_out,True,677800,681293,Wilyer Abreu,Spencer Arrighetti,0,25526376-49df-4d1e-8f61-67cc4f6378eb,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.63,3.81,124.1,99.0,93.0,99.0,0.731,10.93,4.13,8.25,1.23,0.8,0.255,0.425,0.16,0.305,0.446,88.0,98.0,89.0,89.0,100.0,99.0,,,,116.0,92.0,100.0,63.0,100.0,98.0,,0.412,0.194,0.113,0.086,-0.95,0.98,,1.47,-2.98,94.1,88.2,85.4,,81.0,,,,0.245,0.439,0.239,0.429,0.571,0.38,,,,0.29,0.489,0.209,113.0,100.0,105.0,0.195,0.92,78.4,0.152,0.263,0.419,0.107,0.214,0.413,,,,,,,,,
25,2024-08-10,746922,Strikeout,strikeout,True,807799,681293,Masataka Yoshida,Spencer Arrighetti,0,f78699b6-ff0e-417a-8acf-da6f7baa218a,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.63,3.81,124.1,99.0,93.0,99.0,0.731,10.93,4.13,8.25,1.23,0.8,0.255,0.425,0.16,0.305,0.446,88.0,98.0,89.0,89.0,100.0,99.0,,,,116.0,92.0,100.0,63.0,100.0,98.0,,0.412,0.194,0.113,0.086,-0.95,0.98,,1.47,-2.98,94.1,88.2,85.4,,81.0,,,,0.245,0.439,0.239,0.429,0.571,0.38,,,,0.29,0.489,0.209,113.0,100.0,105.0,0.195,0.92,78.4,0.152,0.263,0.419,0.107,0.214,0.413,,,,,,,,,
26,2024-08-10,746922,Strikeout,strikeout,True,646240,681293,Rafael Devers,Spencer Arrighetti,0,0a7076f2-1752-4db1-9a38-38d29634e7bb,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.63,3.81,124.1,99.0,93.0,99.0,0.731,10.93,4.13,8.25,1.23,0.8,0.255,0.425,0.16,0.305,0.446,88.0,98.0,89.0,89.0,100.0,99.0,,,,116.0,92.0,100.0,63.0,100.0,98.0,,0.412,0.194,0.113,0.086,-0.95,0.98,,1.47,-2.98,94.1,88.2,85.4,,81.0,,,,0.245,0.439,0.239,0.429,0.571,0.38,,,,0.29,0.489,0.209,113.0,100.0,105.0,0.195,0.92,78.4,0.152,0.263,0.419,0.107,0.214,0.413,,,,,,,,,
27,2024-08-10,746922,Single,single,False,605170,641745,Victor Caratini,Brad Keller,0,f7592fdb-09fc-4a61-83ef-5e63397fb547,641745.0,bradkeller,"Keller, B",Right,Brad Keller,- - -,5.44,4.68,41.1,102.0,96.0,102.0,0.804,6.97,3.27,10.45,1.96,1.45,0.245,0.42,0.154,0.329,0.423,98.0,102.0,100.0,74.0,100.0,97.0,81.0,93.0,88.0,120.0,106.0,111.0,,,,0.05,0.377,,0.428,0.131,-1.21,,-7.57,-1.46,0.81,93.8,,88.6,92.6,85.6,0.429,1.286,0.182,,,,0.071,0.071,0.378,0.286,0.603,0.233,0.295,0.423,0.131,86.0,88.0,102.0,0.015,-1.22,81.1,0.333,0.667,0.333,0.2,0.3,0.273,,,,,,,,,
28,2024-08-10,746922,Strikeout,strikeout,True,701305,641745,Zach Dezenzo,Brad Keller,0,6218e7c8-a7c3-48d7-aac9-7e76d2c84c1d,641745.0,bradkeller,"Keller, B",Right,Brad Keller,- - -,5.44,4.68,41.1,102.0,96.0,102.0,0.804,6.97,3.27,10.45,1.96,1.45,0.245,0.42,0.154,0.329,0.423,98.0,102.0,100.0,74.0,100.0,97.0,81.0,93.0,88.0,120.0,106.0,111.0,,,,0.05,0.377,,0.428,0.131,-1.21,,-7.57,-1.46,0.81,93.8,,88.6,92.6,85.6,0.429,1.286,0.182,,,,0.071,0.071,0.378,0.286,0.603,0.233,0.295,0.423,0.131,86.0,88.0,102.0,0.015,-1.22,81.1,0.333,0.667,0.333,0.2,0.3,0.273,,,,,,,,,
29,2024-08-10,746922,Strikeout,strikeout,True,676694,641745,Jake Meyers,Brad Keller,0,b6038129-5c70-48d7-95c9-b9ff4c89e12e,641745.0,bradkeller,"Keller, B",Right,Brad Keller,- - -,5.44,4.68,41.1,102.0,96.0,102.0,0.804,6.97,3.27,10.45,1.96,1.45,0.245,0.42,0.154,0.329,0.423,98.0,102.0,100.0,74.0,100.0,97.0,81.0,93.0,88.0,120.0,106.0,111.0,,,,0.05,0.377,,0.428,0.131,-1.21,,-7.57,-1.46,0.81,93.8,,88.6,92.6,85.6,0.429,1.286,0.182,,,,0.071,0.071,0.378,0.286,0.603,0.233,0.295,0.423,0.131,86.0,88.0,102.0,0.015,-1.22,81.1,0.333,0.667,0.333,0.2,0.3,0.273,,,,,,,,,
30,2024-08-10,746922,Single,single,False,676801,641745,Chas McCormick,Brad Keller,1,23f34d18-c0f0-48b0-9f7e-2515a5ac39df,641745.0,bradkeller,"Keller, B",Right,Brad Keller,- - -,5.44,4.68,41.1,102.0,96.0,102.0,0.804,6.97,3.27,10.45,1.96,1.45,0.245,0.42,0.154,0.329,0.423,98.0,102.0,100.0,74.0,100.0,97.0,81.0,93.0,88.0,120.0,106.0,111.0,,,,0.05,0.377,,0.428,0.131,-1.21,,-7.57,-1.46,0.81,93.8,,88.6,92.6,85.6,0.429,1.286,0.182,,,,0.071,0.071,0.378,0.286,0.603,0.233,0.295,0.423,0.131,86.0,88.0,102.0,0.015,-1.22,81.1,0.333,0.667,0.333,0.2,0.3,0.273,,,,,,,,,
31,2024-08-10,746922,Lineout,field_out,True,514888,641745,Jose Altuve,Brad Keller,0,b0f6fe74-6b5a-4c29-a27d-77deb3f958d8,641745.0,bradkeller,"Keller, B",Right,Brad Keller,- - -,5.44,4.68,41.1,102.0,96.0,102.0,0.804,6.97,3.27,10.45,1.96,1.45,0.245,0.42,0.154,0.329,0.423,98.0,102.0,100.0,74.0,100.0,97.0,81.0,93.0,88.0,120.0,106.0,111.0,,,,0.05,0.377,,0.428,0.131,-1.21,,-7.57,-1.46,0.81,93.8,,88.6,92.6,85.6,0.429,1.286,0.182,,,,0.071,0.071,0.378,0.286,0.603,0.233,0.295,0.423,0.131,86.0,88.0,102.0,0.015,-1.22,81.1,0.333,0.667,0.333,0.2,0.3,0.273,,,,,,,,,
32,2024-08-10,746922,Home Run,home_run,False,643376,681293,Danny Jansen,Spencer Arrighetti,0,d9b942de-b984-4da3-a679-bd3837a4cb28,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.63,3.81,124.1,99.0,93.0,99.0,0.731,10.93,4.13,8.25,1.23,0.8,0.255,0.425,0.16,0.305,0.446,88.0,98.0,89.0,89.0,100.0,99.0,,,,116.0,92.0,100.0,63.0,100.0,98.0,,0.412,0.194,0.113,0.086,-0.95,0.98,,1.47,-2.98,94.1,88.2,85.4,,81.0,,,,0.245,0.439,0.239,0.429,0.571,0.38,,,,0.29,0.489,0.209,113.0,100.0,105.0,0.195,0.92,78.4,0.152,0.263,0.419,0.107,0.214,0.413,,,,,,,,,
