,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,FA%,SL%,KC%,CH%,wFA/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vCH,vSI,vSL,vKC,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff,FS%,wFS/C,vFS,Stf+ FS,Loc+ FS,Pit+ FS
17,2024-09-14,746508,Grounded Into DP,grounded_into_double_play,True,673548,607536,Seiya Suzuki,Kyle Freeland,1,c9b88f4b-cdd9-4d26-b6c9-4300cd5190f5,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,4.89,4.54,103.0,103.0,82.0,98.0,0.84,6.9,2.18,10.22,1.4,1.05,0.217,0.433,0.154,0.335,0.433,61.0,98.0,87.0,69.0,103.0,93.0,83.0,106.0,99.0,65.0,103.0,100.0,128.0,103.0,108.0,0.262,0.205,0.224,0.188,0.121,-0.01,-1.68,-0.62,-0.01,-0.86,91.7,86.1,91.5,87.0,83.6,0.325,0.583,0.074,0.202,0.281,0.442,0.301,0.554,0.156,0.268,0.39,0.068,0.333,0.487,0.156,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-09-14,746508,Groundout,field_out,True,696100,592791,Hunter Goodman,Jameson Taillon,0,b78217f8-e850-4cf7-b9a0-91e722a6b9f9,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.54,3.98,152.1,107.0,86.0,102.0,0.815,7.03,1.71,8.74,1.24,0.99,0.222,0.446,0.142,0.337,0.462,76.0,100.0,96.0,66.0,106.0,95.0,74.0,104.0,93.0,106.0,116.0,120.0,,,,0.108,0.296,0.159,,0.043,-0.5,1.64,0.64,,-3.44,92.3,86.1,92.6,80.5,,0.207,0.293,0.092,0.24,0.438,0.236,,,,0.294,0.516,0.153,0.3,0.633,0.154,104.0,111.0,113.0,92.0,104.0,99.0,0.245,0.15,1.9,-1.13,86.6,79.6,0.27,0.333,0.197,0.188,0.304,0.327,,,,,,
19,2024-09-14,746508,Walk,walk,False,687597,592791,Jordan Beck,Jameson Taillon,0,cc5f522c-4d02-4990-9c60-e694bf190d90,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.54,3.98,152.1,107.0,86.0,102.0,0.815,7.03,1.71,8.74,1.24,0.99,0.222,0.446,0.142,0.337,0.462,76.0,100.0,96.0,66.0,106.0,95.0,74.0,104.0,93.0,106.0,116.0,120.0,,,,0.108,0.296,0.159,,0.043,-0.5,1.64,0.64,,-3.44,92.3,86.1,92.6,80.5,,0.207,0.293,0.092,0.24,0.438,0.236,,,,0.294,0.516,0.153,0.3,0.633,0.154,104.0,111.0,113.0,92.0,104.0,99.0,0.245,0.15,1.9,-1.13,86.6,79.6,0.27,0.333,0.197,0.188,0.304,0.327,,,,,,
20,2024-09-14,746508,Strikeout,strikeout,True,668845,592791,Aaron Schunk,Jameson Taillon,0,979200d5-c7e8-497d-b010-052f0954365f,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.54,3.98,152.1,107.0,86.0,102.0,0.815,7.03,1.71,8.74,1.24,0.99,0.222,0.446,0.142,0.337,0.462,76.0,100.0,96.0,66.0,106.0,95.0,74.0,104.0,93.0,106.0,116.0,120.0,,,,0.108,0.296,0.159,,0.043,-0.5,1.64,0.64,,-3.44,92.3,86.1,92.6,80.5,,0.207,0.293,0.092,0.24,0.438,0.236,,,,0.294,0.516,0.153,0.3,0.633,0.154,104.0,111.0,113.0,92.0,104.0,99.0,0.245,0.15,1.9,-1.13,86.6,79.6,0.27,0.333,0.197,0.188,0.304,0.327,,,,,,
21,2024-09-14,746508,Single,single,False,453568,592791,Charlie Blackmon,Jameson Taillon,1,cab6e815-09ca-48a1-ba08-1b28580441be,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.54,3.98,152.1,107.0,86.0,102.0,0.815,7.03,1.71,8.74,1.24,0.99,0.222,0.446,0.142,0.337,0.462,76.0,100.0,96.0,66.0,106.0,95.0,74.0,104.0,93.0,106.0,116.0,120.0,,,,0.108,0.296,0.159,,0.043,-0.5,1.64,0.64,,-3.44,92.3,86.1,92.6,80.5,,0.207,0.293,0.092,0.24,0.438,0.236,,,,0.294,0.516,0.153,0.3,0.633,0.154,104.0,111.0,113.0,92.0,104.0,99.0,0.245,0.15,1.9,-1.13,86.6,79.6,0.27,0.333,0.197,0.188,0.304,0.327,,,,,,
22,2024-09-14,746508,Strikeout,strikeout,True,678662,592791,Ezequiel Tovar,Jameson Taillon,0,aafc1326-444a-46ea-80ff-60bda6470711,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.54,3.98,152.1,107.0,86.0,102.0,0.815,7.03,1.71,8.74,1.24,0.99,0.222,0.446,0.142,0.337,0.462,76.0,100.0,96.0,66.0,106.0,95.0,74.0,104.0,93.0,106.0,116.0,120.0,,,,0.108,0.296,0.159,,0.043,-0.5,1.64,0.64,,-3.44,92.3,86.1,92.6,80.5,,0.207,0.293,0.092,0.24,0.438,0.236,,,,0.294,0.516,0.153,0.3,0.633,0.154,104.0,111.0,113.0,92.0,104.0,99.0,0.245,0.15,1.9,-1.13,86.6,79.6,0.27,0.333,0.197,0.188,0.304,0.327,,,,,,
23,2024-09-14,746508,Home Run,home_run,False,641355,607536,Cody Bellinger,Kyle Freeland,0,9db8e63f-bcf0-48e2-8fe0-0b7d28dd7a0a,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,4.89,4.54,103.0,103.0,82.0,98.0,0.84,6.9,2.18,10.22,1.4,1.05,0.217,0.433,0.154,0.335,0.433,61.0,98.0,87.0,69.0,103.0,93.0,83.0,106.0,99.0,65.0,103.0,100.0,128.0,103.0,108.0,0.262,0.205,0.224,0.188,0.121,-0.01,-1.68,-0.62,-0.01,-0.86,91.7,86.1,91.5,87.0,83.6,0.325,0.583,0.074,0.202,0.281,0.442,0.301,0.554,0.156,0.268,0.39,0.068,0.333,0.487,0.156,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-09-14,746508,Single,single,False,670623,607536,Isaac Paredes,Kyle Freeland,0,ef686de2-10e1-435e-a150-352d2bc75e9f,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,4.89,4.54,103.0,103.0,82.0,98.0,0.84,6.9,2.18,10.22,1.4,1.05,0.217,0.433,0.154,0.335,0.433,61.0,98.0,87.0,69.0,103.0,93.0,83.0,106.0,99.0,65.0,103.0,100.0,128.0,103.0,108.0,0.262,0.205,0.224,0.188,0.121,-0.01,-1.68,-0.62,-0.01,-0.86,91.7,86.1,91.5,87.0,83.6,0.325,0.583,0.074,0.202,0.281,0.442,0.301,0.554,0.156,0.268,0.39,0.068,0.333,0.487,0.156,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-09-14,746508,Pop Out,field_out,True,621550,607536,Patrick Wisdom,Kyle Freeland,0,cf6af8bc-fdac-4d29-b2da-0751acfee72c,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,4.89,4.54,103.0,103.0,82.0,98.0,0.84,6.9,2.18,10.22,1.4,1.05,0.217,0.433,0.154,0.335,0.433,61.0,98.0,87.0,69.0,103.0,93.0,83.0,106.0,99.0,65.0,103.0,100.0,128.0,103.0,108.0,0.262,0.205,0.224,0.188,0.121,-0.01,-1.68,-0.62,-0.01,-0.86,91.7,86.1,91.5,87.0,83.6,0.325,0.583,0.074,0.202,0.281,0.442,0.301,0.554,0.156,0.268,0.39,0.068,0.333,0.487,0.156,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-09-14,746508,Fielders Choice,fielders_choice,False,663538,607536,Nico Hoerner,Kyle Freeland,1,bba4ee17-335e-4728-b9d8-c32d6735727d,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,4.89,4.54,103.0,103.0,82.0,98.0,0.84,6.9,2.18,10.22,1.4,1.05,0.217,0.433,0.154,0.335,0.433,61.0,98.0,87.0,69.0,103.0,93.0,83.0,106.0,99.0,65.0,103.0,100.0,128.0,103.0,108.0,0.262,0.205,0.224,0.188,0.121,-0.01,-1.68,-0.62,-0.01,-0.86,91.7,86.1,91.5,87.0,83.6,0.325,0.583,0.074,0.202,0.281,0.442,0.301,0.554,0.156,0.268,0.39,0.068,0.333,0.487,0.156,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-09-14,746508,Forceout,force_out,True,691718,607536,Pete Crow-Armstrong,Kyle Freeland,1,c5220e32-5e04-4a32-b396-e6893c14717a,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,4.89,4.54,103.0,103.0,82.0,98.0,0.84,6.9,2.18,10.22,1.4,1.05,0.217,0.433,0.154,0.335,0.433,61.0,98.0,87.0,69.0,103.0,93.0,83.0,106.0,99.0,65.0,103.0,100.0,128.0,103.0,108.0,0.262,0.205,0.224,0.188,0.121,-0.01,-1.68,-0.62,-0.01,-0.86,91.7,86.1,91.5,87.0,83.6,0.325,0.583,0.074,0.202,0.281,0.442,0.301,0.554,0.156,0.268,0.39,0.068,0.333,0.487,0.156,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-09-14,746508,Lineout,field_out,True,542194,607536,Christian Bethancourt,Kyle Freeland,0,cacbbec8-ba28-4455-a926-d996b13797e2,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,4.89,4.54,103.0,103.0,82.0,98.0,0.84,6.9,2.18,10.22,1.4,1.05,0.217,0.433,0.154,0.335,0.433,61.0,98.0,87.0,69.0,103.0,93.0,83.0,106.0,99.0,65.0,103.0,100.0,128.0,103.0,108.0,0.262,0.205,0.224,0.188,0.121,-0.01,-1.68,-0.62,-0.01,-0.86,91.7,86.1,91.5,87.0,83.6,0.325,0.583,0.074,0.202,0.281,0.442,0.301,0.554,0.156,0.268,0.39,0.068,0.333,0.487,0.156,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-09-14,746508,Strikeout,strikeout,True,686668,592791,Brenton Doyle,Jameson Taillon,0,9ed56c22-d7c3-4b5e-a61b-90115f8fb86e,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.54,3.98,152.1,107.0,86.0,102.0,0.815,7.03,1.71,8.74,1.24,0.99,0.222,0.446,0.142,0.337,0.462,76.0,100.0,96.0,66.0,106.0,95.0,74.0,104.0,93.0,106.0,116.0,120.0,,,,0.108,0.296,0.159,,0.043,-0.5,1.64,0.64,,-3.44,92.3,86.1,92.6,80.5,,0.207,0.293,0.092,0.24,0.438,0.236,,,,0.294,0.516,0.153,0.3,0.633,0.154,104.0,111.0,113.0,92.0,104.0,99.0,0.245,0.15,1.9,-1.13,86.6,79.6,0.27,0.333,0.197,0.188,0.304,0.327,,,,,,
30,2024-09-14,746508,Flyout,field_out,True,641857,592791,Ryan McMahon,Jameson Taillon,0,fb158ad9-fa31-4e01-b0b7-9fdecaa915c6,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.54,3.98,152.1,107.0,86.0,102.0,0.815,7.03,1.71,8.74,1.24,0.99,0.222,0.446,0.142,0.337,0.462,76.0,100.0,96.0,66.0,106.0,95.0,74.0,104.0,93.0,106.0,116.0,120.0,,,,0.108,0.296,0.159,,0.043,-0.5,1.64,0.64,,-3.44,92.3,86.1,92.6,80.5,,0.207,0.293,0.092,0.24,0.438,0.236,,,,0.294,0.516,0.153,0.3,0.633,0.154,104.0,111.0,113.0,92.0,104.0,99.0,0.245,0.15,1.9,-1.13,86.6,79.6,0.27,0.333,0.197,0.188,0.304,0.327,,,,,,
31,2024-09-14,746508,Flyout,field_out,True,669911,592791,Michael Toglia,Jameson Taillon,0,8cc789ce-a094-41a4-882c-cc4a528583ff,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.54,3.98,152.1,107.0,86.0,102.0,0.815,7.03,1.71,8.74,1.24,0.99,0.222,0.446,0.142,0.337,0.462,76.0,100.0,96.0,66.0,106.0,95.0,74.0,104.0,93.0,106.0,116.0,120.0,,,,0.108,0.296,0.159,,0.043,-0.5,1.64,0.64,,-3.44,92.3,86.1,92.6,80.5,,0.207,0.293,0.092,0.24,0.438,0.236,,,,0.294,0.516,0.153,0.3,0.633,0.154,104.0,111.0,113.0,92.0,104.0,99.0,0.245,0.15,1.9,-1.13,86.6,79.6,0.27,0.333,0.197,0.188,0.304,0.327,,,,,,
