,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff
10,2024-09-12,746591,Lineout,field_out,True,700932,686752,Kyle Manzardo,Ryan Pepiot,0,02f3a54f-052b-4af7-9bf6-cd43ad2b10aa,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.76,3.87,115.0,99.0,117.0,105.0,0.74,9.31,3.29,7.28,1.25,0.83,0.274,0.403,0.171,0.306,0.422,117.0,106.0,116.0,140.0,74.0,83.0,115.0,98.0,101.0,119.0,95.0,106.0,102.0,102.0,100.0,0.515,0.045,0.181,0.03,0.23,1.06,-2.86,0.9,-1.55,-1.05,94.9,91.6,85.8,89.0,80.6,0.18,0.325,0.312,0.167,0.167,0.5,0.353,0.824,0.071,0.25,0.388,0.304,0.242,0.395,0.274,,,,,,,,,,,,
11,2024-09-12,746591,Flyout,field_out,True,676609,668909,José Caballero,Gavin Williams,0,0c7fed59-62db-4d78-b1c2-9644595da701,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,5.23,4.42,65.1,102.0,100.0,102.0,0.788,9.51,3.86,8.68,0.96,0.97,0.319,0.346,0.122,0.314,0.417,66.0,98.0,102.0,122.0,104.0,107.0,98.0,102.0,103.0,105.0,75.0,94.0,97.0,100.0,93.0,0.526,0.101,0.106,0.208,0.059,-0.14,0.68,-0.5,-0.2,-3.85,96.8,91.6,89.3,88.7,79.6,0.293,0.439,0.225,0.162,0.324,0.311,0.16,0.36,0.298,0.28,0.44,0.268,0.417,0.833,0.154,,,,,,,,,,,,
12,2024-09-12,746591,Single,single,False,666018,668909,Jonathan Aranda,Gavin Williams,0,a87563e5-08d1-4a51-b80a-7812b6ac519c,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,5.23,4.42,65.1,102.0,100.0,102.0,0.788,9.51,3.86,8.68,0.96,0.97,0.319,0.346,0.122,0.314,0.417,66.0,98.0,102.0,122.0,104.0,107.0,98.0,102.0,103.0,105.0,75.0,94.0,97.0,100.0,93.0,0.526,0.101,0.106,0.208,0.059,-0.14,0.68,-0.5,-0.2,-3.85,96.8,91.6,89.3,88.7,79.6,0.293,0.439,0.225,0.162,0.324,0.311,0.16,0.36,0.298,0.28,0.44,0.268,0.417,0.833,0.154,,,,,,,,,,,,
13,2024-09-12,746591,Groundout,field_out,True,676356,668909,Jonny DeLuca,Gavin Williams,1,9b6b10f2-e43e-46cf-8383-b8bbe4afbf32,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,5.23,4.42,65.1,102.0,100.0,102.0,0.788,9.51,3.86,8.68,0.96,0.97,0.319,0.346,0.122,0.314,0.417,66.0,98.0,102.0,122.0,104.0,107.0,98.0,102.0,103.0,105.0,75.0,94.0,97.0,100.0,93.0,0.526,0.101,0.106,0.208,0.059,-0.14,0.68,-0.5,-0.2,-3.85,96.8,91.6,89.3,88.7,79.6,0.293,0.439,0.225,0.162,0.324,0.311,0.16,0.36,0.298,0.28,0.44,0.268,0.417,0.833,0.154,,,,,,,,,,,,
14,2024-09-12,746591,Strikeout,strikeout,True,666163,668909,Ben Rortvedt,Gavin Williams,0,2bce7bbe-3a47-44d6-bfd8-64933182ad27,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,5.23,4.42,65.1,102.0,100.0,102.0,0.788,9.51,3.86,8.68,0.96,0.97,0.319,0.346,0.122,0.314,0.417,66.0,98.0,102.0,122.0,104.0,107.0,98.0,102.0,103.0,105.0,75.0,94.0,97.0,100.0,93.0,0.526,0.101,0.106,0.208,0.059,-0.14,0.68,-0.5,-0.2,-3.85,96.8,91.6,89.3,88.7,79.6,0.293,0.439,0.225,0.162,0.324,0.311,0.16,0.36,0.298,0.28,0.44,0.268,0.417,0.833,0.154,,,,,,,,,,,,
15,2024-09-12,746591,Groundout,field_out,True,686823,686752,Will Brennan,Ryan Pepiot,0,c7b97cb3-c201-4387-bbe2-eb0052fc37ca,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.76,3.87,115.0,99.0,117.0,105.0,0.74,9.31,3.29,7.28,1.25,0.83,0.274,0.403,0.171,0.306,0.422,117.0,106.0,116.0,140.0,74.0,83.0,115.0,98.0,101.0,119.0,95.0,106.0,102.0,102.0,100.0,0.515,0.045,0.181,0.03,0.23,1.06,-2.86,0.9,-1.55,-1.05,94.9,91.6,85.8,89.0,80.6,0.18,0.325,0.312,0.167,0.167,0.5,0.353,0.824,0.071,0.25,0.388,0.304,0.242,0.395,0.274,,,,,,,,,,,,
16,2024-09-12,746591,Groundout,field_out,True,666310,686752,Bo Naylor,Ryan Pepiot,0,635c5fdb-0309-4e1a-bb59-ca0e798ed950,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.76,3.87,115.0,99.0,117.0,105.0,0.74,9.31,3.29,7.28,1.25,0.83,0.274,0.403,0.171,0.306,0.422,117.0,106.0,116.0,140.0,74.0,83.0,115.0,98.0,101.0,119.0,95.0,106.0,102.0,102.0,100.0,0.515,0.045,0.181,0.03,0.23,1.06,-2.86,0.9,-1.55,-1.05,94.9,91.6,85.8,89.0,80.6,0.18,0.325,0.312,0.167,0.167,0.5,0.353,0.824,0.071,0.25,0.388,0.304,0.242,0.395,0.274,,,,,,,,,,,,
17,2024-09-12,746591,Walk,walk,False,677587,686752,Brayan Rocchio,Ryan Pepiot,0,dcded8bb-76f4-42c3-94d8-91e172be4ccc,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.76,3.87,115.0,99.0,117.0,105.0,0.74,9.31,3.29,7.28,1.25,0.83,0.274,0.403,0.171,0.306,0.422,117.0,106.0,116.0,140.0,74.0,83.0,115.0,98.0,101.0,119.0,95.0,106.0,102.0,102.0,100.0,0.515,0.045,0.181,0.03,0.23,1.06,-2.86,0.9,-1.55,-1.05,94.9,91.6,85.8,89.0,80.6,0.18,0.325,0.312,0.167,0.167,0.5,0.353,0.824,0.071,0.25,0.388,0.304,0.242,0.395,0.274,,,,,,,,,,,,
18,2024-09-12,746591,Walk,walk,False,680757,686752,Steven Kwan,Ryan Pepiot,1,3d87d252-bcfa-41f7-af2c-f7d5349a8021,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.76,3.87,115.0,99.0,117.0,105.0,0.74,9.31,3.29,7.28,1.25,0.83,0.274,0.403,0.171,0.306,0.422,117.0,106.0,116.0,140.0,74.0,83.0,115.0,98.0,101.0,119.0,95.0,106.0,102.0,102.0,100.0,0.515,0.045,0.181,0.03,0.23,1.06,-2.86,0.9,-1.55,-1.05,94.9,91.6,85.8,89.0,80.6,0.18,0.325,0.312,0.167,0.167,0.5,0.353,0.824,0.071,0.25,0.388,0.304,0.242,0.395,0.274,,,,,,,,,,,,
19,2024-09-12,746591,Single,single,False,665926,686752,Andrés Giménez,Ryan Pepiot,1,31a9e494-51f8-469d-85d1-bdb68fbba523,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.76,3.87,115.0,99.0,117.0,105.0,0.74,9.31,3.29,7.28,1.25,0.83,0.274,0.403,0.171,0.306,0.422,117.0,106.0,116.0,140.0,74.0,83.0,115.0,98.0,101.0,119.0,95.0,106.0,102.0,102.0,100.0,0.515,0.045,0.181,0.03,0.23,1.06,-2.86,0.9,-1.55,-1.05,94.9,91.6,85.8,89.0,80.6,0.18,0.325,0.312,0.167,0.167,0.5,0.353,0.824,0.071,0.25,0.388,0.304,0.242,0.395,0.274,,,,,,,,,,,,
20,2024-09-12,746591,Groundout,field_out,True,608070,686752,José Ramírez,Ryan Pepiot,0,68a183a8-2051-420e-825f-4416ba1052aa,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.76,3.87,115.0,99.0,117.0,105.0,0.74,9.31,3.29,7.28,1.25,0.83,0.274,0.403,0.171,0.306,0.422,117.0,106.0,116.0,140.0,74.0,83.0,115.0,98.0,101.0,119.0,95.0,106.0,102.0,102.0,100.0,0.515,0.045,0.181,0.03,0.23,1.06,-2.86,0.9,-1.55,-1.05,94.9,91.6,85.8,89.0,80.6,0.18,0.325,0.312,0.167,0.167,0.5,0.353,0.824,0.071,0.25,0.388,0.304,0.242,0.395,0.274,,,,,,,,,,,,
21,2024-09-12,746591,Double,double,False,666624,668909,Christopher Morel,Gavin Williams,0,5d2d44e4-8efc-4ac5-bc8f-23a2136c24bb,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,5.23,4.42,65.1,102.0,100.0,102.0,0.788,9.51,3.86,8.68,0.96,0.97,0.319,0.346,0.122,0.314,0.417,66.0,98.0,102.0,122.0,104.0,107.0,98.0,102.0,103.0,105.0,75.0,94.0,97.0,100.0,93.0,0.526,0.101,0.106,0.208,0.059,-0.14,0.68,-0.5,-0.2,-3.85,96.8,91.6,89.3,88.7,79.6,0.293,0.439,0.225,0.162,0.324,0.311,0.16,0.36,0.298,0.28,0.44,0.268,0.417,0.833,0.154,,,,,,,,,,,,
22,2024-09-12,746591,Double Play,double_play,True,664040,668909,Brandon Lowe,Gavin Williams,1,0a42bf65-3e2a-40dc-a683-2dfea14d2d7a,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,5.23,4.42,65.1,102.0,100.0,102.0,0.788,9.51,3.86,8.68,0.96,0.97,0.319,0.346,0.122,0.314,0.417,66.0,98.0,102.0,122.0,104.0,107.0,98.0,102.0,103.0,105.0,75.0,94.0,97.0,100.0,93.0,0.526,0.101,0.106,0.208,0.059,-0.14,0.68,-0.5,-0.2,-3.85,96.8,91.6,89.3,88.7,79.6,0.293,0.439,0.225,0.162,0.324,0.311,0.16,0.36,0.298,0.28,0.44,0.268,0.417,0.833,0.154,,,,,,,,,,,,
23,2024-09-12,746591,Lineout,field_out,True,691406,668909,Junior Caminero,Gavin Williams,0,73b4522e-c808-485d-8280-781f1b038dfe,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,5.23,4.42,65.1,102.0,100.0,102.0,0.788,9.51,3.86,8.68,0.96,0.97,0.319,0.346,0.122,0.314,0.417,66.0,98.0,102.0,122.0,104.0,107.0,98.0,102.0,103.0,105.0,75.0,94.0,97.0,100.0,93.0,0.526,0.101,0.106,0.208,0.059,-0.14,0.68,-0.5,-0.2,-3.85,96.8,91.6,89.3,88.7,79.6,0.293,0.439,0.225,0.162,0.324,0.311,0.16,0.36,0.298,0.28,0.44,0.268,0.417,0.833,0.154,,,,,,,,,,,,
24,2024-09-12,746591,Groundout,field_out,True,647304,642121,Josh Naylor,Cole Sulser,0,55c3d4d9-3765-4d8b-80d3-4a33afce26cf,642121.0,colesulser,Sulser,Right,Cole Sulser,- - -,2.76,3.3,16.1,102.0,105.0,101.0,0.759,8.27,4.96,4.96,0.55,0.85,0.357,0.333,0.143,0.333,0.394,115.0,95.0,102.0,,,,101.0,105.0,100.0,121.0,102.0,111.0,92.0,105.0,99.0,0.49,0.171,0.082,,0.257,2.47,2.62,-2.18,,-1.83,92.2,87.4,83.7,81.4,,0.136,0.182,0.171,,,,0.0,0.0,0.3,0.333,0.333,0.25,0.19,0.429,0.371,,,,,,,,,,,,
25,2024-09-12,746591,Strikeout,strikeout,True,657041,642121,Lane Thomas,Cole Sulser,0,c74f8fc5-2e2d-4f75-baff-796aba0838a7,642121.0,colesulser,Sulser,Right,Cole Sulser,- - -,2.76,3.3,16.1,102.0,105.0,101.0,0.759,8.27,4.96,4.96,0.55,0.85,0.357,0.333,0.143,0.333,0.394,115.0,95.0,102.0,,,,101.0,105.0,100.0,121.0,102.0,111.0,92.0,105.0,99.0,0.49,0.171,0.082,,0.257,2.47,2.62,-2.18,,-1.83,92.2,87.4,83.7,81.4,,0.136,0.182,0.171,,,,0.0,0.0,0.3,0.333,0.333,0.25,0.19,0.429,0.371,,,,,,,,,,,,
26,2024-09-12,746591,Strikeout,strikeout,True,700932,642121,Kyle Manzardo,Cole Sulser,0,17bc14a0-f714-4856-bb89-7dcde6b6c8db,642121.0,colesulser,Sulser,Right,Cole Sulser,- - -,2.76,3.3,16.1,102.0,105.0,101.0,0.759,8.27,4.96,4.96,0.55,0.85,0.357,0.333,0.143,0.333,0.394,115.0,95.0,102.0,,,,101.0,105.0,100.0,121.0,102.0,111.0,92.0,105.0,99.0,0.49,0.171,0.082,,0.257,2.47,2.62,-2.18,,-1.83,92.2,87.4,83.7,81.4,,0.136,0.182,0.171,,,,0.0,0.0,0.3,0.333,0.333,0.25,0.19,0.429,0.371,,,,,,,,,,,,
27,2024-09-12,746591,Lineout,field_out,True,650490,668909,Yandy Díaz,Gavin Williams,0,b2109837-a830-48c7-8ccf-efc4ef7683e3,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,5.23,4.42,65.1,102.0,100.0,102.0,0.788,9.51,3.86,8.68,0.96,0.97,0.319,0.346,0.122,0.314,0.417,66.0,98.0,102.0,122.0,104.0,107.0,98.0,102.0,103.0,105.0,75.0,94.0,97.0,100.0,93.0,0.526,0.101,0.106,0.208,0.059,-0.14,0.68,-0.5,-0.2,-3.85,96.8,91.6,89.3,88.7,79.6,0.293,0.439,0.225,0.162,0.324,0.311,0.16,0.36,0.298,0.28,0.44,0.268,0.417,0.833,0.154,,,,,,,,,,,,
28,2024-09-12,746591,Walk,walk,False,666139,668909,Josh Lowe,Gavin Williams,0,802f6e87-1fbf-47f6-9df7-84acd5a86f06,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,5.23,4.42,65.1,102.0,100.0,102.0,0.788,9.51,3.86,8.68,0.96,0.97,0.319,0.346,0.122,0.314,0.417,66.0,98.0,102.0,122.0,104.0,107.0,98.0,102.0,103.0,105.0,75.0,94.0,97.0,100.0,93.0,0.526,0.101,0.106,0.208,0.059,-0.14,0.68,-0.5,-0.2,-3.85,96.8,91.6,89.3,88.7,79.6,0.293,0.439,0.225,0.162,0.324,0.311,0.16,0.36,0.298,0.28,0.44,0.268,0.417,0.833,0.154,,,,,,,,,,,,
29,2024-09-12,746591,Double,double,False,676609,668909,José Caballero,Gavin Williams,1,03974018-cde5-4354-81c3-d5e88e247a13,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,5.23,4.42,65.1,102.0,100.0,102.0,0.788,9.51,3.86,8.68,0.96,0.97,0.319,0.346,0.122,0.314,0.417,66.0,98.0,102.0,122.0,104.0,107.0,98.0,102.0,103.0,105.0,75.0,94.0,97.0,100.0,93.0,0.526,0.101,0.106,0.208,0.059,-0.14,0.68,-0.5,-0.2,-3.85,96.8,91.6,89.3,88.7,79.6,0.293,0.439,0.225,0.162,0.324,0.311,0.16,0.36,0.298,0.28,0.44,0.268,0.417,0.833,0.154,,,,,,,,,,,,
30,2024-09-12,746591,Sac Fly,sac_fly,True,666018,668909,Jonathan Aranda,Gavin Williams,1,acfe0761-dd98-4fdc-a51f-ebaf5d595bdd,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,5.23,4.42,65.1,102.0,100.0,102.0,0.788,9.51,3.86,8.68,0.96,0.97,0.319,0.346,0.122,0.314,0.417,66.0,98.0,102.0,122.0,104.0,107.0,98.0,102.0,103.0,105.0,75.0,94.0,97.0,100.0,93.0,0.526,0.101,0.106,0.208,0.059,-0.14,0.68,-0.5,-0.2,-3.85,96.8,91.6,89.3,88.7,79.6,0.293,0.439,0.225,0.162,0.324,0.311,0.16,0.36,0.298,0.28,0.44,0.268,0.417,0.833,0.154,,,,,,,,,,,,
31,2024-09-12,746591,Single,single,False,676356,668909,Jonny DeLuca,Gavin Williams,1,c156daa8-ee85-43f0-9c0b-273518dbe8d5,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,5.23,4.42,65.1,102.0,100.0,102.0,0.788,9.51,3.86,8.68,0.96,0.97,0.319,0.346,0.122,0.314,0.417,66.0,98.0,102.0,122.0,104.0,107.0,98.0,102.0,103.0,105.0,75.0,94.0,97.0,100.0,93.0,0.526,0.101,0.106,0.208,0.059,-0.14,0.68,-0.5,-0.2,-3.85,96.8,91.6,89.3,88.7,79.6,0.293,0.439,0.225,0.162,0.324,0.311,0.16,0.36,0.298,0.28,0.44,0.268,0.417,0.833,0.154,,,,,,,,,,,,
32,2024-09-12,746591,Strikeout,strikeout,True,666163,668909,Ben Rortvedt,Gavin Williams,0,716eca36-d45b-45ff-8c4d-05767f029a92,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,5.23,4.42,65.1,102.0,100.0,102.0,0.788,9.51,3.86,8.68,0.96,0.97,0.319,0.346,0.122,0.314,0.417,66.0,98.0,102.0,122.0,104.0,107.0,98.0,102.0,103.0,105.0,75.0,94.0,97.0,100.0,93.0,0.526,0.101,0.106,0.208,0.059,-0.14,0.68,-0.5,-0.2,-3.85,96.8,91.6,89.3,88.7,79.6,0.293,0.439,0.225,0.162,0.324,0.311,0.16,0.36,0.298,0.28,0.44,0.268,0.417,0.833,0.154,,,,,,,,,,,,
33,2024-09-12,746591,Strikeout,strikeout,True,686823,642121,Will Brennan,Cole Sulser,0,fcf24894-c8e4-4c77-9e4e-bc8792b5ff5a,642121.0,colesulser,Sulser,Right,Cole Sulser,- - -,2.76,3.3,16.1,102.0,105.0,101.0,0.759,8.27,4.96,4.96,0.55,0.85,0.357,0.333,0.143,0.333,0.394,115.0,95.0,102.0,,,,101.0,105.0,100.0,121.0,102.0,111.0,92.0,105.0,99.0,0.49,0.171,0.082,,0.257,2.47,2.62,-2.18,,-1.83,92.2,87.4,83.7,81.4,,0.136,0.182,0.171,,,,0.0,0.0,0.3,0.333,0.333,0.25,0.19,0.429,0.371,,,,,,,,,,,,
34,2024-09-12,746591,Groundout,field_out,True,666310,642121,Bo Naylor,Cole Sulser,0,d0781742-44d3-47da-8366-eeb4c32e678b,642121.0,colesulser,Sulser,Right,Cole Sulser,- - -,2.76,3.3,16.1,102.0,105.0,101.0,0.759,8.27,4.96,4.96,0.55,0.85,0.357,0.333,0.143,0.333,0.394,115.0,95.0,102.0,,,,101.0,105.0,100.0,121.0,102.0,111.0,92.0,105.0,99.0,0.49,0.171,0.082,,0.257,2.47,2.62,-2.18,,-1.83,92.2,87.4,83.7,81.4,,0.136,0.182,0.171,,,,0.0,0.0,0.3,0.333,0.333,0.25,0.19,0.429,0.371,,,,,,,,,,,,
