,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,ST_ba,ST_slg,ST_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,CU%,wFC/C,wFS/C,wCU/C,vFC,vFS,vCU,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2024-08-23,745625,Single,single,False,642715,676664,Willy Adames,JP Sears,0,440df903-f618-4517-b3d3-1df15779c540,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.35,4.35,144.2,100.0,93.0,95.0,0.791,7.03,2.36,8.59,1.31,0.85,0.239,0.423,0.166,0.341,0.444,87.0,95.0,84.0,74.0,102.0,94.0,90.0,101.0,88.0,119.0,99.0,105.0,0.109,0.354,0.351,0.187,-0.39,1.05,-0.46,0.0,92.0,84.2,90.1,78.9,0.213,0.431,0.274,0.246,0.403,0.215,0.306,0.417,0.209,0.295,0.41,0.116,0.273,0.659,0.234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-08-23,745625,Single,single,False,596142,676664,Gary Sánchez,JP Sears,1,04d31432-e144-4442-bce1-e3a6262cf21f,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.35,4.35,144.2,100.0,93.0,95.0,0.791,7.03,2.36,8.59,1.31,0.85,0.239,0.423,0.166,0.341,0.444,87.0,95.0,84.0,74.0,102.0,94.0,90.0,101.0,88.0,119.0,99.0,105.0,0.109,0.354,0.351,0.187,-0.39,1.05,-0.46,0.0,92.0,84.2,90.1,78.9,0.213,0.431,0.274,0.246,0.403,0.215,0.306,0.417,0.209,0.295,0.41,0.116,0.273,0.659,0.234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-08-23,745625,Home Run,home_run,False,656555,676664,Rhys Hoskins,JP Sears,1,638554bf-5630-49f1-a36d-daf51b66b2fe,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.35,4.35,144.2,100.0,93.0,95.0,0.791,7.03,2.36,8.59,1.31,0.85,0.239,0.423,0.166,0.341,0.444,87.0,95.0,84.0,74.0,102.0,94.0,90.0,101.0,88.0,119.0,99.0,105.0,0.109,0.354,0.351,0.187,-0.39,1.05,-0.46,0.0,92.0,84.2,90.1,78.9,0.213,0.431,0.274,0.246,0.403,0.215,0.306,0.417,0.209,0.295,0.41,0.116,0.273,0.659,0.234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-08-23,745625,Home Run,home_run,False,687401,676664,Joey Ortiz,JP Sears,0,ba95330b-7db8-4223-934a-b4a253a9c7f8,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.35,4.35,144.2,100.0,93.0,95.0,0.791,7.03,2.36,8.59,1.31,0.85,0.239,0.423,0.166,0.341,0.444,87.0,95.0,84.0,74.0,102.0,94.0,90.0,101.0,88.0,119.0,99.0,105.0,0.109,0.354,0.351,0.187,-0.39,1.05,-0.46,0.0,92.0,84.2,90.1,78.9,0.213,0.431,0.274,0.246,0.403,0.215,0.306,0.417,0.209,0.295,0.41,0.116,0.273,0.659,0.234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-08-23,745625,Single,single,False,655316,676664,Andruw Monasterio,JP Sears,0,3c300628-b76e-46a0-83a4-3636f279f5f9,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.35,4.35,144.2,100.0,93.0,95.0,0.791,7.03,2.36,8.59,1.31,0.85,0.239,0.423,0.166,0.341,0.444,87.0,95.0,84.0,74.0,102.0,94.0,90.0,101.0,88.0,119.0,99.0,105.0,0.109,0.354,0.351,0.187,-0.39,1.05,-0.46,0.0,92.0,84.2,90.1,78.9,0.213,0.431,0.274,0.246,0.403,0.215,0.306,0.417,0.209,0.295,0.41,0.116,0.273,0.659,0.234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-08-23,745625,Pop Out,field_out,True,686217,676664,Sal Frelick,JP Sears,0,a382a87b-4c95-42bd-8050-d75df9b887fd,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.35,4.35,144.2,100.0,93.0,95.0,0.791,7.03,2.36,8.59,1.31,0.85,0.239,0.423,0.166,0.341,0.444,87.0,95.0,84.0,74.0,102.0,94.0,90.0,101.0,88.0,119.0,99.0,105.0,0.109,0.354,0.351,0.187,-0.39,1.05,-0.46,0.0,92.0,84.2,90.1,78.9,0.213,0.431,0.274,0.246,0.403,0.215,0.306,0.417,0.209,0.295,0.41,0.116,0.273,0.659,0.234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-08-23,745625,Single,single,False,694192,676664,Jackson Chourio,JP Sears,1,5949ccc0-2394-44b2-89fb-2b7eec8f6ca2,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.35,4.35,144.2,100.0,93.0,95.0,0.791,7.03,2.36,8.59,1.31,0.85,0.239,0.423,0.166,0.341,0.444,87.0,95.0,84.0,74.0,102.0,94.0,90.0,101.0,88.0,119.0,99.0,105.0,0.109,0.354,0.351,0.187,-0.39,1.05,-0.46,0.0,92.0,84.2,90.1,78.9,0.213,0.431,0.274,0.246,0.403,0.215,0.306,0.417,0.209,0.295,0.41,0.116,0.273,0.659,0.234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-08-23,745625,Flyout,field_out,True,663368,676664,Blake Perkins,JP Sears,0,523c195c-eec4-4069-a616-84f42ee5a8be,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.35,4.35,144.2,100.0,93.0,95.0,0.791,7.03,2.36,8.59,1.31,0.85,0.239,0.423,0.166,0.341,0.444,87.0,95.0,84.0,74.0,102.0,94.0,90.0,101.0,88.0,119.0,99.0,105.0,0.109,0.354,0.351,0.187,-0.39,1.05,-0.46,0.0,92.0,84.2,90.1,78.9,0.213,0.431,0.274,0.246,0.403,0.215,0.306,0.417,0.209,0.295,0.41,0.116,0.273,0.659,0.234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-08-23,745625,Groundout,field_out,True,661388,676664,William Contreras,JP Sears,0,1cb19609-820d-4379-9945-573e0ef588fd,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.35,4.35,144.2,100.0,93.0,95.0,0.791,7.03,2.36,8.59,1.31,0.85,0.239,0.423,0.166,0.341,0.444,87.0,95.0,84.0,74.0,102.0,94.0,90.0,101.0,88.0,119.0,99.0,105.0,0.109,0.354,0.351,0.187,-0.39,1.05,-0.46,0.0,92.0,84.2,90.1,78.9,0.213,0.431,0.274,0.246,0.403,0.215,0.306,0.417,0.209,0.295,0.41,0.116,0.273,0.659,0.234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-08-23,745625,Groundout,field_out,True,687231,650644,Darell Hernaiz,Aaron Civale,0,ef21c8b9-5af8-4f39-8026-db6707749c9c,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.59,4.09,135.1,99.0,96.0,100.0,0.799,8.45,3.06,9.04,1.6,0.84,0.253,0.405,0.143,0.31,0.394,,,,66.0,99.0,93.0,69.0,94.0,84.0,151.0,102.0,114.0,0.248,0.093,0.172,,-2.99,0.61,-0.87,,91.9,,92.6,80.5,0.361,0.611,0.092,0.262,0.467,0.276,,,,0.224,0.405,0.169,0.25,0.375,0.455,105.0,102.0,109.0,93.0,98.0,100.0,63.0,94.0,102.0,0.311,0.021,0.155,0.79,-2.53,-1.21,88.0,85.6,77.1,0.249,0.408,0.225,0.247,0.444,0.288,0.357,0.429,0.25,,,,,,
20,2024-08-23,745625,Flyout,field_out,True,680474,650644,Max Schuemann,Aaron Civale,0,76db207d-249d-4f42-9508-3b04b0d11173,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.59,4.09,135.1,99.0,96.0,100.0,0.799,8.45,3.06,9.04,1.6,0.84,0.253,0.405,0.143,0.31,0.394,,,,66.0,99.0,93.0,69.0,94.0,84.0,151.0,102.0,114.0,0.248,0.093,0.172,,-2.99,0.61,-0.87,,91.9,,92.6,80.5,0.361,0.611,0.092,0.262,0.467,0.276,,,,0.224,0.405,0.169,0.25,0.375,0.455,105.0,102.0,109.0,93.0,98.0,100.0,63.0,94.0,102.0,0.311,0.021,0.155,0.79,-2.53,-1.21,88.0,85.6,77.1,0.249,0.408,0.225,0.247,0.444,0.288,0.357,0.429,0.25,,,,,,
21,2024-08-23,745625,Flyout,field_out,True,671732,650644,Lawrence Butler,Aaron Civale,0,6fce1bde-3ac0-49c7-9e9f-e7e6d507e918,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.59,4.09,135.1,99.0,96.0,100.0,0.799,8.45,3.06,9.04,1.6,0.84,0.253,0.405,0.143,0.31,0.394,,,,66.0,99.0,93.0,69.0,94.0,84.0,151.0,102.0,114.0,0.248,0.093,0.172,,-2.99,0.61,-0.87,,91.9,,92.6,80.5,0.361,0.611,0.092,0.262,0.467,0.276,,,,0.224,0.405,0.169,0.25,0.375,0.455,105.0,102.0,109.0,93.0,98.0,100.0,63.0,94.0,102.0,0.311,0.021,0.155,0.79,-2.53,-1.21,88.0,85.6,77.1,0.249,0.408,0.225,0.247,0.444,0.288,0.357,0.429,0.25,,,,,,
22,2024-08-23,745625,Strikeout,strikeout,True,642715,676664,Willy Adames,JP Sears,0,96206bbe-5aca-4262-a9d3-67a39408cdbe,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.35,4.35,144.2,100.0,93.0,95.0,0.791,7.03,2.36,8.59,1.31,0.85,0.239,0.423,0.166,0.341,0.444,87.0,95.0,84.0,74.0,102.0,94.0,90.0,101.0,88.0,119.0,99.0,105.0,0.109,0.354,0.351,0.187,-0.39,1.05,-0.46,0.0,92.0,84.2,90.1,78.9,0.213,0.431,0.274,0.246,0.403,0.215,0.306,0.417,0.209,0.295,0.41,0.116,0.273,0.659,0.234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-08-23,745625,Flyout,field_out,True,596142,676664,Gary Sánchez,JP Sears,0,72aa515b-0a64-49be-850d-0a1c3bb41be6,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.35,4.35,144.2,100.0,93.0,95.0,0.791,7.03,2.36,8.59,1.31,0.85,0.239,0.423,0.166,0.341,0.444,87.0,95.0,84.0,74.0,102.0,94.0,90.0,101.0,88.0,119.0,99.0,105.0,0.109,0.354,0.351,0.187,-0.39,1.05,-0.46,0.0,92.0,84.2,90.1,78.9,0.213,0.431,0.274,0.246,0.403,0.215,0.306,0.417,0.209,0.295,0.41,0.116,0.273,0.659,0.234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-08-23,745625,Strikeout,strikeout,True,656555,676664,Rhys Hoskins,JP Sears,0,d15ee1ea-1e2b-4829-aee8-ad7a91ce558b,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.35,4.35,144.2,100.0,93.0,95.0,0.791,7.03,2.36,8.59,1.31,0.85,0.239,0.423,0.166,0.341,0.444,87.0,95.0,84.0,74.0,102.0,94.0,90.0,101.0,88.0,119.0,99.0,105.0,0.109,0.354,0.351,0.187,-0.39,1.05,-0.46,0.0,92.0,84.2,90.1,78.9,0.213,0.431,0.274,0.246,0.403,0.215,0.306,0.417,0.209,0.295,0.41,0.116,0.273,0.659,0.234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-08-23,745625,Flyout,field_out,True,667670,650644,Brent Rooker,Aaron Civale,0,4ca86528-692d-4f5e-b6bb-2a073a1b01c7,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.59,4.09,135.1,99.0,96.0,100.0,0.799,8.45,3.06,9.04,1.6,0.84,0.253,0.405,0.143,0.31,0.394,,,,66.0,99.0,93.0,69.0,94.0,84.0,151.0,102.0,114.0,0.248,0.093,0.172,,-2.99,0.61,-0.87,,91.9,,92.6,80.5,0.361,0.611,0.092,0.262,0.467,0.276,,,,0.224,0.405,0.169,0.25,0.375,0.455,105.0,102.0,109.0,93.0,98.0,100.0,63.0,94.0,102.0,0.311,0.021,0.155,0.79,-2.53,-1.21,88.0,85.6,77.1,0.249,0.408,0.225,0.247,0.444,0.288,0.357,0.429,0.25,,,,,,
26,2024-08-23,745625,Strikeout,strikeout,True,668709,650644,JJ Bleday,Aaron Civale,0,f4a588b8-c6b6-4ecf-ad80-b42104af7ed3,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.59,4.09,135.1,99.0,96.0,100.0,0.799,8.45,3.06,9.04,1.6,0.84,0.253,0.405,0.143,0.31,0.394,,,,66.0,99.0,93.0,69.0,94.0,84.0,151.0,102.0,114.0,0.248,0.093,0.172,,-2.99,0.61,-0.87,,91.9,,92.6,80.5,0.361,0.611,0.092,0.262,0.467,0.276,,,,0.224,0.405,0.169,0.25,0.375,0.455,105.0,102.0,109.0,93.0,98.0,100.0,63.0,94.0,102.0,0.311,0.021,0.155,0.79,-2.53,-1.21,88.0,85.6,77.1,0.249,0.408,0.225,0.247,0.444,0.288,0.357,0.429,0.25,,,,,,
27,2024-08-23,745625,Groundout,field_out,True,609280,650644,Miguel Andujar,Aaron Civale,0,275db7ed-6a57-4648-b294-05f9be8a4a7a,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.59,4.09,135.1,99.0,96.0,100.0,0.799,8.45,3.06,9.04,1.6,0.84,0.253,0.405,0.143,0.31,0.394,,,,66.0,99.0,93.0,69.0,94.0,84.0,151.0,102.0,114.0,0.248,0.093,0.172,,-2.99,0.61,-0.87,,91.9,,92.6,80.5,0.361,0.611,0.092,0.262,0.467,0.276,,,,0.224,0.405,0.169,0.25,0.375,0.455,105.0,102.0,109.0,93.0,98.0,100.0,63.0,94.0,102.0,0.311,0.021,0.155,0.79,-2.53,-1.21,88.0,85.6,77.1,0.249,0.408,0.225,0.247,0.444,0.288,0.357,0.429,0.25,,,,,,
28,2024-08-23,745625,Flyout,field_out,True,687401,676664,Joey Ortiz,JP Sears,0,f08e73c9-22bd-4670-93fe-d77dbb34f67f,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.35,4.35,144.2,100.0,93.0,95.0,0.791,7.03,2.36,8.59,1.31,0.85,0.239,0.423,0.166,0.341,0.444,87.0,95.0,84.0,74.0,102.0,94.0,90.0,101.0,88.0,119.0,99.0,105.0,0.109,0.354,0.351,0.187,-0.39,1.05,-0.46,0.0,92.0,84.2,90.1,78.9,0.213,0.431,0.274,0.246,0.403,0.215,0.306,0.417,0.209,0.295,0.41,0.116,0.273,0.659,0.234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-08-23,745625,Flyout,field_out,True,655316,676664,Andruw Monasterio,JP Sears,0,b8fa17ff-8144-4e08-bbba-a6c1bb44c158,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.35,4.35,144.2,100.0,93.0,95.0,0.791,7.03,2.36,8.59,1.31,0.85,0.239,0.423,0.166,0.341,0.444,87.0,95.0,84.0,74.0,102.0,94.0,90.0,101.0,88.0,119.0,99.0,105.0,0.109,0.354,0.351,0.187,-0.39,1.05,-0.46,0.0,92.0,84.2,90.1,78.9,0.213,0.431,0.274,0.246,0.403,0.215,0.306,0.417,0.209,0.295,0.41,0.116,0.273,0.659,0.234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-08-23,745625,Double,double,False,686217,676664,Sal Frelick,JP Sears,0,ac3fa5f8-22f9-4f84-b6db-ffac864aa937,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.35,4.35,144.2,100.0,93.0,95.0,0.791,7.03,2.36,8.59,1.31,0.85,0.239,0.423,0.166,0.341,0.444,87.0,95.0,84.0,74.0,102.0,94.0,90.0,101.0,88.0,119.0,99.0,105.0,0.109,0.354,0.351,0.187,-0.39,1.05,-0.46,0.0,92.0,84.2,90.1,78.9,0.213,0.431,0.274,0.246,0.403,0.215,0.306,0.417,0.209,0.295,0.41,0.116,0.273,0.659,0.234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-08-23,745625,Double,double,False,694192,676664,Jackson Chourio,JP Sears,1,514e70d6-e1af-4784-91b3-ffd818e2ec73,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.35,4.35,144.2,100.0,93.0,95.0,0.791,7.03,2.36,8.59,1.31,0.85,0.239,0.423,0.166,0.341,0.444,87.0,95.0,84.0,74.0,102.0,94.0,90.0,101.0,88.0,119.0,99.0,105.0,0.109,0.354,0.351,0.187,-0.39,1.05,-0.46,0.0,92.0,84.2,90.1,78.9,0.213,0.431,0.274,0.246,0.403,0.215,0.306,0.417,0.209,0.295,0.41,0.116,0.273,0.659,0.234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-08-23,745625,Single,single,False,663368,676664,Blake Perkins,JP Sears,1,db4a1751-246b-49c9-a549-47100b284149,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.35,4.35,144.2,100.0,93.0,95.0,0.791,7.03,2.36,8.59,1.31,0.85,0.239,0.423,0.166,0.341,0.444,87.0,95.0,84.0,74.0,102.0,94.0,90.0,101.0,88.0,119.0,99.0,105.0,0.109,0.354,0.351,0.187,-0.39,1.05,-0.46,0.0,92.0,84.2,90.1,78.9,0.213,0.431,0.274,0.246,0.403,0.215,0.306,0.417,0.209,0.295,0.41,0.116,0.273,0.659,0.234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
