,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2024-07-07,746122,Strikeout,strikeout,True,663368,680736,Blake Perkins,Justin Wrobleski,0,d9191fd3-8ac3-4a71-a975-ee76d5c1fc9b,680736.0,justinwrobleski,Wrobleski,Left,Justin Wrobleski,LAD,6.3,7.37,10.0,100.0,88.0,100.0,0.811,7.2,3.6,9.0,3.6,0.47,0.4,0.2,0.267,0.333,0.513,66.0,99.0,103.0,49.0,121.0,132.0,99.0,99.0,101.0,53.0,87.0,76.0,99.0,115.0,109.0,53.0,91.0,92.0,0.038,0.556,0.15,0.188,0.006,0.063,0.68,-6.77,-7.62,-7.93,3.88,-0.28,95.1,88.1,82.8,92.7,84.5,80.6,0.182,0.364,0.182,0.25,0.833,0.308,0.667,2.0,0.154,,,,,,,,,,,,,,,
11,2024-07-07,746122,Flyout,field_out,True,681624,572971,Andy Pages,Dallas Keuchel,0,54563a1e-d9fc-42fa-8747-7e7e2b7f3a68,572971.0,dallaskeuchel,Keuchel,Left,Dallas Keuchel,MIL,5.4,4.89,16.2,94.0,79.0,92.0,0.814,5.94,4.32,12.42,1.62,1.82,0.186,0.424,0.153,0.254,0.331,90.0,93.0,89.0,,,,,,,71.0,97.0,96.0,116.0,91.0,97.0,89.0,88.0,86.0,0.568,,0.146,0.01,,0.276,,-4.73,-3.03,1.95,,2.24,,84.6,81.1,88.1,78.6,,,,,,,,0.375,0.875,0.083,0.422,0.667,0.152,0.059,0.059,0.353,,,,,,,,,
12,2024-07-07,746122,Groundout,field_out,True,678246,572971,Miguel Vargas,Dallas Keuchel,0,edf227b8-1277-4b90-b265-d25971ba574f,572971.0,dallaskeuchel,Keuchel,Left,Dallas Keuchel,MIL,5.4,4.89,16.2,94.0,79.0,92.0,0.814,5.94,4.32,12.42,1.62,1.82,0.186,0.424,0.153,0.254,0.331,90.0,93.0,89.0,,,,,,,71.0,97.0,96.0,116.0,91.0,97.0,89.0,88.0,86.0,0.568,,0.146,0.01,,0.276,,-4.73,-3.03,1.95,,2.24,,84.6,81.1,88.1,78.6,,,,,,,,0.375,0.875,0.083,0.422,0.667,0.152,0.059,0.059,0.353,,,,,,,,,
13,2024-07-07,746122,Walk,walk,False,500743,572971,Miguel Rojas,Dallas Keuchel,0,bf34c2c8-726e-4464-b005-a75503925426,572971.0,dallaskeuchel,Keuchel,Left,Dallas Keuchel,MIL,5.4,4.89,16.2,94.0,79.0,92.0,0.814,5.94,4.32,12.42,1.62,1.82,0.186,0.424,0.153,0.254,0.331,90.0,93.0,89.0,,,,,,,71.0,97.0,96.0,116.0,91.0,97.0,89.0,88.0,86.0,0.568,,0.146,0.01,,0.276,,-4.73,-3.03,1.95,,2.24,,84.6,81.1,88.1,78.6,,,,,,,,0.375,0.875,0.083,0.422,0.667,0.152,0.059,0.059,0.353,,,,,,,,,
14,2024-07-07,746122,Groundout,field_out,True,571771,572971,Enrique Hernández,Dallas Keuchel,1,aa24a90a-681d-4686-9e0c-02a87e968ee8,572971.0,dallaskeuchel,Keuchel,Left,Dallas Keuchel,MIL,5.4,4.89,16.2,94.0,79.0,92.0,0.814,5.94,4.32,12.42,1.62,1.82,0.186,0.424,0.153,0.254,0.331,90.0,93.0,89.0,,,,,,,71.0,97.0,96.0,116.0,91.0,97.0,89.0,88.0,86.0,0.568,,0.146,0.01,,0.276,,-4.73,-3.03,1.95,,2.24,,84.6,81.1,88.1,78.6,,,,,,,,0.375,0.875,0.083,0.422,0.667,0.152,0.059,0.059,0.353,,,,,,,,,
15,2024-07-07,746122,Single,single,False,668930,680736,Brice Turang,Justin Wrobleski,0,0911d838-db35-464d-a7a5-ec11f918b57b,680736.0,justinwrobleski,Wrobleski,Left,Justin Wrobleski,LAD,6.3,7.37,10.0,100.0,88.0,100.0,0.811,7.2,3.6,9.0,3.6,0.47,0.4,0.2,0.267,0.333,0.513,66.0,99.0,103.0,49.0,121.0,132.0,99.0,99.0,101.0,53.0,87.0,76.0,99.0,115.0,109.0,53.0,91.0,92.0,0.038,0.556,0.15,0.188,0.006,0.063,0.68,-6.77,-7.62,-7.93,3.88,-0.28,95.1,88.1,82.8,92.7,84.5,80.6,0.182,0.364,0.182,0.25,0.833,0.308,0.667,2.0,0.154,,,,,,,,,,,,,,,
16,2024-07-07,746122,Grounded Into DP,grounded_into_double_play,True,681962,680736,Vinny Capra,Justin Wrobleski,1,41beabba-71bd-4408-98f7-03e017b78105,680736.0,justinwrobleski,Wrobleski,Left,Justin Wrobleski,LAD,6.3,7.37,10.0,100.0,88.0,100.0,0.811,7.2,3.6,9.0,3.6,0.47,0.4,0.2,0.267,0.333,0.513,66.0,99.0,103.0,49.0,121.0,132.0,99.0,99.0,101.0,53.0,87.0,76.0,99.0,115.0,109.0,53.0,91.0,92.0,0.038,0.556,0.15,0.188,0.006,0.063,0.68,-6.77,-7.62,-7.93,3.88,-0.28,95.1,88.1,82.8,92.7,84.5,80.6,0.182,0.364,0.182,0.25,0.833,0.308,0.667,2.0,0.154,,,,,,,,,,,,,,,
17,2024-07-07,746122,Strikeout,strikeout,True,606992,680736,Eric Haase,Justin Wrobleski,0,37fc0f71-802c-4d7e-af47-d9e3be1c0a79,680736.0,justinwrobleski,Wrobleski,Left,Justin Wrobleski,LAD,6.3,7.37,10.0,100.0,88.0,100.0,0.811,7.2,3.6,9.0,3.6,0.47,0.4,0.2,0.267,0.333,0.513,66.0,99.0,103.0,49.0,121.0,132.0,99.0,99.0,101.0,53.0,87.0,76.0,99.0,115.0,109.0,53.0,91.0,92.0,0.038,0.556,0.15,0.188,0.006,0.063,0.68,-6.77,-7.62,-7.93,3.88,-0.28,95.1,88.1,82.8,92.7,84.5,80.6,0.182,0.364,0.182,0.25,0.833,0.308,0.667,2.0,0.154,,,,,,,,,,,,,,,
18,2024-07-07,746122,Groundout,field_out,True,621035,572971,Chris Taylor,Dallas Keuchel,0,75ab5f5d-1c3d-4456-bda0-4b357e5bfb35,572971.0,dallaskeuchel,Keuchel,Left,Dallas Keuchel,MIL,5.4,4.89,16.2,94.0,79.0,92.0,0.814,5.94,4.32,12.42,1.62,1.82,0.186,0.424,0.153,0.254,0.331,90.0,93.0,89.0,,,,,,,71.0,97.0,96.0,116.0,91.0,97.0,89.0,88.0,86.0,0.568,,0.146,0.01,,0.276,,-4.73,-3.03,1.95,,2.24,,84.6,81.1,88.1,78.6,,,,,,,,0.375,0.875,0.083,0.422,0.667,0.152,0.059,0.059,0.353,,,,,,,,,
19,2024-07-07,746122,Single,single,False,660271,572971,Shohei Ohtani,Dallas Keuchel,0,b31356f9-108b-4259-ae3e-5fdab4818532,572971.0,dallaskeuchel,Keuchel,Left,Dallas Keuchel,MIL,5.4,4.89,16.2,94.0,79.0,92.0,0.814,5.94,4.32,12.42,1.62,1.82,0.186,0.424,0.153,0.254,0.331,90.0,93.0,89.0,,,,,,,71.0,97.0,96.0,116.0,91.0,97.0,89.0,88.0,86.0,0.568,,0.146,0.01,,0.276,,-4.73,-3.03,1.95,,2.24,,84.6,81.1,88.1,78.6,,,,,,,,0.375,0.875,0.083,0.422,0.667,0.152,0.059,0.059,0.353,,,,,,,,,
20,2024-07-07,746122,Groundout,field_out,True,669257,572971,Will Smith,Dallas Keuchel,0,c053eae4-d1a6-4dc3-b743-b3fa829f31b1,572971.0,dallaskeuchel,Keuchel,Left,Dallas Keuchel,MIL,5.4,4.89,16.2,94.0,79.0,92.0,0.814,5.94,4.32,12.42,1.62,1.82,0.186,0.424,0.153,0.254,0.331,90.0,93.0,89.0,,,,,,,71.0,97.0,96.0,116.0,91.0,97.0,89.0,88.0,86.0,0.568,,0.146,0.01,,0.276,,-4.73,-3.03,1.95,,2.24,,84.6,81.1,88.1,78.6,,,,,,,,0.375,0.875,0.083,0.422,0.667,0.152,0.059,0.059,0.353,,,,,,,,,
21,2024-07-07,746122,Walk,walk,False,518692,572971,Freddie Freeman,Dallas Keuchel,1,c1dec61b-4d34-4653-82b5-643efd770468,572971.0,dallaskeuchel,Keuchel,Left,Dallas Keuchel,MIL,5.4,4.89,16.2,94.0,79.0,92.0,0.814,5.94,4.32,12.42,1.62,1.82,0.186,0.424,0.153,0.254,0.331,90.0,93.0,89.0,,,,,,,71.0,97.0,96.0,116.0,91.0,97.0,89.0,88.0,86.0,0.568,,0.146,0.01,,0.276,,-4.73,-3.03,1.95,,2.24,,84.6,81.1,88.1,78.6,,,,,,,,0.375,0.875,0.083,0.422,0.667,0.152,0.059,0.059,0.353,,,,,,,,,
22,2024-07-07,746122,Walk,walk,False,606192,572971,Teoscar Hernández,Dallas Keuchel,1,578e07e5-64d7-4cd3-9f2a-5368de281538,572971.0,dallaskeuchel,Keuchel,Left,Dallas Keuchel,MIL,5.4,4.89,16.2,94.0,79.0,92.0,0.814,5.94,4.32,12.42,1.62,1.82,0.186,0.424,0.153,0.254,0.331,90.0,93.0,89.0,,,,,,,71.0,97.0,96.0,116.0,91.0,97.0,89.0,88.0,86.0,0.568,,0.146,0.01,,0.276,,-4.73,-3.03,1.95,,2.24,,84.6,81.1,88.1,78.6,,,,,,,,0.375,0.875,0.083,0.422,0.667,0.152,0.059,0.059,0.353,,,,,,,,,
23,2024-07-07,746122,Flyout,field_out,True,681624,572971,Andy Pages,Dallas Keuchel,0,e290e15d-d29c-4943-9d36-1289e1a964f1,572971.0,dallaskeuchel,Keuchel,Left,Dallas Keuchel,MIL,5.4,4.89,16.2,94.0,79.0,92.0,0.814,5.94,4.32,12.42,1.62,1.82,0.186,0.424,0.153,0.254,0.331,90.0,93.0,89.0,,,,,,,71.0,97.0,96.0,116.0,91.0,97.0,89.0,88.0,86.0,0.568,,0.146,0.01,,0.276,,-4.73,-3.03,1.95,,2.24,,84.6,81.1,88.1,78.6,,,,,,,,0.375,0.875,0.083,0.422,0.667,0.152,0.059,0.059,0.353,,,,,,,,,
24,2024-07-07,746122,Walk,walk,False,694192,680736,Jackson Chourio,Justin Wrobleski,0,cb72a7b4-bd0e-4932-b40a-8a2b3b002af5,680736.0,justinwrobleski,Wrobleski,Left,Justin Wrobleski,LAD,6.3,7.37,10.0,100.0,88.0,100.0,0.811,7.2,3.6,9.0,3.6,0.47,0.4,0.2,0.267,0.333,0.513,66.0,99.0,103.0,49.0,121.0,132.0,99.0,99.0,101.0,53.0,87.0,76.0,99.0,115.0,109.0,53.0,91.0,92.0,0.038,0.556,0.15,0.188,0.006,0.063,0.68,-6.77,-7.62,-7.93,3.88,-0.28,95.1,88.1,82.8,92.7,84.5,80.6,0.182,0.364,0.182,0.25,0.833,0.308,0.667,2.0,0.154,,,,,,,,,,,,,,,
25,2024-07-07,746122,Strikeout,strikeout,True,656555,680736,Rhys Hoskins,Justin Wrobleski,1,df5a8da8-ee6d-4850-873a-fa66d4c5b6f5,680736.0,justinwrobleski,Wrobleski,Left,Justin Wrobleski,LAD,6.3,7.37,10.0,100.0,88.0,100.0,0.811,7.2,3.6,9.0,3.6,0.47,0.4,0.2,0.267,0.333,0.513,66.0,99.0,103.0,49.0,121.0,132.0,99.0,99.0,101.0,53.0,87.0,76.0,99.0,115.0,109.0,53.0,91.0,92.0,0.038,0.556,0.15,0.188,0.006,0.063,0.68,-6.77,-7.62,-7.93,3.88,-0.28,95.1,88.1,82.8,92.7,84.5,80.6,0.182,0.364,0.182,0.25,0.833,0.308,0.667,2.0,0.154,,,,,,,,,,,,,,,
26,2024-07-07,746122,Home Run,home_run,False,592885,680736,Christian Yelich,Justin Wrobleski,1,3f73dbee-7e08-42d6-8f5b-0d1bb1c7aadc,680736.0,justinwrobleski,Wrobleski,Left,Justin Wrobleski,LAD,6.3,7.37,10.0,100.0,88.0,100.0,0.811,7.2,3.6,9.0,3.6,0.47,0.4,0.2,0.267,0.333,0.513,66.0,99.0,103.0,49.0,121.0,132.0,99.0,99.0,101.0,53.0,87.0,76.0,99.0,115.0,109.0,53.0,91.0,92.0,0.038,0.556,0.15,0.188,0.006,0.063,0.68,-6.77,-7.62,-7.93,3.88,-0.28,95.1,88.1,82.8,92.7,84.5,80.6,0.182,0.364,0.182,0.25,0.833,0.308,0.667,2.0,0.154,,,,,,,,,,,,,,,
27,2024-07-07,746122,Groundout,field_out,True,642715,680736,Willy Adames,Justin Wrobleski,0,1243bd35-16ca-40e2-9b03-192aed4c0a56,680736.0,justinwrobleski,Wrobleski,Left,Justin Wrobleski,LAD,6.3,7.37,10.0,100.0,88.0,100.0,0.811,7.2,3.6,9.0,3.6,0.47,0.4,0.2,0.267,0.333,0.513,66.0,99.0,103.0,49.0,121.0,132.0,99.0,99.0,101.0,53.0,87.0,76.0,99.0,115.0,109.0,53.0,91.0,92.0,0.038,0.556,0.15,0.188,0.006,0.063,0.68,-6.77,-7.62,-7.93,3.88,-0.28,95.1,88.1,82.8,92.7,84.5,80.6,0.182,0.364,0.182,0.25,0.833,0.308,0.667,2.0,0.154,,,,,,,,,,,,,,,
28,2024-07-07,746122,Pop Out,field_out,True,669003,680736,Garrett Mitchell,Justin Wrobleski,0,55659942-1579-4941-9c2c-2db6953988d2,680736.0,justinwrobleski,Wrobleski,Left,Justin Wrobleski,LAD,6.3,7.37,10.0,100.0,88.0,100.0,0.811,7.2,3.6,9.0,3.6,0.47,0.4,0.2,0.267,0.333,0.513,66.0,99.0,103.0,49.0,121.0,132.0,99.0,99.0,101.0,53.0,87.0,76.0,99.0,115.0,109.0,53.0,91.0,92.0,0.038,0.556,0.15,0.188,0.006,0.063,0.68,-6.77,-7.62,-7.93,3.88,-0.28,95.1,88.1,82.8,92.7,84.5,80.6,0.182,0.364,0.182,0.25,0.833,0.308,0.667,2.0,0.154,,,,,,,,,,,,,,,
29,2024-07-07,746122,Groundout,field_out,True,678246,572971,Miguel Vargas,Dallas Keuchel,0,62bddf0a-99be-4de8-87a6-4aed6792dd84,572971.0,dallaskeuchel,Keuchel,Left,Dallas Keuchel,MIL,5.4,4.89,16.2,94.0,79.0,92.0,0.814,5.94,4.32,12.42,1.62,1.82,0.186,0.424,0.153,0.254,0.331,90.0,93.0,89.0,,,,,,,71.0,97.0,96.0,116.0,91.0,97.0,89.0,88.0,86.0,0.568,,0.146,0.01,,0.276,,-4.73,-3.03,1.95,,2.24,,84.6,81.1,88.1,78.6,,,,,,,,0.375,0.875,0.083,0.422,0.667,0.152,0.059,0.059,0.353,,,,,,,,,
30,2024-07-07,746122,Double,double,False,500743,572971,Miguel Rojas,Dallas Keuchel,0,cb682854-e8ec-433c-bb4f-b47e476a5b91,572971.0,dallaskeuchel,Keuchel,Left,Dallas Keuchel,MIL,5.4,4.89,16.2,94.0,79.0,92.0,0.814,5.94,4.32,12.42,1.62,1.82,0.186,0.424,0.153,0.254,0.331,90.0,93.0,89.0,,,,,,,71.0,97.0,96.0,116.0,91.0,97.0,89.0,88.0,86.0,0.568,,0.146,0.01,,0.276,,-4.73,-3.03,1.95,,2.24,,84.6,81.1,88.1,78.6,,,,,,,,0.375,0.875,0.083,0.422,0.667,0.152,0.059,0.059,0.353,,,,,,,,,
31,2024-07-07,746122,Groundout,field_out,True,571771,572971,Enrique Hernández,Dallas Keuchel,0,15bcb9d3-ad8e-4846-931f-68b211a6d2d7,572971.0,dallaskeuchel,Keuchel,Left,Dallas Keuchel,MIL,5.4,4.89,16.2,94.0,79.0,92.0,0.814,5.94,4.32,12.42,1.62,1.82,0.186,0.424,0.153,0.254,0.331,90.0,93.0,89.0,,,,,,,71.0,97.0,96.0,116.0,91.0,97.0,89.0,88.0,86.0,0.568,,0.146,0.01,,0.276,,-4.73,-3.03,1.95,,2.24,,84.6,81.1,88.1,78.6,,,,,,,,0.375,0.875,0.083,0.422,0.667,0.152,0.059,0.059,0.353,,,,,,,,,
32,2024-07-07,746122,Walk,walk,False,621035,572971,Chris Taylor,Dallas Keuchel,0,5fab51b8-bb66-40f1-a4b4-6e10050b8344,572971.0,dallaskeuchel,Keuchel,Left,Dallas Keuchel,MIL,5.4,4.89,16.2,94.0,79.0,92.0,0.814,5.94,4.32,12.42,1.62,1.82,0.186,0.424,0.153,0.254,0.331,90.0,93.0,89.0,,,,,,,71.0,97.0,96.0,116.0,91.0,97.0,89.0,88.0,86.0,0.568,,0.146,0.01,,0.276,,-4.73,-3.03,1.95,,2.24,,84.6,81.1,88.1,78.6,,,,,,,,0.375,0.875,0.083,0.422,0.667,0.152,0.059,0.059,0.353,,,,,,,,,
33,2024-07-07,746122,Groundout,field_out,True,660271,572971,Shohei Ohtani,Dallas Keuchel,0,20e18332-cac7-427e-bf56-f324ca733553,572971.0,dallaskeuchel,Keuchel,Left,Dallas Keuchel,MIL,5.4,4.89,16.2,94.0,79.0,92.0,0.814,5.94,4.32,12.42,1.62,1.82,0.186,0.424,0.153,0.254,0.331,90.0,93.0,89.0,,,,,,,71.0,97.0,96.0,116.0,91.0,97.0,89.0,88.0,86.0,0.568,,0.146,0.01,,0.276,,-4.73,-3.03,1.95,,2.24,,84.6,81.1,88.1,78.6,,,,,,,,0.375,0.875,0.083,0.422,0.667,0.152,0.059,0.059,0.353,,,,,,,,,
34,2024-07-07,746122,Single,single,False,663368,680736,Blake Perkins,Justin Wrobleski,1,3e7d560a-2674-481d-8ed5-49377de15b87,680736.0,justinwrobleski,Wrobleski,Left,Justin Wrobleski,LAD,6.3,7.37,10.0,100.0,88.0,100.0,0.811,7.2,3.6,9.0,3.6,0.47,0.4,0.2,0.267,0.333,0.513,66.0,99.0,103.0,49.0,121.0,132.0,99.0,99.0,101.0,53.0,87.0,76.0,99.0,115.0,109.0,53.0,91.0,92.0,0.038,0.556,0.15,0.188,0.006,0.063,0.68,-6.77,-7.62,-7.93,3.88,-0.28,95.1,88.1,82.8,92.7,84.5,80.6,0.182,0.364,0.182,0.25,0.833,0.308,0.667,2.0,0.154,,,,,,,,,,,,,,,
