,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,ST_ba,ST_slg,ST_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC
10,2024-07-26,746277,Flyout,field_out,True,686681,543294,Michael Massey,Kyle Hendricks,0,a4d25b3f-aa79-4718-a1e7-ddccc11e4310,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.95,5.1,80.1,105.0,97.0,101.0,0.835,6.27,2.69,10.76,1.79,1.3,0.234,0.383,0.204,0.275,0.406,110.0,107.0,108.0,58.0,90.0,83.0,98.0,106.0,97.0,,,,0.357,0.127,,0.383,-2.61,-1.06,,-1.26,87.9,80.9,87.8,,,,,0.354,0.531,0.107,0.316,0.842,0.14,0.278,0.424,0.235,,,,89.0,109.0,107.0,0.133,1.27,74.4,0.138,0.241,0.347,,,,,,,,,,,,
11,2024-07-26,746277,Strikeout,strikeout,True,592669,543294,Hunter Renfroe,Kyle Hendricks,0,fa22c6c9-aa7f-444f-afa7-ad43d4e97183,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.95,5.1,80.1,105.0,97.0,101.0,0.835,6.27,2.69,10.76,1.79,1.3,0.234,0.383,0.204,0.275,0.406,110.0,107.0,108.0,58.0,90.0,83.0,98.0,106.0,97.0,,,,0.357,0.127,,0.383,-2.61,-1.06,,-1.26,87.9,80.9,87.8,,,,,0.354,0.531,0.107,0.316,0.842,0.14,0.278,0.424,0.235,,,,89.0,109.0,107.0,0.133,1.27,74.4,0.138,0.241,0.347,,,,,,,,,,,,
12,2024-07-26,746277,Single,single,False,679845,543294,Nick Loftin,Kyle Hendricks,0,8d92effd-a836-4cfb-8131-33fe634a8e57,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.95,5.1,80.1,105.0,97.0,101.0,0.835,6.27,2.69,10.76,1.79,1.3,0.234,0.383,0.204,0.275,0.406,110.0,107.0,108.0,58.0,90.0,83.0,98.0,106.0,97.0,,,,0.357,0.127,,0.383,-2.61,-1.06,,-1.26,87.9,80.9,87.8,,,,,0.354,0.531,0.107,0.316,0.842,0.14,0.278,0.424,0.235,,,,89.0,109.0,107.0,0.133,1.27,74.4,0.138,0.241,0.347,,,,,,,,,,,,
13,2024-07-26,746277,Flyout,field_out,True,641658,543294,Garrett Hampson,Kyle Hendricks,0,feb344a7-d242-4406-a929-94aa68704dd9,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.95,5.1,80.1,105.0,97.0,101.0,0.835,6.27,2.69,10.76,1.79,1.3,0.234,0.383,0.204,0.275,0.406,110.0,107.0,108.0,58.0,90.0,83.0,98.0,106.0,97.0,,,,0.357,0.127,,0.383,-2.61,-1.06,,-1.26,87.9,80.9,87.8,,,,,0.354,0.531,0.107,0.316,0.842,0.14,0.278,0.424,0.235,,,,89.0,109.0,107.0,0.133,1.27,74.4,0.138,0.241,0.347,,,,,,,,,,,,
14,2024-07-26,746277,Lineout,field_out,True,670156,663903,Miles Mastrobuoni,Brady Singer,0,a87f2e8c-cab5-4800-a8f3-2edc9f609eac,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,2.82,4.62,118.0,100.0,86.0,94.0,0.773,8.47,2.75,7.86,0.99,1.67,0.185,0.394,0.152,0.334,0.414,80.0,76.0,68.0,58.0,97.0,86.0,77.0,103.0,92.0,106.0,100.0,102.0,0.398,0.125,0.449,0.027,-1.68,0.79,0.51,-3.22,91.6,88.1,92.2,82.8,0.19,0.345,0.356,0.268,0.388,0.105,0.297,0.541,0.182,0.273,0.364,0.133,0.2,0.6,0.364,,,,,,,,,,,,,,,,,,,,,
15,2024-07-26,746277,Flyout,field_out,True,665804,663903,Miguel Amaya,Brady Singer,0,f47e5ff4-629a-49e0-bfd5-c4ab102bb4cf,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,2.82,4.62,118.0,100.0,86.0,94.0,0.773,8.47,2.75,7.86,0.99,1.67,0.185,0.394,0.152,0.334,0.414,80.0,76.0,68.0,58.0,97.0,86.0,77.0,103.0,92.0,106.0,100.0,102.0,0.398,0.125,0.449,0.027,-1.68,0.79,0.51,-3.22,91.6,88.1,92.2,82.8,0.19,0.345,0.356,0.268,0.388,0.105,0.297,0.541,0.182,0.273,0.364,0.133,0.2,0.6,0.364,,,,,,,,,,,,,,,,,,,,,
16,2024-07-26,746277,Flyout,field_out,True,691718,663903,Pete Crow-Armstrong,Brady Singer,0,0ab5ae73-1185-476f-aa19-643588ca8d59,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,2.82,4.62,118.0,100.0,86.0,94.0,0.773,8.47,2.75,7.86,0.99,1.67,0.185,0.394,0.152,0.334,0.414,80.0,76.0,68.0,58.0,97.0,86.0,77.0,103.0,92.0,106.0,100.0,102.0,0.398,0.125,0.449,0.027,-1.68,0.79,0.51,-3.22,91.6,88.1,92.2,82.8,0.19,0.345,0.356,0.268,0.388,0.105,0.297,0.541,0.182,0.273,0.364,0.133,0.2,0.6,0.364,,,,,,,,,,,,,,,,,,,,,
17,2024-07-26,746277,Strikeout,strikeout,True,664728,543294,Kyle Isbel,Kyle Hendricks,0,d9153e32-b184-4248-a141-c87c9923d80b,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.95,5.1,80.1,105.0,97.0,101.0,0.835,6.27,2.69,10.76,1.79,1.3,0.234,0.383,0.204,0.275,0.406,110.0,107.0,108.0,58.0,90.0,83.0,98.0,106.0,97.0,,,,0.357,0.127,,0.383,-2.61,-1.06,,-1.26,87.9,80.9,87.8,,,,,0.354,0.531,0.107,0.316,0.842,0.14,0.278,0.424,0.235,,,,89.0,109.0,107.0,0.133,1.27,74.4,0.138,0.241,0.347,,,,,,,,,,,,
18,2024-07-26,746277,Strikeout,strikeout,True,624428,543294,Adam Frazier,Kyle Hendricks,0,86fa7510-2535-4021-a67f-f2b5a5d9335a,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.95,5.1,80.1,105.0,97.0,101.0,0.835,6.27,2.69,10.76,1.79,1.3,0.234,0.383,0.204,0.275,0.406,110.0,107.0,108.0,58.0,90.0,83.0,98.0,106.0,97.0,,,,0.357,0.127,,0.383,-2.61,-1.06,,-1.26,87.9,80.9,87.8,,,,,0.354,0.531,0.107,0.316,0.842,0.14,0.278,0.424,0.235,,,,89.0,109.0,107.0,0.133,1.27,74.4,0.138,0.241,0.347,,,,,,,,,,,,
19,2024-07-26,746277,Pop Out,field_out,True,677951,543294,Bobby Witt Jr.,Kyle Hendricks,0,cd764936-40b9-4a8e-ad5b-70978b28fbdb,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.95,5.1,80.1,105.0,97.0,101.0,0.835,6.27,2.69,10.76,1.79,1.3,0.234,0.383,0.204,0.275,0.406,110.0,107.0,108.0,58.0,90.0,83.0,98.0,106.0,97.0,,,,0.357,0.127,,0.383,-2.61,-1.06,,-1.26,87.9,80.9,87.8,,,,,0.354,0.531,0.107,0.316,0.842,0.14,0.278,0.424,0.235,,,,89.0,109.0,107.0,0.133,1.27,74.4,0.138,0.241,0.347,,,,,,,,,,,,
20,2024-07-26,746277,Strikeout,strikeout,True,663538,663903,Nico Hoerner,Brady Singer,0,f8534d03-0be2-4296-a94a-ddcec4237332,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,2.82,4.62,118.0,100.0,86.0,94.0,0.773,8.47,2.75,7.86,0.99,1.67,0.185,0.394,0.152,0.334,0.414,80.0,76.0,68.0,58.0,97.0,86.0,77.0,103.0,92.0,106.0,100.0,102.0,0.398,0.125,0.449,0.027,-1.68,0.79,0.51,-3.22,91.6,88.1,92.2,82.8,0.19,0.345,0.356,0.268,0.388,0.105,0.297,0.541,0.182,0.273,0.364,0.133,0.2,0.6,0.364,,,,,,,,,,,,,,,,,,,,,
21,2024-07-26,746277,Strikeout,strikeout,True,683737,663903,Michael Busch,Brady Singer,0,60bc3c11-8349-49e1-8363-1fad1614c0ef,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,2.82,4.62,118.0,100.0,86.0,94.0,0.773,8.47,2.75,7.86,0.99,1.67,0.185,0.394,0.152,0.334,0.414,80.0,76.0,68.0,58.0,97.0,86.0,77.0,103.0,92.0,106.0,100.0,102.0,0.398,0.125,0.449,0.027,-1.68,0.79,0.51,-3.22,91.6,88.1,92.2,82.8,0.19,0.345,0.356,0.268,0.388,0.105,0.297,0.541,0.182,0.273,0.364,0.133,0.2,0.6,0.364,,,,,,,,,,,,,,,,,,,,,
22,2024-07-26,746277,Walk,walk,False,673548,663903,Seiya Suzuki,Brady Singer,0,52a4337f-d212-451c-b8e9-64b52338c928,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,2.82,4.62,118.0,100.0,86.0,94.0,0.773,8.47,2.75,7.86,0.99,1.67,0.185,0.394,0.152,0.334,0.414,80.0,76.0,68.0,58.0,97.0,86.0,77.0,103.0,92.0,106.0,100.0,102.0,0.398,0.125,0.449,0.027,-1.68,0.79,0.51,-3.22,91.6,88.1,92.2,82.8,0.19,0.345,0.356,0.268,0.388,0.105,0.297,0.541,0.182,0.273,0.364,0.133,0.2,0.6,0.364,,,,,,,,,,,,,,,,,,,,,
23,2024-07-26,746277,Flyout,field_out,True,664023,663903,Ian Happ,Brady Singer,1,f1519ada-dcbb-4efa-844e-683e74ec7440,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,2.82,4.62,118.0,100.0,86.0,94.0,0.773,8.47,2.75,7.86,0.99,1.67,0.185,0.394,0.152,0.334,0.414,80.0,76.0,68.0,58.0,97.0,86.0,77.0,103.0,92.0,106.0,100.0,102.0,0.398,0.125,0.449,0.027,-1.68,0.79,0.51,-3.22,91.6,88.1,92.2,82.8,0.19,0.345,0.356,0.268,0.388,0.105,0.297,0.541,0.182,0.273,0.364,0.133,0.2,0.6,0.364,,,,,,,,,,,,,,,,,,,,,
24,2024-07-26,746277,Flyout,field_out,True,686469,543294,Vinnie Pasquantino,Kyle Hendricks,0,38bbf67a-7f39-4161-8494-c5f74a9f1df1,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.95,5.1,80.1,105.0,97.0,101.0,0.835,6.27,2.69,10.76,1.79,1.3,0.234,0.383,0.204,0.275,0.406,110.0,107.0,108.0,58.0,90.0,83.0,98.0,106.0,97.0,,,,0.357,0.127,,0.383,-2.61,-1.06,,-1.26,87.9,80.9,87.8,,,,,0.354,0.531,0.107,0.316,0.842,0.14,0.278,0.424,0.235,,,,89.0,109.0,107.0,0.133,1.27,74.4,0.138,0.241,0.347,,,,,,,,,,,,
25,2024-07-26,746277,Lineout,field_out,True,521692,543294,Salvador Perez,Kyle Hendricks,0,5286fa77-2d7e-46b1-92eb-a3261d5b3e30,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.95,5.1,80.1,105.0,97.0,101.0,0.835,6.27,2.69,10.76,1.79,1.3,0.234,0.383,0.204,0.275,0.406,110.0,107.0,108.0,58.0,90.0,83.0,98.0,106.0,97.0,,,,0.357,0.127,,0.383,-2.61,-1.06,,-1.26,87.9,80.9,87.8,,,,,0.354,0.531,0.107,0.316,0.842,0.14,0.278,0.424,0.235,,,,89.0,109.0,107.0,0.133,1.27,74.4,0.138,0.241,0.347,,,,,,,,,,,,
26,2024-07-26,746277,Groundout,field_out,True,686681,543294,Michael Massey,Kyle Hendricks,0,6b9dafff-711c-49cb-a1fb-b001b0afad5f,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.95,5.1,80.1,105.0,97.0,101.0,0.835,6.27,2.69,10.76,1.79,1.3,0.234,0.383,0.204,0.275,0.406,110.0,107.0,108.0,58.0,90.0,83.0,98.0,106.0,97.0,,,,0.357,0.127,,0.383,-2.61,-1.06,,-1.26,87.9,80.9,87.8,,,,,0.354,0.531,0.107,0.316,0.842,0.14,0.278,0.424,0.235,,,,89.0,109.0,107.0,0.133,1.27,74.4,0.138,0.241,0.347,,,,,,,,,,,,
27,2024-07-26,746277,Hit By Pitch,hit_by_pitch,False,643565,663903,Mike Tauchman,Brady Singer,0,a2e49513-7a00-4593-b7e0-bdb23a422718,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,2.82,4.62,118.0,100.0,86.0,94.0,0.773,8.47,2.75,7.86,0.99,1.67,0.185,0.394,0.152,0.334,0.414,80.0,76.0,68.0,58.0,97.0,86.0,77.0,103.0,92.0,106.0,100.0,102.0,0.398,0.125,0.449,0.027,-1.68,0.79,0.51,-3.22,91.6,88.1,92.2,82.8,0.19,0.345,0.356,0.268,0.388,0.105,0.297,0.541,0.182,0.273,0.364,0.133,0.2,0.6,0.364,,,,,,,,,,,,,,,,,,,,,
28,2024-07-26,746277,Single,single,False,621020,663903,Dansby Swanson,Brady Singer,1,f8c4f80f-7ee3-46fd-a65e-e3cffb8c25bf,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,2.82,4.62,118.0,100.0,86.0,94.0,0.773,8.47,2.75,7.86,0.99,1.67,0.185,0.394,0.152,0.334,0.414,80.0,76.0,68.0,58.0,97.0,86.0,77.0,103.0,92.0,106.0,100.0,102.0,0.398,0.125,0.449,0.027,-1.68,0.79,0.51,-3.22,91.6,88.1,92.2,82.8,0.19,0.345,0.356,0.268,0.388,0.105,0.297,0.541,0.182,0.273,0.364,0.133,0.2,0.6,0.364,,,,,,,,,,,,,,,,,,,,,
29,2024-07-26,746277,Groundout,field_out,True,670156,663903,Miles Mastrobuoni,Brady Singer,0,a8369d96-075f-4912-af3c-0b8f7e5da4b7,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,2.82,4.62,118.0,100.0,86.0,94.0,0.773,8.47,2.75,7.86,0.99,1.67,0.185,0.394,0.152,0.334,0.414,80.0,76.0,68.0,58.0,97.0,86.0,77.0,103.0,92.0,106.0,100.0,102.0,0.398,0.125,0.449,0.027,-1.68,0.79,0.51,-3.22,91.6,88.1,92.2,82.8,0.19,0.345,0.356,0.268,0.388,0.105,0.297,0.541,0.182,0.273,0.364,0.133,0.2,0.6,0.364,,,,,,,,,,,,,,,,,,,,,
30,2024-07-26,746277,Double Play,double_play,True,665804,663903,Miguel Amaya,Brady Singer,1,5a161105-9bff-4e33-870a-2d4b5d5a090b,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,2.82,4.62,118.0,100.0,86.0,94.0,0.773,8.47,2.75,7.86,0.99,1.67,0.185,0.394,0.152,0.334,0.414,80.0,76.0,68.0,58.0,97.0,86.0,77.0,103.0,92.0,106.0,100.0,102.0,0.398,0.125,0.449,0.027,-1.68,0.79,0.51,-3.22,91.6,88.1,92.2,82.8,0.19,0.345,0.356,0.268,0.388,0.105,0.297,0.541,0.182,0.273,0.364,0.133,0.2,0.6,0.364,,,,,,,,,,,,,,,,,,,,,
31,2024-07-26,746277,Strikeout,strikeout,True,592669,543294,Hunter Renfroe,Kyle Hendricks,0,5f5522d1-ba9d-4767-b665-ae46bebb34ac,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.95,5.1,80.1,105.0,97.0,101.0,0.835,6.27,2.69,10.76,1.79,1.3,0.234,0.383,0.204,0.275,0.406,110.0,107.0,108.0,58.0,90.0,83.0,98.0,106.0,97.0,,,,0.357,0.127,,0.383,-2.61,-1.06,,-1.26,87.9,80.9,87.8,,,,,0.354,0.531,0.107,0.316,0.842,0.14,0.278,0.424,0.235,,,,89.0,109.0,107.0,0.133,1.27,74.4,0.138,0.241,0.347,,,,,,,,,,,,
32,2024-07-26,746277,Groundout,field_out,True,679845,543294,Nick Loftin,Kyle Hendricks,0,ad385101-d5a0-485c-947b-fe85ec6a7d22,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.95,5.1,80.1,105.0,97.0,101.0,0.835,6.27,2.69,10.76,1.79,1.3,0.234,0.383,0.204,0.275,0.406,110.0,107.0,108.0,58.0,90.0,83.0,98.0,106.0,97.0,,,,0.357,0.127,,0.383,-2.61,-1.06,,-1.26,87.9,80.9,87.8,,,,,0.354,0.531,0.107,0.316,0.842,0.14,0.278,0.424,0.235,,,,89.0,109.0,107.0,0.133,1.27,74.4,0.138,0.241,0.347,,,,,,,,,,,,
33,2024-07-26,746277,Single,single,False,641658,543294,Garrett Hampson,Kyle Hendricks,0,08221dab-0b03-45ed-8e82-8a431dc2f26b,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.95,5.1,80.1,105.0,97.0,101.0,0.835,6.27,2.69,10.76,1.79,1.3,0.234,0.383,0.204,0.275,0.406,110.0,107.0,108.0,58.0,90.0,83.0,98.0,106.0,97.0,,,,0.357,0.127,,0.383,-2.61,-1.06,,-1.26,87.9,80.9,87.8,,,,,0.354,0.531,0.107,0.316,0.842,0.14,0.278,0.424,0.235,,,,89.0,109.0,107.0,0.133,1.27,74.4,0.138,0.241,0.347,,,,,,,,,,,,
34,2024-07-26,746277,Single,single,False,664728,543294,Kyle Isbel,Kyle Hendricks,1,df055544-02ab-433a-94f9-e32dbfa1347d,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.95,5.1,80.1,105.0,97.0,101.0,0.835,6.27,2.69,10.76,1.79,1.3,0.234,0.383,0.204,0.275,0.406,110.0,107.0,108.0,58.0,90.0,83.0,98.0,106.0,97.0,,,,0.357,0.127,,0.383,-2.61,-1.06,,-1.26,87.9,80.9,87.8,,,,,0.354,0.531,0.107,0.316,0.842,0.14,0.278,0.424,0.235,,,,89.0,109.0,107.0,0.133,1.27,74.4,0.138,0.241,0.347,,,,,,,,,,,,
35,2024-07-26,746277,Single,single,False,624428,543294,Adam Frazier,Kyle Hendricks,1,3b8d8fe4-32b1-4df0-9af8-b56743992380,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.95,5.1,80.1,105.0,97.0,101.0,0.835,6.27,2.69,10.76,1.79,1.3,0.234,0.383,0.204,0.275,0.406,110.0,107.0,108.0,58.0,90.0,83.0,98.0,106.0,97.0,,,,0.357,0.127,,0.383,-2.61,-1.06,,-1.26,87.9,80.9,87.8,,,,,0.354,0.531,0.107,0.316,0.842,0.14,0.278,0.424,0.235,,,,89.0,109.0,107.0,0.133,1.27,74.4,0.138,0.241,0.347,,,,,,,,,,,,
