,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff
0,2024-05-14,745909,Strikeout,strikeout,True,683011,663978,Anthony Volpe,Chris Paddack,0,edd1ede2-aaab-4039-b680-7322d4194eb8,663978.0,chrispaddack,Paddack,Right,Chris Paddack,MIN,4.99,4.73,88.1,106.0,89.0,104.0,0.781,8.05,2.14,10.39,1.43,0.9,0.233,0.35,0.141,0.311,0.425,108.0,107.0,112.0,106.0,102.0,103.0,79.0,111.0,103.0,71.0,97.0,96.0,0.429,0.177,0.136,0.259,0.61,-0.22,-1.7,-1.54,93.3,82.9,85.9,78.2,0.277,0.4,0.243,0.283,0.519,0.248,0.264,0.434,0.254,0.326,0.435,0.19,,,,,,,,,,,,,,,,,,
1,2024-05-14,745909,Single,single,False,665742,663978,Juan Soto,Chris Paddack,1,1ec2c535-4e9b-4b05-a4bc-cdc932af1741,663978.0,chrispaddack,Paddack,Right,Chris Paddack,MIN,4.99,4.73,88.1,106.0,89.0,104.0,0.781,8.05,2.14,10.39,1.43,0.9,0.233,0.35,0.141,0.311,0.425,108.0,107.0,112.0,106.0,102.0,103.0,79.0,111.0,103.0,71.0,97.0,96.0,0.429,0.177,0.136,0.259,0.61,-0.22,-1.7,-1.54,93.3,82.9,85.9,78.2,0.277,0.4,0.243,0.283,0.519,0.248,0.264,0.434,0.254,0.326,0.435,0.19,,,,,,,,,,,,,,,,,,
2,2024-05-14,745909,Lineout,field_out,True,592450,663978,Aaron Judge,Chris Paddack,0,e25d5ff9-a719-4d4e-987b-487d9fc2dcdc,663978.0,chrispaddack,Paddack,Right,Chris Paddack,MIN,4.99,4.73,88.1,106.0,89.0,104.0,0.781,8.05,2.14,10.39,1.43,0.9,0.233,0.35,0.141,0.311,0.425,108.0,107.0,112.0,106.0,102.0,103.0,79.0,111.0,103.0,71.0,97.0,96.0,0.429,0.177,0.136,0.259,0.61,-0.22,-1.7,-1.54,93.3,82.9,85.9,78.2,0.277,0.4,0.243,0.283,0.519,0.248,0.264,0.434,0.254,0.326,0.435,0.19,,,,,,,,,,,,,,,,,,
3,2024-05-14,745909,Walk,walk,False,657077,663978,Alex Verdugo,Chris Paddack,0,f34630e9-b0d2-4ea8-b273-94b5e35f9180,663978.0,chrispaddack,Paddack,Right,Chris Paddack,MIN,4.99,4.73,88.1,106.0,89.0,104.0,0.781,8.05,2.14,10.39,1.43,0.9,0.233,0.35,0.141,0.311,0.425,108.0,107.0,112.0,106.0,102.0,103.0,79.0,111.0,103.0,71.0,97.0,96.0,0.429,0.177,0.136,0.259,0.61,-0.22,-1.7,-1.54,93.3,82.9,85.9,78.2,0.277,0.4,0.243,0.283,0.519,0.248,0.264,0.434,0.254,0.326,0.435,0.19,,,,,,,,,,,,,,,,,,
4,2024-05-14,745909,Pop Out,field_out,True,519317,663978,Giancarlo Stanton,Chris Paddack,0,6b01c4d0-6ca1-40c7-b438-422d48d8a9ec,663978.0,chrispaddack,Paddack,Right,Chris Paddack,MIN,4.99,4.73,88.1,106.0,89.0,104.0,0.781,8.05,2.14,10.39,1.43,0.9,0.233,0.35,0.141,0.311,0.425,108.0,107.0,112.0,106.0,102.0,103.0,79.0,111.0,103.0,71.0,97.0,96.0,0.429,0.177,0.136,0.259,0.61,-0.22,-1.7,-1.54,93.3,82.9,85.9,78.2,0.277,0.4,0.243,0.283,0.519,0.248,0.264,0.434,0.254,0.326,0.435,0.19,,,,,,,,,,,,,,,,,,
5,2024-05-14,745909,Home Run,home_run,False,680777,607074,Ryan Jeffers,Carlos Rodón,0,f67b3fb8-1483-499d-9ddd-f60f0e1fff2a,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.63,4.48,107.0,97.0,123.0,103.0,0.726,9.42,2.78,8.75,1.68,0.68,0.266,0.416,0.144,0.308,0.399,127.0,89.0,100.0,103.0,80.0,88.0,116.0,99.0,103.0,143.0,103.0,112.0,0.496,0.265,0.07,0.114,0.17,-1.56,-1.37,1.54,95.5,85.3,86.8,81.0,0.261,0.531,0.202,0.171,0.195,0.49,0.237,0.43,0.388,0.333,0.4,0.35,100.0,83.0,83.0,0.056,-3.1,91.8,0.353,0.647,0.255,,,,,,,,,
6,2024-05-14,745909,Single,single,False,621043,607074,Carlos Correa,Carlos Rodón,0,27254358-cc19-4e98-892e-8d11b5b69bde,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.63,4.48,107.0,97.0,123.0,103.0,0.726,9.42,2.78,8.75,1.68,0.68,0.266,0.416,0.144,0.308,0.399,127.0,89.0,100.0,103.0,80.0,88.0,116.0,99.0,103.0,143.0,103.0,112.0,0.496,0.265,0.07,0.114,0.17,-1.56,-1.37,1.54,95.5,85.3,86.8,81.0,0.261,0.531,0.202,0.171,0.195,0.49,0.237,0.43,0.388,0.333,0.4,0.35,100.0,83.0,83.0,0.056,-3.1,91.8,0.353,0.647,0.255,,,,,,,,,
7,2024-05-14,745909,Strikeout,strikeout,True,650489,607074,Willi Castro,Carlos Rodón,0,ea81df5e-4cf3-49cb-8517-3c619d589741,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.63,4.48,107.0,97.0,123.0,103.0,0.726,9.42,2.78,8.75,1.68,0.68,0.266,0.416,0.144,0.308,0.399,127.0,89.0,100.0,103.0,80.0,88.0,116.0,99.0,103.0,143.0,103.0,112.0,0.496,0.265,0.07,0.114,0.17,-1.56,-1.37,1.54,95.5,85.3,86.8,81.0,0.261,0.531,0.202,0.171,0.195,0.49,0.237,0.43,0.388,0.333,0.4,0.35,100.0,83.0,83.0,0.056,-3.1,91.8,0.353,0.647,0.255,,,,,,,,,
8,2024-05-14,745909,Flyout,field_out,True,669304,607074,Jose Miranda,Carlos Rodón,0,c796f488-e78c-4c14-85be-be3be4fe28cd,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.63,4.48,107.0,97.0,123.0,103.0,0.726,9.42,2.78,8.75,1.68,0.68,0.266,0.416,0.144,0.308,0.399,127.0,89.0,100.0,103.0,80.0,88.0,116.0,99.0,103.0,143.0,103.0,112.0,0.496,0.265,0.07,0.114,0.17,-1.56,-1.37,1.54,95.5,85.3,86.8,81.0,0.261,0.531,0.202,0.171,0.195,0.49,0.237,0.43,0.388,0.333,0.4,0.35,100.0,83.0,83.0,0.056,-3.1,91.8,0.353,0.647,0.255,,,,,,,,,
9,2024-05-14,745909,Single,single,False,622534,607074,Manuel Margot,Carlos Rodón,1,0ea202ed-a8be-40cb-9bf0-b496347af66e,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.63,4.48,107.0,97.0,123.0,103.0,0.726,9.42,2.78,8.75,1.68,0.68,0.266,0.416,0.144,0.308,0.399,127.0,89.0,100.0,103.0,80.0,88.0,116.0,99.0,103.0,143.0,103.0,112.0,0.496,0.265,0.07,0.114,0.17,-1.56,-1.37,1.54,95.5,85.3,86.8,81.0,0.261,0.531,0.202,0.171,0.195,0.49,0.237,0.43,0.388,0.333,0.4,0.35,100.0,83.0,83.0,0.056,-3.1,91.8,0.353,0.647,0.255,,,,,,,,,
