,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
0,2024-09-08,746258,Flyout,field_out,True,666397,608379,Edouard Julien,Michael Wacha,0,f9c042d8-6231-44a0-b908-cb3e050a4577,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.34,4.22,151.0,102.0,91.0,99.0,0.788,7.75,2.38,8.28,0.95,0.94,0.256,0.441,0.213,0.274,0.425,110.0,109.0,112.0,74.0,88.0,92.0,84.0,102.0,98.0,78.0,103.0,89.0,97.0,90.0,90.0,79.0,98.0,91.0,0.152,0.234,0.111,0.097,0.086,0.321,0.14,-1.43,0.73,-2.2,-1.4,2.4,93.6,88.8,81.3,93.7,84.2,75.2,0.171,0.313,0.348,0.3,0.483,0.156,0.227,0.282,0.091,0.328,0.484,0.116,0.375,0.563,0.397,0.333,0.63,0.182,,,,,,,,,
1,2024-09-08,746258,Single,single,False,669304,608379,Jose Miranda,Michael Wacha,0,5ecf0ae2-cbb9-42da-9dbb-dd4d39ca880c,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.34,4.22,151.0,102.0,91.0,99.0,0.788,7.75,2.38,8.28,0.95,0.94,0.256,0.441,0.213,0.274,0.425,110.0,109.0,112.0,74.0,88.0,92.0,84.0,102.0,98.0,78.0,103.0,89.0,97.0,90.0,90.0,79.0,98.0,91.0,0.152,0.234,0.111,0.097,0.086,0.321,0.14,-1.43,0.73,-2.2,-1.4,2.4,93.6,88.8,81.3,93.7,84.2,75.2,0.171,0.313,0.348,0.3,0.483,0.156,0.227,0.282,0.091,0.328,0.484,0.116,0.375,0.563,0.397,0.333,0.63,0.182,,,,,,,,,
2,2024-09-08,746258,Double,double,True,663616,608379,Trevor Larnach,Michael Wacha,1,fe7885af-c764-46ac-bd0c-0f799a0f8258,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.34,4.22,151.0,102.0,91.0,99.0,0.788,7.75,2.38,8.28,0.95,0.94,0.256,0.441,0.213,0.274,0.425,110.0,109.0,112.0,74.0,88.0,92.0,84.0,102.0,98.0,78.0,103.0,89.0,97.0,90.0,90.0,79.0,98.0,91.0,0.152,0.234,0.111,0.097,0.086,0.321,0.14,-1.43,0.73,-2.2,-1.4,2.4,93.6,88.8,81.3,93.7,84.2,75.2,0.171,0.313,0.348,0.3,0.483,0.156,0.227,0.282,0.091,0.328,0.484,0.116,0.375,0.563,0.397,0.333,0.63,0.182,,,,,,,,,
3,2024-09-08,746258,Walk,walk,False,670242,608379,Matt Wallner,Michael Wacha,0,e81cd16b-8ea2-4220-9133-0112231d7c47,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.34,4.22,151.0,102.0,91.0,99.0,0.788,7.75,2.38,8.28,0.95,0.94,0.256,0.441,0.213,0.274,0.425,110.0,109.0,112.0,74.0,88.0,92.0,84.0,102.0,98.0,78.0,103.0,89.0,97.0,90.0,90.0,79.0,98.0,91.0,0.152,0.234,0.111,0.097,0.086,0.321,0.14,-1.43,0.73,-2.2,-1.4,2.4,93.6,88.8,81.3,93.7,84.2,75.2,0.171,0.313,0.348,0.3,0.483,0.156,0.227,0.282,0.091,0.328,0.484,0.116,0.375,0.563,0.397,0.333,0.63,0.182,,,,,,,,,
4,2024-09-08,746258,Strikeout,strikeout,True,668904,608379,Royce Lewis,Michael Wacha,0,30211375-b8ca-4185-b8e9-5c3e26a3730b,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.34,4.22,151.0,102.0,91.0,99.0,0.788,7.75,2.38,8.28,0.95,0.94,0.256,0.441,0.213,0.274,0.425,110.0,109.0,112.0,74.0,88.0,92.0,84.0,102.0,98.0,78.0,103.0,89.0,97.0,90.0,90.0,79.0,98.0,91.0,0.152,0.234,0.111,0.097,0.086,0.321,0.14,-1.43,0.73,-2.2,-1.4,2.4,93.6,88.8,81.3,93.7,84.2,75.2,0.171,0.313,0.348,0.3,0.483,0.156,0.227,0.282,0.091,0.328,0.484,0.116,0.375,0.563,0.397,0.333,0.63,0.182,,,,,,,,,
5,2024-09-08,746258,Walk,walk,False,502054,680573,Tommy Pham,Simeon Woods Richardson,0,dbe73a4b-6acc-4959-ba1c-e0bbc08baa14,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.96,4.05,125.0,104.0,87.0,100.0,0.808,7.63,3.1,7.85,1.01,0.78,0.295,0.416,0.153,0.279,0.436,102.0,106.0,113.0,104.0,104.0,104.0,72.0,100.0,88.0,,,,94.0,107.0,106.0,,,,,0.406,,0.316,0.083,0.196,0.86,,,0.85,2.05,-2.46,93.2,,82.9,,86.4,75.9,0.274,0.536,0.192,0.249,0.348,0.217,,,,,,,0.206,0.312,0.244,0.171,0.314,0.216,,,,,,,,,
6,2024-09-08,746258,Flyout,field_out,True,677951,680573,Bobby Witt Jr.,Simeon Woods Richardson,0,f537c7a7-b77f-418f-a4f1-24ef790a463b,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.96,4.05,125.0,104.0,87.0,100.0,0.808,7.63,3.1,7.85,1.01,0.78,0.295,0.416,0.153,0.279,0.436,102.0,106.0,113.0,104.0,104.0,104.0,72.0,100.0,88.0,,,,94.0,107.0,106.0,,,,,0.406,,0.316,0.083,0.196,0.86,,,0.85,2.05,-2.46,93.2,,82.9,,86.4,75.9,0.274,0.536,0.192,0.249,0.348,0.217,,,,,,,0.206,0.312,0.244,0.171,0.314,0.216,,,,,,,,,
7,2024-09-08,746258,Flyout,field_out,True,521692,680573,Salvador Perez,Simeon Woods Richardson,0,dcbae611-987b-472e-971c-325823c038be,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.96,4.05,125.0,104.0,87.0,100.0,0.808,7.63,3.1,7.85,1.01,0.78,0.295,0.416,0.153,0.279,0.436,102.0,106.0,113.0,104.0,104.0,104.0,72.0,100.0,88.0,,,,94.0,107.0,106.0,,,,,0.406,,0.316,0.083,0.196,0.86,,,0.85,2.05,-2.46,93.2,,82.9,,86.4,75.9,0.274,0.536,0.192,0.249,0.348,0.217,,,,,,,0.206,0.312,0.244,0.171,0.314,0.216,,,,,,,,,
8,2024-09-08,746258,Flyout,field_out,True,657557,680573,Paul DeJong,Simeon Woods Richardson,0,d4023fed-1263-4873-a56e-1ed87c3ad494,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.96,4.05,125.0,104.0,87.0,100.0,0.808,7.63,3.1,7.85,1.01,0.78,0.295,0.416,0.153,0.279,0.436,102.0,106.0,113.0,104.0,104.0,104.0,72.0,100.0,88.0,,,,94.0,107.0,106.0,,,,,0.406,,0.316,0.083,0.196,0.86,,,0.85,2.05,-2.46,93.2,,82.9,,86.4,75.9,0.274,0.536,0.192,0.249,0.348,0.217,,,,,,,0.206,0.312,0.244,0.171,0.314,0.216,,,,,,,,,
9,2024-09-08,746258,Flyout,field_out,True,650489,608379,Willi Castro,Michael Wacha,0,446365d6-8bde-4c0a-931a-94ce9a7f9c92,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.34,4.22,151.0,102.0,91.0,99.0,0.788,7.75,2.38,8.28,0.95,0.94,0.256,0.441,0.213,0.274,0.425,110.0,109.0,112.0,74.0,88.0,92.0,84.0,102.0,98.0,78.0,103.0,89.0,97.0,90.0,90.0,79.0,98.0,91.0,0.152,0.234,0.111,0.097,0.086,0.321,0.14,-1.43,0.73,-2.2,-1.4,2.4,93.6,88.8,81.3,93.7,84.2,75.2,0.171,0.313,0.348,0.3,0.483,0.156,0.227,0.282,0.091,0.328,0.484,0.116,0.375,0.563,0.397,0.333,0.63,0.182,,,,,,,,,
10,2024-09-08,746258,Strikeout,strikeout,True,680777,608379,Ryan Jeffers,Michael Wacha,0,f994939b-7c83-4c40-8814-42fb93c56a69,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.34,4.22,151.0,102.0,91.0,99.0,0.788,7.75,2.38,8.28,0.95,0.94,0.256,0.441,0.213,0.274,0.425,110.0,109.0,112.0,74.0,88.0,92.0,84.0,102.0,98.0,78.0,103.0,89.0,97.0,90.0,90.0,79.0,98.0,91.0,0.152,0.234,0.111,0.097,0.086,0.321,0.14,-1.43,0.73,-2.2,-1.4,2.4,93.6,88.8,81.3,93.7,84.2,75.2,0.171,0.313,0.348,0.3,0.483,0.156,0.227,0.282,0.091,0.328,0.484,0.116,0.375,0.563,0.397,0.333,0.63,0.182,,,,,,,,,
11,2024-09-08,746258,Flyout,field_out,True,686797,608379,Brooks Lee,Michael Wacha,0,830f6fa9-5166-4bfd-ab3c-9221ca569714,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.34,4.22,151.0,102.0,91.0,99.0,0.788,7.75,2.38,8.28,0.95,0.94,0.256,0.441,0.213,0.274,0.425,110.0,109.0,112.0,74.0,88.0,92.0,84.0,102.0,98.0,78.0,103.0,89.0,97.0,90.0,90.0,79.0,98.0,91.0,0.152,0.234,0.111,0.097,0.086,0.321,0.14,-1.43,0.73,-2.2,-1.4,2.4,93.6,88.8,81.3,93.7,84.2,75.2,0.171,0.313,0.348,0.3,0.483,0.156,0.227,0.282,0.091,0.328,0.484,0.116,0.375,0.563,0.397,0.333,0.63,0.182,,,,,,,,,
12,2024-09-08,746258,Pop Out,field_out,True,592669,680573,Hunter Renfroe,Simeon Woods Richardson,0,84e93c33-8e8e-4c9b-8cde-17d256b9c19c,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.96,4.05,125.0,104.0,87.0,100.0,0.808,7.63,3.1,7.85,1.01,0.78,0.295,0.416,0.153,0.279,0.436,102.0,106.0,113.0,104.0,104.0,104.0,72.0,100.0,88.0,,,,94.0,107.0,106.0,,,,,0.406,,0.316,0.083,0.196,0.86,,,0.85,2.05,-2.46,93.2,,82.9,,86.4,75.9,0.274,0.536,0.192,0.249,0.348,0.217,,,,,,,0.206,0.312,0.244,0.171,0.314,0.216,,,,,,,,,
13,2024-09-08,746258,Double,double,False,669004,680573,MJ Melendez,Simeon Woods Richardson,0,16a69c70-8080-41c6-b229-0a11f2777b39,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.96,4.05,125.0,104.0,87.0,100.0,0.808,7.63,3.1,7.85,1.01,0.78,0.295,0.416,0.153,0.279,0.436,102.0,106.0,113.0,104.0,104.0,104.0,72.0,100.0,88.0,,,,94.0,107.0,106.0,,,,,0.406,,0.316,0.083,0.196,0.86,,,0.85,2.05,-2.46,93.2,,82.9,,86.4,75.9,0.274,0.536,0.192,0.249,0.348,0.217,,,,,,,0.206,0.312,0.244,0.171,0.314,0.216,,,,,,,,,
14,2024-09-08,746258,Strikeout,strikeout,True,666023,680573,Freddy Fermin,Simeon Woods Richardson,0,3c8a606f-7675-4ee0-9189-cbdaf9ee68f4,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.96,4.05,125.0,104.0,87.0,100.0,0.808,7.63,3.1,7.85,1.01,0.78,0.295,0.416,0.153,0.279,0.436,102.0,106.0,113.0,104.0,104.0,104.0,72.0,100.0,88.0,,,,94.0,107.0,106.0,,,,,0.406,,0.316,0.083,0.196,0.86,,,0.85,2.05,-2.46,93.2,,82.9,,86.4,75.9,0.274,0.536,0.192,0.249,0.348,0.217,,,,,,,0.206,0.312,0.244,0.171,0.314,0.216,,,,,,,,,
