,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,ST_ba,ST_slg,ST_whiff
10,2024-08-23,746920,Groundout,field_out,True,646240,669194,Rafael Devers,Ryne Nelson,1,65c18210-c70e-49ae-9561-b27750c0e446,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.22,4.23,136.1,105.0,99.0,104.0,0.842,7.39,1.98,9.51,0.99,1.13,0.278,0.386,0.144,0.36,0.467,109.0,99.0,108.0,104.0,107.0,106.0,,,,111.0,112.0,110.0,,0.553,0.101,0.1,0.65,,-0.98,-2.62,95.1,83.0,,84.3,,,,0.322,0.627,0.195,0.245,0.367,0.153,0.254,0.42,0.195,89.0,95.0,94.0,77.0,105.0,95.0,0.184,0.063,-0.58,1.49,91.3,78.0,0.307,0.491,0.143,0.161,0.226,0.14,0.4,0.733,0.167
11,2024-08-23,746920,Groundout,field_out,True,608701,669194,Rob Refsnyder,Ryne Nelson,0,83aae71a-24c3-4acd-a00f-d2129352eb04,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.22,4.23,136.1,105.0,99.0,104.0,0.842,7.39,1.98,9.51,0.99,1.13,0.278,0.386,0.144,0.36,0.467,109.0,99.0,108.0,104.0,107.0,106.0,,,,111.0,112.0,110.0,,0.553,0.101,0.1,0.65,,-0.98,-2.62,95.1,83.0,,84.3,,,,0.322,0.627,0.195,0.245,0.367,0.153,0.254,0.42,0.195,89.0,95.0,94.0,77.0,105.0,95.0,0.184,0.063,-0.58,1.49,91.3,78.0,0.307,0.491,0.143,0.161,0.226,0.14,0.4,0.733,0.167
12,2024-08-23,746920,Flyout,field_out,True,641645,678394,Luis Guillorme,Brayan Bello,0,7eae2d5d-b864-4794-acd4-67480a4256e7,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,4.66,4.35,137.0,100.0,101.0,103.0,0.745,8.61,3.42,8.93,1.25,1.93,0.224,0.372,0.15,0.294,0.402,89.0,100.0,99.0,71.0,115.0,107.0,102.0,100.0,101.0,116.0,97.0,109.0,0.394,0.038,0.293,0.275,1.77,-0.9,-0.21,0.27,95.8,87.5,95.7,86.9,0.346,0.5,0.116,0.17,0.358,0.381,0.241,0.387,0.351,0.111,0.167,0.238,,,,,,,,,,,,,,,,,,,,,
13,2024-08-23,746920,Strikeout,strikeout,True,672695,678394,Geraldo Perdomo,Brayan Bello,0,703e9633-abfe-405c-bd09-53dd3a49e293,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,4.66,4.35,137.0,100.0,101.0,103.0,0.745,8.61,3.42,8.93,1.25,1.93,0.224,0.372,0.15,0.294,0.402,89.0,100.0,99.0,71.0,115.0,107.0,102.0,100.0,101.0,116.0,97.0,109.0,0.394,0.038,0.293,0.275,1.77,-0.9,-0.21,0.27,95.8,87.5,95.7,86.9,0.346,0.5,0.116,0.17,0.358,0.381,0.241,0.387,0.351,0.111,0.167,0.238,,,,,,,,,,,,,,,,,,,,,
14,2024-08-23,746920,Flyout,field_out,True,682998,678394,Corbin Carroll,Brayan Bello,0,67556ada-1173-44fe-bde3-df2cc08ddf2d,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,4.66,4.35,137.0,100.0,101.0,103.0,0.745,8.61,3.42,8.93,1.25,1.93,0.224,0.372,0.15,0.294,0.402,89.0,100.0,99.0,71.0,115.0,107.0,102.0,100.0,101.0,116.0,97.0,109.0,0.394,0.038,0.293,0.275,1.77,-0.9,-0.21,0.27,95.8,87.5,95.7,86.9,0.346,0.5,0.116,0.17,0.358,0.381,0.241,0.387,0.351,0.111,0.167,0.238,,,,,,,,,,,,,,,,,,,,,
15,2024-08-23,746920,Flyout,field_out,True,807799,669194,Masataka Yoshida,Ryne Nelson,0,21ad900b-9cfb-4de4-acff-4546759e1a80,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.22,4.23,136.1,105.0,99.0,104.0,0.842,7.39,1.98,9.51,0.99,1.13,0.278,0.386,0.144,0.36,0.467,109.0,99.0,108.0,104.0,107.0,106.0,,,,111.0,112.0,110.0,,0.553,0.101,0.1,0.65,,-0.98,-2.62,95.1,83.0,,84.3,,,,0.322,0.627,0.195,0.245,0.367,0.153,0.254,0.42,0.195,89.0,95.0,94.0,77.0,105.0,95.0,0.184,0.063,-0.58,1.49,91.3,78.0,0.307,0.491,0.143,0.161,0.226,0.14,0.4,0.733,0.167
16,2024-08-23,746920,Strikeout,strikeout,True,643376,669194,Danny Jansen,Ryne Nelson,0,07e929ed-503d-450c-9dcf-a9db2f67c718,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.22,4.23,136.1,105.0,99.0,104.0,0.842,7.39,1.98,9.51,0.99,1.13,0.278,0.386,0.144,0.36,0.467,109.0,99.0,108.0,104.0,107.0,106.0,,,,111.0,112.0,110.0,,0.553,0.101,0.1,0.65,,-0.98,-2.62,95.1,83.0,,84.3,,,,0.322,0.627,0.195,0.245,0.367,0.153,0.254,0.42,0.195,89.0,95.0,94.0,77.0,105.0,95.0,0.184,0.063,-0.58,1.49,91.3,78.0,0.307,0.491,0.143,0.161,0.226,0.14,0.4,0.733,0.167
17,2024-08-23,746920,Flyout,field_out,True,666152,669194,David Hamilton,Ryne Nelson,0,e2e6c8f5-b6db-4500-97dd-304aaf1ef928,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.22,4.23,136.1,105.0,99.0,104.0,0.842,7.39,1.98,9.51,0.99,1.13,0.278,0.386,0.144,0.36,0.467,109.0,99.0,108.0,104.0,107.0,106.0,,,,111.0,112.0,110.0,,0.553,0.101,0.1,0.65,,-0.98,-2.62,95.1,83.0,,84.3,,,,0.322,0.627,0.195,0.245,0.367,0.153,0.254,0.42,0.195,89.0,95.0,94.0,77.0,105.0,95.0,0.184,0.063,-0.58,1.49,91.3,78.0,0.307,0.491,0.143,0.161,0.226,0.14,0.4,0.733,0.167
18,2024-08-23,746920,Single,single,False,664983,678394,Jake McCarthy,Brayan Bello,0,caa112df-0b59-4837-b723-654071c71446,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,4.66,4.35,137.0,100.0,101.0,103.0,0.745,8.61,3.42,8.93,1.25,1.93,0.224,0.372,0.15,0.294,0.402,89.0,100.0,99.0,71.0,115.0,107.0,102.0,100.0,101.0,116.0,97.0,109.0,0.394,0.038,0.293,0.275,1.77,-0.9,-0.21,0.27,95.8,87.5,95.7,86.9,0.346,0.5,0.116,0.17,0.358,0.381,0.241,0.387,0.351,0.111,0.167,0.238,,,,,,,,,,,,,,,,,,,,,
19,2024-08-23,746920,Flyout,field_out,True,592626,678394,Joc Pederson,Brayan Bello,0,6c4bede0-d353-43eb-8da8-ed8852590f80,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,4.66,4.35,137.0,100.0,101.0,103.0,0.745,8.61,3.42,8.93,1.25,1.93,0.224,0.372,0.15,0.294,0.402,89.0,100.0,99.0,71.0,115.0,107.0,102.0,100.0,101.0,116.0,97.0,109.0,0.394,0.038,0.293,0.275,1.77,-0.9,-0.21,0.27,95.8,87.5,95.7,86.9,0.346,0.5,0.116,0.17,0.358,0.381,0.241,0.387,0.351,0.111,0.167,0.238,,,,,,,,,,,,,,,,,,,,,
20,2024-08-23,746920,Single,single,True,605137,678394,Josh Bell,Brayan Bello,1,4770041f-8d43-478e-acc8-753032bf45b8,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,4.66,4.35,137.0,100.0,101.0,103.0,0.745,8.61,3.42,8.93,1.25,1.93,0.224,0.372,0.15,0.294,0.402,89.0,100.0,99.0,71.0,115.0,107.0,102.0,100.0,101.0,116.0,97.0,109.0,0.394,0.038,0.293,0.275,1.77,-0.9,-0.21,0.27,95.8,87.5,95.7,86.9,0.346,0.5,0.116,0.17,0.358,0.381,0.241,0.387,0.351,0.111,0.167,0.238,,,,,,,,,,,,,,,,,,,,,
21,2024-08-23,746920,Forceout,force_out,True,666971,678394,Lourdes Gurriel Jr.,Brayan Bello,1,8d347ac2-6d63-4364-9a88-669c62da0f13,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,4.66,4.35,137.0,100.0,101.0,103.0,0.745,8.61,3.42,8.93,1.25,1.93,0.224,0.372,0.15,0.294,0.402,89.0,100.0,99.0,71.0,115.0,107.0,102.0,100.0,101.0,116.0,97.0,109.0,0.394,0.038,0.293,0.275,1.77,-0.9,-0.21,0.27,95.8,87.5,95.7,86.9,0.346,0.5,0.116,0.17,0.358,0.381,0.241,0.387,0.351,0.111,0.167,0.238,,,,,,,,,,,,,,,,,,,,,
22,2024-08-23,746920,Groundout,field_out,True,678882,669194,Ceddanne Rafaela,Ryne Nelson,0,08e7b728-3f78-469c-b65a-8e51a1f88863,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.22,4.23,136.1,105.0,99.0,104.0,0.842,7.39,1.98,9.51,0.99,1.13,0.278,0.386,0.144,0.36,0.467,109.0,99.0,108.0,104.0,107.0,106.0,,,,111.0,112.0,110.0,,0.553,0.101,0.1,0.65,,-0.98,-2.62,95.1,83.0,,84.3,,,,0.322,0.627,0.195,0.245,0.367,0.153,0.254,0.42,0.195,89.0,95.0,94.0,77.0,105.0,95.0,0.184,0.063,-0.58,1.49,91.3,78.0,0.307,0.491,0.143,0.161,0.226,0.14,0.4,0.733,0.167
23,2024-08-23,746920,Groundout,field_out,True,680776,669194,Jarren Duran,Ryne Nelson,0,b1fbd9b0-2b72-45e3-a47a-81ef0c1abec3,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.22,4.23,136.1,105.0,99.0,104.0,0.842,7.39,1.98,9.51,0.99,1.13,0.278,0.386,0.144,0.36,0.467,109.0,99.0,108.0,104.0,107.0,106.0,,,,111.0,112.0,110.0,,0.553,0.101,0.1,0.65,,-0.98,-2.62,95.1,83.0,,84.3,,,,0.322,0.627,0.195,0.245,0.367,0.153,0.254,0.42,0.195,89.0,95.0,94.0,77.0,105.0,95.0,0.184,0.063,-0.58,1.49,91.3,78.0,0.307,0.491,0.143,0.161,0.226,0.14,0.4,0.733,0.167
24,2024-08-23,746920,Single,single,False,677800,669194,Wilyer Abreu,Ryne Nelson,0,08a856ab-cd3b-4e08-9307-7e96aed262b9,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.22,4.23,136.1,105.0,99.0,104.0,0.842,7.39,1.98,9.51,0.99,1.13,0.278,0.386,0.144,0.36,0.467,109.0,99.0,108.0,104.0,107.0,106.0,,,,111.0,112.0,110.0,,0.553,0.101,0.1,0.65,,-0.98,-2.62,95.1,83.0,,84.3,,,,0.322,0.627,0.195,0.245,0.367,0.153,0.254,0.42,0.195,89.0,95.0,94.0,77.0,105.0,95.0,0.184,0.063,-0.58,1.49,91.3,78.0,0.307,0.491,0.143,0.161,0.226,0.14,0.4,0.733,0.167
25,2024-08-23,746920,Single,single,False,671213,669194,Triston Casas,Ryne Nelson,1,d8f82c14-2ccd-4a47-8349-a784ec01068f,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.22,4.23,136.1,105.0,99.0,104.0,0.842,7.39,1.98,9.51,0.99,1.13,0.278,0.386,0.144,0.36,0.467,109.0,99.0,108.0,104.0,107.0,106.0,,,,111.0,112.0,110.0,,0.553,0.101,0.1,0.65,,-0.98,-2.62,95.1,83.0,,84.3,,,,0.322,0.627,0.195,0.245,0.367,0.153,0.254,0.42,0.195,89.0,95.0,94.0,77.0,105.0,95.0,0.184,0.063,-0.58,1.49,91.3,78.0,0.307,0.491,0.143,0.161,0.226,0.14,0.4,0.733,0.167
26,2024-08-23,746920,Walk,walk,False,646240,669194,Rafael Devers,Ryne Nelson,1,6635f301-cd53-4378-ae92-2699c1cb6148,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.22,4.23,136.1,105.0,99.0,104.0,0.842,7.39,1.98,9.51,0.99,1.13,0.278,0.386,0.144,0.36,0.467,109.0,99.0,108.0,104.0,107.0,106.0,,,,111.0,112.0,110.0,,0.553,0.101,0.1,0.65,,-0.98,-2.62,95.1,83.0,,84.3,,,,0.322,0.627,0.195,0.245,0.367,0.153,0.254,0.42,0.195,89.0,95.0,94.0,77.0,105.0,95.0,0.184,0.063,-0.58,1.49,91.3,78.0,0.307,0.491,0.143,0.161,0.226,0.14,0.4,0.733,0.167
27,2024-08-23,746920,Strikeout,strikeout,True,608701,669194,Rob Refsnyder,Ryne Nelson,0,6e1fdd85-03c7-4dcd-8d4b-1087890afb12,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.22,4.23,136.1,105.0,99.0,104.0,0.842,7.39,1.98,9.51,0.99,1.13,0.278,0.386,0.144,0.36,0.467,109.0,99.0,108.0,104.0,107.0,106.0,,,,111.0,112.0,110.0,,0.553,0.101,0.1,0.65,,-0.98,-2.62,95.1,83.0,,84.3,,,,0.322,0.627,0.195,0.245,0.367,0.153,0.254,0.42,0.195,89.0,95.0,94.0,77.0,105.0,95.0,0.184,0.063,-0.58,1.49,91.3,78.0,0.307,0.491,0.143,0.161,0.226,0.14,0.4,0.733,0.167
28,2024-08-23,746920,Flyout,field_out,True,680728,678394,Adrian Del Castillo,Brayan Bello,0,878d9b3c-421d-433d-a375-c862c6be127c,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,4.66,4.35,137.0,100.0,101.0,103.0,0.745,8.61,3.42,8.93,1.25,1.93,0.224,0.372,0.15,0.294,0.402,89.0,100.0,99.0,71.0,115.0,107.0,102.0,100.0,101.0,116.0,97.0,109.0,0.394,0.038,0.293,0.275,1.77,-0.9,-0.21,0.27,95.8,87.5,95.7,86.9,0.346,0.5,0.116,0.17,0.358,0.381,0.241,0.387,0.351,0.111,0.167,0.238,,,,,,,,,,,,,,,,,,,,,
29,2024-08-23,746920,Groundout,field_out,True,553993,678394,Eugenio Suárez,Brayan Bello,0,d9601446-927a-4f0a-885c-136485773a34,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,4.66,4.35,137.0,100.0,101.0,103.0,0.745,8.61,3.42,8.93,1.25,1.93,0.224,0.372,0.15,0.294,0.402,89.0,100.0,99.0,71.0,115.0,107.0,102.0,100.0,101.0,116.0,97.0,109.0,0.394,0.038,0.293,0.275,1.77,-0.9,-0.21,0.27,95.8,87.5,95.7,86.9,0.346,0.5,0.116,0.17,0.358,0.381,0.241,0.387,0.351,0.111,0.167,0.238,,,,,,,,,,,,,,,,,,,,,
30,2024-08-23,746920,Walk,walk,False,641645,678394,Luis Guillorme,Brayan Bello,0,a984f66e-7c85-4e4b-8ae3-61c18bb88130,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,4.66,4.35,137.0,100.0,101.0,103.0,0.745,8.61,3.42,8.93,1.25,1.93,0.224,0.372,0.15,0.294,0.402,89.0,100.0,99.0,71.0,115.0,107.0,102.0,100.0,101.0,116.0,97.0,109.0,0.394,0.038,0.293,0.275,1.77,-0.9,-0.21,0.27,95.8,87.5,95.7,86.9,0.346,0.5,0.116,0.17,0.358,0.381,0.241,0.387,0.351,0.111,0.167,0.238,,,,,,,,,,,,,,,,,,,,,
31,2024-08-23,746920,Flyout,field_out,True,672695,678394,Geraldo Perdomo,Brayan Bello,0,9955faf9-ecb8-4438-afdd-db9a4158b730,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,4.66,4.35,137.0,100.0,101.0,103.0,0.745,8.61,3.42,8.93,1.25,1.93,0.224,0.372,0.15,0.294,0.402,89.0,100.0,99.0,71.0,115.0,107.0,102.0,100.0,101.0,116.0,97.0,109.0,0.394,0.038,0.293,0.275,1.77,-0.9,-0.21,0.27,95.8,87.5,95.7,86.9,0.346,0.5,0.116,0.17,0.358,0.381,0.241,0.387,0.351,0.111,0.167,0.238,,,,,,,,,,,,,,,,,,,,,
32,2024-08-23,746920,Strikeout,strikeout,True,807799,669194,Masataka Yoshida,Ryne Nelson,0,d23a83ca-7495-4a25-b27d-bcd291a4dfa1,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.22,4.23,136.1,105.0,99.0,104.0,0.842,7.39,1.98,9.51,0.99,1.13,0.278,0.386,0.144,0.36,0.467,109.0,99.0,108.0,104.0,107.0,106.0,,,,111.0,112.0,110.0,,0.553,0.101,0.1,0.65,,-0.98,-2.62,95.1,83.0,,84.3,,,,0.322,0.627,0.195,0.245,0.367,0.153,0.254,0.42,0.195,89.0,95.0,94.0,77.0,105.0,95.0,0.184,0.063,-0.58,1.49,91.3,78.0,0.307,0.491,0.143,0.161,0.226,0.14,0.4,0.733,0.167
33,2024-08-23,746920,Strikeout,strikeout,True,643376,669194,Danny Jansen,Ryne Nelson,0,4884f096-b5ec-4bda-825f-7bde23086f6a,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.22,4.23,136.1,105.0,99.0,104.0,0.842,7.39,1.98,9.51,0.99,1.13,0.278,0.386,0.144,0.36,0.467,109.0,99.0,108.0,104.0,107.0,106.0,,,,111.0,112.0,110.0,,0.553,0.101,0.1,0.65,,-0.98,-2.62,95.1,83.0,,84.3,,,,0.322,0.627,0.195,0.245,0.367,0.153,0.254,0.42,0.195,89.0,95.0,94.0,77.0,105.0,95.0,0.184,0.063,-0.58,1.49,91.3,78.0,0.307,0.491,0.143,0.161,0.226,0.14,0.4,0.733,0.167
34,2024-08-23,746920,Groundout,field_out,True,666152,669194,David Hamilton,Ryne Nelson,0,cf72bf8b-dd47-4064-b771-d5a1abf956bf,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.22,4.23,136.1,105.0,99.0,104.0,0.842,7.39,1.98,9.51,0.99,1.13,0.278,0.386,0.144,0.36,0.467,109.0,99.0,108.0,104.0,107.0,106.0,,,,111.0,112.0,110.0,,0.553,0.101,0.1,0.65,,-0.98,-2.62,95.1,83.0,,84.3,,,,0.322,0.627,0.195,0.245,0.367,0.153,0.254,0.42,0.195,89.0,95.0,94.0,77.0,105.0,95.0,0.184,0.063,-0.58,1.49,91.3,78.0,0.307,0.491,0.143,0.161,0.226,0.14,0.4,0.733,0.167
35,2024-08-23,746920,Groundout,field_out,True,682998,678394,Corbin Carroll,Brayan Bello,0,11bdea8f-003c-44bf-91e9-6f90c07edab0,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,4.66,4.35,137.0,100.0,101.0,103.0,0.745,8.61,3.42,8.93,1.25,1.93,0.224,0.372,0.15,0.294,0.402,89.0,100.0,99.0,71.0,115.0,107.0,102.0,100.0,101.0,116.0,97.0,109.0,0.394,0.038,0.293,0.275,1.77,-0.9,-0.21,0.27,95.8,87.5,95.7,86.9,0.346,0.5,0.116,0.17,0.358,0.381,0.241,0.387,0.351,0.111,0.167,0.238,,,,,,,,,,,,,,,,,,,,,
