,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,FA%,SL%,KC%,CH%,wFA/C,wSL/C,wKC/C,wCH/C,vFA,vCH,vSL,vKC,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,SI%,CU%,wSI/C,wCU/C,vSI,vCU,SI_ba,SI_slg,SI_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-05-29,746468,Single,single,False,690993,694973,Colt Keith,Paul Skenes,1,e05d611b-7a98-4f06-9401-886ae5aff392,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,1.9,2.62,66.1,105.0,110.0,108.0,0.74,12.08,1.76,6.51,0.95,1.55,0.167,0.513,0.213,0.267,0.456,88.0,99.0,99.0,109.0,109.0,109.0,136.0,103.0,118.0,,,,0.379,0.164,,0.035,0.0,0.33,,-2.49,99.1,87.6,85.1,,0.239,0.402,0.303,0.135,0.378,0.263,0.316,0.316,0.25,0.286,0.429,0.222,112.0,98.0,103.0,0.313,0.109,4.1,0.6,94.1,82.4,0.157,0.193,0.302,,,,,,,,,,,,,,,,,,,,,
11,2024-05-29,746468,Sac Fly,sac_fly,True,668731,694973,Akil Baddoo,Paul Skenes,1,6191ab1c-3ab7-41df-a039-a4dd93b7d1ff,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,1.9,2.62,66.1,105.0,110.0,108.0,0.74,12.08,1.76,6.51,0.95,1.55,0.167,0.513,0.213,0.267,0.456,88.0,99.0,99.0,109.0,109.0,109.0,136.0,103.0,118.0,,,,0.379,0.164,,0.035,0.0,0.33,,-2.49,99.1,87.6,85.1,,0.239,0.402,0.303,0.135,0.378,0.263,0.316,0.316,0.25,0.286,0.429,0.222,112.0,98.0,103.0,0.313,0.109,4.1,0.6,94.1,82.4,0.157,0.193,0.302,,,,,,,,,,,,,,,,,,,,,
12,2024-05-29,746468,Strikeout,strikeout,True,679529,694973,Spencer Torkelson,Paul Skenes,0,a7879ad9-65b1-4ee2-87f4-c8885b00892a,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,1.9,2.62,66.1,105.0,110.0,108.0,0.74,12.08,1.76,6.51,0.95,1.55,0.167,0.513,0.213,0.267,0.456,88.0,99.0,99.0,109.0,109.0,109.0,136.0,103.0,118.0,,,,0.379,0.164,,0.035,0.0,0.33,,-2.49,99.1,87.6,85.1,,0.239,0.402,0.303,0.135,0.378,0.263,0.316,0.316,0.25,0.286,0.429,0.222,112.0,98.0,103.0,0.313,0.109,4.1,0.6,94.1,82.4,0.157,0.193,0.302,,,,,,,,,,,,,,,,,,,,,
13,2024-05-29,746468,Strikeout,strikeout,True,656716,694973,Zach McKinstry,Paul Skenes,0,03628171-ac5b-43ba-8f1d-7c5ebec9216c,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,1.9,2.62,66.1,105.0,110.0,108.0,0.74,12.08,1.76,6.51,0.95,1.55,0.167,0.513,0.213,0.267,0.456,88.0,99.0,99.0,109.0,109.0,109.0,136.0,103.0,118.0,,,,0.379,0.164,,0.035,0.0,0.33,,-2.49,99.1,87.6,85.1,,0.239,0.402,0.303,0.135,0.378,0.263,0.316,0.316,0.25,0.286,0.429,0.222,112.0,98.0,103.0,0.313,0.109,4.1,0.6,94.1,82.4,0.157,0.193,0.302,,,,,,,,,,,,,,,,,,,,,
14,2024-05-29,746468,Single,single,False,669707,672456,Jared Triolo,Keider Montero,0,99ac6b80-5af3-40e8-a59f-422105a8086a,672456.0,keidermontero,Montero,Right,Keider Montero,DET,5.47,4.83,26.1,98.0,96.0,99.0,0.741,7.86,3.42,8.89,1.71,1.11,0.247,0.455,0.13,0.325,0.46,80.0,86.0,85.0,93.0,103.0,99.0,106.0,94.0,100.0,93.0,100.0,109.0,0.444,0.333,0.12,0.103,-0.18,2.93,-5.91,-8.6,95.3,85.9,83.1,79.1,0.265,0.51,0.191,0.103,0.103,0.359,0.375,0.688,0.185,0.667,1.5,0.533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-05-29,746468,Single,single,False,678225,672456,Ji Hwan Bae,Keider Montero,1,0ddc1f2e-5fa2-4e7a-aa40-7f6fe2cbd63d,672456.0,keidermontero,Montero,Right,Keider Montero,DET,5.47,4.83,26.1,98.0,96.0,99.0,0.741,7.86,3.42,8.89,1.71,1.11,0.247,0.455,0.13,0.325,0.46,80.0,86.0,85.0,93.0,103.0,99.0,106.0,94.0,100.0,93.0,100.0,109.0,0.444,0.333,0.12,0.103,-0.18,2.93,-5.91,-8.6,95.3,85.9,83.1,79.1,0.265,0.51,0.191,0.103,0.103,0.359,0.375,0.688,0.185,0.667,1.5,0.533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-05-29,746468,Strikeout,strikeout,True,667428,672456,Grant Koch,Keider Montero,0,85afa51b-8d4e-4535-838c-a35c89c94891,672456.0,keidermontero,Montero,Right,Keider Montero,DET,5.47,4.83,26.1,98.0,96.0,99.0,0.741,7.86,3.42,8.89,1.71,1.11,0.247,0.455,0.13,0.325,0.46,80.0,86.0,85.0,93.0,103.0,99.0,106.0,94.0,100.0,93.0,100.0,109.0,0.444,0.333,0.12,0.103,-0.18,2.93,-5.91,-8.6,95.3,85.9,83.1,79.1,0.265,0.51,0.191,0.103,0.103,0.359,0.375,0.688,0.185,0.667,1.5,0.533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-05-29,746468,Home Run,home_run,False,457705,672456,Andrew McCutchen,Keider Montero,1,40eb7626-0c25-4468-a25f-0fd9b018d85c,672456.0,keidermontero,Montero,Right,Keider Montero,DET,5.47,4.83,26.1,98.0,96.0,99.0,0.741,7.86,3.42,8.89,1.71,1.11,0.247,0.455,0.13,0.325,0.46,80.0,86.0,85.0,93.0,103.0,99.0,106.0,94.0,100.0,93.0,100.0,109.0,0.444,0.333,0.12,0.103,-0.18,2.93,-5.91,-8.6,95.3,85.9,83.1,79.1,0.265,0.51,0.191,0.103,0.103,0.359,0.375,0.688,0.185,0.667,1.5,0.533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-05-29,746468,Groundout,field_out,True,668804,672456,Bryan Reynolds,Keider Montero,0,65ae4ab7-b122-4a69-88e1-c09a2a49601f,672456.0,keidermontero,Montero,Right,Keider Montero,DET,5.47,4.83,26.1,98.0,96.0,99.0,0.741,7.86,3.42,8.89,1.71,1.11,0.247,0.455,0.13,0.325,0.46,80.0,86.0,85.0,93.0,103.0,99.0,106.0,94.0,100.0,93.0,100.0,109.0,0.444,0.333,0.12,0.103,-0.18,2.93,-5.91,-8.6,95.3,85.9,83.1,79.1,0.265,0.51,0.191,0.103,0.103,0.359,0.375,0.688,0.185,0.667,1.5,0.533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-05-29,746468,Double,double,False,656582,672456,Connor Joe,Keider Montero,0,6aac63a9-2baa-43c6-8978-7ddb19461da4,672456.0,keidermontero,Montero,Right,Keider Montero,DET,5.47,4.83,26.1,98.0,96.0,99.0,0.741,7.86,3.42,8.89,1.71,1.11,0.247,0.455,0.13,0.325,0.46,80.0,86.0,85.0,93.0,103.0,99.0,106.0,94.0,100.0,93.0,100.0,109.0,0.444,0.333,0.12,0.103,-0.18,2.93,-5.91,-8.6,95.3,85.9,83.1,79.1,0.265,0.51,0.191,0.103,0.103,0.359,0.375,0.688,0.185,0.667,1.5,0.533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-05-29,746468,Strikeout,strikeout,True,665833,672456,Oneil Cruz,Keider Montero,0,e6c05213-b55a-4783-812e-38c8ebbd039d,672456.0,keidermontero,Montero,Right,Keider Montero,DET,5.47,4.83,26.1,98.0,96.0,99.0,0.741,7.86,3.42,8.89,1.71,1.11,0.247,0.455,0.13,0.325,0.46,80.0,86.0,85.0,93.0,103.0,99.0,106.0,94.0,100.0,93.0,100.0,109.0,0.444,0.333,0.12,0.103,-0.18,2.93,-5.91,-8.6,95.3,85.9,83.1,79.1,0.265,0.51,0.191,0.103,0.103,0.359,0.375,0.688,0.185,0.667,1.5,0.533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-05-29,746468,Single,single,False,608348,694973,Carson Kelly,Paul Skenes,0,bc9e3edf-c2cf-41e3-89e6-14aed59f319b,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,1.9,2.62,66.1,105.0,110.0,108.0,0.74,12.08,1.76,6.51,0.95,1.55,0.167,0.513,0.213,0.267,0.456,88.0,99.0,99.0,109.0,109.0,109.0,136.0,103.0,118.0,,,,0.379,0.164,,0.035,0.0,0.33,,-2.49,99.1,87.6,85.1,,0.239,0.402,0.303,0.135,0.378,0.263,0.316,0.316,0.25,0.286,0.429,0.222,112.0,98.0,103.0,0.313,0.109,4.1,0.6,94.1,82.4,0.157,0.193,0.302,,,,,,,,,,,,,,,,,,,,,
22,2024-05-29,746468,Pop Out,field_out,True,672761,694973,Wenceel Pérez,Paul Skenes,0,0baada03-6238-4381-996e-59c4518c8c4a,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,1.9,2.62,66.1,105.0,110.0,108.0,0.74,12.08,1.76,6.51,0.95,1.55,0.167,0.513,0.213,0.267,0.456,88.0,99.0,99.0,109.0,109.0,109.0,136.0,103.0,118.0,,,,0.379,0.164,,0.035,0.0,0.33,,-2.49,99.1,87.6,85.1,,0.239,0.402,0.303,0.135,0.378,0.263,0.316,0.316,0.25,0.286,0.429,0.222,112.0,98.0,103.0,0.313,0.109,4.1,0.6,94.1,82.4,0.157,0.193,0.302,,,,,,,,,,,,,,,,,,,,,
23,2024-05-29,746468,Forceout,force_out,True,682985,694973,Riley Greene,Paul Skenes,1,d0690e40-f699-4d1d-b81e-6a5b114f0650,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,1.9,2.62,66.1,105.0,110.0,108.0,0.74,12.08,1.76,6.51,0.95,1.55,0.167,0.513,0.213,0.267,0.456,88.0,99.0,99.0,109.0,109.0,109.0,136.0,103.0,118.0,,,,0.379,0.164,,0.035,0.0,0.33,,-2.49,99.1,87.6,85.1,,0.239,0.402,0.303,0.135,0.378,0.263,0.316,0.316,0.25,0.286,0.429,0.222,112.0,98.0,103.0,0.313,0.109,4.1,0.6,94.1,82.4,0.157,0.193,0.302,,,,,,,,,,,,,,,,,,,,,
24,2024-05-29,746468,Strikeout,strikeout,True,663837,694973,Matt Vierling,Paul Skenes,0,5c7af742-3660-42f2-9ae9-adfdf97dfa42,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,1.9,2.62,66.1,105.0,110.0,108.0,0.74,12.08,1.76,6.51,0.95,1.55,0.167,0.513,0.213,0.267,0.456,88.0,99.0,99.0,109.0,109.0,109.0,136.0,103.0,118.0,,,,0.379,0.164,,0.035,0.0,0.33,,-2.49,99.1,87.6,85.1,,0.239,0.402,0.303,0.135,0.378,0.263,0.316,0.316,0.25,0.286,0.429,0.222,112.0,98.0,103.0,0.313,0.109,4.1,0.6,94.1,82.4,0.157,0.193,0.302,,,,,,,,,,,,,,,,,,,,,
25,2024-05-29,746468,Home Run,home_run,False,693304,672456,Nick Gonzales,Keider Montero,0,2187b4a0-56a5-470d-b4d8-8f74883f0d86,672456.0,keidermontero,Montero,Right,Keider Montero,DET,5.47,4.83,26.1,98.0,96.0,99.0,0.741,7.86,3.42,8.89,1.71,1.11,0.247,0.455,0.13,0.325,0.46,80.0,86.0,85.0,93.0,103.0,99.0,106.0,94.0,100.0,93.0,100.0,109.0,0.444,0.333,0.12,0.103,-0.18,2.93,-5.91,-8.6,95.3,85.9,83.1,79.1,0.265,0.51,0.191,0.103,0.103,0.359,0.375,0.688,0.185,0.667,1.5,0.533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-05-29,746468,Groundout,field_out,True,642133,672456,Rowdy Tellez,Keider Montero,0,a501eb1f-1e69-42bc-a7e3-2afc6487ff95,672456.0,keidermontero,Montero,Right,Keider Montero,DET,5.47,4.83,26.1,98.0,96.0,99.0,0.741,7.86,3.42,8.89,1.71,1.11,0.247,0.455,0.13,0.325,0.46,80.0,86.0,85.0,93.0,103.0,99.0,106.0,94.0,100.0,93.0,100.0,109.0,0.444,0.333,0.12,0.103,-0.18,2.93,-5.91,-8.6,95.3,85.9,83.1,79.1,0.265,0.51,0.191,0.103,0.103,0.359,0.375,0.688,0.185,0.667,1.5,0.533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-05-29,746468,Pop Out,field_out,True,669707,672456,Jared Triolo,Keider Montero,0,4b30fb14-b8ed-416c-8903-303bef0fc012,672456.0,keidermontero,Montero,Right,Keider Montero,DET,5.47,4.83,26.1,98.0,96.0,99.0,0.741,7.86,3.42,8.89,1.71,1.11,0.247,0.455,0.13,0.325,0.46,80.0,86.0,85.0,93.0,103.0,99.0,106.0,94.0,100.0,93.0,100.0,109.0,0.444,0.333,0.12,0.103,-0.18,2.93,-5.91,-8.6,95.3,85.9,83.1,79.1,0.265,0.51,0.191,0.103,0.103,0.359,0.375,0.688,0.185,0.667,1.5,0.533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-05-29,746468,Strikeout,strikeout,True,678225,672456,Ji Hwan Bae,Keider Montero,0,a6db57b5-e568-497d-9fd6-27fa2f89794e,672456.0,keidermontero,Montero,Right,Keider Montero,DET,5.47,4.83,26.1,98.0,96.0,99.0,0.741,7.86,3.42,8.89,1.71,1.11,0.247,0.455,0.13,0.325,0.46,80.0,86.0,85.0,93.0,103.0,99.0,106.0,94.0,100.0,93.0,100.0,109.0,0.444,0.333,0.12,0.103,-0.18,2.93,-5.91,-8.6,95.3,85.9,83.1,79.1,0.265,0.51,0.191,0.103,0.103,0.359,0.375,0.688,0.185,0.667,1.5,0.533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-05-29,746468,Strikeout,strikeout,True,592192,694973,Mark Canha,Paul Skenes,0,1f614845-9482-4424-a617-7e1290784cb9,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,1.9,2.62,66.1,105.0,110.0,108.0,0.74,12.08,1.76,6.51,0.95,1.55,0.167,0.513,0.213,0.267,0.456,88.0,99.0,99.0,109.0,109.0,109.0,136.0,103.0,118.0,,,,0.379,0.164,,0.035,0.0,0.33,,-2.49,99.1,87.6,85.1,,0.239,0.402,0.303,0.135,0.378,0.263,0.316,0.316,0.25,0.286,0.429,0.222,112.0,98.0,103.0,0.313,0.109,4.1,0.6,94.1,82.4,0.157,0.193,0.302,,,,,,,,,,,,,,,,,,,,,
30,2024-05-29,746468,Strikeout,strikeout,True,690993,694973,Colt Keith,Paul Skenes,0,c82e6286-f1ef-4bed-8181-eb5250d04346,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,1.9,2.62,66.1,105.0,110.0,108.0,0.74,12.08,1.76,6.51,0.95,1.55,0.167,0.513,0.213,0.267,0.456,88.0,99.0,99.0,109.0,109.0,109.0,136.0,103.0,118.0,,,,0.379,0.164,,0.035,0.0,0.33,,-2.49,99.1,87.6,85.1,,0.239,0.402,0.303,0.135,0.378,0.263,0.316,0.316,0.25,0.286,0.429,0.222,112.0,98.0,103.0,0.313,0.109,4.1,0.6,94.1,82.4,0.157,0.193,0.302,,,,,,,,,,,,,,,,,,,,,
31,2024-05-29,746468,Strikeout,strikeout,True,668731,694973,Akil Baddoo,Paul Skenes,0,3f21c23d-a8cb-45c7-9b46-6eb3cf8ce5cb,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,1.9,2.62,66.1,105.0,110.0,108.0,0.74,12.08,1.76,6.51,0.95,1.55,0.167,0.513,0.213,0.267,0.456,88.0,99.0,99.0,109.0,109.0,109.0,136.0,103.0,118.0,,,,0.379,0.164,,0.035,0.0,0.33,,-2.49,99.1,87.6,85.1,,0.239,0.402,0.303,0.135,0.378,0.263,0.316,0.316,0.25,0.286,0.429,0.222,112.0,98.0,103.0,0.313,0.109,4.1,0.6,94.1,82.4,0.157,0.193,0.302,,,,,,,,,,,,,,,,,,,,,
32,2024-05-29,746468,Strikeout,strikeout,True,667428,672456,Grant Koch,Keider Montero,0,38178a3b-9e32-4136-afe9-440b3975f089,672456.0,keidermontero,Montero,Right,Keider Montero,DET,5.47,4.83,26.1,98.0,96.0,99.0,0.741,7.86,3.42,8.89,1.71,1.11,0.247,0.455,0.13,0.325,0.46,80.0,86.0,85.0,93.0,103.0,99.0,106.0,94.0,100.0,93.0,100.0,109.0,0.444,0.333,0.12,0.103,-0.18,2.93,-5.91,-8.6,95.3,85.9,83.1,79.1,0.265,0.51,0.191,0.103,0.103,0.359,0.375,0.688,0.185,0.667,1.5,0.533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-05-29,746468,Walk,walk,False,457705,672456,Andrew McCutchen,Keider Montero,0,797ac0d4-f9b7-473f-aba5-748a19d8da0d,672456.0,keidermontero,Montero,Right,Keider Montero,DET,5.47,4.83,26.1,98.0,96.0,99.0,0.741,7.86,3.42,8.89,1.71,1.11,0.247,0.455,0.13,0.325,0.46,80.0,86.0,85.0,93.0,103.0,99.0,106.0,94.0,100.0,93.0,100.0,109.0,0.444,0.333,0.12,0.103,-0.18,2.93,-5.91,-8.6,95.3,85.9,83.1,79.1,0.265,0.51,0.191,0.103,0.103,0.359,0.375,0.688,0.185,0.667,1.5,0.533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-05-29,746468,Strikeout,strikeout,True,668804,666214,Bryan Reynolds,Joey Wentz,1,642399f0-ac6f-4078-b38b-e52dd6964fb6,666214.0,joeywentz,Wentz,Left,Joey Wentz,DET,5.22,4.57,39.2,99.0,91.0,97.0,0.741,9.98,4.99,10.21,1.13,1.5,0.218,0.496,0.101,0.345,0.383,101.0,95.0,99.0,84.0,96.0,92.0,,,,,,,0.373,0.001,,0.196,-1.7,-2.43,,-1.05,94.0,85.8,80.4,,0.345,0.5,0.186,,,,0.211,0.211,0.289,0.29,0.387,0.409,94.0,110.0,105.0,,0.131,,1.03,,79.4,,,,88.0,99.0,95.0,0.299,-0.74,86.1,0.231,0.423,0.336,,,,,,,,,,,,
