,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,wFC/C,wFS/C,vFC,vFS,FC_ba,FC_slg,FC_whiff,FS_ba,FS_slg,FS_whiff
10,2024-07-03,746534,Walk,walk,False,686217,641712,Sal Frelick,Dakota Hudson,0,20b5b400-b2c7-4c41-a7a4-0997c2d450d2,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,COL,5.84,5.76,86.1,96.0,84.0,91.0,0.827,5.0,4.8,10.01,1.04,1.79,0.216,0.418,0.144,0.37,0.416,84.0,94.0,93.0,102.0,98.0,99.0,64.0,89.0,76.0,71.0,96.0,86.0,99.0,96.0,97.0,0.32,0.156,0.255,0.166,0.103,-1.93,-0.53,-0.32,0.89,-4.92,89.9,83.4,90.3,84.1,80.2,0.315,0.465,0.07,0.289,0.361,0.313,0.296,0.5,0.079,0.114,0.205,0.333,0.379,0.69,0.146,,,,,,,,,,,,,,,,,,
11,2024-07-03,746534,Single,single,False,641343,641712,Jake Bauers,Dakota Hudson,1,256f8f95-07f8-418d-b630-5d93fbd6ea6f,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,COL,5.84,5.76,86.1,96.0,84.0,91.0,0.827,5.0,4.8,10.01,1.04,1.79,0.216,0.418,0.144,0.37,0.416,84.0,94.0,93.0,102.0,98.0,99.0,64.0,89.0,76.0,71.0,96.0,86.0,99.0,96.0,97.0,0.32,0.156,0.255,0.166,0.103,-1.93,-0.53,-0.32,0.89,-4.92,89.9,83.4,90.3,84.1,80.2,0.315,0.465,0.07,0.289,0.361,0.313,0.296,0.5,0.079,0.114,0.205,0.333,0.379,0.69,0.146,,,,,,,,,,,,,,,,,,
12,2024-07-03,746534,Flyout,field_out,True,655316,641712,Andruw Monasterio,Dakota Hudson,0,3ba53db7-4cc7-4746-af2f-64f9a751f85e,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,COL,5.84,5.76,86.1,96.0,84.0,91.0,0.827,5.0,4.8,10.01,1.04,1.79,0.216,0.418,0.144,0.37,0.416,84.0,94.0,93.0,102.0,98.0,99.0,64.0,89.0,76.0,71.0,96.0,86.0,99.0,96.0,97.0,0.32,0.156,0.255,0.166,0.103,-1.93,-0.53,-0.32,0.89,-4.92,89.9,83.4,90.3,84.1,80.2,0.315,0.465,0.07,0.289,0.361,0.313,0.296,0.5,0.079,0.114,0.205,0.333,0.379,0.69,0.146,,,,,,,,,,,,,,,,,,
13,2024-07-03,746534,Single,single,False,686668,607067,Brenton Doyle,Colin Rea,0,1a81877d-0acf-4289-981c-73175bb30db7,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.77,5.09,105.0,102.0,85.0,96.0,0.84,6.51,2.66,8.23,1.2,1.13,0.252,0.45,0.137,0.316,0.445,,,,107.0,106.0,103.0,69.0,109.0,95.0,85.0,101.0,95.0,108.0,105.0,108.0,0.306,0.172,0.171,0.043,,-0.12,-0.27,3.37,-5.02,,92.7,,92.3,82.1,78.3,0.276,0.44,0.109,0.062,0.077,0.227,0.23,0.365,0.239,0.444,0.833,0.111,,,,76.0,95.0,89.0,78.0,98.0,100.0,0.226,0.082,-0.36,-0.32,87.8,86.4,0.277,0.553,0.159,0.243,0.297,0.26
14,2024-07-03,746534,Grounded Into DP,grounded_into_double_play,True,669911,607067,Michael Toglia,Colin Rea,1,16d74d43-3a86-458d-ae1e-4affbf10479d,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.77,5.09,105.0,102.0,85.0,96.0,0.84,6.51,2.66,8.23,1.2,1.13,0.252,0.45,0.137,0.316,0.445,,,,107.0,106.0,103.0,69.0,109.0,95.0,85.0,101.0,95.0,108.0,105.0,108.0,0.306,0.172,0.171,0.043,,-0.12,-0.27,3.37,-5.02,,92.7,,92.3,82.1,78.3,0.276,0.44,0.109,0.062,0.077,0.227,0.23,0.365,0.239,0.444,0.833,0.111,,,,76.0,95.0,89.0,78.0,98.0,100.0,0.226,0.082,-0.36,-0.32,87.8,86.4,0.277,0.553,0.159,0.243,0.297,0.26
15,2024-07-03,746534,Groundout,field_out,True,666134,607067,Nolan Jones,Colin Rea,0,cef8461f-2e01-4ee6-ad3c-5508f16305b4,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.77,5.09,105.0,102.0,85.0,96.0,0.84,6.51,2.66,8.23,1.2,1.13,0.252,0.45,0.137,0.316,0.445,,,,107.0,106.0,103.0,69.0,109.0,95.0,85.0,101.0,95.0,108.0,105.0,108.0,0.306,0.172,0.171,0.043,,-0.12,-0.27,3.37,-5.02,,92.7,,92.3,82.1,78.3,0.276,0.44,0.109,0.062,0.077,0.227,0.23,0.365,0.239,0.444,0.833,0.111,,,,76.0,95.0,89.0,78.0,98.0,100.0,0.226,0.082,-0.36,-0.32,87.8,86.4,0.277,0.553,0.159,0.243,0.297,0.26
16,2024-07-03,746534,Groundout,field_out,True,668930,641712,Brice Turang,Dakota Hudson,0,8c588f75-c8d0-4061-bdde-0ed4299b927c,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,COL,5.84,5.76,86.1,96.0,84.0,91.0,0.827,5.0,4.8,10.01,1.04,1.79,0.216,0.418,0.144,0.37,0.416,84.0,94.0,93.0,102.0,98.0,99.0,64.0,89.0,76.0,71.0,96.0,86.0,99.0,96.0,97.0,0.32,0.156,0.255,0.166,0.103,-1.93,-0.53,-0.32,0.89,-4.92,89.9,83.4,90.3,84.1,80.2,0.315,0.465,0.07,0.289,0.361,0.313,0.296,0.5,0.079,0.114,0.205,0.333,0.379,0.69,0.146,,,,,,,,,,,,,,,,,,
17,2024-07-03,746534,Single,single,False,661388,641712,William Contreras,Dakota Hudson,0,0e6df773-eaef-43e6-aa90-d21dc8c1cffe,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,COL,5.84,5.76,86.1,96.0,84.0,91.0,0.827,5.0,4.8,10.01,1.04,1.79,0.216,0.418,0.144,0.37,0.416,84.0,94.0,93.0,102.0,98.0,99.0,64.0,89.0,76.0,71.0,96.0,86.0,99.0,96.0,97.0,0.32,0.156,0.255,0.166,0.103,-1.93,-0.53,-0.32,0.89,-4.92,89.9,83.4,90.3,84.1,80.2,0.315,0.465,0.07,0.289,0.361,0.313,0.296,0.5,0.079,0.114,0.205,0.333,0.379,0.69,0.146,,,,,,,,,,,,,,,,,,
18,2024-07-03,746534,Double,double,False,592885,641712,Christian Yelich,Dakota Hudson,1,0419be86-b1f0-4ea9-9bcd-39f6a5df32a0,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,COL,5.84,5.76,86.1,96.0,84.0,91.0,0.827,5.0,4.8,10.01,1.04,1.79,0.216,0.418,0.144,0.37,0.416,84.0,94.0,93.0,102.0,98.0,99.0,64.0,89.0,76.0,71.0,96.0,86.0,99.0,96.0,97.0,0.32,0.156,0.255,0.166,0.103,-1.93,-0.53,-0.32,0.89,-4.92,89.9,83.4,90.3,84.1,80.2,0.315,0.465,0.07,0.289,0.361,0.313,0.296,0.5,0.079,0.114,0.205,0.333,0.379,0.69,0.146,,,,,,,,,,,,,,,,,,
19,2024-07-03,746534,Strikeout,strikeout,True,642715,641712,Willy Adames,Dakota Hudson,0,6eb745d8-f3b8-42b6-b8a5-356685eaa5b6,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,COL,5.84,5.76,86.1,96.0,84.0,91.0,0.827,5.0,4.8,10.01,1.04,1.79,0.216,0.418,0.144,0.37,0.416,84.0,94.0,93.0,102.0,98.0,99.0,64.0,89.0,76.0,71.0,96.0,86.0,99.0,96.0,97.0,0.32,0.156,0.255,0.166,0.103,-1.93,-0.53,-0.32,0.89,-4.92,89.9,83.4,90.3,84.1,80.2,0.315,0.465,0.07,0.289,0.361,0.313,0.296,0.5,0.079,0.114,0.205,0.333,0.379,0.69,0.146,,,,,,,,,,,,,,,,,,
20,2024-07-03,746534,Groundout,field_out,True,669003,641712,Garrett Mitchell,Dakota Hudson,0,583dcd63-838a-4ffb-9593-deee0c8b6cc0,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,COL,5.84,5.76,86.1,96.0,84.0,91.0,0.827,5.0,4.8,10.01,1.04,1.79,0.216,0.418,0.144,0.37,0.416,84.0,94.0,93.0,102.0,98.0,99.0,64.0,89.0,76.0,71.0,96.0,86.0,99.0,96.0,97.0,0.32,0.156,0.255,0.166,0.103,-1.93,-0.53,-0.32,0.89,-4.92,89.9,83.4,90.3,84.1,80.2,0.315,0.465,0.07,0.289,0.361,0.313,0.296,0.5,0.079,0.114,0.205,0.333,0.379,0.69,0.146,,,,,,,,,,,,,,,,,,
21,2024-07-03,746534,Single,single,False,595909,607067,Jake Cave,Colin Rea,0,6a6af105-3119-4052-b122-74b243f392cf,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.77,5.09,105.0,102.0,85.0,96.0,0.84,6.51,2.66,8.23,1.2,1.13,0.252,0.45,0.137,0.316,0.445,,,,107.0,106.0,103.0,69.0,109.0,95.0,85.0,101.0,95.0,108.0,105.0,108.0,0.306,0.172,0.171,0.043,,-0.12,-0.27,3.37,-5.02,,92.7,,92.3,82.1,78.3,0.276,0.44,0.109,0.062,0.077,0.227,0.23,0.365,0.239,0.444,0.833,0.111,,,,76.0,95.0,89.0,78.0,98.0,100.0,0.226,0.082,-0.36,-0.32,87.8,86.4,0.277,0.553,0.159,0.243,0.297,0.26
22,2024-07-03,746534,Strikeout,strikeout,True,668845,607067,Aaron Schunk,Colin Rea,0,3bba16d2-bcc9-4ea8-9b1a-20d4ff489404,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.77,5.09,105.0,102.0,85.0,96.0,0.84,6.51,2.66,8.23,1.2,1.13,0.252,0.45,0.137,0.316,0.445,,,,107.0,106.0,103.0,69.0,109.0,95.0,85.0,101.0,95.0,108.0,105.0,108.0,0.306,0.172,0.171,0.043,,-0.12,-0.27,3.37,-5.02,,92.7,,92.3,82.1,78.3,0.276,0.44,0.109,0.062,0.077,0.227,0.23,0.365,0.239,0.444,0.833,0.111,,,,76.0,95.0,89.0,78.0,98.0,100.0,0.226,0.082,-0.36,-0.32,87.8,86.4,0.277,0.553,0.159,0.243,0.297,0.26
23,2024-07-03,746534,Flyout,field_out,True,453568,607067,Charlie Blackmon,Colin Rea,0,5e74f0b4-1eec-4fb7-8255-541b638d2c80,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.77,5.09,105.0,102.0,85.0,96.0,0.84,6.51,2.66,8.23,1.2,1.13,0.252,0.45,0.137,0.316,0.445,,,,107.0,106.0,103.0,69.0,109.0,95.0,85.0,101.0,95.0,108.0,105.0,108.0,0.306,0.172,0.171,0.043,,-0.12,-0.27,3.37,-5.02,,92.7,,92.3,82.1,78.3,0.276,0.44,0.109,0.062,0.077,0.227,0.23,0.365,0.239,0.444,0.833,0.111,,,,76.0,95.0,89.0,78.0,98.0,100.0,0.226,0.082,-0.36,-0.32,87.8,86.4,0.277,0.553,0.159,0.243,0.297,0.26
24,2024-07-03,746534,Strikeout,strikeout,True,663898,607067,Brendan Rodgers,Colin Rea,1,5f455a42-2342-40b6-9fd0-5ffedfaf59ae,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.77,5.09,105.0,102.0,85.0,96.0,0.84,6.51,2.66,8.23,1.2,1.13,0.252,0.45,0.137,0.316,0.445,,,,107.0,106.0,103.0,69.0,109.0,95.0,85.0,101.0,95.0,108.0,105.0,108.0,0.306,0.172,0.171,0.043,,-0.12,-0.27,3.37,-5.02,,92.7,,92.3,82.1,78.3,0.276,0.44,0.109,0.062,0.077,0.227,0.23,0.365,0.239,0.444,0.833,0.111,,,,76.0,95.0,89.0,78.0,98.0,100.0,0.226,0.082,-0.36,-0.32,87.8,86.4,0.277,0.553,0.159,0.243,0.297,0.26
25,2024-07-03,746534,Strikeout,strikeout,True,656555,641712,Rhys Hoskins,Dakota Hudson,0,c5f0b0e2-8194-4408-8433-52d33cea011c,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,COL,5.84,5.76,86.1,96.0,84.0,91.0,0.827,5.0,4.8,10.01,1.04,1.79,0.216,0.418,0.144,0.37,0.416,84.0,94.0,93.0,102.0,98.0,99.0,64.0,89.0,76.0,71.0,96.0,86.0,99.0,96.0,97.0,0.32,0.156,0.255,0.166,0.103,-1.93,-0.53,-0.32,0.89,-4.92,89.9,83.4,90.3,84.1,80.2,0.315,0.465,0.07,0.289,0.361,0.313,0.296,0.5,0.079,0.114,0.205,0.333,0.379,0.69,0.146,,,,,,,,,,,,,,,,,,
26,2024-07-03,746534,Groundout,field_out,True,686217,641712,Sal Frelick,Dakota Hudson,0,d7406d3d-233a-44ec-a4ae-9a830bf811fe,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,COL,5.84,5.76,86.1,96.0,84.0,91.0,0.827,5.0,4.8,10.01,1.04,1.79,0.216,0.418,0.144,0.37,0.416,84.0,94.0,93.0,102.0,98.0,99.0,64.0,89.0,76.0,71.0,96.0,86.0,99.0,96.0,97.0,0.32,0.156,0.255,0.166,0.103,-1.93,-0.53,-0.32,0.89,-4.92,89.9,83.4,90.3,84.1,80.2,0.315,0.465,0.07,0.289,0.361,0.313,0.296,0.5,0.079,0.114,0.205,0.333,0.379,0.69,0.146,,,,,,,,,,,,,,,,,,
27,2024-07-03,746534,Groundout,field_out,True,641343,641712,Jake Bauers,Dakota Hudson,0,c67817a6-4115-42db-a4a9-59eb12fb0895,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,COL,5.84,5.76,86.1,96.0,84.0,91.0,0.827,5.0,4.8,10.01,1.04,1.79,0.216,0.418,0.144,0.37,0.416,84.0,94.0,93.0,102.0,98.0,99.0,64.0,89.0,76.0,71.0,96.0,86.0,99.0,96.0,97.0,0.32,0.156,0.255,0.166,0.103,-1.93,-0.53,-0.32,0.89,-4.92,89.9,83.4,90.3,84.1,80.2,0.315,0.465,0.07,0.289,0.361,0.313,0.296,0.5,0.079,0.114,0.205,0.333,0.379,0.69,0.146,,,,,,,,,,,,,,,,,,
28,2024-07-03,746534,Groundout,field_out,True,641857,607067,Ryan McMahon,Colin Rea,0,ee0d0f7d-629e-45e5-81f4-e3fb4a882fb8,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.77,5.09,105.0,102.0,85.0,96.0,0.84,6.51,2.66,8.23,1.2,1.13,0.252,0.45,0.137,0.316,0.445,,,,107.0,106.0,103.0,69.0,109.0,95.0,85.0,101.0,95.0,108.0,105.0,108.0,0.306,0.172,0.171,0.043,,-0.12,-0.27,3.37,-5.02,,92.7,,92.3,82.1,78.3,0.276,0.44,0.109,0.062,0.077,0.227,0.23,0.365,0.239,0.444,0.833,0.111,,,,76.0,95.0,89.0,78.0,98.0,100.0,0.226,0.082,-0.36,-0.32,87.8,86.4,0.277,0.553,0.159,0.243,0.297,0.26
29,2024-07-03,746534,Double,double,False,553869,607067,Elias Díaz,Colin Rea,0,2049046e-9e38-4993-83e7-b77570c6d5d8,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.77,5.09,105.0,102.0,85.0,96.0,0.84,6.51,2.66,8.23,1.2,1.13,0.252,0.45,0.137,0.316,0.445,,,,107.0,106.0,103.0,69.0,109.0,95.0,85.0,101.0,95.0,108.0,105.0,108.0,0.306,0.172,0.171,0.043,,-0.12,-0.27,3.37,-5.02,,92.7,,92.3,82.1,78.3,0.276,0.44,0.109,0.062,0.077,0.227,0.23,0.365,0.239,0.444,0.833,0.111,,,,76.0,95.0,89.0,78.0,98.0,100.0,0.226,0.082,-0.36,-0.32,87.8,86.4,0.277,0.553,0.159,0.243,0.297,0.26
30,2024-07-03,746534,Flyout,field_out,True,686668,607067,Brenton Doyle,Colin Rea,0,06362a8c-6b77-4c49-aca2-d8b2450c3cf4,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.77,5.09,105.0,102.0,85.0,96.0,0.84,6.51,2.66,8.23,1.2,1.13,0.252,0.45,0.137,0.316,0.445,,,,107.0,106.0,103.0,69.0,109.0,95.0,85.0,101.0,95.0,108.0,105.0,108.0,0.306,0.172,0.171,0.043,,-0.12,-0.27,3.37,-5.02,,92.7,,92.3,82.1,78.3,0.276,0.44,0.109,0.062,0.077,0.227,0.23,0.365,0.239,0.444,0.833,0.111,,,,76.0,95.0,89.0,78.0,98.0,100.0,0.226,0.082,-0.36,-0.32,87.8,86.4,0.277,0.553,0.159,0.243,0.297,0.26
31,2024-07-03,746534,Flyout,field_out,True,669911,607067,Michael Toglia,Colin Rea,0,4e19dbf3-fabd-4180-bdec-a4e6ebdc6200,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.77,5.09,105.0,102.0,85.0,96.0,0.84,6.51,2.66,8.23,1.2,1.13,0.252,0.45,0.137,0.316,0.445,,,,107.0,106.0,103.0,69.0,109.0,95.0,85.0,101.0,95.0,108.0,105.0,108.0,0.306,0.172,0.171,0.043,,-0.12,-0.27,3.37,-5.02,,92.7,,92.3,82.1,78.3,0.276,0.44,0.109,0.062,0.077,0.227,0.23,0.365,0.239,0.444,0.833,0.111,,,,76.0,95.0,89.0,78.0,98.0,100.0,0.226,0.082,-0.36,-0.32,87.8,86.4,0.277,0.553,0.159,0.243,0.297,0.26
