,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,FS%,wFS/C,vFS,ST_ba,ST_slg,ST_whiff,FS_ba,FS_slg,FS_whiff,Stf+ FS,Loc+ FS,Pit+ FS
10,2024-09-06,746343,Strikeout,strikeout,True,664983,664285,Jake McCarthy,Framber Valdez,0,a7b81d7b-2539-494a-848b-35e173f207b6,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,2.97,3.34,157.1,97.0,113.0,102.0,0.736,8.75,2.86,6.98,0.63,2.93,0.215,0.406,0.126,0.326,0.419,125.0,94.0,102.0,129.0,96.0,108.0,59.0,102.0,93.0,99.0,99.0,97.0,106.0,103.0,112.0,0.462,0.013,0.041,0.314,0.17,-5.01,1.83,-1.12,1.69,0.6,94.4,89.8,94.1,85.3,79.8,0.271,0.372,0.117,0.114,0.181,0.418,0.226,0.29,0.365,0.269,0.538,0.373,0.4,1.0,0.273,,,,,,,,,,,,
11,2024-09-06,746343,Groundout,field_out,True,621028,664285,Kevin Newman,Framber Valdez,0,619ac567-df69-4384-abfc-0ba5cee74475,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,2.97,3.34,157.1,97.0,113.0,102.0,0.736,8.75,2.86,6.98,0.63,2.93,0.215,0.406,0.126,0.326,0.419,125.0,94.0,102.0,129.0,96.0,108.0,59.0,102.0,93.0,99.0,99.0,97.0,106.0,103.0,112.0,0.462,0.013,0.041,0.314,0.17,-5.01,1.83,-1.12,1.69,0.6,94.4,89.8,94.1,85.3,79.8,0.271,0.372,0.117,0.114,0.181,0.418,0.226,0.29,0.365,0.269,0.538,0.373,0.4,1.0,0.273,,,,,,,,,,,,
12,2024-09-06,746343,Single,single,False,572138,694297,Jon Singleton,Brandon Pfaadt,0,02c83041-88e7-4e4c-ac86-088a80d3ba35,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,4.42,3.7,165.0,106.0,107.0,107.0,0.774,8.73,1.96,9.0,1.09,1.11,0.245,0.437,0.13,0.307,0.45,92.0,102.0,97.0,101.0,102.0,104.0,94.0,105.0,102.0,90.0,105.0,103.0,142.0,109.0,119.0,0.223,0.333,0.284,0.046,0.109,0.18,0.06,0.31,-1.84,1.33,93.7,87.4,93.5,84.7,80.5,0.281,0.368,0.112,0.5,0.625,0.244,0.239,0.254,0.321,,,,0.277,0.467,0.208,0.006,0.44,89.6,0.207,0.429,0.354,0.2,0.8,0.0,,,
13,2024-09-06,746343,Double,double,True,592325,694297,Ben Gamel,Brandon Pfaadt,1,eed26be5-5081-4d94-ac03-e87017af0f49,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,4.42,3.7,165.0,106.0,107.0,107.0,0.774,8.73,1.96,9.0,1.09,1.11,0.245,0.437,0.13,0.307,0.45,92.0,102.0,97.0,101.0,102.0,104.0,94.0,105.0,102.0,90.0,105.0,103.0,142.0,109.0,119.0,0.223,0.333,0.284,0.046,0.109,0.18,0.06,0.31,-1.84,1.33,93.7,87.4,93.5,84.7,80.5,0.281,0.368,0.112,0.5,0.625,0.244,0.239,0.254,0.321,,,,0.277,0.467,0.208,0.006,0.44,89.6,0.207,0.429,0.354,0.2,0.8,0.0,,,
14,2024-09-06,746343,Lineout,field_out,True,676801,694297,Chas McCormick,Brandon Pfaadt,1,0ec34a46-b078-4c73-9abe-c48c25f638dc,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,4.42,3.7,165.0,106.0,107.0,107.0,0.774,8.73,1.96,9.0,1.09,1.11,0.245,0.437,0.13,0.307,0.45,92.0,102.0,97.0,101.0,102.0,104.0,94.0,105.0,102.0,90.0,105.0,103.0,142.0,109.0,119.0,0.223,0.333,0.284,0.046,0.109,0.18,0.06,0.31,-1.84,1.33,93.7,87.4,93.5,84.7,80.5,0.281,0.368,0.112,0.5,0.625,0.244,0.239,0.254,0.321,,,,0.277,0.467,0.208,0.006,0.44,89.6,0.207,0.429,0.354,0.2,0.8,0.0,,,
15,2024-09-06,746343,Single,single,False,643289,694297,Mauricio Dubón,Brandon Pfaadt,1,6c7ed5d8-f0b8-459d-af4d-c5ee3a020637,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,4.42,3.7,165.0,106.0,107.0,107.0,0.774,8.73,1.96,9.0,1.09,1.11,0.245,0.437,0.13,0.307,0.45,92.0,102.0,97.0,101.0,102.0,104.0,94.0,105.0,102.0,90.0,105.0,103.0,142.0,109.0,119.0,0.223,0.333,0.284,0.046,0.109,0.18,0.06,0.31,-1.84,1.33,93.7,87.4,93.5,84.7,80.5,0.281,0.368,0.112,0.5,0.625,0.244,0.239,0.254,0.321,,,,0.277,0.467,0.208,0.006,0.44,89.6,0.207,0.429,0.354,0.2,0.8,0.0,,,
16,2024-09-06,746343,Bunt Groundout,field_out,True,514888,694297,Jose Altuve,Brandon Pfaadt,0,571f8f53-9ce3-4b8d-addb-6ce1ec0607be,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,4.42,3.7,165.0,106.0,107.0,107.0,0.774,8.73,1.96,9.0,1.09,1.11,0.245,0.437,0.13,0.307,0.45,92.0,102.0,97.0,101.0,102.0,104.0,94.0,105.0,102.0,90.0,105.0,103.0,142.0,109.0,119.0,0.223,0.333,0.284,0.046,0.109,0.18,0.06,0.31,-1.84,1.33,93.7,87.4,93.5,84.7,80.5,0.281,0.368,0.112,0.5,0.625,0.244,0.239,0.254,0.321,,,,0.277,0.467,0.208,0.006,0.44,89.6,0.207,0.429,0.354,0.2,0.8,0.0,,,
17,2024-09-06,746343,Single,single,False,672695,664285,Geraldo Perdomo,Framber Valdez,0,01cd108f-fb46-4c47-ba5f-201336bc3624,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,2.97,3.34,157.1,97.0,113.0,102.0,0.736,8.75,2.86,6.98,0.63,2.93,0.215,0.406,0.126,0.326,0.419,125.0,94.0,102.0,129.0,96.0,108.0,59.0,102.0,93.0,99.0,99.0,97.0,106.0,103.0,112.0,0.462,0.013,0.041,0.314,0.17,-5.01,1.83,-1.12,1.69,0.6,94.4,89.8,94.1,85.3,79.8,0.271,0.372,0.117,0.114,0.181,0.418,0.226,0.29,0.365,0.269,0.538,0.373,0.4,1.0,0.273,,,,,,,,,,,,
18,2024-09-06,746343,Sac Bunt,sac_bunt,True,645444,664285,Jose Herrera,Framber Valdez,1,e43e0e8b-9de0-401e-90e0-9f42a4dde6a8,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,2.97,3.34,157.1,97.0,113.0,102.0,0.736,8.75,2.86,6.98,0.63,2.93,0.215,0.406,0.126,0.326,0.419,125.0,94.0,102.0,129.0,96.0,108.0,59.0,102.0,93.0,99.0,99.0,97.0,106.0,103.0,112.0,0.462,0.013,0.041,0.314,0.17,-5.01,1.83,-1.12,1.69,0.6,94.4,89.8,94.1,85.3,79.8,0.271,0.372,0.117,0.114,0.181,0.418,0.226,0.29,0.365,0.269,0.538,0.373,0.4,1.0,0.273,,,,,,,,,,,,
19,2024-09-06,746343,Fielders Choice Out,fielders_choice_out,True,606466,664285,Ketel Marte,Framber Valdez,1,519ae227-5653-41be-906c-cb0fed0e6b94,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,2.97,3.34,157.1,97.0,113.0,102.0,0.736,8.75,2.86,6.98,0.63,2.93,0.215,0.406,0.126,0.326,0.419,125.0,94.0,102.0,129.0,96.0,108.0,59.0,102.0,93.0,99.0,99.0,97.0,106.0,103.0,112.0,0.462,0.013,0.041,0.314,0.17,-5.01,1.83,-1.12,1.69,0.6,94.4,89.8,94.1,85.3,79.8,0.271,0.372,0.117,0.114,0.181,0.418,0.226,0.29,0.365,0.269,0.538,0.373,0.4,1.0,0.273,,,,,,,,,,,,
20,2024-09-06,746343,Strikeout,strikeout,True,682998,664285,Corbin Carroll,Framber Valdez,0,1ca75b4b-693e-4d92-a0ee-bb9fc3e6f58e,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,2.97,3.34,157.1,97.0,113.0,102.0,0.736,8.75,2.86,6.98,0.63,2.93,0.215,0.406,0.126,0.326,0.419,125.0,94.0,102.0,129.0,96.0,108.0,59.0,102.0,93.0,99.0,99.0,97.0,106.0,103.0,112.0,0.462,0.013,0.041,0.314,0.17,-5.01,1.83,-1.12,1.69,0.6,94.4,89.8,94.1,85.3,79.8,0.271,0.372,0.117,0.114,0.181,0.418,0.226,0.29,0.365,0.269,0.538,0.373,0.4,1.0,0.273,,,,,,,,,,,,
21,2024-09-06,746343,Groundout,field_out,True,670541,694297,Yordan Alvarez,Brandon Pfaadt,0,c41a6c24-9ce1-4813-80fa-8a8a92c23422,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,4.42,3.7,165.0,106.0,107.0,107.0,0.774,8.73,1.96,9.0,1.09,1.11,0.245,0.437,0.13,0.307,0.45,92.0,102.0,97.0,101.0,102.0,104.0,94.0,105.0,102.0,90.0,105.0,103.0,142.0,109.0,119.0,0.223,0.333,0.284,0.046,0.109,0.18,0.06,0.31,-1.84,1.33,93.7,87.4,93.5,84.7,80.5,0.281,0.368,0.112,0.5,0.625,0.244,0.239,0.254,0.321,,,,0.277,0.467,0.208,0.006,0.44,89.6,0.207,0.429,0.354,0.2,0.8,0.0,,,
22,2024-09-06,746343,Double,double,False,673237,694297,Yainer Diaz,Brandon Pfaadt,0,e095524c-ff00-4341-b52c-e5eb05f8f226,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,4.42,3.7,165.0,106.0,107.0,107.0,0.774,8.73,1.96,9.0,1.09,1.11,0.245,0.437,0.13,0.307,0.45,92.0,102.0,97.0,101.0,102.0,104.0,94.0,105.0,102.0,90.0,105.0,103.0,142.0,109.0,119.0,0.223,0.333,0.284,0.046,0.109,0.18,0.06,0.31,-1.84,1.33,93.7,87.4,93.5,84.7,80.5,0.281,0.368,0.112,0.5,0.625,0.244,0.239,0.254,0.321,,,,0.277,0.467,0.208,0.006,0.44,89.6,0.207,0.429,0.354,0.2,0.8,0.0,,,
23,2024-09-06,746343,Walk,walk,False,663656,694297,Kyle Tucker,Brandon Pfaadt,0,944d83e1-d71e-43cd-97b2-3da13c02e61f,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,4.42,3.7,165.0,106.0,107.0,107.0,0.774,8.73,1.96,9.0,1.09,1.11,0.245,0.437,0.13,0.307,0.45,92.0,102.0,97.0,101.0,102.0,104.0,94.0,105.0,102.0,90.0,105.0,103.0,142.0,109.0,119.0,0.223,0.333,0.284,0.046,0.109,0.18,0.06,0.31,-1.84,1.33,93.7,87.4,93.5,84.7,80.5,0.281,0.368,0.112,0.5,0.625,0.244,0.239,0.254,0.321,,,,0.277,0.467,0.208,0.006,0.44,89.6,0.207,0.429,0.354,0.2,0.8,0.0,,,
24,2024-09-06,746343,Grounded Into DP,grounded_into_double_play,True,665161,694297,Jeremy Peña,Brandon Pfaadt,1,a96fd73c-80bd-4585-ab34-8c372b2b6ede,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,4.42,3.7,165.0,106.0,107.0,107.0,0.774,8.73,1.96,9.0,1.09,1.11,0.245,0.437,0.13,0.307,0.45,92.0,102.0,97.0,101.0,102.0,104.0,94.0,105.0,102.0,90.0,105.0,103.0,142.0,109.0,119.0,0.223,0.333,0.284,0.046,0.109,0.18,0.06,0.31,-1.84,1.33,93.7,87.4,93.5,84.7,80.5,0.281,0.368,0.112,0.5,0.625,0.244,0.239,0.254,0.321,,,,0.277,0.467,0.208,0.006,0.44,89.6,0.207,0.429,0.354,0.2,0.8,0.0,,,
25,2024-09-06,746343,Flyout,field_out,True,545341,664285,Randal Grichuk,Framber Valdez,0,b1d27839-3851-413d-8c7c-6244771c4de2,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,2.97,3.34,157.1,97.0,113.0,102.0,0.736,8.75,2.86,6.98,0.63,2.93,0.215,0.406,0.126,0.326,0.419,125.0,94.0,102.0,129.0,96.0,108.0,59.0,102.0,93.0,99.0,99.0,97.0,106.0,103.0,112.0,0.462,0.013,0.041,0.314,0.17,-5.01,1.83,-1.12,1.69,0.6,94.4,89.8,94.1,85.3,79.8,0.271,0.372,0.117,0.114,0.181,0.418,0.226,0.29,0.365,0.269,0.538,0.373,0.4,1.0,0.273,,,,,,,,,,,,
26,2024-09-06,746343,Walk,walk,False,572233,664285,Christian Walker,Framber Valdez,0,4166cfab-c36b-4701-9708-26d1616b7cce,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,2.97,3.34,157.1,97.0,113.0,102.0,0.736,8.75,2.86,6.98,0.63,2.93,0.215,0.406,0.126,0.326,0.419,125.0,94.0,102.0,129.0,96.0,108.0,59.0,102.0,93.0,99.0,99.0,97.0,106.0,103.0,112.0,0.462,0.013,0.041,0.314,0.17,-5.01,1.83,-1.12,1.69,0.6,94.4,89.8,94.1,85.3,79.8,0.271,0.372,0.117,0.114,0.181,0.418,0.226,0.29,0.365,0.269,0.538,0.373,0.4,1.0,0.273,,,,,,,,,,,,
27,2024-09-06,746343,Strikeout,strikeout,True,553993,664285,Eugenio Suárez,Framber Valdez,0,72f57caf-d2d4-4ff7-b7b6-9d1b4042df26,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,2.97,3.34,157.1,97.0,113.0,102.0,0.736,8.75,2.86,6.98,0.63,2.93,0.215,0.406,0.126,0.326,0.419,125.0,94.0,102.0,129.0,96.0,108.0,59.0,102.0,93.0,99.0,99.0,97.0,106.0,103.0,112.0,0.462,0.013,0.041,0.314,0.17,-5.01,1.83,-1.12,1.69,0.6,94.4,89.8,94.1,85.3,79.8,0.271,0.372,0.117,0.114,0.181,0.418,0.226,0.29,0.365,0.269,0.538,0.373,0.4,1.0,0.273,,,,,,,,,,,,
28,2024-09-06,746343,Groundout,field_out,True,664983,664285,Jake McCarthy,Framber Valdez,0,88db808f-f1cb-4d45-b238-021a60740bb6,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,2.97,3.34,157.1,97.0,113.0,102.0,0.736,8.75,2.86,6.98,0.63,2.93,0.215,0.406,0.126,0.326,0.419,125.0,94.0,102.0,129.0,96.0,108.0,59.0,102.0,93.0,99.0,99.0,97.0,106.0,103.0,112.0,0.462,0.013,0.041,0.314,0.17,-5.01,1.83,-1.12,1.69,0.6,94.4,89.8,94.1,85.3,79.8,0.271,0.372,0.117,0.114,0.181,0.418,0.226,0.29,0.365,0.269,0.538,0.373,0.4,1.0,0.273,,,,,,,,,,,,
29,2024-09-06,746343,Strikeout,strikeout,True,572138,694297,Jon Singleton,Brandon Pfaadt,0,900f3e97-7567-42c9-994a-d717dc4d453b,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,4.42,3.7,165.0,106.0,107.0,107.0,0.774,8.73,1.96,9.0,1.09,1.11,0.245,0.437,0.13,0.307,0.45,92.0,102.0,97.0,101.0,102.0,104.0,94.0,105.0,102.0,90.0,105.0,103.0,142.0,109.0,119.0,0.223,0.333,0.284,0.046,0.109,0.18,0.06,0.31,-1.84,1.33,93.7,87.4,93.5,84.7,80.5,0.281,0.368,0.112,0.5,0.625,0.244,0.239,0.254,0.321,,,,0.277,0.467,0.208,0.006,0.44,89.6,0.207,0.429,0.354,0.2,0.8,0.0,,,
30,2024-09-06,746343,Lineout,field_out,True,592325,694297,Ben Gamel,Brandon Pfaadt,0,5f34abf5-caa8-437b-9c07-2c3c0465a4fd,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,4.42,3.7,165.0,106.0,107.0,107.0,0.774,8.73,1.96,9.0,1.09,1.11,0.245,0.437,0.13,0.307,0.45,92.0,102.0,97.0,101.0,102.0,104.0,94.0,105.0,102.0,90.0,105.0,103.0,142.0,109.0,119.0,0.223,0.333,0.284,0.046,0.109,0.18,0.06,0.31,-1.84,1.33,93.7,87.4,93.5,84.7,80.5,0.281,0.368,0.112,0.5,0.625,0.244,0.239,0.254,0.321,,,,0.277,0.467,0.208,0.006,0.44,89.6,0.207,0.429,0.354,0.2,0.8,0.0,,,
31,2024-09-06,746343,Strikeout,strikeout,True,676801,694297,Chas McCormick,Brandon Pfaadt,0,1ddff2e6-cd30-4b42-8384-38cbbf16a95a,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,4.42,3.7,165.0,106.0,107.0,107.0,0.774,8.73,1.96,9.0,1.09,1.11,0.245,0.437,0.13,0.307,0.45,92.0,102.0,97.0,101.0,102.0,104.0,94.0,105.0,102.0,90.0,105.0,103.0,142.0,109.0,119.0,0.223,0.333,0.284,0.046,0.109,0.18,0.06,0.31,-1.84,1.33,93.7,87.4,93.5,84.7,80.5,0.281,0.368,0.112,0.5,0.625,0.244,0.239,0.254,0.321,,,,0.277,0.467,0.208,0.006,0.44,89.6,0.207,0.429,0.354,0.2,0.8,0.0,,,
32,2024-09-06,746343,Strikeout,strikeout,True,621028,664285,Kevin Newman,Framber Valdez,0,f1d15811-22ec-4628-a6d4-da4d01e918e1,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,2.97,3.34,157.1,97.0,113.0,102.0,0.736,8.75,2.86,6.98,0.63,2.93,0.215,0.406,0.126,0.326,0.419,125.0,94.0,102.0,129.0,96.0,108.0,59.0,102.0,93.0,99.0,99.0,97.0,106.0,103.0,112.0,0.462,0.013,0.041,0.314,0.17,-5.01,1.83,-1.12,1.69,0.6,94.4,89.8,94.1,85.3,79.8,0.271,0.372,0.117,0.114,0.181,0.418,0.226,0.29,0.365,0.269,0.538,0.373,0.4,1.0,0.273,,,,,,,,,,,,
