,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
0,2024-08-07,745713,Flyout,field_out,True,694384,701542,Nolan Schanuel,Will Warren,0,c52a89af-2b8f-4eaf-b00a-a7396aaf6bc9,701542.0,willwarren,"Warren, W",Right,Will Warren,NYY,9.68,4.32,17.2,100.0,102.0,104.0,0.75,11.72,3.06,13.25,1.53,0.65,0.204,0.352,0.148,0.37,0.389,91.0,102.0,106.0,91.0,103.0,102.0,95.0,105.0,109.0,128.0,86.0,96.0,110.0,115.0,125.0,0.228,0.325,0.053,0.256,0.139,1.79,-6.37,-5.09,-2.77,-3.74,93.8,86.6,86.3,93.1,83.1,0.091,0.273,0.222,0.522,0.87,0.227,0.294,0.588,0.333,0.444,0.667,0.364,0.6,0.6,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-08-07,745713,Lineout,field_out,True,687263,701542,Zach Neto,Will Warren,0,abfb76da-cced-4be5-bbc2-c458f9c57405,701542.0,willwarren,"Warren, W",Right,Will Warren,NYY,9.68,4.32,17.2,100.0,102.0,104.0,0.75,11.72,3.06,13.25,1.53,0.65,0.204,0.352,0.148,0.37,0.389,91.0,102.0,106.0,91.0,103.0,102.0,95.0,105.0,109.0,128.0,86.0,96.0,110.0,115.0,125.0,0.228,0.325,0.053,0.256,0.139,1.79,-6.37,-5.09,-2.77,-3.74,93.8,86.6,86.3,93.1,83.1,0.091,0.273,0.222,0.522,0.87,0.227,0.294,0.588,0.333,0.444,0.667,0.364,0.6,0.6,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-08-07,745713,Strikeout,strikeout,True,681351,701542,Logan O'Hoppe,Will Warren,0,8726596b-2e3b-4589-9f1e-a768b0ff21db,701542.0,willwarren,"Warren, W",Right,Will Warren,NYY,9.68,4.32,17.2,100.0,102.0,104.0,0.75,11.72,3.06,13.25,1.53,0.65,0.204,0.352,0.148,0.37,0.389,91.0,102.0,106.0,91.0,103.0,102.0,95.0,105.0,109.0,128.0,86.0,96.0,110.0,115.0,125.0,0.228,0.325,0.053,0.256,0.139,1.79,-6.37,-5.09,-2.77,-3.74,93.8,86.6,86.3,93.1,83.1,0.091,0.273,0.222,0.522,0.87,0.227,0.294,0.588,0.333,0.444,0.667,0.364,0.6,0.6,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-08-07,745713,Lineout,field_out,True,650402,608334,Gleyber Torres,Carson Fulmer,0,6aab4fd9-068c-4177-933b-30ba2842df2b,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,4.15,4.65,80.1,102.0,95.0,99.0,0.769,8.85,4.15,7.62,1.23,0.98,0.212,0.451,0.124,0.381,0.39,91.0,104.0,103.0,86.0,106.0,105.0,89.0,99.0,94.0,116.0,96.0,99.0,,,,0.24,0.228,,0.205,0.269,0.03,,0.85,1.35,-0.18,93.1,,87.8,92.6,87.0,0.222,0.458,0.201,0.271,0.371,0.123,0.286,0.714,0.458,0.187,0.297,0.38,,,,110.0,104.0,105.0,0.058,-8.1,82.3,0.13,0.283,0.255,0.471,1.118,0.407,,,,,,,,,,,,,,,
4,2024-08-07,745713,Strikeout,strikeout,True,665742,608334,Juan Soto,Carson Fulmer,0,269bcaa1-204f-491d-8d66-948fe339e05d,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,4.15,4.65,80.1,102.0,95.0,99.0,0.769,8.85,4.15,7.62,1.23,0.98,0.212,0.451,0.124,0.381,0.39,91.0,104.0,103.0,86.0,106.0,105.0,89.0,99.0,94.0,116.0,96.0,99.0,,,,0.24,0.228,,0.205,0.269,0.03,,0.85,1.35,-0.18,93.1,,87.8,92.6,87.0,0.222,0.458,0.201,0.271,0.371,0.123,0.286,0.714,0.458,0.187,0.297,0.38,,,,110.0,104.0,105.0,0.058,-8.1,82.3,0.13,0.283,0.255,0.471,1.118,0.407,,,,,,,,,,,,,,,
5,2024-08-07,745713,Single,single,False,592450,608334,Aaron Judge,Carson Fulmer,0,fbd55293-e7a4-40f0-92bb-51c68b8b8bdc,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,4.15,4.65,80.1,102.0,95.0,99.0,0.769,8.85,4.15,7.62,1.23,0.98,0.212,0.451,0.124,0.381,0.39,91.0,104.0,103.0,86.0,106.0,105.0,89.0,99.0,94.0,116.0,96.0,99.0,,,,0.24,0.228,,0.205,0.269,0.03,,0.85,1.35,-0.18,93.1,,87.8,92.6,87.0,0.222,0.458,0.201,0.271,0.371,0.123,0.286,0.714,0.458,0.187,0.297,0.38,,,,110.0,104.0,105.0,0.058,-8.1,82.3,0.13,0.283,0.255,0.471,1.118,0.407,,,,,,,,,,,,,,,
6,2024-08-07,745713,Lineout,field_out,True,657077,608334,Alex Verdugo,Carson Fulmer,0,c37485d5-029d-44f5-8ea1-a35440dba312,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,4.15,4.65,80.1,102.0,95.0,99.0,0.769,8.85,4.15,7.62,1.23,0.98,0.212,0.451,0.124,0.381,0.39,91.0,104.0,103.0,86.0,106.0,105.0,89.0,99.0,94.0,116.0,96.0,99.0,,,,0.24,0.228,,0.205,0.269,0.03,,0.85,1.35,-0.18,93.1,,87.8,92.6,87.0,0.222,0.458,0.201,0.271,0.371,0.123,0.286,0.714,0.458,0.187,0.297,0.38,,,,110.0,104.0,105.0,0.058,-8.1,82.3,0.13,0.283,0.255,0.471,1.118,0.407,,,,,,,,,,,,,,,
7,2024-08-07,745713,Single,single,False,607680,701542,Kevin Pillar,Will Warren,0,a72d3392-b207-43a5-bf57-72bb9650461c,701542.0,willwarren,"Warren, W",Right,Will Warren,NYY,9.68,4.32,17.2,100.0,102.0,104.0,0.75,11.72,3.06,13.25,1.53,0.65,0.204,0.352,0.148,0.37,0.389,91.0,102.0,106.0,91.0,103.0,102.0,95.0,105.0,109.0,128.0,86.0,96.0,110.0,115.0,125.0,0.228,0.325,0.053,0.256,0.139,1.79,-6.37,-5.09,-2.77,-3.74,93.8,86.6,86.3,93.1,83.1,0.091,0.273,0.222,0.522,0.87,0.227,0.294,0.588,0.333,0.444,0.667,0.364,0.6,0.6,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2024-08-07,745713,Single,single,False,642136,701542,Matt Thaiss,Will Warren,1,515d6499-f5c8-4be2-925c-3a7950b120b4,701542.0,willwarren,"Warren, W",Right,Will Warren,NYY,9.68,4.32,17.2,100.0,102.0,104.0,0.75,11.72,3.06,13.25,1.53,0.65,0.204,0.352,0.148,0.37,0.389,91.0,102.0,106.0,91.0,103.0,102.0,95.0,105.0,109.0,128.0,86.0,96.0,110.0,115.0,125.0,0.228,0.325,0.053,0.256,0.139,1.79,-6.37,-5.09,-2.77,-3.74,93.8,86.6,86.3,93.1,83.1,0.091,0.273,0.222,0.522,0.87,0.227,0.294,0.588,0.333,0.444,0.667,0.364,0.6,0.6,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-08-07,745713,Single,single,False,666160,701542,Mickey Moniak,Will Warren,1,76508197-b1b4-417f-a61e-46c880bfebbb,701542.0,willwarren,"Warren, W",Right,Will Warren,NYY,9.68,4.32,17.2,100.0,102.0,104.0,0.75,11.72,3.06,13.25,1.53,0.65,0.204,0.352,0.148,0.37,0.389,91.0,102.0,106.0,91.0,103.0,102.0,95.0,105.0,109.0,128.0,86.0,96.0,110.0,115.0,125.0,0.228,0.325,0.053,0.256,0.139,1.79,-6.37,-5.09,-2.77,-3.74,93.8,86.6,86.3,93.1,83.1,0.091,0.273,0.222,0.522,0.87,0.227,0.294,0.588,0.333,0.444,0.667,0.364,0.6,0.6,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,
