,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,FC_ba,FC_slg,FC_whiff,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,KC%,wFS/C,wKC/C,vFS,vKC,FS_ba,FS_slg,FS_whiff
10,2024-04-04,744870,Flyout,field_out,True,608841,527048,Joey Meneses,Martín Pérez,0,62fee346-63a9-4e92-ab6d-d87de733ffe4,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,PIT,5.61,5.76,77.0,103.0,71.0,95.0,0.841,7.13,3.16,11.81,1.52,1.23,0.191,0.475,0.16,0.335,0.426,77.0,106.0,97.0,71.0,98.0,96.0,52.0,92.0,90.0,75.0,103.0,96.0,,,,65.0,105.0,94.0,0.375,0.055,0.254,,0.101,0.215,-5.77,-0.81,-0.23,,0.23,-3.51,91.4,88.4,83.4,90.9,,78.3,0.304,0.609,0.196,0.375,0.625,0.036,0.3,0.423,0.1,,,,0.338,0.588,0.275,0.364,0.409,0.306,,,,,,,,,,,,,,,
11,2024-04-04,744870,Double,double,False,572191,680686,Michael A. Taylor,Josiah Gray,0,7e03fdff-756a-46a1-8c42-6e681bfe7ecb,680686.0,josiahgray,"Gray, Js",Right,Josiah Gray,WSN,14.04,6.02,8.1,94.0,82.0,90.0,0.702,9.72,5.4,16.2,2.16,0.6,0.4,0.4,0.133,0.367,0.409,41.0,99.0,87.0,34.0,89.0,91.0,93.0,94.0,92.0,114.0,91.0,90.0,95.0,98.0,96.0,86.0,94.0,89.0,0.097,0.222,0.244,0.227,0.108,0.102,-2.75,-3.3,-1.98,-2.28,-4.7,-6.2,92.7,87.7,86.7,92.5,84.3,81.7,0.4,0.7,0.333,0.4,0.7,0.294,0.333,0.333,0.0,0.25,0.5,0.333,0.667,1.0,0.222,0.333,1.333,0.5,,,,,,,,,,,,,,,
12,2024-04-04,744870,Flyout,field_out,True,665833,680686,Oneil Cruz,Josiah Gray,0,4896b389-5d27-4168-aa74-1ce690cbc1cb,680686.0,josiahgray,"Gray, Js",Right,Josiah Gray,WSN,14.04,6.02,8.1,94.0,82.0,90.0,0.702,9.72,5.4,16.2,2.16,0.6,0.4,0.4,0.133,0.367,0.409,41.0,99.0,87.0,34.0,89.0,91.0,93.0,94.0,92.0,114.0,91.0,90.0,95.0,98.0,96.0,86.0,94.0,89.0,0.097,0.222,0.244,0.227,0.108,0.102,-2.75,-3.3,-1.98,-2.28,-4.7,-6.2,92.7,87.7,86.7,92.5,84.3,81.7,0.4,0.7,0.333,0.4,0.7,0.294,0.333,0.333,0.0,0.25,0.5,0.333,0.667,1.0,0.222,0.333,1.333,0.5,,,,,,,,,,,,,,,
13,2024-04-04,744870,Single,single,False,668804,680686,Bryan Reynolds,Josiah Gray,1,0edcfe63-f7c8-443a-8723-391df332305a,680686.0,josiahgray,"Gray, Js",Right,Josiah Gray,WSN,14.04,6.02,8.1,94.0,82.0,90.0,0.702,9.72,5.4,16.2,2.16,0.6,0.4,0.4,0.133,0.367,0.409,41.0,99.0,87.0,34.0,89.0,91.0,93.0,94.0,92.0,114.0,91.0,90.0,95.0,98.0,96.0,86.0,94.0,89.0,0.097,0.222,0.244,0.227,0.108,0.102,-2.75,-3.3,-1.98,-2.28,-4.7,-6.2,92.7,87.7,86.7,92.5,84.3,81.7,0.4,0.7,0.333,0.4,0.7,0.294,0.333,0.333,0.0,0.25,0.5,0.333,0.667,1.0,0.222,0.333,1.333,0.5,,,,,,,,,,,,,,,
14,2024-04-04,744870,Grounded Into DP,grounded_into_double_play,True,663647,680686,Ke'Bryan Hayes,Josiah Gray,1,8522f883-a0a0-4bda-86af-d3ecb4e7d94b,680686.0,josiahgray,"Gray, Js",Right,Josiah Gray,WSN,14.04,6.02,8.1,94.0,82.0,90.0,0.702,9.72,5.4,16.2,2.16,0.6,0.4,0.4,0.133,0.367,0.409,41.0,99.0,87.0,34.0,89.0,91.0,93.0,94.0,92.0,114.0,91.0,90.0,95.0,98.0,96.0,86.0,94.0,89.0,0.097,0.222,0.244,0.227,0.108,0.102,-2.75,-3.3,-1.98,-2.28,-4.7,-6.2,92.7,87.7,86.7,92.5,84.3,81.7,0.4,0.7,0.333,0.4,0.7,0.294,0.333,0.333,0.0,0.25,0.5,0.333,0.667,1.0,0.222,0.333,1.333,0.5,,,,,,,,,,,,,,,
15,2024-04-04,744870,Double,double,False,608336,527048,Joey Gallo,Martín Pérez,0,f0e2e16f-1ba5-450b-a8ac-1da9e69eb800,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,PIT,5.61,5.76,77.0,103.0,71.0,95.0,0.841,7.13,3.16,11.81,1.52,1.23,0.191,0.475,0.16,0.335,0.426,77.0,106.0,97.0,71.0,98.0,96.0,52.0,92.0,90.0,75.0,103.0,96.0,,,,65.0,105.0,94.0,0.375,0.055,0.254,,0.101,0.215,-5.77,-0.81,-0.23,,0.23,-3.51,91.4,88.4,83.4,90.9,,78.3,0.304,0.609,0.196,0.375,0.625,0.036,0.3,0.423,0.1,,,,0.338,0.588,0.275,0.364,0.409,0.306,,,,,,,,,,,,,,,
16,2024-04-04,744870,Groundout,field_out,True,656180,527048,Riley Adams,Martín Pérez,0,521d5015-d686-4020-adfe-690447c515be,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,PIT,5.61,5.76,77.0,103.0,71.0,95.0,0.841,7.13,3.16,11.81,1.52,1.23,0.191,0.475,0.16,0.335,0.426,77.0,106.0,97.0,71.0,98.0,96.0,52.0,92.0,90.0,75.0,103.0,96.0,,,,65.0,105.0,94.0,0.375,0.055,0.254,,0.101,0.215,-5.77,-0.81,-0.23,,0.23,-3.51,91.4,88.4,83.4,90.9,,78.3,0.304,0.609,0.196,0.375,0.625,0.036,0.3,0.423,0.1,,,,0.338,0.588,0.275,0.364,0.409,0.306,,,,,,,,,,,,,,,
17,2024-04-04,744870,Single,single,False,608385,527048,Jesse Winker,Martín Pérez,1,58786f20-f136-4e84-997e-79764ecdb9fc,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,PIT,5.61,5.76,77.0,103.0,71.0,95.0,0.841,7.13,3.16,11.81,1.52,1.23,0.191,0.475,0.16,0.335,0.426,77.0,106.0,97.0,71.0,98.0,96.0,52.0,92.0,90.0,75.0,103.0,96.0,,,,65.0,105.0,94.0,0.375,0.055,0.254,,0.101,0.215,-5.77,-0.81,-0.23,,0.23,-3.51,91.4,88.4,83.4,90.9,,78.3,0.304,0.609,0.196,0.375,0.625,0.036,0.3,0.423,0.1,,,,0.338,0.588,0.275,0.364,0.409,0.306,,,,,,,,,,,,,,,
18,2024-04-04,744870,Groundout,field_out,True,702358,527048,Trey Lipscomb,Martín Pérez,1,35101581-34eb-4a78-8f4c-bec4913adb46,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,PIT,5.61,5.76,77.0,103.0,71.0,95.0,0.841,7.13,3.16,11.81,1.52,1.23,0.191,0.475,0.16,0.335,0.426,77.0,106.0,97.0,71.0,98.0,96.0,52.0,92.0,90.0,75.0,103.0,96.0,,,,65.0,105.0,94.0,0.375,0.055,0.254,,0.101,0.215,-5.77,-0.81,-0.23,,0.23,-3.51,91.4,88.4,83.4,90.9,,78.3,0.304,0.609,0.196,0.375,0.625,0.036,0.3,0.423,0.1,,,,0.338,0.588,0.275,0.364,0.409,0.306,,,,,,,,,,,,,,,
19,2024-04-04,744870,Strikeout,strikeout,True,545121,527048,Ildemaro Vargas,Martín Pérez,0,8cc2506b-601d-4772-96dd-2c78161d9055,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,PIT,5.61,5.76,77.0,103.0,71.0,95.0,0.841,7.13,3.16,11.81,1.52,1.23,0.191,0.475,0.16,0.335,0.426,77.0,106.0,97.0,71.0,98.0,96.0,52.0,92.0,90.0,75.0,103.0,96.0,,,,65.0,105.0,94.0,0.375,0.055,0.254,,0.101,0.215,-5.77,-0.81,-0.23,,0.23,-3.51,91.4,88.4,83.4,90.9,,78.3,0.304,0.609,0.196,0.375,0.625,0.036,0.3,0.423,0.1,,,,0.338,0.588,0.275,0.364,0.409,0.306,,,,,,,,,,,,,,,
20,2024-04-04,744870,Flyout,field_out,True,669261,680686,Jack Suwinski,Josiah Gray,0,d93c08b3-6644-42b0-ae71-922a973c2760,680686.0,josiahgray,"Gray, Js",Right,Josiah Gray,WSN,14.04,6.02,8.1,94.0,82.0,90.0,0.702,9.72,5.4,16.2,2.16,0.6,0.4,0.4,0.133,0.367,0.409,41.0,99.0,87.0,34.0,89.0,91.0,93.0,94.0,92.0,114.0,91.0,90.0,95.0,98.0,96.0,86.0,94.0,89.0,0.097,0.222,0.244,0.227,0.108,0.102,-2.75,-3.3,-1.98,-2.28,-4.7,-6.2,92.7,87.7,86.7,92.5,84.3,81.7,0.4,0.7,0.333,0.4,0.7,0.294,0.333,0.333,0.0,0.25,0.5,0.333,0.667,1.0,0.222,0.333,1.333,0.5,,,,,,,,,,,,,,,
21,2024-04-04,744870,Strikeout,strikeout,True,656582,680686,Connor Joe,Josiah Gray,0,794f9863-14f2-42e5-93ce-710aceebc69c,680686.0,josiahgray,"Gray, Js",Right,Josiah Gray,WSN,14.04,6.02,8.1,94.0,82.0,90.0,0.702,9.72,5.4,16.2,2.16,0.6,0.4,0.4,0.133,0.367,0.409,41.0,99.0,87.0,34.0,89.0,91.0,93.0,94.0,92.0,114.0,91.0,90.0,95.0,98.0,96.0,86.0,94.0,89.0,0.097,0.222,0.244,0.227,0.108,0.102,-2.75,-3.3,-1.98,-2.28,-4.7,-6.2,92.7,87.7,86.7,92.5,84.3,81.7,0.4,0.7,0.333,0.4,0.7,0.294,0.333,0.333,0.0,0.25,0.5,0.333,0.667,1.0,0.222,0.333,1.333,0.5,,,,,,,,,,,,,,,
22,2024-04-04,744870,Flyout,field_out,True,642133,680686,Rowdy Tellez,Josiah Gray,0,983d7d19-0f37-45e4-9cbe-d61f35444581,680686.0,josiahgray,"Gray, Js",Right,Josiah Gray,WSN,14.04,6.02,8.1,94.0,82.0,90.0,0.702,9.72,5.4,16.2,2.16,0.6,0.4,0.4,0.133,0.367,0.409,41.0,99.0,87.0,34.0,89.0,91.0,93.0,94.0,92.0,114.0,91.0,90.0,95.0,98.0,96.0,86.0,94.0,89.0,0.097,0.222,0.244,0.227,0.108,0.102,-2.75,-3.3,-1.98,-2.28,-4.7,-6.2,92.7,87.7,86.7,92.5,84.3,81.7,0.4,0.7,0.333,0.4,0.7,0.294,0.333,0.333,0.0,0.25,0.5,0.333,0.667,1.0,0.222,0.333,1.333,0.5,,,,,,,,,,,,,,,
23,2024-04-04,744870,Flyout,field_out,True,696285,527048,Jacob Young,Martín Pérez,0,529c6978-c3e4-4456-82b6-0a5664ae5bc6,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,PIT,5.61,5.76,77.0,103.0,71.0,95.0,0.841,7.13,3.16,11.81,1.52,1.23,0.191,0.475,0.16,0.335,0.426,77.0,106.0,97.0,71.0,98.0,96.0,52.0,92.0,90.0,75.0,103.0,96.0,,,,65.0,105.0,94.0,0.375,0.055,0.254,,0.101,0.215,-5.77,-0.81,-0.23,,0.23,-3.51,91.4,88.4,83.4,90.9,,78.3,0.304,0.609,0.196,0.375,0.625,0.036,0.3,0.423,0.1,,,,0.338,0.588,0.275,0.364,0.409,0.306,,,,,,,,,,,,,,,
24,2024-04-04,744870,Strikeout,strikeout,True,682928,527048,CJ Abrams,Martín Pérez,0,cdbf623c-9398-4183-a3b3-9a3184807a97,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,PIT,5.61,5.76,77.0,103.0,71.0,95.0,0.841,7.13,3.16,11.81,1.52,1.23,0.191,0.475,0.16,0.335,0.426,77.0,106.0,97.0,71.0,98.0,96.0,52.0,92.0,90.0,75.0,103.0,96.0,,,,65.0,105.0,94.0,0.375,0.055,0.254,,0.101,0.215,-5.77,-0.81,-0.23,,0.23,-3.51,91.4,88.4,83.4,90.9,,78.3,0.304,0.609,0.196,0.375,0.625,0.036,0.3,0.423,0.1,,,,0.338,0.588,0.275,0.364,0.409,0.306,,,,,,,,,,,,,,,
25,2024-04-04,744870,Walk,walk,False,657041,527048,Lane Thomas,Martín Pérez,0,a3494b33-9c66-4949-ac6f-8b24d0edd952,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,PIT,5.61,5.76,77.0,103.0,71.0,95.0,0.841,7.13,3.16,11.81,1.52,1.23,0.191,0.475,0.16,0.335,0.426,77.0,106.0,97.0,71.0,98.0,96.0,52.0,92.0,90.0,75.0,103.0,96.0,,,,65.0,105.0,94.0,0.375,0.055,0.254,,0.101,0.215,-5.77,-0.81,-0.23,,0.23,-3.51,91.4,88.4,83.4,90.9,,78.3,0.304,0.609,0.196,0.375,0.625,0.036,0.3,0.423,0.1,,,,0.338,0.588,0.275,0.364,0.409,0.306,,,,,,,,,,,,,,,
26,2024-04-04,744870,Flyout,field_out,True,608841,527048,Joey Meneses,Martín Pérez,0,6fcbb6df-035a-42c6-9575-1063f1436973,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,PIT,5.61,5.76,77.0,103.0,71.0,95.0,0.841,7.13,3.16,11.81,1.52,1.23,0.191,0.475,0.16,0.335,0.426,77.0,106.0,97.0,71.0,98.0,96.0,52.0,92.0,90.0,75.0,103.0,96.0,,,,65.0,105.0,94.0,0.375,0.055,0.254,,0.101,0.215,-5.77,-0.81,-0.23,,0.23,-3.51,91.4,88.4,83.4,90.9,,78.3,0.304,0.609,0.196,0.375,0.625,0.036,0.3,0.423,0.1,,,,0.338,0.588,0.275,0.364,0.409,0.306,,,,,,,,,,,,,,,
27,2024-04-04,744870,Strikeout,strikeout,True,680779,680686,Henry Davis,Josiah Gray,0,e242a764-ccf2-4540-9dd8-b21e2600027d,680686.0,josiahgray,"Gray, Js",Right,Josiah Gray,WSN,14.04,6.02,8.1,94.0,82.0,90.0,0.702,9.72,5.4,16.2,2.16,0.6,0.4,0.4,0.133,0.367,0.409,41.0,99.0,87.0,34.0,89.0,91.0,93.0,94.0,92.0,114.0,91.0,90.0,95.0,98.0,96.0,86.0,94.0,89.0,0.097,0.222,0.244,0.227,0.108,0.102,-2.75,-3.3,-1.98,-2.28,-4.7,-6.2,92.7,87.7,86.7,92.5,84.3,81.7,0.4,0.7,0.333,0.4,0.7,0.294,0.333,0.333,0.0,0.25,0.5,0.333,0.667,1.0,0.222,0.333,1.333,0.5,,,,,,,,,,,,,,,
28,2024-04-04,744870,Lineout,field_out,True,669707,680686,Jared Triolo,Josiah Gray,0,74c00990-15ea-4bb9-82c2-dbc1db406e92,680686.0,josiahgray,"Gray, Js",Right,Josiah Gray,WSN,14.04,6.02,8.1,94.0,82.0,90.0,0.702,9.72,5.4,16.2,2.16,0.6,0.4,0.4,0.133,0.367,0.409,41.0,99.0,87.0,34.0,89.0,91.0,93.0,94.0,92.0,114.0,91.0,90.0,95.0,98.0,96.0,86.0,94.0,89.0,0.097,0.222,0.244,0.227,0.108,0.102,-2.75,-3.3,-1.98,-2.28,-4.7,-6.2,92.7,87.7,86.7,92.5,84.3,81.7,0.4,0.7,0.333,0.4,0.7,0.294,0.333,0.333,0.0,0.25,0.5,0.333,0.667,1.0,0.222,0.333,1.333,0.5,,,,,,,,,,,,,,,
29,2024-04-04,744870,Single,single,False,572191,680686,Michael A. Taylor,Josiah Gray,0,86cf1491-ff0c-48d2-93f9-6ceb3e3d1bc1,680686.0,josiahgray,"Gray, Js",Right,Josiah Gray,WSN,14.04,6.02,8.1,94.0,82.0,90.0,0.702,9.72,5.4,16.2,2.16,0.6,0.4,0.4,0.133,0.367,0.409,41.0,99.0,87.0,34.0,89.0,91.0,93.0,94.0,92.0,114.0,91.0,90.0,95.0,98.0,96.0,86.0,94.0,89.0,0.097,0.222,0.244,0.227,0.108,0.102,-2.75,-3.3,-1.98,-2.28,-4.7,-6.2,92.7,87.7,86.7,92.5,84.3,81.7,0.4,0.7,0.333,0.4,0.7,0.294,0.333,0.333,0.0,0.25,0.5,0.333,0.667,1.0,0.222,0.333,1.333,0.5,,,,,,,,,,,,,,,
30,2024-04-04,744870,Single,single,False,665833,680686,Oneil Cruz,Josiah Gray,1,10bf2d55-c098-4772-ab81-52bc405438e9,680686.0,josiahgray,"Gray, Js",Right,Josiah Gray,WSN,14.04,6.02,8.1,94.0,82.0,90.0,0.702,9.72,5.4,16.2,2.16,0.6,0.4,0.4,0.133,0.367,0.409,41.0,99.0,87.0,34.0,89.0,91.0,93.0,94.0,92.0,114.0,91.0,90.0,95.0,98.0,96.0,86.0,94.0,89.0,0.097,0.222,0.244,0.227,0.108,0.102,-2.75,-3.3,-1.98,-2.28,-4.7,-6.2,92.7,87.7,86.7,92.5,84.3,81.7,0.4,0.7,0.333,0.4,0.7,0.294,0.333,0.333,0.0,0.25,0.5,0.333,0.667,1.0,0.222,0.333,1.333,0.5,,,,,,,,,,,,,,,
