,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FC%,FS%,wFC/C,wFS/C,wSI/C,vFC,vFS,vSI,SI_ba,SI_slg,SI_whiff,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
0,2024-09-12,745288,Flyout,field_out,True,694192,806185,Jackson Chourio,Hayden Birdsong,0,11e1e14e-2c1b-4939-9b3d-59e41a9e3dbe,806185.0,haydenbirdsong,Birdsong,Right,Hayden Birdsong,SFG,4.74,4.76,57.0,92.0,111.0,96.0,0.725,10.74,5.68,7.11,1.58,0.93,0.245,0.371,0.091,0.392,0.383,155.0,92.0,114.0,115.0,104.0,105.0,86.0,87.0,83.0,120.0,89.0,99.0,0.429,0.19,0.198,0.183,-0.66,-0.63,1.69,-0.55,95.8,88.1,86.6,80.5,0.235,0.518,0.178,0.118,0.137,0.337,0.268,0.366,0.371,0.267,0.6,0.415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-09-12,745288,Lineout,field_out,True,669003,806185,Garrett Mitchell,Hayden Birdsong,0,c6478eec-5317-42e3-a6cf-2371dbec80fc,806185.0,haydenbirdsong,Birdsong,Right,Hayden Birdsong,SFG,4.74,4.76,57.0,92.0,111.0,96.0,0.725,10.74,5.68,7.11,1.58,0.93,0.245,0.371,0.091,0.392,0.383,155.0,92.0,114.0,115.0,104.0,105.0,86.0,87.0,83.0,120.0,89.0,99.0,0.429,0.19,0.198,0.183,-0.66,-0.63,1.69,-0.55,95.8,88.1,86.6,80.5,0.235,0.518,0.178,0.118,0.137,0.337,0.268,0.366,0.371,0.267,0.6,0.415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-09-12,745288,Strikeout,strikeout,True,661388,806185,William Contreras,Hayden Birdsong,0,a2d75fad-fb60-4e72-b028-d754ed39d132,806185.0,haydenbirdsong,Birdsong,Right,Hayden Birdsong,SFG,4.74,4.76,57.0,92.0,111.0,96.0,0.725,10.74,5.68,7.11,1.58,0.93,0.245,0.371,0.091,0.392,0.383,155.0,92.0,114.0,115.0,104.0,105.0,86.0,87.0,83.0,120.0,89.0,99.0,0.429,0.19,0.198,0.183,-0.66,-0.63,1.69,-0.55,95.8,88.1,86.6,80.5,0.235,0.518,0.178,0.118,0.137,0.337,0.268,0.366,0.371,0.267,0.6,0.415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-09-12,745288,Lineout,field_out,True,666149,593423,Tyler Fitzgerald,Frankie Montas,0,43add345-26f8-4891-a755-fe531530a416,593423.0,frankiemontas,Montas,Right,Frankie Montas,- - -,4.49,4.48,138.1,101.0,98.0,100.0,0.78,8.33,3.84,8.2,1.17,1.11,0.235,0.378,0.153,0.299,0.421,,,,,,,83.0,105.0,99.0,118.0,102.0,105.0,0.342,0.106,,,0.26,-1.41,,,95.6,,85.2,,0.202,0.341,0.225,,,,,,,0.273,0.545,0.327,83.0,100.0,98.0,108.0,96.0,94.0,120.0,98.0,106.0,0.186,0.183,0.183,-1.21,-0.28,1.41,90.4,85.9,94.7,0.245,0.368,0.111,0.225,0.315,0.418,0.325,0.575,0.222,,,,,,,,,
4,2024-09-12,745288,Flyout,field_out,True,573262,593423,Mike Yastrzemski,Frankie Montas,0,38686584-3823-47c5-ab7f-cac78fa116b9,593423.0,frankiemontas,Montas,Right,Frankie Montas,- - -,4.49,4.48,138.1,101.0,98.0,100.0,0.78,8.33,3.84,8.2,1.17,1.11,0.235,0.378,0.153,0.299,0.421,,,,,,,83.0,105.0,99.0,118.0,102.0,105.0,0.342,0.106,,,0.26,-1.41,,,95.6,,85.2,,0.202,0.341,0.225,,,,,,,0.273,0.545,0.327,83.0,100.0,98.0,108.0,96.0,94.0,120.0,98.0,106.0,0.186,0.183,0.183,-1.21,-0.28,1.41,90.4,85.9,94.7,0.245,0.368,0.111,0.225,0.315,0.418,0.325,0.575,0.222,,,,,,,,,
5,2024-09-12,745288,Groundout,field_out,True,671218,593423,Heliot Ramos,Frankie Montas,0,b162ec85-d128-4182-a649-43f5483e786f,593423.0,frankiemontas,Montas,Right,Frankie Montas,- - -,4.49,4.48,138.1,101.0,98.0,100.0,0.78,8.33,3.84,8.2,1.17,1.11,0.235,0.378,0.153,0.299,0.421,,,,,,,83.0,105.0,99.0,118.0,102.0,105.0,0.342,0.106,,,0.26,-1.41,,,95.6,,85.2,,0.202,0.341,0.225,,,,,,,0.273,0.545,0.327,83.0,100.0,98.0,108.0,96.0,94.0,120.0,98.0,106.0,0.186,0.183,0.183,-1.21,-0.28,1.41,90.4,85.9,94.7,0.245,0.368,0.111,0.225,0.315,0.418,0.325,0.575,0.222,,,,,,,,,
6,2024-09-12,745288,Flyout,field_out,True,642715,806185,Willy Adames,Hayden Birdsong,0,a6c06e88-59d9-4e78-bd17-445017fcec66,806185.0,haydenbirdsong,Birdsong,Right,Hayden Birdsong,SFG,4.74,4.76,57.0,92.0,111.0,96.0,0.725,10.74,5.68,7.11,1.58,0.93,0.245,0.371,0.091,0.392,0.383,155.0,92.0,114.0,115.0,104.0,105.0,86.0,87.0,83.0,120.0,89.0,99.0,0.429,0.19,0.198,0.183,-0.66,-0.63,1.69,-0.55,95.8,88.1,86.6,80.5,0.235,0.518,0.178,0.118,0.137,0.337,0.268,0.366,0.371,0.267,0.6,0.415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2024-09-12,745288,Single,single,False,596142,806185,Gary Sánchez,Hayden Birdsong,0,d2c1f8b7-15bb-457c-aafb-74f86893bad8,806185.0,haydenbirdsong,Birdsong,Right,Hayden Birdsong,SFG,4.74,4.76,57.0,92.0,111.0,96.0,0.725,10.74,5.68,7.11,1.58,0.93,0.245,0.371,0.091,0.392,0.383,155.0,92.0,114.0,115.0,104.0,105.0,86.0,87.0,83.0,120.0,89.0,99.0,0.429,0.19,0.198,0.183,-0.66,-0.63,1.69,-0.55,95.8,88.1,86.6,80.5,0.235,0.518,0.178,0.118,0.137,0.337,0.268,0.366,0.371,0.267,0.6,0.415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2024-09-12,745288,Grounded Into DP,grounded_into_double_play,True,686217,806185,Sal Frelick,Hayden Birdsong,1,f8ba51b5-aad9-4cdb-8027-22cde14ad469,806185.0,haydenbirdsong,Birdsong,Right,Hayden Birdsong,SFG,4.74,4.76,57.0,92.0,111.0,96.0,0.725,10.74,5.68,7.11,1.58,0.93,0.245,0.371,0.091,0.392,0.383,155.0,92.0,114.0,115.0,104.0,105.0,86.0,87.0,83.0,120.0,89.0,99.0,0.429,0.19,0.198,0.183,-0.66,-0.63,1.69,-0.55,95.8,88.1,86.6,80.5,0.235,0.518,0.178,0.118,0.137,0.337,0.268,0.366,0.371,0.267,0.6,0.415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-09-12,745288,Flyout,field_out,True,656305,593423,Matt Chapman,Frankie Montas,0,009f2a47-f04e-4719-bedf-2f47a92da702,593423.0,frankiemontas,Montas,Right,Frankie Montas,- - -,4.49,4.48,138.1,101.0,98.0,100.0,0.78,8.33,3.84,8.2,1.17,1.11,0.235,0.378,0.153,0.299,0.421,,,,,,,83.0,105.0,99.0,118.0,102.0,105.0,0.342,0.106,,,0.26,-1.41,,,95.6,,85.2,,0.202,0.341,0.225,,,,,,,0.273,0.545,0.327,83.0,100.0,98.0,108.0,96.0,94.0,120.0,98.0,106.0,0.186,0.183,0.183,-1.21,-0.28,1.41,90.4,85.9,94.7,0.245,0.368,0.111,0.225,0.315,0.418,0.325,0.575,0.222,,,,,,,,,
10,2024-09-12,745288,Single,single,False,664774,593423,LaMonte Wade Jr.,Frankie Montas,0,ba2705e5-8b8c-4afa-b55c-b9066c315ea4,593423.0,frankiemontas,Montas,Right,Frankie Montas,- - -,4.49,4.48,138.1,101.0,98.0,100.0,0.78,8.33,3.84,8.2,1.17,1.11,0.235,0.378,0.153,0.299,0.421,,,,,,,83.0,105.0,99.0,118.0,102.0,105.0,0.342,0.106,,,0.26,-1.41,,,95.6,,85.2,,0.202,0.341,0.225,,,,,,,0.273,0.545,0.327,83.0,100.0,98.0,108.0,96.0,94.0,120.0,98.0,106.0,0.186,0.183,0.183,-1.21,-0.28,1.41,90.4,85.9,94.7,0.245,0.368,0.111,0.225,0.315,0.418,0.325,0.575,0.222,,,,,,,,,
