,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,FA%,SL%,KC%,CH%,wFA/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vCH,vSI,vSL,vKC,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
0,2024-08-29,746432,Single,single,False,621493,672456,Taylor Ward,Keider Montero,0,d6514b3f-b25e-4284-83c7-ca8175cea85c,672456.0,keidermontero,Montero,Right,Keider Montero,DET,5.17,5.04,69.2,99.0,96.0,99.0,0.814,7.49,3.1,9.04,1.68,1.05,0.232,0.469,0.121,0.372,0.466,85.0,87.0,88.0,92.0,100.0,95.0,83.0,104.0,96.0,107.0,100.0,105.0,96.0,100.0,110.0,0.061,0.437,0.297,0.105,0.099,0.33,2.04,1.03,-5.65,-3.43,94.9,85.9,94.2,83.2,78.9,0.27,0.468,0.18,0.195,0.322,0.272,0.364,0.818,0.194,0.333,0.619,0.28,0.308,0.308,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-08-29,746432,Pop Out,field_out,True,687263,672456,Zach Neto,Keider Montero,1,7354745c-de26-4941-b3d3-535fbec501bf,672456.0,keidermontero,Montero,Right,Keider Montero,DET,5.17,5.04,69.2,99.0,96.0,99.0,0.814,7.49,3.1,9.04,1.68,1.05,0.232,0.469,0.121,0.372,0.466,85.0,87.0,88.0,92.0,100.0,95.0,83.0,104.0,96.0,107.0,100.0,105.0,96.0,100.0,110.0,0.061,0.437,0.297,0.105,0.099,0.33,2.04,1.03,-5.65,-3.43,94.9,85.9,94.2,83.2,78.9,0.27,0.468,0.18,0.195,0.322,0.272,0.364,0.818,0.194,0.333,0.619,0.28,0.308,0.308,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-08-29,746432,Fielders Choice Out,fielders_choice_out,True,694384,672456,Nolan Schanuel,Keider Montero,1,f07e186d-7ff8-45f9-8a7a-a1aca5e05d45,672456.0,keidermontero,Montero,Right,Keider Montero,DET,5.17,5.04,69.2,99.0,96.0,99.0,0.814,7.49,3.1,9.04,1.68,1.05,0.232,0.469,0.121,0.372,0.466,85.0,87.0,88.0,92.0,100.0,95.0,83.0,104.0,96.0,107.0,100.0,105.0,96.0,100.0,110.0,0.061,0.437,0.297,0.105,0.099,0.33,2.04,1.03,-5.65,-3.43,94.9,85.9,94.2,83.2,78.9,0.27,0.468,0.18,0.195,0.322,0.272,0.364,0.818,0.194,0.333,0.619,0.28,0.308,0.308,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-08-29,746432,Strikeout,strikeout,True,543685,672456,Anthony Rendon,Keider Montero,0,dbc29b92-3d1d-4669-8171-94812d3dff29,672456.0,keidermontero,Montero,Right,Keider Montero,DET,5.17,5.04,69.2,99.0,96.0,99.0,0.814,7.49,3.1,9.04,1.68,1.05,0.232,0.469,0.121,0.372,0.466,85.0,87.0,88.0,92.0,100.0,95.0,83.0,104.0,96.0,107.0,100.0,105.0,96.0,100.0,110.0,0.061,0.437,0.297,0.105,0.099,0.33,2.04,1.03,-5.65,-3.43,94.9,85.9,94.2,83.2,78.9,0.27,0.468,0.18,0.195,0.322,0.272,0.364,0.818,0.194,0.333,0.619,0.28,0.308,0.308,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-08-29,746432,Groundout,field_out,True,678009,686799,Parker Meadows,Jack Kochanowicz,0,b1400e6b-93d2-42c8-92dd-e9cc31850ef4,686799.0,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,4.96,5.49,32.2,99.0,100.0,100.0,0.875,3.31,1.93,10.74,1.1,2.48,0.228,0.351,0.123,0.325,0.501,70.0,100.0,96.0,91.0,95.0,106.0,98.0,100.0,97.0,,,,,,,0.693,0.024,,,0.046,-11.92,0.27,,,-4.85,95.9,88.3,95.7,,,,,,,,,0.208,0.458,0.283,0.429,0.571,0.083,0.326,0.457,0.099,112.0,99.0,110.0,0.237,-1.08,85.6,,,,,,,,,,,,,,,,,,,,,
5,2024-08-29,746432,Strikeout,strikeout,True,681481,686799,Kerry Carpenter,Jack Kochanowicz,0,84cac6b8-1451-42c0-bcad-6c073ff321c0,686799.0,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,4.96,5.49,32.2,99.0,100.0,100.0,0.875,3.31,1.93,10.74,1.1,2.48,0.228,0.351,0.123,0.325,0.501,70.0,100.0,96.0,91.0,95.0,106.0,98.0,100.0,97.0,,,,,,,0.693,0.024,,,0.046,-11.92,0.27,,,-4.85,95.9,88.3,95.7,,,,,,,,,0.208,0.458,0.283,0.429,0.571,0.083,0.326,0.457,0.099,112.0,99.0,110.0,0.237,-1.08,85.6,,,,,,,,,,,,,,,,,,,,,
6,2024-08-29,746432,Groundout,field_out,True,682985,686799,Riley Greene,Jack Kochanowicz,0,1d9548bd-d988-4e4d-8ba3-20966f55409f,686799.0,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,4.96,5.49,32.2,99.0,100.0,100.0,0.875,3.31,1.93,10.74,1.1,2.48,0.228,0.351,0.123,0.325,0.501,70.0,100.0,96.0,91.0,95.0,106.0,98.0,100.0,97.0,,,,,,,0.693,0.024,,,0.046,-11.92,0.27,,,-4.85,95.9,88.3,95.7,,,,,,,,,0.208,0.458,0.283,0.429,0.571,0.083,0.326,0.457,0.099,112.0,99.0,110.0,0.237,-1.08,85.6,,,,,,,,,,,,,,,,,,,,,
7,2024-08-29,746432,Pop Out,field_out,True,642136,672456,Matt Thaiss,Keider Montero,0,54c681f1-5ee4-4620-a5a6-3a0a56c52a89,672456.0,keidermontero,Montero,Right,Keider Montero,DET,5.17,5.04,69.2,99.0,96.0,99.0,0.814,7.49,3.1,9.04,1.68,1.05,0.232,0.469,0.121,0.372,0.466,85.0,87.0,88.0,92.0,100.0,95.0,83.0,104.0,96.0,107.0,100.0,105.0,96.0,100.0,110.0,0.061,0.437,0.297,0.105,0.099,0.33,2.04,1.03,-5.65,-3.43,94.9,85.9,94.2,83.2,78.9,0.27,0.468,0.18,0.195,0.322,0.272,0.364,0.818,0.194,0.333,0.619,0.28,0.308,0.308,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2024-08-29,746432,Single,single,False,666160,672456,Mickey Moniak,Keider Montero,0,a34914a3-e127-4fee-aeef-e8479011cec4,672456.0,keidermontero,Montero,Right,Keider Montero,DET,5.17,5.04,69.2,99.0,96.0,99.0,0.814,7.49,3.1,9.04,1.68,1.05,0.232,0.469,0.121,0.372,0.466,85.0,87.0,88.0,92.0,100.0,95.0,83.0,104.0,96.0,107.0,100.0,105.0,96.0,100.0,110.0,0.061,0.437,0.297,0.105,0.099,0.33,2.04,1.03,-5.65,-3.43,94.9,85.9,94.2,83.2,78.9,0.27,0.468,0.18,0.195,0.322,0.272,0.364,0.818,0.194,0.333,0.619,0.28,0.308,0.308,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-08-29,746432,Grounded Into DP,grounded_into_double_play,True,666176,672456,Jo Adell,Keider Montero,1,8272f890-857e-4909-8fc4-59b467a6d6d4,672456.0,keidermontero,Montero,Right,Keider Montero,DET,5.17,5.04,69.2,99.0,96.0,99.0,0.814,7.49,3.1,9.04,1.68,1.05,0.232,0.469,0.121,0.372,0.466,85.0,87.0,88.0,92.0,100.0,95.0,83.0,104.0,96.0,107.0,100.0,105.0,96.0,100.0,110.0,0.061,0.437,0.297,0.105,0.099,0.33,2.04,1.03,-5.65,-3.43,94.9,85.9,94.2,83.2,78.9,0.27,0.468,0.18,0.195,0.322,0.272,0.364,0.818,0.194,0.333,0.619,0.28,0.308,0.308,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
