,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,ST_ba,ST_slg,ST_whiff,FC_ba,FC_slg,FC_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
13,2024-09-22,744955,Strikeout,strikeout,True,666969,693433,Adolis García,Bryan Woo,0,ce75b2ac-fa8a-4036-89e0-e1115d2da2dd,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,3.02,2.82,116.1,108.0,104.0,108.0,0.792,7.19,0.93,7.19,1.08,0.93,0.284,0.348,0.145,0.261,0.504,91.0,104.0,100.0,,,,97.0,109.0,107.0,117.0,110.0,110.0,114.0,102.0,109.0,,,,0.229,0.496,,0.181,,0.095,1.35,,2.02,1.0,,-0.12,94.8,,89.6,94.7,84.3,,0.22,0.361,0.268,0.273,0.545,0.208,0.19,0.379,0.203,0.231,0.316,0.096,,,,0.108,0.108,0.393,,,,,,,,,,,,,,,,,,
14,2024-09-22,744955,Groundout,field_out,True,663993,693433,Nathaniel Lowe,Bryan Woo,0,d6519ee2-4025-4df5-9a06-cf8ea646665e,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,3.02,2.82,116.1,108.0,104.0,108.0,0.792,7.19,0.93,7.19,1.08,0.93,0.284,0.348,0.145,0.261,0.504,91.0,104.0,100.0,,,,97.0,109.0,107.0,117.0,110.0,110.0,114.0,102.0,109.0,,,,0.229,0.496,,0.181,,0.095,1.35,,2.02,1.0,,-0.12,94.8,,89.6,94.7,84.3,,0.22,0.361,0.268,0.273,0.545,0.208,0.19,0.379,0.203,0.231,0.316,0.096,,,,0.108,0.108,0.393,,,,,,,,,,,,,,,,,,
15,2024-09-22,744955,Strikeout,strikeout,True,641680,693433,Jonah Heim,Bryan Woo,0,4e188ff2-b50d-47c8-9293-438d89798bff,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,3.02,2.82,116.1,108.0,104.0,108.0,0.792,7.19,0.93,7.19,1.08,0.93,0.284,0.348,0.145,0.261,0.504,91.0,104.0,100.0,,,,97.0,109.0,107.0,117.0,110.0,110.0,114.0,102.0,109.0,,,,0.229,0.496,,0.181,,0.095,1.35,,2.02,1.0,,-0.12,94.8,,89.6,94.7,84.3,,0.22,0.361,0.268,0.273,0.545,0.208,0.19,0.379,0.203,0.231,0.316,0.096,,,,0.108,0.108,0.393,,,,,,,,,,,,,,,,,,
16,2024-09-22,744955,Strikeout,strikeout,True,677594,571760,Julio Rodríguez,Andrew Heaney,0,35c62ee5-062a-467a-8873-48c1944eefe2,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.98,4.41,156.0,101.0,80.0,98.0,0.758,9.0,2.37,8.6,1.21,0.74,0.245,0.409,0.141,0.303,0.424,83.0,101.0,94.0,124.0,105.0,103.0,77.0,102.0,98.0,34.0,83.0,74.0,79.0,100.0,103.0,20.0,51.0,51.0,0.014,0.501,0.001,0.28,0.036,0.168,0.23,-19.11,-4.51,0.17,-3.53,0.46,91.5,86.6,83.7,92.2,82.5,75.6,0.226,0.402,0.213,0.242,0.353,0.369,0.239,0.388,0.242,0.455,0.455,0.125,0.5,1.1,0.188,,,,,,,,,,,,,,,,,,,,,
17,2024-09-22,744955,Home Run,home_run,False,663728,571760,Cal Raleigh,Andrew Heaney,0,daf5eb28-2c7d-4132-8b7e-51ceda3efa55,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.98,4.41,156.0,101.0,80.0,98.0,0.758,9.0,2.37,8.6,1.21,0.74,0.245,0.409,0.141,0.303,0.424,83.0,101.0,94.0,124.0,105.0,103.0,77.0,102.0,98.0,34.0,83.0,74.0,79.0,100.0,103.0,20.0,51.0,51.0,0.014,0.501,0.001,0.28,0.036,0.168,0.23,-19.11,-4.51,0.17,-3.53,0.46,91.5,86.6,83.7,92.2,82.5,75.6,0.226,0.402,0.213,0.242,0.353,0.369,0.239,0.388,0.242,0.455,0.455,0.125,0.5,1.1,0.188,,,,,,,,,,,,,,,,,,,,,
18,2024-09-22,744955,Walk,walk,False,668227,571760,Randy Arozarena,Andrew Heaney,0,9341568e-5393-4d60-b0de-4956797daa39,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.98,4.41,156.0,101.0,80.0,98.0,0.758,9.0,2.37,8.6,1.21,0.74,0.245,0.409,0.141,0.303,0.424,83.0,101.0,94.0,124.0,105.0,103.0,77.0,102.0,98.0,34.0,83.0,74.0,79.0,100.0,103.0,20.0,51.0,51.0,0.014,0.501,0.001,0.28,0.036,0.168,0.23,-19.11,-4.51,0.17,-3.53,0.46,91.5,86.6,83.7,92.2,82.5,75.6,0.226,0.402,0.213,0.242,0.353,0.369,0.239,0.388,0.242,0.455,0.455,0.125,0.5,1.1,0.188,,,,,,,,,,,,,,,,,,,,,
19,2024-09-22,744955,Flyout,field_out,True,457759,571760,Justin Turner,Andrew Heaney,0,32ff61be-f4f7-42e1-ba57-3e86b425a3a2,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.98,4.41,156.0,101.0,80.0,98.0,0.758,9.0,2.37,8.6,1.21,0.74,0.245,0.409,0.141,0.303,0.424,83.0,101.0,94.0,124.0,105.0,103.0,77.0,102.0,98.0,34.0,83.0,74.0,79.0,100.0,103.0,20.0,51.0,51.0,0.014,0.501,0.001,0.28,0.036,0.168,0.23,-19.11,-4.51,0.17,-3.53,0.46,91.5,86.6,83.7,92.2,82.5,75.6,0.226,0.402,0.213,0.242,0.353,0.369,0.239,0.388,0.242,0.455,0.455,0.125,0.5,1.1,0.188,,,,,,,,,,,,,,,,,,,,,
20,2024-09-22,744955,Groundout,field_out,True,593871,571760,Jorge Polanco,Andrew Heaney,0,d78ce07c-90b0-4ebc-9ebf-99be3b5cec75,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.98,4.41,156.0,101.0,80.0,98.0,0.758,9.0,2.37,8.6,1.21,0.74,0.245,0.409,0.141,0.303,0.424,83.0,101.0,94.0,124.0,105.0,103.0,77.0,102.0,98.0,34.0,83.0,74.0,79.0,100.0,103.0,20.0,51.0,51.0,0.014,0.501,0.001,0.28,0.036,0.168,0.23,-19.11,-4.51,0.17,-3.53,0.46,91.5,86.6,83.7,92.2,82.5,75.6,0.226,0.402,0.213,0.242,0.353,0.369,0.239,0.388,0.242,0.455,0.455,0.125,0.5,1.1,0.188,,,,,,,,,,,,,,,,,,,,,
21,2024-09-22,744955,Single,single,False,677649,693433,Ezequiel Duran,Bryan Woo,0,0fb0a072-7576-4708-b85d-e64b354066e4,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,3.02,2.82,116.1,108.0,104.0,108.0,0.792,7.19,0.93,7.19,1.08,0.93,0.284,0.348,0.145,0.261,0.504,91.0,104.0,100.0,,,,97.0,109.0,107.0,117.0,110.0,110.0,114.0,102.0,109.0,,,,0.229,0.496,,0.181,,0.095,1.35,,2.02,1.0,,-0.12,94.8,,89.6,94.7,84.3,,0.22,0.361,0.268,0.273,0.545,0.208,0.19,0.379,0.203,0.231,0.316,0.096,,,,0.108,0.108,0.393,,,,,,,,,,,,,,,,,,
22,2024-09-22,744955,Lineout,field_out,True,608671,693433,Travis Jankowski,Bryan Woo,0,8f5e26a9-1b3f-4813-a428-d666dfde8dc2,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,3.02,2.82,116.1,108.0,104.0,108.0,0.792,7.19,0.93,7.19,1.08,0.93,0.284,0.348,0.145,0.261,0.504,91.0,104.0,100.0,,,,97.0,109.0,107.0,117.0,110.0,110.0,114.0,102.0,109.0,,,,0.229,0.496,,0.181,,0.095,1.35,,2.02,1.0,,-0.12,94.8,,89.6,94.7,84.3,,0.22,0.361,0.268,0.273,0.545,0.208,0.19,0.379,0.203,0.231,0.316,0.096,,,,0.108,0.108,0.393,,,,,,,,,,,,,,,,,,
23,2024-09-22,744955,Pop Out,field_out,True,665750,693433,Leody Taveras,Bryan Woo,0,9c8ea99c-e447-462a-9414-8f139f36be4b,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,3.02,2.82,116.1,108.0,104.0,108.0,0.792,7.19,0.93,7.19,1.08,0.93,0.284,0.348,0.145,0.261,0.504,91.0,104.0,100.0,,,,97.0,109.0,107.0,117.0,110.0,110.0,114.0,102.0,109.0,,,,0.229,0.496,,0.181,,0.095,1.35,,2.02,1.0,,-0.12,94.8,,89.6,94.7,84.3,,0.22,0.361,0.268,0.273,0.545,0.208,0.19,0.379,0.203,0.231,0.316,0.096,,,,0.108,0.108,0.393,,,,,,,,,,,,,,,,,,
24,2024-09-22,744955,Lineout,field_out,True,543760,693433,Marcus Semien,Bryan Woo,0,575b1de4-5419-4676-9fd0-03228aadedf3,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,3.02,2.82,116.1,108.0,104.0,108.0,0.792,7.19,0.93,7.19,1.08,0.93,0.284,0.348,0.145,0.261,0.504,91.0,104.0,100.0,,,,97.0,109.0,107.0,117.0,110.0,110.0,114.0,102.0,109.0,,,,0.229,0.496,,0.181,,0.095,1.35,,2.02,1.0,,-0.12,94.8,,89.6,94.7,84.3,,0.22,0.361,0.268,0.273,0.545,0.208,0.19,0.379,0.203,0.231,0.316,0.096,,,,0.108,0.108,0.393,,,,,,,,,,,,,,,,,,
25,2024-09-22,744955,Strikeout,strikeout,True,641598,571760,Mitch Garver,Andrew Heaney,0,c34e17f9-ab04-47e6-a641-73c120d3c5ce,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.98,4.41,156.0,101.0,80.0,98.0,0.758,9.0,2.37,8.6,1.21,0.74,0.245,0.409,0.141,0.303,0.424,83.0,101.0,94.0,124.0,105.0,103.0,77.0,102.0,98.0,34.0,83.0,74.0,79.0,100.0,103.0,20.0,51.0,51.0,0.014,0.501,0.001,0.28,0.036,0.168,0.23,-19.11,-4.51,0.17,-3.53,0.46,91.5,86.6,83.7,92.2,82.5,75.6,0.226,0.402,0.213,0.242,0.353,0.369,0.239,0.388,0.242,0.455,0.455,0.125,0.5,1.1,0.188,,,,,,,,,,,,,,,,,,,,,
26,2024-09-22,744955,Groundout,field_out,True,641487,571760,J.P. Crawford,Andrew Heaney,0,7fcc4726-1d0a-49ef-8b32-78fcb342e819,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.98,4.41,156.0,101.0,80.0,98.0,0.758,9.0,2.37,8.6,1.21,0.74,0.245,0.409,0.141,0.303,0.424,83.0,101.0,94.0,124.0,105.0,103.0,77.0,102.0,98.0,34.0,83.0,74.0,79.0,100.0,103.0,20.0,51.0,51.0,0.014,0.501,0.001,0.28,0.036,0.168,0.23,-19.11,-4.51,0.17,-3.53,0.46,91.5,86.6,83.7,92.2,82.5,75.6,0.226,0.402,0.213,0.242,0.353,0.369,0.239,0.388,0.242,0.455,0.455,0.125,0.5,1.1,0.188,,,,,,,,,,,,,,,,,,,,,
27,2024-09-22,744955,Strikeout,strikeout,True,664238,571760,Dylan Moore,Andrew Heaney,0,1419c6c6-f3b2-4586-b483-5dcba4634f66,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.98,4.41,156.0,101.0,80.0,98.0,0.758,9.0,2.37,8.6,1.21,0.74,0.245,0.409,0.141,0.303,0.424,83.0,101.0,94.0,124.0,105.0,103.0,77.0,102.0,98.0,34.0,83.0,74.0,79.0,100.0,103.0,20.0,51.0,51.0,0.014,0.501,0.001,0.28,0.036,0.168,0.23,-19.11,-4.51,0.17,-3.53,0.46,91.5,86.6,83.7,92.2,82.5,75.6,0.226,0.402,0.213,0.242,0.353,0.369,0.239,0.388,0.242,0.455,0.455,0.125,0.5,1.1,0.188,,,,,,,,,,,,,,,,,,,,,
28,2024-09-22,744955,Flyout,field_out,True,669701,693433,Josh Smith,Bryan Woo,0,4bda1b01-86a5-45f6-ae01-d84732882de2,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,3.02,2.82,116.1,108.0,104.0,108.0,0.792,7.19,0.93,7.19,1.08,0.93,0.284,0.348,0.145,0.261,0.504,91.0,104.0,100.0,,,,97.0,109.0,107.0,117.0,110.0,110.0,114.0,102.0,109.0,,,,0.229,0.496,,0.181,,0.095,1.35,,2.02,1.0,,-0.12,94.8,,89.6,94.7,84.3,,0.22,0.361,0.268,0.273,0.545,0.208,0.19,0.379,0.203,0.231,0.316,0.096,,,,0.108,0.108,0.393,,,,,,,,,,,,,,,,,,
29,2024-09-22,744955,Strikeout,strikeout,True,694671,693433,Wyatt Langford,Bryan Woo,0,bafdc016-c124-4174-b4ed-c460ef281a50,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,3.02,2.82,116.1,108.0,104.0,108.0,0.792,7.19,0.93,7.19,1.08,0.93,0.284,0.348,0.145,0.261,0.504,91.0,104.0,100.0,,,,97.0,109.0,107.0,117.0,110.0,110.0,114.0,102.0,109.0,,,,0.229,0.496,,0.181,,0.095,1.35,,2.02,1.0,,-0.12,94.8,,89.6,94.7,84.3,,0.22,0.361,0.268,0.273,0.545,0.208,0.19,0.379,0.203,0.231,0.316,0.096,,,,0.108,0.108,0.393,,,,,,,,,,,,,,,,,,
30,2024-09-22,744955,Flyout,field_out,True,666969,693433,Adolis García,Bryan Woo,0,b8635d6d-f4e9-4e30-875f-3bdb64c166b2,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,3.02,2.82,116.1,108.0,104.0,108.0,0.792,7.19,0.93,7.19,1.08,0.93,0.284,0.348,0.145,0.261,0.504,91.0,104.0,100.0,,,,97.0,109.0,107.0,117.0,110.0,110.0,114.0,102.0,109.0,,,,0.229,0.496,,0.181,,0.095,1.35,,2.02,1.0,,-0.12,94.8,,89.6,94.7,84.3,,0.22,0.361,0.268,0.273,0.545,0.208,0.19,0.379,0.203,0.231,0.316,0.096,,,,0.108,0.108,0.393,,,,,,,,,,,,,,,,,,
31,2024-09-22,744955,Strikeout,strikeout,True,645302,571760,Victor Robles,Andrew Heaney,0,ce9c76d6-c87a-4c16-be2f-b610df26cecc,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.98,4.41,156.0,101.0,80.0,98.0,0.758,9.0,2.37,8.6,1.21,0.74,0.245,0.409,0.141,0.303,0.424,83.0,101.0,94.0,124.0,105.0,103.0,77.0,102.0,98.0,34.0,83.0,74.0,79.0,100.0,103.0,20.0,51.0,51.0,0.014,0.501,0.001,0.28,0.036,0.168,0.23,-19.11,-4.51,0.17,-3.53,0.46,91.5,86.6,83.7,92.2,82.5,75.6,0.226,0.402,0.213,0.242,0.353,0.369,0.239,0.388,0.242,0.455,0.455,0.125,0.5,1.1,0.188,,,,,,,,,,,,,,,,,,,,,
