,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,CU%,wFA/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFS,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,FS_ba,FS_slg,FS_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff
10,2024-08-17,745463,Single,single,False,571745,663559,Mitch Haniger,Bailey Falter,0,67d69216-737a-40b6-a995-f814c010a4df,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.25,5.11,112.1,100.0,90.0,97.0,0.824,6.33,2.64,8.73,1.12,0.8,0.289,0.361,0.135,0.301,0.482,99.0,100.0,99.0,86.0,101.0,96.0,99.0,102.0,99.0,91.0,97.0,96.0,43.0,95.0,70.0,0.138,0.5,0.007,0.194,0.16,0.69,-7.07,1.83,0.11,-1.45,91.9,86.9,92.0,85.9,77.3,0.247,0.381,0.165,0.25,0.447,0.145,0.26,0.301,0.327,0.327,0.615,0.189,0.333,1.333,0.125,,,,,,,,,,,,,,,,,,,,,
11,2024-08-17,745463,Flyout,field_out,True,641598,663559,Mitch Garver,Bailey Falter,0,7936ba45-310d-4d18-9123-233fd4cf3af0,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.25,5.11,112.1,100.0,90.0,97.0,0.824,6.33,2.64,8.73,1.12,0.8,0.289,0.361,0.135,0.301,0.482,99.0,100.0,99.0,86.0,101.0,96.0,99.0,102.0,99.0,91.0,97.0,96.0,43.0,95.0,70.0,0.138,0.5,0.007,0.194,0.16,0.69,-7.07,1.83,0.11,-1.45,91.9,86.9,92.0,85.9,77.3,0.247,0.381,0.165,0.25,0.447,0.145,0.26,0.301,0.327,0.327,0.615,0.189,0.333,1.333,0.125,,,,,,,,,,,,,,,,,,,,,
12,2024-08-17,745463,Single,single,False,660844,663559,Leo Rivas,Bailey Falter,1,1240431b-b37b-4da4-8bc9-ca136c10819b,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.25,5.11,112.1,100.0,90.0,97.0,0.824,6.33,2.64,8.73,1.12,0.8,0.289,0.361,0.135,0.301,0.482,99.0,100.0,99.0,86.0,101.0,96.0,99.0,102.0,99.0,91.0,97.0,96.0,43.0,95.0,70.0,0.138,0.5,0.007,0.194,0.16,0.69,-7.07,1.83,0.11,-1.45,91.9,86.9,92.0,85.9,77.3,0.247,0.381,0.165,0.25,0.447,0.145,0.26,0.301,0.327,0.327,0.615,0.189,0.333,1.333,0.125,,,,,,,,,,,,,,,,,,,,,
13,2024-08-17,745463,Single,single,False,645302,663559,Victor Robles,Bailey Falter,1,4a4ca6bc-1182-411e-807d-cd9ffbbdde18,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.25,5.11,112.1,100.0,90.0,97.0,0.824,6.33,2.64,8.73,1.12,0.8,0.289,0.361,0.135,0.301,0.482,99.0,100.0,99.0,86.0,101.0,96.0,99.0,102.0,99.0,91.0,97.0,96.0,43.0,95.0,70.0,0.138,0.5,0.007,0.194,0.16,0.69,-7.07,1.83,0.11,-1.45,91.9,86.9,92.0,85.9,77.3,0.247,0.381,0.165,0.25,0.447,0.145,0.26,0.301,0.327,0.327,0.615,0.189,0.333,1.333,0.125,,,,,,,,,,,,,,,,,,,,,
14,2024-08-17,745463,Strikeout,strikeout,True,668227,663559,Randy Arozarena,Bailey Falter,0,cd75dcb1-e97a-46da-b2d8-b324b24751a0,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.25,5.11,112.1,100.0,90.0,97.0,0.824,6.33,2.64,8.73,1.12,0.8,0.289,0.361,0.135,0.301,0.482,99.0,100.0,99.0,86.0,101.0,96.0,99.0,102.0,99.0,91.0,97.0,96.0,43.0,95.0,70.0,0.138,0.5,0.007,0.194,0.16,0.69,-7.07,1.83,0.11,-1.45,91.9,86.9,92.0,85.9,77.3,0.247,0.381,0.165,0.25,0.447,0.145,0.26,0.301,0.327,0.327,0.615,0.189,0.333,1.333,0.125,,,,,,,,,,,,,,,,,,,,,
15,2024-08-17,745463,Walk,walk,False,650559,622491,Bryan De La Cruz,Luis Castillo,0,12e3e87b-3a9c-4a04-89cc-2efacbb6f406,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.65,3.92,165.1,105.0,102.0,103.0,0.767,9.09,2.45,8.11,1.25,0.97,0.253,0.418,0.162,0.318,0.406,,,,121.0,105.0,103.0,100.0,102.0,98.0,74.0,107.0,109.0,,,,0.176,0.453,,0.225,,1.0,,-0.33,0.65,,95.6,,95.6,85.7,,0.204,0.365,0.278,0.294,0.455,0.103,0.206,0.366,0.353,,,,,,,89.0,105.0,97.0,0.146,-1.55,88.1,0.292,0.531,0.252,,,,,,,,,,,,
16,2024-08-17,745463,Grounded Into DP,grounded_into_double_play,True,663647,622491,Ke'Bryan Hayes,Luis Castillo,1,20479542-5f4c-4d9e-aea4-9711f3d2f072,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.65,3.92,165.1,105.0,102.0,103.0,0.767,9.09,2.45,8.11,1.25,0.97,0.253,0.418,0.162,0.318,0.406,,,,121.0,105.0,103.0,100.0,102.0,98.0,74.0,107.0,109.0,,,,0.176,0.453,,0.225,,1.0,,-0.33,0.65,,95.6,,95.6,85.7,,0.204,0.365,0.278,0.294,0.455,0.103,0.206,0.366,0.353,,,,,,,89.0,105.0,97.0,0.146,-1.55,88.1,0.292,0.531,0.252,,,,,,,,,,,,
17,2024-08-17,745463,Strikeout,strikeout,True,572191,622491,Michael A. Taylor,Luis Castillo,0,b9886a4b-429d-4209-9f72-7157a191e810,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.65,3.92,165.1,105.0,102.0,103.0,0.767,9.09,2.45,8.11,1.25,0.97,0.253,0.418,0.162,0.318,0.406,,,,121.0,105.0,103.0,100.0,102.0,98.0,74.0,107.0,109.0,,,,0.176,0.453,,0.225,,1.0,,-0.33,0.65,,95.6,,95.6,85.7,,0.204,0.365,0.278,0.294,0.455,0.103,0.206,0.366,0.353,,,,,,,89.0,105.0,97.0,0.146,-1.55,88.1,0.292,0.531,0.252,,,,,,,,,,,,
18,2024-08-17,745463,Flyout,field_out,True,677594,663559,Julio Rodríguez,Bailey Falter,0,a0c674e8-84d4-4561-8535-68c6ec6ef489,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.25,5.11,112.1,100.0,90.0,97.0,0.824,6.33,2.64,8.73,1.12,0.8,0.289,0.361,0.135,0.301,0.482,99.0,100.0,99.0,86.0,101.0,96.0,99.0,102.0,99.0,91.0,97.0,96.0,43.0,95.0,70.0,0.138,0.5,0.007,0.194,0.16,0.69,-7.07,1.83,0.11,-1.45,91.9,86.9,92.0,85.9,77.3,0.247,0.381,0.165,0.25,0.447,0.145,0.26,0.301,0.327,0.327,0.615,0.189,0.333,1.333,0.125,,,,,,,,,,,,,,,,,,,,,
19,2024-08-17,745463,Strikeout,strikeout,True,593871,663559,Jorge Polanco,Bailey Falter,0,33bb00ba-f1d2-4774-aac0-405d8af103f4,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.25,5.11,112.1,100.0,90.0,97.0,0.824,6.33,2.64,8.73,1.12,0.8,0.289,0.361,0.135,0.301,0.482,99.0,100.0,99.0,86.0,101.0,96.0,99.0,102.0,99.0,91.0,97.0,96.0,43.0,95.0,70.0,0.138,0.5,0.007,0.194,0.16,0.69,-7.07,1.83,0.11,-1.45,91.9,86.9,92.0,85.9,77.3,0.247,0.381,0.165,0.25,0.447,0.145,0.26,0.301,0.327,0.327,0.615,0.189,0.333,1.333,0.125,,,,,,,,,,,,,,,,,,,,,
20,2024-08-17,745463,Pop Out,field_out,True,457759,663559,Justin Turner,Bailey Falter,0,69e2624c-71cd-476a-b9ea-5a46037cc704,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.25,5.11,112.1,100.0,90.0,97.0,0.824,6.33,2.64,8.73,1.12,0.8,0.289,0.361,0.135,0.301,0.482,99.0,100.0,99.0,86.0,101.0,96.0,99.0,102.0,99.0,91.0,97.0,96.0,43.0,95.0,70.0,0.138,0.5,0.007,0.194,0.16,0.69,-7.07,1.83,0.11,-1.45,91.9,86.9,92.0,85.9,77.3,0.247,0.381,0.165,0.25,0.447,0.145,0.26,0.301,0.327,0.327,0.615,0.189,0.333,1.333,0.125,,,,,,,,,,,,,,,,,,,,,
21,2024-08-17,745463,Pop Out,field_out,True,678225,622491,Ji Hwan Bae,Luis Castillo,0,2983aefe-7f3c-4d4a-af69-692b57efd2f8,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.65,3.92,165.1,105.0,102.0,103.0,0.767,9.09,2.45,8.11,1.25,0.97,0.253,0.418,0.162,0.318,0.406,,,,121.0,105.0,103.0,100.0,102.0,98.0,74.0,107.0,109.0,,,,0.176,0.453,,0.225,,1.0,,-0.33,0.65,,95.6,,95.6,85.7,,0.204,0.365,0.278,0.294,0.455,0.103,0.206,0.366,0.353,,,,,,,89.0,105.0,97.0,0.146,-1.55,88.1,0.292,0.531,0.252,,,,,,,,,,,,
22,2024-08-17,745463,Strikeout,strikeout,True,669707,622491,Jared Triolo,Luis Castillo,0,a8e1cf66-cdd2-4d82-9ce5-6770cdd8f7c8,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.65,3.92,165.1,105.0,102.0,103.0,0.767,9.09,2.45,8.11,1.25,0.97,0.253,0.418,0.162,0.318,0.406,,,,121.0,105.0,103.0,100.0,102.0,98.0,74.0,107.0,109.0,,,,0.176,0.453,,0.225,,1.0,,-0.33,0.65,,95.6,,95.6,85.7,,0.204,0.365,0.278,0.294,0.455,0.103,0.206,0.366,0.353,,,,,,,89.0,105.0,97.0,0.146,-1.55,88.1,0.292,0.531,0.252,,,,,,,,,,,,
23,2024-08-17,745463,Strikeout,strikeout,True,643396,622491,Isiah Kiner-Falefa,Luis Castillo,0,a5e03d53-47c5-4753-ac17-d81c466475a7,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.65,3.92,165.1,105.0,102.0,103.0,0.767,9.09,2.45,8.11,1.25,0.97,0.253,0.418,0.162,0.318,0.406,,,,121.0,105.0,103.0,100.0,102.0,98.0,74.0,107.0,109.0,,,,0.176,0.453,,0.225,,1.0,,-0.33,0.65,,95.6,,95.6,85.7,,0.204,0.365,0.278,0.294,0.455,0.103,0.206,0.366,0.353,,,,,,,89.0,105.0,97.0,0.146,-1.55,88.1,0.292,0.531,0.252,,,,,,,,,,,,
24,2024-08-17,745463,Strikeout,strikeout,True,664238,663559,Dylan Moore,Bailey Falter,0,72125980-5cc6-414e-92c2-478a06c2b046,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.25,5.11,112.1,100.0,90.0,97.0,0.824,6.33,2.64,8.73,1.12,0.8,0.289,0.361,0.135,0.301,0.482,99.0,100.0,99.0,86.0,101.0,96.0,99.0,102.0,99.0,91.0,97.0,96.0,43.0,95.0,70.0,0.138,0.5,0.007,0.194,0.16,0.69,-7.07,1.83,0.11,-1.45,91.9,86.9,92.0,85.9,77.3,0.247,0.381,0.165,0.25,0.447,0.145,0.26,0.301,0.327,0.327,0.615,0.189,0.333,1.333,0.125,,,,,,,,,,,,,,,,,,,,,
25,2024-08-17,745463,Single,single,False,571745,663559,Mitch Haniger,Bailey Falter,0,283c31d9-0930-46ab-8b0e-fc85924a1ac8,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.25,5.11,112.1,100.0,90.0,97.0,0.824,6.33,2.64,8.73,1.12,0.8,0.289,0.361,0.135,0.301,0.482,99.0,100.0,99.0,86.0,101.0,96.0,99.0,102.0,99.0,91.0,97.0,96.0,43.0,95.0,70.0,0.138,0.5,0.007,0.194,0.16,0.69,-7.07,1.83,0.11,-1.45,91.9,86.9,92.0,85.9,77.3,0.247,0.381,0.165,0.25,0.447,0.145,0.26,0.301,0.327,0.327,0.615,0.189,0.333,1.333,0.125,,,,,,,,,,,,,,,,,,,,,
26,2024-08-17,745463,Flyout,field_out,True,641598,663559,Mitch Garver,Bailey Falter,0,4d56bf2e-505d-4d45-b74e-76dffe38f6d4,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.25,5.11,112.1,100.0,90.0,97.0,0.824,6.33,2.64,8.73,1.12,0.8,0.289,0.361,0.135,0.301,0.482,99.0,100.0,99.0,86.0,101.0,96.0,99.0,102.0,99.0,91.0,97.0,96.0,43.0,95.0,70.0,0.138,0.5,0.007,0.194,0.16,0.69,-7.07,1.83,0.11,-1.45,91.9,86.9,92.0,85.9,77.3,0.247,0.381,0.165,0.25,0.447,0.145,0.26,0.301,0.327,0.327,0.615,0.189,0.333,1.333,0.125,,,,,,,,,,,,,,,,,,,,,
27,2024-08-17,745463,Pop Out,field_out,True,660844,663559,Leo Rivas,Bailey Falter,0,05d13250-9eca-49fe-ae34-b82d587e4d2a,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.25,5.11,112.1,100.0,90.0,97.0,0.824,6.33,2.64,8.73,1.12,0.8,0.289,0.361,0.135,0.301,0.482,99.0,100.0,99.0,86.0,101.0,96.0,99.0,102.0,99.0,91.0,97.0,96.0,43.0,95.0,70.0,0.138,0.5,0.007,0.194,0.16,0.69,-7.07,1.83,0.11,-1.45,91.9,86.9,92.0,85.9,77.3,0.247,0.381,0.165,0.25,0.447,0.145,0.26,0.301,0.327,0.327,0.615,0.189,0.333,1.333,0.125,,,,,,,,,,,,,,,,,,,,,
28,2024-08-17,745463,Walk,walk,False,665833,622491,Oneil Cruz,Luis Castillo,0,a1e9385d-64c3-440c-9ed3-a9493c5c1319,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.65,3.92,165.1,105.0,102.0,103.0,0.767,9.09,2.45,8.11,1.25,0.97,0.253,0.418,0.162,0.318,0.406,,,,121.0,105.0,103.0,100.0,102.0,98.0,74.0,107.0,109.0,,,,0.176,0.453,,0.225,,1.0,,-0.33,0.65,,95.6,,95.6,85.7,,0.204,0.365,0.278,0.294,0.455,0.103,0.206,0.366,0.353,,,,,,,89.0,105.0,97.0,0.146,-1.55,88.1,0.292,0.531,0.252,,,,,,,,,,,,
29,2024-08-17,745463,Strikeout,strikeout,True,663698,622491,Joey Bart,Luis Castillo,1,6d43fa47-c9c9-49f7-a3e5-3d92426e5833,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.65,3.92,165.1,105.0,102.0,103.0,0.767,9.09,2.45,8.11,1.25,0.97,0.253,0.418,0.162,0.318,0.406,,,,121.0,105.0,103.0,100.0,102.0,98.0,74.0,107.0,109.0,,,,0.176,0.453,,0.225,,1.0,,-0.33,0.65,,95.6,,95.6,85.7,,0.204,0.365,0.278,0.294,0.455,0.103,0.206,0.366,0.353,,,,,,,89.0,105.0,97.0,0.146,-1.55,88.1,0.292,0.531,0.252,,,,,,,,,,,,
30,2024-08-17,745463,Home Run,home_run,False,642133,622491,Rowdy Tellez,Luis Castillo,1,193df1fe-c8c7-413d-ada7-9ba5b6da1858,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.65,3.92,165.1,105.0,102.0,103.0,0.767,9.09,2.45,8.11,1.25,0.97,0.253,0.418,0.162,0.318,0.406,,,,121.0,105.0,103.0,100.0,102.0,98.0,74.0,107.0,109.0,,,,0.176,0.453,,0.225,,1.0,,-0.33,0.65,,95.6,,95.6,85.7,,0.204,0.365,0.278,0.294,0.455,0.103,0.206,0.366,0.353,,,,,,,89.0,105.0,97.0,0.146,-1.55,88.1,0.292,0.531,0.252,,,,,,,,,,,,
31,2024-08-17,745463,Strikeout,strikeout,True,650559,622491,Bryan De La Cruz,Luis Castillo,0,255e32d1-03fa-4693-995d-c41e0c3c1570,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.65,3.92,165.1,105.0,102.0,103.0,0.767,9.09,2.45,8.11,1.25,0.97,0.253,0.418,0.162,0.318,0.406,,,,121.0,105.0,103.0,100.0,102.0,98.0,74.0,107.0,109.0,,,,0.176,0.453,,0.225,,1.0,,-0.33,0.65,,95.6,,95.6,85.7,,0.204,0.365,0.278,0.294,0.455,0.103,0.206,0.366,0.353,,,,,,,89.0,105.0,97.0,0.146,-1.55,88.1,0.292,0.531,0.252,,,,,,,,,,,,
32,2024-08-17,745463,Groundout,field_out,True,663647,622491,Ke'Bryan Hayes,Luis Castillo,0,e4b414c3-c7b8-4955-bea1-a44e89507e5b,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.65,3.92,165.1,105.0,102.0,103.0,0.767,9.09,2.45,8.11,1.25,0.97,0.253,0.418,0.162,0.318,0.406,,,,121.0,105.0,103.0,100.0,102.0,98.0,74.0,107.0,109.0,,,,0.176,0.453,,0.225,,1.0,,-0.33,0.65,,95.6,,95.6,85.7,,0.204,0.365,0.278,0.294,0.455,0.103,0.206,0.366,0.353,,,,,,,89.0,105.0,97.0,0.146,-1.55,88.1,0.292,0.531,0.252,,,,,,,,,,,,
33,2024-08-17,745463,Flyout,field_out,True,645302,663559,Victor Robles,Bailey Falter,0,ebc7cdee-3feb-443a-a0db-7ee5da02686d,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.25,5.11,112.1,100.0,90.0,97.0,0.824,6.33,2.64,8.73,1.12,0.8,0.289,0.361,0.135,0.301,0.482,99.0,100.0,99.0,86.0,101.0,96.0,99.0,102.0,99.0,91.0,97.0,96.0,43.0,95.0,70.0,0.138,0.5,0.007,0.194,0.16,0.69,-7.07,1.83,0.11,-1.45,91.9,86.9,92.0,85.9,77.3,0.247,0.381,0.165,0.25,0.447,0.145,0.26,0.301,0.327,0.327,0.615,0.189,0.333,1.333,0.125,,,,,,,,,,,,,,,,,,,,,
