,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,KC%,wFC/C,wKC/C,vFC,vKC,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,SV_ba,SV_slg,SV_whiff
10,2024-09-05,746664,Walk,walk,False,592325,695076,Ben Gamel,Rhett Lowder,1,6465ae45-504f-463d-ab57-0aff38124871,695076.0,rhettlowder,Lowder,Right,Rhett Lowder,CIN,0.87,4.05,10.1,98.0,97.0,96.0,0.813,7.84,6.97,5.23,0.0,1.09,0.185,0.444,0.148,0.37,0.421,110.0,114.0,112.0,90.0,80.0,75.0,81.0,104.0,100.0,112.0,100.0,104.0,0.264,0.289,0.258,0.189,-0.81,3.51,0.77,4.85,93.8,86.6,92.4,84.5,0.231,0.231,0.091,0.25,0.25,0.304,0.0,0.0,0.25,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-09-05,746664,Grounded Into DP,grounded_into_double_play,True,676801,695076,Chas McCormick,Rhett Lowder,1,c689e71f-8167-4121-993e-66d90f22a41f,695076.0,rhettlowder,Lowder,Right,Rhett Lowder,CIN,0.87,4.05,10.1,98.0,97.0,96.0,0.813,7.84,6.97,5.23,0.0,1.09,0.185,0.444,0.148,0.37,0.421,110.0,114.0,112.0,90.0,80.0,75.0,81.0,104.0,100.0,112.0,100.0,104.0,0.264,0.289,0.258,0.189,-0.81,3.51,0.77,4.85,93.8,86.6,92.4,84.5,0.231,0.231,0.091,0.25,0.25,0.304,0.0,0.0,0.25,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-09-05,746664,Strikeout,strikeout,True,668715,686613,Spencer Steer,Hunter Brown,0,8d443774-d628-4d58-a4e0-96baf89012e6,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.41,3.27,153.0,101.0,103.0,101.0,0.784,9.47,3.24,8.18,0.94,1.58,0.275,0.34,0.199,0.213,0.425,85.0,102.0,103.0,109.0,100.0,100.0,92.0,103.0,99.0,112.0,106.0,110.0,0.17,0.352,0.052,0.13,0.07,0.71,1.9,1.39,95.9,88.4,95.6,89.1,0.284,0.339,0.152,0.188,0.188,0.227,0.194,0.236,0.294,0.246,0.419,0.288,129.0,99.0,105.0,91.0,102.0,100.0,0.169,0.126,0.08,-0.77,92.3,82.8,0.233,0.369,0.202,0.243,0.4,0.291,,,,,,,,,
13,2024-09-05,746664,Groundout,field_out,True,664034,686613,Ty France,Hunter Brown,0,9c5d268a-2929-4dfb-9f8d-9a2bdcb12fcb,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.41,3.27,153.0,101.0,103.0,101.0,0.784,9.47,3.24,8.18,0.94,1.58,0.275,0.34,0.199,0.213,0.425,85.0,102.0,103.0,109.0,100.0,100.0,92.0,103.0,99.0,112.0,106.0,110.0,0.17,0.352,0.052,0.13,0.07,0.71,1.9,1.39,95.9,88.4,95.6,89.1,0.284,0.339,0.152,0.188,0.188,0.227,0.194,0.236,0.294,0.246,0.419,0.288,129.0,99.0,105.0,91.0,102.0,100.0,0.169,0.126,0.08,-0.77,92.3,82.8,0.233,0.369,0.202,0.243,0.4,0.291,,,,,,,,,
14,2024-09-05,746664,Single,single,False,641584,686613,Jake Fraley,Hunter Brown,0,7260f9fc-11bc-4aa6-9314-a42d85377a56,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.41,3.27,153.0,101.0,103.0,101.0,0.784,9.47,3.24,8.18,0.94,1.58,0.275,0.34,0.199,0.213,0.425,85.0,102.0,103.0,109.0,100.0,100.0,92.0,103.0,99.0,112.0,106.0,110.0,0.17,0.352,0.052,0.13,0.07,0.71,1.9,1.39,95.9,88.4,95.6,89.1,0.284,0.339,0.152,0.188,0.188,0.227,0.194,0.236,0.294,0.246,0.419,0.288,129.0,99.0,105.0,91.0,102.0,100.0,0.169,0.126,0.08,-0.77,92.3,82.8,0.233,0.369,0.202,0.243,0.4,0.291,,,,,,,,,
15,2024-09-05,746664,Lineout,field_out,True,669289,686613,Santiago Espinal,Hunter Brown,1,656e13f0-86f9-402a-b59a-73bb8884d2dc,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.41,3.27,153.0,101.0,103.0,101.0,0.784,9.47,3.24,8.18,0.94,1.58,0.275,0.34,0.199,0.213,0.425,85.0,102.0,103.0,109.0,100.0,100.0,92.0,103.0,99.0,112.0,106.0,110.0,0.17,0.352,0.052,0.13,0.07,0.71,1.9,1.39,95.9,88.4,95.6,89.1,0.284,0.339,0.152,0.188,0.188,0.227,0.194,0.236,0.294,0.246,0.419,0.288,129.0,99.0,105.0,91.0,102.0,100.0,0.169,0.126,0.08,-0.77,92.3,82.8,0.233,0.369,0.202,0.243,0.4,0.291,,,,,,,,,
16,2024-09-05,746664,Groundout,field_out,True,518792,695076,Jason Heyward,Rhett Lowder,0,be813ca9-c41b-40b0-be3d-0d044c15f84e,695076.0,rhettlowder,Lowder,Right,Rhett Lowder,CIN,0.87,4.05,10.1,98.0,97.0,96.0,0.813,7.84,6.97,5.23,0.0,1.09,0.185,0.444,0.148,0.37,0.421,110.0,114.0,112.0,90.0,80.0,75.0,81.0,104.0,100.0,112.0,100.0,104.0,0.264,0.289,0.258,0.189,-0.81,3.51,0.77,4.85,93.8,86.6,92.4,84.5,0.231,0.231,0.091,0.25,0.25,0.304,0.0,0.0,0.25,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-09-05,746664,Flyout,field_out,True,514888,695076,Jose Altuve,Rhett Lowder,0,a11bd2e8-cdc2-4e90-838a-9217291fc76f,695076.0,rhettlowder,Lowder,Right,Rhett Lowder,CIN,0.87,4.05,10.1,98.0,97.0,96.0,0.813,7.84,6.97,5.23,0.0,1.09,0.185,0.444,0.148,0.37,0.421,110.0,114.0,112.0,90.0,80.0,75.0,81.0,104.0,100.0,112.0,100.0,104.0,0.264,0.289,0.258,0.189,-0.81,3.51,0.77,4.85,93.8,86.6,92.4,84.5,0.231,0.231,0.091,0.25,0.25,0.304,0.0,0.0,0.25,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-09-05,746664,Flyout,field_out,True,670541,695076,Yordan Alvarez,Rhett Lowder,0,536e4811-7b04-44d4-86c3-87c2cd627f34,695076.0,rhettlowder,Lowder,Right,Rhett Lowder,CIN,0.87,4.05,10.1,98.0,97.0,96.0,0.813,7.84,6.97,5.23,0.0,1.09,0.185,0.444,0.148,0.37,0.421,110.0,114.0,112.0,90.0,80.0,75.0,81.0,104.0,100.0,112.0,100.0,104.0,0.264,0.289,0.258,0.189,-0.81,3.51,0.77,4.85,93.8,86.6,92.4,84.5,0.231,0.231,0.091,0.25,0.25,0.304,0.0,0.0,0.25,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-09-05,746664,Groundout,field_out,True,642708,686613,Amed Rosario,Hunter Brown,0,00b080ce-aa84-4e2a-a239-1db00f909f8f,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.41,3.27,153.0,101.0,103.0,101.0,0.784,9.47,3.24,8.18,0.94,1.58,0.275,0.34,0.199,0.213,0.425,85.0,102.0,103.0,109.0,100.0,100.0,92.0,103.0,99.0,112.0,106.0,110.0,0.17,0.352,0.052,0.13,0.07,0.71,1.9,1.39,95.9,88.4,95.6,89.1,0.284,0.339,0.152,0.188,0.188,0.227,0.194,0.236,0.294,0.246,0.419,0.288,129.0,99.0,105.0,91.0,102.0,100.0,0.169,0.126,0.08,-0.77,92.3,82.8,0.233,0.369,0.202,0.243,0.4,0.291,,,,,,,,,
20,2024-09-05,746664,Strikeout,strikeout,True,663697,686613,Jonathan India,Hunter Brown,0,4ee3c4c3-9bc4-4177-95cd-290425fd86d9,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.41,3.27,153.0,101.0,103.0,101.0,0.784,9.47,3.24,8.18,0.94,1.58,0.275,0.34,0.199,0.213,0.425,85.0,102.0,103.0,109.0,100.0,100.0,92.0,103.0,99.0,112.0,106.0,110.0,0.17,0.352,0.052,0.13,0.07,0.71,1.9,1.39,95.9,88.4,95.6,89.1,0.284,0.339,0.152,0.188,0.188,0.227,0.194,0.236,0.294,0.246,0.419,0.288,129.0,99.0,105.0,91.0,102.0,100.0,0.169,0.126,0.08,-0.77,92.3,82.8,0.233,0.369,0.202,0.243,0.4,0.291,,,,,,,,,
21,2024-09-05,746664,Groundout,field_out,True,682829,686613,Elly De La Cruz,Hunter Brown,0,06dc592f-47e0-4677-91a9-268cb9187df3,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.41,3.27,153.0,101.0,103.0,101.0,0.784,9.47,3.24,8.18,0.94,1.58,0.275,0.34,0.199,0.213,0.425,85.0,102.0,103.0,109.0,100.0,100.0,92.0,103.0,99.0,112.0,106.0,110.0,0.17,0.352,0.052,0.13,0.07,0.71,1.9,1.39,95.9,88.4,95.6,89.1,0.284,0.339,0.152,0.188,0.188,0.227,0.194,0.236,0.294,0.246,0.419,0.288,129.0,99.0,105.0,91.0,102.0,100.0,0.169,0.126,0.08,-0.77,92.3,82.8,0.233,0.369,0.202,0.243,0.4,0.291,,,,,,,,,
22,2024-09-05,746664,Pop Out,field_out,True,673237,695076,Yainer Diaz,Rhett Lowder,0,bc4cf0ed-f963-4dc6-98eb-1436834777ed,695076.0,rhettlowder,Lowder,Right,Rhett Lowder,CIN,0.87,4.05,10.1,98.0,97.0,96.0,0.813,7.84,6.97,5.23,0.0,1.09,0.185,0.444,0.148,0.37,0.421,110.0,114.0,112.0,90.0,80.0,75.0,81.0,104.0,100.0,112.0,100.0,104.0,0.264,0.289,0.258,0.189,-0.81,3.51,0.77,4.85,93.8,86.6,92.4,84.5,0.231,0.231,0.091,0.25,0.25,0.304,0.0,0.0,0.25,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-09-05,746664,Strikeout,strikeout,True,608324,695076,Alex Bregman,Rhett Lowder,0,b1ae49ca-a43e-4bc1-9977-4fbe0c1649bf,695076.0,rhettlowder,Lowder,Right,Rhett Lowder,CIN,0.87,4.05,10.1,98.0,97.0,96.0,0.813,7.84,6.97,5.23,0.0,1.09,0.185,0.444,0.148,0.37,0.421,110.0,114.0,112.0,90.0,80.0,75.0,81.0,104.0,100.0,112.0,100.0,104.0,0.264,0.289,0.258,0.189,-0.81,3.51,0.77,4.85,93.8,86.6,92.4,84.5,0.231,0.231,0.091,0.25,0.25,0.304,0.0,0.0,0.25,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-09-05,746664,Walk,walk,False,572138,695076,Jon Singleton,Rhett Lowder,0,0f641303-9ace-429d-92ae-c4ea6679d20e,695076.0,rhettlowder,Lowder,Right,Rhett Lowder,CIN,0.87,4.05,10.1,98.0,97.0,96.0,0.813,7.84,6.97,5.23,0.0,1.09,0.185,0.444,0.148,0.37,0.421,110.0,114.0,112.0,90.0,80.0,75.0,81.0,104.0,100.0,112.0,100.0,104.0,0.264,0.289,0.258,0.189,-0.81,3.51,0.77,4.85,93.8,86.6,92.4,84.5,0.231,0.231,0.091,0.25,0.25,0.304,0.0,0.0,0.25,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-09-05,746664,Single,single,False,665161,695076,Jeremy Peña,Rhett Lowder,1,75db7314-e374-4c5b-a444-f6af048d5d9b,695076.0,rhettlowder,Lowder,Right,Rhett Lowder,CIN,0.87,4.05,10.1,98.0,97.0,96.0,0.813,7.84,6.97,5.23,0.0,1.09,0.185,0.444,0.148,0.37,0.421,110.0,114.0,112.0,90.0,80.0,75.0,81.0,104.0,100.0,112.0,100.0,104.0,0.264,0.289,0.258,0.189,-0.81,3.51,0.77,4.85,93.8,86.6,92.4,84.5,0.231,0.231,0.091,0.25,0.25,0.304,0.0,0.0,0.25,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-09-05,746664,Groundout,field_out,True,592325,695076,Ben Gamel,Rhett Lowder,0,ff29723a-9c80-4d77-aacd-5d3189f661ae,695076.0,rhettlowder,Lowder,Right,Rhett Lowder,CIN,0.87,4.05,10.1,98.0,97.0,96.0,0.813,7.84,6.97,5.23,0.0,1.09,0.185,0.444,0.148,0.37,0.421,110.0,114.0,112.0,90.0,80.0,75.0,81.0,104.0,100.0,112.0,100.0,104.0,0.264,0.289,0.258,0.189,-0.81,3.51,0.77,4.85,93.8,86.6,92.4,84.5,0.231,0.231,0.091,0.25,0.25,0.304,0.0,0.0,0.25,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-09-05,746664,Strikeout,strikeout,True,663886,686613,Tyler Stephenson,Hunter Brown,0,1a974a47-96cf-427a-b784-be6a8ac17de6,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.41,3.27,153.0,101.0,103.0,101.0,0.784,9.47,3.24,8.18,0.94,1.58,0.275,0.34,0.199,0.213,0.425,85.0,102.0,103.0,109.0,100.0,100.0,92.0,103.0,99.0,112.0,106.0,110.0,0.17,0.352,0.052,0.13,0.07,0.71,1.9,1.39,95.9,88.4,95.6,89.1,0.284,0.339,0.152,0.188,0.188,0.227,0.194,0.236,0.294,0.246,0.419,0.288,129.0,99.0,105.0,91.0,102.0,100.0,0.169,0.126,0.08,-0.77,92.3,82.8,0.233,0.369,0.202,0.243,0.4,0.291,,,,,,,,,
28,2024-09-05,746664,Flyout,field_out,True,670770,686613,TJ Friedl,Hunter Brown,0,cad37955-d6cd-45c3-8bd1-586df7bbd584,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.41,3.27,153.0,101.0,103.0,101.0,0.784,9.47,3.24,8.18,0.94,1.58,0.275,0.34,0.199,0.213,0.425,85.0,102.0,103.0,109.0,100.0,100.0,92.0,103.0,99.0,112.0,106.0,110.0,0.17,0.352,0.052,0.13,0.07,0.71,1.9,1.39,95.9,88.4,95.6,89.1,0.284,0.339,0.152,0.188,0.188,0.227,0.194,0.236,0.294,0.246,0.419,0.288,129.0,99.0,105.0,91.0,102.0,100.0,0.169,0.126,0.08,-0.77,92.3,82.8,0.233,0.369,0.202,0.243,0.4,0.291,,,,,,,,,
29,2024-09-05,746664,Single,single,False,668715,686613,Spencer Steer,Hunter Brown,0,e74a5e47-d6f1-4273-a681-538598719528,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.41,3.27,153.0,101.0,103.0,101.0,0.784,9.47,3.24,8.18,0.94,1.58,0.275,0.34,0.199,0.213,0.425,85.0,102.0,103.0,109.0,100.0,100.0,92.0,103.0,99.0,112.0,106.0,110.0,0.17,0.352,0.052,0.13,0.07,0.71,1.9,1.39,95.9,88.4,95.6,89.1,0.284,0.339,0.152,0.188,0.188,0.227,0.194,0.236,0.294,0.246,0.419,0.288,129.0,99.0,105.0,91.0,102.0,100.0,0.169,0.126,0.08,-0.77,92.3,82.8,0.233,0.369,0.202,0.243,0.4,0.291,,,,,,,,,
30,2024-09-05,746664,Single,single,False,664034,686613,Ty France,Hunter Brown,1,2a1b10ff-62ea-43ac-8443-abaa3c96688c,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.41,3.27,153.0,101.0,103.0,101.0,0.784,9.47,3.24,8.18,0.94,1.58,0.275,0.34,0.199,0.213,0.425,85.0,102.0,103.0,109.0,100.0,100.0,92.0,103.0,99.0,112.0,106.0,110.0,0.17,0.352,0.052,0.13,0.07,0.71,1.9,1.39,95.9,88.4,95.6,89.1,0.284,0.339,0.152,0.188,0.188,0.227,0.194,0.236,0.294,0.246,0.419,0.288,129.0,99.0,105.0,91.0,102.0,100.0,0.169,0.126,0.08,-0.77,92.3,82.8,0.233,0.369,0.202,0.243,0.4,0.291,,,,,,,,,
31,2024-09-05,746664,Walk,walk,False,641584,686613,Jake Fraley,Hunter Brown,1,6c28b5cb-541e-47e2-b72d-618f53a7cbdb,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.41,3.27,153.0,101.0,103.0,101.0,0.784,9.47,3.24,8.18,0.94,1.58,0.275,0.34,0.199,0.213,0.425,85.0,102.0,103.0,109.0,100.0,100.0,92.0,103.0,99.0,112.0,106.0,110.0,0.17,0.352,0.052,0.13,0.07,0.71,1.9,1.39,95.9,88.4,95.6,89.1,0.284,0.339,0.152,0.188,0.188,0.227,0.194,0.236,0.294,0.246,0.419,0.288,129.0,99.0,105.0,91.0,102.0,100.0,0.169,0.126,0.08,-0.77,92.3,82.8,0.233,0.369,0.202,0.243,0.4,0.291,,,,,,,,,
32,2024-09-05,746664,Forceout,force_out,True,669289,686613,Santiago Espinal,Hunter Brown,1,7960917c-4ffd-43ba-9dd4-ea253102ff1a,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.41,3.27,153.0,101.0,103.0,101.0,0.784,9.47,3.24,8.18,0.94,1.58,0.275,0.34,0.199,0.213,0.425,85.0,102.0,103.0,109.0,100.0,100.0,92.0,103.0,99.0,112.0,106.0,110.0,0.17,0.352,0.052,0.13,0.07,0.71,1.9,1.39,95.9,88.4,95.6,89.1,0.284,0.339,0.152,0.188,0.188,0.227,0.194,0.236,0.294,0.246,0.419,0.288,129.0,99.0,105.0,91.0,102.0,100.0,0.169,0.126,0.08,-0.77,92.3,82.8,0.233,0.369,0.202,0.243,0.4,0.291,,,,,,,,,
33,2024-09-05,746664,Flyout,field_out,True,676801,695076,Chas McCormick,Rhett Lowder,0,ea22a40e-94b2-4776-a52d-e09391cb599d,695076.0,rhettlowder,Lowder,Right,Rhett Lowder,CIN,0.87,4.05,10.1,98.0,97.0,96.0,0.813,7.84,6.97,5.23,0.0,1.09,0.185,0.444,0.148,0.37,0.421,110.0,114.0,112.0,90.0,80.0,75.0,81.0,104.0,100.0,112.0,100.0,104.0,0.264,0.289,0.258,0.189,-0.81,3.51,0.77,4.85,93.8,86.6,92.4,84.5,0.231,0.231,0.091,0.25,0.25,0.304,0.0,0.0,0.25,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
