,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,KC%,wFS/C,wKC/C,vFS,vKC,FS_ba,FS_slg,FS_whiff
0,2024-09-15,745449,Strikeout,strikeout,True,502054,683003,Tommy Pham,Jared Jones,0,125a8467-f002-466b-ad2b-775150802329,683003.0,jaredjones,Jones,Right,Jared Jones,PIT,3.85,3.98,112.1,103.0,127.0,110.0,0.725,9.61,2.72,7.61,1.28,0.94,0.233,0.389,0.15,0.346,0.462,117.0,101.0,110.0,95.0,95.0,98.0,133.0,103.0,110.0,129.0,104.0,111.0,0.489,0.357,0.09,0.064,-0.06,1.47,-1.42,-3.16,97.3,89.8,88.7,81.4,0.232,0.444,0.255,0.193,0.329,0.379,0.316,0.579,0.219,0.3,0.7,0.356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-09-15,745449,Strikeout,strikeout,True,677951,683003,Bobby Witt Jr.,Jared Jones,0,15d0674b-0ae3-460f-a170-8e5ecd96ec92,683003.0,jaredjones,Jones,Right,Jared Jones,PIT,3.85,3.98,112.1,103.0,127.0,110.0,0.725,9.61,2.72,7.61,1.28,0.94,0.233,0.389,0.15,0.346,0.462,117.0,101.0,110.0,95.0,95.0,98.0,133.0,103.0,110.0,129.0,104.0,111.0,0.489,0.357,0.09,0.064,-0.06,1.47,-1.42,-3.16,97.3,89.8,88.7,81.4,0.232,0.444,0.255,0.193,0.329,0.379,0.316,0.579,0.219,0.3,0.7,0.356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-09-15,745449,Groundout,field_out,True,521692,683003,Salvador Perez,Jared Jones,0,7b6bdaf3-3d71-43b1-a23e-220168af47dd,683003.0,jaredjones,Jones,Right,Jared Jones,PIT,3.85,3.98,112.1,103.0,127.0,110.0,0.725,9.61,2.72,7.61,1.28,0.94,0.233,0.389,0.15,0.346,0.462,117.0,101.0,110.0,95.0,95.0,98.0,133.0,103.0,110.0,129.0,104.0,111.0,0.489,0.357,0.09,0.064,-0.06,1.47,-1.42,-3.16,97.3,89.8,88.7,81.4,0.232,0.444,0.255,0.193,0.329,0.379,0.316,0.579,0.219,0.3,0.7,0.356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-09-15,745449,Single,single,False,643396,663903,Isiah Kiner-Falefa,Brady Singer,0,7a548998-51f6-4d6f-b971-077013781ee1,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.53,4.48,168.1,99.0,84.0,94.0,0.771,8.5,2.67,8.77,0.91,1.66,0.201,0.41,0.162,0.316,0.413,80.0,77.0,69.0,,,,63.0,95.0,86.0,106.0,99.0,102.0,0.114,0.453,,0.02,-1.77,0.16,,-5.7,91.7,88.1,82.9,,0.333,0.571,0.2,0.206,0.354,0.349,0.429,0.5,0.111,,,,71.0,102.0,92.0,0.413,0.83,92.3,0.271,0.385,0.121,0.333,0.487,0.366,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-09-15,745449,Double,double,False,668804,663903,Bryan Reynolds,Brady Singer,1,7efa161d-33ba-413f-946a-ee76883d9a01,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.53,4.48,168.1,99.0,84.0,94.0,0.771,8.5,2.67,8.77,0.91,1.66,0.201,0.41,0.162,0.316,0.413,80.0,77.0,69.0,,,,63.0,95.0,86.0,106.0,99.0,102.0,0.114,0.453,,0.02,-1.77,0.16,,-5.7,91.7,88.1,82.9,,0.333,0.571,0.2,0.206,0.354,0.349,0.429,0.5,0.111,,,,71.0,102.0,92.0,0.413,0.83,92.3,0.271,0.385,0.121,0.333,0.487,0.366,,,,,,,,,,,,,,,,,,,,,,,,
5,2024-09-15,745449,Flyout,field_out,True,665833,663903,Oneil Cruz,Brady Singer,0,561e4677-c80f-402d-b268-d0ec55bca3db,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.53,4.48,168.1,99.0,84.0,94.0,0.771,8.5,2.67,8.77,0.91,1.66,0.201,0.41,0.162,0.316,0.413,80.0,77.0,69.0,,,,63.0,95.0,86.0,106.0,99.0,102.0,0.114,0.453,,0.02,-1.77,0.16,,-5.7,91.7,88.1,82.9,,0.333,0.571,0.2,0.206,0.354,0.349,0.429,0.5,0.111,,,,71.0,102.0,92.0,0.413,0.83,92.3,0.271,0.385,0.121,0.333,0.487,0.366,,,,,,,,,,,,,,,,,,,,,,,,
6,2024-09-15,745449,Strikeout,strikeout,True,457705,663903,Andrew McCutchen,Brady Singer,0,2286b55e-8cb0-4910-b8f6-011a82d7569c,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.53,4.48,168.1,99.0,84.0,94.0,0.771,8.5,2.67,8.77,0.91,1.66,0.201,0.41,0.162,0.316,0.413,80.0,77.0,69.0,,,,63.0,95.0,86.0,106.0,99.0,102.0,0.114,0.453,,0.02,-1.77,0.16,,-5.7,91.7,88.1,82.9,,0.333,0.571,0.2,0.206,0.354,0.349,0.429,0.5,0.111,,,,71.0,102.0,92.0,0.413,0.83,92.3,0.271,0.385,0.121,0.333,0.487,0.366,,,,,,,,,,,,,,,,,,,,,,,,
7,2024-09-15,745449,Strikeout,strikeout,True,663698,663903,Joey Bart,Brady Singer,0,f7880dee-32d5-491e-b456-a466f7587fd3,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.53,4.48,168.1,99.0,84.0,94.0,0.771,8.5,2.67,8.77,0.91,1.66,0.201,0.41,0.162,0.316,0.413,80.0,77.0,69.0,,,,63.0,95.0,86.0,106.0,99.0,102.0,0.114,0.453,,0.02,-1.77,0.16,,-5.7,91.7,88.1,82.9,,0.333,0.571,0.2,0.206,0.354,0.349,0.429,0.5,0.111,,,,71.0,102.0,92.0,0.413,0.83,92.3,0.271,0.385,0.121,0.333,0.487,0.366,,,,,,,,,,,,,,,,,,,,,,,,
8,2024-09-15,745449,Walk,walk,False,686681,683003,Michael Massey,Jared Jones,0,80a485e9-bb5a-4fac-ba84-6a3227329f74,683003.0,jaredjones,Jones,Right,Jared Jones,PIT,3.85,3.98,112.1,103.0,127.0,110.0,0.725,9.61,2.72,7.61,1.28,0.94,0.233,0.389,0.15,0.346,0.462,117.0,101.0,110.0,95.0,95.0,98.0,133.0,103.0,110.0,129.0,104.0,111.0,0.489,0.357,0.09,0.064,-0.06,1.47,-1.42,-3.16,97.3,89.8,88.7,81.4,0.232,0.444,0.255,0.193,0.329,0.379,0.316,0.579,0.219,0.3,0.7,0.356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-09-15,745449,Single,single,False,657557,683003,Paul DeJong,Jared Jones,1,e4219398-d7b1-4cb4-9006-487324f6ed3c,683003.0,jaredjones,Jones,Right,Jared Jones,PIT,3.85,3.98,112.1,103.0,127.0,110.0,0.725,9.61,2.72,7.61,1.28,0.94,0.233,0.389,0.15,0.346,0.462,117.0,101.0,110.0,95.0,95.0,98.0,133.0,103.0,110.0,129.0,104.0,111.0,0.489,0.357,0.09,0.064,-0.06,1.47,-1.42,-3.16,97.3,89.8,88.7,81.4,0.232,0.444,0.255,0.193,0.329,0.379,0.316,0.579,0.219,0.3,0.7,0.356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2024-09-15,745449,Walk,walk,False,624428,683003,Adam Frazier,Jared Jones,1,cfd096da-fbe1-47bb-83dd-09ab8e4aaa60,683003.0,jaredjones,Jones,Right,Jared Jones,PIT,3.85,3.98,112.1,103.0,127.0,110.0,0.725,9.61,2.72,7.61,1.28,0.94,0.233,0.389,0.15,0.346,0.462,117.0,101.0,110.0,95.0,95.0,98.0,133.0,103.0,110.0,129.0,104.0,111.0,0.489,0.357,0.09,0.064,-0.06,1.47,-1.42,-3.16,97.3,89.8,88.7,81.4,0.232,0.444,0.255,0.193,0.329,0.379,0.316,0.579,0.219,0.3,0.7,0.356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-09-15,745449,Sac Fly,sac_fly,True,493329,683003,Yuli Gurriel,Jared Jones,1,1b59c588-82e0-486c-8065-8042bd22bb8d,683003.0,jaredjones,Jones,Right,Jared Jones,PIT,3.85,3.98,112.1,103.0,127.0,110.0,0.725,9.61,2.72,7.61,1.28,0.94,0.233,0.389,0.15,0.346,0.462,117.0,101.0,110.0,95.0,95.0,98.0,133.0,103.0,110.0,129.0,104.0,111.0,0.489,0.357,0.09,0.064,-0.06,1.47,-1.42,-3.16,97.3,89.8,88.7,81.4,0.232,0.444,0.255,0.193,0.329,0.379,0.316,0.579,0.219,0.3,0.7,0.356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-09-15,745449,Strikeout,strikeout,True,672580,683003,Maikel Garcia,Jared Jones,0,92b549a9-72d5-48c0-b968-9afa5d9f34af,683003.0,jaredjones,Jones,Right,Jared Jones,PIT,3.85,3.98,112.1,103.0,127.0,110.0,0.725,9.61,2.72,7.61,1.28,0.94,0.233,0.389,0.15,0.346,0.462,117.0,101.0,110.0,95.0,95.0,98.0,133.0,103.0,110.0,129.0,104.0,111.0,0.489,0.357,0.09,0.064,-0.06,1.47,-1.42,-3.16,97.3,89.8,88.7,81.4,0.232,0.444,0.255,0.193,0.329,0.379,0.316,0.579,0.219,0.3,0.7,0.356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-09-15,745449,Strikeout,strikeout,True,641658,683003,Garrett Hampson,Jared Jones,0,9c00bf51-ea1b-413c-b524-db2325dbcfb6,683003.0,jaredjones,Jones,Right,Jared Jones,PIT,3.85,3.98,112.1,103.0,127.0,110.0,0.725,9.61,2.72,7.61,1.28,0.94,0.233,0.389,0.15,0.346,0.462,117.0,101.0,110.0,95.0,95.0,98.0,133.0,103.0,110.0,129.0,104.0,111.0,0.489,0.357,0.09,0.064,-0.06,1.47,-1.42,-3.16,97.3,89.8,88.7,81.4,0.232,0.444,0.255,0.193,0.329,0.379,0.316,0.579,0.219,0.3,0.7,0.356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-09-15,745449,Flyout,field_out,True,642133,663903,Rowdy Tellez,Brady Singer,0,f6d51630-d0b7-4cc3-bfd5-2ba09757e4b7,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.53,4.48,168.1,99.0,84.0,94.0,0.771,8.5,2.67,8.77,0.91,1.66,0.201,0.41,0.162,0.316,0.413,80.0,77.0,69.0,,,,63.0,95.0,86.0,106.0,99.0,102.0,0.114,0.453,,0.02,-1.77,0.16,,-5.7,91.7,88.1,82.9,,0.333,0.571,0.2,0.206,0.354,0.349,0.429,0.5,0.111,,,,71.0,102.0,92.0,0.413,0.83,92.3,0.271,0.385,0.121,0.333,0.487,0.366,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-09-15,745449,Groundout,field_out,True,693304,663903,Nick Gonzales,Brady Singer,0,670e7d57-cd78-4549-947a-664a4ab7fec3,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.53,4.48,168.1,99.0,84.0,94.0,0.771,8.5,2.67,8.77,0.91,1.66,0.201,0.41,0.162,0.316,0.413,80.0,77.0,69.0,,,,63.0,95.0,86.0,106.0,99.0,102.0,0.114,0.453,,0.02,-1.77,0.16,,-5.7,91.7,88.1,82.9,,0.333,0.571,0.2,0.206,0.354,0.349,0.429,0.5,0.111,,,,71.0,102.0,92.0,0.413,0.83,92.3,0.271,0.385,0.121,0.333,0.487,0.366,,,,,,,,,,,,,,,,,,,,,,,,
