,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vCH,vSL,vKC,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CU%,wSI/C,wCU/C,vSI,vCU,SI_ba,SI_slg,SI_whiff,SV_ba,SV_slg,SV_whiff
11,2024-07-19,745721,Strikeout,strikeout,True,666163,543037,Ben Rortvedt,Gerrit Cole,0,b31ffcb5-d88e-4206-9e53-0cb1c349bf8c,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,4.6,4.07,29.1,99.0,112.0,104.0,0.763,10.43,3.07,9.51,1.84,0.66,0.305,0.378,0.171,0.268,0.417,75.0,89.0,90.0,115.0,94.0,100.0,129.0,105.0,109.0,109.0,100.0,110.0,103.0,107.0,107.0,0.465,0.235,0.099,0.157,0.044,-1.96,0.19,0.46,4.0,-10.98,95.9,91.2,88.0,88.2,83.4,0.268,0.536,0.22,0.308,0.462,0.25,0.105,0.158,0.294,0.25,0.333,0.357,1.0,2.333,0.3,,,,,,,,,,,,,,,,,,
12,2024-07-19,745721,Walk,walk,False,669224,621107,Austin Wells,Zach Eflin,0,7a8a414e-87b6-4c34-a5ef-76f1d9c4b460,621107.0,zacheflin,Eflin,Right,Zach Eflin,TBR,4.14,3.39,104.1,108.0,94.0,104.0,0.816,7.16,1.12,9.4,1.12,1.16,0.215,0.44,0.153,0.31,0.463,84.0,107.0,111.0,63.0,105.0,96.0,121.0,107.0,112.0,,,,86.0,103.0,97.0,0.095,0.265,0.101,,0.032,-1.29,0.53,2.39,,-2.78,92.6,87.8,85.0,80.0,,0.25,0.425,0.278,0.253,0.424,0.167,0.297,0.451,0.293,0.167,0.361,0.25,0.278,0.5,0.13,111.0,116.0,112.0,91.0,109.0,104.0,0.31,0.197,0.08,-1.41,91.7,79.2,0.269,0.403,0.134,,,
13,2024-07-19,745721,Single,single,False,683011,621107,Anthony Volpe,Zach Eflin,1,af1733fb-22ac-4bbe-9e2e-d8badb89e534,621107.0,zacheflin,Eflin,Right,Zach Eflin,TBR,4.14,3.39,104.1,108.0,94.0,104.0,0.816,7.16,1.12,9.4,1.12,1.16,0.215,0.44,0.153,0.31,0.463,84.0,107.0,111.0,63.0,105.0,96.0,121.0,107.0,112.0,,,,86.0,103.0,97.0,0.095,0.265,0.101,,0.032,-1.29,0.53,2.39,,-2.78,92.6,87.8,85.0,80.0,,0.25,0.425,0.278,0.253,0.424,0.167,0.297,0.451,0.293,0.167,0.361,0.25,0.278,0.5,0.13,111.0,116.0,112.0,91.0,109.0,104.0,0.31,0.197,0.08,-1.41,91.7,79.2,0.269,0.403,0.134,,,
14,2024-07-19,745721,Strikeout,strikeout,True,663757,621107,Trent Grisham,Zach Eflin,0,b6b3f25c-d8b2-447a-a96b-41bcf828dbd4,621107.0,zacheflin,Eflin,Right,Zach Eflin,TBR,4.14,3.39,104.1,108.0,94.0,104.0,0.816,7.16,1.12,9.4,1.12,1.16,0.215,0.44,0.153,0.31,0.463,84.0,107.0,111.0,63.0,105.0,96.0,121.0,107.0,112.0,,,,86.0,103.0,97.0,0.095,0.265,0.101,,0.032,-1.29,0.53,2.39,,-2.78,92.6,87.8,85.0,80.0,,0.25,0.425,0.278,0.253,0.424,0.167,0.297,0.451,0.293,0.167,0.361,0.25,0.278,0.5,0.13,111.0,116.0,112.0,91.0,109.0,104.0,0.31,0.197,0.08,-1.41,91.7,79.2,0.269,0.403,0.134,,,
15,2024-07-19,745721,Grounded Into DP,grounded_into_double_play,True,518934,621107,DJ LeMahieu,Zach Eflin,1,9806b46c-f520-4076-b28c-c8bcf808385d,621107.0,zacheflin,Eflin,Right,Zach Eflin,TBR,4.14,3.39,104.1,108.0,94.0,104.0,0.816,7.16,1.12,9.4,1.12,1.16,0.215,0.44,0.153,0.31,0.463,84.0,107.0,111.0,63.0,105.0,96.0,121.0,107.0,112.0,,,,86.0,103.0,97.0,0.095,0.265,0.101,,0.032,-1.29,0.53,2.39,,-2.78,92.6,87.8,85.0,80.0,,0.25,0.425,0.278,0.253,0.424,0.167,0.297,0.451,0.293,0.167,0.361,0.25,0.278,0.5,0.13,111.0,116.0,112.0,91.0,109.0,104.0,0.31,0.197,0.08,-1.41,91.7,79.2,0.269,0.403,0.134,,,
16,2024-07-19,745721,Single,single,False,676609,543037,José Caballero,Gerrit Cole,0,154cbe40-c2e6-46f9-8eef-90fc3317a242,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,4.6,4.07,29.1,99.0,112.0,104.0,0.763,10.43,3.07,9.51,1.84,0.66,0.305,0.378,0.171,0.268,0.417,75.0,89.0,90.0,115.0,94.0,100.0,129.0,105.0,109.0,109.0,100.0,110.0,103.0,107.0,107.0,0.465,0.235,0.099,0.157,0.044,-1.96,0.19,0.46,4.0,-10.98,95.9,91.2,88.0,88.2,83.4,0.268,0.536,0.22,0.308,0.462,0.25,0.105,0.158,0.294,0.25,0.333,0.357,1.0,2.333,0.3,,,,,,,,,,,,,,,,,,
17,2024-07-19,745721,Groundout,field_out,True,670764,543037,Taylor Walls,Gerrit Cole,1,8558c63c-fa86-4a98-9c26-6a542adf7342,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,4.6,4.07,29.1,99.0,112.0,104.0,0.763,10.43,3.07,9.51,1.84,0.66,0.305,0.378,0.171,0.268,0.417,75.0,89.0,90.0,115.0,94.0,100.0,129.0,105.0,109.0,109.0,100.0,110.0,103.0,107.0,107.0,0.465,0.235,0.099,0.157,0.044,-1.96,0.19,0.46,4.0,-10.98,95.9,91.2,88.0,88.2,83.4,0.268,0.536,0.22,0.308,0.462,0.25,0.105,0.158,0.294,0.25,0.333,0.357,1.0,2.333,0.3,,,,,,,,,,,,,,,,,,
18,2024-07-19,745721,Strikeout,strikeout,True,680700,543037,Richie Palacios,Gerrit Cole,0,b9dc7591-2b88-49b4-a70b-4d5d198d88fd,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,4.6,4.07,29.1,99.0,112.0,104.0,0.763,10.43,3.07,9.51,1.84,0.66,0.305,0.378,0.171,0.268,0.417,75.0,89.0,90.0,115.0,94.0,100.0,129.0,105.0,109.0,109.0,100.0,110.0,103.0,107.0,107.0,0.465,0.235,0.099,0.157,0.044,-1.96,0.19,0.46,4.0,-10.98,95.9,91.2,88.0,88.2,83.4,0.268,0.536,0.22,0.308,0.462,0.25,0.105,0.158,0.294,0.25,0.333,0.357,1.0,2.333,0.3,,,,,,,,,,,,,,,,,,
19,2024-07-19,745721,Lineout,field_out,True,670623,543037,Isaac Paredes,Gerrit Cole,0,abe3496a-126b-4357-ae2b-d4ea224ed88a,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,4.6,4.07,29.1,99.0,112.0,104.0,0.763,10.43,3.07,9.51,1.84,0.66,0.305,0.378,0.171,0.268,0.417,75.0,89.0,90.0,115.0,94.0,100.0,129.0,105.0,109.0,109.0,100.0,110.0,103.0,107.0,107.0,0.465,0.235,0.099,0.157,0.044,-1.96,0.19,0.46,4.0,-10.98,95.9,91.2,88.0,88.2,83.4,0.268,0.536,0.22,0.308,0.462,0.25,0.105,0.158,0.294,0.25,0.333,0.357,1.0,2.333,0.3,,,,,,,,,,,,,,,,,,
20,2024-07-19,745721,Walk,walk,False,700250,621107,Ben Rice,Zach Eflin,0,e6db31d5-7abc-443e-865b-9e2f6503f211,621107.0,zacheflin,Eflin,Right,Zach Eflin,TBR,4.14,3.39,104.1,108.0,94.0,104.0,0.816,7.16,1.12,9.4,1.12,1.16,0.215,0.44,0.153,0.31,0.463,84.0,107.0,111.0,63.0,105.0,96.0,121.0,107.0,112.0,,,,86.0,103.0,97.0,0.095,0.265,0.101,,0.032,-1.29,0.53,2.39,,-2.78,92.6,87.8,85.0,80.0,,0.25,0.425,0.278,0.253,0.424,0.167,0.297,0.451,0.293,0.167,0.361,0.25,0.278,0.5,0.13,111.0,116.0,112.0,91.0,109.0,104.0,0.31,0.197,0.08,-1.41,91.7,79.2,0.269,0.403,0.134,,,
21,2024-07-19,745721,Single,single,False,665742,621107,Juan Soto,Zach Eflin,1,11a16fd5-5839-45de-af5c-13bae6390baf,621107.0,zacheflin,Eflin,Right,Zach Eflin,TBR,4.14,3.39,104.1,108.0,94.0,104.0,0.816,7.16,1.12,9.4,1.12,1.16,0.215,0.44,0.153,0.31,0.463,84.0,107.0,111.0,63.0,105.0,96.0,121.0,107.0,112.0,,,,86.0,103.0,97.0,0.095,0.265,0.101,,0.032,-1.29,0.53,2.39,,-2.78,92.6,87.8,85.0,80.0,,0.25,0.425,0.278,0.253,0.424,0.167,0.297,0.451,0.293,0.167,0.361,0.25,0.278,0.5,0.13,111.0,116.0,112.0,91.0,109.0,104.0,0.31,0.197,0.08,-1.41,91.7,79.2,0.269,0.403,0.134,,,
22,2024-07-19,745721,Walk,walk,False,592450,621107,Aaron Judge,Zach Eflin,1,02b5e50c-b64e-4e4a-b110-358141bf1617,621107.0,zacheflin,Eflin,Right,Zach Eflin,TBR,4.14,3.39,104.1,108.0,94.0,104.0,0.816,7.16,1.12,9.4,1.12,1.16,0.215,0.44,0.153,0.31,0.463,84.0,107.0,111.0,63.0,105.0,96.0,121.0,107.0,112.0,,,,86.0,103.0,97.0,0.095,0.265,0.101,,0.032,-1.29,0.53,2.39,,-2.78,92.6,87.8,85.0,80.0,,0.25,0.425,0.278,0.253,0.424,0.167,0.297,0.451,0.293,0.167,0.361,0.25,0.278,0.5,0.13,111.0,116.0,112.0,91.0,109.0,104.0,0.31,0.197,0.08,-1.41,91.7,79.2,0.269,0.403,0.134,,,
23,2024-07-19,745721,Groundout,field_out,True,657077,621107,Alex Verdugo,Zach Eflin,1,dd25dc55-adbe-43b8-b14f-78e140a71453,621107.0,zacheflin,Eflin,Right,Zach Eflin,TBR,4.14,3.39,104.1,108.0,94.0,104.0,0.816,7.16,1.12,9.4,1.12,1.16,0.215,0.44,0.153,0.31,0.463,84.0,107.0,111.0,63.0,105.0,96.0,121.0,107.0,112.0,,,,86.0,103.0,97.0,0.095,0.265,0.101,,0.032,-1.29,0.53,2.39,,-2.78,92.6,87.8,85.0,80.0,,0.25,0.425,0.278,0.253,0.424,0.167,0.297,0.451,0.293,0.167,0.361,0.25,0.278,0.5,0.13,111.0,116.0,112.0,91.0,109.0,104.0,0.31,0.197,0.08,-1.41,91.7,79.2,0.269,0.403,0.134,,,
24,2024-07-19,745721,Lineout,field_out,True,650402,621107,Gleyber Torres,Zach Eflin,0,b8275141-8597-4a18-82a4-14bd6ebf4bf1,621107.0,zacheflin,Eflin,Right,Zach Eflin,TBR,4.14,3.39,104.1,108.0,94.0,104.0,0.816,7.16,1.12,9.4,1.12,1.16,0.215,0.44,0.153,0.31,0.463,84.0,107.0,111.0,63.0,105.0,96.0,121.0,107.0,112.0,,,,86.0,103.0,97.0,0.095,0.265,0.101,,0.032,-1.29,0.53,2.39,,-2.78,92.6,87.8,85.0,80.0,,0.25,0.425,0.278,0.253,0.424,0.167,0.297,0.451,0.293,0.167,0.361,0.25,0.278,0.5,0.13,111.0,116.0,112.0,91.0,109.0,104.0,0.31,0.197,0.08,-1.41,91.7,79.2,0.269,0.403,0.134,,,
25,2024-07-19,745721,Walk,walk,False,669224,621107,Austin Wells,Zach Eflin,0,7dba17b7-fd64-46c5-9642-f122ad71d3bb,621107.0,zacheflin,Eflin,Right,Zach Eflin,TBR,4.14,3.39,104.1,108.0,94.0,104.0,0.816,7.16,1.12,9.4,1.12,1.16,0.215,0.44,0.153,0.31,0.463,84.0,107.0,111.0,63.0,105.0,96.0,121.0,107.0,112.0,,,,86.0,103.0,97.0,0.095,0.265,0.101,,0.032,-1.29,0.53,2.39,,-2.78,92.6,87.8,85.0,80.0,,0.25,0.425,0.278,0.253,0.424,0.167,0.297,0.451,0.293,0.167,0.361,0.25,0.278,0.5,0.13,111.0,116.0,112.0,91.0,109.0,104.0,0.31,0.197,0.08,-1.41,91.7,79.2,0.269,0.403,0.134,,,
26,2024-07-19,745721,Double,double,False,683011,621107,Anthony Volpe,Zach Eflin,1,bd9185d7-1617-4a06-9fc1-8fa1e389337b,621107.0,zacheflin,Eflin,Right,Zach Eflin,TBR,4.14,3.39,104.1,108.0,94.0,104.0,0.816,7.16,1.12,9.4,1.12,1.16,0.215,0.44,0.153,0.31,0.463,84.0,107.0,111.0,63.0,105.0,96.0,121.0,107.0,112.0,,,,86.0,103.0,97.0,0.095,0.265,0.101,,0.032,-1.29,0.53,2.39,,-2.78,92.6,87.8,85.0,80.0,,0.25,0.425,0.278,0.253,0.424,0.167,0.297,0.451,0.293,0.167,0.361,0.25,0.278,0.5,0.13,111.0,116.0,112.0,91.0,109.0,104.0,0.31,0.197,0.08,-1.41,91.7,79.2,0.269,0.403,0.134,,,
27,2024-07-19,745721,Groundout,field_out,True,663757,621107,Trent Grisham,Zach Eflin,0,7a6659dd-0590-40d0-b77f-8d655cf4d523,621107.0,zacheflin,Eflin,Right,Zach Eflin,TBR,4.14,3.39,104.1,108.0,94.0,104.0,0.816,7.16,1.12,9.4,1.12,1.16,0.215,0.44,0.153,0.31,0.463,84.0,107.0,111.0,63.0,105.0,96.0,121.0,107.0,112.0,,,,86.0,103.0,97.0,0.095,0.265,0.101,,0.032,-1.29,0.53,2.39,,-2.78,92.6,87.8,85.0,80.0,,0.25,0.425,0.278,0.253,0.424,0.167,0.297,0.451,0.293,0.167,0.361,0.25,0.278,0.5,0.13,111.0,116.0,112.0,91.0,109.0,104.0,0.31,0.197,0.08,-1.41,91.7,79.2,0.269,0.403,0.134,,,
28,2024-07-19,745721,Strikeout,strikeout,True,664040,543037,Brandon Lowe,Gerrit Cole,0,d46aae92-ac3b-4dc3-90b5-4c53223a60d3,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,4.6,4.07,29.1,99.0,112.0,104.0,0.763,10.43,3.07,9.51,1.84,0.66,0.305,0.378,0.171,0.268,0.417,75.0,89.0,90.0,115.0,94.0,100.0,129.0,105.0,109.0,109.0,100.0,110.0,103.0,107.0,107.0,0.465,0.235,0.099,0.157,0.044,-1.96,0.19,0.46,4.0,-10.98,95.9,91.2,88.0,88.2,83.4,0.268,0.536,0.22,0.308,0.462,0.25,0.105,0.158,0.294,0.25,0.333,0.357,1.0,2.333,0.3,,,,,,,,,,,,,,,,,,
29,2024-07-19,745721,Strikeout,strikeout,True,668227,543037,Randy Arozarena,Gerrit Cole,0,18bdaa59-d469-4273-8666-bd0fb35bac12,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,4.6,4.07,29.1,99.0,112.0,104.0,0.763,10.43,3.07,9.51,1.84,0.66,0.305,0.378,0.171,0.268,0.417,75.0,89.0,90.0,115.0,94.0,100.0,129.0,105.0,109.0,109.0,100.0,110.0,103.0,107.0,107.0,0.465,0.235,0.099,0.157,0.044,-1.96,0.19,0.46,4.0,-10.98,95.9,91.2,88.0,88.2,83.4,0.268,0.536,0.22,0.308,0.462,0.25,0.105,0.158,0.294,0.25,0.333,0.357,1.0,2.333,0.3,,,,,,,,,,,,,,,,,,
30,2024-07-19,745721,Single,single,False,666139,543037,Josh Lowe,Gerrit Cole,0,f00c07ee-6b31-46a0-a24c-ffa29cac56a1,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,4.6,4.07,29.1,99.0,112.0,104.0,0.763,10.43,3.07,9.51,1.84,0.66,0.305,0.378,0.171,0.268,0.417,75.0,89.0,90.0,115.0,94.0,100.0,129.0,105.0,109.0,109.0,100.0,110.0,103.0,107.0,107.0,0.465,0.235,0.099,0.157,0.044,-1.96,0.19,0.46,4.0,-10.98,95.9,91.2,88.0,88.2,83.4,0.268,0.536,0.22,0.308,0.462,0.25,0.105,0.158,0.294,0.25,0.333,0.357,1.0,2.333,0.3,,,,,,,,,,,,,,,,,,
31,2024-07-19,745721,Groundout,field_out,True,642350,543037,Jose Siri,Gerrit Cole,0,f1bdde0e-47ea-4157-bfe0-2bd83d591b41,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,4.6,4.07,29.1,99.0,112.0,104.0,0.763,10.43,3.07,9.51,1.84,0.66,0.305,0.378,0.171,0.268,0.417,75.0,89.0,90.0,115.0,94.0,100.0,129.0,105.0,109.0,109.0,100.0,110.0,103.0,107.0,107.0,0.465,0.235,0.099,0.157,0.044,-1.96,0.19,0.46,4.0,-10.98,95.9,91.2,88.0,88.2,83.4,0.268,0.536,0.22,0.308,0.462,0.25,0.105,0.158,0.294,0.25,0.333,0.357,1.0,2.333,0.3,,,,,,,,,,,,,,,,,,
32,2024-07-19,745721,Flyout,field_out,True,518934,621107,DJ LeMahieu,Zach Eflin,0,7ff72d5d-6c3f-42a8-8cb4-7de7f187ff50,621107.0,zacheflin,Eflin,Right,Zach Eflin,TBR,4.14,3.39,104.1,108.0,94.0,104.0,0.816,7.16,1.12,9.4,1.12,1.16,0.215,0.44,0.153,0.31,0.463,84.0,107.0,111.0,63.0,105.0,96.0,121.0,107.0,112.0,,,,86.0,103.0,97.0,0.095,0.265,0.101,,0.032,-1.29,0.53,2.39,,-2.78,92.6,87.8,85.0,80.0,,0.25,0.425,0.278,0.253,0.424,0.167,0.297,0.451,0.293,0.167,0.361,0.25,0.278,0.5,0.13,111.0,116.0,112.0,91.0,109.0,104.0,0.31,0.197,0.08,-1.41,91.7,79.2,0.269,0.403,0.134,,,
