,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
0,2024-08-09,746760,Home Run,home_run,False,664023,676979,Ian Happ,Garrett Crochet,0,b7153cbe-c684-4631-aff2-3d9962ad396a,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.64,2.81,128.2,103.0,102.0,103.0,0.696,12.59,2.17,7.48,1.12,1.25,0.252,0.397,0.174,0.335,0.462,67.0,103.0,103.0,104.0,103.0,104.0,163.0,31.0,22.0,138.0,99.0,104.0,93.0,105.0,103.0,0.004,0.553,0.287,0.097,0.059,1.66,0.26,-5.89,-2.54,-0.41,97.1,91.5,90.9,96.8,84.1,0.196,0.298,0.326,0.259,0.42,0.328,0.217,0.587,0.384,0.182,0.303,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-08-09,746760,Flyout,field_out,True,621550,676979,Patrick Wisdom,Garrett Crochet,0,911a6f4d-23c2-4458-94ca-f64c1e83cec9,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.64,2.81,128.2,103.0,102.0,103.0,0.696,12.59,2.17,7.48,1.12,1.25,0.252,0.397,0.174,0.335,0.462,67.0,103.0,103.0,104.0,103.0,104.0,163.0,31.0,22.0,138.0,99.0,104.0,93.0,105.0,103.0,0.004,0.553,0.287,0.097,0.059,1.66,0.26,-5.89,-2.54,-0.41,97.1,91.5,90.9,96.8,84.1,0.196,0.298,0.326,0.259,0.42,0.328,0.217,0.587,0.384,0.182,0.303,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-08-09,746760,Single,single,False,673548,676979,Seiya Suzuki,Garrett Crochet,0,9a1c6f22-8735-4455-b0d9-95c289f96607,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.64,2.81,128.2,103.0,102.0,103.0,0.696,12.59,2.17,7.48,1.12,1.25,0.252,0.397,0.174,0.335,0.462,67.0,103.0,103.0,104.0,103.0,104.0,163.0,31.0,22.0,138.0,99.0,104.0,93.0,105.0,103.0,0.004,0.553,0.287,0.097,0.059,1.66,0.26,-5.89,-2.54,-0.41,97.1,91.5,90.9,96.8,84.1,0.196,0.298,0.326,0.259,0.42,0.328,0.217,0.587,0.384,0.182,0.303,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-08-09,746760,Home Run,home_run,False,641355,676979,Cody Bellinger,Garrett Crochet,1,7a2e7866-b158-4bce-a4a8-6a08e1244c73,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.64,2.81,128.2,103.0,102.0,103.0,0.696,12.59,2.17,7.48,1.12,1.25,0.252,0.397,0.174,0.335,0.462,67.0,103.0,103.0,104.0,103.0,104.0,163.0,31.0,22.0,138.0,99.0,104.0,93.0,105.0,103.0,0.004,0.553,0.287,0.097,0.059,1.66,0.26,-5.89,-2.54,-0.41,97.1,91.5,90.9,96.8,84.1,0.196,0.298,0.326,0.259,0.42,0.328,0.217,0.587,0.384,0.182,0.303,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-08-09,746760,Single,single,False,670623,676979,Isaac Paredes,Garrett Crochet,0,00f66205-7783-4fbf-8dcd-7eb323cc6788,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.64,2.81,128.2,103.0,102.0,103.0,0.696,12.59,2.17,7.48,1.12,1.25,0.252,0.397,0.174,0.335,0.462,67.0,103.0,103.0,104.0,103.0,104.0,163.0,31.0,22.0,138.0,99.0,104.0,93.0,105.0,103.0,0.004,0.553,0.287,0.097,0.059,1.66,0.26,-5.89,-2.54,-0.41,97.1,91.5,90.9,96.8,84.1,0.196,0.298,0.326,0.259,0.42,0.328,0.217,0.587,0.384,0.182,0.303,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2024-08-09,746760,Strikeout,strikeout,True,663538,676979,Nico Hoerner,Garrett Crochet,0,cc5a0c60-c7f1-4d66-a8a7-d0ecf680be47,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.64,2.81,128.2,103.0,102.0,103.0,0.696,12.59,2.17,7.48,1.12,1.25,0.252,0.397,0.174,0.335,0.462,67.0,103.0,103.0,104.0,103.0,104.0,163.0,31.0,22.0,138.0,99.0,104.0,93.0,105.0,103.0,0.004,0.553,0.287,0.097,0.059,1.66,0.26,-5.89,-2.54,-0.41,97.1,91.5,90.9,96.8,84.1,0.196,0.298,0.326,0.259,0.42,0.328,0.217,0.587,0.384,0.182,0.303,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2024-08-09,746760,Strikeout,strikeout,True,621020,676979,Dansby Swanson,Garrett Crochet,0,516b0f79-c505-47af-932d-4b65a951cabf,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.64,2.81,128.2,103.0,102.0,103.0,0.696,12.59,2.17,7.48,1.12,1.25,0.252,0.397,0.174,0.335,0.462,67.0,103.0,103.0,104.0,103.0,104.0,163.0,31.0,22.0,138.0,99.0,104.0,93.0,105.0,103.0,0.004,0.553,0.287,0.097,0.059,1.66,0.26,-5.89,-2.54,-0.41,97.1,91.5,90.9,96.8,84.1,0.196,0.298,0.326,0.259,0.42,0.328,0.217,0.587,0.384,0.182,0.303,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2024-08-09,746760,Single,single,False,670032,592791,Nicky Lopez,Jameson Taillon,0,d2cdf3f8-e3bc-4984-a319-0eba964aaf61,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.85,4.0,133.1,108.0,86.0,103.0,0.82,7.02,1.76,9.05,1.35,0.94,0.221,0.437,0.14,0.33,0.462,77.0,100.0,99.0,67.0,106.0,96.0,74.0,102.0,91.0,103.0,117.0,121.0,94.0,104.0,99.0,0.093,0.304,0.239,0.162,0.043,-0.42,2.08,0.74,0.75,-4.08,92.4,86.6,86.1,92.7,80.6,0.292,0.518,0.139,0.266,0.323,0.186,0.186,0.314,0.34,0.32,0.68,0.116,106.0,112.0,113.0,0.158,-1.53,79.7,0.253,0.462,0.229,0.268,0.39,0.093,,,,,,,,,,,,,,,,,,
8,2024-08-09,746760,Flyout,field_out,True,673357,592791,Luis Robert Jr.,Jameson Taillon,0,5e69def3-c19d-4d96-b420-4c3186c13596,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.85,4.0,133.1,108.0,86.0,103.0,0.82,7.02,1.76,9.05,1.35,0.94,0.221,0.437,0.14,0.33,0.462,77.0,100.0,99.0,67.0,106.0,96.0,74.0,102.0,91.0,103.0,117.0,121.0,94.0,104.0,99.0,0.093,0.304,0.239,0.162,0.043,-0.42,2.08,0.74,0.75,-4.08,92.4,86.6,86.1,92.7,80.6,0.292,0.518,0.139,0.266,0.323,0.186,0.186,0.314,0.34,0.32,0.68,0.116,106.0,112.0,113.0,0.158,-1.53,79.7,0.253,0.462,0.229,0.268,0.39,0.093,,,,,,,,,,,,,,,,,,
9,2024-08-09,746760,Flyout,field_out,True,643217,592791,Andrew Benintendi,Jameson Taillon,0,635d6941-ef3d-4f83-9121-faafce7f2adf,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.85,4.0,133.1,108.0,86.0,103.0,0.82,7.02,1.76,9.05,1.35,0.94,0.221,0.437,0.14,0.33,0.462,77.0,100.0,99.0,67.0,106.0,96.0,74.0,102.0,91.0,103.0,117.0,121.0,94.0,104.0,99.0,0.093,0.304,0.239,0.162,0.043,-0.42,2.08,0.74,0.75,-4.08,92.4,86.6,86.1,92.7,80.6,0.292,0.518,0.139,0.266,0.323,0.186,0.186,0.314,0.34,0.32,0.68,0.116,106.0,112.0,113.0,0.158,-1.53,79.7,0.253,0.462,0.229,0.268,0.39,0.093,,,,,,,,,,,,,,,,,,
10,2024-08-09,746760,Forceout,force_out,True,683734,592791,Andrew Vaughn,Jameson Taillon,1,a63873f8-3f61-4214-8183-07df51212374,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.85,4.0,133.1,108.0,86.0,103.0,0.82,7.02,1.76,9.05,1.35,0.94,0.221,0.437,0.14,0.33,0.462,77.0,100.0,99.0,67.0,106.0,96.0,74.0,102.0,91.0,103.0,117.0,121.0,94.0,104.0,99.0,0.093,0.304,0.239,0.162,0.043,-0.42,2.08,0.74,0.75,-4.08,92.4,86.6,86.1,92.7,80.6,0.292,0.518,0.139,0.266,0.323,0.186,0.186,0.314,0.34,0.32,0.68,0.116,106.0,112.0,113.0,0.158,-1.53,79.7,0.253,0.462,0.229,0.268,0.39,0.093,,,,,,,,,,,,,,,,,,
11,2024-08-09,746760,Triple,triple,False,691718,676979,Pete Crow-Armstrong,Garrett Crochet,0,4fbaa35a-f103-43dd-a735-28f998e23599,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.64,2.81,128.2,103.0,102.0,103.0,0.696,12.59,2.17,7.48,1.12,1.25,0.252,0.397,0.174,0.335,0.462,67.0,103.0,103.0,104.0,103.0,104.0,163.0,31.0,22.0,138.0,99.0,104.0,93.0,105.0,103.0,0.004,0.553,0.287,0.097,0.059,1.66,0.26,-5.89,-2.54,-0.41,97.1,91.5,90.9,96.8,84.1,0.196,0.298,0.326,0.259,0.42,0.328,0.217,0.587,0.384,0.182,0.303,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-08-09,746760,Strikeout,strikeout,True,665804,676979,Miguel Amaya,Garrett Crochet,0,58bd684e-ba4a-4002-aefa-c0640e90da3b,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.64,2.81,128.2,103.0,102.0,103.0,0.696,12.59,2.17,7.48,1.12,1.25,0.252,0.397,0.174,0.335,0.462,67.0,103.0,103.0,104.0,103.0,104.0,163.0,31.0,22.0,138.0,99.0,104.0,93.0,105.0,103.0,0.004,0.553,0.287,0.097,0.059,1.66,0.26,-5.89,-2.54,-0.41,97.1,91.5,90.9,96.8,84.1,0.196,0.298,0.326,0.259,0.42,0.328,0.217,0.587,0.384,0.182,0.303,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-08-09,746760,Strikeout,strikeout,True,664023,676979,Ian Happ,Garrett Crochet,0,1b8be1c4-4e88-423f-a0da-d5e2c910bce0,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.64,2.81,128.2,103.0,102.0,103.0,0.696,12.59,2.17,7.48,1.12,1.25,0.252,0.397,0.174,0.335,0.462,67.0,103.0,103.0,104.0,103.0,104.0,163.0,31.0,22.0,138.0,99.0,104.0,93.0,105.0,103.0,0.004,0.553,0.287,0.097,0.059,1.66,0.26,-5.89,-2.54,-0.41,97.1,91.5,90.9,96.8,84.1,0.196,0.298,0.326,0.259,0.42,0.328,0.217,0.587,0.384,0.182,0.303,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
