,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,FA%,SL%,KC%,CH%,wFA/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vCH,vSI,vSL,vKC,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,ST_ba,ST_slg,ST_whiff,FC_ba,FC_slg,FC_whiff
11,2024-08-09,746113,Groundout,field_out,True,666158,656605,Gavin Lux,Mitch Keller,0,f0150256-f2d6-4c40-bb5c-e4e5508a89c4,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,3.84,3.92,152.1,102.0,100.0,100.0,0.809,8.15,2.48,8.68,1.0,1.09,0.289,0.384,0.14,0.318,0.446,104.0,105.0,101.0,88.0,103.0,96.0,83.0,101.0,94.0,132.0,104.0,113.0,,,,0.224,0.313,0.241,,0.007,0.37,0.37,-0.54,,-11.28,94.5,90.2,93.6,85.0,,0.25,0.388,0.236,0.302,0.54,0.233,0.265,0.529,0.286,0.75,1.25,0.0,0.248,0.355,0.129,112.0,98.0,105.0,96.0,99.0,98.0,0.123,0.093,-0.11,-0.46,90.5,78.4,0.208,0.352,0.237,0.243,0.514,0.207
12,2024-08-09,746113,Groundout,field_out,True,500743,656605,Miguel Rojas,Mitch Keller,0,d720f94c-f6e4-4a0d-b0fb-595116859a77,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,3.84,3.92,152.1,102.0,100.0,100.0,0.809,8.15,2.48,8.68,1.0,1.09,0.289,0.384,0.14,0.318,0.446,104.0,105.0,101.0,88.0,103.0,96.0,83.0,101.0,94.0,132.0,104.0,113.0,,,,0.224,0.313,0.241,,0.007,0.37,0.37,-0.54,,-11.28,94.5,90.2,93.6,85.0,,0.25,0.388,0.236,0.302,0.54,0.233,0.265,0.529,0.286,0.75,1.25,0.0,0.248,0.355,0.129,112.0,98.0,105.0,96.0,99.0,98.0,0.123,0.093,-0.11,-0.46,90.5,78.4,0.208,0.352,0.237,0.243,0.514,0.207
13,2024-08-09,746113,Strikeout,strikeout,True,571771,656605,Enrique Hernández,Mitch Keller,0,f6c03643-30d6-415e-949d-357872fd1470,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,3.84,3.92,152.1,102.0,100.0,100.0,0.809,8.15,2.48,8.68,1.0,1.09,0.289,0.384,0.14,0.318,0.446,104.0,105.0,101.0,88.0,103.0,96.0,83.0,101.0,94.0,132.0,104.0,113.0,,,,0.224,0.313,0.241,,0.007,0.37,0.37,-0.54,,-11.28,94.5,90.2,93.6,85.0,,0.25,0.388,0.236,0.302,0.54,0.233,0.265,0.529,0.286,0.75,1.25,0.0,0.248,0.355,0.129,112.0,98.0,105.0,96.0,99.0,98.0,0.123,0.093,-0.11,-0.46,90.5,78.4,0.208,0.352,0.237,0.243,0.514,0.207
14,2024-08-09,746113,Strikeout,strikeout,True,518735,656427,Yasmani Grandal,Jack Flaherty,0,b3cb8532-075a-4970-b0fc-3cfc002abfab,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.07,3.27,135.0,104.0,96.0,104.0,0.713,11.13,1.73,7.47,1.4,1.06,0.232,0.435,0.159,0.297,0.384,86.0,86.0,83.0,95.0,106.0,104.0,75.0,83.0,69.0,95.0,105.0,105.0,104.0,105.0,110.0,0.023,0.434,0.304,0.208,0.03,0.61,-5.92,0.23,2.39,-0.26,93.5,85.8,90.7,84.7,77.5,0.248,0.396,0.245,0.212,0.462,0.36,0.156,0.177,0.443,0.111,0.333,0.111,0.6,1.2,0.357,,,,,,,,,,,,,,,,,,
15,2024-08-09,746113,Double,double,False,572191,656427,Michael A. Taylor,Jack Flaherty,0,8121861d-fef0-4658-b3de-4f5487d2d9a1,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.07,3.27,135.0,104.0,96.0,104.0,0.713,11.13,1.73,7.47,1.4,1.06,0.232,0.435,0.159,0.297,0.384,86.0,86.0,83.0,95.0,106.0,104.0,75.0,83.0,69.0,95.0,105.0,105.0,104.0,105.0,110.0,0.023,0.434,0.304,0.208,0.03,0.61,-5.92,0.23,2.39,-0.26,93.5,85.8,90.7,84.7,77.5,0.248,0.396,0.245,0.212,0.462,0.36,0.156,0.177,0.443,0.111,0.333,0.111,0.6,1.2,0.357,,,,,,,,,,,,,,,,,,
16,2024-08-09,746113,Pop Out,field_out,True,643396,656427,Isiah Kiner-Falefa,Jack Flaherty,0,1bfc180e-0600-4c21-8cda-2ecee229284c,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.07,3.27,135.0,104.0,96.0,104.0,0.713,11.13,1.73,7.47,1.4,1.06,0.232,0.435,0.159,0.297,0.384,86.0,86.0,83.0,95.0,106.0,104.0,75.0,83.0,69.0,95.0,105.0,105.0,104.0,105.0,110.0,0.023,0.434,0.304,0.208,0.03,0.61,-5.92,0.23,2.39,-0.26,93.5,85.8,90.7,84.7,77.5,0.248,0.396,0.245,0.212,0.462,0.36,0.156,0.177,0.443,0.111,0.333,0.111,0.6,1.2,0.357,,,,,,,,,,,,,,,,,,
17,2024-08-09,746113,Flyout,field_out,True,668804,656427,Bryan Reynolds,Jack Flaherty,0,c8d0ae9b-4980-4f64-81e9-292738d3dd1a,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.07,3.27,135.0,104.0,96.0,104.0,0.713,11.13,1.73,7.47,1.4,1.06,0.232,0.435,0.159,0.297,0.384,86.0,86.0,83.0,95.0,106.0,104.0,75.0,83.0,69.0,95.0,105.0,105.0,104.0,105.0,110.0,0.023,0.434,0.304,0.208,0.03,0.61,-5.92,0.23,2.39,-0.26,93.5,85.8,90.7,84.7,77.5,0.248,0.396,0.245,0.212,0.462,0.36,0.156,0.177,0.443,0.111,0.333,0.111,0.6,1.2,0.357,,,,,,,,,,,,,,,,,,
18,2024-08-09,746113,Groundout,field_out,True,518792,656605,Jason Heyward,Mitch Keller,0,45bff3c8-010d-4775-89c1-88d038952041,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,3.84,3.92,152.1,102.0,100.0,100.0,0.809,8.15,2.48,8.68,1.0,1.09,0.289,0.384,0.14,0.318,0.446,104.0,105.0,101.0,88.0,103.0,96.0,83.0,101.0,94.0,132.0,104.0,113.0,,,,0.224,0.313,0.241,,0.007,0.37,0.37,-0.54,,-11.28,94.5,90.2,93.6,85.0,,0.25,0.388,0.236,0.302,0.54,0.233,0.265,0.529,0.286,0.75,1.25,0.0,0.248,0.355,0.129,112.0,98.0,105.0,96.0,99.0,98.0,0.123,0.093,-0.11,-0.46,90.5,78.4,0.208,0.352,0.237,0.243,0.514,0.207
19,2024-08-09,746113,Walk,walk,False,681624,656605,Andy Pages,Mitch Keller,0,1b709249-7fc5-4cc7-a512-17a0f34d6c60,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,3.84,3.92,152.1,102.0,100.0,100.0,0.809,8.15,2.48,8.68,1.0,1.09,0.289,0.384,0.14,0.318,0.446,104.0,105.0,101.0,88.0,103.0,96.0,83.0,101.0,94.0,132.0,104.0,113.0,,,,0.224,0.313,0.241,,0.007,0.37,0.37,-0.54,,-11.28,94.5,90.2,93.6,85.0,,0.25,0.388,0.236,0.302,0.54,0.233,0.265,0.529,0.286,0.75,1.25,0.0,0.248,0.355,0.129,112.0,98.0,105.0,96.0,99.0,98.0,0.123,0.093,-0.11,-0.46,90.5,78.4,0.208,0.352,0.237,0.243,0.514,0.207
20,2024-08-09,746113,Home Run,home_run,False,660271,656605,Shohei Ohtani,Mitch Keller,1,13306c12-2a34-4b06-b1d7-a918718f0b98,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,3.84,3.92,152.1,102.0,100.0,100.0,0.809,8.15,2.48,8.68,1.0,1.09,0.289,0.384,0.14,0.318,0.446,104.0,105.0,101.0,88.0,103.0,96.0,83.0,101.0,94.0,132.0,104.0,113.0,,,,0.224,0.313,0.241,,0.007,0.37,0.37,-0.54,,-11.28,94.5,90.2,93.6,85.0,,0.25,0.388,0.236,0.302,0.54,0.233,0.265,0.529,0.286,0.75,1.25,0.0,0.248,0.355,0.129,112.0,98.0,105.0,96.0,99.0,98.0,0.123,0.093,-0.11,-0.46,90.5,78.4,0.208,0.352,0.237,0.243,0.514,0.207
21,2024-08-09,746113,Walk,walk,False,606192,656605,Teoscar Hernández,Mitch Keller,0,883b5cc0-c205-45c5-97b3-e7767eda37cc,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,3.84,3.92,152.1,102.0,100.0,100.0,0.809,8.15,2.48,8.68,1.0,1.09,0.289,0.384,0.14,0.318,0.446,104.0,105.0,101.0,88.0,103.0,96.0,83.0,101.0,94.0,132.0,104.0,113.0,,,,0.224,0.313,0.241,,0.007,0.37,0.37,-0.54,,-11.28,94.5,90.2,93.6,85.0,,0.25,0.388,0.236,0.302,0.54,0.233,0.265,0.529,0.286,0.75,1.25,0.0,0.248,0.355,0.129,112.0,98.0,105.0,96.0,99.0,98.0,0.123,0.093,-0.11,-0.46,90.5,78.4,0.208,0.352,0.237,0.243,0.514,0.207
22,2024-08-09,746113,Double,double,False,518692,656605,Freddie Freeman,Mitch Keller,1,01eca908-bcdd-4e96-a7e3-ab300b745755,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,3.84,3.92,152.1,102.0,100.0,100.0,0.809,8.15,2.48,8.68,1.0,1.09,0.289,0.384,0.14,0.318,0.446,104.0,105.0,101.0,88.0,103.0,96.0,83.0,101.0,94.0,132.0,104.0,113.0,,,,0.224,0.313,0.241,,0.007,0.37,0.37,-0.54,,-11.28,94.5,90.2,93.6,85.0,,0.25,0.388,0.236,0.302,0.54,0.233,0.265,0.529,0.286,0.75,1.25,0.0,0.248,0.355,0.129,112.0,98.0,105.0,96.0,99.0,98.0,0.123,0.093,-0.11,-0.46,90.5,78.4,0.208,0.352,0.237,0.243,0.514,0.207
23,2024-08-09,746113,Single,single,False,669257,656605,Will Smith,Mitch Keller,1,8126e559-e726-45c7-b99c-64adfc630d3d,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,3.84,3.92,152.1,102.0,100.0,100.0,0.809,8.15,2.48,8.68,1.0,1.09,0.289,0.384,0.14,0.318,0.446,104.0,105.0,101.0,88.0,103.0,96.0,83.0,101.0,94.0,132.0,104.0,113.0,,,,0.224,0.313,0.241,,0.007,0.37,0.37,-0.54,,-11.28,94.5,90.2,93.6,85.0,,0.25,0.388,0.236,0.302,0.54,0.233,0.265,0.529,0.286,0.75,1.25,0.0,0.248,0.355,0.129,112.0,98.0,105.0,96.0,99.0,98.0,0.123,0.093,-0.11,-0.46,90.5,78.4,0.208,0.352,0.237,0.243,0.514,0.207
24,2024-08-09,746113,Strikeout,strikeout,True,666158,656605,Gavin Lux,Mitch Keller,1,f40cb1f2-40a7-4bf3-9489-ef6e2091bffa,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,3.84,3.92,152.1,102.0,100.0,100.0,0.809,8.15,2.48,8.68,1.0,1.09,0.289,0.384,0.14,0.318,0.446,104.0,105.0,101.0,88.0,103.0,96.0,83.0,101.0,94.0,132.0,104.0,113.0,,,,0.224,0.313,0.241,,0.007,0.37,0.37,-0.54,,-11.28,94.5,90.2,93.6,85.0,,0.25,0.388,0.236,0.302,0.54,0.233,0.265,0.529,0.286,0.75,1.25,0.0,0.248,0.355,0.129,112.0,98.0,105.0,96.0,99.0,98.0,0.123,0.093,-0.11,-0.46,90.5,78.4,0.208,0.352,0.237,0.243,0.514,0.207
25,2024-08-09,746113,Single,single,False,500743,656605,Miguel Rojas,Mitch Keller,1,f8e9a98f-9aec-4688-9af2-03cdb0bfafeb,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,3.84,3.92,152.1,102.0,100.0,100.0,0.809,8.15,2.48,8.68,1.0,1.09,0.289,0.384,0.14,0.318,0.446,104.0,105.0,101.0,88.0,103.0,96.0,83.0,101.0,94.0,132.0,104.0,113.0,,,,0.224,0.313,0.241,,0.007,0.37,0.37,-0.54,,-11.28,94.5,90.2,93.6,85.0,,0.25,0.388,0.236,0.302,0.54,0.233,0.265,0.529,0.286,0.75,1.25,0.0,0.248,0.355,0.129,112.0,98.0,105.0,96.0,99.0,98.0,0.123,0.093,-0.11,-0.46,90.5,78.4,0.208,0.352,0.237,0.243,0.514,0.207
26,2024-08-09,746113,Strikeout,strikeout,True,571771,656605,Enrique Hernández,Mitch Keller,1,6ede4168-8afd-4aa0-b27f-a25891ba877d,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,3.84,3.92,152.1,102.0,100.0,100.0,0.809,8.15,2.48,8.68,1.0,1.09,0.289,0.384,0.14,0.318,0.446,104.0,105.0,101.0,88.0,103.0,96.0,83.0,101.0,94.0,132.0,104.0,113.0,,,,0.224,0.313,0.241,,0.007,0.37,0.37,-0.54,,-11.28,94.5,90.2,93.6,85.0,,0.25,0.388,0.236,0.302,0.54,0.233,0.265,0.529,0.286,0.75,1.25,0.0,0.248,0.355,0.129,112.0,98.0,105.0,96.0,99.0,98.0,0.123,0.093,-0.11,-0.46,90.5,78.4,0.208,0.352,0.237,0.243,0.514,0.207
27,2024-08-09,746113,Home Run,home_run,False,665833,656427,Oneil Cruz,Jack Flaherty,0,b42121a1-8532-47b7-a7d1-da0f75b3baf8,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.07,3.27,135.0,104.0,96.0,104.0,0.713,11.13,1.73,7.47,1.4,1.06,0.232,0.435,0.159,0.297,0.384,86.0,86.0,83.0,95.0,106.0,104.0,75.0,83.0,69.0,95.0,105.0,105.0,104.0,105.0,110.0,0.023,0.434,0.304,0.208,0.03,0.61,-5.92,0.23,2.39,-0.26,93.5,85.8,90.7,84.7,77.5,0.248,0.396,0.245,0.212,0.462,0.36,0.156,0.177,0.443,0.111,0.333,0.111,0.6,1.2,0.357,,,,,,,,,,,,,,,,,,
28,2024-08-09,746113,Strikeout,strikeout,True,663698,656427,Joey Bart,Jack Flaherty,0,7ef2cef4-b545-495a-aa10-94e676e4e3d7,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.07,3.27,135.0,104.0,96.0,104.0,0.713,11.13,1.73,7.47,1.4,1.06,0.232,0.435,0.159,0.297,0.384,86.0,86.0,83.0,95.0,106.0,104.0,75.0,83.0,69.0,95.0,105.0,105.0,104.0,105.0,110.0,0.023,0.434,0.304,0.208,0.03,0.61,-5.92,0.23,2.39,-0.26,93.5,85.8,90.7,84.7,77.5,0.248,0.396,0.245,0.212,0.462,0.36,0.156,0.177,0.443,0.111,0.333,0.111,0.6,1.2,0.357,,,,,,,,,,,,,,,,,,
29,2024-08-09,746113,Single,single,False,642133,656427,Rowdy Tellez,Jack Flaherty,0,4c038560-0141-4cf2-93df-e768ee5a288c,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.07,3.27,135.0,104.0,96.0,104.0,0.713,11.13,1.73,7.47,1.4,1.06,0.232,0.435,0.159,0.297,0.384,86.0,86.0,83.0,95.0,106.0,104.0,75.0,83.0,69.0,95.0,105.0,105.0,104.0,105.0,110.0,0.023,0.434,0.304,0.208,0.03,0.61,-5.92,0.23,2.39,-0.26,93.5,85.8,90.7,84.7,77.5,0.248,0.396,0.245,0.212,0.462,0.36,0.156,0.177,0.443,0.111,0.333,0.111,0.6,1.2,0.357,,,,,,,,,,,,,,,,,,
30,2024-08-09,746113,Strikeout,strikeout,True,650559,656427,Bryan De La Cruz,Jack Flaherty,0,b0dee8e5-aabf-4a58-b952-f9791836fa06,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.07,3.27,135.0,104.0,96.0,104.0,0.713,11.13,1.73,7.47,1.4,1.06,0.232,0.435,0.159,0.297,0.384,86.0,86.0,83.0,95.0,106.0,104.0,75.0,83.0,69.0,95.0,105.0,105.0,104.0,105.0,110.0,0.023,0.434,0.304,0.208,0.03,0.61,-5.92,0.23,2.39,-0.26,93.5,85.8,90.7,84.7,77.5,0.248,0.396,0.245,0.212,0.462,0.36,0.156,0.177,0.443,0.111,0.333,0.111,0.6,1.2,0.357,,,,,,,,,,,,,,,,,,
31,2024-08-09,746113,Single,single,False,663647,656427,Ke'Bryan Hayes,Jack Flaherty,1,f44f1b0f-dc49-4c6f-9c63-2d04d1efe701,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.07,3.27,135.0,104.0,96.0,104.0,0.713,11.13,1.73,7.47,1.4,1.06,0.232,0.435,0.159,0.297,0.384,86.0,86.0,83.0,95.0,106.0,104.0,75.0,83.0,69.0,95.0,105.0,105.0,104.0,105.0,110.0,0.023,0.434,0.304,0.208,0.03,0.61,-5.92,0.23,2.39,-0.26,93.5,85.8,90.7,84.7,77.5,0.248,0.396,0.245,0.212,0.462,0.36,0.156,0.177,0.443,0.111,0.333,0.111,0.6,1.2,0.357,,,,,,,,,,,,,,,,,,
