,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,ST_ba,ST_slg,ST_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,FS%,wFS/C,vFS,Stf+ FS,Loc+ FS,Pit+ FS,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
0,2024-08-20,746839,Walk,walk,False,678009,665871,Parker Meadows,Javier Assad,0,a9e49d7b-b49d-40ef-b04b-f9372996ff68,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.15,4.53,120.0,100.0,86.0,95.0,0.851,7.65,3.83,8.25,1.13,1.09,0.277,0.36,0.165,0.285,0.424,74.0,94.0,91.0,99.0,103.0,99.0,70.0,102.0,93.0,77.0,101.0,93.0,114.0,95.0,102.0,96.0,98.0,94.0,0.361,0.175,0.208,0.105,0.11,0.042,-0.92,-1.14,1.07,-1.53,0.2,-0.22,91.5,87.8,83.8,91.5,80.2,76.8,0.22,0.328,0.1,0.329,0.624,0.152,0.317,0.5,0.206,0.161,0.274,0.305,0.152,0.364,0.359,0.227,0.227,0.122,0.4,0.8,0.222,,,,,,,,,,,,,,,
1,2024-08-20,746839,Groundout,field_out,True,682985,665871,Riley Greene,Javier Assad,1,9f155e59-a3b1-4f51-b063-ca09ca1dc074,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.15,4.53,120.0,100.0,86.0,95.0,0.851,7.65,3.83,8.25,1.13,1.09,0.277,0.36,0.165,0.285,0.424,74.0,94.0,91.0,99.0,103.0,99.0,70.0,102.0,93.0,77.0,101.0,93.0,114.0,95.0,102.0,96.0,98.0,94.0,0.361,0.175,0.208,0.105,0.11,0.042,-0.92,-1.14,1.07,-1.53,0.2,-0.22,91.5,87.8,83.8,91.5,80.2,76.8,0.22,0.328,0.1,0.329,0.624,0.152,0.317,0.5,0.206,0.161,0.274,0.305,0.152,0.364,0.359,0.227,0.227,0.122,0.4,0.8,0.222,,,,,,,,,,,,,,,
2,2024-08-20,746839,Pop Out,field_out,True,663837,665871,Matt Vierling,Javier Assad,0,17f8c44d-83fb-4e20-ab05-a37f22bbc5fb,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.15,4.53,120.0,100.0,86.0,95.0,0.851,7.65,3.83,8.25,1.13,1.09,0.277,0.36,0.165,0.285,0.424,74.0,94.0,91.0,99.0,103.0,99.0,70.0,102.0,93.0,77.0,101.0,93.0,114.0,95.0,102.0,96.0,98.0,94.0,0.361,0.175,0.208,0.105,0.11,0.042,-0.92,-1.14,1.07,-1.53,0.2,-0.22,91.5,87.8,83.8,91.5,80.2,76.8,0.22,0.328,0.1,0.329,0.624,0.152,0.317,0.5,0.206,0.161,0.274,0.305,0.152,0.364,0.359,0.227,0.227,0.122,0.4,0.8,0.222,,,,,,,,,,,,,,,
3,2024-08-20,746839,Strikeout,strikeout,True,681481,665871,Kerry Carpenter,Javier Assad,0,76bf7c4e-ad34-49f4-81b5-f403ae1b736b,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.15,4.53,120.0,100.0,86.0,95.0,0.851,7.65,3.83,8.25,1.13,1.09,0.277,0.36,0.165,0.285,0.424,74.0,94.0,91.0,99.0,103.0,99.0,70.0,102.0,93.0,77.0,101.0,93.0,114.0,95.0,102.0,96.0,98.0,94.0,0.361,0.175,0.208,0.105,0.11,0.042,-0.92,-1.14,1.07,-1.53,0.2,-0.22,91.5,87.8,83.8,91.5,80.2,76.8,0.22,0.328,0.1,0.329,0.624,0.152,0.317,0.5,0.206,0.161,0.274,0.305,0.152,0.364,0.359,0.227,0.227,0.122,0.4,0.8,0.222,,,,,,,,,,,,,,,
4,2024-08-20,746839,Strikeout,strikeout,True,664023,656412,Ian Happ,Alex Faedo,0,6b2f881a-7e80-4d7d-83b9-da5e6628b8b8,656412.0,alexfaedo,Faedo,Right,Alex Faedo,DET,3.61,4.29,57.1,100.0,104.0,101.0,0.698,8.63,4.4,7.69,1.41,1.03,0.275,0.406,0.138,0.313,0.362,108.0,102.0,108.0,,,,91.0,94.0,89.0,80.0,93.0,90.0,116.0,106.0,110.0,,,,0.054,0.352,,0.396,,0.199,-0.54,,-4.02,0.91,,-0.84,94.0,,89.1,93.5,83.2,,0.545,0.727,0.083,,,,0.218,0.437,0.247,,,,,,,0.286,0.405,0.268,0.171,0.314,0.43,,,,,,,,,,,,,,,
5,2024-08-20,746839,Groundout,field_out,True,683737,656412,Michael Busch,Alex Faedo,0,25af225f-f018-44cc-a56d-8d77af427b34,656412.0,alexfaedo,Faedo,Right,Alex Faedo,DET,3.61,4.29,57.1,100.0,104.0,101.0,0.698,8.63,4.4,7.69,1.41,1.03,0.275,0.406,0.138,0.313,0.362,108.0,102.0,108.0,,,,91.0,94.0,89.0,80.0,93.0,90.0,116.0,106.0,110.0,,,,0.054,0.352,,0.396,,0.199,-0.54,,-4.02,0.91,,-0.84,94.0,,89.1,93.5,83.2,,0.545,0.727,0.083,,,,0.218,0.437,0.247,,,,,,,0.286,0.405,0.268,0.171,0.314,0.43,,,,,,,,,,,,,,,
6,2024-08-20,746839,Walk,walk,False,673548,656412,Seiya Suzuki,Alex Faedo,0,b6997976-6f76-487c-ab8b-136cf2793d96,656412.0,alexfaedo,Faedo,Right,Alex Faedo,DET,3.61,4.29,57.1,100.0,104.0,101.0,0.698,8.63,4.4,7.69,1.41,1.03,0.275,0.406,0.138,0.313,0.362,108.0,102.0,108.0,,,,91.0,94.0,89.0,80.0,93.0,90.0,116.0,106.0,110.0,,,,0.054,0.352,,0.396,,0.199,-0.54,,-4.02,0.91,,-0.84,94.0,,89.1,93.5,83.2,,0.545,0.727,0.083,,,,0.218,0.437,0.247,,,,,,,0.286,0.405,0.268,0.171,0.314,0.43,,,,,,,,,,,,,,,
7,2024-08-20,746839,Single,single,False,641355,656412,Cody Bellinger,Alex Faedo,1,511ef6dc-09ba-4ccb-ad75-1bb1e95de9f8,656412.0,alexfaedo,Faedo,Right,Alex Faedo,DET,3.61,4.29,57.1,100.0,104.0,101.0,0.698,8.63,4.4,7.69,1.41,1.03,0.275,0.406,0.138,0.313,0.362,108.0,102.0,108.0,,,,91.0,94.0,89.0,80.0,93.0,90.0,116.0,106.0,110.0,,,,0.054,0.352,,0.396,,0.199,-0.54,,-4.02,0.91,,-0.84,94.0,,89.1,93.5,83.2,,0.545,0.727,0.083,,,,0.218,0.437,0.247,,,,,,,0.286,0.405,0.268,0.171,0.314,0.43,,,,,,,,,,,,,,,
8,2024-08-20,746839,Pop Out,field_out,True,670623,656412,Isaac Paredes,Alex Faedo,0,b2b9da73-133e-4c06-8f6a-23b184416bc3,656412.0,alexfaedo,Faedo,Right,Alex Faedo,DET,3.61,4.29,57.1,100.0,104.0,101.0,0.698,8.63,4.4,7.69,1.41,1.03,0.275,0.406,0.138,0.313,0.362,108.0,102.0,108.0,,,,91.0,94.0,89.0,80.0,93.0,90.0,116.0,106.0,110.0,,,,0.054,0.352,,0.396,,0.199,-0.54,,-4.02,0.91,,-0.84,94.0,,89.1,93.5,83.2,,0.545,0.727,0.083,,,,0.218,0.437,0.247,,,,,,,0.286,0.405,0.268,0.171,0.314,0.43,,,,,,,,,,,,,,,
9,2024-08-20,746839,Strikeout,strikeout,True,690993,665871,Colt Keith,Javier Assad,0,e61755f6-61cd-4759-a327-706fdf876a33,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.15,4.53,120.0,100.0,86.0,95.0,0.851,7.65,3.83,8.25,1.13,1.09,0.277,0.36,0.165,0.285,0.424,74.0,94.0,91.0,99.0,103.0,99.0,70.0,102.0,93.0,77.0,101.0,93.0,114.0,95.0,102.0,96.0,98.0,94.0,0.361,0.175,0.208,0.105,0.11,0.042,-0.92,-1.14,1.07,-1.53,0.2,-0.22,91.5,87.8,83.8,91.5,80.2,76.8,0.22,0.328,0.1,0.329,0.624,0.152,0.317,0.5,0.206,0.161,0.274,0.305,0.152,0.364,0.359,0.227,0.227,0.122,0.4,0.8,0.222,,,,,,,,,,,,,,,
