,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,FA%,CU%,CH%,wFA/C,wCU/C,wCH/C,vFA,vCH,vCU,FF_ba,FF_slg,FF_whiff,SV_ba,SV_slg,SV_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,wFC/C,wSI/C,wSL/C,vFC,vSI,vSL,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS
10,2024-09-05,746021,Strikeout,strikeout,True,665019,670124,Kody Clemens,Adam Oller,0,c398cb6b-c401-4c1e-b027-09c4e9396d29,670124.0,adamoller,Oller,Right,Adam Oller,MIA,4.15,5.0,21.2,94.0,106.0,94.0,0.797,9.14,5.4,5.82,1.25,0.67,0.273,0.309,0.091,0.309,0.37,61.0,87.0,75.0,121.0,96.0,97.0,102.0,92.0,93.0,0.545,0.367,0.088,-0.2,2.48,-3.73,93.8,86.5,84.2,0.205,0.477,0.174,0.043,0.043,0.395,0.2,0.4,0.083,0.6,0.6,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-09-05,746021,Lineout,field_out,True,679032,670124,Johan Rojas,Adam Oller,0,47855e00-41c9-4d0c-a809-571ac608b297,670124.0,adamoller,Oller,Right,Adam Oller,MIA,4.15,5.0,21.2,94.0,106.0,94.0,0.797,9.14,5.4,5.82,1.25,0.67,0.273,0.309,0.091,0.309,0.37,61.0,87.0,75.0,121.0,96.0,97.0,102.0,92.0,93.0,0.545,0.367,0.088,-0.2,2.48,-3.73,93.8,86.5,84.2,0.205,0.477,0.174,0.043,0.043,0.395,0.2,0.4,0.083,0.6,0.6,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-09-05,746021,Single,single,False,681146,624133,Jonah Bride,Ranger Suárez,0,5161f9cc-0529-46b6-bb28-3011fc057c09,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.9,3.17,133.1,104.0,82.0,101.0,0.799,8.91,2.09,7.56,0.74,2.0,0.19,0.465,0.155,0.277,0.401,74.0,103.0,102.0,84.0,107.0,109.0,68.0,101.0,92.0,0.19,0.204,0.168,1.01,1.84,0.28,91.9,80.1,74.5,0.205,0.318,0.193,,,,0.165,0.264,0.327,0.202,0.274,0.367,88.0,106.0,104.0,22.0,85.0,77.0,103.0,99.0,95.0,0.318,0.118,0.001,-1.7,1.15,-4.72,86.6,90.9,81.3,0.25,0.364,0.099,0.306,0.612,0.124,,,,,,,,,,,,
13,2024-09-05,746021,Forceout,force_out,True,672640,624133,Otto Lopez,Ranger Suárez,1,b9581601-aa10-48f4-8137-0694eac5262a,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.9,3.17,133.1,104.0,82.0,101.0,0.799,8.91,2.09,7.56,0.74,2.0,0.19,0.465,0.155,0.277,0.401,74.0,103.0,102.0,84.0,107.0,109.0,68.0,101.0,92.0,0.19,0.204,0.168,1.01,1.84,0.28,91.9,80.1,74.5,0.205,0.318,0.193,,,,0.165,0.264,0.327,0.202,0.274,0.367,88.0,106.0,104.0,22.0,85.0,77.0,103.0,99.0,95.0,0.318,0.118,0.001,-1.7,1.15,-4.72,86.6,90.9,81.3,0.25,0.364,0.099,0.306,0.612,0.124,,,,,,,,,,,,
14,2024-09-05,746021,Groundout,field_out,True,682073,624133,David Hensley,Ranger Suárez,1,adcb9aa8-90b0-4502-8f40-6f674033041b,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.9,3.17,133.1,104.0,82.0,101.0,0.799,8.91,2.09,7.56,0.74,2.0,0.19,0.465,0.155,0.277,0.401,74.0,103.0,102.0,84.0,107.0,109.0,68.0,101.0,92.0,0.19,0.204,0.168,1.01,1.84,0.28,91.9,80.1,74.5,0.205,0.318,0.193,,,,0.165,0.264,0.327,0.202,0.274,0.367,88.0,106.0,104.0,22.0,85.0,77.0,103.0,99.0,95.0,0.318,0.118,0.001,-1.7,1.15,-4.72,86.6,90.9,81.3,0.25,0.364,0.099,0.306,0.612,0.124,,,,,,,,,,,,
15,2024-09-05,746021,Strikeout,strikeout,True,669065,624133,Kyle Stowers,Ranger Suárez,0,fa75f5f7-70f7-4fe4-b6cc-85a9b8fe4e11,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.9,3.17,133.1,104.0,82.0,101.0,0.799,8.91,2.09,7.56,0.74,2.0,0.19,0.465,0.155,0.277,0.401,74.0,103.0,102.0,84.0,107.0,109.0,68.0,101.0,92.0,0.19,0.204,0.168,1.01,1.84,0.28,91.9,80.1,74.5,0.205,0.318,0.193,,,,0.165,0.264,0.327,0.202,0.274,0.367,88.0,106.0,104.0,22.0,85.0,77.0,103.0,99.0,95.0,0.318,0.118,0.001,-1.7,1.15,-4.72,86.6,90.9,81.3,0.25,0.364,0.099,0.306,0.612,0.124,,,,,,,,,,,,
16,2024-09-05,746021,Double,double,False,656941,670124,Kyle Schwarber,Adam Oller,0,8118425b-b2fc-4aa1-a240-d56fb67e879d,670124.0,adamoller,Oller,Right,Adam Oller,MIA,4.15,5.0,21.2,94.0,106.0,94.0,0.797,9.14,5.4,5.82,1.25,0.67,0.273,0.309,0.091,0.309,0.37,61.0,87.0,75.0,121.0,96.0,97.0,102.0,92.0,93.0,0.545,0.367,0.088,-0.2,2.48,-3.73,93.8,86.5,84.2,0.205,0.477,0.174,0.043,0.043,0.395,0.2,0.4,0.083,0.6,0.6,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-09-05,746021,Flyout,field_out,True,607208,670124,Trea Turner,Adam Oller,1,e111afb8-d7f7-47cf-9805-4c48024b85b1,670124.0,adamoller,Oller,Right,Adam Oller,MIA,4.15,5.0,21.2,94.0,106.0,94.0,0.797,9.14,5.4,5.82,1.25,0.67,0.273,0.309,0.091,0.309,0.37,61.0,87.0,75.0,121.0,96.0,97.0,102.0,92.0,93.0,0.545,0.367,0.088,-0.2,2.48,-3.73,93.8,86.5,84.2,0.205,0.477,0.174,0.043,0.043,0.395,0.2,0.4,0.083,0.6,0.6,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-09-05,746021,Groundout,field_out,True,547180,670124,Bryce Harper,Adam Oller,0,288f85cb-753f-4a29-bb10-c5f1ecb6c37b,670124.0,adamoller,Oller,Right,Adam Oller,MIA,4.15,5.0,21.2,94.0,106.0,94.0,0.797,9.14,5.4,5.82,1.25,0.67,0.273,0.309,0.091,0.309,0.37,61.0,87.0,75.0,121.0,96.0,97.0,102.0,92.0,93.0,0.545,0.367,0.088,-0.2,2.48,-3.73,93.8,86.5,84.2,0.205,0.477,0.174,0.043,0.043,0.395,0.2,0.4,0.083,0.6,0.6,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-09-05,746021,Lineout,field_out,True,592206,670124,Nick Castellanos,Adam Oller,0,d6596392-ff94-4a2c-ac00-b4cc732ce4fc,670124.0,adamoller,Oller,Right,Adam Oller,MIA,4.15,5.0,21.2,94.0,106.0,94.0,0.797,9.14,5.4,5.82,1.25,0.67,0.273,0.309,0.091,0.309,0.37,61.0,87.0,75.0,121.0,96.0,97.0,102.0,92.0,93.0,0.545,0.367,0.088,-0.2,2.48,-3.73,93.8,86.5,84.2,0.205,0.477,0.174,0.043,0.043,0.395,0.2,0.4,0.083,0.6,0.6,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-09-05,746021,Strikeout,strikeout,True,665506,624133,Cristian Pache,Ranger Suárez,0,46474f40-c86e-4abc-9990-e21c7e3e5257,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.9,3.17,133.1,104.0,82.0,101.0,0.799,8.91,2.09,7.56,0.74,2.0,0.19,0.465,0.155,0.277,0.401,74.0,103.0,102.0,84.0,107.0,109.0,68.0,101.0,92.0,0.19,0.204,0.168,1.01,1.84,0.28,91.9,80.1,74.5,0.205,0.318,0.193,,,,0.165,0.264,0.327,0.202,0.274,0.367,88.0,106.0,104.0,22.0,85.0,77.0,103.0,99.0,95.0,0.318,0.118,0.001,-1.7,1.15,-4.72,86.6,90.9,81.3,0.25,0.364,0.099,0.306,0.612,0.124,,,,,,,,,,,,
21,2024-09-05,746021,Walk,walk,False,663743,624133,Nick Fortes,Ranger Suárez,0,c01f9ffb-6c37-4fe7-ab22-49bbf0fb7455,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.9,3.17,133.1,104.0,82.0,101.0,0.799,8.91,2.09,7.56,0.74,2.0,0.19,0.465,0.155,0.277,0.401,74.0,103.0,102.0,84.0,107.0,109.0,68.0,101.0,92.0,0.19,0.204,0.168,1.01,1.84,0.28,91.9,80.1,74.5,0.205,0.318,0.193,,,,0.165,0.264,0.327,0.202,0.274,0.367,88.0,106.0,104.0,22.0,85.0,77.0,103.0,99.0,95.0,0.318,0.118,0.001,-1.7,1.15,-4.72,86.6,90.9,81.3,0.25,0.364,0.099,0.306,0.612,0.124,,,,,,,,,,,,
22,2024-09-05,746021,Strikeout,strikeout,True,669364,624133,Xavier Edwards,Ranger Suárez,0,9c2f4e84-e3eb-488d-b3fe-e737e945a897,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.9,3.17,133.1,104.0,82.0,101.0,0.799,8.91,2.09,7.56,0.74,2.0,0.19,0.465,0.155,0.277,0.401,74.0,103.0,102.0,84.0,107.0,109.0,68.0,101.0,92.0,0.19,0.204,0.168,1.01,1.84,0.28,91.9,80.1,74.5,0.205,0.318,0.193,,,,0.165,0.264,0.327,0.202,0.274,0.367,88.0,106.0,104.0,22.0,85.0,77.0,103.0,99.0,95.0,0.318,0.118,0.001,-1.7,1.15,-4.72,86.6,90.9,81.3,0.25,0.364,0.099,0.306,0.612,0.124,,,,,,,,,,,,
23,2024-09-05,746021,Single,single,False,681393,624133,Connor Norby,Ranger Suárez,1,9ccb9517-2c8e-4ea1-9405-1a6aa132d9a0,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.9,3.17,133.1,104.0,82.0,101.0,0.799,8.91,2.09,7.56,0.74,2.0,0.19,0.465,0.155,0.277,0.401,74.0,103.0,102.0,84.0,107.0,109.0,68.0,101.0,92.0,0.19,0.204,0.168,1.01,1.84,0.28,91.9,80.1,74.5,0.205,0.318,0.193,,,,0.165,0.264,0.327,0.202,0.274,0.367,88.0,106.0,104.0,22.0,85.0,77.0,103.0,99.0,95.0,0.318,0.118,0.001,-1.7,1.15,-4.72,86.6,90.9,81.3,0.25,0.364,0.099,0.306,0.612,0.124,,,,,,,,,,,,
24,2024-09-05,746021,Strikeout,strikeout,True,669394,624133,Jake Burger,Ranger Suárez,0,a8e11464-90cc-46c4-840d-83256e162eb7,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.9,3.17,133.1,104.0,82.0,101.0,0.799,8.91,2.09,7.56,0.74,2.0,0.19,0.465,0.155,0.277,0.401,74.0,103.0,102.0,84.0,107.0,109.0,68.0,101.0,92.0,0.19,0.204,0.168,1.01,1.84,0.28,91.9,80.1,74.5,0.205,0.318,0.193,,,,0.165,0.264,0.327,0.202,0.274,0.367,88.0,106.0,104.0,22.0,85.0,77.0,103.0,99.0,95.0,0.318,0.118,0.001,-1.7,1.15,-4.72,86.6,90.9,81.3,0.25,0.364,0.099,0.306,0.612,0.124,,,,,,,,,,,,
25,2024-09-05,746021,Strikeout,strikeout,True,681082,670124,Bryson Stott,Adam Oller,0,841a48b8-b2d9-400a-aeb8-abff83a1eca1,670124.0,adamoller,Oller,Right,Adam Oller,MIA,4.15,5.0,21.2,94.0,106.0,94.0,0.797,9.14,5.4,5.82,1.25,0.67,0.273,0.309,0.091,0.309,0.37,61.0,87.0,75.0,121.0,96.0,97.0,102.0,92.0,93.0,0.545,0.367,0.088,-0.2,2.48,-3.73,93.8,86.5,84.2,0.205,0.477,0.174,0.043,0.043,0.395,0.2,0.4,0.083,0.6,0.6,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-09-05,746021,Single,single,False,592663,670124,J.T. Realmuto,Adam Oller,0,db9c913d-d4da-401f-afe3-4262b3e83535,670124.0,adamoller,Oller,Right,Adam Oller,MIA,4.15,5.0,21.2,94.0,106.0,94.0,0.797,9.14,5.4,5.82,1.25,0.67,0.273,0.309,0.091,0.309,0.37,61.0,87.0,75.0,121.0,96.0,97.0,102.0,92.0,93.0,0.545,0.367,0.088,-0.2,2.48,-3.73,93.8,86.5,84.2,0.205,0.477,0.174,0.043,0.043,0.395,0.2,0.4,0.083,0.6,0.6,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-09-05,746021,Walk,walk,False,669016,670124,Brandon Marsh,Adam Oller,1,930cd392-10d7-4d81-bd31-a4a432b9e7a0,670124.0,adamoller,Oller,Right,Adam Oller,MIA,4.15,5.0,21.2,94.0,106.0,94.0,0.797,9.14,5.4,5.82,1.25,0.67,0.273,0.309,0.091,0.309,0.37,61.0,87.0,75.0,121.0,96.0,97.0,102.0,92.0,93.0,0.545,0.367,0.088,-0.2,2.48,-3.73,93.8,86.5,84.2,0.205,0.477,0.174,0.043,0.043,0.395,0.2,0.4,0.083,0.6,0.6,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-09-05,746021,Walk,walk,False,665019,670124,Kody Clemens,Adam Oller,1,5ef4bec4-d892-4966-97c4-7f46eef9b5b8,670124.0,adamoller,Oller,Right,Adam Oller,MIA,4.15,5.0,21.2,94.0,106.0,94.0,0.797,9.14,5.4,5.82,1.25,0.67,0.273,0.309,0.091,0.309,0.37,61.0,87.0,75.0,121.0,96.0,97.0,102.0,92.0,93.0,0.545,0.367,0.088,-0.2,2.48,-3.73,93.8,86.5,84.2,0.205,0.477,0.174,0.043,0.043,0.395,0.2,0.4,0.083,0.6,0.6,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-09-05,746021,Grounded Into DP,grounded_into_double_play,True,679032,670124,Johan Rojas,Adam Oller,1,39a2de3a-44a4-4e29-a786-c71da7aa9ec7,670124.0,adamoller,Oller,Right,Adam Oller,MIA,4.15,5.0,21.2,94.0,106.0,94.0,0.797,9.14,5.4,5.82,1.25,0.67,0.273,0.309,0.091,0.309,0.37,61.0,87.0,75.0,121.0,96.0,97.0,102.0,92.0,93.0,0.545,0.367,0.088,-0.2,2.48,-3.73,93.8,86.5,84.2,0.205,0.477,0.174,0.043,0.043,0.395,0.2,0.4,0.083,0.6,0.6,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-09-05,746021,Walk,walk,False,681146,624133,Jonah Bride,Ranger Suárez,0,14349293-c02d-49e2-a33e-54c98101c964,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.9,3.17,133.1,104.0,82.0,101.0,0.799,8.91,2.09,7.56,0.74,2.0,0.19,0.465,0.155,0.277,0.401,74.0,103.0,102.0,84.0,107.0,109.0,68.0,101.0,92.0,0.19,0.204,0.168,1.01,1.84,0.28,91.9,80.1,74.5,0.205,0.318,0.193,,,,0.165,0.264,0.327,0.202,0.274,0.367,88.0,106.0,104.0,22.0,85.0,77.0,103.0,99.0,95.0,0.318,0.118,0.001,-1.7,1.15,-4.72,86.6,90.9,81.3,0.25,0.364,0.099,0.306,0.612,0.124,,,,,,,,,,,,
31,2024-09-05,746021,Forceout,force_out,True,672640,624133,Otto Lopez,Ranger Suárez,1,df4b74fd-82d5-4595-afd0-f0e83e45a15e,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.9,3.17,133.1,104.0,82.0,101.0,0.799,8.91,2.09,7.56,0.74,2.0,0.19,0.465,0.155,0.277,0.401,74.0,103.0,102.0,84.0,107.0,109.0,68.0,101.0,92.0,0.19,0.204,0.168,1.01,1.84,0.28,91.9,80.1,74.5,0.205,0.318,0.193,,,,0.165,0.264,0.327,0.202,0.274,0.367,88.0,106.0,104.0,22.0,85.0,77.0,103.0,99.0,95.0,0.318,0.118,0.001,-1.7,1.15,-4.72,86.6,90.9,81.3,0.25,0.364,0.099,0.306,0.612,0.124,,,,,,,,,,,,
32,2024-09-05,746021,Groundout,field_out,True,682073,624133,David Hensley,Ranger Suárez,1,61dcda3f-d3a0-47c2-a25c-f01bcdc5fbfc,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.9,3.17,133.1,104.0,82.0,101.0,0.799,8.91,2.09,7.56,0.74,2.0,0.19,0.465,0.155,0.277,0.401,74.0,103.0,102.0,84.0,107.0,109.0,68.0,101.0,92.0,0.19,0.204,0.168,1.01,1.84,0.28,91.9,80.1,74.5,0.205,0.318,0.193,,,,0.165,0.264,0.327,0.202,0.274,0.367,88.0,106.0,104.0,22.0,85.0,77.0,103.0,99.0,95.0,0.318,0.118,0.001,-1.7,1.15,-4.72,86.6,90.9,81.3,0.25,0.364,0.099,0.306,0.612,0.124,,,,,,,,,,,,
33,2024-09-05,746021,Strikeout,strikeout,True,656941,670124,Kyle Schwarber,Adam Oller,0,175db7ae-34d3-42ab-a8d0-f756472b4061,670124.0,adamoller,Oller,Right,Adam Oller,MIA,4.15,5.0,21.2,94.0,106.0,94.0,0.797,9.14,5.4,5.82,1.25,0.67,0.273,0.309,0.091,0.309,0.37,61.0,87.0,75.0,121.0,96.0,97.0,102.0,92.0,93.0,0.545,0.367,0.088,-0.2,2.48,-3.73,93.8,86.5,84.2,0.205,0.477,0.174,0.043,0.043,0.395,0.2,0.4,0.083,0.6,0.6,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-09-05,746021,Lineout,field_out,True,607208,670124,Trea Turner,Adam Oller,0,f6b0373e-0d7e-439b-8e23-cbd2e6210dac,670124.0,adamoller,Oller,Right,Adam Oller,MIA,4.15,5.0,21.2,94.0,106.0,94.0,0.797,9.14,5.4,5.82,1.25,0.67,0.273,0.309,0.091,0.309,0.37,61.0,87.0,75.0,121.0,96.0,97.0,102.0,92.0,93.0,0.545,0.367,0.088,-0.2,2.48,-3.73,93.8,86.5,84.2,0.205,0.477,0.174,0.043,0.043,0.395,0.2,0.4,0.083,0.6,0.6,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
