,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FS%,SL%,CU%,wFA/C,wFS/C,wSL/C,wCU/C,vFA,vFS,vSL,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff,vKN (sc),Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,KN%,wFC/C,wSI/C,wKN/C,vFC,vSI,KC_ba,KC_slg,KC_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff
0,2024-07-24,744824,Single,single,False,650333,680730,Luis Arraez,Mitchell Parker,0,f52b192c-f371-4862-9392-768bca9f585d,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,4.34,4.08,95.1,100.0,88.0,98.0,0.811,7.65,2.27,8.59,1.23,1.02,0.226,0.462,0.148,0.34,0.459,98.0,98.0,98.0,79.0,102.0,98.0,106.0,106.0,110.0,89.0,96.0,95.0,0.486,0.173,0.092,0.248,0.34,-0.38,-1.16,0.77,92.5,85.8,84.5,80.5,0.26,0.418,0.118,0.256,0.372,0.259,0.206,0.368,0.355,0.231,0.487,0.337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-07-24,744824,Strikeout,strikeout,True,595777,680730,Jurickson Profar,Mitchell Parker,0,47f3dee3-ae29-4258-b690-a7e2722ed574,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,4.34,4.08,95.1,100.0,88.0,98.0,0.811,7.65,2.27,8.59,1.23,1.02,0.226,0.462,0.148,0.34,0.459,98.0,98.0,98.0,79.0,102.0,98.0,106.0,106.0,110.0,89.0,96.0,95.0,0.486,0.173,0.092,0.248,0.34,-0.38,-1.16,0.77,92.5,85.8,84.5,80.5,0.26,0.418,0.118,0.256,0.372,0.259,0.206,0.368,0.355,0.231,0.487,0.337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-07-24,744824,Walk,walk,False,593428,680730,Xander Bogaerts,Mitchell Parker,1,86aa5c98-b4fe-4a88-a506-4fe830e95b8c,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,4.34,4.08,95.1,100.0,88.0,98.0,0.811,7.65,2.27,8.59,1.23,1.02,0.226,0.462,0.148,0.34,0.459,98.0,98.0,98.0,79.0,102.0,98.0,106.0,106.0,110.0,89.0,96.0,95.0,0.486,0.173,0.092,0.248,0.34,-0.38,-1.16,0.77,92.5,85.8,84.5,80.5,0.26,0.418,0.118,0.256,0.372,0.259,0.206,0.368,0.355,0.231,0.487,0.337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-07-24,744824,Strikeout,strikeout,True,592518,680730,Manny Machado,Mitchell Parker,0,c3f8e287-bdb9-4e53-b932-435ab10eaead,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,4.34,4.08,95.1,100.0,88.0,98.0,0.811,7.65,2.27,8.59,1.23,1.02,0.226,0.462,0.148,0.34,0.459,98.0,98.0,98.0,79.0,102.0,98.0,106.0,106.0,110.0,89.0,96.0,95.0,0.486,0.173,0.092,0.248,0.34,-0.38,-1.16,0.77,92.5,85.8,84.5,80.5,0.26,0.418,0.118,0.256,0.372,0.259,0.206,0.368,0.355,0.231,0.487,0.337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-07-24,744824,Strikeout,strikeout,True,630105,680730,Jake Cronenworth,Mitchell Parker,0,6b8712f6-7f0a-47f6-9c2f-b79035439873,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,4.34,4.08,95.1,100.0,88.0,98.0,0.811,7.65,2.27,8.59,1.23,1.02,0.226,0.462,0.148,0.34,0.459,98.0,98.0,98.0,79.0,102.0,98.0,106.0,106.0,110.0,89.0,96.0,95.0,0.486,0.173,0.092,0.248,0.34,-0.38,-1.16,0.77,92.5,85.8,84.5,80.5,0.26,0.418,0.118,0.256,0.372,0.259,0.206,0.368,0.355,0.231,0.487,0.337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2024-07-24,744824,Groundout,field_out,True,682928,663362,CJ Abrams,Matt Waldron,0,3f72ba46-3c9f-4b80-b4d0-f970ea51762f,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.64,3.72,118.2,104.0,83.0,98.0,0.809,7.81,2.5,7.89,0.99,0.89,0.202,0.396,0.168,0.303,0.438,,,,57.0,107.0,92.0,112.0,101.0,106.0,,,,0.199,,0.206,,0.43,,0.61,,90.7,,79.1,,0.245,0.415,0.203,,,,,,,0.222,0.432,0.187,77.6,74.0,107.0,101.0,82.0,96.0,88.0,0.137,0.068,0.391,2.79,1.16,-0.4,87.0,90.0,0.221,0.35,0.28,0.269,0.385,0.064,0.2,0.267,0.152,,,,,,,,,
6,2024-07-24,744824,Single,single,False,657041,663362,Lane Thomas,Matt Waldron,0,a4f20f13-1882-4837-a3c8-b21791927efd,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.64,3.72,118.2,104.0,83.0,98.0,0.809,7.81,2.5,7.89,0.99,0.89,0.202,0.396,0.168,0.303,0.438,,,,57.0,107.0,92.0,112.0,101.0,106.0,,,,0.199,,0.206,,0.43,,0.61,,90.7,,79.1,,0.245,0.415,0.203,,,,,,,0.222,0.432,0.187,77.6,74.0,107.0,101.0,82.0,96.0,88.0,0.137,0.068,0.391,2.79,1.16,-0.4,87.0,90.0,0.221,0.35,0.28,0.269,0.385,0.064,0.2,0.267,0.152,,,,,,,,,
7,2024-07-24,744824,Single,single,False,608385,663362,Jesse Winker,Matt Waldron,1,fdff3aba-7f18-40fa-92ea-b40434f66395,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.64,3.72,118.2,104.0,83.0,98.0,0.809,7.81,2.5,7.89,0.99,0.89,0.202,0.396,0.168,0.303,0.438,,,,57.0,107.0,92.0,112.0,101.0,106.0,,,,0.199,,0.206,,0.43,,0.61,,90.7,,79.1,,0.245,0.415,0.203,,,,,,,0.222,0.432,0.187,77.6,74.0,107.0,101.0,82.0,96.0,88.0,0.137,0.068,0.391,2.79,1.16,-0.4,87.0,90.0,0.221,0.35,0.28,0.269,0.385,0.064,0.2,0.267,0.152,,,,,,,,,
8,2024-07-24,744824,Home Run,home_run,False,660766,663362,Juan Yepez,Matt Waldron,1,6e035fe4-a2ec-47e6-8738-f857a927179d,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.64,3.72,118.2,104.0,83.0,98.0,0.809,7.81,2.5,7.89,0.99,0.89,0.202,0.396,0.168,0.303,0.438,,,,57.0,107.0,92.0,112.0,101.0,106.0,,,,0.199,,0.206,,0.43,,0.61,,90.7,,79.1,,0.245,0.415,0.203,,,,,,,0.222,0.432,0.187,77.6,74.0,107.0,101.0,82.0,96.0,88.0,0.137,0.068,0.391,2.79,1.16,-0.4,87.0,90.0,0.221,0.35,0.28,0.269,0.385,0.064,0.2,0.267,0.152,,,,,,,,,
9,2024-07-24,744824,Lineout,field_out,True,695578,663362,James Wood,Matt Waldron,0,3c3c3e8c-465a-49ed-affb-4e4e8d52feb0,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.64,3.72,118.2,104.0,83.0,98.0,0.809,7.81,2.5,7.89,0.99,0.89,0.202,0.396,0.168,0.303,0.438,,,,57.0,107.0,92.0,112.0,101.0,106.0,,,,0.199,,0.206,,0.43,,0.61,,90.7,,79.1,,0.245,0.415,0.203,,,,,,,0.222,0.432,0.187,77.6,74.0,107.0,101.0,82.0,96.0,88.0,0.137,0.068,0.391,2.79,1.16,-0.4,87.0,90.0,0.221,0.35,0.28,0.269,0.385,0.064,0.2,0.267,0.152,,,,,,,,,
