,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,FA%,SL%,KC%,CH%,wFA/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vCH,vSI,vSL,vKC,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,ST_ba,ST_slg,ST_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
0,2024-09-12,746427,Flyout,field_out,True,678662,669373,Ezequiel Tovar,Tarik Skubal,0,aefb1a92-6f98-431e-a7d5-0fe50c65eb8e,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.5,2.78,180.0,103.0,103.0,106.0,0.719,10.7,1.65,6.85,0.75,1.23,0.253,0.388,0.176,0.26,0.478,97.0,104.0,114.0,112.0,104.0,103.0,95.0,105.0,104.0,110.0,98.0,103.0,95.0,91.0,101.0,0.211,0.325,0.153,0.044,0.266,1.66,1.26,0.7,1.24,1.16,96.9,86.2,96.6,88.7,78.5,0.223,0.336,0.468,0.203,0.299,0.264,0.21,0.312,0.163,0.173,0.373,0.344,0.167,0.333,0.179,,,,,,,,,,,,,,,,,,
1,2024-09-12,746427,Groundout,field_out,True,686668,669373,Brenton Doyle,Tarik Skubal,0,70b23fdc-5565-4d77-a975-a6a009bc5a44,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.5,2.78,180.0,103.0,103.0,106.0,0.719,10.7,1.65,6.85,0.75,1.23,0.253,0.388,0.176,0.26,0.478,97.0,104.0,114.0,112.0,104.0,103.0,95.0,105.0,104.0,110.0,98.0,103.0,95.0,91.0,101.0,0.211,0.325,0.153,0.044,0.266,1.66,1.26,0.7,1.24,1.16,96.9,86.2,96.6,88.7,78.5,0.223,0.336,0.468,0.203,0.299,0.264,0.21,0.312,0.163,0.173,0.373,0.344,0.167,0.333,0.179,,,,,,,,,,,,,,,,,,
2,2024-09-12,746427,Groundout,field_out,True,641857,669373,Ryan McMahon,Tarik Skubal,0,8fee0b2f-1739-4d1c-b959-0d9eaa95bd8c,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.5,2.78,180.0,103.0,103.0,106.0,0.719,10.7,1.65,6.85,0.75,1.23,0.253,0.388,0.176,0.26,0.478,97.0,104.0,114.0,112.0,104.0,103.0,95.0,105.0,104.0,110.0,98.0,103.0,95.0,91.0,101.0,0.211,0.325,0.153,0.044,0.266,1.66,1.26,0.7,1.24,1.16,96.9,86.2,96.6,88.7,78.5,0.223,0.336,0.468,0.203,0.299,0.264,0.21,0.312,0.163,0.173,0.373,0.344,0.167,0.333,0.179,,,,,,,,,,,,,,,,,,
3,2024-09-12,746427,Flyout,field_out,True,678009,663372,Parker Meadows,Ryan Feltner,0,24e4c73c-45cc-4856-aaaa-4aefbb944a21,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,4.89,4.48,143.2,100.0,98.0,100.0,0.781,7.96,2.94,9.52,1.19,1.25,0.232,0.398,0.148,0.35,0.447,119.0,94.0,102.0,81.0,103.0,97.0,92.0,92.0,88.0,112.0,101.0,105.0,,,,0.135,0.358,0.259,,0.147,0.09,-0.66,-0.79,,-0.88,94.7,85.2,94.2,87.7,,0.291,0.494,0.393,0.252,0.407,0.177,0.31,0.423,0.16,0.364,0.533,0.22,0.169,0.268,0.258,108.0,108.0,114.0,0.101,1.24,79.2,0.095,0.286,0.45,,,,,,,,,
4,2024-09-12,746427,Lineout,field_out,True,681481,663372,Kerry Carpenter,Ryan Feltner,0,4c826575-d068-4bec-8f59-35f14f4bcc45,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,4.89,4.48,143.2,100.0,98.0,100.0,0.781,7.96,2.94,9.52,1.19,1.25,0.232,0.398,0.148,0.35,0.447,119.0,94.0,102.0,81.0,103.0,97.0,92.0,92.0,88.0,112.0,101.0,105.0,,,,0.135,0.358,0.259,,0.147,0.09,-0.66,-0.79,,-0.88,94.7,85.2,94.2,87.7,,0.291,0.494,0.393,0.252,0.407,0.177,0.31,0.423,0.16,0.364,0.533,0.22,0.169,0.268,0.258,108.0,108.0,114.0,0.101,1.24,79.2,0.095,0.286,0.45,,,,,,,,,
5,2024-09-12,746427,Strikeout,strikeout,True,682985,663372,Riley Greene,Ryan Feltner,0,0d075ad3-a50e-40ae-acf0-74e45494fd92,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,4.89,4.48,143.2,100.0,98.0,100.0,0.781,7.96,2.94,9.52,1.19,1.25,0.232,0.398,0.148,0.35,0.447,119.0,94.0,102.0,81.0,103.0,97.0,92.0,92.0,88.0,112.0,101.0,105.0,,,,0.135,0.358,0.259,,0.147,0.09,-0.66,-0.79,,-0.88,94.7,85.2,94.2,87.7,,0.291,0.494,0.393,0.252,0.407,0.177,0.31,0.423,0.16,0.364,0.533,0.22,0.169,0.268,0.258,108.0,108.0,114.0,0.101,1.24,79.2,0.095,0.286,0.45,,,,,,,,,
6,2024-09-12,746427,Lineout,field_out,True,669911,669373,Michael Toglia,Tarik Skubal,0,738f6004-c16c-4b5e-bff9-0d18e17fb99a,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.5,2.78,180.0,103.0,103.0,106.0,0.719,10.7,1.65,6.85,0.75,1.23,0.253,0.388,0.176,0.26,0.478,97.0,104.0,114.0,112.0,104.0,103.0,95.0,105.0,104.0,110.0,98.0,103.0,95.0,91.0,101.0,0.211,0.325,0.153,0.044,0.266,1.66,1.26,0.7,1.24,1.16,96.9,86.2,96.6,88.7,78.5,0.223,0.336,0.468,0.203,0.299,0.264,0.21,0.312,0.163,0.173,0.373,0.344,0.167,0.333,0.179,,,,,,,,,,,,,,,,,,
7,2024-09-12,746427,Strikeout,strikeout,True,663898,669373,Brendan Rodgers,Tarik Skubal,0,ab510243-2054-45b7-bb33-d4e764b97e18,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.5,2.78,180.0,103.0,103.0,106.0,0.719,10.7,1.65,6.85,0.75,1.23,0.253,0.388,0.176,0.26,0.478,97.0,104.0,114.0,112.0,104.0,103.0,95.0,105.0,104.0,110.0,98.0,103.0,95.0,91.0,101.0,0.211,0.325,0.153,0.044,0.266,1.66,1.26,0.7,1.24,1.16,96.9,86.2,96.6,88.7,78.5,0.223,0.336,0.468,0.203,0.299,0.264,0.21,0.312,0.163,0.173,0.373,0.344,0.167,0.333,0.179,,,,,,,,,,,,,,,,,,
8,2024-09-12,746427,Flyout,field_out,True,607732,669373,Jacob Stallings,Tarik Skubal,0,74d081fa-8582-464d-a92b-87ca6cb9404b,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.5,2.78,180.0,103.0,103.0,106.0,0.719,10.7,1.65,6.85,0.75,1.23,0.253,0.388,0.176,0.26,0.478,97.0,104.0,114.0,112.0,104.0,103.0,95.0,105.0,104.0,110.0,98.0,103.0,95.0,91.0,101.0,0.211,0.325,0.153,0.044,0.266,1.66,1.26,0.7,1.24,1.16,96.9,86.2,96.6,88.7,78.5,0.223,0.336,0.468,0.203,0.299,0.264,0.21,0.312,0.163,0.173,0.373,0.344,0.167,0.333,0.179,,,,,,,,,,,,,,,,,,
9,2024-09-12,746427,Strikeout,strikeout,True,690993,663372,Colt Keith,Ryan Feltner,0,c9a6ccb6-ebda-48b7-8b59-74d04d4bd153,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,4.89,4.48,143.2,100.0,98.0,100.0,0.781,7.96,2.94,9.52,1.19,1.25,0.232,0.398,0.148,0.35,0.447,119.0,94.0,102.0,81.0,103.0,97.0,92.0,92.0,88.0,112.0,101.0,105.0,,,,0.135,0.358,0.259,,0.147,0.09,-0.66,-0.79,,-0.88,94.7,85.2,94.2,87.7,,0.291,0.494,0.393,0.252,0.407,0.177,0.31,0.423,0.16,0.364,0.533,0.22,0.169,0.268,0.258,108.0,108.0,114.0,0.101,1.24,79.2,0.095,0.286,0.45,,,,,,,,,
