,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff
0,2024-09-17,746176,Single,single,False,670032,656288,Nicky Lopez,Griffin Canning,0,552aa79c-d24c-45b8-8098-07a87d4ad929,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.24,4.75,166.2,98.0,87.0,97.0,0.772,6.8,3.46,9.18,1.62,1.03,0.229,0.43,0.126,0.363,0.402,96.0,102.0,102.0,74.0,96.0,95.0,72.0,94.0,86.0,75.0,91.0,80.0,106.0,100.0,111.0,0.01,0.375,0.239,0.109,0.267,-0.8,-7.0,-1.18,-0.5,0.43,93.4,88.6,93.0,87.8,80.6,0.249,0.524,0.145,0.261,0.391,0.291,0.294,0.464,0.327,0.261,0.37,0.248,0.429,0.857,0.0,,,,,,,,,,,,
1,2024-09-17,746176,Strikeout,strikeout,True,673357,656288,Luis Robert Jr.,Griffin Canning,0,05e433c6-63bc-419d-93e9-b12698dac6fa,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.24,4.75,166.2,98.0,87.0,97.0,0.772,6.8,3.46,9.18,1.62,1.03,0.229,0.43,0.126,0.363,0.402,96.0,102.0,102.0,74.0,96.0,95.0,72.0,94.0,86.0,75.0,91.0,80.0,106.0,100.0,111.0,0.01,0.375,0.239,0.109,0.267,-0.8,-7.0,-1.18,-0.5,0.43,93.4,88.6,93.0,87.8,80.6,0.249,0.524,0.145,0.261,0.391,0.291,0.294,0.464,0.327,0.261,0.37,0.248,0.429,0.857,0.0,,,,,,,,,,,,
2,2024-09-17,746176,Flyout,field_out,True,643217,656288,Andrew Benintendi,Griffin Canning,1,072d631e-5c45-4100-b5fd-de417b9897ab,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.24,4.75,166.2,98.0,87.0,97.0,0.772,6.8,3.46,9.18,1.62,1.03,0.229,0.43,0.126,0.363,0.402,96.0,102.0,102.0,74.0,96.0,95.0,72.0,94.0,86.0,75.0,91.0,80.0,106.0,100.0,111.0,0.01,0.375,0.239,0.109,0.267,-0.8,-7.0,-1.18,-0.5,0.43,93.4,88.6,93.0,87.8,80.6,0.249,0.524,0.145,0.261,0.391,0.291,0.294,0.464,0.327,0.261,0.37,0.248,0.429,0.857,0.0,,,,,,,,,,,,
3,2024-09-17,746176,Single,single,False,621493,663436,Taylor Ward,Davis Martin,0,21682f4d-0773-49c4-8c7a-7576c7b78d6b,663436.0,davismartin,Martin,Right,Davis Martin,CHW,4.27,4.12,46.1,100.0,105.0,99.0,0.758,8.35,3.5,9.13,0.97,1.31,0.197,0.46,0.212,0.299,0.409,145.0,103.0,107.0,94.0,92.0,94.0,93.0,95.0,92.0,,,,114.0,109.0,112.0,,0.279,0.261,0.081,0.198,-2.16,,1.72,-2.63,-0.46,93.7,89.3,,83.6,78.4,0.394,0.485,0.193,0.354,0.417,0.184,0.096,0.269,0.376,0.357,0.429,0.318,,,,78.0,97.0,88.0,0.181,2.25,89.1,0.212,0.303,0.227,,,
4,2024-09-17,746176,Flyout,field_out,True,687263,663436,Zach Neto,Davis Martin,0,acab2c9d-0e65-4e2e-9c80-5c445e3a9c52,663436.0,davismartin,Martin,Right,Davis Martin,CHW,4.27,4.12,46.1,100.0,105.0,99.0,0.758,8.35,3.5,9.13,0.97,1.31,0.197,0.46,0.212,0.299,0.409,145.0,103.0,107.0,94.0,92.0,94.0,93.0,95.0,92.0,,,,114.0,109.0,112.0,,0.279,0.261,0.081,0.198,-2.16,,1.72,-2.63,-0.46,93.7,89.3,,83.6,78.4,0.394,0.485,0.193,0.354,0.417,0.184,0.096,0.269,0.376,0.357,0.429,0.318,,,,78.0,97.0,88.0,0.181,2.25,89.1,0.212,0.303,0.227,,,
5,2024-09-17,746176,Grounded Into DP,grounded_into_double_play,True,694384,663436,Nolan Schanuel,Davis Martin,1,5572f6a8-04de-4bf6-8cc0-6e2f9e9ef4b6,663436.0,davismartin,Martin,Right,Davis Martin,CHW,4.27,4.12,46.1,100.0,105.0,99.0,0.758,8.35,3.5,9.13,0.97,1.31,0.197,0.46,0.212,0.299,0.409,145.0,103.0,107.0,94.0,92.0,94.0,93.0,95.0,92.0,,,,114.0,109.0,112.0,,0.279,0.261,0.081,0.198,-2.16,,1.72,-2.63,-0.46,93.7,89.3,,83.6,78.4,0.394,0.485,0.193,0.354,0.417,0.184,0.096,0.269,0.376,0.357,0.429,0.318,,,,78.0,97.0,88.0,0.181,2.25,89.1,0.212,0.303,0.227,,,
6,2024-09-17,746176,Groundout,field_out,True,683734,656288,Andrew Vaughn,Griffin Canning,0,72dd83af-1305-4115-9fab-5228c164bd1d,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.24,4.75,166.2,98.0,87.0,97.0,0.772,6.8,3.46,9.18,1.62,1.03,0.229,0.43,0.126,0.363,0.402,96.0,102.0,102.0,74.0,96.0,95.0,72.0,94.0,86.0,75.0,91.0,80.0,106.0,100.0,111.0,0.01,0.375,0.239,0.109,0.267,-0.8,-7.0,-1.18,-0.5,0.43,93.4,88.6,93.0,87.8,80.6,0.249,0.524,0.145,0.261,0.391,0.291,0.294,0.464,0.327,0.261,0.37,0.248,0.429,0.857,0.0,,,,,,,,,,,,
7,2024-09-17,746176,Flyout,field_out,True,657757,656288,Gavin Sheets,Griffin Canning,0,b06fa945-5e98-4978-9d8b-870626acd30f,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.24,4.75,166.2,98.0,87.0,97.0,0.772,6.8,3.46,9.18,1.62,1.03,0.229,0.43,0.126,0.363,0.402,96.0,102.0,102.0,74.0,96.0,95.0,72.0,94.0,86.0,75.0,91.0,80.0,106.0,100.0,111.0,0.01,0.375,0.239,0.109,0.267,-0.8,-7.0,-1.18,-0.5,0.43,93.4,88.6,93.0,87.8,80.6,0.249,0.524,0.145,0.261,0.391,0.291,0.294,0.464,0.327,0.261,0.37,0.248,0.429,0.857,0.0,,,,,,,,,,,,
8,2024-09-17,746176,Groundout,field_out,True,672820,656288,Lenyn Sosa,Griffin Canning,0,86ef7708-5697-4121-a39c-cfac511af74d,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.24,4.75,166.2,98.0,87.0,97.0,0.772,6.8,3.46,9.18,1.62,1.03,0.229,0.43,0.126,0.363,0.402,96.0,102.0,102.0,74.0,96.0,95.0,72.0,94.0,86.0,75.0,91.0,80.0,106.0,100.0,111.0,0.01,0.375,0.239,0.109,0.267,-0.8,-7.0,-1.18,-0.5,0.43,93.4,88.6,93.0,87.8,80.6,0.249,0.524,0.145,0.261,0.391,0.291,0.294,0.464,0.327,0.261,0.37,0.248,0.429,0.857,0.0,,,,,,,,,,,,
9,2024-09-17,746176,Strikeout,strikeout,True,694359,663436,Niko Kavadas,Davis Martin,0,ed1ea798-02d4-4759-9bbc-623520802dd1,663436.0,davismartin,Martin,Right,Davis Martin,CHW,4.27,4.12,46.1,100.0,105.0,99.0,0.758,8.35,3.5,9.13,0.97,1.31,0.197,0.46,0.212,0.299,0.409,145.0,103.0,107.0,94.0,92.0,94.0,93.0,95.0,92.0,,,,114.0,109.0,112.0,,0.279,0.261,0.081,0.198,-2.16,,1.72,-2.63,-0.46,93.7,89.3,,83.6,78.4,0.394,0.485,0.193,0.354,0.417,0.184,0.096,0.269,0.376,0.357,0.429,0.318,,,,78.0,97.0,88.0,0.181,2.25,89.1,0.212,0.303,0.227,,,
