,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FC%,FS%,wFC/C,wFS/C,wSI/C,vFC,vFS,vSI,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,FS_ba,FS_slg,FS_whiff
0,2024-07-12,745965,Single,single,False,682928,642547,CJ Abrams,Freddy Peralta,0,d42d1cfa-3def-4f72-9411-ae424c8a5839,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,4.11,3.74,103.0,99.0,107.0,102.0,0.71,11.36,3.15,7.6,1.22,0.92,0.248,0.38,0.233,0.31,0.387,76.0,94.0,88.0,103.0,102.0,111.0,121.0,99.0,103.0,99.0,104.0,110.0,0.536,0.248,0.046,0.17,0.0,0.53,-1.65,1.06,94.5,88.0,81.1,77.3,0.238,0.411,0.277,0.194,0.337,0.393,0.22,0.254,0.386,0.308,0.538,0.233,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-07-12,745965,Strikeout,strikeout,True,695578,642547,James Wood,Freddy Peralta,0,94a73ae9-1701-4d0e-ab1c-e04a7045a9b4,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,4.11,3.74,103.0,99.0,107.0,102.0,0.71,11.36,3.15,7.6,1.22,0.92,0.248,0.38,0.233,0.31,0.387,76.0,94.0,88.0,103.0,102.0,111.0,121.0,99.0,103.0,99.0,104.0,110.0,0.536,0.248,0.046,0.17,0.0,0.53,-1.65,1.06,94.5,88.0,81.1,77.3,0.238,0.411,0.277,0.194,0.337,0.393,0.22,0.254,0.386,0.308,0.538,0.233,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-07-12,745965,Groundout,field_out,True,657041,642547,Lane Thomas,Freddy Peralta,1,34995e51-e446-44ea-8382-dba09af948bd,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,4.11,3.74,103.0,99.0,107.0,102.0,0.71,11.36,3.15,7.6,1.22,0.92,0.248,0.38,0.233,0.31,0.387,76.0,94.0,88.0,103.0,102.0,111.0,121.0,99.0,103.0,99.0,104.0,110.0,0.536,0.248,0.046,0.17,0.0,0.53,-1.65,1.06,94.5,88.0,81.1,77.3,0.238,0.411,0.277,0.194,0.337,0.393,0.22,0.254,0.386,0.308,0.538,0.233,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-07-12,745965,Double,double,False,608385,642547,Jesse Winker,Freddy Peralta,1,0f316501-eec3-4b52-9fbe-b930d3b39a98,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,4.11,3.74,103.0,99.0,107.0,102.0,0.71,11.36,3.15,7.6,1.22,0.92,0.248,0.38,0.233,0.31,0.387,76.0,94.0,88.0,103.0,102.0,111.0,121.0,99.0,103.0,99.0,104.0,110.0,0.536,0.248,0.046,0.17,0.0,0.53,-1.65,1.06,94.5,88.0,81.1,77.3,0.238,0.411,0.277,0.194,0.337,0.393,0.22,0.254,0.386,0.308,0.538,0.233,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-07-12,745965,Single,single,True,660766,642547,Juan Yepez,Freddy Peralta,1,d1bdbd22-ac1b-4f8a-a32c-ec348926c5c2,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,4.11,3.74,103.0,99.0,107.0,102.0,0.71,11.36,3.15,7.6,1.22,0.92,0.248,0.38,0.233,0.31,0.387,76.0,94.0,88.0,103.0,102.0,111.0,121.0,99.0,103.0,99.0,104.0,110.0,0.536,0.248,0.046,0.17,0.0,0.53,-1.65,1.06,94.5,88.0,81.1,77.3,0.238,0.411,0.277,0.194,0.337,0.393,0.22,0.254,0.386,0.308,0.538,0.233,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2024-07-12,745965,Lineout,field_out,True,668930,671131,Brice Turang,Jackson Rutledge,0,57f09258-3871-44a2-b6a4-ecdff9780209,671131.0,jacksonrutledge,Rutledge,Right,Jackson Rutledge,WSN,4.76,6.54,5.2,97.0,96.0,93.0,0.744,11.12,3.18,7.94,1.59,1.2,0.2,0.4,0.133,0.333,0.427,,,,,,,113.0,111.0,105.0,115.0,116.0,114.0,0.107,0.262,,,-1.06,4.34,,,96.0,,83.4,,0.25,0.5,0.333,0.0,0.0,0.667,,,,,,,89.0,96.0,88.0,95.0,84.0,80.0,94.0,97.0,111.0,0.398,0.194,0.039,-2.44,-0.35,-2.31,88.3,85.6,95.2,0.3,0.8,0.125,0.333,0.333,0.286,,,
6,2024-07-12,745965,Strikeout,strikeout,True,661388,671131,William Contreras,Jackson Rutledge,0,82e9d566-d8e2-4e7f-95e2-66c422a65a62,671131.0,jacksonrutledge,Rutledge,Right,Jackson Rutledge,WSN,4.76,6.54,5.2,97.0,96.0,93.0,0.744,11.12,3.18,7.94,1.59,1.2,0.2,0.4,0.133,0.333,0.427,,,,,,,113.0,111.0,105.0,115.0,116.0,114.0,0.107,0.262,,,-1.06,4.34,,,96.0,,83.4,,0.25,0.5,0.333,0.0,0.0,0.667,,,,,,,89.0,96.0,88.0,95.0,84.0,80.0,94.0,97.0,111.0,0.398,0.194,0.039,-2.44,-0.35,-2.31,88.3,85.6,95.2,0.3,0.8,0.125,0.333,0.333,0.286,,,
7,2024-07-12,745965,Strikeout,strikeout,True,592885,671131,Christian Yelich,Jackson Rutledge,0,14ef6f56-16f1-49ad-b9c4-9243a51e647b,671131.0,jacksonrutledge,Rutledge,Right,Jackson Rutledge,WSN,4.76,6.54,5.2,97.0,96.0,93.0,0.744,11.12,3.18,7.94,1.59,1.2,0.2,0.4,0.133,0.333,0.427,,,,,,,113.0,111.0,105.0,115.0,116.0,114.0,0.107,0.262,,,-1.06,4.34,,,96.0,,83.4,,0.25,0.5,0.333,0.0,0.0,0.667,,,,,,,89.0,96.0,88.0,95.0,84.0,80.0,94.0,97.0,111.0,0.398,0.194,0.039,-2.44,-0.35,-2.31,88.3,85.6,95.2,0.3,0.8,0.125,0.333,0.333,0.286,,,
8,2024-07-12,745965,Flyout,field_out,True,671277,642547,Luis García Jr.,Freddy Peralta,0,76206b14-1f9c-4799-b3e9-8e6a85c60836,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,4.11,3.74,103.0,99.0,107.0,102.0,0.71,11.36,3.15,7.6,1.22,0.92,0.248,0.38,0.233,0.31,0.387,76.0,94.0,88.0,103.0,102.0,111.0,121.0,99.0,103.0,99.0,104.0,110.0,0.536,0.248,0.046,0.17,0.0,0.53,-1.65,1.06,94.5,88.0,81.1,77.3,0.238,0.411,0.277,0.194,0.337,0.393,0.22,0.254,0.386,0.308,0.538,0.233,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-07-12,745965,Flyout,field_out,True,660688,642547,Keibert Ruiz,Freddy Peralta,0,09b7aeef-7180-40b0-9b48-07a4b4f11ad5,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,4.11,3.74,103.0,99.0,107.0,102.0,0.71,11.36,3.15,7.6,1.22,0.92,0.248,0.38,0.233,0.31,0.387,76.0,94.0,88.0,103.0,102.0,111.0,121.0,99.0,103.0,99.0,104.0,110.0,0.536,0.248,0.046,0.17,0.0,0.53,-1.65,1.06,94.5,88.0,81.1,77.3,0.238,0.411,0.277,0.194,0.337,0.393,0.22,0.254,0.386,0.308,0.538,0.233,,,,,,,,,,,,,,,,,,,,,,,,,,,
