,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff
10,2024-07-22,746612,Groundout,field_out,True,595879,471911,Javier Báez,Carlos Carrasco,0,4ac24dc4-a766-40b2-b6d4-30c9d02eea65,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,CLE,5.32,4.75,91.1,99.0,89.0,96.0,0.8,7.29,2.56,9.85,1.48,1.38,0.171,0.43,0.14,0.315,0.394,103.0,106.0,104.0,110.0,103.0,108.0,62.0,94.0,86.0,91.0,95.0,90.0,97.0,104.0,108.0,0.184,0.251,0.28,0.064,0.222,-1.8,-2.43,-0.72,2.0,0.05,91.5,86.7,91.1,83.2,80.4,0.213,0.371,0.281,0.25,0.313,0.357,0.383,0.63,0.129,0.323,0.646,0.118,0.059,0.176,0.222,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-07-22,746612,Triple,triple,False,668670,471911,Jake Rogers,Carlos Carrasco,1,51b881e5-7df6-4266-9735-f8e0a3c3c19e,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,CLE,5.32,4.75,91.1,99.0,89.0,96.0,0.8,7.29,2.56,9.85,1.48,1.38,0.171,0.43,0.14,0.315,0.394,103.0,106.0,104.0,110.0,103.0,108.0,62.0,94.0,86.0,91.0,95.0,90.0,97.0,104.0,108.0,0.184,0.251,0.28,0.064,0.222,-1.8,-2.43,-0.72,2.0,0.05,91.5,86.7,91.1,83.2,80.4,0.213,0.371,0.281,0.25,0.313,0.357,0.383,0.63,0.129,0.323,0.646,0.118,0.059,0.176,0.222,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-07-22,746612,Single,single,False,663837,471911,Matt Vierling,Carlos Carrasco,0,5993e1c1-e20f-4c12-8822-59ba7078fc07,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,CLE,5.32,4.75,91.1,99.0,89.0,96.0,0.8,7.29,2.56,9.85,1.48,1.38,0.171,0.43,0.14,0.315,0.394,103.0,106.0,104.0,110.0,103.0,108.0,62.0,94.0,86.0,91.0,95.0,90.0,97.0,104.0,108.0,0.184,0.251,0.28,0.064,0.222,-1.8,-2.43,-0.72,2.0,0.05,91.5,86.7,91.1,83.2,80.4,0.213,0.371,0.281,0.25,0.313,0.357,0.383,0.63,0.129,0.323,0.646,0.118,0.059,0.176,0.222,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-07-22,746612,Lineout,field_out,True,690993,471911,Colt Keith,Carlos Carrasco,0,1f08ee98-2d58-44c1-949f-3e5afeb1c282,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,CLE,5.32,4.75,91.1,99.0,89.0,96.0,0.8,7.29,2.56,9.85,1.48,1.38,0.171,0.43,0.14,0.315,0.394,103.0,106.0,104.0,110.0,103.0,108.0,62.0,94.0,86.0,91.0,95.0,90.0,97.0,104.0,108.0,0.184,0.251,0.28,0.064,0.222,-1.8,-2.43,-0.72,2.0,0.05,91.5,86.7,91.1,83.2,80.4,0.213,0.371,0.281,0.25,0.313,0.357,0.383,0.63,0.129,0.323,0.646,0.118,0.059,0.176,0.222,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-07-22,746612,Groundout,field_out,True,647304,669373,Josh Naylor,Tarik Skubal,0,ce4d1f84-5097-43f7-bac3-57fc88da8f49,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.34,2.7,123.0,104.0,104.0,108.0,0.709,10.68,1.61,6.66,0.73,1.4,0.276,0.394,0.17,0.263,0.489,98.0,105.0,116.0,,,,112.0,103.0,103.0,96.0,107.0,106.0,110.0,102.0,105.0,0.215,0.316,0.153,,0.269,1.05,1.91,1.95,,0.19,96.8,86.0,96.6,88.7,,0.226,0.377,0.47,0.154,0.25,0.382,0.216,0.343,0.261,0.174,0.275,0.168,0.143,0.143,0.207,97.0,89.0,99.0,0.047,2.47,78.5,,,,,,,,,,,,,,,,,,
15,2024-07-22,746612,Single,single,False,681807,669373,David Fry,Tarik Skubal,0,f63d6a88-f399-46f7-8f52-87c023b7868a,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.34,2.7,123.0,104.0,104.0,108.0,0.709,10.68,1.61,6.66,0.73,1.4,0.276,0.394,0.17,0.263,0.489,98.0,105.0,116.0,,,,112.0,103.0,103.0,96.0,107.0,106.0,110.0,102.0,105.0,0.215,0.316,0.153,,0.269,1.05,1.91,1.95,,0.19,96.8,86.0,96.6,88.7,,0.226,0.377,0.47,0.154,0.25,0.382,0.216,0.343,0.261,0.174,0.275,0.168,0.143,0.143,0.207,97.0,89.0,99.0,0.047,2.47,78.5,,,,,,,,,,,,,,,,,,
16,2024-07-22,746612,Walk,walk,False,678877,669373,Jhonkensy Noel,Tarik Skubal,1,57fe817b-3cde-4734-9040-42078b4000be,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.34,2.7,123.0,104.0,104.0,108.0,0.709,10.68,1.61,6.66,0.73,1.4,0.276,0.394,0.17,0.263,0.489,98.0,105.0,116.0,,,,112.0,103.0,103.0,96.0,107.0,106.0,110.0,102.0,105.0,0.215,0.316,0.153,,0.269,1.05,1.91,1.95,,0.19,96.8,86.0,96.6,88.7,,0.226,0.377,0.47,0.154,0.25,0.382,0.216,0.343,0.261,0.174,0.275,0.168,0.143,0.143,0.207,97.0,89.0,99.0,0.047,2.47,78.5,,,,,,,,,,,,,,,,,,
17,2024-07-22,746612,Single,single,False,671289,669373,Tyler Freeman,Tarik Skubal,1,b6138165-d751-4fd5-9366-b4ddaaf7c1ab,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.34,2.7,123.0,104.0,104.0,108.0,0.709,10.68,1.61,6.66,0.73,1.4,0.276,0.394,0.17,0.263,0.489,98.0,105.0,116.0,,,,112.0,103.0,103.0,96.0,107.0,106.0,110.0,102.0,105.0,0.215,0.316,0.153,,0.269,1.05,1.91,1.95,,0.19,96.8,86.0,96.6,88.7,,0.226,0.377,0.47,0.154,0.25,0.382,0.216,0.343,0.261,0.174,0.275,0.168,0.143,0.143,0.207,97.0,89.0,99.0,0.047,2.47,78.5,,,,,,,,,,,,,,,,,,
18,2024-07-22,746612,Strikeout,strikeout,True,677587,669373,Brayan Rocchio,Tarik Skubal,0,5a016323-91ad-41f5-9a0f-31f1f28ce054,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.34,2.7,123.0,104.0,104.0,108.0,0.709,10.68,1.61,6.66,0.73,1.4,0.276,0.394,0.17,0.263,0.489,98.0,105.0,116.0,,,,112.0,103.0,103.0,96.0,107.0,106.0,110.0,102.0,105.0,0.215,0.316,0.153,,0.269,1.05,1.91,1.95,,0.19,96.8,86.0,96.6,88.7,,0.226,0.377,0.47,0.154,0.25,0.382,0.216,0.343,0.261,0.174,0.275,0.168,0.143,0.143,0.207,97.0,89.0,99.0,0.047,2.47,78.5,,,,,,,,,,,,,,,,,,
19,2024-07-22,746612,Single,single,False,595978,669373,Austin Hedges,Tarik Skubal,1,e212f34c-e237-419b-a06c-38dbafccabb4,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.34,2.7,123.0,104.0,104.0,108.0,0.709,10.68,1.61,6.66,0.73,1.4,0.276,0.394,0.17,0.263,0.489,98.0,105.0,116.0,,,,112.0,103.0,103.0,96.0,107.0,106.0,110.0,102.0,105.0,0.215,0.316,0.153,,0.269,1.05,1.91,1.95,,0.19,96.8,86.0,96.6,88.7,,0.226,0.377,0.47,0.154,0.25,0.382,0.216,0.343,0.261,0.174,0.275,0.168,0.143,0.143,0.207,97.0,89.0,99.0,0.047,2.47,78.5,,,,,,,,,,,,,,,,,,
20,2024-07-22,746612,Pop Out,field_out,True,680757,669373,Steven Kwan,Tarik Skubal,0,4b04da00-8698-4522-9b4f-d61ec7358691,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.34,2.7,123.0,104.0,104.0,108.0,0.709,10.68,1.61,6.66,0.73,1.4,0.276,0.394,0.17,0.263,0.489,98.0,105.0,116.0,,,,112.0,103.0,103.0,96.0,107.0,106.0,110.0,102.0,105.0,0.215,0.316,0.153,,0.269,1.05,1.91,1.95,,0.19,96.8,86.0,96.6,88.7,,0.226,0.377,0.47,0.154,0.25,0.382,0.216,0.343,0.261,0.174,0.275,0.168,0.143,0.143,0.207,97.0,89.0,99.0,0.047,2.47,78.5,,,,,,,,,,,,,,,,,,
21,2024-07-22,746612,Strikeout,strikeout,True,669234,471911,Justyn-Henry Malloy,Carlos Carrasco,0,21a7bb8b-9e2e-4272-b7e5-ef0b20b7fda2,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,CLE,5.32,4.75,91.1,99.0,89.0,96.0,0.8,7.29,2.56,9.85,1.48,1.38,0.171,0.43,0.14,0.315,0.394,103.0,106.0,104.0,110.0,103.0,108.0,62.0,94.0,86.0,91.0,95.0,90.0,97.0,104.0,108.0,0.184,0.251,0.28,0.064,0.222,-1.8,-2.43,-0.72,2.0,0.05,91.5,86.7,91.1,83.2,80.4,0.213,0.371,0.281,0.25,0.313,0.357,0.383,0.63,0.129,0.323,0.646,0.118,0.059,0.176,0.222,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-07-22,746612,Strikeout,strikeout,True,682985,471911,Riley Greene,Carlos Carrasco,0,bde6ff2a-5615-4b14-a699-2c4a3ed074fb,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,CLE,5.32,4.75,91.1,99.0,89.0,96.0,0.8,7.29,2.56,9.85,1.48,1.38,0.171,0.43,0.14,0.315,0.394,103.0,106.0,104.0,110.0,103.0,108.0,62.0,94.0,86.0,91.0,95.0,90.0,97.0,104.0,108.0,0.184,0.251,0.28,0.064,0.222,-1.8,-2.43,-0.72,2.0,0.05,91.5,86.7,91.1,83.2,80.4,0.213,0.371,0.281,0.25,0.313,0.357,0.383,0.63,0.129,0.323,0.646,0.118,0.059,0.176,0.222,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-07-22,746612,Single,single,False,592192,471911,Mark Canha,Carlos Carrasco,0,cfc12240-7ad3-4a8f-bbf7-0fbd1d42ba56,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,CLE,5.32,4.75,91.1,99.0,89.0,96.0,0.8,7.29,2.56,9.85,1.48,1.38,0.171,0.43,0.14,0.315,0.394,103.0,106.0,104.0,110.0,103.0,108.0,62.0,94.0,86.0,91.0,95.0,90.0,97.0,104.0,108.0,0.184,0.251,0.28,0.064,0.222,-1.8,-2.43,-0.72,2.0,0.05,91.5,86.7,91.1,83.2,80.4,0.213,0.371,0.281,0.25,0.313,0.357,0.383,0.63,0.129,0.323,0.646,0.118,0.059,0.176,0.222,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-07-22,746612,Strikeout,strikeout,True,672761,471911,Wenceel Pérez,Carlos Carrasco,0,0dc8688b-9f1a-4388-8ad6-321f083be671,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,CLE,5.32,4.75,91.1,99.0,89.0,96.0,0.8,7.29,2.56,9.85,1.48,1.38,0.171,0.43,0.14,0.315,0.394,103.0,106.0,104.0,110.0,103.0,108.0,62.0,94.0,86.0,91.0,95.0,90.0,97.0,104.0,108.0,0.184,0.251,0.28,0.064,0.222,-1.8,-2.43,-0.72,2.0,0.05,91.5,86.7,91.1,83.2,80.4,0.213,0.371,0.281,0.25,0.313,0.357,0.383,0.63,0.129,0.323,0.646,0.118,0.059,0.176,0.222,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-07-22,746612,Groundout,field_out,True,682657,669373,Angel Martínez,Tarik Skubal,0,36aff14e-9fc5-4277-ab73-c9bc7fa68f8b,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.34,2.7,123.0,104.0,104.0,108.0,0.709,10.68,1.61,6.66,0.73,1.4,0.276,0.394,0.17,0.263,0.489,98.0,105.0,116.0,,,,112.0,103.0,103.0,96.0,107.0,106.0,110.0,102.0,105.0,0.215,0.316,0.153,,0.269,1.05,1.91,1.95,,0.19,96.8,86.0,96.6,88.7,,0.226,0.377,0.47,0.154,0.25,0.382,0.216,0.343,0.261,0.174,0.275,0.168,0.143,0.143,0.207,97.0,89.0,99.0,0.047,2.47,78.5,,,,,,,,,,,,,,,,,,
26,2024-07-22,746612,Single,single,False,608070,669373,José Ramírez,Tarik Skubal,0,234907e9-b7a8-4b80-bfb5-545d54e51e8a,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.34,2.7,123.0,104.0,104.0,108.0,0.709,10.68,1.61,6.66,0.73,1.4,0.276,0.394,0.17,0.263,0.489,98.0,105.0,116.0,,,,112.0,103.0,103.0,96.0,107.0,106.0,110.0,102.0,105.0,0.215,0.316,0.153,,0.269,1.05,1.91,1.95,,0.19,96.8,86.0,96.6,88.7,,0.226,0.377,0.47,0.154,0.25,0.382,0.216,0.343,0.261,0.174,0.275,0.168,0.143,0.143,0.207,97.0,89.0,99.0,0.047,2.47,78.5,,,,,,,,,,,,,,,,,,
27,2024-07-22,746612,Single,single,False,647304,669373,Josh Naylor,Tarik Skubal,1,9d6de2e8-0c95-4a36-90ec-05aff6f27bcb,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.34,2.7,123.0,104.0,104.0,108.0,0.709,10.68,1.61,6.66,0.73,1.4,0.276,0.394,0.17,0.263,0.489,98.0,105.0,116.0,,,,112.0,103.0,103.0,96.0,107.0,106.0,110.0,102.0,105.0,0.215,0.316,0.153,,0.269,1.05,1.91,1.95,,0.19,96.8,86.0,96.6,88.7,,0.226,0.377,0.47,0.154,0.25,0.382,0.216,0.343,0.261,0.174,0.275,0.168,0.143,0.143,0.207,97.0,89.0,99.0,0.047,2.47,78.5,,,,,,,,,,,,,,,,,,
28,2024-07-22,746612,Grounded Into DP,grounded_into_double_play,True,681807,669373,David Fry,Tarik Skubal,1,010ada58-159c-4735-8dff-71504baac47e,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.34,2.7,123.0,104.0,104.0,108.0,0.709,10.68,1.61,6.66,0.73,1.4,0.276,0.394,0.17,0.263,0.489,98.0,105.0,116.0,,,,112.0,103.0,103.0,96.0,107.0,106.0,110.0,102.0,105.0,0.215,0.316,0.153,,0.269,1.05,1.91,1.95,,0.19,96.8,86.0,96.6,88.7,,0.226,0.377,0.47,0.154,0.25,0.382,0.216,0.343,0.261,0.174,0.275,0.168,0.143,0.143,0.207,97.0,89.0,99.0,0.047,2.47,78.5,,,,,,,,,,,,,,,,,,
29,2024-07-22,746612,Strikeout,strikeout,True,570482,471911,Gio Urshela,Carlos Carrasco,0,1e4d102d-fdcf-4fcd-a63e-dc0e97a4ff01,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,CLE,5.32,4.75,91.1,99.0,89.0,96.0,0.8,7.29,2.56,9.85,1.48,1.38,0.171,0.43,0.14,0.315,0.394,103.0,106.0,104.0,110.0,103.0,108.0,62.0,94.0,86.0,91.0,95.0,90.0,97.0,104.0,108.0,0.184,0.251,0.28,0.064,0.222,-1.8,-2.43,-0.72,2.0,0.05,91.5,86.7,91.1,83.2,80.4,0.213,0.371,0.281,0.25,0.313,0.357,0.383,0.63,0.129,0.323,0.646,0.118,0.059,0.176,0.222,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-07-22,746612,Single,single,True,595879,471911,Javier Báez,Carlos Carrasco,1,f9b10ea2-50e0-4c6a-9af5-2bbaa3226e15,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,CLE,5.32,4.75,91.1,99.0,89.0,96.0,0.8,7.29,2.56,9.85,1.48,1.38,0.171,0.43,0.14,0.315,0.394,103.0,106.0,104.0,110.0,103.0,108.0,62.0,94.0,86.0,91.0,95.0,90.0,97.0,104.0,108.0,0.184,0.251,0.28,0.064,0.222,-1.8,-2.43,-0.72,2.0,0.05,91.5,86.7,91.1,83.2,80.4,0.213,0.371,0.281,0.25,0.313,0.357,0.383,0.63,0.129,0.323,0.646,0.118,0.059,0.176,0.222,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-07-22,746612,Groundout,field_out,True,668670,471911,Jake Rogers,Carlos Carrasco,0,68f1cb94-6f30-47c6-aee6-8b5483a913ef,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,CLE,5.32,4.75,91.1,99.0,89.0,96.0,0.8,7.29,2.56,9.85,1.48,1.38,0.171,0.43,0.14,0.315,0.394,103.0,106.0,104.0,110.0,103.0,108.0,62.0,94.0,86.0,91.0,95.0,90.0,97.0,104.0,108.0,0.184,0.251,0.28,0.064,0.222,-1.8,-2.43,-0.72,2.0,0.05,91.5,86.7,91.1,83.2,80.4,0.213,0.371,0.281,0.25,0.313,0.357,0.383,0.63,0.129,0.323,0.646,0.118,0.059,0.176,0.222,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-07-22,746612,Groundout,field_out,True,678877,669373,Jhonkensy Noel,Tarik Skubal,0,8611a985-64c1-4f29-a851-b5a1dfc8dc0d,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.34,2.7,123.0,104.0,104.0,108.0,0.709,10.68,1.61,6.66,0.73,1.4,0.276,0.394,0.17,0.263,0.489,98.0,105.0,116.0,,,,112.0,103.0,103.0,96.0,107.0,106.0,110.0,102.0,105.0,0.215,0.316,0.153,,0.269,1.05,1.91,1.95,,0.19,96.8,86.0,96.6,88.7,,0.226,0.377,0.47,0.154,0.25,0.382,0.216,0.343,0.261,0.174,0.275,0.168,0.143,0.143,0.207,97.0,89.0,99.0,0.047,2.47,78.5,,,,,,,,,,,,,,,,,,
