,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vKC,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
0,2024-06-12,746137,Single,single,False,543760,621111,Marcus Semien,Walker Buehler,0,0de49751-7d91-457d-b988-2979611146fd,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.84,4.86,37.0,103.0,98.0,102.0,0.841,7.54,2.43,11.19,2.43,1.26,0.228,0.447,0.13,0.366,0.438,74.0,104.0,98.0,96.0,99.0,98.0,85.0,107.0,101.0,126.0,107.0,115.0,100.0,101.0,112.0,102.0,102.0,100.0,0.198,0.286,0.201,0.103,0.144,0.068,-3.09,1.78,0.15,-3.39,-3.89,-3.76,95.5,91.5,90.0,95.0,83.8,79.0,0.378,0.784,0.173,0.243,0.27,0.113,0.233,0.433,0.153,0.368,0.579,0.282,0.176,0.529,0.167,0.455,0.636,0.095,,,,,,,,,,,,,,,
1,2024-06-12,746137,Walk,walk,False,608369,621111,Corey Seager,Walker Buehler,1,d2e81101-e5a8-4022-aedf-37395e2b534b,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.84,4.86,37.0,103.0,98.0,102.0,0.841,7.54,2.43,11.19,2.43,1.26,0.228,0.447,0.13,0.366,0.438,74.0,104.0,98.0,96.0,99.0,98.0,85.0,107.0,101.0,126.0,107.0,115.0,100.0,101.0,112.0,102.0,102.0,100.0,0.198,0.286,0.201,0.103,0.144,0.068,-3.09,1.78,0.15,-3.39,-3.89,-3.76,95.5,91.5,90.0,95.0,83.8,79.0,0.378,0.784,0.173,0.243,0.27,0.113,0.233,0.433,0.153,0.368,0.579,0.282,0.176,0.529,0.167,0.455,0.636,0.095,,,,,,,,,,,,,,,
2,2024-06-12,746137,Grounded Into DP,grounded_into_double_play,True,666969,621111,Adolis García,Walker Buehler,1,583ee823-3b75-4bb2-9e4d-aaf88055d842,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.84,4.86,37.0,103.0,98.0,102.0,0.841,7.54,2.43,11.19,2.43,1.26,0.228,0.447,0.13,0.366,0.438,74.0,104.0,98.0,96.0,99.0,98.0,85.0,107.0,101.0,126.0,107.0,115.0,100.0,101.0,112.0,102.0,102.0,100.0,0.198,0.286,0.201,0.103,0.144,0.068,-3.09,1.78,0.15,-3.39,-3.89,-3.76,95.5,91.5,90.0,95.0,83.8,79.0,0.378,0.784,0.173,0.243,0.27,0.113,0.233,0.433,0.153,0.368,0.579,0.282,0.176,0.529,0.167,0.455,0.636,0.095,,,,,,,,,,,,,,,
3,2024-06-12,746137,Groundout,field_out,True,669701,621111,Josh Smith,Walker Buehler,0,e1a29aa6-f5eb-439d-b326-f18530d0ee98,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.84,4.86,37.0,103.0,98.0,102.0,0.841,7.54,2.43,11.19,2.43,1.26,0.228,0.447,0.13,0.366,0.438,74.0,104.0,98.0,96.0,99.0,98.0,85.0,107.0,101.0,126.0,107.0,115.0,100.0,101.0,112.0,102.0,102.0,100.0,0.198,0.286,0.201,0.103,0.144,0.068,-3.09,1.78,0.15,-3.39,-3.89,-3.76,95.5,91.5,90.0,95.0,83.8,79.0,0.378,0.784,0.173,0.243,0.27,0.113,0.233,0.433,0.153,0.368,0.579,0.282,0.176,0.529,0.167,0.455,0.636,0.095,,,,,,,,,,,,,,,
4,2024-06-12,746137,Pop Out,field_out,True,605141,592351,Mookie Betts,Jon Gray,0,a928d71c-f72f-4e40-905e-1df88af8e134,592351.0,jongray,"Gray, Jn",Right,Jon Gray,TEX,3.96,4.83,86.1,103.0,83.0,97.0,0.769,7.61,2.4,9.49,0.83,1.0,0.239,0.386,0.136,0.382,0.447,74.0,97.0,92.0,72.0,103.0,91.0,,,,94.0,105.0,104.0,,,,,,,,0.447,,0.438,,0.069,-0.49,,,0.93,,-2.38,94.8,,88.6,,88.7,,0.303,0.419,0.146,,,,,,,0.5,0.5,0.273,0.218,0.327,0.338,0.308,0.654,0.235,98.0,96.0,103.0,0.045,-1.3,78.9,,,,,,,,,
5,2024-06-12,746137,Home Run,home_run,False,660271,592351,Shohei Ohtani,Jon Gray,0,eaff3628-ce12-4a8b-bca6-ca00efc01811,592351.0,jongray,"Gray, Jn",Right,Jon Gray,TEX,3.96,4.83,86.1,103.0,83.0,97.0,0.769,7.61,2.4,9.49,0.83,1.0,0.239,0.386,0.136,0.382,0.447,74.0,97.0,92.0,72.0,103.0,91.0,,,,94.0,105.0,104.0,,,,,,,,0.447,,0.438,,0.069,-0.49,,,0.93,,-2.38,94.8,,88.6,,88.7,,0.303,0.419,0.146,,,,,,,0.5,0.5,0.273,0.218,0.327,0.338,0.308,0.654,0.235,98.0,96.0,103.0,0.045,-1.3,78.9,,,,,,,,,
6,2024-06-12,746137,Single,single,False,518692,592351,Freddie Freeman,Jon Gray,0,aa777ce2-eb06-4f52-8af7-ad7d8b996d80,592351.0,jongray,"Gray, Jn",Right,Jon Gray,TEX,3.96,4.83,86.1,103.0,83.0,97.0,0.769,7.61,2.4,9.49,0.83,1.0,0.239,0.386,0.136,0.382,0.447,74.0,97.0,92.0,72.0,103.0,91.0,,,,94.0,105.0,104.0,,,,,,,,0.447,,0.438,,0.069,-0.49,,,0.93,,-2.38,94.8,,88.6,,88.7,,0.303,0.419,0.146,,,,,,,0.5,0.5,0.273,0.218,0.327,0.338,0.308,0.654,0.235,98.0,96.0,103.0,0.045,-1.3,78.9,,,,,,,,,
7,2024-06-12,746137,Flyout,field_out,True,669257,592351,Will Smith,Jon Gray,0,89dba42e-8e41-48da-8a93-927211a11c59,592351.0,jongray,"Gray, Jn",Right,Jon Gray,TEX,3.96,4.83,86.1,103.0,83.0,97.0,0.769,7.61,2.4,9.49,0.83,1.0,0.239,0.386,0.136,0.382,0.447,74.0,97.0,92.0,72.0,103.0,91.0,,,,94.0,105.0,104.0,,,,,,,,0.447,,0.438,,0.069,-0.49,,,0.93,,-2.38,94.8,,88.6,,88.7,,0.303,0.419,0.146,,,,,,,0.5,0.5,0.273,0.218,0.327,0.338,0.308,0.654,0.235,98.0,96.0,103.0,0.045,-1.3,78.9,,,,,,,,,
8,2024-06-12,746137,Pop Out,field_out,True,606192,592351,Teoscar Hernández,Jon Gray,0,7e546e5d-6f83-4e0f-92b1-aa3b0737284e,592351.0,jongray,"Gray, Jn",Right,Jon Gray,TEX,3.96,4.83,86.1,103.0,83.0,97.0,0.769,7.61,2.4,9.49,0.83,1.0,0.239,0.386,0.136,0.382,0.447,74.0,97.0,92.0,72.0,103.0,91.0,,,,94.0,105.0,104.0,,,,,,,,0.447,,0.438,,0.069,-0.49,,,0.93,,-2.38,94.8,,88.6,,88.7,,0.303,0.419,0.146,,,,,,,0.5,0.5,0.273,0.218,0.327,0.338,0.308,0.654,0.235,98.0,96.0,103.0,0.045,-1.3,78.9,,,,,,,,,
9,2024-06-12,746137,Flyout,field_out,True,663993,621111,Nathaniel Lowe,Walker Buehler,0,a70352b8-88f1-466b-a001-636c8300143f,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.84,4.86,37.0,103.0,98.0,102.0,0.841,7.54,2.43,11.19,2.43,1.26,0.228,0.447,0.13,0.366,0.438,74.0,104.0,98.0,96.0,99.0,98.0,85.0,107.0,101.0,126.0,107.0,115.0,100.0,101.0,112.0,102.0,102.0,100.0,0.198,0.286,0.201,0.103,0.144,0.068,-3.09,1.78,0.15,-3.39,-3.89,-3.76,95.5,91.5,90.0,95.0,83.8,79.0,0.378,0.784,0.173,0.243,0.27,0.113,0.233,0.433,0.153,0.368,0.579,0.282,0.176,0.529,0.167,0.455,0.636,0.095,,,,,,,,,,,,,,,
