,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,KC%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wKC/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,vKC,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,ST_ba,ST_slg,ST_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
0,2024-09-14,744803,Groundout,field_out,True,669364,571578,Xavier Edwards,Patrick Corbin,0,9f3eadc8-7a3c-499e-9f91-b3474f3bf8fa,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.45,5.58,165.0,101.0,76.0,95.0,0.789,7.2,2.84,10.58,1.25,1.49,0.214,0.382,0.135,0.338,0.398,88.0,96.0,96.0,71.0,102.0,97.0,54.0,97.0,84.0,71.0,103.0,92.0,88.0,97.0,97.0,76.0,107.0,98.0,0.344,0.079,0.19,0.335,0.016,0.001,0.036,-1.41,-0.34,-1.54,0.15,-2.25,4.7,-5.52,91.3,85.6,81.0,91.5,80.0,70.0,63.2,0.327,0.541,0.092,0.224,0.356,0.356,0.297,0.445,0.227,0.311,0.578,0.133,0.409,0.773,0.279,0.5,1.25,0.526,,,,,,,,,,,,,,,
1,2024-09-14,744803,Strikeout,strikeout,True,681393,571578,Connor Norby,Patrick Corbin,0,7b9857b9-4262-45a4-9cbe-33e51e41bbd0,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.45,5.58,165.0,101.0,76.0,95.0,0.789,7.2,2.84,10.58,1.25,1.49,0.214,0.382,0.135,0.338,0.398,88.0,96.0,96.0,71.0,102.0,97.0,54.0,97.0,84.0,71.0,103.0,92.0,88.0,97.0,97.0,76.0,107.0,98.0,0.344,0.079,0.19,0.335,0.016,0.001,0.036,-1.41,-0.34,-1.54,0.15,-2.25,4.7,-5.52,91.3,85.6,81.0,91.5,80.0,70.0,63.2,0.327,0.541,0.092,0.224,0.356,0.356,0.297,0.445,0.227,0.311,0.578,0.133,0.409,0.773,0.279,0.5,1.25,0.526,,,,,,,,,,,,,,,
2,2024-09-14,744803,Pop Out,field_out,True,669394,571578,Jake Burger,Patrick Corbin,0,deaad218-f127-4ade-9391-e86b2c59138c,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.45,5.58,165.0,101.0,76.0,95.0,0.789,7.2,2.84,10.58,1.25,1.49,0.214,0.382,0.135,0.338,0.398,88.0,96.0,96.0,71.0,102.0,97.0,54.0,97.0,84.0,71.0,103.0,92.0,88.0,97.0,97.0,76.0,107.0,98.0,0.344,0.079,0.19,0.335,0.016,0.001,0.036,-1.41,-0.34,-1.54,0.15,-2.25,4.7,-5.52,91.3,85.6,81.0,91.5,80.0,70.0,63.2,0.327,0.541,0.092,0.224,0.356,0.356,0.297,0.445,0.227,0.311,0.578,0.133,0.409,0.773,0.279,0.5,1.25,0.526,,,,,,,,,,,,,,,
3,2024-09-14,744803,Strikeout,strikeout,True,686611,678368,Dylan Crews,Valente Bellozo,0,2055616c-5db1-45ee-9972-a0b781237ba6,678368.0,valentebellozo,Bellozo,Right,Valente Bellozo,MIA,3.7,5.09,58.1,99.0,73.0,90.0,0.817,6.02,2.93,8.64,1.85,0.57,0.284,0.426,0.179,0.368,0.418,99.0,97.0,96.0,90.0,93.0,94.0,54.0,100.0,82.0,,,,96.0,104.0,102.0,66.0,99.0,92.0,,0.383,0.249,0.103,0.124,,0.141,0.1,1.46,,0.02,-4.92,,-3.24,89.1,83.0,80.9,,77.8,73.7,,,,,,,,0.2,0.415,0.153,0.21,0.42,0.133,0.306,0.5,0.298,0.391,0.87,0.289,0.261,0.391,0.304,,,,,,,,,,,,
4,2024-09-14,744803,Groundout,field_out,True,695578,678368,James Wood,Valente Bellozo,0,7e2f34fc-e594-4afc-b520-0c62cf80f574,678368.0,valentebellozo,Bellozo,Right,Valente Bellozo,MIA,3.7,5.09,58.1,99.0,73.0,90.0,0.817,6.02,2.93,8.64,1.85,0.57,0.284,0.426,0.179,0.368,0.418,99.0,97.0,96.0,90.0,93.0,94.0,54.0,100.0,82.0,,,,96.0,104.0,102.0,66.0,99.0,92.0,,0.383,0.249,0.103,0.124,,0.141,0.1,1.46,,0.02,-4.92,,-3.24,89.1,83.0,80.9,,77.8,73.7,,,,,,,,0.2,0.415,0.153,0.21,0.42,0.133,0.306,0.5,0.298,0.391,0.87,0.289,0.261,0.391,0.304,,,,,,,,,,,,
5,2024-09-14,744803,Walk,walk,False,660766,678368,Juan Yepez,Valente Bellozo,0,b63a6a85-924f-4a3b-81f8-ace82e2dee3f,678368.0,valentebellozo,Bellozo,Right,Valente Bellozo,MIA,3.7,5.09,58.1,99.0,73.0,90.0,0.817,6.02,2.93,8.64,1.85,0.57,0.284,0.426,0.179,0.368,0.418,99.0,97.0,96.0,90.0,93.0,94.0,54.0,100.0,82.0,,,,96.0,104.0,102.0,66.0,99.0,92.0,,0.383,0.249,0.103,0.124,,0.141,0.1,1.46,,0.02,-4.92,,-3.24,89.1,83.0,80.9,,77.8,73.7,,,,,,,,0.2,0.415,0.153,0.21,0.42,0.133,0.306,0.5,0.298,0.391,0.87,0.289,0.261,0.391,0.304,,,,,,,,,,,,
6,2024-09-14,744803,Single,single,False,671277,678368,Luis García Jr.,Valente Bellozo,1,c59b48fc-9e03-47a8-9f1b-82b676570f8f,678368.0,valentebellozo,Bellozo,Right,Valente Bellozo,MIA,3.7,5.09,58.1,99.0,73.0,90.0,0.817,6.02,2.93,8.64,1.85,0.57,0.284,0.426,0.179,0.368,0.418,99.0,97.0,96.0,90.0,93.0,94.0,54.0,100.0,82.0,,,,96.0,104.0,102.0,66.0,99.0,92.0,,0.383,0.249,0.103,0.124,,0.141,0.1,1.46,,0.02,-4.92,,-3.24,89.1,83.0,80.9,,77.8,73.7,,,,,,,,0.2,0.415,0.153,0.21,0.42,0.133,0.306,0.5,0.298,0.391,0.87,0.289,0.261,0.391,0.304,,,,,,,,,,,,
7,2024-09-14,744803,Groundout,field_out,True,677588,678368,José Tena,Valente Bellozo,0,4713663f-6e6d-4ebf-b411-6eaa7c3184d9,678368.0,valentebellozo,Bellozo,Right,Valente Bellozo,MIA,3.7,5.09,58.1,99.0,73.0,90.0,0.817,6.02,2.93,8.64,1.85,0.57,0.284,0.426,0.179,0.368,0.418,99.0,97.0,96.0,90.0,93.0,94.0,54.0,100.0,82.0,,,,96.0,104.0,102.0,66.0,99.0,92.0,,0.383,0.249,0.103,0.124,,0.141,0.1,1.46,,0.02,-4.92,,-3.24,89.1,83.0,80.9,,77.8,73.7,,,,,,,,0.2,0.415,0.153,0.21,0.42,0.133,0.306,0.5,0.298,0.391,0.87,0.289,0.261,0.391,0.304,,,,,,,,,,,,
8,2024-09-14,744803,Double,double,False,681146,571578,Jonah Bride,Patrick Corbin,0,8c2dba21-2944-4f91-9b48-885f0d898abd,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.45,5.58,165.0,101.0,76.0,95.0,0.789,7.2,2.84,10.58,1.25,1.49,0.214,0.382,0.135,0.338,0.398,88.0,96.0,96.0,71.0,102.0,97.0,54.0,97.0,84.0,71.0,103.0,92.0,88.0,97.0,97.0,76.0,107.0,98.0,0.344,0.079,0.19,0.335,0.016,0.001,0.036,-1.41,-0.34,-1.54,0.15,-2.25,4.7,-5.52,91.3,85.6,81.0,91.5,80.0,70.0,63.2,0.327,0.541,0.092,0.224,0.356,0.356,0.297,0.445,0.227,0.311,0.578,0.133,0.409,0.773,0.279,0.5,1.25,0.526,,,,,,,,,,,,,,,
9,2024-09-14,744803,Groundout,field_out,True,660821,571578,Jesús Sánchez,Patrick Corbin,1,f24c26c9-57e4-42d6-811c-8405fcb06634,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.45,5.58,165.0,101.0,76.0,95.0,0.789,7.2,2.84,10.58,1.25,1.49,0.214,0.382,0.135,0.338,0.398,88.0,96.0,96.0,71.0,102.0,97.0,54.0,97.0,84.0,71.0,103.0,92.0,88.0,97.0,97.0,76.0,107.0,98.0,0.344,0.079,0.19,0.335,0.016,0.001,0.036,-1.41,-0.34,-1.54,0.15,-2.25,4.7,-5.52,91.3,85.6,81.0,91.5,80.0,70.0,63.2,0.327,0.541,0.092,0.224,0.356,0.356,0.297,0.445,0.227,0.311,0.578,0.133,0.409,0.773,0.279,0.5,1.25,0.526,,,,,,,,,,,,,,,
