,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSL/C,wCH/C,vFA,vFC,vCH,vSL,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,SV_ba,SV_slg,SV_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
0,2024-07-06,746615,Double,double,False,624585,671106,Jorge Soler,Logan Allen,0,138f106d-aed6-4e51-8c2b-3bf18d22cfac,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,61.0,98.0,88.0,91.0,98.0,86.0,92.0,99.0,97.0,0.483,0.15,0.183,0.183,-1.5,0.37,-2.18,-1.11,91.2,85.4,81.6,78.6,0.329,0.593,0.159,0.254,0.479,0.278,0.263,0.509,0.355,0.245,0.449,0.196,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-07-06,746615,Groundout,field_out,True,596103,671106,Austin Slater,Logan Allen,0,15ba45d9-ba48-48dd-8fee-49f8184023ea,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,61.0,98.0,88.0,91.0,98.0,86.0,92.0,99.0,97.0,0.483,0.15,0.183,0.183,-1.5,0.37,-2.18,-1.11,91.2,85.4,81.6,78.6,0.329,0.593,0.159,0.254,0.479,0.278,0.263,0.509,0.355,0.245,0.449,0.196,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-07-06,746615,Strikeout,strikeout,True,671218,671106,Heliot Ramos,Logan Allen,0,55138dc7-70a9-4b73-bb7e-c27e303849a0,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,61.0,98.0,88.0,91.0,98.0,86.0,92.0,99.0,97.0,0.483,0.15,0.183,0.183,-1.5,0.37,-2.18,-1.11,91.2,85.4,81.6,78.6,0.329,0.593,0.159,0.254,0.479,0.278,0.263,0.509,0.355,0.245,0.449,0.196,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-07-06,746615,Pop Out,field_out,True,656305,671106,Matt Chapman,Logan Allen,0,8740c888-7ef5-4c54-bd70-2def6991ef39,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,61.0,98.0,88.0,91.0,98.0,86.0,92.0,99.0,97.0,0.483,0.15,0.183,0.183,-1.5,0.37,-2.18,-1.11,91.2,85.4,81.6,78.6,0.329,0.593,0.159,0.254,0.479,0.278,0.263,0.509,0.355,0.245,0.449,0.196,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-07-06,746615,Single,single,False,680757,690986,Steven Kwan,Kyle Harrison,0,8cfde85d-fd11-4275-9bcc-8203465d4e62,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,73.0,94.0,89.0,96.0,100.0,92.0,93.0,107.0,97.0,,,,0.61,,0.004,0.2,0.69,,-11.76,-2.37,92.7,,85.4,88.2,0.237,0.377,0.212,0.306,0.471,0.224,0.333,0.667,0.5,,,,89.0,94.0,95.0,0.186,-0.51,81.3,0.295,0.477,0.302,,,,,,,,,,,,,,,,,,
5,2024-07-06,746615,Walk,walk,False,682657,690986,Angel Martínez,Kyle Harrison,1,1875721d-77bd-42e0-9ff0-1b55622a6f07,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,73.0,94.0,89.0,96.0,100.0,92.0,93.0,107.0,97.0,,,,0.61,,0.004,0.2,0.69,,-11.76,-2.37,92.7,,85.4,88.2,0.237,0.377,0.212,0.306,0.471,0.224,0.333,0.667,0.5,,,,89.0,94.0,95.0,0.186,-0.51,81.3,0.295,0.477,0.302,,,,,,,,,,,,,,,,,,
6,2024-07-06,746615,Single,single,False,608070,690986,José Ramírez,Kyle Harrison,1,ca8c99db-a2b0-44f3-a79d-636b25185f29,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,73.0,94.0,89.0,96.0,100.0,92.0,93.0,107.0,97.0,,,,0.61,,0.004,0.2,0.69,,-11.76,-2.37,92.7,,85.4,88.2,0.237,0.377,0.212,0.306,0.471,0.224,0.333,0.667,0.5,,,,89.0,94.0,95.0,0.186,-0.51,81.3,0.295,0.477,0.302,,,,,,,,,,,,,,,,,,
7,2024-07-06,746615,Groundout,field_out,True,647304,690986,Josh Naylor,Kyle Harrison,1,b8893590-ad4b-4399-a8f8-6f42eb60ae07,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,73.0,94.0,89.0,96.0,100.0,92.0,93.0,107.0,97.0,,,,0.61,,0.004,0.2,0.69,,-11.76,-2.37,92.7,,85.4,88.2,0.237,0.377,0.212,0.306,0.471,0.224,0.333,0.667,0.5,,,,89.0,94.0,95.0,0.186,-0.51,81.3,0.295,0.477,0.302,,,,,,,,,,,,,,,,,,
8,2024-07-06,746615,Walk,walk,False,681807,690986,David Fry,Kyle Harrison,0,8366a0c6-9f75-496e-a78c-88d816c40f4d,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,73.0,94.0,89.0,96.0,100.0,92.0,93.0,107.0,97.0,,,,0.61,,0.004,0.2,0.69,,-11.76,-2.37,92.7,,85.4,88.2,0.237,0.377,0.212,0.306,0.471,0.224,0.333,0.667,0.5,,,,89.0,94.0,95.0,0.186,-0.51,81.3,0.295,0.477,0.302,,,,,,,,,,,,,,,,,,
9,2024-07-06,746615,Sac Fly,sac_fly,True,678877,690986,Jhonkensy Noel,Kyle Harrison,1,41a4e899-d9af-4be9-966f-bd44f57f7e48,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,73.0,94.0,89.0,96.0,100.0,92.0,93.0,107.0,97.0,,,,0.61,,0.004,0.2,0.69,,-11.76,-2.37,92.7,,85.4,88.2,0.237,0.377,0.212,0.306,0.471,0.224,0.333,0.667,0.5,,,,89.0,94.0,95.0,0.186,-0.51,81.3,0.295,0.477,0.302,,,,,,,,,,,,,,,,,,
