,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wSI/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vCU,SI_ba,SI_slg,SI_whiff,SV_ba,SV_slg,SV_whiff,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SL%,KC%,wSL/C,wKC/C,vSL,vKC,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS
10,2024-04-14,744952,Groundout,field_out,True,686668,621244,Brenton Doyle,José Berríos,0,f4468030-ca5d-43e0-b6b4-931d5f53147e,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,4.01,4.96,119.0,102.0,91.0,99.0,0.828,6.58,2.5,8.17,1.59,1.12,0.261,0.416,0.16,0.34,0.411,89.0,103.0,101.0,107.0,101.0,105.0,82.0,100.0,92.0,85.0,102.0,95.0,80.0,100.0,94.0,0.329,0.175,0.031,0.301,0.163,-1.98,-2.81,0.53,0.16,1.45,94.0,91.7,84.5,93.5,83.0,0.288,0.378,0.124,0.202,0.403,0.286,0.153,0.376,0.241,0.333,0.648,0.183,0.375,0.438,0.03,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-04-14,744952,Flyout,field_out,True,663898,621244,Brendan Rodgers,José Berríos,0,8f01052c-491b-4929-89bb-05a8a647183c,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,4.01,4.96,119.0,102.0,91.0,99.0,0.828,6.58,2.5,8.17,1.59,1.12,0.261,0.416,0.16,0.34,0.411,89.0,103.0,101.0,107.0,101.0,105.0,82.0,100.0,92.0,85.0,102.0,95.0,80.0,100.0,94.0,0.329,0.175,0.031,0.301,0.163,-1.98,-2.81,0.53,0.16,1.45,94.0,91.7,84.5,93.5,83.0,0.288,0.378,0.124,0.202,0.403,0.286,0.153,0.376,0.241,0.333,0.648,0.183,0.375,0.438,0.03,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-04-14,744952,Single,single,False,660707,621244,Elehuris Montero,José Berríos,0,1809bcf0-40a7-47c0-8757-2fa29496f841,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,4.01,4.96,119.0,102.0,91.0,99.0,0.828,6.58,2.5,8.17,1.59,1.12,0.261,0.416,0.16,0.34,0.411,89.0,103.0,101.0,107.0,101.0,105.0,82.0,100.0,92.0,85.0,102.0,95.0,80.0,100.0,94.0,0.329,0.175,0.031,0.301,0.163,-1.98,-2.81,0.53,0.16,1.45,94.0,91.7,84.5,93.5,83.0,0.288,0.378,0.124,0.202,0.403,0.286,0.153,0.376,0.241,0.333,0.648,0.183,0.375,0.438,0.03,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-04-14,744952,Flyout,field_out,True,607732,621244,Jacob Stallings,José Berríos,0,8abc79e0-25a6-4efc-963a-44d5711e76ee,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,4.01,4.96,119.0,102.0,91.0,99.0,0.828,6.58,2.5,8.17,1.59,1.12,0.261,0.416,0.16,0.34,0.411,89.0,103.0,101.0,107.0,101.0,105.0,82.0,100.0,92.0,85.0,102.0,95.0,80.0,100.0,94.0,0.329,0.175,0.031,0.301,0.163,-1.98,-2.81,0.53,0.16,1.45,94.0,91.7,84.5,93.5,83.0,0.288,0.378,0.124,0.202,0.403,0.286,0.153,0.376,0.241,0.333,0.648,0.183,0.375,0.438,0.03,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-04-14,744952,Strikeout,strikeout,True,676914,607536,Davis Schneider,Kyle Freeland,0,f6a4a9b3-70dc-4a0d-8d37-c69e760c01b9,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,6.0,4.76,42.0,100.0,82.0,96.0,0.821,6.43,2.79,11.79,1.07,1.31,0.219,0.425,0.116,0.288,0.432,61.0,98.0,86.0,,,,66.0,98.0,91.0,84.0,105.0,97.0,,,,0.247,0.255,,,0.098,0.24,,-2.67,,-2.67,92.0,,87.1,91.8,,0.404,0.617,0.077,,,,0.455,0.545,0.16,0.234,0.362,0.074,,,,60.0,98.0,99.0,129.0,98.0,102.0,0.196,0.205,-1.66,-0.57,87.0,83.6,0.231,0.282,0.478,0.367,0.633,0.191,,,,,,
15,2024-04-14,744952,Strikeout,strikeout,True,676391,607536,Ernie Clement,Kyle Freeland,0,77311127-c15a-4fc3-a181-6313a58b9e9d,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,6.0,4.76,42.0,100.0,82.0,96.0,0.821,6.43,2.79,11.79,1.07,1.31,0.219,0.425,0.116,0.288,0.432,61.0,98.0,86.0,,,,66.0,98.0,91.0,84.0,105.0,97.0,,,,0.247,0.255,,,0.098,0.24,,-2.67,,-2.67,92.0,,87.1,91.8,,0.404,0.617,0.077,,,,0.455,0.545,0.16,0.234,0.362,0.074,,,,60.0,98.0,99.0,129.0,98.0,102.0,0.196,0.205,-1.66,-0.57,87.0,83.6,0.231,0.282,0.478,0.367,0.633,0.191,,,,,,
16,2024-04-14,744952,Walk,walk,False,672386,607536,Alejandro Kirk,Kyle Freeland,0,0bd35735-d0e8-4c40-b54d-fc7b534056a8,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,6.0,4.76,42.0,100.0,82.0,96.0,0.821,6.43,2.79,11.79,1.07,1.31,0.219,0.425,0.116,0.288,0.432,61.0,98.0,86.0,,,,66.0,98.0,91.0,84.0,105.0,97.0,,,,0.247,0.255,,,0.098,0.24,,-2.67,,-2.67,92.0,,87.1,91.8,,0.404,0.617,0.077,,,,0.455,0.545,0.16,0.234,0.362,0.074,,,,60.0,98.0,99.0,129.0,98.0,102.0,0.196,0.205,-1.66,-0.57,87.0,83.6,0.231,0.282,0.478,0.367,0.633,0.191,,,,,,
17,2024-04-14,744952,Groundout,field_out,True,643396,607536,Isiah Kiner-Falefa,Kyle Freeland,0,a0903548-0123-4264-8871-1cb66643137c,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,6.0,4.76,42.0,100.0,82.0,96.0,0.821,6.43,2.79,11.79,1.07,1.31,0.219,0.425,0.116,0.288,0.432,61.0,98.0,86.0,,,,66.0,98.0,91.0,84.0,105.0,97.0,,,,0.247,0.255,,,0.098,0.24,,-2.67,,-2.67,92.0,,87.1,91.8,,0.404,0.617,0.077,,,,0.455,0.545,0.16,0.234,0.362,0.074,,,,60.0,98.0,99.0,129.0,98.0,102.0,0.196,0.205,-1.66,-0.57,87.0,83.6,0.231,0.282,0.478,0.367,0.633,0.191,,,,,,
18,2024-04-14,744952,Pop Out,field_out,True,453568,621244,Charlie Blackmon,José Berríos,0,9e0a9468-6429-4ff6-8994-f48a41e09617,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,4.01,4.96,119.0,102.0,91.0,99.0,0.828,6.58,2.5,8.17,1.59,1.12,0.261,0.416,0.16,0.34,0.411,89.0,103.0,101.0,107.0,101.0,105.0,82.0,100.0,92.0,85.0,102.0,95.0,80.0,100.0,94.0,0.329,0.175,0.031,0.301,0.163,-1.98,-2.81,0.53,0.16,1.45,94.0,91.7,84.5,93.5,83.0,0.288,0.378,0.124,0.202,0.403,0.286,0.153,0.376,0.241,0.333,0.648,0.183,0.375,0.438,0.03,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-04-14,744952,Single,single,False,678662,621244,Ezequiel Tovar,José Berríos,0,edba2ae5-f3ff-4d50-aa21-174d217e8d13,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,4.01,4.96,119.0,102.0,91.0,99.0,0.828,6.58,2.5,8.17,1.59,1.12,0.261,0.416,0.16,0.34,0.411,89.0,103.0,101.0,107.0,101.0,105.0,82.0,100.0,92.0,85.0,102.0,95.0,80.0,100.0,94.0,0.329,0.175,0.031,0.301,0.163,-1.98,-2.81,0.53,0.16,1.45,94.0,91.7,84.5,93.5,83.0,0.288,0.378,0.124,0.202,0.403,0.286,0.153,0.376,0.241,0.333,0.648,0.183,0.375,0.438,0.03,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-04-14,744952,Strikeout,strikeout,True,641857,621244,Ryan McMahon,José Berríos,0,413a82b9-fb38-4615-86ad-6946456bb456,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,4.01,4.96,119.0,102.0,91.0,99.0,0.828,6.58,2.5,8.17,1.59,1.12,0.261,0.416,0.16,0.34,0.411,89.0,103.0,101.0,107.0,101.0,105.0,82.0,100.0,92.0,85.0,102.0,95.0,80.0,100.0,94.0,0.329,0.175,0.031,0.301,0.163,-1.98,-2.81,0.53,0.16,1.45,94.0,91.7,84.5,93.5,83.0,0.288,0.378,0.124,0.202,0.403,0.286,0.153,0.376,0.241,0.333,0.648,0.183,0.375,0.438,0.03,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-04-14,744952,Strikeout,strikeout,True,553869,621244,Elias Díaz,José Berríos,0,83a3f411-371b-49aa-b181-615c79d5320e,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,4.01,4.96,119.0,102.0,91.0,99.0,0.828,6.58,2.5,8.17,1.59,1.12,0.261,0.416,0.16,0.34,0.411,89.0,103.0,101.0,107.0,101.0,105.0,82.0,100.0,92.0,85.0,102.0,95.0,80.0,100.0,94.0,0.329,0.175,0.031,0.301,0.163,-1.98,-2.81,0.53,0.16,1.45,94.0,91.7,84.5,93.5,83.0,0.288,0.378,0.124,0.202,0.403,0.286,0.153,0.376,0.241,0.333,0.648,0.183,0.375,0.438,0.03,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-04-14,744952,Single,single,False,595281,607536,Kevin Kiermaier,Kyle Freeland,0,05a046a6-6a02-4c45-abb7-b2412cd24c31,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,6.0,4.76,42.0,100.0,82.0,96.0,0.821,6.43,2.79,11.79,1.07,1.31,0.219,0.425,0.116,0.288,0.432,61.0,98.0,86.0,,,,66.0,98.0,91.0,84.0,105.0,97.0,,,,0.247,0.255,,,0.098,0.24,,-2.67,,-2.67,92.0,,87.1,91.8,,0.404,0.617,0.077,,,,0.455,0.545,0.16,0.234,0.362,0.074,,,,60.0,98.0,99.0,129.0,98.0,102.0,0.196,0.205,-1.66,-0.57,87.0,83.6,0.231,0.282,0.478,0.367,0.633,0.191,,,,,,
23,2024-04-14,744952,Lineout,field_out,True,543807,607536,George Springer,Kyle Freeland,1,b3c39346-bb26-486b-8aa5-86065f93352d,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,6.0,4.76,42.0,100.0,82.0,96.0,0.821,6.43,2.79,11.79,1.07,1.31,0.219,0.425,0.116,0.288,0.432,61.0,98.0,86.0,,,,66.0,98.0,91.0,84.0,105.0,97.0,,,,0.247,0.255,,,0.098,0.24,,-2.67,,-2.67,92.0,,87.1,91.8,,0.404,0.617,0.077,,,,0.455,0.545,0.16,0.234,0.362,0.074,,,,60.0,98.0,99.0,129.0,98.0,102.0,0.196,0.205,-1.66,-0.57,87.0,83.6,0.231,0.282,0.478,0.367,0.633,0.191,,,,,,
24,2024-04-14,744952,Single,single,False,665489,607536,Vladimir Guerrero Jr.,Kyle Freeland,1,559e089a-905c-4faf-97bf-46a70bac5969,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,6.0,4.76,42.0,100.0,82.0,96.0,0.821,6.43,2.79,11.79,1.07,1.31,0.219,0.425,0.116,0.288,0.432,61.0,98.0,86.0,,,,66.0,98.0,91.0,84.0,105.0,97.0,,,,0.247,0.255,,,0.098,0.24,,-2.67,,-2.67,92.0,,87.1,91.8,,0.404,0.617,0.077,,,,0.455,0.545,0.16,0.234,0.362,0.074,,,,60.0,98.0,99.0,129.0,98.0,102.0,0.196,0.205,-1.66,-0.57,87.0,83.6,0.231,0.282,0.478,0.367,0.633,0.191,,,,,,
25,2024-04-14,744952,Groundout,field_out,True,666182,607536,Bo Bichette,Kyle Freeland,1,06fe146e-acc5-400b-8821-941f5bd54b64,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,6.0,4.76,42.0,100.0,82.0,96.0,0.821,6.43,2.79,11.79,1.07,1.31,0.219,0.425,0.116,0.288,0.432,61.0,98.0,86.0,,,,66.0,98.0,91.0,84.0,105.0,97.0,,,,0.247,0.255,,,0.098,0.24,,-2.67,,-2.67,92.0,,87.1,91.8,,0.404,0.617,0.077,,,,0.455,0.545,0.16,0.234,0.362,0.074,,,,60.0,98.0,99.0,129.0,98.0,102.0,0.196,0.205,-1.66,-0.57,87.0,83.6,0.231,0.282,0.478,0.367,0.633,0.191,,,,,,
26,2024-04-14,744952,Double,double,False,457759,607536,Justin Turner,Kyle Freeland,1,1ceeff10-f7e4-4205-b2c7-73933085c565,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,6.0,4.76,42.0,100.0,82.0,96.0,0.821,6.43,2.79,11.79,1.07,1.31,0.219,0.425,0.116,0.288,0.432,61.0,98.0,86.0,,,,66.0,98.0,91.0,84.0,105.0,97.0,,,,0.247,0.255,,,0.098,0.24,,-2.67,,-2.67,92.0,,87.1,91.8,,0.404,0.617,0.077,,,,0.455,0.545,0.16,0.234,0.362,0.074,,,,60.0,98.0,99.0,129.0,98.0,102.0,0.196,0.205,-1.66,-0.57,87.0,83.6,0.231,0.282,0.478,0.367,0.633,0.191,,,,,,
27,2024-04-14,744952,Groundout,field_out,True,676914,607536,Davis Schneider,Kyle Freeland,0,61454dee-96ad-47b5-8e5a-add68c930d6f,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,6.0,4.76,42.0,100.0,82.0,96.0,0.821,6.43,2.79,11.79,1.07,1.31,0.219,0.425,0.116,0.288,0.432,61.0,98.0,86.0,,,,66.0,98.0,91.0,84.0,105.0,97.0,,,,0.247,0.255,,,0.098,0.24,,-2.67,,-2.67,92.0,,87.1,91.8,,0.404,0.617,0.077,,,,0.455,0.545,0.16,0.234,0.362,0.074,,,,60.0,98.0,99.0,129.0,98.0,102.0,0.196,0.205,-1.66,-0.57,87.0,83.6,0.231,0.282,0.478,0.367,0.633,0.191,,,,,,
28,2024-04-14,744952,Strikeout,strikeout,True,666134,621244,Nolan Jones,José Berríos,0,a2e50ce4-24b2-49d9-8646-ef9b29cfc675,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,4.01,4.96,119.0,102.0,91.0,99.0,0.828,6.58,2.5,8.17,1.59,1.12,0.261,0.416,0.16,0.34,0.411,89.0,103.0,101.0,107.0,101.0,105.0,82.0,100.0,92.0,85.0,102.0,95.0,80.0,100.0,94.0,0.329,0.175,0.031,0.301,0.163,-1.98,-2.81,0.53,0.16,1.45,94.0,91.7,84.5,93.5,83.0,0.288,0.378,0.124,0.202,0.403,0.286,0.153,0.376,0.241,0.333,0.648,0.183,0.375,0.438,0.03,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-04-14,744952,Groundout,field_out,True,686668,621244,Brenton Doyle,José Berríos,0,65e48b7f-b594-463f-abb9-c8631162ee79,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,4.01,4.96,119.0,102.0,91.0,99.0,0.828,6.58,2.5,8.17,1.59,1.12,0.261,0.416,0.16,0.34,0.411,89.0,103.0,101.0,107.0,101.0,105.0,82.0,100.0,92.0,85.0,102.0,95.0,80.0,100.0,94.0,0.329,0.175,0.031,0.301,0.163,-1.98,-2.81,0.53,0.16,1.45,94.0,91.7,84.5,93.5,83.0,0.288,0.378,0.124,0.202,0.403,0.286,0.153,0.376,0.241,0.333,0.648,0.183,0.375,0.438,0.03,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-04-14,744952,Groundout,field_out,True,663898,621244,Brendan Rodgers,José Berríos,0,2f272d47-48e4-4fc2-b17e-f5c5f002d125,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,4.01,4.96,119.0,102.0,91.0,99.0,0.828,6.58,2.5,8.17,1.59,1.12,0.261,0.416,0.16,0.34,0.411,89.0,103.0,101.0,107.0,101.0,105.0,82.0,100.0,92.0,85.0,102.0,95.0,80.0,100.0,94.0,0.329,0.175,0.031,0.301,0.163,-1.98,-2.81,0.53,0.16,1.45,94.0,91.7,84.5,93.5,83.0,0.288,0.378,0.124,0.202,0.403,0.286,0.153,0.376,0.241,0.333,0.648,0.183,0.375,0.438,0.03,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-04-14,744952,Groundout,field_out,True,676391,607536,Ernie Clement,Kyle Freeland,0,3d158334-c2a0-49e0-aabb-03842b39fad0,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,6.0,4.76,42.0,100.0,82.0,96.0,0.821,6.43,2.79,11.79,1.07,1.31,0.219,0.425,0.116,0.288,0.432,61.0,98.0,86.0,,,,66.0,98.0,91.0,84.0,105.0,97.0,,,,0.247,0.255,,,0.098,0.24,,-2.67,,-2.67,92.0,,87.1,91.8,,0.404,0.617,0.077,,,,0.455,0.545,0.16,0.234,0.362,0.074,,,,60.0,98.0,99.0,129.0,98.0,102.0,0.196,0.205,-1.66,-0.57,87.0,83.6,0.231,0.282,0.478,0.367,0.633,0.191,,,,,,
32,2024-04-14,744952,Walk,walk,False,672386,607536,Alejandro Kirk,Kyle Freeland,0,cd92ca01-0726-453e-a277-7a12634556bf,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,6.0,4.76,42.0,100.0,82.0,96.0,0.821,6.43,2.79,11.79,1.07,1.31,0.219,0.425,0.116,0.288,0.432,61.0,98.0,86.0,,,,66.0,98.0,91.0,84.0,105.0,97.0,,,,0.247,0.255,,,0.098,0.24,,-2.67,,-2.67,92.0,,87.1,91.8,,0.404,0.617,0.077,,,,0.455,0.545,0.16,0.234,0.362,0.074,,,,60.0,98.0,99.0,129.0,98.0,102.0,0.196,0.205,-1.66,-0.57,87.0,83.6,0.231,0.282,0.478,0.367,0.633,0.191,,,,,,
