,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,KC%,wFC/C,wKC/C,vFC,vKC,FC_ba,FC_slg,FC_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
0,2024-05-20,747119,Single,single,False,650333,625643,Luis Arraez,Reynaldo López,0,943cbe0c-0421-405b-9ab0-5fa74ed09b05,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,1.88,4.24,95.2,102.0,95.0,101.0,0.767,8.94,3.2,7.34,0.56,0.97,0.276,0.366,0.152,0.307,0.436,76.0,109.0,103.0,81.0,100.0,104.0,91.0,102.0,98.0,111.0,101.0,105.0,0.57,0.281,0.11,0.039,1.2,1.06,2.51,-4.55,95.4,86.0,84.7,77.0,0.263,0.366,0.175,0.182,0.255,0.413,0.132,0.184,0.343,0.333,0.833,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-05-20,747119,Grounded Into DP,grounded_into_double_play,True,665487,625643,Fernando Tatis Jr.,Reynaldo López,1,5e2d5fb2-4957-4591-81bd-031eeaba62cb,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,1.88,4.24,95.2,102.0,95.0,101.0,0.767,8.94,3.2,7.34,0.56,0.97,0.276,0.366,0.152,0.307,0.436,76.0,109.0,103.0,81.0,100.0,104.0,91.0,102.0,98.0,111.0,101.0,105.0,0.57,0.281,0.11,0.039,1.2,1.06,2.51,-4.55,95.4,86.0,84.7,77.0,0.263,0.366,0.175,0.182,0.255,0.413,0.132,0.184,0.343,0.333,0.833,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-05-20,747119,Strikeout,strikeout,True,595777,625643,Jurickson Profar,Reynaldo López,0,6d0b6766-c507-459c-b828-33a657ee9275,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,1.88,4.24,95.2,102.0,95.0,101.0,0.767,8.94,3.2,7.34,0.56,0.97,0.276,0.366,0.152,0.307,0.436,76.0,109.0,103.0,81.0,100.0,104.0,91.0,102.0,98.0,111.0,101.0,105.0,0.57,0.281,0.11,0.039,1.2,1.06,2.51,-4.55,95.4,86.0,84.7,77.0,0.263,0.366,0.175,0.182,0.255,0.413,0.132,0.184,0.343,0.333,0.833,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-05-20,747119,Single,single,False,660670,656302,Ronald Acuña Jr.,Dylan Cease,0,bb52a1c2-e0c4-4063-a272-ae2698b0b00f,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,,,,124.0,97.0,104.0,113.0,101.0,105.0,0.435,0.462,,0.013,-0.1,1.62,,-4.3,96.8,69.5,87.1,,0.244,0.445,0.225,0.182,0.273,0.379,0.242,0.455,0.333,0.25,1.0,0.2,108.0,99.0,104.0,113.0,89.0,90.0,0.01,0.081,-5.15,-0.64,91.8,82.7,0.25,1.0,0.0,,,,,,,,,,,,,,,,,,
4,2024-05-20,747119,Single,single,False,645277,656302,Ozzie Albies,Dylan Cease,1,b233e8ec-a867-4065-8e82-f6085865f1f2,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,,,,124.0,97.0,104.0,113.0,101.0,105.0,0.435,0.462,,0.013,-0.1,1.62,,-4.3,96.8,69.5,87.1,,0.244,0.445,0.225,0.182,0.273,0.379,0.242,0.455,0.333,0.25,1.0,0.2,108.0,99.0,104.0,113.0,89.0,90.0,0.01,0.081,-5.15,-0.64,91.8,82.7,0.25,1.0,0.0,,,,,,,,,,,,,,,,,,
5,2024-05-20,747119,Strikeout,strikeout,True,542303,656302,Marcell Ozuna,Dylan Cease,0,ce7853ad-8790-4245-a4fd-bb2cdd5c62b4,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,,,,124.0,97.0,104.0,113.0,101.0,105.0,0.435,0.462,,0.013,-0.1,1.62,,-4.3,96.8,69.5,87.1,,0.244,0.445,0.225,0.182,0.273,0.379,0.242,0.455,0.333,0.25,1.0,0.2,108.0,99.0,104.0,113.0,89.0,90.0,0.01,0.081,-5.15,-0.64,91.8,82.7,0.25,1.0,0.0,,,,,,,,,,,,,,,,,,
6,2024-05-20,747119,Single,single,False,621566,656302,Matt Olson,Dylan Cease,1,cd9f0f4e-151b-418b-99ff-6ee077f2d57b,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,,,,124.0,97.0,104.0,113.0,101.0,105.0,0.435,0.462,,0.013,-0.1,1.62,,-4.3,96.8,69.5,87.1,,0.244,0.445,0.225,0.182,0.273,0.379,0.242,0.455,0.333,0.25,1.0,0.2,108.0,99.0,104.0,113.0,89.0,90.0,0.01,0.081,-5.15,-0.64,91.8,82.7,0.25,1.0,0.0,,,,,,,,,,,,,,,,,,
7,2024-05-20,747119,Strikeout,strikeout,True,606115,656302,Orlando Arcia,Dylan Cease,0,2bc47bdd-9f3a-4542-8dd6-a4014364047b,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,,,,124.0,97.0,104.0,113.0,101.0,105.0,0.435,0.462,,0.013,-0.1,1.62,,-4.3,96.8,69.5,87.1,,0.244,0.445,0.225,0.182,0.273,0.379,0.242,0.455,0.333,0.25,1.0,0.2,108.0,99.0,104.0,113.0,89.0,90.0,0.01,0.081,-5.15,-0.64,91.8,82.7,0.25,1.0,0.0,,,,,,,,,,,,,,,,,,
8,2024-05-20,747119,Single,single,False,671739,656302,Michael Harris II,Dylan Cease,1,f3c69a98-8456-49fb-9763-f512f154c55d,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,,,,124.0,97.0,104.0,113.0,101.0,105.0,0.435,0.462,,0.013,-0.1,1.62,,-4.3,96.8,69.5,87.1,,0.244,0.445,0.225,0.182,0.273,0.379,0.242,0.455,0.333,0.25,1.0,0.2,108.0,99.0,104.0,113.0,89.0,90.0,0.01,0.081,-5.15,-0.64,91.8,82.7,0.25,1.0,0.0,,,,,,,,,,,,,,,,,,
9,2024-05-20,747119,Flyout,field_out,True,670097,656302,Zack Short,Dylan Cease,0,26d361c6-e078-4bee-bfaf-44e801545f48,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,,,,124.0,97.0,104.0,113.0,101.0,105.0,0.435,0.462,,0.013,-0.1,1.62,,-4.3,96.8,69.5,87.1,,0.244,0.445,0.225,0.182,0.273,0.379,0.242,0.455,0.333,0.25,1.0,0.2,108.0,99.0,104.0,113.0,89.0,90.0,0.01,0.081,-5.15,-0.64,91.8,82.7,0.25,1.0,0.0,,,,,,,,,,,,,,,,,,
