,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff,vSC (sc),SC%,wSC/C,SC_ba,SC_slg,SC_whiff,KC%,wKC/C,vKC
0,2024-08-10,746520,Single,single,False,624585,641712,Jorge Soler,Dakota Hudson,0,efab8dbc-6a97-48f1-bb2e-fb5113cb32a4,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,COL,6.17,5.93,89.0,95.0,84.0,91.0,0.832,4.96,5.06,10.01,1.11,1.77,0.213,0.423,0.147,0.367,0.416,84.0,94.0,93.0,104.0,98.0,101.0,64.0,89.0,76.0,71.0,96.0,86.0,99.0,96.0,97.0,0.327,0.153,0.005,0.244,0.172,0.1,-2.17,-18.72,-0.02,-0.29,0.5,-4.94,89.9,86.9,83.5,90.4,84.1,80.3,0.306,0.448,0.071,0.289,0.361,0.313,0.302,0.509,0.079,0.13,0.217,0.315,0.379,0.69,0.146,,,,,,,,,,,,,,,,,,
1,2024-08-10,746520,Grounded Into DP,grounded_into_double_play,True,663586,641712,Austin Riley,Dakota Hudson,1,c55149a0-6d8b-41ec-815a-8e0539f29a24,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,COL,6.17,5.93,89.0,95.0,84.0,91.0,0.832,4.96,5.06,10.01,1.11,1.77,0.213,0.423,0.147,0.367,0.416,84.0,94.0,93.0,104.0,98.0,101.0,64.0,89.0,76.0,71.0,96.0,86.0,99.0,96.0,97.0,0.327,0.153,0.005,0.244,0.172,0.1,-2.17,-18.72,-0.02,-0.29,0.5,-4.94,89.9,86.9,83.5,90.4,84.1,80.3,0.306,0.448,0.071,0.289,0.361,0.313,0.302,0.509,0.079,0.13,0.217,0.315,0.379,0.69,0.146,,,,,,,,,,,,,,,,,,
2,2024-08-10,746520,Flyout,field_out,True,542303,641712,Marcell Ozuna,Dakota Hudson,0,cda0f2a0-9a92-4274-bd30-331ab357aa11,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,COL,6.17,5.93,89.0,95.0,84.0,91.0,0.832,4.96,5.06,10.01,1.11,1.77,0.213,0.423,0.147,0.367,0.416,84.0,94.0,93.0,104.0,98.0,101.0,64.0,89.0,76.0,71.0,96.0,86.0,99.0,96.0,97.0,0.327,0.153,0.005,0.244,0.172,0.1,-2.17,-18.72,-0.02,-0.29,0.5,-4.94,89.9,86.9,83.5,90.4,84.1,80.3,0.306,0.448,0.071,0.289,0.361,0.313,0.302,0.509,0.079,0.13,0.217,0.315,0.379,0.69,0.146,,,,,,,,,,,,,,,,,,
3,2024-08-10,746520,Groundout,field_out,True,678662,608331,Ezequiel Tovar,Max Fried,0,b8d166f5-5bfe-4191-80de-e99d6be0cd02,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.5,3.6,133.2,98.0,95.0,99.0,0.776,8.48,3.1,7.74,0.67,2.35,0.258,0.412,0.16,0.247,0.415,93.0,100.0,103.0,113.0,103.0,107.0,81.0,92.0,93.0,95.0,99.0,97.0,97.0,97.0,95.0,0.158,0.325,0.056,0.109,0.212,0.14,0.72,-0.46,1.37,0.34,1.06,1.87,93.8,89.1,85.8,93.6,82.7,74.4,0.266,0.287,0.143,0.213,0.298,0.286,0.278,0.354,0.187,0.165,0.32,0.344,0.162,0.235,0.258,88.0,95.0,93.0,0.313,0.313,0.341,0.25,0.25,0.31,,,,,,,,,
4,2024-08-10,746520,Single,single,False,663898,608331,Brendan Rodgers,Max Fried,0,d65e9b93-447e-416d-bf1f-dbc81cfb0c6e,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.5,3.6,133.2,98.0,95.0,99.0,0.776,8.48,3.1,7.74,0.67,2.35,0.258,0.412,0.16,0.247,0.415,93.0,100.0,103.0,113.0,103.0,107.0,81.0,92.0,93.0,95.0,99.0,97.0,97.0,97.0,95.0,0.158,0.325,0.056,0.109,0.212,0.14,0.72,-0.46,1.37,0.34,1.06,1.87,93.8,89.1,85.8,93.6,82.7,74.4,0.266,0.287,0.143,0.213,0.298,0.286,0.278,0.354,0.187,0.165,0.32,0.344,0.162,0.235,0.258,88.0,95.0,93.0,0.313,0.313,0.341,0.25,0.25,0.31,,,,,,,,,
5,2024-08-10,746520,Single,single,False,686668,608331,Brenton Doyle,Max Fried,1,e0d19508-2283-4b10-8188-38acf1e0fa93,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.5,3.6,133.2,98.0,95.0,99.0,0.776,8.48,3.1,7.74,0.67,2.35,0.258,0.412,0.16,0.247,0.415,93.0,100.0,103.0,113.0,103.0,107.0,81.0,92.0,93.0,95.0,99.0,97.0,97.0,97.0,95.0,0.158,0.325,0.056,0.109,0.212,0.14,0.72,-0.46,1.37,0.34,1.06,1.87,93.8,89.1,85.8,93.6,82.7,74.4,0.266,0.287,0.143,0.213,0.298,0.286,0.278,0.354,0.187,0.165,0.32,0.344,0.162,0.235,0.258,88.0,95.0,93.0,0.313,0.313,0.341,0.25,0.25,0.31,,,,,,,,,
6,2024-08-10,746520,Walk,walk,False,641857,608331,Ryan McMahon,Max Fried,1,7d0ecb9a-3f74-4040-b9b0-fe491b75f9ac,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.5,3.6,133.2,98.0,95.0,99.0,0.776,8.48,3.1,7.74,0.67,2.35,0.258,0.412,0.16,0.247,0.415,93.0,100.0,103.0,113.0,103.0,107.0,81.0,92.0,93.0,95.0,99.0,97.0,97.0,97.0,95.0,0.158,0.325,0.056,0.109,0.212,0.14,0.72,-0.46,1.37,0.34,1.06,1.87,93.8,89.1,85.8,93.6,82.7,74.4,0.266,0.287,0.143,0.213,0.298,0.286,0.278,0.354,0.187,0.165,0.32,0.344,0.162,0.235,0.258,88.0,95.0,93.0,0.313,0.313,0.341,0.25,0.25,0.31,,,,,,,,,
7,2024-08-10,746520,Strikeout,strikeout,True,592178,608331,Kris Bryant,Max Fried,0,af6257e6-bd72-41dd-a0a0-b31f0e2f757f,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.5,3.6,133.2,98.0,95.0,99.0,0.776,8.48,3.1,7.74,0.67,2.35,0.258,0.412,0.16,0.247,0.415,93.0,100.0,103.0,113.0,103.0,107.0,81.0,92.0,93.0,95.0,99.0,97.0,97.0,97.0,95.0,0.158,0.325,0.056,0.109,0.212,0.14,0.72,-0.46,1.37,0.34,1.06,1.87,93.8,89.1,85.8,93.6,82.7,74.4,0.266,0.287,0.143,0.213,0.298,0.286,0.278,0.354,0.187,0.165,0.32,0.344,0.162,0.235,0.258,88.0,95.0,93.0,0.313,0.313,0.341,0.25,0.25,0.31,,,,,,,,,
8,2024-08-10,746520,Strikeout,strikeout,True,553869,608331,Elias Díaz,Max Fried,0,e27a3d4d-4a9a-4d8c-b2dc-d91291af8b56,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.5,3.6,133.2,98.0,95.0,99.0,0.776,8.48,3.1,7.74,0.67,2.35,0.258,0.412,0.16,0.247,0.415,93.0,100.0,103.0,113.0,103.0,107.0,81.0,92.0,93.0,95.0,99.0,97.0,97.0,97.0,95.0,0.158,0.325,0.056,0.109,0.212,0.14,0.72,-0.46,1.37,0.34,1.06,1.87,93.8,89.1,85.8,93.6,82.7,74.4,0.266,0.287,0.143,0.213,0.298,0.286,0.278,0.354,0.187,0.165,0.32,0.344,0.162,0.235,0.258,88.0,95.0,93.0,0.313,0.313,0.341,0.25,0.25,0.31,,,,,,,,,
9,2024-08-10,746520,Walk,walk,False,621566,641712,Matt Olson,Dakota Hudson,0,e9276b85-fdc7-4778-a2b7-70854ecf81ee,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,COL,6.17,5.93,89.0,95.0,84.0,91.0,0.832,4.96,5.06,10.01,1.11,1.77,0.213,0.423,0.147,0.367,0.416,84.0,94.0,93.0,104.0,98.0,101.0,64.0,89.0,76.0,71.0,96.0,86.0,99.0,96.0,97.0,0.327,0.153,0.005,0.244,0.172,0.1,-2.17,-18.72,-0.02,-0.29,0.5,-4.94,89.9,86.9,83.5,90.4,84.1,80.3,0.306,0.448,0.071,0.289,0.361,0.313,0.302,0.509,0.079,0.13,0.217,0.315,0.379,0.69,0.146,,,,,,,,,,,,,,,,,,
