,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2024-06-18,745733,Single,single,False,669720,641482,Austin Hays,Nestor Cortes,0,a4bfa9ef-46f5-4b3e-a45a-80dfe534fe27,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,95.0,104.0,101.0,91.0,119.0,117.0,91.0,103.0,103.0,109.0,100.0,103.0,0.009,0.455,0.298,0.163,0.075,-0.19,1.48,2.16,0.14,-2.51,91.9,87.2,83.2,89.9,78.1,0.247,0.489,0.219,0.236,0.333,0.264,0.3,0.4,0.182,0.255,0.489,0.338,0.143,0.143,0.286,,,,,,,,,,,,,,,
11,2024-06-18,745733,Forceout,force_out,True,622761,641482,Jorge Mateo,Nestor Cortes,1,e63d1c34-eeb5-458a-a3ef-52ccf4c67c86,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,95.0,104.0,101.0,91.0,119.0,117.0,91.0,103.0,103.0,109.0,100.0,103.0,0.009,0.455,0.298,0.163,0.075,-0.19,1.48,2.16,0.14,-2.51,91.9,87.2,83.2,89.9,78.1,0.247,0.489,0.219,0.236,0.333,0.264,0.3,0.4,0.182,0.255,0.489,0.338,0.143,0.143,0.286,,,,,,,,,,,,,,,
12,2024-06-18,745733,Forceout,force_out,True,681297,641482,Colton Cowser,Nestor Cortes,1,0e8d60c1-6132-4201-9407-c5118f5029ad,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,95.0,104.0,101.0,91.0,119.0,117.0,91.0,103.0,103.0,109.0,100.0,103.0,0.009,0.455,0.298,0.163,0.075,-0.19,1.48,2.16,0.14,-2.51,91.9,87.2,83.2,89.9,78.1,0.247,0.489,0.219,0.236,0.333,0.264,0.3,0.4,0.182,0.255,0.489,0.338,0.143,0.143,0.286,,,,,,,,,,,,,,,
13,2024-06-18,745733,Lineout,field_out,True,543510,641482,James McCann,Nestor Cortes,0,6fc52ef4-5950-46b9-868b-bbfa8797ec43,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,95.0,104.0,101.0,91.0,119.0,117.0,91.0,103.0,103.0,109.0,100.0,103.0,0.009,0.455,0.298,0.163,0.075,-0.19,1.48,2.16,0.14,-2.51,91.9,87.2,83.2,89.9,78.1,0.247,0.489,0.219,0.236,0.333,0.264,0.3,0.4,0.182,0.255,0.489,0.338,0.143,0.143,0.286,,,,,,,,,,,,,,,
14,2024-06-18,745733,Flyout,field_out,True,700250,544150,Ben Rice,Albert Suárez,0,0c380446-9345-45f2-a923-a19dbe442581,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,2.82,4.07,70.1,100.0,90.0,96.0,0.79,7.04,3.2,7.93,0.51,0.78,0.252,0.421,0.126,0.262,0.386,98.0,99.0,106.0,92.0,101.0,95.0,,,,,,,73.0,101.0,91.0,,0.529,0.2,,0.178,0.49,-0.22,,,1.03,95.1,86.4,85.9,,,0.241,0.38,0.214,0.283,0.413,0.302,,,,0.19,0.293,0.228,,,,93.0,97.0,97.0,0.092,-0.29,78.5,0.238,0.333,0.205,,,,,,
15,2024-06-18,745733,Walk,walk,False,650402,544150,Gleyber Torres,Albert Suárez,0,9ca8d06f-42cf-4fdf-8a0f-89b5cad11812,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,2.82,4.07,70.1,100.0,90.0,96.0,0.79,7.04,3.2,7.93,0.51,0.78,0.252,0.421,0.126,0.262,0.386,98.0,99.0,106.0,92.0,101.0,95.0,,,,,,,73.0,101.0,91.0,,0.529,0.2,,0.178,0.49,-0.22,,,1.03,95.1,86.4,85.9,,,0.241,0.38,0.214,0.283,0.413,0.302,,,,0.19,0.293,0.228,,,,93.0,97.0,97.0,0.092,-0.29,78.5,0.238,0.333,0.205,,,,,,
16,2024-06-18,745733,Double,double,False,669224,544150,Austin Wells,Albert Suárez,1,f708622d-d632-46eb-b1ef-f2b91b74593c,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,2.82,4.07,70.1,100.0,90.0,96.0,0.79,7.04,3.2,7.93,0.51,0.78,0.252,0.421,0.126,0.262,0.386,98.0,99.0,106.0,92.0,101.0,95.0,,,,,,,73.0,101.0,91.0,,0.529,0.2,,0.178,0.49,-0.22,,,1.03,95.1,86.4,85.9,,,0.241,0.38,0.214,0.283,0.413,0.302,,,,0.19,0.293,0.228,,,,93.0,97.0,97.0,0.092,-0.29,78.5,0.238,0.333,0.205,,,,,,
17,2024-06-18,745733,Fielders Choice Out,fielders_choice_out,True,518934,544150,DJ LeMahieu,Albert Suárez,1,23060891-8add-4dc0-a580-3a7bb2aadbce,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,2.82,4.07,70.1,100.0,90.0,96.0,0.79,7.04,3.2,7.93,0.51,0.78,0.252,0.421,0.126,0.262,0.386,98.0,99.0,106.0,92.0,101.0,95.0,,,,,,,73.0,101.0,91.0,,0.529,0.2,,0.178,0.49,-0.22,,,1.03,95.1,86.4,85.9,,,0.241,0.38,0.214,0.283,0.413,0.302,,,,0.19,0.293,0.228,,,,93.0,97.0,97.0,0.092,-0.29,78.5,0.238,0.333,0.205,,,,,,
18,2024-06-18,745733,Single,single,False,683011,544150,Anthony Volpe,Albert Suárez,1,9e94a65b-844b-4f26-accf-a0f7eb679bfa,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,2.82,4.07,70.1,100.0,90.0,96.0,0.79,7.04,3.2,7.93,0.51,0.78,0.252,0.421,0.126,0.262,0.386,98.0,99.0,106.0,92.0,101.0,95.0,,,,,,,73.0,101.0,91.0,,0.529,0.2,,0.178,0.49,-0.22,,,1.03,95.1,86.4,85.9,,,0.241,0.38,0.214,0.283,0.413,0.302,,,,0.19,0.293,0.228,,,,93.0,97.0,97.0,0.092,-0.29,78.5,0.238,0.333,0.205,,,,,,
19,2024-06-18,745733,Strikeout,strikeout,True,665742,544150,Juan Soto,Albert Suárez,0,72d0b1ea-28cc-4844-915c-15372669481e,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,2.82,4.07,70.1,100.0,90.0,96.0,0.79,7.04,3.2,7.93,0.51,0.78,0.252,0.421,0.126,0.262,0.386,98.0,99.0,106.0,92.0,101.0,95.0,,,,,,,73.0,101.0,91.0,,0.529,0.2,,0.178,0.49,-0.22,,,1.03,95.1,86.4,85.9,,,0.241,0.38,0.214,0.283,0.413,0.302,,,,0.19,0.293,0.228,,,,93.0,97.0,97.0,0.092,-0.29,78.5,0.238,0.333,0.205,,,,,,
20,2024-06-18,745733,Strikeout,strikeout,True,602104,641482,Ramón Urías,Nestor Cortes,0,03fb6931-c51f-4288-b5e8-6e1df6a0980e,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,95.0,104.0,101.0,91.0,119.0,117.0,91.0,103.0,103.0,109.0,100.0,103.0,0.009,0.455,0.298,0.163,0.075,-0.19,1.48,2.16,0.14,-2.51,91.9,87.2,83.2,89.9,78.1,0.247,0.489,0.219,0.236,0.333,0.264,0.3,0.4,0.182,0.255,0.489,0.338,0.143,0.143,0.286,,,,,,,,,,,,,,,
21,2024-06-18,745733,Groundout,field_out,True,668939,641482,Adley Rutschman,Nestor Cortes,0,2ca5276e-8671-4dfc-9d4a-597f75c96cf2,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,95.0,104.0,101.0,91.0,119.0,117.0,91.0,103.0,103.0,109.0,100.0,103.0,0.009,0.455,0.298,0.163,0.075,-0.19,1.48,2.16,0.14,-2.51,91.9,87.2,83.2,89.9,78.1,0.247,0.489,0.219,0.236,0.333,0.264,0.3,0.4,0.182,0.255,0.489,0.338,0.143,0.143,0.286,,,,,,,,,,,,,,,
22,2024-06-18,745733,Lineout,field_out,True,663624,641482,Ryan Mountcastle,Nestor Cortes,0,89634f72-5256-4b59-894a-60fe9aeb4d5e,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,95.0,104.0,101.0,91.0,119.0,117.0,91.0,103.0,103.0,109.0,100.0,103.0,0.009,0.455,0.298,0.163,0.075,-0.19,1.48,2.16,0.14,-2.51,91.9,87.2,83.2,89.9,78.1,0.247,0.489,0.219,0.236,0.333,0.264,0.3,0.4,0.182,0.255,0.489,0.338,0.143,0.143,0.286,,,,,,,,,,,,,,,
23,2024-06-18,745733,Hit By Pitch,hit_by_pitch,False,592450,544150,Aaron Judge,Albert Suárez,0,8f751d23-7dde-4f93-a54f-c569fd76cb8c,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,2.82,4.07,70.1,100.0,90.0,96.0,0.79,7.04,3.2,7.93,0.51,0.78,0.252,0.421,0.126,0.262,0.386,98.0,99.0,106.0,92.0,101.0,95.0,,,,,,,73.0,101.0,91.0,,0.529,0.2,,0.178,0.49,-0.22,,,1.03,95.1,86.4,85.9,,,0.241,0.38,0.214,0.283,0.413,0.302,,,,0.19,0.293,0.228,,,,93.0,97.0,97.0,0.092,-0.29,78.5,0.238,0.333,0.205,,,,,,
24,2024-06-18,745733,Single,single,False,657077,544150,Alex Verdugo,Albert Suárez,1,4031684f-6fea-4091-b9e0-c6c4097eed16,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,2.82,4.07,70.1,100.0,90.0,96.0,0.79,7.04,3.2,7.93,0.51,0.78,0.252,0.421,0.126,0.262,0.386,98.0,99.0,106.0,92.0,101.0,95.0,,,,,,,73.0,101.0,91.0,,0.529,0.2,,0.178,0.49,-0.22,,,1.03,95.1,86.4,85.9,,,0.241,0.38,0.214,0.283,0.413,0.302,,,,0.19,0.293,0.228,,,,93.0,97.0,97.0,0.092,-0.29,78.5,0.238,0.333,0.205,,,,,,
25,2024-06-18,745733,Single,single,False,519317,544150,Giancarlo Stanton,Albert Suárez,1,8556fc2f-a021-4057-8641-985fd365979a,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,2.82,4.07,70.1,100.0,90.0,96.0,0.79,7.04,3.2,7.93,0.51,0.78,0.252,0.421,0.126,0.262,0.386,98.0,99.0,106.0,92.0,101.0,95.0,,,,,,,73.0,101.0,91.0,,0.529,0.2,,0.178,0.49,-0.22,,,1.03,95.1,86.4,85.9,,,0.241,0.38,0.214,0.283,0.413,0.302,,,,0.19,0.293,0.228,,,,93.0,97.0,97.0,0.092,-0.29,78.5,0.238,0.333,0.205,,,,,,
26,2024-06-18,745733,Single,single,False,700250,544150,Ben Rice,Albert Suárez,1,a545e2ac-0864-442d-8cc7-3aefab7a7812,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,2.82,4.07,70.1,100.0,90.0,96.0,0.79,7.04,3.2,7.93,0.51,0.78,0.252,0.421,0.126,0.262,0.386,98.0,99.0,106.0,92.0,101.0,95.0,,,,,,,73.0,101.0,91.0,,0.529,0.2,,0.178,0.49,-0.22,,,1.03,95.1,86.4,85.9,,,0.241,0.38,0.214,0.283,0.413,0.302,,,,0.19,0.293,0.228,,,,93.0,97.0,97.0,0.092,-0.29,78.5,0.238,0.333,0.205,,,,,,
27,2024-06-18,745733,Sac Fly,sac_fly,True,650402,544150,Gleyber Torres,Albert Suárez,1,7c035c21-d7b3-4c2c-ad4b-aee4469861b6,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,2.82,4.07,70.1,100.0,90.0,96.0,0.79,7.04,3.2,7.93,0.51,0.78,0.252,0.421,0.126,0.262,0.386,98.0,99.0,106.0,92.0,101.0,95.0,,,,,,,73.0,101.0,91.0,,0.529,0.2,,0.178,0.49,-0.22,,,1.03,95.1,86.4,85.9,,,0.241,0.38,0.214,0.283,0.413,0.302,,,,0.19,0.293,0.228,,,,93.0,97.0,97.0,0.092,-0.29,78.5,0.238,0.333,0.205,,,,,,
28,2024-06-18,745733,Strikeout,strikeout,True,669224,544150,Austin Wells,Albert Suárez,0,3fb84c8d-061c-4ba9-9398-cc6bbfe69bed,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,2.82,4.07,70.1,100.0,90.0,96.0,0.79,7.04,3.2,7.93,0.51,0.78,0.252,0.421,0.126,0.262,0.386,98.0,99.0,106.0,92.0,101.0,95.0,,,,,,,73.0,101.0,91.0,,0.529,0.2,,0.178,0.49,-0.22,,,1.03,95.1,86.4,85.9,,,0.241,0.38,0.214,0.283,0.413,0.302,,,,0.19,0.293,0.228,,,,93.0,97.0,97.0,0.092,-0.29,78.5,0.238,0.333,0.205,,,,,,
29,2024-06-18,745733,Forceout,force_out,True,518934,544150,DJ LeMahieu,Albert Suárez,1,adbc342c-a76d-461c-91ad-e89794d83fef,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,2.82,4.07,70.1,100.0,90.0,96.0,0.79,7.04,3.2,7.93,0.51,0.78,0.252,0.421,0.126,0.262,0.386,98.0,99.0,106.0,92.0,101.0,95.0,,,,,,,73.0,101.0,91.0,,0.529,0.2,,0.178,0.49,-0.22,,,1.03,95.1,86.4,85.9,,,0.241,0.38,0.214,0.283,0.413,0.302,,,,0.19,0.293,0.228,,,,93.0,97.0,97.0,0.092,-0.29,78.5,0.238,0.333,0.205,,,,,,
30,2024-06-18,745733,Groundout,field_out,True,683002,641482,Gunnar Henderson,Nestor Cortes,0,e49554c2-ffe2-4d43-ad38-47b667378f04,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,95.0,104.0,101.0,91.0,119.0,117.0,91.0,103.0,103.0,109.0,100.0,103.0,0.009,0.455,0.298,0.163,0.075,-0.19,1.48,2.16,0.14,-2.51,91.9,87.2,83.2,89.9,78.1,0.247,0.489,0.219,0.236,0.333,0.264,0.3,0.4,0.182,0.255,0.489,0.338,0.143,0.143,0.286,,,,,,,,,,,,,,,
31,2024-06-18,745733,Groundout,field_out,True,623993,641482,Anthony Santander,Nestor Cortes,0,de769b22-b783-46a6-ba57-379d32fc417b,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,95.0,104.0,101.0,91.0,119.0,117.0,91.0,103.0,103.0,109.0,100.0,103.0,0.009,0.455,0.298,0.163,0.075,-0.19,1.48,2.16,0.14,-2.51,91.9,87.2,83.2,89.9,78.1,0.247,0.489,0.219,0.236,0.333,0.264,0.3,0.4,0.182,0.255,0.489,0.338,0.143,0.143,0.286,,,,,,,,,,,,,,,
32,2024-06-18,745733,Strikeout,strikeout,True,669720,641482,Austin Hays,Nestor Cortes,0,7bfb1e6c-eba8-45a4-8f1e-7118bf5f5ef7,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,95.0,104.0,101.0,91.0,119.0,117.0,91.0,103.0,103.0,109.0,100.0,103.0,0.009,0.455,0.298,0.163,0.075,-0.19,1.48,2.16,0.14,-2.51,91.9,87.2,83.2,89.9,78.1,0.247,0.489,0.219,0.236,0.333,0.264,0.3,0.4,0.182,0.255,0.489,0.338,0.143,0.143,0.286,,,,,,,,,,,,,,,
33,2024-06-18,745733,Groundout,field_out,True,683011,544150,Anthony Volpe,Albert Suárez,0,e3fcaf48-4023-4f57-8581-cbfd17760727,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,2.82,4.07,70.1,100.0,90.0,96.0,0.79,7.04,3.2,7.93,0.51,0.78,0.252,0.421,0.126,0.262,0.386,98.0,99.0,106.0,92.0,101.0,95.0,,,,,,,73.0,101.0,91.0,,0.529,0.2,,0.178,0.49,-0.22,,,1.03,95.1,86.4,85.9,,,0.241,0.38,0.214,0.283,0.413,0.302,,,,0.19,0.293,0.228,,,,93.0,97.0,97.0,0.092,-0.29,78.5,0.238,0.333,0.205,,,,,,
34,2024-06-18,745733,Walk,walk,False,665742,544150,Juan Soto,Albert Suárez,0,3c669912-1f4d-4e64-adf4-3b4f66b65145,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,2.82,4.07,70.1,100.0,90.0,96.0,0.79,7.04,3.2,7.93,0.51,0.78,0.252,0.421,0.126,0.262,0.386,98.0,99.0,106.0,92.0,101.0,95.0,,,,,,,73.0,101.0,91.0,,0.529,0.2,,0.178,0.49,-0.22,,,1.03,95.1,86.4,85.9,,,0.241,0.38,0.214,0.283,0.413,0.302,,,,0.19,0.293,0.228,,,,93.0,97.0,97.0,0.092,-0.29,78.5,0.238,0.333,0.205,,,,,,
35,2024-06-18,745733,Strikeout,strikeout,True,663757,544150,Trent Grisham,Albert Suárez,0,ee0db73f-3001-4465-86c0-f6e21ac6d333,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,2.82,4.07,70.1,100.0,90.0,96.0,0.79,7.04,3.2,7.93,0.51,0.78,0.252,0.421,0.126,0.262,0.386,98.0,99.0,106.0,92.0,101.0,95.0,,,,,,,73.0,101.0,91.0,,0.529,0.2,,0.178,0.49,-0.22,,,1.03,95.1,86.4,85.9,,,0.241,0.38,0.214,0.283,0.413,0.302,,,,0.19,0.293,0.228,,,,93.0,97.0,97.0,0.092,-0.29,78.5,0.238,0.333,0.205,,,,,,
