,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSL/C,wCH/C,vFA,vFC,vCH,vSL,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CU%,wSI/C,wCU/C,vSI,vCU,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-07-10,746773,Groundout,field_out,True,657757,641154,Gavin Sheets,Pablo López,0,bae2706b-169a-42c7-a327-8cac22cb810c,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,5.11,3.44,104.0,103.0,97.0,104.0,0.734,10.47,1.99,8.65,1.56,0.99,0.227,0.441,0.136,0.287,0.431,92.0,101.0,101.0,97.0,104.0,101.0,107.0,104.0,110.0,,,,0.394,,0.227,0.194,1.98,,-0.94,-0.41,94.6,,88.4,84.1,0.293,0.387,0.25,0.183,0.34,0.303,0.247,0.464,0.318,,,,83.0,102.0,107.0,97.0,108.0,106.0,0.076,0.11,-3.1,-2.56,94.2,81.9,0.255,0.574,0.338,0.452,0.677,0.095,,,,,,,,,
11,2024-07-10,746773,Single,single,False,672820,641154,Lenyn Sosa,Pablo López,0,30a7afb9-2ce1-4d65-a255-30ba89c5dd88,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,5.11,3.44,104.0,103.0,97.0,104.0,0.734,10.47,1.99,8.65,1.56,0.99,0.227,0.441,0.136,0.287,0.431,92.0,101.0,101.0,97.0,104.0,101.0,107.0,104.0,110.0,,,,0.394,,0.227,0.194,1.98,,-0.94,-0.41,94.6,,88.4,84.1,0.293,0.387,0.25,0.183,0.34,0.303,0.247,0.464,0.318,,,,83.0,102.0,107.0,97.0,108.0,106.0,0.076,0.11,-3.1,-2.56,94.2,81.9,0.255,0.574,0.338,0.452,0.677,0.095,,,,,,,,,
12,2024-07-10,746773,Double,double,False,643217,641154,Andrew Benintendi,Pablo López,1,84416ed3-fbe2-4e99-a51c-c5b4161705f1,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,5.11,3.44,104.0,103.0,97.0,104.0,0.734,10.47,1.99,8.65,1.56,0.99,0.227,0.441,0.136,0.287,0.431,92.0,101.0,101.0,97.0,104.0,101.0,107.0,104.0,110.0,,,,0.394,,0.227,0.194,1.98,,-0.94,-0.41,94.6,,88.4,84.1,0.293,0.387,0.25,0.183,0.34,0.303,0.247,0.464,0.318,,,,83.0,102.0,107.0,97.0,108.0,106.0,0.076,0.11,-3.1,-2.56,94.2,81.9,0.255,0.574,0.338,0.452,0.677,0.095,,,,,,,,,
13,2024-07-10,746773,Flyout,field_out,True,657557,641154,Paul DeJong,Pablo López,1,c7dcb90a-6739-4840-8347-4914ead6d249,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,5.11,3.44,104.0,103.0,97.0,104.0,0.734,10.47,1.99,8.65,1.56,0.99,0.227,0.441,0.136,0.287,0.431,92.0,101.0,101.0,97.0,104.0,101.0,107.0,104.0,110.0,,,,0.394,,0.227,0.194,1.98,,-0.94,-0.41,94.6,,88.4,84.1,0.293,0.387,0.25,0.183,0.34,0.303,0.247,0.464,0.318,,,,83.0,102.0,107.0,97.0,108.0,106.0,0.076,0.11,-3.1,-2.56,94.2,81.9,0.255,0.574,0.338,0.452,0.677,0.095,,,,,,,,,
14,2024-07-10,746773,Groundout,field_out,True,664901,641154,Danny Mendick,Pablo López,0,d1565da6-5497-402c-8cbe-a115da56afe8,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,5.11,3.44,104.0,103.0,97.0,104.0,0.734,10.47,1.99,8.65,1.56,0.99,0.227,0.441,0.136,0.287,0.431,92.0,101.0,101.0,97.0,104.0,101.0,107.0,104.0,110.0,,,,0.394,,0.227,0.194,1.98,,-0.94,-0.41,94.6,,88.4,84.1,0.293,0.387,0.25,0.183,0.34,0.303,0.247,0.464,0.318,,,,83.0,102.0,107.0,97.0,108.0,106.0,0.076,0.11,-3.1,-2.56,94.2,81.9,0.255,0.574,0.338,0.452,0.677,0.095,,,,,,,,,
15,2024-07-10,746773,Lineout,field_out,True,467793,689672,Carlos Santana,Drew Thorpe,0,d8bd2a15-6967-4b8c-a04c-7197ad80e45a,689672.0,drewthorpe,Thorpe,Right,Drew Thorpe,CHW,3.58,3.56,32.2,98.0,82.0,94.0,0.783,5.23,4.13,5.23,1.1,0.91,0.286,0.378,0.276,0.204,0.375,93.0,105.0,104.0,66.0,96.0,85.0,97.0,97.0,101.0,77.0,91.0,87.0,0.344,0.132,0.17,0.354,0.39,-1.24,0.62,1.57,91.0,85.6,81.5,81.0,0.156,0.333,0.379,0.184,0.368,0.076,0.0,0.0,0.167,0.214,0.571,0.074,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-07-10,746773,Groundout,field_out,True,571657,689672,Kyle Farmer,Drew Thorpe,0,755c4d45-4259-4a5a-be27-96993ac0c85f,689672.0,drewthorpe,Thorpe,Right,Drew Thorpe,CHW,3.58,3.56,32.2,98.0,82.0,94.0,0.783,5.23,4.13,5.23,1.1,0.91,0.286,0.378,0.276,0.204,0.375,93.0,105.0,104.0,66.0,96.0,85.0,97.0,97.0,101.0,77.0,91.0,87.0,0.344,0.132,0.17,0.354,0.39,-1.24,0.62,1.57,91.0,85.6,81.5,81.0,0.156,0.333,0.379,0.184,0.368,0.076,0.0,0.0,0.167,0.214,0.571,0.074,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-07-10,746773,Strikeout,strikeout,True,686797,689672,Brooks Lee,Drew Thorpe,0,3cfa8fd7-2ddf-4156-84e6-38890996c73f,689672.0,drewthorpe,Thorpe,Right,Drew Thorpe,CHW,3.58,3.56,32.2,98.0,82.0,94.0,0.783,5.23,4.13,5.23,1.1,0.91,0.286,0.378,0.276,0.204,0.375,93.0,105.0,104.0,66.0,96.0,85.0,97.0,97.0,101.0,77.0,91.0,87.0,0.344,0.132,0.17,0.354,0.39,-1.24,0.62,1.57,91.0,85.6,81.5,81.0,0.156,0.333,0.379,0.184,0.368,0.076,0.0,0.0,0.167,0.214,0.571,0.074,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-07-10,746773,Home Run,home_run,False,455117,641154,Martín Maldonado,Pablo López,0,8c54fd36-e35f-41f3-a037-d37f832ba5e3,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,5.11,3.44,104.0,103.0,97.0,104.0,0.734,10.47,1.99,8.65,1.56,0.99,0.227,0.441,0.136,0.287,0.431,92.0,101.0,101.0,97.0,104.0,101.0,107.0,104.0,110.0,,,,0.394,,0.227,0.194,1.98,,-0.94,-0.41,94.6,,88.4,84.1,0.293,0.387,0.25,0.183,0.34,0.303,0.247,0.464,0.318,,,,83.0,102.0,107.0,97.0,108.0,106.0,0.076,0.11,-3.1,-2.56,94.2,81.9,0.255,0.574,0.338,0.452,0.677,0.095,,,,,,,,,
19,2024-07-10,746773,Flyout,field_out,True,502054,641154,Tommy Pham,Pablo López,0,115d7984-3e06-432a-8e7a-913c04bd5f0a,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,5.11,3.44,104.0,103.0,97.0,104.0,0.734,10.47,1.99,8.65,1.56,0.99,0.227,0.441,0.136,0.287,0.431,92.0,101.0,101.0,97.0,104.0,101.0,107.0,104.0,110.0,,,,0.394,,0.227,0.194,1.98,,-0.94,-0.41,94.6,,88.4,84.1,0.293,0.387,0.25,0.183,0.34,0.303,0.247,0.464,0.318,,,,83.0,102.0,107.0,97.0,108.0,106.0,0.076,0.11,-3.1,-2.56,94.2,81.9,0.255,0.574,0.338,0.452,0.677,0.095,,,,,,,,,
20,2024-07-10,746773,Strikeout,strikeout,True,683734,641154,Andrew Vaughn,Pablo López,0,eae12855-e0ec-4ccc-a677-0dbfc0a88c08,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,5.11,3.44,104.0,103.0,97.0,104.0,0.734,10.47,1.99,8.65,1.56,0.99,0.227,0.441,0.136,0.287,0.431,92.0,101.0,101.0,97.0,104.0,101.0,107.0,104.0,110.0,,,,0.394,,0.227,0.194,1.98,,-0.94,-0.41,94.6,,88.4,84.1,0.293,0.387,0.25,0.183,0.34,0.303,0.247,0.464,0.318,,,,83.0,102.0,107.0,97.0,108.0,106.0,0.076,0.11,-3.1,-2.56,94.2,81.9,0.255,0.574,0.338,0.452,0.677,0.095,,,,,,,,,
21,2024-07-10,746773,Strikeout,strikeout,True,673357,641154,Luis Robert Jr.,Pablo López,0,169ecf9b-fb55-427c-8d7d-c2b589d324b1,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,5.11,3.44,104.0,103.0,97.0,104.0,0.734,10.47,1.99,8.65,1.56,0.99,0.227,0.441,0.136,0.287,0.431,92.0,101.0,101.0,97.0,104.0,101.0,107.0,104.0,110.0,,,,0.394,,0.227,0.194,1.98,,-0.94,-0.41,94.6,,88.4,84.1,0.293,0.387,0.25,0.183,0.34,0.303,0.247,0.464,0.318,,,,83.0,102.0,107.0,97.0,108.0,106.0,0.076,0.11,-3.1,-2.56,94.2,81.9,0.255,0.574,0.338,0.452,0.677,0.095,,,,,,,,,
22,2024-07-10,746773,Groundout,field_out,True,621043,689672,Carlos Correa,Drew Thorpe,0,e4a942ea-1eb9-4373-8e5e-e198b62622be,689672.0,drewthorpe,Thorpe,Right,Drew Thorpe,CHW,3.58,3.56,32.2,98.0,82.0,94.0,0.783,5.23,4.13,5.23,1.1,0.91,0.286,0.378,0.276,0.204,0.375,93.0,105.0,104.0,66.0,96.0,85.0,97.0,97.0,101.0,77.0,91.0,87.0,0.344,0.132,0.17,0.354,0.39,-1.24,0.62,1.57,91.0,85.6,81.5,81.0,0.156,0.333,0.379,0.184,0.368,0.076,0.0,0.0,0.167,0.214,0.571,0.074,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-07-10,746773,Flyout,field_out,True,596146,689672,Max Kepler,Drew Thorpe,0,d53a39c1-f4e5-40bf-a066-6731681c7273,689672.0,drewthorpe,Thorpe,Right,Drew Thorpe,CHW,3.58,3.56,32.2,98.0,82.0,94.0,0.783,5.23,4.13,5.23,1.1,0.91,0.286,0.378,0.276,0.204,0.375,93.0,105.0,104.0,66.0,96.0,85.0,97.0,97.0,101.0,77.0,91.0,87.0,0.344,0.132,0.17,0.354,0.39,-1.24,0.62,1.57,91.0,85.6,81.5,81.0,0.156,0.333,0.379,0.184,0.368,0.076,0.0,0.0,0.167,0.214,0.571,0.074,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-07-10,746773,Groundout,field_out,True,669304,689672,Jose Miranda,Drew Thorpe,0,e508010c-4c79-40b7-b2d5-e7f12d3c5acb,689672.0,drewthorpe,Thorpe,Right,Drew Thorpe,CHW,3.58,3.56,32.2,98.0,82.0,94.0,0.783,5.23,4.13,5.23,1.1,0.91,0.286,0.378,0.276,0.204,0.375,93.0,105.0,104.0,66.0,96.0,85.0,97.0,97.0,101.0,77.0,91.0,87.0,0.344,0.132,0.17,0.354,0.39,-1.24,0.62,1.57,91.0,85.6,81.5,81.0,0.156,0.333,0.379,0.184,0.368,0.076,0.0,0.0,0.167,0.214,0.571,0.074,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-07-10,746773,Pop Out,field_out,True,657757,641154,Gavin Sheets,Pablo López,0,56d45bef-424c-4df9-af56-2327a899110d,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,5.11,3.44,104.0,103.0,97.0,104.0,0.734,10.47,1.99,8.65,1.56,0.99,0.227,0.441,0.136,0.287,0.431,92.0,101.0,101.0,97.0,104.0,101.0,107.0,104.0,110.0,,,,0.394,,0.227,0.194,1.98,,-0.94,-0.41,94.6,,88.4,84.1,0.293,0.387,0.25,0.183,0.34,0.303,0.247,0.464,0.318,,,,83.0,102.0,107.0,97.0,108.0,106.0,0.076,0.11,-3.1,-2.56,94.2,81.9,0.255,0.574,0.338,0.452,0.677,0.095,,,,,,,,,
26,2024-07-10,746773,Lineout,field_out,True,672820,641154,Lenyn Sosa,Pablo López,0,efbbd79b-79e3-4f0e-8e36-1088a780839f,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,5.11,3.44,104.0,103.0,97.0,104.0,0.734,10.47,1.99,8.65,1.56,0.99,0.227,0.441,0.136,0.287,0.431,92.0,101.0,101.0,97.0,104.0,101.0,107.0,104.0,110.0,,,,0.394,,0.227,0.194,1.98,,-0.94,-0.41,94.6,,88.4,84.1,0.293,0.387,0.25,0.183,0.34,0.303,0.247,0.464,0.318,,,,83.0,102.0,107.0,97.0,108.0,106.0,0.076,0.11,-3.1,-2.56,94.2,81.9,0.255,0.574,0.338,0.452,0.677,0.095,,,,,,,,,
27,2024-07-10,746773,Walk,walk,False,643217,641154,Andrew Benintendi,Pablo López,0,619a8f0d-7b3c-4504-b4cc-d44624226929,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,5.11,3.44,104.0,103.0,97.0,104.0,0.734,10.47,1.99,8.65,1.56,0.99,0.227,0.441,0.136,0.287,0.431,92.0,101.0,101.0,97.0,104.0,101.0,107.0,104.0,110.0,,,,0.394,,0.227,0.194,1.98,,-0.94,-0.41,94.6,,88.4,84.1,0.293,0.387,0.25,0.183,0.34,0.303,0.247,0.464,0.318,,,,83.0,102.0,107.0,97.0,108.0,106.0,0.076,0.11,-3.1,-2.56,94.2,81.9,0.255,0.574,0.338,0.452,0.677,0.095,,,,,,,,,
28,2024-07-10,746773,Single,single,False,657557,641154,Paul DeJong,Pablo López,1,c241a368-5b0e-454d-8085-f73669f6d81b,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,5.11,3.44,104.0,103.0,97.0,104.0,0.734,10.47,1.99,8.65,1.56,0.99,0.227,0.441,0.136,0.287,0.431,92.0,101.0,101.0,97.0,104.0,101.0,107.0,104.0,110.0,,,,0.394,,0.227,0.194,1.98,,-0.94,-0.41,94.6,,88.4,84.1,0.293,0.387,0.25,0.183,0.34,0.303,0.247,0.464,0.318,,,,83.0,102.0,107.0,97.0,108.0,106.0,0.076,0.11,-3.1,-2.56,94.2,81.9,0.255,0.574,0.338,0.452,0.677,0.095,,,,,,,,,
29,2024-07-10,746773,Strikeout,strikeout,True,664901,641154,Danny Mendick,Pablo López,0,673a1f97-0c96-4618-bff2-7e441c5dd63d,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,5.11,3.44,104.0,103.0,97.0,104.0,0.734,10.47,1.99,8.65,1.56,0.99,0.227,0.441,0.136,0.287,0.431,92.0,101.0,101.0,97.0,104.0,101.0,107.0,104.0,110.0,,,,0.394,,0.227,0.194,1.98,,-0.94,-0.41,94.6,,88.4,84.1,0.293,0.387,0.25,0.183,0.34,0.303,0.247,0.464,0.318,,,,83.0,102.0,107.0,97.0,108.0,106.0,0.076,0.11,-3.1,-2.56,94.2,81.9,0.255,0.574,0.338,0.452,0.677,0.095,,,,,,,,,
30,2024-07-10,746773,Pop Out,field_out,True,621439,689672,Byron Buxton,Drew Thorpe,0,f9397c58-76c4-4e21-b3aa-3d68215bf517,689672.0,drewthorpe,Thorpe,Right,Drew Thorpe,CHW,3.58,3.56,32.2,98.0,82.0,94.0,0.783,5.23,4.13,5.23,1.1,0.91,0.286,0.378,0.276,0.204,0.375,93.0,105.0,104.0,66.0,96.0,85.0,97.0,97.0,101.0,77.0,91.0,87.0,0.344,0.132,0.17,0.354,0.39,-1.24,0.62,1.57,91.0,85.6,81.5,81.0,0.156,0.333,0.379,0.184,0.368,0.076,0.0,0.0,0.167,0.214,0.571,0.074,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-07-10,746773,Walk,walk,False,670242,689672,Matt Wallner,Drew Thorpe,0,4aa9b323-3d3c-4102-9b0a-399e462c25a7,689672.0,drewthorpe,Thorpe,Right,Drew Thorpe,CHW,3.58,3.56,32.2,98.0,82.0,94.0,0.783,5.23,4.13,5.23,1.1,0.91,0.286,0.378,0.276,0.204,0.375,93.0,105.0,104.0,66.0,96.0,85.0,97.0,97.0,101.0,77.0,91.0,87.0,0.344,0.132,0.17,0.354,0.39,-1.24,0.62,1.57,91.0,85.6,81.5,81.0,0.156,0.333,0.379,0.184,0.368,0.076,0.0,0.0,0.167,0.214,0.571,0.074,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-07-10,746773,Flyout,field_out,True,680777,689672,Ryan Jeffers,Drew Thorpe,0,83bd9f3d-3a8f-4358-84b7-2d8e030b09fe,689672.0,drewthorpe,Thorpe,Right,Drew Thorpe,CHW,3.58,3.56,32.2,98.0,82.0,94.0,0.783,5.23,4.13,5.23,1.1,0.91,0.286,0.378,0.276,0.204,0.375,93.0,105.0,104.0,66.0,96.0,85.0,97.0,97.0,101.0,77.0,91.0,87.0,0.344,0.132,0.17,0.354,0.39,-1.24,0.62,1.57,91.0,85.6,81.5,81.0,0.156,0.333,0.379,0.184,0.368,0.076,0.0,0.0,0.167,0.214,0.571,0.074,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-07-10,746773,Lineout,field_out,True,467793,689672,Carlos Santana,Drew Thorpe,0,c333b111-3455-4b70-8d34-86f5da148e17,689672.0,drewthorpe,Thorpe,Right,Drew Thorpe,CHW,3.58,3.56,32.2,98.0,82.0,94.0,0.783,5.23,4.13,5.23,1.1,0.91,0.286,0.378,0.276,0.204,0.375,93.0,105.0,104.0,66.0,96.0,85.0,97.0,97.0,101.0,77.0,91.0,87.0,0.344,0.132,0.17,0.354,0.39,-1.24,0.62,1.57,91.0,85.6,81.5,81.0,0.156,0.333,0.379,0.184,0.368,0.076,0.0,0.0,0.167,0.214,0.571,0.074,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-07-10,746773,Strikeout,strikeout,True,455117,641154,Martín Maldonado,Pablo López,0,c4e9614e-d8a5-4723-848b-5944d9dd48f9,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,5.11,3.44,104.0,103.0,97.0,104.0,0.734,10.47,1.99,8.65,1.56,0.99,0.227,0.441,0.136,0.287,0.431,92.0,101.0,101.0,97.0,104.0,101.0,107.0,104.0,110.0,,,,0.394,,0.227,0.194,1.98,,-0.94,-0.41,94.6,,88.4,84.1,0.293,0.387,0.25,0.183,0.34,0.303,0.247,0.464,0.318,,,,83.0,102.0,107.0,97.0,108.0,106.0,0.076,0.11,-3.1,-2.56,94.2,81.9,0.255,0.574,0.338,0.452,0.677,0.095,,,,,,,,,
