,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff
10,2024-08-26,746513,Groundout,field_out,True,660644,663372,Vidal Bruján,Ryan Feltner,0,fb6de05e-f355-4f8b-98a9-51584e51bac7,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,4.95,4.47,127.1,99.0,98.0,100.0,0.783,7.7,2.9,9.97,1.2,1.35,0.223,0.404,0.145,0.353,0.446,118.0,94.0,102.0,106.0,108.0,113.0,82.0,102.0,97.0,92.0,91.0,87.0,111.0,100.0,104.0,0.136,0.348,0.271,0.101,0.144,-0.11,-0.46,-0.99,1.51,-1.47,94.7,85.3,94.3,87.9,79.1,0.259,0.418,0.177,0.362,0.533,0.215,0.313,0.438,0.154,0.318,0.515,0.407,0.172,0.266,0.272,0.125,0.375,0.379,,,,,,,,,
11,2024-08-26,746513,Strikeout,strikeout,True,669911,665795,Michael Toglia,Edward Cabrera,0,b6df7c73-697e-42e4-9235-453ba65dc37c,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,5.6,4.97,70.2,96.0,103.0,99.0,0.726,10.32,5.09,8.15,1.78,1.42,0.195,0.486,0.124,0.368,0.389,99.0,99.0,105.0,107.0,102.0,105.0,98.0,88.0,83.0,114.0,85.0,88.0,121.0,104.0,108.0,0.079,0.257,0.082,0.226,0.356,-2.86,-0.38,1.8,-0.16,0.39,96.1,92.8,96.4,88.9,84.6,0.358,0.627,0.168,0.148,0.259,0.333,0.25,0.45,0.154,0.202,0.333,0.323,0.212,0.481,0.411,,,,,,,,,,,,
12,2024-08-26,746513,Strikeout,strikeout,True,607732,665795,Jacob Stallings,Edward Cabrera,0,8e8016bd-c6e9-4d8c-a417-6c255e5293d3,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,5.6,4.97,70.2,96.0,103.0,99.0,0.726,10.32,5.09,8.15,1.78,1.42,0.195,0.486,0.124,0.368,0.389,99.0,99.0,105.0,107.0,102.0,105.0,98.0,88.0,83.0,114.0,85.0,88.0,121.0,104.0,108.0,0.079,0.257,0.082,0.226,0.356,-2.86,-0.38,1.8,-0.16,0.39,96.1,92.8,96.4,88.9,84.6,0.358,0.627,0.168,0.148,0.259,0.333,0.25,0.45,0.154,0.202,0.333,0.323,0.212,0.481,0.411,,,,,,,,,,,,
13,2024-08-26,746513,Strikeout,strikeout,True,666134,665795,Nolan Jones,Edward Cabrera,0,03dac634-97ba-42f1-a8a9-11674930df18,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,5.6,4.97,70.2,96.0,103.0,99.0,0.726,10.32,5.09,8.15,1.78,1.42,0.195,0.486,0.124,0.368,0.389,99.0,99.0,105.0,107.0,102.0,105.0,98.0,88.0,83.0,114.0,85.0,88.0,121.0,104.0,108.0,0.079,0.257,0.082,0.226,0.356,-2.86,-0.38,1.8,-0.16,0.39,96.1,92.8,96.4,88.9,84.6,0.358,0.627,0.168,0.148,0.259,0.333,0.25,0.45,0.154,0.202,0.333,0.323,0.212,0.481,0.411,,,,,,,,,,,,
14,2024-08-26,746513,Single,single,True,663743,663372,Nick Fortes,Ryan Feltner,1,92716a42-6368-44fe-a023-ca1f71ef929d,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,4.95,4.47,127.1,99.0,98.0,100.0,0.783,7.7,2.9,9.97,1.2,1.35,0.223,0.404,0.145,0.353,0.446,118.0,94.0,102.0,106.0,108.0,113.0,82.0,102.0,97.0,92.0,91.0,87.0,111.0,100.0,104.0,0.136,0.348,0.271,0.101,0.144,-0.11,-0.46,-0.99,1.51,-1.47,94.7,85.3,94.3,87.9,79.1,0.259,0.418,0.177,0.362,0.533,0.215,0.313,0.438,0.154,0.318,0.515,0.407,0.172,0.266,0.272,0.125,0.375,0.379,,,,,,,,,
15,2024-08-26,746513,Groundout,field_out,True,681393,663372,Connor Norby,Ryan Feltner,0,86c881b8-3add-4fa0-90a5-a29a5c03bf13,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,4.95,4.47,127.1,99.0,98.0,100.0,0.783,7.7,2.9,9.97,1.2,1.35,0.223,0.404,0.145,0.353,0.446,118.0,94.0,102.0,106.0,108.0,113.0,82.0,102.0,97.0,92.0,91.0,87.0,111.0,100.0,104.0,0.136,0.348,0.271,0.101,0.144,-0.11,-0.46,-0.99,1.51,-1.47,94.7,85.3,94.3,87.9,79.1,0.259,0.418,0.177,0.362,0.533,0.215,0.313,0.438,0.154,0.318,0.515,0.407,0.172,0.266,0.272,0.125,0.375,0.379,,,,,,,,,
16,2024-08-26,746513,Walk,walk,False,669394,663372,Jake Burger,Ryan Feltner,0,3421881b-39e4-4d85-8096-58f513cfe459,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,4.95,4.47,127.1,99.0,98.0,100.0,0.783,7.7,2.9,9.97,1.2,1.35,0.223,0.404,0.145,0.353,0.446,118.0,94.0,102.0,106.0,108.0,113.0,82.0,102.0,97.0,92.0,91.0,87.0,111.0,100.0,104.0,0.136,0.348,0.271,0.101,0.144,-0.11,-0.46,-0.99,1.51,-1.47,94.7,85.3,94.3,87.9,79.1,0.259,0.418,0.177,0.362,0.533,0.215,0.313,0.438,0.154,0.318,0.515,0.407,0.172,0.266,0.272,0.125,0.375,0.379,,,,,,,,,
17,2024-08-26,746513,Groundout,field_out,True,660821,663372,Jesús Sánchez,Ryan Feltner,0,4154b3a0-82c0-4173-bc88-10ba6dd7cdcc,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,4.95,4.47,127.1,99.0,98.0,100.0,0.783,7.7,2.9,9.97,1.2,1.35,0.223,0.404,0.145,0.353,0.446,118.0,94.0,102.0,106.0,108.0,113.0,82.0,102.0,97.0,92.0,91.0,87.0,111.0,100.0,104.0,0.136,0.348,0.271,0.101,0.144,-0.11,-0.46,-0.99,1.51,-1.47,94.7,85.3,94.3,87.9,79.1,0.259,0.418,0.177,0.362,0.533,0.215,0.313,0.438,0.154,0.318,0.515,0.407,0.172,0.266,0.272,0.125,0.375,0.379,,,,,,,,,
18,2024-08-26,746513,Groundout,field_out,True,656541,665795,Sam Hilliard,Edward Cabrera,0,a1c9f835-7741-4ae4-ad32-7cb5afe3323a,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,5.6,4.97,70.2,96.0,103.0,99.0,0.726,10.32,5.09,8.15,1.78,1.42,0.195,0.486,0.124,0.368,0.389,99.0,99.0,105.0,107.0,102.0,105.0,98.0,88.0,83.0,114.0,85.0,88.0,121.0,104.0,108.0,0.079,0.257,0.082,0.226,0.356,-2.86,-0.38,1.8,-0.16,0.39,96.1,92.8,96.4,88.9,84.6,0.358,0.627,0.168,0.148,0.259,0.333,0.25,0.45,0.154,0.202,0.333,0.323,0.212,0.481,0.411,,,,,,,,,,,,
19,2024-08-26,746513,Groundout,field_out,True,687597,665795,Jordan Beck,Edward Cabrera,0,c4262c64-5ea4-42d3-b457-f534b55de559,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,5.6,4.97,70.2,96.0,103.0,99.0,0.726,10.32,5.09,8.15,1.78,1.42,0.195,0.486,0.124,0.368,0.389,99.0,99.0,105.0,107.0,102.0,105.0,98.0,88.0,83.0,114.0,85.0,88.0,121.0,104.0,108.0,0.079,0.257,0.082,0.226,0.356,-2.86,-0.38,1.8,-0.16,0.39,96.1,92.8,96.4,88.9,84.6,0.358,0.627,0.168,0.148,0.259,0.333,0.25,0.45,0.154,0.202,0.333,0.323,0.212,0.481,0.411,,,,,,,,,,,,
20,2024-08-26,746513,Flyout,field_out,True,668845,665795,Aaron Schunk,Edward Cabrera,0,d7e6e562-9af8-4b3e-9532-0f8b93f9de97,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,5.6,4.97,70.2,96.0,103.0,99.0,0.726,10.32,5.09,8.15,1.78,1.42,0.195,0.486,0.124,0.368,0.389,99.0,99.0,105.0,107.0,102.0,105.0,98.0,88.0,83.0,114.0,85.0,88.0,121.0,104.0,108.0,0.079,0.257,0.082,0.226,0.356,-2.86,-0.38,1.8,-0.16,0.39,96.1,92.8,96.4,88.9,84.6,0.358,0.627,0.168,0.148,0.259,0.333,0.25,0.45,0.154,0.202,0.333,0.323,0.212,0.481,0.411,,,,,,,,,,,,
21,2024-08-26,746513,Groundout,field_out,True,681146,663372,Jonah Bride,Ryan Feltner,0,a74b2f34-aa3a-4e9d-87d2-db7abb5f6979,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,4.95,4.47,127.1,99.0,98.0,100.0,0.783,7.7,2.9,9.97,1.2,1.35,0.223,0.404,0.145,0.353,0.446,118.0,94.0,102.0,106.0,108.0,113.0,82.0,102.0,97.0,92.0,91.0,87.0,111.0,100.0,104.0,0.136,0.348,0.271,0.101,0.144,-0.11,-0.46,-0.99,1.51,-1.47,94.7,85.3,94.3,87.9,79.1,0.259,0.418,0.177,0.362,0.533,0.215,0.313,0.438,0.154,0.318,0.515,0.407,0.172,0.266,0.272,0.125,0.375,0.379,,,,,,,,,
22,2024-08-26,746513,Groundout,field_out,True,672640,663372,Otto Lopez,Ryan Feltner,0,33e98af9-88d8-439b-865d-fc92a68da216,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,4.95,4.47,127.1,99.0,98.0,100.0,0.783,7.7,2.9,9.97,1.2,1.35,0.223,0.404,0.145,0.353,0.446,118.0,94.0,102.0,106.0,108.0,113.0,82.0,102.0,97.0,92.0,91.0,87.0,111.0,100.0,104.0,0.136,0.348,0.271,0.101,0.144,-0.11,-0.46,-0.99,1.51,-1.47,94.7,85.3,94.3,87.9,79.1,0.259,0.418,0.177,0.362,0.533,0.215,0.313,0.438,0.154,0.318,0.515,0.407,0.172,0.266,0.272,0.125,0.375,0.379,,,,,,,,,
23,2024-08-26,746513,Single,single,False,669065,663372,Kyle Stowers,Ryan Feltner,0,1fe18fa5-e30c-4ed1-ae6f-3cf40a38b8b1,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,4.95,4.47,127.1,99.0,98.0,100.0,0.783,7.7,2.9,9.97,1.2,1.35,0.223,0.404,0.145,0.353,0.446,118.0,94.0,102.0,106.0,108.0,113.0,82.0,102.0,97.0,92.0,91.0,87.0,111.0,100.0,104.0,0.136,0.348,0.271,0.101,0.144,-0.11,-0.46,-0.99,1.51,-1.47,94.7,85.3,94.3,87.9,79.1,0.259,0.418,0.177,0.362,0.533,0.215,0.313,0.438,0.154,0.318,0.515,0.407,0.172,0.266,0.272,0.125,0.375,0.379,,,,,,,,,
24,2024-08-26,746513,Strikeout,strikeout,True,656537,663372,Derek Hill,Ryan Feltner,0,4f93278b-bf23-42dc-9bce-f6184f4b7f2c,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,4.95,4.47,127.1,99.0,98.0,100.0,0.783,7.7,2.9,9.97,1.2,1.35,0.223,0.404,0.145,0.353,0.446,118.0,94.0,102.0,106.0,108.0,113.0,82.0,102.0,97.0,92.0,91.0,87.0,111.0,100.0,104.0,0.136,0.348,0.271,0.101,0.144,-0.11,-0.46,-0.99,1.51,-1.47,94.7,85.3,94.3,87.9,79.1,0.259,0.418,0.177,0.362,0.533,0.215,0.313,0.438,0.154,0.318,0.515,0.407,0.172,0.266,0.272,0.125,0.375,0.379,,,,,,,,,
25,2024-08-26,746513,Single,single,False,595909,665795,Jake Cave,Edward Cabrera,0,0e09835c-8695-4968-8c3d-387da5d037b0,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,5.6,4.97,70.2,96.0,103.0,99.0,0.726,10.32,5.09,8.15,1.78,1.42,0.195,0.486,0.124,0.368,0.389,99.0,99.0,105.0,107.0,102.0,105.0,98.0,88.0,83.0,114.0,85.0,88.0,121.0,104.0,108.0,0.079,0.257,0.082,0.226,0.356,-2.86,-0.38,1.8,-0.16,0.39,96.1,92.8,96.4,88.9,84.6,0.358,0.627,0.168,0.148,0.259,0.333,0.25,0.45,0.154,0.202,0.333,0.323,0.212,0.481,0.411,,,,,,,,,,,,
26,2024-08-26,746513,Strikeout Double Play,strikeout_double_play,True,663898,665795,Brendan Rodgers,Edward Cabrera,1,89f503e9-57cc-41d3-aee5-b6c12f5550f5,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,5.6,4.97,70.2,96.0,103.0,99.0,0.726,10.32,5.09,8.15,1.78,1.42,0.195,0.486,0.124,0.368,0.389,99.0,99.0,105.0,107.0,102.0,105.0,98.0,88.0,83.0,114.0,85.0,88.0,121.0,104.0,108.0,0.079,0.257,0.082,0.226,0.356,-2.86,-0.38,1.8,-0.16,0.39,96.1,92.8,96.4,88.9,84.6,0.358,0.627,0.168,0.148,0.259,0.333,0.25,0.45,0.154,0.202,0.333,0.323,0.212,0.481,0.411,,,,,,,,,,,,
27,2024-08-26,746513,Single,single,False,641857,665795,Ryan McMahon,Edward Cabrera,0,03e079e7-6f4b-465d-9766-0ab8b014a254,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,5.6,4.97,70.2,96.0,103.0,99.0,0.726,10.32,5.09,8.15,1.78,1.42,0.195,0.486,0.124,0.368,0.389,99.0,99.0,105.0,107.0,102.0,105.0,98.0,88.0,83.0,114.0,85.0,88.0,121.0,104.0,108.0,0.079,0.257,0.082,0.226,0.356,-2.86,-0.38,1.8,-0.16,0.39,96.1,92.8,96.4,88.9,84.6,0.358,0.627,0.168,0.148,0.259,0.333,0.25,0.45,0.154,0.202,0.333,0.323,0.212,0.481,0.411,,,,,,,,,,,,
28,2024-08-26,746513,Walk,walk,False,669911,665795,Michael Toglia,Edward Cabrera,1,894928a9-0ce4-4306-b0ee-4370e29f284a,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,5.6,4.97,70.2,96.0,103.0,99.0,0.726,10.32,5.09,8.15,1.78,1.42,0.195,0.486,0.124,0.368,0.389,99.0,99.0,105.0,107.0,102.0,105.0,98.0,88.0,83.0,114.0,85.0,88.0,121.0,104.0,108.0,0.079,0.257,0.082,0.226,0.356,-2.86,-0.38,1.8,-0.16,0.39,96.1,92.8,96.4,88.9,84.6,0.358,0.627,0.168,0.148,0.259,0.333,0.25,0.45,0.154,0.202,0.333,0.323,0.212,0.481,0.411,,,,,,,,,,,,
29,2024-08-26,746513,Strikeout,strikeout,True,607732,665795,Jacob Stallings,Edward Cabrera,0,d6adf27a-4572-4bfa-b111-c2fbd4f1ed1b,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,5.6,4.97,70.2,96.0,103.0,99.0,0.726,10.32,5.09,8.15,1.78,1.42,0.195,0.486,0.124,0.368,0.389,99.0,99.0,105.0,107.0,102.0,105.0,98.0,88.0,83.0,114.0,85.0,88.0,121.0,104.0,108.0,0.079,0.257,0.082,0.226,0.356,-2.86,-0.38,1.8,-0.16,0.39,96.1,92.8,96.4,88.9,84.6,0.358,0.627,0.168,0.148,0.259,0.333,0.25,0.45,0.154,0.202,0.333,0.323,0.212,0.481,0.411,,,,,,,,,,,,
30,2024-08-26,746513,Groundout,field_out,True,660644,663372,Vidal Bruján,Ryan Feltner,0,991e4193-f83f-4aea-81ac-26b88eb56a3e,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,4.95,4.47,127.1,99.0,98.0,100.0,0.783,7.7,2.9,9.97,1.2,1.35,0.223,0.404,0.145,0.353,0.446,118.0,94.0,102.0,106.0,108.0,113.0,82.0,102.0,97.0,92.0,91.0,87.0,111.0,100.0,104.0,0.136,0.348,0.271,0.101,0.144,-0.11,-0.46,-0.99,1.51,-1.47,94.7,85.3,94.3,87.9,79.1,0.259,0.418,0.177,0.362,0.533,0.215,0.313,0.438,0.154,0.318,0.515,0.407,0.172,0.266,0.272,0.125,0.375,0.379,,,,,,,,,
31,2024-08-26,746513,Single,single,False,663743,663372,Nick Fortes,Ryan Feltner,0,13239b6f-6a54-4eef-b331-b5b8c8750a62,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,4.95,4.47,127.1,99.0,98.0,100.0,0.783,7.7,2.9,9.97,1.2,1.35,0.223,0.404,0.145,0.353,0.446,118.0,94.0,102.0,106.0,108.0,113.0,82.0,102.0,97.0,92.0,91.0,87.0,111.0,100.0,104.0,0.136,0.348,0.271,0.101,0.144,-0.11,-0.46,-0.99,1.51,-1.47,94.7,85.3,94.3,87.9,79.1,0.259,0.418,0.177,0.362,0.533,0.215,0.313,0.438,0.154,0.318,0.515,0.407,0.172,0.266,0.272,0.125,0.375,0.379,,,,,,,,,
32,2024-08-26,746513,Single,single,False,681393,663372,Connor Norby,Ryan Feltner,1,0ee6fc7a-e3b7-4c43-8e5e-b935f6e0035d,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,4.95,4.47,127.1,99.0,98.0,100.0,0.783,7.7,2.9,9.97,1.2,1.35,0.223,0.404,0.145,0.353,0.446,118.0,94.0,102.0,106.0,108.0,113.0,82.0,102.0,97.0,92.0,91.0,87.0,111.0,100.0,104.0,0.136,0.348,0.271,0.101,0.144,-0.11,-0.46,-0.99,1.51,-1.47,94.7,85.3,94.3,87.9,79.1,0.259,0.418,0.177,0.362,0.533,0.215,0.313,0.438,0.154,0.318,0.515,0.407,0.172,0.266,0.272,0.125,0.375,0.379,,,,,,,,,
33,2024-08-26,746513,Walk,walk,False,669394,663372,Jake Burger,Ryan Feltner,1,b5d0305d-9d37-4bee-90d8-eaea89eff617,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,4.95,4.47,127.1,99.0,98.0,100.0,0.783,7.7,2.9,9.97,1.2,1.35,0.223,0.404,0.145,0.353,0.446,118.0,94.0,102.0,106.0,108.0,113.0,82.0,102.0,97.0,92.0,91.0,87.0,111.0,100.0,104.0,0.136,0.348,0.271,0.101,0.144,-0.11,-0.46,-0.99,1.51,-1.47,94.7,85.3,94.3,87.9,79.1,0.259,0.418,0.177,0.362,0.533,0.215,0.313,0.438,0.154,0.318,0.515,0.407,0.172,0.266,0.272,0.125,0.375,0.379,,,,,,,,,
