,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,CU%,CH%,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFC,vCH,vSI,vSL,vCU,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FA,Loc+ FA,Pit+ FA,FA%,wFA/C,vFA,FF_ba,FF_slg,FF_whiff
10,2024-06-27,747020,Double,double,True,676059,592351,Jordan Westburg,Jon Gray,1,aa1c40d0-f331-45b8-a78d-0eff3699b982,592351.0,jongray,"Gray, Jn",Right,Jon Gray,TEX,3.96,4.83,86.1,103.0,83.0,97.0,0.769,7.61,2.4,9.49,0.83,1.0,0.239,0.386,0.136,0.382,0.447,74.0,97.0,92.0,98.0,96.0,103.0,,,,94.0,105.0,104.0,,,,,,0.438,0.045,0.069,,,0.93,-1.3,-2.38,,88.6,,88.7,78.9,,,,0.5,0.5,0.273,0.218,0.327,0.338,0.308,0.654,0.235,,,,72.0,103.0,91.0,0.447,-0.49,94.8,0.303,0.419,0.146
11,2024-06-27,747020,Groundout,field_out,True,663993,669203,Nathaniel Lowe,Corbin Burnes,0,6a77f49e-268c-4771-963b-ce0b8c8971b3,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.191,0.288,0.402,109.0,101.0,106.0,107.0,103.0,108.0,96.0,97.0,90.0,130.0,105.0,120.0,121.0,105.0,107.0,0.075,0.442,0.161,0.217,0.104,0.96,-0.82,1.15,1.1,1.34,95.4,89.0,96.7,87.3,80.4,0.243,0.391,0.193,0.176,0.282,0.398,0.195,0.247,0.455,0.125,0.275,0.352,0.294,0.441,0.132,,,,,,,,,
12,2024-06-27,747020,Single,single,False,641680,669203,Jonah Heim,Corbin Burnes,0,8e5bfb79-c082-40a1-b9f0-53efb0529590,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.191,0.288,0.402,109.0,101.0,106.0,107.0,103.0,108.0,96.0,97.0,90.0,130.0,105.0,120.0,121.0,105.0,107.0,0.075,0.442,0.161,0.217,0.104,0.96,-0.82,1.15,1.1,1.34,95.4,89.0,96.7,87.3,80.4,0.243,0.391,0.193,0.176,0.282,0.398,0.195,0.247,0.455,0.125,0.275,0.352,0.294,0.441,0.132,,,,,,,,,
13,2024-06-27,747020,Strikeout,strikeout,True,656537,669203,Derek Hill,Corbin Burnes,0,472d6a66-6d0d-47b4-96f5-5cf83295953e,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.191,0.288,0.402,109.0,101.0,106.0,107.0,103.0,108.0,96.0,97.0,90.0,130.0,105.0,120.0,121.0,105.0,107.0,0.075,0.442,0.161,0.217,0.104,0.96,-0.82,1.15,1.1,1.34,95.4,89.0,96.7,87.3,80.4,0.243,0.391,0.193,0.176,0.282,0.398,0.195,0.247,0.455,0.125,0.275,0.352,0.294,0.441,0.132,,,,,,,,,
14,2024-06-27,747020,Lineout,field_out,True,665750,669203,Leody Taveras,Corbin Burnes,0,e78ccfaf-d8d8-4d82-bf00-d773f6846cf0,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.191,0.288,0.402,109.0,101.0,106.0,107.0,103.0,108.0,96.0,97.0,90.0,130.0,105.0,120.0,121.0,105.0,107.0,0.075,0.442,0.161,0.217,0.104,0.96,-0.82,1.15,1.1,1.34,95.4,89.0,96.7,87.3,80.4,0.243,0.391,0.193,0.176,0.282,0.398,0.195,0.247,0.455,0.125,0.275,0.352,0.294,0.441,0.132,,,,,,,,,
15,2024-06-27,747020,Flyout,field_out,True,681297,592351,Colton Cowser,Jon Gray,0,86a3f73f-b440-4a45-ba75-e401828583b7,592351.0,jongray,"Gray, Jn",Right,Jon Gray,TEX,3.96,4.83,86.1,103.0,83.0,97.0,0.769,7.61,2.4,9.49,0.83,1.0,0.239,0.386,0.136,0.382,0.447,74.0,97.0,92.0,98.0,96.0,103.0,,,,94.0,105.0,104.0,,,,,,0.438,0.045,0.069,,,0.93,-1.3,-2.38,,88.6,,88.7,78.9,,,,0.5,0.5,0.273,0.218,0.327,0.338,0.308,0.654,0.235,,,,72.0,103.0,91.0,0.447,-0.49,94.8,0.303,0.419,0.146
16,2024-06-27,747020,Flyout,field_out,True,656775,592351,Cedric Mullins,Jon Gray,0,ab4894a9-a5af-4ca7-8716-56a9b0ebbfb1,592351.0,jongray,"Gray, Jn",Right,Jon Gray,TEX,3.96,4.83,86.1,103.0,83.0,97.0,0.769,7.61,2.4,9.49,0.83,1.0,0.239,0.386,0.136,0.382,0.447,74.0,97.0,92.0,98.0,96.0,103.0,,,,94.0,105.0,104.0,,,,,,0.438,0.045,0.069,,,0.93,-1.3,-2.38,,88.6,,88.7,78.9,,,,0.5,0.5,0.273,0.218,0.327,0.338,0.308,0.654,0.235,,,,72.0,103.0,91.0,0.447,-0.49,94.8,0.303,0.419,0.146
17,2024-06-27,747020,Groundout,field_out,True,622761,592351,Jorge Mateo,Jon Gray,0,da47a777-d8e4-4c17-b79d-f0a887a96d96,592351.0,jongray,"Gray, Jn",Right,Jon Gray,TEX,3.96,4.83,86.1,103.0,83.0,97.0,0.769,7.61,2.4,9.49,0.83,1.0,0.239,0.386,0.136,0.382,0.447,74.0,97.0,92.0,98.0,96.0,103.0,,,,94.0,105.0,104.0,,,,,,0.438,0.045,0.069,,,0.93,-1.3,-2.38,,88.6,,88.7,78.9,,,,0.5,0.5,0.273,0.218,0.327,0.338,0.308,0.654,0.235,,,,72.0,103.0,91.0,0.447,-0.49,94.8,0.303,0.419,0.146
18,2024-06-27,747020,Groundout,field_out,True,543760,669203,Marcus Semien,Corbin Burnes,0,0f47b794-efe7-4d0c-a3c9-3f5f3b28d97b,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.191,0.288,0.402,109.0,101.0,106.0,107.0,103.0,108.0,96.0,97.0,90.0,130.0,105.0,120.0,121.0,105.0,107.0,0.075,0.442,0.161,0.217,0.104,0.96,-0.82,1.15,1.1,1.34,95.4,89.0,96.7,87.3,80.4,0.243,0.391,0.193,0.176,0.282,0.398,0.195,0.247,0.455,0.125,0.275,0.352,0.294,0.441,0.132,,,,,,,,,
19,2024-06-27,747020,Lineout,field_out,True,608369,669203,Corey Seager,Corbin Burnes,0,88bf4bba-d922-4096-86e2-54556db0792b,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.191,0.288,0.402,109.0,101.0,106.0,107.0,103.0,108.0,96.0,97.0,90.0,130.0,105.0,120.0,121.0,105.0,107.0,0.075,0.442,0.161,0.217,0.104,0.96,-0.82,1.15,1.1,1.34,95.4,89.0,96.7,87.3,80.4,0.243,0.391,0.193,0.176,0.282,0.398,0.195,0.247,0.455,0.125,0.275,0.352,0.294,0.441,0.132,,,,,,,,,
20,2024-06-27,747020,Strikeout,strikeout,True,669701,669203,Josh Smith,Corbin Burnes,0,e0bfe0bf-0971-474b-8b3e-2d69f799247a,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.191,0.288,0.402,109.0,101.0,106.0,107.0,103.0,108.0,96.0,97.0,90.0,130.0,105.0,120.0,121.0,105.0,107.0,0.075,0.442,0.161,0.217,0.104,0.96,-0.82,1.15,1.1,1.34,95.4,89.0,96.7,87.3,80.4,0.243,0.391,0.193,0.176,0.282,0.398,0.195,0.247,0.455,0.125,0.275,0.352,0.294,0.441,0.132,,,,,,,,,
21,2024-06-27,747020,Single,single,False,683002,592351,Gunnar Henderson,Jon Gray,0,dba28cf4-f6d5-4d69-81fc-a26070d41172,592351.0,jongray,"Gray, Jn",Right,Jon Gray,TEX,3.96,4.83,86.1,103.0,83.0,97.0,0.769,7.61,2.4,9.49,0.83,1.0,0.239,0.386,0.136,0.382,0.447,74.0,97.0,92.0,98.0,96.0,103.0,,,,94.0,105.0,104.0,,,,,,0.438,0.045,0.069,,,0.93,-1.3,-2.38,,88.6,,88.7,78.9,,,,0.5,0.5,0.273,0.218,0.327,0.338,0.308,0.654,0.235,,,,72.0,103.0,91.0,0.447,-0.49,94.8,0.303,0.419,0.146
22,2024-06-27,747020,Flyout,field_out,True,668939,592351,Adley Rutschman,Jon Gray,0,b2d8ab32-a6d6-4db8-a601-7568d97c357e,592351.0,jongray,"Gray, Jn",Right,Jon Gray,TEX,3.96,4.83,86.1,103.0,83.0,97.0,0.769,7.61,2.4,9.49,0.83,1.0,0.239,0.386,0.136,0.382,0.447,74.0,97.0,92.0,98.0,96.0,103.0,,,,94.0,105.0,104.0,,,,,,0.438,0.045,0.069,,,0.93,-1.3,-2.38,,88.6,,88.7,78.9,,,,0.5,0.5,0.273,0.218,0.327,0.338,0.308,0.654,0.235,,,,72.0,103.0,91.0,0.447,-0.49,94.8,0.303,0.419,0.146
23,2024-06-27,747020,Single,single,False,656811,592351,Ryan O'Hearn,Jon Gray,1,0485b47e-9b10-4586-be0d-50ea1d9c9892,592351.0,jongray,"Gray, Jn",Right,Jon Gray,TEX,3.96,4.83,86.1,103.0,83.0,97.0,0.769,7.61,2.4,9.49,0.83,1.0,0.239,0.386,0.136,0.382,0.447,74.0,97.0,92.0,98.0,96.0,103.0,,,,94.0,105.0,104.0,,,,,,0.438,0.045,0.069,,,0.93,-1.3,-2.38,,88.6,,88.7,78.9,,,,0.5,0.5,0.273,0.218,0.327,0.338,0.308,0.654,0.235,,,,72.0,103.0,91.0,0.447,-0.49,94.8,0.303,0.419,0.146
24,2024-06-27,747020,Sac Fly,sac_fly,True,663624,592351,Ryan Mountcastle,Jon Gray,1,612b94f0-533f-44ec-b99f-9228b3f32954,592351.0,jongray,"Gray, Jn",Right,Jon Gray,TEX,3.96,4.83,86.1,103.0,83.0,97.0,0.769,7.61,2.4,9.49,0.83,1.0,0.239,0.386,0.136,0.382,0.447,74.0,97.0,92.0,98.0,96.0,103.0,,,,94.0,105.0,104.0,,,,,,0.438,0.045,0.069,,,0.93,-1.3,-2.38,,88.6,,88.7,78.9,,,,0.5,0.5,0.273,0.218,0.327,0.338,0.308,0.654,0.235,,,,72.0,103.0,91.0,0.447,-0.49,94.8,0.303,0.419,0.146
25,2024-06-27,747020,Home Run,home_run,False,677008,592351,Heston Kjerstad,Jon Gray,1,dccb0df5-608f-4c38-a304-c66966b88cc4,592351.0,jongray,"Gray, Jn",Right,Jon Gray,TEX,3.96,4.83,86.1,103.0,83.0,97.0,0.769,7.61,2.4,9.49,0.83,1.0,0.239,0.386,0.136,0.382,0.447,74.0,97.0,92.0,98.0,96.0,103.0,,,,94.0,105.0,104.0,,,,,,0.438,0.045,0.069,,,0.93,-1.3,-2.38,,88.6,,88.7,78.9,,,,0.5,0.5,0.273,0.218,0.327,0.338,0.308,0.654,0.235,,,,72.0,103.0,91.0,0.447,-0.49,94.8,0.303,0.419,0.146
26,2024-06-27,747020,Groundout,field_out,True,676059,592351,Jordan Westburg,Jon Gray,0,db097fe8-e535-449f-abd3-f29cee7bd610,592351.0,jongray,"Gray, Jn",Right,Jon Gray,TEX,3.96,4.83,86.1,103.0,83.0,97.0,0.769,7.61,2.4,9.49,0.83,1.0,0.239,0.386,0.136,0.382,0.447,74.0,97.0,92.0,98.0,96.0,103.0,,,,94.0,105.0,104.0,,,,,,0.438,0.045,0.069,,,0.93,-1.3,-2.38,,88.6,,88.7,78.9,,,,0.5,0.5,0.273,0.218,0.327,0.338,0.308,0.654,0.235,,,,72.0,103.0,91.0,0.447,-0.49,94.8,0.303,0.419,0.146
27,2024-06-27,747020,Home Run,home_run,False,666969,669203,Adolis García,Corbin Burnes,0,1b72c16b-cccd-4511-87f9-4f0dd5926bc0,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.191,0.288,0.402,109.0,101.0,106.0,107.0,103.0,108.0,96.0,97.0,90.0,130.0,105.0,120.0,121.0,105.0,107.0,0.075,0.442,0.161,0.217,0.104,0.96,-0.82,1.15,1.1,1.34,95.4,89.0,96.7,87.3,80.4,0.243,0.391,0.193,0.176,0.282,0.398,0.195,0.247,0.455,0.125,0.275,0.352,0.294,0.441,0.132,,,,,,,,,
28,2024-06-27,747020,Lineout,field_out,True,694671,669203,Wyatt Langford,Corbin Burnes,0,a245a157-2364-4bf5-bb4b-29a47128bec8,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.191,0.288,0.402,109.0,101.0,106.0,107.0,103.0,108.0,96.0,97.0,90.0,130.0,105.0,120.0,121.0,105.0,107.0,0.075,0.442,0.161,0.217,0.104,0.96,-0.82,1.15,1.1,1.34,95.4,89.0,96.7,87.3,80.4,0.243,0.391,0.193,0.176,0.282,0.398,0.195,0.247,0.455,0.125,0.275,0.352,0.294,0.441,0.132,,,,,,,,,
29,2024-06-27,747020,Flyout,field_out,True,663993,669203,Nathaniel Lowe,Corbin Burnes,0,ffe2a929-7c8f-47fe-82f1-77f5d42303cd,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.191,0.288,0.402,109.0,101.0,106.0,107.0,103.0,108.0,96.0,97.0,90.0,130.0,105.0,120.0,121.0,105.0,107.0,0.075,0.442,0.161,0.217,0.104,0.96,-0.82,1.15,1.1,1.34,95.4,89.0,96.7,87.3,80.4,0.243,0.391,0.193,0.176,0.282,0.398,0.195,0.247,0.455,0.125,0.275,0.352,0.294,0.441,0.132,,,,,,,,,
30,2024-06-27,747020,Groundout,field_out,True,641680,669203,Jonah Heim,Corbin Burnes,0,d497b88c-da5f-407a-91da-714104bb28f0,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.191,0.288,0.402,109.0,101.0,106.0,107.0,103.0,108.0,96.0,97.0,90.0,130.0,105.0,120.0,121.0,105.0,107.0,0.075,0.442,0.161,0.217,0.104,0.96,-0.82,1.15,1.1,1.34,95.4,89.0,96.7,87.3,80.4,0.243,0.391,0.193,0.176,0.282,0.398,0.195,0.247,0.455,0.125,0.275,0.352,0.294,0.441,0.132,,,,,,,,,
31,2024-06-27,747020,Double,double,False,681297,592351,Colton Cowser,Jon Gray,0,950dbf6e-1e8c-42e7-841f-8a982ab2dec3,592351.0,jongray,"Gray, Jn",Right,Jon Gray,TEX,3.96,4.83,86.1,103.0,83.0,97.0,0.769,7.61,2.4,9.49,0.83,1.0,0.239,0.386,0.136,0.382,0.447,74.0,97.0,92.0,98.0,96.0,103.0,,,,94.0,105.0,104.0,,,,,,0.438,0.045,0.069,,,0.93,-1.3,-2.38,,88.6,,88.7,78.9,,,,0.5,0.5,0.273,0.218,0.327,0.338,0.308,0.654,0.235,,,,72.0,103.0,91.0,0.447,-0.49,94.8,0.303,0.419,0.146
32,2024-06-27,747020,Home Run,home_run,False,656775,592351,Cedric Mullins,Jon Gray,1,d543775d-942d-4682-a0f8-d5a79d5dadf4,592351.0,jongray,"Gray, Jn",Right,Jon Gray,TEX,3.96,4.83,86.1,103.0,83.0,97.0,0.769,7.61,2.4,9.49,0.83,1.0,0.239,0.386,0.136,0.382,0.447,74.0,97.0,92.0,98.0,96.0,103.0,,,,94.0,105.0,104.0,,,,,,0.438,0.045,0.069,,,0.93,-1.3,-2.38,,88.6,,88.7,78.9,,,,0.5,0.5,0.273,0.218,0.327,0.338,0.308,0.654,0.235,,,,72.0,103.0,91.0,0.447,-0.49,94.8,0.303,0.419,0.146
33,2024-06-27,747020,Strikeout,strikeout,True,622761,592351,Jorge Mateo,Jon Gray,0,c87c9af8-c328-4e5a-849e-b3c136c72df0,592351.0,jongray,"Gray, Jn",Right,Jon Gray,TEX,3.96,4.83,86.1,103.0,83.0,97.0,0.769,7.61,2.4,9.49,0.83,1.0,0.239,0.386,0.136,0.382,0.447,74.0,97.0,92.0,98.0,96.0,103.0,,,,94.0,105.0,104.0,,,,,,0.438,0.045,0.069,,,0.93,-1.3,-2.38,,88.6,,88.7,78.9,,,,0.5,0.5,0.273,0.218,0.327,0.338,0.308,0.654,0.235,,,,72.0,103.0,91.0,0.447,-0.49,94.8,0.303,0.419,0.146
34,2024-06-27,747020,Groundout,field_out,True,683002,592351,Gunnar Henderson,Jon Gray,0,7535327a-925b-4954-b667-bafc913a5919,592351.0,jongray,"Gray, Jn",Right,Jon Gray,TEX,3.96,4.83,86.1,103.0,83.0,97.0,0.769,7.61,2.4,9.49,0.83,1.0,0.239,0.386,0.136,0.382,0.447,74.0,97.0,92.0,98.0,96.0,103.0,,,,94.0,105.0,104.0,,,,,,0.438,0.045,0.069,,,0.93,-1.3,-2.38,,88.6,,88.7,78.9,,,,0.5,0.5,0.273,0.218,0.327,0.338,0.308,0.654,0.235,,,,72.0,103.0,91.0,0.447,-0.49,94.8,0.303,0.419,0.146
35,2024-06-27,747020,Single,single,False,668939,592351,Adley Rutschman,Jon Gray,0,79d3d968-49fe-4363-bf6d-ead7cbb2ee33,592351.0,jongray,"Gray, Jn",Right,Jon Gray,TEX,3.96,4.83,86.1,103.0,83.0,97.0,0.769,7.61,2.4,9.49,0.83,1.0,0.239,0.386,0.136,0.382,0.447,74.0,97.0,92.0,98.0,96.0,103.0,,,,94.0,105.0,104.0,,,,,,0.438,0.045,0.069,,,0.93,-1.3,-2.38,,88.6,,88.7,78.9,,,,0.5,0.5,0.273,0.218,0.327,0.338,0.308,0.654,0.235,,,,72.0,103.0,91.0,0.447,-0.49,94.8,0.303,0.419,0.146
36,2024-06-27,747020,Flyout,field_out,True,656811,592351,Ryan O'Hearn,Jon Gray,0,9447c3e5-87f4-494c-83d1-125944a67fe9,592351.0,jongray,"Gray, Jn",Right,Jon Gray,TEX,3.96,4.83,86.1,103.0,83.0,97.0,0.769,7.61,2.4,9.49,0.83,1.0,0.239,0.386,0.136,0.382,0.447,74.0,97.0,92.0,98.0,96.0,103.0,,,,94.0,105.0,104.0,,,,,,0.438,0.045,0.069,,,0.93,-1.3,-2.38,,88.6,,88.7,78.9,,,,0.5,0.5,0.273,0.218,0.327,0.338,0.308,0.654,0.235,,,,72.0,103.0,91.0,0.447,-0.49,94.8,0.303,0.419,0.146
