,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,FS_ba,FS_slg,FS_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS
10,2024-05-31,745820,Walk,walk,False,502110,656756,J.D. Martinez,Jordan Montgomery,0,762ea14f-b6e0-4577-86ce-9434842879a5,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,ARI,6.44,5.16,65.2,98.0,94.0,95.0,0.768,6.17,3.15,11.92,1.1,1.29,0.157,0.454,0.114,0.354,0.395,97.0,96.0,90.0,69.0,99.0,90.0,90.0,96.0,93.0,102.0,90.0,85.0,,,,0.332,0.164,,0.022,0.19,-1.97,,-1.73,4.12,-2.03,91.9,,82.8,91.7,83.4,0.34,0.44,0.17,0.371,0.567,0.135,0.0,0.0,0.7,,,,0.319,0.638,0.382,108.0,102.0,105.0,0.292,-0.37,79.0,0.268,0.437,0.315,,,,,,,,,
11,2024-05-31,745820,Triple,triple,False,516782,656756,Starling Marte,Jordan Montgomery,1,74e5eb28-4a23-487f-a0f9-1442e6112496,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,ARI,6.44,5.16,65.2,98.0,94.0,95.0,0.768,6.17,3.15,11.92,1.1,1.29,0.157,0.454,0.114,0.354,0.395,97.0,96.0,90.0,69.0,99.0,90.0,90.0,96.0,93.0,102.0,90.0,85.0,,,,0.332,0.164,,0.022,0.19,-1.97,,-1.73,4.12,-2.03,91.9,,82.8,91.7,83.4,0.34,0.44,0.17,0.371,0.567,0.135,0.0,0.0,0.7,,,,0.319,0.638,0.382,108.0,102.0,105.0,0.292,-0.37,79.0,0.268,0.437,0.315,,,,,,,,,
12,2024-05-31,745820,Single,single,False,668901,656756,Mark Vientos,Jordan Montgomery,1,e3e5557d-2a68-4376-8958-3acfdec2b625,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,ARI,6.44,5.16,65.2,98.0,94.0,95.0,0.768,6.17,3.15,11.92,1.1,1.29,0.157,0.454,0.114,0.354,0.395,97.0,96.0,90.0,69.0,99.0,90.0,90.0,96.0,93.0,102.0,90.0,85.0,,,,0.332,0.164,,0.022,0.19,-1.97,,-1.73,4.12,-2.03,91.9,,82.8,91.7,83.4,0.34,0.44,0.17,0.371,0.567,0.135,0.0,0.0,0.7,,,,0.319,0.638,0.382,108.0,102.0,105.0,0.292,-0.37,79.0,0.268,0.437,0.315,,,,,,,,,
13,2024-05-31,745820,Flyout,field_out,True,664056,656756,Harrison Bader,Jordan Montgomery,0,b8beb412-5e91-4e3c-ad90-b16e1a17cd91,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,ARI,6.44,5.16,65.2,98.0,94.0,95.0,0.768,6.17,3.15,11.92,1.1,1.29,0.157,0.454,0.114,0.354,0.395,97.0,96.0,90.0,69.0,99.0,90.0,90.0,96.0,93.0,102.0,90.0,85.0,,,,0.332,0.164,,0.022,0.19,-1.97,,-1.73,4.12,-2.03,91.9,,82.8,91.7,83.4,0.34,0.44,0.17,0.371,0.567,0.135,0.0,0.0,0.7,,,,0.319,0.638,0.382,108.0,102.0,105.0,0.292,-0.37,79.0,0.268,0.437,0.315,,,,,,,,,
14,2024-05-31,745820,Strikeout,strikeout,True,578428,656756,Jose Iglesias,Jordan Montgomery,0,6d278827-5c13-48bf-923c-aea55f84cf44,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,ARI,6.44,5.16,65.2,98.0,94.0,95.0,0.768,6.17,3.15,11.92,1.1,1.29,0.157,0.454,0.114,0.354,0.395,97.0,96.0,90.0,69.0,99.0,90.0,90.0,96.0,93.0,102.0,90.0,85.0,,,,0.332,0.164,,0.022,0.19,-1.97,,-1.73,4.12,-2.03,91.9,,82.8,91.7,83.4,0.34,0.44,0.17,0.371,0.567,0.135,0.0,0.0,0.7,,,,0.319,0.638,0.382,108.0,102.0,105.0,0.292,-0.37,79.0,0.268,0.437,0.315,,,,,,,,,
15,2024-05-31,745820,Pop Out,field_out,True,672515,622663,Gabriel Moreno,Luis Severino,0,f28246a5-f542-4c10-bc5a-6ce828f04098,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.78,3.91,109.2,100.0,103.0,100.0,0.833,6.65,3.04,7.71,0.98,1.38,0.268,0.372,0.213,0.287,0.443,85.0,93.0,94.0,98.0,102.0,99.0,88.0,97.0,94.0,142.0,102.0,113.0,93.0,94.0,89.0,0.281,0.338,0.075,0.22,0.085,-0.23,-0.79,1.98,0.72,-1.35,96.0,93.0,85.9,95.5,85.8,0.244,0.409,0.201,0.246,0.361,0.137,0.216,0.27,0.283,0.241,0.345,0.207,0.29,0.484,0.143,,,,,,,,,,,,,,,,,,
16,2024-05-31,745820,Groundout,field_out,True,621028,622663,Kevin Newman,Luis Severino,0,c136cd66-2168-4a95-80b5-b90086a12184,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.78,3.91,109.2,100.0,103.0,100.0,0.833,6.65,3.04,7.71,0.98,1.38,0.268,0.372,0.213,0.287,0.443,85.0,93.0,94.0,98.0,102.0,99.0,88.0,97.0,94.0,142.0,102.0,113.0,93.0,94.0,89.0,0.281,0.338,0.075,0.22,0.085,-0.23,-0.79,1.98,0.72,-1.35,96.0,93.0,85.9,95.5,85.8,0.244,0.409,0.201,0.246,0.361,0.137,0.216,0.27,0.283,0.241,0.345,0.207,0.29,0.484,0.143,,,,,,,,,,,,,,,,,,
17,2024-05-31,745820,Groundout,field_out,True,682998,622663,Corbin Carroll,Luis Severino,0,7ed02cf4-d9c0-4f8d-b69a-222cb1a15c2b,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.78,3.91,109.2,100.0,103.0,100.0,0.833,6.65,3.04,7.71,0.98,1.38,0.268,0.372,0.213,0.287,0.443,85.0,93.0,94.0,98.0,102.0,99.0,88.0,97.0,94.0,142.0,102.0,113.0,93.0,94.0,89.0,0.281,0.338,0.075,0.22,0.085,-0.23,-0.79,1.98,0.72,-1.35,96.0,93.0,85.9,95.5,85.8,0.244,0.409,0.201,0.246,0.361,0.137,0.216,0.27,0.283,0.241,0.345,0.207,0.29,0.484,0.143,,,,,,,,,,,,,,,,,,
18,2024-05-31,745820,Double,double,False,621512,656756,Tomás Nido,Jordan Montgomery,0,445c78be-a43e-4259-b3c5-f929304fbc76,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,ARI,6.44,5.16,65.2,98.0,94.0,95.0,0.768,6.17,3.15,11.92,1.1,1.29,0.157,0.454,0.114,0.354,0.395,97.0,96.0,90.0,69.0,99.0,90.0,90.0,96.0,93.0,102.0,90.0,85.0,,,,0.332,0.164,,0.022,0.19,-1.97,,-1.73,4.12,-2.03,91.9,,82.8,91.7,83.4,0.34,0.44,0.17,0.371,0.567,0.135,0.0,0.0,0.7,,,,0.319,0.638,0.382,108.0,102.0,105.0,0.292,-0.37,79.0,0.268,0.437,0.315,,,,,,,,,
19,2024-05-31,745820,Double,double,False,596019,656756,Francisco Lindor,Jordan Montgomery,1,5f71cd22-5e12-490d-b2d0-4aaab53654f2,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,ARI,6.44,5.16,65.2,98.0,94.0,95.0,0.768,6.17,3.15,11.92,1.1,1.29,0.157,0.454,0.114,0.354,0.395,97.0,96.0,90.0,69.0,99.0,90.0,90.0,96.0,93.0,102.0,90.0,85.0,,,,0.332,0.164,,0.022,0.19,-1.97,,-1.73,4.12,-2.03,91.9,,82.8,91.7,83.4,0.34,0.44,0.17,0.371,0.567,0.135,0.0,0.0,0.7,,,,0.319,0.638,0.382,108.0,102.0,105.0,0.292,-0.37,79.0,0.268,0.437,0.315,,,,,,,,,
20,2024-05-31,745820,Groundout,field_out,True,624413,656756,Pete Alonso,Jordan Montgomery,1,36c79062-0777-4c09-ae5b-78514bb2e189,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,ARI,6.44,5.16,65.2,98.0,94.0,95.0,0.768,6.17,3.15,11.92,1.1,1.29,0.157,0.454,0.114,0.354,0.395,97.0,96.0,90.0,69.0,99.0,90.0,90.0,96.0,93.0,102.0,90.0,85.0,,,,0.332,0.164,,0.022,0.19,-1.97,,-1.73,4.12,-2.03,91.9,,82.8,91.7,83.4,0.34,0.44,0.17,0.371,0.567,0.135,0.0,0.0,0.7,,,,0.319,0.638,0.382,108.0,102.0,105.0,0.292,-0.37,79.0,0.268,0.437,0.315,,,,,,,,,
21,2024-05-31,745820,Strikeout,strikeout,True,607043,656756,Brandon Nimmo,Jordan Montgomery,0,63d622e7-2dff-4788-ae1f-29929bcae313,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,ARI,6.44,5.16,65.2,98.0,94.0,95.0,0.768,6.17,3.15,11.92,1.1,1.29,0.157,0.454,0.114,0.354,0.395,97.0,96.0,90.0,69.0,99.0,90.0,90.0,96.0,93.0,102.0,90.0,85.0,,,,0.332,0.164,,0.022,0.19,-1.97,,-1.73,4.12,-2.03,91.9,,82.8,91.7,83.4,0.34,0.44,0.17,0.371,0.567,0.135,0.0,0.0,0.7,,,,0.319,0.638,0.382,108.0,102.0,105.0,0.292,-0.37,79.0,0.268,0.437,0.315,,,,,,,,,
22,2024-05-31,745820,Flyout,field_out,True,502110,656756,J.D. Martinez,Jordan Montgomery,0,4439f630-350d-48a4-ab24-134a73acb609,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,ARI,6.44,5.16,65.2,98.0,94.0,95.0,0.768,6.17,3.15,11.92,1.1,1.29,0.157,0.454,0.114,0.354,0.395,97.0,96.0,90.0,69.0,99.0,90.0,90.0,96.0,93.0,102.0,90.0,85.0,,,,0.332,0.164,,0.022,0.19,-1.97,,-1.73,4.12,-2.03,91.9,,82.8,91.7,83.4,0.34,0.44,0.17,0.371,0.567,0.135,0.0,0.0,0.7,,,,0.319,0.638,0.382,108.0,102.0,105.0,0.292,-0.37,79.0,0.268,0.437,0.315,,,,,,,,,
23,2024-05-31,745820,Single,single,False,606466,622663,Ketel Marte,Luis Severino,0,f5178c18-2883-4d11-be79-3b0305671ac2,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.78,3.91,109.2,100.0,103.0,100.0,0.833,6.65,3.04,7.71,0.98,1.38,0.268,0.372,0.213,0.287,0.443,85.0,93.0,94.0,98.0,102.0,99.0,88.0,97.0,94.0,142.0,102.0,113.0,93.0,94.0,89.0,0.281,0.338,0.075,0.22,0.085,-0.23,-0.79,1.98,0.72,-1.35,96.0,93.0,85.9,95.5,85.8,0.244,0.409,0.201,0.246,0.361,0.137,0.216,0.27,0.283,0.241,0.345,0.207,0.29,0.484,0.143,,,,,,,,,,,,,,,,,,
24,2024-05-31,745820,Catcher Interference,catcher_interf,False,592626,622663,Joc Pederson,Luis Severino,1,79d2b468-75e2-48a0-866f-510aed93424e,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.78,3.91,109.2,100.0,103.0,100.0,0.833,6.65,3.04,7.71,0.98,1.38,0.268,0.372,0.213,0.287,0.443,85.0,93.0,94.0,98.0,102.0,99.0,88.0,97.0,94.0,142.0,102.0,113.0,93.0,94.0,89.0,0.281,0.338,0.075,0.22,0.085,-0.23,-0.79,1.98,0.72,-1.35,96.0,93.0,85.9,95.5,85.8,0.244,0.409,0.201,0.246,0.361,0.137,0.216,0.27,0.283,0.241,0.345,0.207,0.29,0.484,0.143,,,,,,,,,,,,,,,,,,
25,2024-05-31,745820,Forceout,force_out,True,572233,622663,Christian Walker,Luis Severino,1,81e706fa-851c-4a98-9da0-816a1e178c7d,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.78,3.91,109.2,100.0,103.0,100.0,0.833,6.65,3.04,7.71,0.98,1.38,0.268,0.372,0.213,0.287,0.443,85.0,93.0,94.0,98.0,102.0,99.0,88.0,97.0,94.0,142.0,102.0,113.0,93.0,94.0,89.0,0.281,0.338,0.075,0.22,0.085,-0.23,-0.79,1.98,0.72,-1.35,96.0,93.0,85.9,95.5,85.8,0.244,0.409,0.201,0.246,0.361,0.137,0.216,0.27,0.283,0.241,0.345,0.207,0.29,0.484,0.143,,,,,,,,,,,,,,,,,,
26,2024-05-31,745820,Forceout,force_out,True,666971,622663,Lourdes Gurriel Jr.,Luis Severino,1,59f81933-c611-4e1c-9ed0-d9fdaf2a3180,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.78,3.91,109.2,100.0,103.0,100.0,0.833,6.65,3.04,7.71,0.98,1.38,0.268,0.372,0.213,0.287,0.443,85.0,93.0,94.0,98.0,102.0,99.0,88.0,97.0,94.0,142.0,102.0,113.0,93.0,94.0,89.0,0.281,0.338,0.075,0.22,0.085,-0.23,-0.79,1.98,0.72,-1.35,96.0,93.0,85.9,95.5,85.8,0.244,0.409,0.201,0.246,0.361,0.137,0.216,0.27,0.283,0.241,0.345,0.207,0.29,0.484,0.143,,,,,,,,,,,,,,,,,,
27,2024-05-31,745820,Lineout,field_out,True,664983,622663,Jake McCarthy,Luis Severino,0,cae58197-88fb-41a5-ab10-955cff6d7e53,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.78,3.91,109.2,100.0,103.0,100.0,0.833,6.65,3.04,7.71,0.98,1.38,0.268,0.372,0.213,0.287,0.443,85.0,93.0,94.0,98.0,102.0,99.0,88.0,97.0,94.0,142.0,102.0,113.0,93.0,94.0,89.0,0.281,0.338,0.075,0.22,0.085,-0.23,-0.79,1.98,0.72,-1.35,96.0,93.0,85.9,95.5,85.8,0.244,0.409,0.201,0.246,0.361,0.137,0.216,0.27,0.283,0.241,0.345,0.207,0.29,0.484,0.143,,,,,,,,,,,,,,,,,,
28,2024-05-31,745820,Groundout,field_out,True,516782,656756,Starling Marte,Jordan Montgomery,0,3d230682-a3f4-488a-91f0-b1f6db335cb2,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,ARI,6.44,5.16,65.2,98.0,94.0,95.0,0.768,6.17,3.15,11.92,1.1,1.29,0.157,0.454,0.114,0.354,0.395,97.0,96.0,90.0,69.0,99.0,90.0,90.0,96.0,93.0,102.0,90.0,85.0,,,,0.332,0.164,,0.022,0.19,-1.97,,-1.73,4.12,-2.03,91.9,,82.8,91.7,83.4,0.34,0.44,0.17,0.371,0.567,0.135,0.0,0.0,0.7,,,,0.319,0.638,0.382,108.0,102.0,105.0,0.292,-0.37,79.0,0.268,0.437,0.315,,,,,,,,,
29,2024-05-31,745820,Groundout,field_out,True,668901,656756,Mark Vientos,Jordan Montgomery,0,ab8cdb66-d3e6-41b5-93a7-29decbc46ffb,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,ARI,6.44,5.16,65.2,98.0,94.0,95.0,0.768,6.17,3.15,11.92,1.1,1.29,0.157,0.454,0.114,0.354,0.395,97.0,96.0,90.0,69.0,99.0,90.0,90.0,96.0,93.0,102.0,90.0,85.0,,,,0.332,0.164,,0.022,0.19,-1.97,,-1.73,4.12,-2.03,91.9,,82.8,91.7,83.4,0.34,0.44,0.17,0.371,0.567,0.135,0.0,0.0,0.7,,,,0.319,0.638,0.382,108.0,102.0,105.0,0.292,-0.37,79.0,0.268,0.437,0.315,,,,,,,,,
30,2024-05-31,745820,Double,double,False,664056,656756,Harrison Bader,Jordan Montgomery,0,4478234e-bc69-422b-9bc1-23daf355aa3a,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,ARI,6.44,5.16,65.2,98.0,94.0,95.0,0.768,6.17,3.15,11.92,1.1,1.29,0.157,0.454,0.114,0.354,0.395,97.0,96.0,90.0,69.0,99.0,90.0,90.0,96.0,93.0,102.0,90.0,85.0,,,,0.332,0.164,,0.022,0.19,-1.97,,-1.73,4.12,-2.03,91.9,,82.8,91.7,83.4,0.34,0.44,0.17,0.371,0.567,0.135,0.0,0.0,0.7,,,,0.319,0.638,0.382,108.0,102.0,105.0,0.292,-0.37,79.0,0.268,0.437,0.315,,,,,,,,,
31,2024-05-31,745820,Groundout,field_out,True,578428,656756,Jose Iglesias,Jordan Montgomery,0,26e329e8-8a8b-4d9f-849d-7a4cda238f9a,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,ARI,6.44,5.16,65.2,98.0,94.0,95.0,0.768,6.17,3.15,11.92,1.1,1.29,0.157,0.454,0.114,0.354,0.395,97.0,96.0,90.0,69.0,99.0,90.0,90.0,96.0,93.0,102.0,90.0,85.0,,,,0.332,0.164,,0.022,0.19,-1.97,,-1.73,4.12,-2.03,91.9,,82.8,91.7,83.4,0.34,0.44,0.17,0.371,0.567,0.135,0.0,0.0,0.7,,,,0.319,0.638,0.382,108.0,102.0,105.0,0.292,-0.37,79.0,0.268,0.437,0.315,,,,,,,,,
32,2024-05-31,745820,Lineout,field_out,True,553993,622663,Eugenio Suárez,Luis Severino,0,c795190c-5381-4bc5-b2e4-024ada728c1a,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.78,3.91,109.2,100.0,103.0,100.0,0.833,6.65,3.04,7.71,0.98,1.38,0.268,0.372,0.213,0.287,0.443,85.0,93.0,94.0,98.0,102.0,99.0,88.0,97.0,94.0,142.0,102.0,113.0,93.0,94.0,89.0,0.281,0.338,0.075,0.22,0.085,-0.23,-0.79,1.98,0.72,-1.35,96.0,93.0,85.9,95.5,85.8,0.244,0.409,0.201,0.246,0.361,0.137,0.216,0.27,0.283,0.241,0.345,0.207,0.29,0.484,0.143,,,,,,,,,,,,,,,,,,
33,2024-05-31,745820,Strikeout,strikeout,True,672515,622663,Gabriel Moreno,Luis Severino,0,463a5333-b422-494c-8f7e-60a1c40bdff4,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.78,3.91,109.2,100.0,103.0,100.0,0.833,6.65,3.04,7.71,0.98,1.38,0.268,0.372,0.213,0.287,0.443,85.0,93.0,94.0,98.0,102.0,99.0,88.0,97.0,94.0,142.0,102.0,113.0,93.0,94.0,89.0,0.281,0.338,0.075,0.22,0.085,-0.23,-0.79,1.98,0.72,-1.35,96.0,93.0,85.9,95.5,85.8,0.244,0.409,0.201,0.246,0.361,0.137,0.216,0.27,0.283,0.241,0.345,0.207,0.29,0.484,0.143,,,,,,,,,,,,,,,,,,
