,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,KC%,CH%,wFA/C,wFC/C,wSI/C,wKC/C,wCH/C,vFA,vFC,vCH,vSI,vKC,FC_ba,FC_slg,FC_whiff,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,FS%,SL%,wFS/C,wSL/C,vFS,vSL,SL_ba,SL_slg,SL_whiff,FS_ba,FS_slg,FS_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU
0,2024-04-21,745920,Walk,walk,False,682985,686973,Riley Greene,Louie Varland,0,615476af-4c9e-4bac-aa96-2bbc1f757573,686973.0,louievarland,Varland,Right,Louie Varland,MIN,6.58,6.18,26.0,95.0,102.0,97.0,0.79,8.65,3.46,11.42,2.08,1.6,0.267,0.384,0.058,0.419,0.442,106.0,87.0,93.0,106.0,101.0,100.0,84.0,117.0,108.0,100.0,82.0,91.0,90.0,84.0,88.0,0.045,0.361,0.289,0.225,0.081,-0.1,-5.23,-2.37,0.55,0.8,95.7,89.6,88.3,93.1,84.5,0.351,0.649,0.217,0.294,0.588,0.177,0.222,0.222,0.347,0.5,0.5,0.077,0.2,0.2,0.077,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-04-21,745920,Walk,walk,False,592192,686973,Mark Canha,Louie Varland,1,34447866-850a-407b-bc2f-add6689f8671,686973.0,louievarland,Varland,Right,Louie Varland,MIN,6.58,6.18,26.0,95.0,102.0,97.0,0.79,8.65,3.46,11.42,2.08,1.6,0.267,0.384,0.058,0.419,0.442,106.0,87.0,93.0,106.0,101.0,100.0,84.0,117.0,108.0,100.0,82.0,91.0,90.0,84.0,88.0,0.045,0.361,0.289,0.225,0.081,-0.1,-5.23,-2.37,0.55,0.8,95.7,89.6,88.3,93.1,84.5,0.351,0.649,0.217,0.294,0.588,0.177,0.222,0.222,0.347,0.5,0.5,0.077,0.2,0.2,0.077,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-04-21,745920,Forceout,force_out,True,679529,686973,Spencer Torkelson,Louie Varland,1,cd06d303-b9a9-4bd5-826b-354b12669271,686973.0,louievarland,Varland,Right,Louie Varland,MIN,6.58,6.18,26.0,95.0,102.0,97.0,0.79,8.65,3.46,11.42,2.08,1.6,0.267,0.384,0.058,0.419,0.442,106.0,87.0,93.0,106.0,101.0,100.0,84.0,117.0,108.0,100.0,82.0,91.0,90.0,84.0,88.0,0.045,0.361,0.289,0.225,0.081,-0.1,-5.23,-2.37,0.55,0.8,95.7,89.6,88.3,93.1,84.5,0.351,0.649,0.217,0.294,0.588,0.177,0.222,0.222,0.347,0.5,0.5,0.077,0.2,0.2,0.077,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-04-21,745920,Single,single,False,681481,686973,Kerry Carpenter,Louie Varland,1,5c077d6f-707e-4f27-adc7-db9d8f6fe28f,686973.0,louievarland,Varland,Right,Louie Varland,MIN,6.58,6.18,26.0,95.0,102.0,97.0,0.79,8.65,3.46,11.42,2.08,1.6,0.267,0.384,0.058,0.419,0.442,106.0,87.0,93.0,106.0,101.0,100.0,84.0,117.0,108.0,100.0,82.0,91.0,90.0,84.0,88.0,0.045,0.361,0.289,0.225,0.081,-0.1,-5.23,-2.37,0.55,0.8,95.7,89.6,88.3,93.1,84.5,0.351,0.649,0.217,0.294,0.588,0.177,0.222,0.222,0.347,0.5,0.5,0.077,0.2,0.2,0.077,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-04-21,745920,Walk,walk,False,663837,686973,Matt Vierling,Louie Varland,1,bf8841ab-8311-4c61-b2cd-a3085707d6ab,686973.0,louievarland,Varland,Right,Louie Varland,MIN,6.58,6.18,26.0,95.0,102.0,97.0,0.79,8.65,3.46,11.42,2.08,1.6,0.267,0.384,0.058,0.419,0.442,106.0,87.0,93.0,106.0,101.0,100.0,84.0,117.0,108.0,100.0,82.0,91.0,90.0,84.0,88.0,0.045,0.361,0.289,0.225,0.081,-0.1,-5.23,-2.37,0.55,0.8,95.7,89.6,88.3,93.1,84.5,0.351,0.649,0.217,0.294,0.588,0.177,0.222,0.222,0.347,0.5,0.5,0.077,0.2,0.2,0.077,,,,,,,,,,,,,,,,,,,,,,,,
5,2024-04-21,745920,Sac Fly,sac_fly,True,671083,686973,Buddy Kennedy,Louie Varland,1,feaf9d29-074b-4dcd-9b3f-829b53cebc14,686973.0,louievarland,Varland,Right,Louie Varland,MIN,6.58,6.18,26.0,95.0,102.0,97.0,0.79,8.65,3.46,11.42,2.08,1.6,0.267,0.384,0.058,0.419,0.442,106.0,87.0,93.0,106.0,101.0,100.0,84.0,117.0,108.0,100.0,82.0,91.0,90.0,84.0,88.0,0.045,0.361,0.289,0.225,0.081,-0.1,-5.23,-2.37,0.55,0.8,95.7,89.6,88.3,93.1,84.5,0.351,0.649,0.217,0.294,0.588,0.177,0.222,0.222,0.347,0.5,0.5,0.077,0.2,0.2,0.077,,,,,,,,,,,,,,,,,,,,,,,,
6,2024-04-21,745920,Strikeout,strikeout,True,678009,686973,Parker Meadows,Louie Varland,0,3c120971-bc43-4c25-87ae-9c8b21388a2b,686973.0,louievarland,Varland,Right,Louie Varland,MIN,6.58,6.18,26.0,95.0,102.0,97.0,0.79,8.65,3.46,11.42,2.08,1.6,0.267,0.384,0.058,0.419,0.442,106.0,87.0,93.0,106.0,101.0,100.0,84.0,117.0,108.0,100.0,82.0,91.0,90.0,84.0,88.0,0.045,0.361,0.289,0.225,0.081,-0.1,-5.23,-2.37,0.55,0.8,95.7,89.6,88.3,93.1,84.5,0.351,0.649,0.217,0.294,0.588,0.177,0.222,0.222,0.347,0.5,0.5,0.077,0.2,0.2,0.077,,,,,,,,,,,,,,,,,,,,,,,,
7,2024-04-21,745920,Flyout,field_out,True,666397,663554,Edouard Julien,Casey Mize,0,3019562c-609d-49a0-92b6-f8328ed8db64,663554.0,caseymize,Mize,Right,Casey Mize,DET,4.23,4.39,78.2,104.0,108.0,103.0,0.815,6.64,2.4,10.64,0.8,1.64,0.23,0.396,0.162,0.298,0.434,,,,108.0,106.0,104.0,93.0,107.0,105.0,100.0,91.0,94.0,,,,0.076,0.393,,0.077,,-0.14,,-0.36,-2.77,,95.6,,,95.6,79.6,,,,0.292,0.401,0.201,0.286,0.571,0.172,0.345,0.414,0.111,,,,108.0,103.0,102.0,112.0,102.0,104.0,0.172,0.282,-1.78,0.58,85.7,85.7,0.239,0.366,0.189,0.323,0.452,0.321,,,,,,
8,2024-04-21,745920,Walk,walk,False,663616,663554,Trevor Larnach,Casey Mize,0,e850fbe7-f8db-465e-bb84-155be284fe6b,663554.0,caseymize,Mize,Right,Casey Mize,DET,4.23,4.39,78.2,104.0,108.0,103.0,0.815,6.64,2.4,10.64,0.8,1.64,0.23,0.396,0.162,0.298,0.434,,,,108.0,106.0,104.0,93.0,107.0,105.0,100.0,91.0,94.0,,,,0.076,0.393,,0.077,,-0.14,,-0.36,-2.77,,95.6,,,95.6,79.6,,,,0.292,0.401,0.201,0.286,0.571,0.172,0.345,0.414,0.111,,,,108.0,103.0,102.0,112.0,102.0,104.0,0.172,0.282,-1.78,0.58,85.7,85.7,0.239,0.366,0.189,0.323,0.452,0.321,,,,,,
9,2024-04-21,745920,Single,single,False,621439,663554,Byron Buxton,Casey Mize,1,3302c603-e0bd-46b9-8ac9-a4a504c0b347,663554.0,caseymize,Mize,Right,Casey Mize,DET,4.23,4.39,78.2,104.0,108.0,103.0,0.815,6.64,2.4,10.64,0.8,1.64,0.23,0.396,0.162,0.298,0.434,,,,108.0,106.0,104.0,93.0,107.0,105.0,100.0,91.0,94.0,,,,0.076,0.393,,0.077,,-0.14,,-0.36,-2.77,,95.6,,,95.6,79.6,,,,0.292,0.401,0.201,0.286,0.571,0.172,0.345,0.414,0.111,,,,108.0,103.0,102.0,112.0,102.0,104.0,0.172,0.282,-1.78,0.58,85.7,85.7,0.239,0.366,0.189,0.323,0.452,0.321,,,,,,
10,2024-04-21,745920,Walk,walk,False,666135,663554,Alex Kirilloff,Casey Mize,1,1d5ebb47-f1bb-4ab4-8715-1e7cfb906166,663554.0,caseymize,Mize,Right,Casey Mize,DET,4.23,4.39,78.2,104.0,108.0,103.0,0.815,6.64,2.4,10.64,0.8,1.64,0.23,0.396,0.162,0.298,0.434,,,,108.0,106.0,104.0,93.0,107.0,105.0,100.0,91.0,94.0,,,,0.076,0.393,,0.077,,-0.14,,-0.36,-2.77,,95.6,,,95.6,79.6,,,,0.292,0.401,0.201,0.286,0.571,0.172,0.345,0.414,0.111,,,,108.0,103.0,102.0,112.0,102.0,104.0,0.172,0.282,-1.78,0.58,85.7,85.7,0.239,0.366,0.189,0.323,0.452,0.321,,,,,,
11,2024-04-21,745920,Lineout,field_out,True,668885,663554,Austin Martin,Casey Mize,0,b63a1665-df3c-4b74-9ce2-80a6bd8bb682,663554.0,caseymize,Mize,Right,Casey Mize,DET,4.23,4.39,78.2,104.0,108.0,103.0,0.815,6.64,2.4,10.64,0.8,1.64,0.23,0.396,0.162,0.298,0.434,,,,108.0,106.0,104.0,93.0,107.0,105.0,100.0,91.0,94.0,,,,0.076,0.393,,0.077,,-0.14,,-0.36,-2.77,,95.6,,,95.6,79.6,,,,0.292,0.401,0.201,0.286,0.571,0.172,0.345,0.414,0.111,,,,108.0,103.0,102.0,112.0,102.0,104.0,0.172,0.282,-1.78,0.58,85.7,85.7,0.239,0.366,0.189,0.323,0.452,0.321,,,,,,
12,2024-04-21,745920,Flyout,field_out,True,650489,663554,Willi Castro,Casey Mize,0,9588acc8-79fc-49ba-9ea5-b414eaee7540,663554.0,caseymize,Mize,Right,Casey Mize,DET,4.23,4.39,78.2,104.0,108.0,103.0,0.815,6.64,2.4,10.64,0.8,1.64,0.23,0.396,0.162,0.298,0.434,,,,108.0,106.0,104.0,93.0,107.0,105.0,100.0,91.0,94.0,,,,0.076,0.393,,0.077,,-0.14,,-0.36,-2.77,,95.6,,,95.6,79.6,,,,0.292,0.401,0.201,0.286,0.571,0.172,0.345,0.414,0.111,,,,108.0,103.0,102.0,112.0,102.0,104.0,0.172,0.282,-1.78,0.58,85.7,85.7,0.239,0.366,0.189,0.323,0.452,0.321,,,,,,
13,2024-04-21,745920,Walk,walk,False,595879,686973,Javier Báez,Louie Varland,0,9c32b241-622c-434e-aa45-e4f921fab028,686973.0,louievarland,Varland,Right,Louie Varland,MIN,6.58,6.18,26.0,95.0,102.0,97.0,0.79,8.65,3.46,11.42,2.08,1.6,0.267,0.384,0.058,0.419,0.442,106.0,87.0,93.0,106.0,101.0,100.0,84.0,117.0,108.0,100.0,82.0,91.0,90.0,84.0,88.0,0.045,0.361,0.289,0.225,0.081,-0.1,-5.23,-2.37,0.55,0.8,95.7,89.6,88.3,93.1,84.5,0.351,0.649,0.217,0.294,0.588,0.177,0.222,0.222,0.347,0.5,0.5,0.077,0.2,0.2,0.077,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-04-21,745920,Strikeout,strikeout,True,668670,686973,Jake Rogers,Louie Varland,1,30ff8929-77aa-47eb-9860-ac13a612d638,686973.0,louievarland,Varland,Right,Louie Varland,MIN,6.58,6.18,26.0,95.0,102.0,97.0,0.79,8.65,3.46,11.42,2.08,1.6,0.267,0.384,0.058,0.419,0.442,106.0,87.0,93.0,106.0,101.0,100.0,84.0,117.0,108.0,100.0,82.0,91.0,90.0,84.0,88.0,0.045,0.361,0.289,0.225,0.081,-0.1,-5.23,-2.37,0.55,0.8,95.7,89.6,88.3,93.1,84.5,0.351,0.649,0.217,0.294,0.588,0.177,0.222,0.222,0.347,0.5,0.5,0.077,0.2,0.2,0.077,,,,,,,,,,,,,,,,,,,,,,,,
