,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FS%,SL%,CU%,wFA/C,wFS/C,wSL/C,wCU/C,vFA,vFS,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,CH%,wFC/C,wSI/C,wCH/C,vFC,vCH,vSI,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff
10,2024-04-10,746728,Flyout,field_out,True,687401,668881,Joey Ortiz,Hunter Greene,0,ccaac216-de03-4413-add1-4d546888bb0b,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,3.34,3.1,110.1,98.0,124.0,103.0,0.742,10.28,3.67,6.36,0.82,0.72,0.272,0.412,0.184,0.272,0.421,117.0,97.0,101.0,124.0,100.0,103.0,127.0,95.0,103.0,118.0,91.0,104.0,0.556,0.083,0.34,0.021,1.2,-0.91,0.09,-1.96,97.7,86.8,86.6,80.6,0.196,0.293,0.256,0.191,0.359,0.389,0.267,0.433,0.309,0.25,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-04-10,746728,Single,single,False,668930,668881,Brice Turang,Hunter Greene,1,5620e8cc-4e20-4c4f-b039-c319300b7fcb,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,3.34,3.1,110.1,98.0,124.0,103.0,0.742,10.28,3.67,6.36,0.82,0.72,0.272,0.412,0.184,0.272,0.421,117.0,97.0,101.0,124.0,100.0,103.0,127.0,95.0,103.0,118.0,91.0,104.0,0.556,0.083,0.34,0.021,1.2,-0.91,0.09,-1.96,97.7,86.8,86.6,80.6,0.196,0.293,0.256,0.191,0.359,0.389,0.267,0.433,0.309,0.25,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-04-10,746728,Single,single,False,694192,668881,Jackson Chourio,Hunter Greene,1,4ba96b81-924b-4ee9-bdbc-1ae434f695d8,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,3.34,3.1,110.1,98.0,124.0,103.0,0.742,10.28,3.67,6.36,0.82,0.72,0.272,0.412,0.184,0.272,0.421,117.0,97.0,101.0,124.0,100.0,103.0,127.0,95.0,103.0,118.0,91.0,104.0,0.556,0.083,0.34,0.021,1.2,-0.91,0.09,-1.96,97.7,86.8,86.6,80.6,0.196,0.293,0.256,0.191,0.359,0.389,0.267,0.433,0.309,0.25,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-04-10,746728,Single,single,False,661388,668881,William Contreras,Hunter Greene,1,4fa91a18-6b1e-4a09-98a4-7c072d000e80,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,3.34,3.1,110.1,98.0,124.0,103.0,0.742,10.28,3.67,6.36,0.82,0.72,0.272,0.412,0.184,0.272,0.421,117.0,97.0,101.0,124.0,100.0,103.0,127.0,95.0,103.0,118.0,91.0,104.0,0.556,0.083,0.34,0.021,1.2,-0.91,0.09,-1.96,97.7,86.8,86.6,80.6,0.196,0.293,0.256,0.191,0.359,0.389,0.267,0.433,0.309,0.25,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-04-10,746728,Strikeout,strikeout,True,592885,668881,Christian Yelich,Hunter Greene,0,6456da46-d08b-41aa-878e-8a91589e6e2e,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,3.34,3.1,110.1,98.0,124.0,103.0,0.742,10.28,3.67,6.36,0.82,0.72,0.272,0.412,0.184,0.272,0.421,117.0,97.0,101.0,124.0,100.0,103.0,127.0,95.0,103.0,118.0,91.0,104.0,0.556,0.083,0.34,0.021,1.2,-0.91,0.09,-1.96,97.7,86.8,86.6,80.6,0.196,0.293,0.256,0.191,0.359,0.389,0.267,0.433,0.309,0.25,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-04-10,746728,Groundout,field_out,True,600869,489119,Jeimer Candelario,Wade Miley,0,1f852aad-b215-48b8-b1ca-275030b6f90c,489119.0,wademiley,Miley,Left,Wade Miley,MIL,6.43,8.44,7.0,100.0,93.0,93.0,0.904,2.57,5.14,7.71,1.29,1.83,0.174,0.522,0.174,0.261,0.407,89.0,90.0,99.0,81.0,97.0,86.0,127.0,92.0,83.0,,,,0.212,,0.025,0.025,-0.24,,-3.64,7.4,90.1,,78.9,75.2,0.286,0.286,0.077,,,,,,,,,,115.0,94.0,97.0,75.0,105.0,86.0,93.0,104.0,99.0,0.153,0.381,0.203,0.54,-1.79,-1.97,86.9,83.4,89.6,0.1,0.4,0.087,0.5,0.5,0.167,0.5,0.5,0.111
16,2024-04-10,746728,Lineout,field_out,True,656413,489119,Stuart Fairchild,Wade Miley,0,61444f55-5155-4ec7-bbba-7c47429f9330,489119.0,wademiley,Miley,Left,Wade Miley,MIL,6.43,8.44,7.0,100.0,93.0,93.0,0.904,2.57,5.14,7.71,1.29,1.83,0.174,0.522,0.174,0.261,0.407,89.0,90.0,99.0,81.0,97.0,86.0,127.0,92.0,83.0,,,,0.212,,0.025,0.025,-0.24,,-3.64,7.4,90.1,,78.9,75.2,0.286,0.286,0.077,,,,,,,,,,115.0,94.0,97.0,75.0,105.0,86.0,93.0,104.0,99.0,0.153,0.381,0.203,0.54,-1.79,-1.97,86.9,83.4,89.6,0.1,0.4,0.087,0.5,0.5,0.167,0.5,0.5,0.111
17,2024-04-10,746728,Groundout,field_out,True,682829,489119,Elly De La Cruz,Wade Miley,0,a52005eb-e5da-4fe3-a8bb-46deb0f15347,489119.0,wademiley,Miley,Left,Wade Miley,MIL,6.43,8.44,7.0,100.0,93.0,93.0,0.904,2.57,5.14,7.71,1.29,1.83,0.174,0.522,0.174,0.261,0.407,89.0,90.0,99.0,81.0,97.0,86.0,127.0,92.0,83.0,,,,0.212,,0.025,0.025,-0.24,,-3.64,7.4,90.1,,78.9,75.2,0.286,0.286,0.077,,,,,,,,,,115.0,94.0,97.0,75.0,105.0,86.0,93.0,104.0,99.0,0.153,0.381,0.203,0.54,-1.79,-1.97,86.9,83.4,89.6,0.1,0.4,0.087,0.5,0.5,0.167,0.5,0.5,0.111
18,2024-04-10,746728,Strikeout,strikeout,True,642715,668881,Willy Adames,Hunter Greene,0,bb5fdc98-7cd4-40d4-b362-8c1a707ddee7,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,3.34,3.1,110.1,98.0,124.0,103.0,0.742,10.28,3.67,6.36,0.82,0.72,0.272,0.412,0.184,0.272,0.421,117.0,97.0,101.0,124.0,100.0,103.0,127.0,95.0,103.0,118.0,91.0,104.0,0.556,0.083,0.34,0.021,1.2,-0.91,0.09,-1.96,97.7,86.8,86.6,80.6,0.196,0.293,0.256,0.191,0.359,0.389,0.267,0.433,0.309,0.25,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-04-10,746728,Groundout,field_out,True,686217,668881,Sal Frelick,Hunter Greene,0,c31dd23a-3239-4a01-ad90-e27065aa81e3,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,3.34,3.1,110.1,98.0,124.0,103.0,0.742,10.28,3.67,6.36,0.82,0.72,0.272,0.412,0.184,0.272,0.421,117.0,97.0,101.0,124.0,100.0,103.0,127.0,95.0,103.0,118.0,91.0,104.0,0.556,0.083,0.34,0.021,1.2,-0.91,0.09,-1.96,97.7,86.8,86.6,80.6,0.196,0.293,0.256,0.191,0.359,0.389,0.267,0.433,0.309,0.25,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-04-10,746728,Strikeout,strikeout,True,641343,668881,Jake Bauers,Hunter Greene,0,8df13b24-b1c8-4657-adf3-2072abd8526b,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,3.34,3.1,110.1,98.0,124.0,103.0,0.742,10.28,3.67,6.36,0.82,0.72,0.272,0.412,0.184,0.272,0.421,117.0,97.0,101.0,124.0,100.0,103.0,127.0,95.0,103.0,118.0,91.0,104.0,0.556,0.083,0.34,0.021,1.2,-0.91,0.09,-1.96,97.7,86.8,86.6,80.6,0.196,0.293,0.256,0.191,0.359,0.389,0.267,0.433,0.309,0.25,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-04-10,746728,Flyout,field_out,True,669289,489119,Santiago Espinal,Wade Miley,0,ab1d3923-cd2e-4d79-b331-1b852dcefc73,489119.0,wademiley,Miley,Left,Wade Miley,MIL,6.43,8.44,7.0,100.0,93.0,93.0,0.904,2.57,5.14,7.71,1.29,1.83,0.174,0.522,0.174,0.261,0.407,89.0,90.0,99.0,81.0,97.0,86.0,127.0,92.0,83.0,,,,0.212,,0.025,0.025,-0.24,,-3.64,7.4,90.1,,78.9,75.2,0.286,0.286,0.077,,,,,,,,,,115.0,94.0,97.0,75.0,105.0,86.0,93.0,104.0,99.0,0.153,0.381,0.203,0.54,-1.79,-1.97,86.9,83.4,89.6,0.1,0.4,0.087,0.5,0.5,0.167,0.5,0.5,0.111
22,2024-04-10,746728,Groundout,field_out,True,666181,489119,Will Benson,Wade Miley,0,4d3bf0c7-e2d9-409c-801c-f177b7272590,489119.0,wademiley,Miley,Left,Wade Miley,MIL,6.43,8.44,7.0,100.0,93.0,93.0,0.904,2.57,5.14,7.71,1.29,1.83,0.174,0.522,0.174,0.261,0.407,89.0,90.0,99.0,81.0,97.0,86.0,127.0,92.0,83.0,,,,0.212,,0.025,0.025,-0.24,,-3.64,7.4,90.1,,78.9,75.2,0.286,0.286,0.077,,,,,,,,,,115.0,94.0,97.0,75.0,105.0,86.0,93.0,104.0,99.0,0.153,0.381,0.203,0.54,-1.79,-1.97,86.9,83.4,89.6,0.1,0.4,0.087,0.5,0.5,0.167,0.5,0.5,0.111
23,2024-04-10,746728,Groundout,field_out,True,571912,489119,Luke Maile,Wade Miley,0,c688311c-6268-494d-b312-498b8e16ee6e,489119.0,wademiley,Miley,Left,Wade Miley,MIL,6.43,8.44,7.0,100.0,93.0,93.0,0.904,2.57,5.14,7.71,1.29,1.83,0.174,0.522,0.174,0.261,0.407,89.0,90.0,99.0,81.0,97.0,86.0,127.0,92.0,83.0,,,,0.212,,0.025,0.025,-0.24,,-3.64,7.4,90.1,,78.9,75.2,0.286,0.286,0.077,,,,,,,,,,115.0,94.0,97.0,75.0,105.0,86.0,93.0,104.0,99.0,0.153,0.381,0.203,0.54,-1.79,-1.97,86.9,83.4,89.6,0.1,0.4,0.087,0.5,0.5,0.167,0.5,0.5,0.111
24,2024-04-10,746728,Hit By Pitch,hit_by_pitch,False,663368,668881,Blake Perkins,Hunter Greene,0,92aed6b4-b8bb-46c9-b27d-436fe83373ff,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,3.34,3.1,110.1,98.0,124.0,103.0,0.742,10.28,3.67,6.36,0.82,0.72,0.272,0.412,0.184,0.272,0.421,117.0,97.0,101.0,124.0,100.0,103.0,127.0,95.0,103.0,118.0,91.0,104.0,0.556,0.083,0.34,0.021,1.2,-0.91,0.09,-1.96,97.7,86.8,86.6,80.6,0.196,0.293,0.256,0.191,0.359,0.389,0.267,0.433,0.309,0.25,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-04-10,746728,Single,single,False,687401,668881,Joey Ortiz,Hunter Greene,1,8f200fd0-6b78-40a2-a634-c41cbc2d14f6,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,3.34,3.1,110.1,98.0,124.0,103.0,0.742,10.28,3.67,6.36,0.82,0.72,0.272,0.412,0.184,0.272,0.421,117.0,97.0,101.0,124.0,100.0,103.0,127.0,95.0,103.0,118.0,91.0,104.0,0.556,0.083,0.34,0.021,1.2,-0.91,0.09,-1.96,97.7,86.8,86.6,80.6,0.196,0.293,0.256,0.191,0.359,0.389,0.267,0.433,0.309,0.25,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-04-10,746728,Strikeout,strikeout,True,668930,668881,Brice Turang,Hunter Greene,0,89ca6242-2a62-4e8a-9662-3fa6830b0d6e,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,3.34,3.1,110.1,98.0,124.0,103.0,0.742,10.28,3.67,6.36,0.82,0.72,0.272,0.412,0.184,0.272,0.421,117.0,97.0,101.0,124.0,100.0,103.0,127.0,95.0,103.0,118.0,91.0,104.0,0.556,0.083,0.34,0.021,1.2,-0.91,0.09,-1.96,97.7,86.8,86.6,80.6,0.196,0.293,0.256,0.191,0.359,0.389,0.267,0.433,0.309,0.25,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-04-10,746728,Sac Fly,sac_fly,True,694192,668881,Jackson Chourio,Hunter Greene,1,e473f9b1-19ef-4ea9-bf7d-3c8957c0eb84,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,3.34,3.1,110.1,98.0,124.0,103.0,0.742,10.28,3.67,6.36,0.82,0.72,0.272,0.412,0.184,0.272,0.421,117.0,97.0,101.0,124.0,100.0,103.0,127.0,95.0,103.0,118.0,91.0,104.0,0.556,0.083,0.34,0.021,1.2,-0.91,0.09,-1.96,97.7,86.8,86.6,80.6,0.196,0.293,0.256,0.191,0.359,0.389,0.267,0.433,0.309,0.25,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-04-10,746728,Forceout,force_out,True,661388,668881,William Contreras,Hunter Greene,1,053545ce-fe5a-4537-97a2-4ef96a65e33b,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,3.34,3.1,110.1,98.0,124.0,103.0,0.742,10.28,3.67,6.36,0.82,0.72,0.272,0.412,0.184,0.272,0.421,117.0,97.0,101.0,124.0,100.0,103.0,127.0,95.0,103.0,118.0,91.0,104.0,0.556,0.083,0.34,0.021,1.2,-0.91,0.09,-1.96,97.7,86.8,86.6,80.6,0.196,0.293,0.256,0.191,0.359,0.389,0.267,0.433,0.309,0.25,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-04-10,746728,Lineout,field_out,True,663697,489119,Jonathan India,Wade Miley,0,3e16568f-994e-4457-a669-d4e276f9d9b3,489119.0,wademiley,Miley,Left,Wade Miley,MIL,6.43,8.44,7.0,100.0,93.0,93.0,0.904,2.57,5.14,7.71,1.29,1.83,0.174,0.522,0.174,0.261,0.407,89.0,90.0,99.0,81.0,97.0,86.0,127.0,92.0,83.0,,,,0.212,,0.025,0.025,-0.24,,-3.64,7.4,90.1,,78.9,75.2,0.286,0.286,0.077,,,,,,,,,,115.0,94.0,97.0,75.0,105.0,86.0,93.0,104.0,99.0,0.153,0.381,0.203,0.54,-1.79,-1.97,86.9,83.4,89.6,0.1,0.4,0.087,0.5,0.5,0.167,0.5,0.5,0.111
30,2024-04-10,746728,Flyout,field_out,True,668715,489119,Spencer Steer,Wade Miley,0,d2f64c07-f847-4b61-8cdc-a2055d6bdb6d,489119.0,wademiley,Miley,Left,Wade Miley,MIL,6.43,8.44,7.0,100.0,93.0,93.0,0.904,2.57,5.14,7.71,1.29,1.83,0.174,0.522,0.174,0.261,0.407,89.0,90.0,99.0,81.0,97.0,86.0,127.0,92.0,83.0,,,,0.212,,0.025,0.025,-0.24,,-3.64,7.4,90.1,,78.9,75.2,0.286,0.286,0.077,,,,,,,,,,115.0,94.0,97.0,75.0,105.0,86.0,93.0,104.0,99.0,0.153,0.381,0.203,0.54,-1.79,-1.97,86.9,83.4,89.6,0.1,0.4,0.087,0.5,0.5,0.167,0.5,0.5,0.111
31,2024-04-10,746728,Walk,walk,False,687952,489119,Christian Encarnacion-Strand,Wade Miley,0,075d7a91-ba1b-4ed8-be7a-af5c122510a3,489119.0,wademiley,Miley,Left,Wade Miley,MIL,6.43,8.44,7.0,100.0,93.0,93.0,0.904,2.57,5.14,7.71,1.29,1.83,0.174,0.522,0.174,0.261,0.407,89.0,90.0,99.0,81.0,97.0,86.0,127.0,92.0,83.0,,,,0.212,,0.025,0.025,-0.24,,-3.64,7.4,90.1,,78.9,75.2,0.286,0.286,0.077,,,,,,,,,,115.0,94.0,97.0,75.0,105.0,86.0,93.0,104.0,99.0,0.153,0.381,0.203,0.54,-1.79,-1.97,86.9,83.4,89.6,0.1,0.4,0.087,0.5,0.5,0.167,0.5,0.5,0.111
32,2024-04-10,746728,Hit By Pitch,hit_by_pitch,False,600869,489119,Jeimer Candelario,Wade Miley,1,d55472e0-267a-4dac-a409-e3c2ec8f5240,489119.0,wademiley,Miley,Left,Wade Miley,MIL,6.43,8.44,7.0,100.0,93.0,93.0,0.904,2.57,5.14,7.71,1.29,1.83,0.174,0.522,0.174,0.261,0.407,89.0,90.0,99.0,81.0,97.0,86.0,127.0,92.0,83.0,,,,0.212,,0.025,0.025,-0.24,,-3.64,7.4,90.1,,78.9,75.2,0.286,0.286,0.077,,,,,,,,,,115.0,94.0,97.0,75.0,105.0,86.0,93.0,104.0,99.0,0.153,0.381,0.203,0.54,-1.79,-1.97,86.9,83.4,89.6,0.1,0.4,0.087,0.5,0.5,0.167,0.5,0.5,0.111
33,2024-04-10,746728,Single,single,True,656413,489119,Stuart Fairchild,Wade Miley,1,a30c29ec-f347-44a6-ac53-68a8a30ac6f0,489119.0,wademiley,Miley,Left,Wade Miley,MIL,6.43,8.44,7.0,100.0,93.0,93.0,0.904,2.57,5.14,7.71,1.29,1.83,0.174,0.522,0.174,0.261,0.407,89.0,90.0,99.0,81.0,97.0,86.0,127.0,92.0,83.0,,,,0.212,,0.025,0.025,-0.24,,-3.64,7.4,90.1,,78.9,75.2,0.286,0.286,0.077,,,,,,,,,,115.0,94.0,97.0,75.0,105.0,86.0,93.0,104.0,99.0,0.153,0.381,0.203,0.54,-1.79,-1.97,86.9,83.4,89.6,0.1,0.4,0.087,0.5,0.5,0.167,0.5,0.5,0.111
34,2024-04-10,746728,Flyout,field_out,True,592885,668881,Christian Yelich,Hunter Greene,0,765234f6-95fa-4291-8838-fe7f8e9b964f,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,3.34,3.1,110.1,98.0,124.0,103.0,0.742,10.28,3.67,6.36,0.82,0.72,0.272,0.412,0.184,0.272,0.421,117.0,97.0,101.0,124.0,100.0,103.0,127.0,95.0,103.0,118.0,91.0,104.0,0.556,0.083,0.34,0.021,1.2,-0.91,0.09,-1.96,97.7,86.8,86.6,80.6,0.196,0.293,0.256,0.191,0.359,0.389,0.267,0.433,0.309,0.25,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,
