,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,ST_ba,ST_slg,ST_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,KC%,wFC/C,wFS/C,wKC/C,vFC,vFS,vKC,FS_ba,FS_slg,FS_whiff
10,2024-08-12,745874,Forceout,force_out,True,624428,641154,Adam Frazier,Pablo López,1,4bceb915-d665-4f6a-8b25-649ac2d389ff,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,4.26,3.52,148.0,104.0,97.0,105.0,0.743,9.79,2.01,8.27,1.34,1.11,0.243,0.435,0.14,0.29,0.43,93.0,104.0,104.0,87.0,102.0,107.0,97.0,105.0,102.0,97.0,108.0,108.0,106.0,103.0,109.0,0.073,0.405,0.229,0.103,0.19,2.39,-2.72,-0.79,-1.61,-0.98,94.9,88.6,94.4,84.3,82.2,0.164,0.304,0.267,0.239,0.442,0.331,0.316,0.421,0.257,0.237,0.492,0.33,0.432,0.659,0.147,,,,,,,,,,,,,,,,,,,,,
11,2024-08-12,745874,Single,single,False,672580,641154,Maikel Garcia,Pablo López,1,d3334302-dd03-4708-b3a7-918b0fa14bab,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,4.26,3.52,148.0,104.0,97.0,105.0,0.743,9.79,2.01,8.27,1.34,1.11,0.243,0.435,0.14,0.29,0.43,93.0,104.0,104.0,87.0,102.0,107.0,97.0,105.0,102.0,97.0,108.0,108.0,106.0,103.0,109.0,0.073,0.405,0.229,0.103,0.19,2.39,-2.72,-0.79,-1.61,-0.98,94.9,88.6,94.4,84.3,82.2,0.164,0.304,0.267,0.239,0.442,0.331,0.316,0.421,0.257,0.237,0.492,0.33,0.432,0.659,0.147,,,,,,,,,,,,,,,,,,,,,
12,2024-08-12,745874,Single,single,False,664728,641154,Kyle Isbel,Pablo López,1,edd01149-5fb2-4874-9879-aa0f3fbd579b,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,4.26,3.52,148.0,104.0,97.0,105.0,0.743,9.79,2.01,8.27,1.34,1.11,0.243,0.435,0.14,0.29,0.43,93.0,104.0,104.0,87.0,102.0,107.0,97.0,105.0,102.0,97.0,108.0,108.0,106.0,103.0,109.0,0.073,0.405,0.229,0.103,0.19,2.39,-2.72,-0.79,-1.61,-0.98,94.9,88.6,94.4,84.3,82.2,0.164,0.304,0.267,0.239,0.442,0.331,0.316,0.421,0.257,0.237,0.492,0.33,0.432,0.659,0.147,,,,,,,,,,,,,,,,,,,,,
13,2024-08-12,745874,Flyout,field_out,True,686681,641154,Michael Massey,Pablo López,0,32b25025-7fd6-4ef2-822e-dbff5ac8df87,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,4.26,3.52,148.0,104.0,97.0,105.0,0.743,9.79,2.01,8.27,1.34,1.11,0.243,0.435,0.14,0.29,0.43,93.0,104.0,104.0,87.0,102.0,107.0,97.0,105.0,102.0,97.0,108.0,108.0,106.0,103.0,109.0,0.073,0.405,0.229,0.103,0.19,2.39,-2.72,-0.79,-1.61,-0.98,94.9,88.6,94.4,84.3,82.2,0.164,0.304,0.267,0.239,0.442,0.331,0.316,0.421,0.257,0.237,0.492,0.33,0.432,0.659,0.147,,,,,,,,,,,,,,,,,,,,,
14,2024-08-12,745874,Lineout,field_out,True,621439,663903,Byron Buxton,Brady Singer,0,b31974ee-45cc-47ab-9a68-bf4af20481eb,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.36,4.38,152.2,100.0,85.0,95.0,0.767,8.67,2.42,8.72,0.94,1.64,0.196,0.399,0.162,0.322,0.414,81.0,77.0,69.0,,,,60.0,96.0,86.0,74.0,103.0,93.0,107.0,100.0,102.0,0.414,0.114,0.45,,0.022,-1.99,0.86,0.33,,-5.7,91.6,88.1,92.2,82.9,,0.341,0.585,0.167,0.381,0.571,0.364,0.429,0.5,0.111,,,,0.269,0.39,0.119,0.204,0.354,0.363,,,,,,,,,,,,,,,,,,
15,2024-08-12,745874,Strikeout,strikeout,True,596146,663903,Max Kepler,Brady Singer,0,78582a85-820d-41d6-beb8-6317e19cbe0b,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.36,4.38,152.2,100.0,85.0,95.0,0.767,8.67,2.42,8.72,0.94,1.64,0.196,0.399,0.162,0.322,0.414,81.0,77.0,69.0,,,,60.0,96.0,86.0,74.0,103.0,93.0,107.0,100.0,102.0,0.414,0.114,0.45,,0.022,-1.99,0.86,0.33,,-5.7,91.6,88.1,92.2,82.9,,0.341,0.585,0.167,0.381,0.571,0.364,0.429,0.5,0.111,,,,0.269,0.39,0.119,0.204,0.354,0.363,,,,,,,,,,,,,,,,,,
16,2024-08-12,745874,Walk,walk,False,467793,663903,Carlos Santana,Brady Singer,0,c9e93d3a-b582-4daa-8d75-1015ea67a1e2,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.36,4.38,152.2,100.0,85.0,95.0,0.767,8.67,2.42,8.72,0.94,1.64,0.196,0.399,0.162,0.322,0.414,81.0,77.0,69.0,,,,60.0,96.0,86.0,74.0,103.0,93.0,107.0,100.0,102.0,0.414,0.114,0.45,,0.022,-1.99,0.86,0.33,,-5.7,91.6,88.1,92.2,82.9,,0.341,0.585,0.167,0.381,0.571,0.364,0.429,0.5,0.111,,,,0.269,0.39,0.119,0.204,0.354,0.363,,,,,,,,,,,,,,,,,,
17,2024-08-12,745874,Single,single,False,680777,663903,Ryan Jeffers,Brady Singer,1,5e94c61d-6ddd-499e-b46c-7fc06ab334dc,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.36,4.38,152.2,100.0,85.0,95.0,0.767,8.67,2.42,8.72,0.94,1.64,0.196,0.399,0.162,0.322,0.414,81.0,77.0,69.0,,,,60.0,96.0,86.0,74.0,103.0,93.0,107.0,100.0,102.0,0.414,0.114,0.45,,0.022,-1.99,0.86,0.33,,-5.7,91.6,88.1,92.2,82.9,,0.341,0.585,0.167,0.381,0.571,0.364,0.429,0.5,0.111,,,,0.269,0.39,0.119,0.204,0.354,0.363,,,,,,,,,,,,,,,,,,
18,2024-08-12,745874,Single,single,False,668885,663903,Austin Martin,Brady Singer,1,8edff651-9682-44b6-acab-69d3a1116dac,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.36,4.38,152.2,100.0,85.0,95.0,0.767,8.67,2.42,8.72,0.94,1.64,0.196,0.399,0.162,0.322,0.414,81.0,77.0,69.0,,,,60.0,96.0,86.0,74.0,103.0,93.0,107.0,100.0,102.0,0.414,0.114,0.45,,0.022,-1.99,0.86,0.33,,-5.7,91.6,88.1,92.2,82.9,,0.341,0.585,0.167,0.381,0.571,0.364,0.429,0.5,0.111,,,,0.269,0.39,0.119,0.204,0.354,0.363,,,,,,,,,,,,,,,,,,
19,2024-08-12,745874,Home Run,home_run,False,650489,663903,Willi Castro,Brady Singer,1,6a5fd48d-94fd-46d4-a5c0-e37e0fc66134,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.36,4.38,152.2,100.0,85.0,95.0,0.767,8.67,2.42,8.72,0.94,1.64,0.196,0.399,0.162,0.322,0.414,81.0,77.0,69.0,,,,60.0,96.0,86.0,74.0,103.0,93.0,107.0,100.0,102.0,0.414,0.114,0.45,,0.022,-1.99,0.86,0.33,,-5.7,91.6,88.1,92.2,82.9,,0.341,0.585,0.167,0.381,0.571,0.364,0.429,0.5,0.111,,,,0.269,0.39,0.119,0.204,0.354,0.363,,,,,,,,,,,,,,,,,,
20,2024-08-12,745874,Single,single,False,663616,663903,Trevor Larnach,Brady Singer,0,a1955eec-586b-47fe-a343-251dad584d62,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.36,4.38,152.2,100.0,85.0,95.0,0.767,8.67,2.42,8.72,0.94,1.64,0.196,0.399,0.162,0.322,0.414,81.0,77.0,69.0,,,,60.0,96.0,86.0,74.0,103.0,93.0,107.0,100.0,102.0,0.414,0.114,0.45,,0.022,-1.99,0.86,0.33,,-5.7,91.6,88.1,92.2,82.9,,0.341,0.585,0.167,0.381,0.571,0.364,0.429,0.5,0.111,,,,0.269,0.39,0.119,0.204,0.354,0.363,,,,,,,,,,,,,,,,,,
21,2024-08-12,745874,Home Run,home_run,False,668904,663903,Royce Lewis,Brady Singer,1,01a4e592-7c6a-40ff-94da-5f86ffe17821,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.36,4.38,152.2,100.0,85.0,95.0,0.767,8.67,2.42,8.72,0.94,1.64,0.196,0.399,0.162,0.322,0.414,81.0,77.0,69.0,,,,60.0,96.0,86.0,74.0,103.0,93.0,107.0,100.0,102.0,0.414,0.114,0.45,,0.022,-1.99,0.86,0.33,,-5.7,91.6,88.1,92.2,82.9,,0.341,0.585,0.167,0.381,0.571,0.364,0.429,0.5,0.111,,,,0.269,0.39,0.119,0.204,0.354,0.363,,,,,,,,,,,,,,,,,,
22,2024-08-12,745874,Strikeout,strikeout,True,670242,663903,Matt Wallner,Brady Singer,0,467b6c9b-76bd-485a-a097-baf75ca0a44c,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.36,4.38,152.2,100.0,85.0,95.0,0.767,8.67,2.42,8.72,0.94,1.64,0.196,0.399,0.162,0.322,0.414,81.0,77.0,69.0,,,,60.0,96.0,86.0,74.0,103.0,93.0,107.0,100.0,102.0,0.414,0.114,0.45,,0.022,-1.99,0.86,0.33,,-5.7,91.6,88.1,92.2,82.9,,0.341,0.585,0.167,0.381,0.571,0.364,0.429,0.5,0.111,,,,0.269,0.39,0.119,0.204,0.354,0.363,,,,,,,,,,,,,,,,,,
23,2024-08-12,745874,Groundout,field_out,True,677951,641154,Bobby Witt Jr.,Pablo López,0,803e1bd6-2a02-44e6-96e1-efc9e2dfcf06,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,4.26,3.52,148.0,104.0,97.0,105.0,0.743,9.79,2.01,8.27,1.34,1.11,0.243,0.435,0.14,0.29,0.43,93.0,104.0,104.0,87.0,102.0,107.0,97.0,105.0,102.0,97.0,108.0,108.0,106.0,103.0,109.0,0.073,0.405,0.229,0.103,0.19,2.39,-2.72,-0.79,-1.61,-0.98,94.9,88.6,94.4,84.3,82.2,0.164,0.304,0.267,0.239,0.442,0.331,0.316,0.421,0.257,0.237,0.492,0.33,0.432,0.659,0.147,,,,,,,,,,,,,,,,,,,,,
24,2024-08-12,745874,Groundout,field_out,True,686469,641154,Vinnie Pasquantino,Pablo López,0,f12d668c-f22c-4cd7-bdf6-25e69d0088ca,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,4.26,3.52,148.0,104.0,97.0,105.0,0.743,9.79,2.01,8.27,1.34,1.11,0.243,0.435,0.14,0.29,0.43,93.0,104.0,104.0,87.0,102.0,107.0,97.0,105.0,102.0,97.0,108.0,108.0,106.0,103.0,109.0,0.073,0.405,0.229,0.103,0.19,2.39,-2.72,-0.79,-1.61,-0.98,94.9,88.6,94.4,84.3,82.2,0.164,0.304,0.267,0.239,0.442,0.331,0.316,0.421,0.257,0.237,0.492,0.33,0.432,0.659,0.147,,,,,,,,,,,,,,,,,,,,,
25,2024-08-12,745874,Flyout,field_out,True,521692,641154,Salvador Perez,Pablo López,0,a49c18b9-409d-4e08-88c8-640f328772e5,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,4.26,3.52,148.0,104.0,97.0,105.0,0.743,9.79,2.01,8.27,1.34,1.11,0.243,0.435,0.14,0.29,0.43,93.0,104.0,104.0,87.0,102.0,107.0,97.0,105.0,102.0,97.0,108.0,108.0,106.0,103.0,109.0,0.073,0.405,0.229,0.103,0.19,2.39,-2.72,-0.79,-1.61,-0.98,94.9,88.6,94.4,84.3,82.2,0.164,0.304,0.267,0.239,0.442,0.331,0.316,0.421,0.257,0.237,0.492,0.33,0.432,0.659,0.147,,,,,,,,,,,,,,,,,,,,,
26,2024-08-12,745874,Flyout,field_out,True,621439,663903,Byron Buxton,Brady Singer,0,815b1990-d721-41b1-996c-59477763257f,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.36,4.38,152.2,100.0,85.0,95.0,0.767,8.67,2.42,8.72,0.94,1.64,0.196,0.399,0.162,0.322,0.414,81.0,77.0,69.0,,,,60.0,96.0,86.0,74.0,103.0,93.0,107.0,100.0,102.0,0.414,0.114,0.45,,0.022,-1.99,0.86,0.33,,-5.7,91.6,88.1,92.2,82.9,,0.341,0.585,0.167,0.381,0.571,0.364,0.429,0.5,0.111,,,,0.269,0.39,0.119,0.204,0.354,0.363,,,,,,,,,,,,,,,,,,
27,2024-08-12,745874,Single,single,False,596146,663903,Max Kepler,Brady Singer,0,f3f11c98-5164-443e-bc37-b6c054d8209d,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.36,4.38,152.2,100.0,85.0,95.0,0.767,8.67,2.42,8.72,0.94,1.64,0.196,0.399,0.162,0.322,0.414,81.0,77.0,69.0,,,,60.0,96.0,86.0,74.0,103.0,93.0,107.0,100.0,102.0,0.414,0.114,0.45,,0.022,-1.99,0.86,0.33,,-5.7,91.6,88.1,92.2,82.9,,0.341,0.585,0.167,0.381,0.571,0.364,0.429,0.5,0.111,,,,0.269,0.39,0.119,0.204,0.354,0.363,,,,,,,,,,,,,,,,,,
28,2024-08-12,745874,Single,single,False,467793,663903,Carlos Santana,Brady Singer,1,479eaee6-ab8c-42a3-9427-e0d54b9e4a6c,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.36,4.38,152.2,100.0,85.0,95.0,0.767,8.67,2.42,8.72,0.94,1.64,0.196,0.399,0.162,0.322,0.414,81.0,77.0,69.0,,,,60.0,96.0,86.0,74.0,103.0,93.0,107.0,100.0,102.0,0.414,0.114,0.45,,0.022,-1.99,0.86,0.33,,-5.7,91.6,88.1,92.2,82.9,,0.341,0.585,0.167,0.381,0.571,0.364,0.429,0.5,0.111,,,,0.269,0.39,0.119,0.204,0.354,0.363,,,,,,,,,,,,,,,,,,
29,2024-08-12,745874,Strikeout,strikeout,True,680777,663903,Ryan Jeffers,Brady Singer,0,d50b9707-258c-4858-9334-8b88817f56c2,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.36,4.38,152.2,100.0,85.0,95.0,0.767,8.67,2.42,8.72,0.94,1.64,0.196,0.399,0.162,0.322,0.414,81.0,77.0,69.0,,,,60.0,96.0,86.0,74.0,103.0,93.0,107.0,100.0,102.0,0.414,0.114,0.45,,0.022,-1.99,0.86,0.33,,-5.7,91.6,88.1,92.2,82.9,,0.341,0.585,0.167,0.381,0.571,0.364,0.429,0.5,0.111,,,,0.269,0.39,0.119,0.204,0.354,0.363,,,,,,,,,,,,,,,,,,
30,2024-08-12,745874,Flyout,field_out,True,668885,663903,Austin Martin,Brady Singer,0,6e45612f-6fac-4f99-ae75-173496d5ffd9,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.36,4.38,152.2,100.0,85.0,95.0,0.767,8.67,2.42,8.72,0.94,1.64,0.196,0.399,0.162,0.322,0.414,81.0,77.0,69.0,,,,60.0,96.0,86.0,74.0,103.0,93.0,107.0,100.0,102.0,0.414,0.114,0.45,,0.022,-1.99,0.86,0.33,,-5.7,91.6,88.1,92.2,82.9,,0.341,0.585,0.167,0.381,0.571,0.364,0.429,0.5,0.111,,,,0.269,0.39,0.119,0.204,0.354,0.363,,,,,,,,,,,,,,,,,,
31,2024-08-12,745874,Groundout,field_out,True,669004,641154,MJ Melendez,Pablo López,0,a22d4e6b-0a0d-4504-ae27-c32cf621053a,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,4.26,3.52,148.0,104.0,97.0,105.0,0.743,9.79,2.01,8.27,1.34,1.11,0.243,0.435,0.14,0.29,0.43,93.0,104.0,104.0,87.0,102.0,107.0,97.0,105.0,102.0,97.0,108.0,108.0,106.0,103.0,109.0,0.073,0.405,0.229,0.103,0.19,2.39,-2.72,-0.79,-1.61,-0.98,94.9,88.6,94.4,84.3,82.2,0.164,0.304,0.267,0.239,0.442,0.331,0.316,0.421,0.257,0.237,0.492,0.33,0.432,0.659,0.147,,,,,,,,,,,,,,,,,,,,,
32,2024-08-12,745874,Groundout,field_out,True,592669,641154,Hunter Renfroe,Pablo López,0,4a218439-568a-4692-a682-66d6d8bea27e,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,4.26,3.52,148.0,104.0,97.0,105.0,0.743,9.79,2.01,8.27,1.34,1.11,0.243,0.435,0.14,0.29,0.43,93.0,104.0,104.0,87.0,102.0,107.0,97.0,105.0,102.0,97.0,108.0,108.0,106.0,103.0,109.0,0.073,0.405,0.229,0.103,0.19,2.39,-2.72,-0.79,-1.61,-0.98,94.9,88.6,94.4,84.3,82.2,0.164,0.304,0.267,0.239,0.442,0.331,0.316,0.421,0.257,0.237,0.492,0.33,0.432,0.659,0.147,,,,,,,,,,,,,,,,,,,,,
33,2024-08-12,745874,Strikeout,strikeout,True,624428,641154,Adam Frazier,Pablo López,0,d482323e-cafb-481e-b74a-a00a3b3ac9a2,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,4.26,3.52,148.0,104.0,97.0,105.0,0.743,9.79,2.01,8.27,1.34,1.11,0.243,0.435,0.14,0.29,0.43,93.0,104.0,104.0,87.0,102.0,107.0,97.0,105.0,102.0,97.0,108.0,108.0,106.0,103.0,109.0,0.073,0.405,0.229,0.103,0.19,2.39,-2.72,-0.79,-1.61,-0.98,94.9,88.6,94.4,84.3,82.2,0.164,0.304,0.267,0.239,0.442,0.331,0.316,0.421,0.257,0.237,0.492,0.33,0.432,0.659,0.147,,,,,,,,,,,,,,,,,,,,,
34,2024-08-12,745874,Strikeout,strikeout,True,650489,663903,Willi Castro,Brady Singer,0,0afa40bd-671a-4f13-bee5-9336b24f1b67,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.36,4.38,152.2,100.0,85.0,95.0,0.767,8.67,2.42,8.72,0.94,1.64,0.196,0.399,0.162,0.322,0.414,81.0,77.0,69.0,,,,60.0,96.0,86.0,74.0,103.0,93.0,107.0,100.0,102.0,0.414,0.114,0.45,,0.022,-1.99,0.86,0.33,,-5.7,91.6,88.1,92.2,82.9,,0.341,0.585,0.167,0.381,0.571,0.364,0.429,0.5,0.111,,,,0.269,0.39,0.119,0.204,0.354,0.363,,,,,,,,,,,,,,,,,,
