,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
0,2024-05-12,746965,Single,single,False,682928,678394,CJ Abrams,Brayan Bello,0,edb86cfa-9cf1-49fd-a5cd-937a1c694401,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,5.32,4.64,89.2,100.0,103.0,104.0,0.754,8.53,3.31,9.94,1.41,2.03,0.216,0.363,0.165,0.275,0.404,90.0,101.0,100.0,73.0,108.0,97.0,104.0,102.0,104.0,117.0,98.0,111.0,0.402,0.023,0.285,0.29,6.0,-1.35,-1.46,0.33,96.3,87.3,95.8,86.9,0.364,0.536,0.12,0.168,0.345,0.363,0.291,0.465,0.352,0.0,0.0,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-05-12,746965,Flyout,field_out,True,671277,678394,Luis García Jr.,Brayan Bello,1,3c230a95-5e7f-4ee7-a42b-ea17d985d56c,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,5.32,4.64,89.2,100.0,103.0,104.0,0.754,8.53,3.31,9.94,1.41,2.03,0.216,0.363,0.165,0.275,0.404,90.0,101.0,100.0,73.0,108.0,97.0,104.0,102.0,104.0,117.0,98.0,111.0,0.402,0.023,0.285,0.29,6.0,-1.35,-1.46,0.33,96.3,87.3,95.8,86.9,0.364,0.536,0.12,0.168,0.345,0.363,0.291,0.465,0.352,0.0,0.0,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-05-12,746965,Lineout,field_out,True,608841,678394,Joey Meneses,Brayan Bello,0,370b36f3-32a5-43d3-a185-5f09bd690a35,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,5.32,4.64,89.2,100.0,103.0,104.0,0.754,8.53,3.31,9.94,1.41,2.03,0.216,0.363,0.165,0.275,0.404,90.0,101.0,100.0,73.0,108.0,97.0,104.0,102.0,104.0,117.0,98.0,111.0,0.402,0.023,0.285,0.29,6.0,-1.35,-1.46,0.33,96.3,87.3,95.8,86.9,0.364,0.536,0.12,0.168,0.345,0.363,0.291,0.465,0.352,0.0,0.0,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-05-12,746965,Single,single,False,663853,669022,Romy Gonzalez,MacKenzie Gore,0,f068e601-b577-4d97-8315-67f6fb0679a2,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.01,3.96,98.2,98.0,115.0,103.0,0.736,10.58,3.38,9.49,0.64,0.9,0.284,0.331,0.164,0.273,0.434,94.0,89.0,93.0,130.0,99.0,105.0,,,,93.0,87.0,91.0,,0.549,0.161,0.092,0.21,,-0.7,-1.82,96.4,85.9,,91.0,,,,0.321,0.607,0.512,0.429,0.714,0.25,0.284,0.408,0.239,107.0,104.0,105.0,0.198,0.66,83.3,0.217,0.265,0.356,,,,,,,,,,,,,,,,,,
4,2024-05-12,746965,Strikeout,strikeout,True,608701,669022,Rob Refsnyder,MacKenzie Gore,0,4560e0be-8fd3-4e57-80a3-bbf0dcbaf9ab,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.01,3.96,98.2,98.0,115.0,103.0,0.736,10.58,3.38,9.49,0.64,0.9,0.284,0.331,0.164,0.273,0.434,94.0,89.0,93.0,130.0,99.0,105.0,,,,93.0,87.0,91.0,,0.549,0.161,0.092,0.21,,-0.7,-1.82,96.4,85.9,,91.0,,,,0.321,0.607,0.512,0.429,0.714,0.25,0.284,0.408,0.239,107.0,104.0,105.0,0.198,0.66,83.3,0.217,0.265,0.356,,,,,,,,,,,,,,,,,,
5,2024-05-12,746965,Strikeout,strikeout,True,641933,669022,Tyler O'Neill,MacKenzie Gore,1,2c9d5dfd-606e-41ef-ba90-81363c18820a,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.01,3.96,98.2,98.0,115.0,103.0,0.736,10.58,3.38,9.49,0.64,0.9,0.284,0.331,0.164,0.273,0.434,94.0,89.0,93.0,130.0,99.0,105.0,,,,93.0,87.0,91.0,,0.549,0.161,0.092,0.21,,-0.7,-1.82,96.4,85.9,,91.0,,,,0.321,0.607,0.512,0.429,0.714,0.25,0.284,0.408,0.239,107.0,104.0,105.0,0.198,0.66,83.3,0.217,0.265,0.356,,,,,,,,,,,,,,,,,,
6,2024-05-12,746965,Strikeout,strikeout,True,646240,669022,Rafael Devers,MacKenzie Gore,0,d313afc9-c653-4de6-b339-592eafcb5dd4,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.01,3.96,98.2,98.0,115.0,103.0,0.736,10.58,3.38,9.49,0.64,0.9,0.284,0.331,0.164,0.273,0.434,94.0,89.0,93.0,130.0,99.0,105.0,,,,93.0,87.0,91.0,,0.549,0.161,0.092,0.21,,-0.7,-1.82,96.4,85.9,,91.0,,,,0.321,0.607,0.512,0.429,0.714,0.25,0.284,0.408,0.239,107.0,104.0,105.0,0.198,0.66,83.3,0.217,0.265,0.356,,,,,,,,,,,,,,,,,,
7,2024-05-12,746965,Groundout,field_out,True,608385,678394,Jesse Winker,Brayan Bello,0,d4b2a731-f735-418d-8317-ece8d53336ea,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,5.32,4.64,89.2,100.0,103.0,104.0,0.754,8.53,3.31,9.94,1.41,2.03,0.216,0.363,0.165,0.275,0.404,90.0,101.0,100.0,73.0,108.0,97.0,104.0,102.0,104.0,117.0,98.0,111.0,0.402,0.023,0.285,0.29,6.0,-1.35,-1.46,0.33,96.3,87.3,95.8,86.9,0.364,0.536,0.12,0.168,0.345,0.363,0.291,0.465,0.352,0.0,0.0,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2024-05-12,746965,Lineout,field_out,True,669222,678394,Nick Senzel,Brayan Bello,0,5488f735-33b6-4c41-97c5-5ee44c07ae30,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,5.32,4.64,89.2,100.0,103.0,104.0,0.754,8.53,3.31,9.94,1.41,2.03,0.216,0.363,0.165,0.275,0.404,90.0,101.0,100.0,73.0,108.0,97.0,104.0,102.0,104.0,117.0,98.0,111.0,0.402,0.023,0.285,0.29,6.0,-1.35,-1.46,0.33,96.3,87.3,95.8,86.9,0.364,0.536,0.12,0.168,0.345,0.363,0.291,0.465,0.352,0.0,0.0,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-05-12,746965,Walk,walk,False,592696,678394,Eddie Rosario,Brayan Bello,0,a12ed18a-3f29-4c95-aa01-43b47c1e1705,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,5.32,4.64,89.2,100.0,103.0,104.0,0.754,8.53,3.31,9.94,1.41,2.03,0.216,0.363,0.165,0.275,0.404,90.0,101.0,100.0,73.0,108.0,97.0,104.0,102.0,104.0,117.0,98.0,111.0,0.402,0.023,0.285,0.29,6.0,-1.35,-1.46,0.33,96.3,87.3,95.8,86.9,0.364,0.536,0.12,0.168,0.345,0.363,0.291,0.465,0.352,0.0,0.0,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2024-05-12,746965,Runner Out,other_out,True,545121,678394,Ildemaro Vargas,Brayan Bello,0,17f494ce-1ce8-4f75-9983-1698fde00ff6,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,5.32,4.64,89.2,100.0,103.0,104.0,0.754,8.53,3.31,9.94,1.41,2.03,0.216,0.363,0.165,0.275,0.404,90.0,101.0,100.0,73.0,108.0,97.0,104.0,102.0,104.0,117.0,98.0,111.0,0.402,0.023,0.285,0.29,6.0,-1.35,-1.46,0.33,96.3,87.3,95.8,86.9,0.364,0.536,0.12,0.168,0.345,0.363,0.291,0.465,0.352,0.0,0.0,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-05-12,746965,Walk,walk,False,657136,669022,Connor Wong,MacKenzie Gore,0,92d1671b-a57a-441b-ad90-0a57f1336217,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.01,3.96,98.2,98.0,115.0,103.0,0.736,10.58,3.38,9.49,0.64,0.9,0.284,0.331,0.164,0.273,0.434,94.0,89.0,93.0,130.0,99.0,105.0,,,,93.0,87.0,91.0,,0.549,0.161,0.092,0.21,,-0.7,-1.82,96.4,85.9,,91.0,,,,0.321,0.607,0.512,0.429,0.714,0.25,0.284,0.408,0.239,107.0,104.0,105.0,0.198,0.66,83.3,0.217,0.265,0.356,,,,,,,,,,,,,,,,,,
12,2024-05-12,746965,Single,single,False,643265,669022,Garrett Cooper,MacKenzie Gore,1,e5ad033e-f3ab-467b-bd6c-f3955534b30f,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.01,3.96,98.2,98.0,115.0,103.0,0.736,10.58,3.38,9.49,0.64,0.9,0.284,0.331,0.164,0.273,0.434,94.0,89.0,93.0,130.0,99.0,105.0,,,,93.0,87.0,91.0,,0.549,0.161,0.092,0.21,,-0.7,-1.82,96.4,85.9,,91.0,,,,0.321,0.607,0.512,0.429,0.714,0.25,0.284,0.408,0.239,107.0,104.0,105.0,0.198,0.66,83.3,0.217,0.265,0.356,,,,,,,,,,,,,,,,,,
13,2024-05-12,746965,Field Error,field_error,False,687093,669022,Vaughn Grissom,MacKenzie Gore,1,89a6a545-9f20-4890-813b-7e6617aaf5ab,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.01,3.96,98.2,98.0,115.0,103.0,0.736,10.58,3.38,9.49,0.64,0.9,0.284,0.331,0.164,0.273,0.434,94.0,89.0,93.0,130.0,99.0,105.0,,,,93.0,87.0,91.0,,0.549,0.161,0.092,0.21,,-0.7,-1.82,96.4,85.9,,91.0,,,,0.321,0.607,0.512,0.429,0.714,0.25,0.284,0.408,0.239,107.0,104.0,105.0,0.198,0.66,83.3,0.217,0.265,0.356,,,,,,,,,,,,,,,,,,
14,2024-05-12,746965,Forceout,force_out,True,680776,669022,Jarren Duran,MacKenzie Gore,1,04dfe1bf-29f0-40f6-8ae6-6f0e9aa11fbc,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.01,3.96,98.2,98.0,115.0,103.0,0.736,10.58,3.38,9.49,0.64,0.9,0.284,0.331,0.164,0.273,0.434,94.0,89.0,93.0,130.0,99.0,105.0,,,,93.0,87.0,91.0,,0.549,0.161,0.092,0.21,,-0.7,-1.82,96.4,85.9,,91.0,,,,0.321,0.607,0.512,0.429,0.714,0.25,0.284,0.408,0.239,107.0,104.0,105.0,0.198,0.66,83.3,0.217,0.265,0.356,,,,,,,,,,,,,,,,,,
15,2024-05-12,746965,Double,double,False,678882,669022,Ceddanne Rafaela,MacKenzie Gore,1,4b70491c-2157-483a-9f98-5cccbec7cf42,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.01,3.96,98.2,98.0,115.0,103.0,0.736,10.58,3.38,9.49,0.64,0.9,0.284,0.331,0.164,0.273,0.434,94.0,89.0,93.0,130.0,99.0,105.0,,,,93.0,87.0,91.0,,0.549,0.161,0.092,0.21,,-0.7,-1.82,96.4,85.9,,91.0,,,,0.321,0.607,0.512,0.429,0.714,0.25,0.284,0.408,0.239,107.0,104.0,105.0,0.198,0.66,83.3,0.217,0.265,0.356,,,,,,,,,,,,,,,,,,
