,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,wFA/C,wFS/C,wSI/C,wSL/C,vFA,vFS,vSI,vSL,SL_ba,SL_slg,SL_whiff,FS_ba,FS_slg,FS_whiff,SI_ba,SI_slg,SI_whiff,FF_ba,FF_slg,FF_whiff,ST_ba,ST_slg,ST_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,CU%,CH%,wCU/C,wCH/C,vCH,vCU,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff
0,2024-07-27,745059,Flyout,field_out,True,663697,641793,Jonathan India,Zack Littell,0,20e7b770-9bca-49c1-8a7e-f4abbf58d1e2,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,3.89,4.43,129.2,103.0,83.0,98.0,0.792,8.05,1.8,9.99,1.39,0.81,0.223,0.407,0.149,0.293,0.454,55.0,110.0,91.0,68.0,104.0,92.0,100.0,100.0,99.0,106.0,105.0,111.0,0.156,0.21,0.227,0.407,-0.18,-1.42,-0.87,0.63,92.6,83.1,91.7,85.6,0.253,0.405,0.214,0.269,0.462,0.335,0.276,0.46,0.152,0.291,0.43,0.185,0.419,0.613,0.121,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-07-27,745059,Flyout,field_out,True,682829,641793,Elly De La Cruz,Zack Littell,0,71b26cef-9c68-4b7a-af0a-2eb2e3c99289,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,3.89,4.43,129.2,103.0,83.0,98.0,0.792,8.05,1.8,9.99,1.39,0.81,0.223,0.407,0.149,0.293,0.454,55.0,110.0,91.0,68.0,104.0,92.0,100.0,100.0,99.0,106.0,105.0,111.0,0.156,0.21,0.227,0.407,-0.18,-1.42,-0.87,0.63,92.6,83.1,91.7,85.6,0.253,0.405,0.214,0.269,0.462,0.335,0.276,0.46,0.152,0.291,0.43,0.185,0.419,0.613,0.121,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-07-27,745059,Strikeout,strikeout,True,668715,641793,Spencer Steer,Zack Littell,0,9dd2c95e-a219-4cc0-aef5-7daf03599861,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,3.89,4.43,129.2,103.0,83.0,98.0,0.792,8.05,1.8,9.99,1.39,0.81,0.223,0.407,0.149,0.293,0.454,55.0,110.0,91.0,68.0,104.0,92.0,100.0,100.0,99.0,106.0,105.0,111.0,0.156,0.21,0.227,0.407,-0.18,-1.42,-0.87,0.63,92.6,83.1,91.7,85.6,0.253,0.405,0.214,0.269,0.462,0.335,0.276,0.46,0.152,0.291,0.43,0.185,0.419,0.613,0.121,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-07-27,745059,Strikeout,strikeout,True,650490,671096,Yandy Díaz,Andrew Abbott,0,2026f457-5ba8-4380-94be-c92bd416826f,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.72,4.05,138.0,98.0,92.0,97.0,0.805,7.43,3.39,8.28,1.63,0.68,0.256,0.364,0.163,0.287,0.428,78.0,96.0,90.0,,,,124.0,106.0,112.0,,,,,0.535,,0.186,-0.24,,,0.53,92.8,,,82.9,,,,,,,,,,0.254,0.451,0.194,0.188,0.305,0.286,96.0,94.0,97.0,101.0,98.0,100.0,0.115,0.163,-1.6,0.23,84.8,80.8,0.214,0.429,0.273,0.333,0.667,0.17,,,,,,,,,
4,2024-07-27,745059,Pop Out,field_out,True,642708,671096,Amed Rosario,Andrew Abbott,0,aa365ef8-46ea-41eb-ac51-d1081081c313,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.72,4.05,138.0,98.0,92.0,97.0,0.805,7.43,3.39,8.28,1.63,0.68,0.256,0.364,0.163,0.287,0.428,78.0,96.0,90.0,,,,124.0,106.0,112.0,,,,,0.535,,0.186,-0.24,,,0.53,92.8,,,82.9,,,,,,,,,,0.254,0.451,0.194,0.188,0.305,0.286,96.0,94.0,97.0,101.0,98.0,100.0,0.115,0.163,-1.6,0.23,84.8,80.8,0.214,0.429,0.273,0.333,0.667,0.17,,,,,,,,,
5,2024-07-27,745059,Double,double,False,664040,671096,Brandon Lowe,Andrew Abbott,0,09433705-b31f-4917-b090-ef04c70ff057,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.72,4.05,138.0,98.0,92.0,97.0,0.805,7.43,3.39,8.28,1.63,0.68,0.256,0.364,0.163,0.287,0.428,78.0,96.0,90.0,,,,124.0,106.0,112.0,,,,,0.535,,0.186,-0.24,,,0.53,92.8,,,82.9,,,,,,,,,,0.254,0.451,0.194,0.188,0.305,0.286,96.0,94.0,97.0,101.0,98.0,100.0,0.115,0.163,-1.6,0.23,84.8,80.8,0.214,0.429,0.273,0.333,0.667,0.17,,,,,,,,,
6,2024-07-27,745059,Flyout,field_out,True,670623,671096,Isaac Paredes,Andrew Abbott,0,ea1b1a81-c596-4b82-98d8-832cec49674f,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.72,4.05,138.0,98.0,92.0,97.0,0.805,7.43,3.39,8.28,1.63,0.68,0.256,0.364,0.163,0.287,0.428,78.0,96.0,90.0,,,,124.0,106.0,112.0,,,,,0.535,,0.186,-0.24,,,0.53,92.8,,,82.9,,,,,,,,,,0.254,0.451,0.194,0.188,0.305,0.286,96.0,94.0,97.0,101.0,98.0,100.0,0.115,0.163,-1.6,0.23,84.8,80.8,0.214,0.429,0.273,0.333,0.667,0.17,,,,,,,,,
7,2024-07-27,745059,Lineout,field_out,True,670770,641793,TJ Friedl,Zack Littell,0,118a004a-2bde-41ef-a42f-fc6d74dc6950,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,3.89,4.43,129.2,103.0,83.0,98.0,0.792,8.05,1.8,9.99,1.39,0.81,0.223,0.407,0.149,0.293,0.454,55.0,110.0,91.0,68.0,104.0,92.0,100.0,100.0,99.0,106.0,105.0,111.0,0.156,0.21,0.227,0.407,-0.18,-1.42,-0.87,0.63,92.6,83.1,91.7,85.6,0.253,0.405,0.214,0.269,0.462,0.335,0.276,0.46,0.152,0.291,0.43,0.185,0.419,0.613,0.121,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2024-07-27,745059,Groundout,field_out,True,600869,641793,Jeimer Candelario,Zack Littell,0,b19a2788-4269-404c-983e-28902b666659,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,3.89,4.43,129.2,103.0,83.0,98.0,0.792,8.05,1.8,9.99,1.39,0.81,0.223,0.407,0.149,0.293,0.454,55.0,110.0,91.0,68.0,104.0,92.0,100.0,100.0,99.0,106.0,105.0,111.0,0.156,0.21,0.227,0.407,-0.18,-1.42,-0.87,0.63,92.6,83.1,91.7,85.6,0.253,0.405,0.214,0.269,0.462,0.335,0.276,0.46,0.152,0.291,0.43,0.185,0.419,0.613,0.121,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-07-27,745059,Flyout,field_out,True,663886,641793,Tyler Stephenson,Zack Littell,0,eab4ed71-d3fb-4368-8639-035b6581a401,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,3.89,4.43,129.2,103.0,83.0,98.0,0.792,8.05,1.8,9.99,1.39,0.81,0.223,0.407,0.149,0.293,0.454,55.0,110.0,91.0,68.0,104.0,92.0,100.0,100.0,99.0,106.0,105.0,111.0,0.156,0.21,0.227,0.407,-0.18,-1.42,-0.87,0.63,92.6,83.1,91.7,85.6,0.253,0.405,0.214,0.269,0.462,0.335,0.276,0.46,0.152,0.291,0.43,0.185,0.419,0.613,0.121,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2024-07-27,745059,Single,single,False,678554,671096,Curtis Mead,Andrew Abbott,0,1e1ef164-cbc8-4e85-8596-ecf1fb6ef5b3,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.72,4.05,138.0,98.0,92.0,97.0,0.805,7.43,3.39,8.28,1.63,0.68,0.256,0.364,0.163,0.287,0.428,78.0,96.0,90.0,,,,124.0,106.0,112.0,,,,,0.535,,0.186,-0.24,,,0.53,92.8,,,82.9,,,,,,,,,,0.254,0.451,0.194,0.188,0.305,0.286,96.0,94.0,97.0,101.0,98.0,100.0,0.115,0.163,-1.6,0.23,84.8,80.8,0.214,0.429,0.273,0.333,0.667,0.17,,,,,,,,,
11,2024-07-27,745059,Walk,walk,False,676356,671096,Jonny DeLuca,Andrew Abbott,1,c922272d-d80c-4c4e-940d-14cf533ccdc5,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.72,4.05,138.0,98.0,92.0,97.0,0.805,7.43,3.39,8.28,1.63,0.68,0.256,0.364,0.163,0.287,0.428,78.0,96.0,90.0,,,,124.0,106.0,112.0,,,,,0.535,,0.186,-0.24,,,0.53,92.8,,,82.9,,,,,,,,,,0.254,0.451,0.194,0.188,0.305,0.286,96.0,94.0,97.0,101.0,98.0,100.0,0.115,0.163,-1.6,0.23,84.8,80.8,0.214,0.429,0.273,0.333,0.667,0.17,,,,,,,,,
12,2024-07-27,745059,Sac Bunt,sac_bunt,True,676609,671096,José Caballero,Andrew Abbott,1,3c6fbe15-59ea-4181-8f0e-f1b726c1c990,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.72,4.05,138.0,98.0,92.0,97.0,0.805,7.43,3.39,8.28,1.63,0.68,0.256,0.364,0.163,0.287,0.428,78.0,96.0,90.0,,,,124.0,106.0,112.0,,,,,0.535,,0.186,-0.24,,,0.53,92.8,,,82.9,,,,,,,,,,0.254,0.451,0.194,0.188,0.305,0.286,96.0,94.0,97.0,101.0,98.0,100.0,0.115,0.163,-1.6,0.23,84.8,80.8,0.214,0.429,0.273,0.333,0.667,0.17,,,,,,,,,
13,2024-07-27,745059,Fielders Choice Out,fielders_choice_out,True,642350,671096,Jose Siri,Andrew Abbott,1,33b4cb24-13bd-4a3d-a4b7-9692805c7101,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.72,4.05,138.0,98.0,92.0,97.0,0.805,7.43,3.39,8.28,1.63,0.68,0.256,0.364,0.163,0.287,0.428,78.0,96.0,90.0,,,,124.0,106.0,112.0,,,,,0.535,,0.186,-0.24,,,0.53,92.8,,,82.9,,,,,,,,,,0.254,0.451,0.194,0.188,0.305,0.286,96.0,94.0,97.0,101.0,98.0,100.0,0.115,0.163,-1.6,0.23,84.8,80.8,0.214,0.429,0.273,0.333,0.667,0.17,,,,,,,,,
14,2024-07-27,745059,Pickoff Caught Stealing 2B,pickoff_caught_stealing_2b,True,656577,671096,Alex Jackson,Andrew Abbott,0,bc846a1d-7092-4180-8a7e-3a6da2fb3216,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.72,4.05,138.0,98.0,92.0,97.0,0.805,7.43,3.39,8.28,1.63,0.68,0.256,0.364,0.163,0.287,0.428,78.0,96.0,90.0,,,,124.0,106.0,112.0,,,,,0.535,,0.186,-0.24,,,0.53,92.8,,,82.9,,,,,,,,,,0.254,0.451,0.194,0.188,0.305,0.286,96.0,94.0,97.0,101.0,98.0,100.0,0.115,0.163,-1.6,0.23,84.8,80.8,0.214,0.429,0.273,0.333,0.667,0.17,,,,,,,,,
15,2024-07-27,745059,Flyout,field_out,True,641584,641793,Jake Fraley,Zack Littell,0,dfa39031-c0d8-4b4a-bcc5-ca1284766718,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,3.89,4.43,129.2,103.0,83.0,98.0,0.792,8.05,1.8,9.99,1.39,0.81,0.223,0.407,0.149,0.293,0.454,55.0,110.0,91.0,68.0,104.0,92.0,100.0,100.0,99.0,106.0,105.0,111.0,0.156,0.21,0.227,0.407,-0.18,-1.42,-0.87,0.63,92.6,83.1,91.7,85.6,0.253,0.405,0.214,0.269,0.462,0.335,0.276,0.46,0.152,0.291,0.43,0.185,0.419,0.613,0.121,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-07-27,745059,Single,single,False,682622,641793,Noelvi Marte,Zack Littell,0,2677c10e-a719-40c0-b800-80e80c875fdf,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,3.89,4.43,129.2,103.0,83.0,98.0,0.792,8.05,1.8,9.99,1.39,0.81,0.223,0.407,0.149,0.293,0.454,55.0,110.0,91.0,68.0,104.0,92.0,100.0,100.0,99.0,106.0,105.0,111.0,0.156,0.21,0.227,0.407,-0.18,-1.42,-0.87,0.63,92.6,83.1,91.7,85.6,0.253,0.405,0.214,0.269,0.462,0.335,0.276,0.46,0.152,0.291,0.43,0.185,0.419,0.613,0.121,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-07-27,745059,Strikeout,strikeout,True,666181,641793,Will Benson,Zack Littell,1,4b6c9b77-eace-4f69-ba3a-d0e8c9213722,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,3.89,4.43,129.2,103.0,83.0,98.0,0.792,8.05,1.8,9.99,1.39,0.81,0.223,0.407,0.149,0.293,0.454,55.0,110.0,91.0,68.0,104.0,92.0,100.0,100.0,99.0,106.0,105.0,111.0,0.156,0.21,0.227,0.407,-0.18,-1.42,-0.87,0.63,92.6,83.1,91.7,85.6,0.253,0.405,0.214,0.269,0.462,0.335,0.276,0.46,0.152,0.291,0.43,0.185,0.419,0.613,0.121,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-07-27,745059,Pop Out,field_out,True,656577,671096,Alex Jackson,Andrew Abbott,0,dc470505-f872-46de-82bc-94bb136f1a12,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.72,4.05,138.0,98.0,92.0,97.0,0.805,7.43,3.39,8.28,1.63,0.68,0.256,0.364,0.163,0.287,0.428,78.0,96.0,90.0,,,,124.0,106.0,112.0,,,,,0.535,,0.186,-0.24,,,0.53,92.8,,,82.9,,,,,,,,,,0.254,0.451,0.194,0.188,0.305,0.286,96.0,94.0,97.0,101.0,98.0,100.0,0.115,0.163,-1.6,0.23,84.8,80.8,0.214,0.429,0.273,0.333,0.667,0.17,,,,,,,,,
19,2024-07-27,745059,Pop Out,field_out,True,650490,671096,Yandy Díaz,Andrew Abbott,0,c5872842-43b8-4e33-9cef-45f1eb69a000,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.72,4.05,138.0,98.0,92.0,97.0,0.805,7.43,3.39,8.28,1.63,0.68,0.256,0.364,0.163,0.287,0.428,78.0,96.0,90.0,,,,124.0,106.0,112.0,,,,,0.535,,0.186,-0.24,,,0.53,92.8,,,82.9,,,,,,,,,,0.254,0.451,0.194,0.188,0.305,0.286,96.0,94.0,97.0,101.0,98.0,100.0,0.115,0.163,-1.6,0.23,84.8,80.8,0.214,0.429,0.273,0.333,0.667,0.17,,,,,,,,,
20,2024-07-27,745059,Double,double,False,642708,671096,Amed Rosario,Andrew Abbott,0,f85bf772-5d7c-4fe0-83ae-b889f28aa4bc,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.72,4.05,138.0,98.0,92.0,97.0,0.805,7.43,3.39,8.28,1.63,0.68,0.256,0.364,0.163,0.287,0.428,78.0,96.0,90.0,,,,124.0,106.0,112.0,,,,,0.535,,0.186,-0.24,,,0.53,92.8,,,82.9,,,,,,,,,,0.254,0.451,0.194,0.188,0.305,0.286,96.0,94.0,97.0,101.0,98.0,100.0,0.115,0.163,-1.6,0.23,84.8,80.8,0.214,0.429,0.273,0.333,0.667,0.17,,,,,,,,,
21,2024-07-27,745059,Flyout,field_out,True,664040,671096,Brandon Lowe,Andrew Abbott,0,cdf19015-d28c-4f65-9381-77437495bf67,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.72,4.05,138.0,98.0,92.0,97.0,0.805,7.43,3.39,8.28,1.63,0.68,0.256,0.364,0.163,0.287,0.428,78.0,96.0,90.0,,,,124.0,106.0,112.0,,,,,0.535,,0.186,-0.24,,,0.53,92.8,,,82.9,,,,,,,,,,0.254,0.451,0.194,0.188,0.305,0.286,96.0,94.0,97.0,101.0,98.0,100.0,0.115,0.163,-1.6,0.23,84.8,80.8,0.214,0.429,0.273,0.333,0.667,0.17,,,,,,,,,
22,2024-07-27,745059,Pop Out,field_out,True,663697,641793,Jonathan India,Zack Littell,0,22210185-f480-4dcc-8462-77ea45ba4055,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,3.89,4.43,129.2,103.0,83.0,98.0,0.792,8.05,1.8,9.99,1.39,0.81,0.223,0.407,0.149,0.293,0.454,55.0,110.0,91.0,68.0,104.0,92.0,100.0,100.0,99.0,106.0,105.0,111.0,0.156,0.21,0.227,0.407,-0.18,-1.42,-0.87,0.63,92.6,83.1,91.7,85.6,0.253,0.405,0.214,0.269,0.462,0.335,0.276,0.46,0.152,0.291,0.43,0.185,0.419,0.613,0.121,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-07-27,745059,Strikeout,strikeout,True,682829,641793,Elly De La Cruz,Zack Littell,0,5282be92-a494-43e6-a7cd-73ce24f29cba,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,3.89,4.43,129.2,103.0,83.0,98.0,0.792,8.05,1.8,9.99,1.39,0.81,0.223,0.407,0.149,0.293,0.454,55.0,110.0,91.0,68.0,104.0,92.0,100.0,100.0,99.0,106.0,105.0,111.0,0.156,0.21,0.227,0.407,-0.18,-1.42,-0.87,0.63,92.6,83.1,91.7,85.6,0.253,0.405,0.214,0.269,0.462,0.335,0.276,0.46,0.152,0.291,0.43,0.185,0.419,0.613,0.121,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-07-27,745059,Single,single,False,668715,641793,Spencer Steer,Zack Littell,0,750a83fc-4493-4da5-ad9a-39c1b6dbbd0f,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,3.89,4.43,129.2,103.0,83.0,98.0,0.792,8.05,1.8,9.99,1.39,0.81,0.223,0.407,0.149,0.293,0.454,55.0,110.0,91.0,68.0,104.0,92.0,100.0,100.0,99.0,106.0,105.0,111.0,0.156,0.21,0.227,0.407,-0.18,-1.42,-0.87,0.63,92.6,83.1,91.7,85.6,0.253,0.405,0.214,0.269,0.462,0.335,0.276,0.46,0.152,0.291,0.43,0.185,0.419,0.613,0.121,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-07-27,745059,Single,single,False,670770,641793,TJ Friedl,Zack Littell,1,1cc53cb8-1893-4cae-8a9c-3d523720edcf,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,3.89,4.43,129.2,103.0,83.0,98.0,0.792,8.05,1.8,9.99,1.39,0.81,0.223,0.407,0.149,0.293,0.454,55.0,110.0,91.0,68.0,104.0,92.0,100.0,100.0,99.0,106.0,105.0,111.0,0.156,0.21,0.227,0.407,-0.18,-1.42,-0.87,0.63,92.6,83.1,91.7,85.6,0.253,0.405,0.214,0.269,0.462,0.335,0.276,0.46,0.152,0.291,0.43,0.185,0.419,0.613,0.121,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-07-27,745059,Lineout,field_out,True,600869,641793,Jeimer Candelario,Zack Littell,0,7d513e4c-f2b9-48d9-82bf-9a143344719c,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,3.89,4.43,129.2,103.0,83.0,98.0,0.792,8.05,1.8,9.99,1.39,0.81,0.223,0.407,0.149,0.293,0.454,55.0,110.0,91.0,68.0,104.0,92.0,100.0,100.0,99.0,106.0,105.0,111.0,0.156,0.21,0.227,0.407,-0.18,-1.42,-0.87,0.63,92.6,83.1,91.7,85.6,0.253,0.405,0.214,0.269,0.462,0.335,0.276,0.46,0.152,0.291,0.43,0.185,0.419,0.613,0.121,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-07-27,745059,Pop Out,field_out,True,670623,671096,Isaac Paredes,Andrew Abbott,0,4210ccbd-ed71-4ae1-bf1f-ac28ad384a57,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.72,4.05,138.0,98.0,92.0,97.0,0.805,7.43,3.39,8.28,1.63,0.68,0.256,0.364,0.163,0.287,0.428,78.0,96.0,90.0,,,,124.0,106.0,112.0,,,,,0.535,,0.186,-0.24,,,0.53,92.8,,,82.9,,,,,,,,,,0.254,0.451,0.194,0.188,0.305,0.286,96.0,94.0,97.0,101.0,98.0,100.0,0.115,0.163,-1.6,0.23,84.8,80.8,0.214,0.429,0.273,0.333,0.667,0.17,,,,,,,,,
28,2024-07-27,745059,Single,single,False,678554,671096,Curtis Mead,Andrew Abbott,0,5a2a1ff9-5cc2-4430-86ee-a5a15713fae4,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.72,4.05,138.0,98.0,92.0,97.0,0.805,7.43,3.39,8.28,1.63,0.68,0.256,0.364,0.163,0.287,0.428,78.0,96.0,90.0,,,,124.0,106.0,112.0,,,,,0.535,,0.186,-0.24,,,0.53,92.8,,,82.9,,,,,,,,,,0.254,0.451,0.194,0.188,0.305,0.286,96.0,94.0,97.0,101.0,98.0,100.0,0.115,0.163,-1.6,0.23,84.8,80.8,0.214,0.429,0.273,0.333,0.667,0.17,,,,,,,,,
29,2024-07-27,745059,Walk,walk,False,676356,671096,Jonny DeLuca,Andrew Abbott,1,c5735f6b-688c-4d48-aef7-9792bffeaebb,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.72,4.05,138.0,98.0,92.0,97.0,0.805,7.43,3.39,8.28,1.63,0.68,0.256,0.364,0.163,0.287,0.428,78.0,96.0,90.0,,,,124.0,106.0,112.0,,,,,0.535,,0.186,-0.24,,,0.53,92.8,,,82.9,,,,,,,,,,0.254,0.451,0.194,0.188,0.305,0.286,96.0,94.0,97.0,101.0,98.0,100.0,0.115,0.163,-1.6,0.23,84.8,80.8,0.214,0.429,0.273,0.333,0.667,0.17,,,,,,,,,
30,2024-07-27,745059,Strikeout,strikeout,True,676609,671096,José Caballero,Andrew Abbott,0,de52f321-998a-4778-b66c-8785adaee300,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.72,4.05,138.0,98.0,92.0,97.0,0.805,7.43,3.39,8.28,1.63,0.68,0.256,0.364,0.163,0.287,0.428,78.0,96.0,90.0,,,,124.0,106.0,112.0,,,,,0.535,,0.186,-0.24,,,0.53,92.8,,,82.9,,,,,,,,,,0.254,0.451,0.194,0.188,0.305,0.286,96.0,94.0,97.0,101.0,98.0,100.0,0.115,0.163,-1.6,0.23,84.8,80.8,0.214,0.429,0.273,0.333,0.667,0.17,,,,,,,,,
31,2024-07-27,745059,Lineout,field_out,True,642350,671096,Jose Siri,Andrew Abbott,0,d197b6a6-060d-4d5f-93eb-c428c9b9e5d8,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.72,4.05,138.0,98.0,92.0,97.0,0.805,7.43,3.39,8.28,1.63,0.68,0.256,0.364,0.163,0.287,0.428,78.0,96.0,90.0,,,,124.0,106.0,112.0,,,,,0.535,,0.186,-0.24,,,0.53,92.8,,,82.9,,,,,,,,,,0.254,0.451,0.194,0.188,0.305,0.286,96.0,94.0,97.0,101.0,98.0,100.0,0.115,0.163,-1.6,0.23,84.8,80.8,0.214,0.429,0.273,0.333,0.667,0.17,,,,,,,,,
32,2024-07-27,745059,Flyout,field_out,True,663886,641793,Tyler Stephenson,Zack Littell,0,eda2f696-6b11-423f-8607-9fcd3f13e39f,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,3.89,4.43,129.2,103.0,83.0,98.0,0.792,8.05,1.8,9.99,1.39,0.81,0.223,0.407,0.149,0.293,0.454,55.0,110.0,91.0,68.0,104.0,92.0,100.0,100.0,99.0,106.0,105.0,111.0,0.156,0.21,0.227,0.407,-0.18,-1.42,-0.87,0.63,92.6,83.1,91.7,85.6,0.253,0.405,0.214,0.269,0.462,0.335,0.276,0.46,0.152,0.291,0.43,0.185,0.419,0.613,0.121,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-07-27,745059,Strikeout,strikeout,True,641584,641793,Jake Fraley,Zack Littell,0,506af63c-2960-47f4-a4fa-d8bfb10789e9,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,3.89,4.43,129.2,103.0,83.0,98.0,0.792,8.05,1.8,9.99,1.39,0.81,0.223,0.407,0.149,0.293,0.454,55.0,110.0,91.0,68.0,104.0,92.0,100.0,100.0,99.0,106.0,105.0,111.0,0.156,0.21,0.227,0.407,-0.18,-1.42,-0.87,0.63,92.6,83.1,91.7,85.6,0.253,0.405,0.214,0.269,0.462,0.335,0.276,0.46,0.152,0.291,0.43,0.185,0.419,0.613,0.121,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-07-27,745059,Hit By Pitch,hit_by_pitch,False,682622,641793,Noelvi Marte,Zack Littell,0,d4a003b8-7da8-4591-957c-7f7289ce8051,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,3.89,4.43,129.2,103.0,83.0,98.0,0.792,8.05,1.8,9.99,1.39,0.81,0.223,0.407,0.149,0.293,0.454,55.0,110.0,91.0,68.0,104.0,92.0,100.0,100.0,99.0,106.0,105.0,111.0,0.156,0.21,0.227,0.407,-0.18,-1.42,-0.87,0.63,92.6,83.1,91.7,85.6,0.253,0.405,0.214,0.269,0.462,0.335,0.276,0.46,0.152,0.291,0.43,0.185,0.419,0.613,0.121,,,,,,,,,,,,,,,,,,,,,,,,,,,
