,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,KC%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wKC/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,vKC,ST_ba,ST_slg,ST_whiff,SI_ba,SI_slg,SI_whiff,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,SL_ba,SL_slg,SL_whiff,FS_ba,FS_slg,FS_whiff
10,2024-08-18,745139,Walk,walk,False,605131,543243,Austin Barnes,Sonny Gray,1,5af75356-60ab-4a2d-baf6-812085b03ed3,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.96,3.92,147.2,103.0,110.0,105.0,0.732,10.91,2.19,7.74,1.28,1.27,0.193,0.433,0.15,0.356,0.433,70.0,91.0,86.0,119.0,96.0,97.0,106.0,96.0,101.0,95.0,115.0,112.0,152.0,116.0,127.0,91.0,98.0,96.0,0.164,0.238,0.183,0.198,0.148,0.0,0.068,0.26,0.26,1.13,0.75,0.63,-2.43,-1.98,92.4,87.8,88.3,92.9,84.8,80.0,75.4,0.152,0.222,0.424,0.205,0.411,0.201,0.317,0.564,0.187,0.289,0.506,0.284,0.213,0.459,0.321,0.36,0.68,0.321,,,,,,,,,,,,
11,2024-08-18,745139,Strikeout,strikeout,True,605113,543243,Nick Ahmed,Sonny Gray,0,5eeb64f9-2e17-45c8-bcc1-2e61a27ec0b6,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.96,3.92,147.2,103.0,110.0,105.0,0.732,10.91,2.19,7.74,1.28,1.27,0.193,0.433,0.15,0.356,0.433,70.0,91.0,86.0,119.0,96.0,97.0,106.0,96.0,101.0,95.0,115.0,112.0,152.0,116.0,127.0,91.0,98.0,96.0,0.164,0.238,0.183,0.198,0.148,0.0,0.068,0.26,0.26,1.13,0.75,0.63,-2.43,-1.98,92.4,87.8,88.3,92.9,84.8,80.0,75.4,0.152,0.222,0.424,0.205,0.411,0.201,0.317,0.564,0.187,0.289,0.506,0.284,0.213,0.459,0.321,0.36,0.68,0.321,,,,,,,,,,,,
12,2024-08-18,745139,Groundout,field_out,True,571448,477132,Nolan Arenado,Clayton Kershaw,0,b3b16f13-476d-45ef-8dd0-2b5ee2fa3852,477132.0,claytonkershaw,Kershaw,Left,Clayton Kershaw,LAD,3.72,3.81,29.0,101.0,101.0,100.0,0.788,7.45,2.48,10.24,0.31,1.16,0.13,0.467,0.141,0.283,0.466,58.0,86.0,76.0,115.0,99.0,106.0,91.0,100.0,95.0,,,,107.0,103.0,104.0,,,,0.006,0.344,,0.442,0.161,,0.023,-2.18,,-2.47,0.26,2.44,,3.89,89.9,,84.2,90.2,86.0,72.2,,,,,,,,0.412,0.5,0.082,,,,0.143,0.19,0.342,,,,61.0,72.0,74.0,0.023,-4.62,82.9,0.268,0.393,0.248,0.333,0.333,0.333
13,2024-08-18,745139,Groundout,field_out,True,502671,477132,Paul Goldschmidt,Clayton Kershaw,0,595e4e6b-043b-4d9f-85bb-ece9fcc87b8c,477132.0,claytonkershaw,Kershaw,Left,Clayton Kershaw,LAD,3.72,3.81,29.0,101.0,101.0,100.0,0.788,7.45,2.48,10.24,0.31,1.16,0.13,0.467,0.141,0.283,0.466,58.0,86.0,76.0,115.0,99.0,106.0,91.0,100.0,95.0,,,,107.0,103.0,104.0,,,,0.006,0.344,,0.442,0.161,,0.023,-2.18,,-2.47,0.26,2.44,,3.89,89.9,,84.2,90.2,86.0,72.2,,,,,,,,0.412,0.5,0.082,,,,0.143,0.19,0.342,,,,61.0,72.0,74.0,0.023,-4.62,82.9,0.268,0.393,0.248,0.333,0.333,0.333
14,2024-08-18,745139,Single,single,False,680977,477132,Brendan Donovan,Clayton Kershaw,0,b1f5941e-5c24-4878-a5f2-e584e4250896,477132.0,claytonkershaw,Kershaw,Left,Clayton Kershaw,LAD,3.72,3.81,29.0,101.0,101.0,100.0,0.788,7.45,2.48,10.24,0.31,1.16,0.13,0.467,0.141,0.283,0.466,58.0,86.0,76.0,115.0,99.0,106.0,91.0,100.0,95.0,,,,107.0,103.0,104.0,,,,0.006,0.344,,0.442,0.161,,0.023,-2.18,,-2.47,0.26,2.44,,3.89,89.9,,84.2,90.2,86.0,72.2,,,,,,,,0.412,0.5,0.082,,,,0.143,0.19,0.342,,,,61.0,72.0,74.0,0.023,-4.62,82.9,0.268,0.393,0.248,0.333,0.333,0.333
15,2024-08-18,745139,Caught Stealing 2B,caught_stealing_2b,True,691023,477132,Jordan Walker,Clayton Kershaw,0,29906c17-941f-481a-ba99-ed6829a34be2,477132.0,claytonkershaw,Kershaw,Left,Clayton Kershaw,LAD,3.72,3.81,29.0,101.0,101.0,100.0,0.788,7.45,2.48,10.24,0.31,1.16,0.13,0.467,0.141,0.283,0.466,58.0,86.0,76.0,115.0,99.0,106.0,91.0,100.0,95.0,,,,107.0,103.0,104.0,,,,0.006,0.344,,0.442,0.161,,0.023,-2.18,,-2.47,0.26,2.44,,3.89,89.9,,84.2,90.2,86.0,72.2,,,,,,,,0.412,0.5,0.082,,,,0.143,0.19,0.342,,,,61.0,72.0,74.0,0.023,-4.62,82.9,0.268,0.393,0.248,0.333,0.333,0.333
16,2024-08-18,745139,Pop Out,field_out,True,660271,543243,Shohei Ohtani,Sonny Gray,0,87df517e-0e47-458b-a495-ea0d94124138,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.96,3.92,147.2,103.0,110.0,105.0,0.732,10.91,2.19,7.74,1.28,1.27,0.193,0.433,0.15,0.356,0.433,70.0,91.0,86.0,119.0,96.0,97.0,106.0,96.0,101.0,95.0,115.0,112.0,152.0,116.0,127.0,91.0,98.0,96.0,0.164,0.238,0.183,0.198,0.148,0.0,0.068,0.26,0.26,1.13,0.75,0.63,-2.43,-1.98,92.4,87.8,88.3,92.9,84.8,80.0,75.4,0.152,0.222,0.424,0.205,0.411,0.201,0.317,0.564,0.187,0.289,0.506,0.284,0.213,0.459,0.321,0.36,0.68,0.321,,,,,,,,,,,,
17,2024-08-18,745139,Single,single,False,605141,543243,Mookie Betts,Sonny Gray,0,9da5381a-7b26-41e8-b2f8-0e2394a1f019,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.96,3.92,147.2,103.0,110.0,105.0,0.732,10.91,2.19,7.74,1.28,1.27,0.193,0.433,0.15,0.356,0.433,70.0,91.0,86.0,119.0,96.0,97.0,106.0,96.0,101.0,95.0,115.0,112.0,152.0,116.0,127.0,91.0,98.0,96.0,0.164,0.238,0.183,0.198,0.148,0.0,0.068,0.26,0.26,1.13,0.75,0.63,-2.43,-1.98,92.4,87.8,88.3,92.9,84.8,80.0,75.4,0.152,0.222,0.424,0.205,0.411,0.201,0.317,0.564,0.187,0.289,0.506,0.284,0.213,0.459,0.321,0.36,0.68,0.321,,,,,,,,,,,,
18,2024-08-18,745139,Double,double,False,666158,543243,Gavin Lux,Sonny Gray,1,c35f130e-2238-4afb-8b3d-33e94a4e8c7f,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.96,3.92,147.2,103.0,110.0,105.0,0.732,10.91,2.19,7.74,1.28,1.27,0.193,0.433,0.15,0.356,0.433,70.0,91.0,86.0,119.0,96.0,97.0,106.0,96.0,101.0,95.0,115.0,112.0,152.0,116.0,127.0,91.0,98.0,96.0,0.164,0.238,0.183,0.198,0.148,0.0,0.068,0.26,0.26,1.13,0.75,0.63,-2.43,-1.98,92.4,87.8,88.3,92.9,84.8,80.0,75.4,0.152,0.222,0.424,0.205,0.411,0.201,0.317,0.564,0.187,0.289,0.506,0.284,0.213,0.459,0.321,0.36,0.68,0.321,,,,,,,,,,,,
19,2024-08-18,745139,Walk,walk,False,606192,543243,Teoscar Hernández,Sonny Gray,0,12a900e8-e346-40e4-a69e-f3bfb3145b73,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.96,3.92,147.2,103.0,110.0,105.0,0.732,10.91,2.19,7.74,1.28,1.27,0.193,0.433,0.15,0.356,0.433,70.0,91.0,86.0,119.0,96.0,97.0,106.0,96.0,101.0,95.0,115.0,112.0,152.0,116.0,127.0,91.0,98.0,96.0,0.164,0.238,0.183,0.198,0.148,0.0,0.068,0.26,0.26,1.13,0.75,0.63,-2.43,-1.98,92.4,87.8,88.3,92.9,84.8,80.0,75.4,0.152,0.222,0.424,0.205,0.411,0.201,0.317,0.564,0.187,0.289,0.506,0.284,0.213,0.459,0.321,0.36,0.68,0.321,,,,,,,,,,,,
20,2024-08-18,745139,Grounded Into DP,grounded_into_double_play,True,500743,543243,Miguel Rojas,Sonny Gray,1,2a1467b7-8dd5-4710-9573-1bcf6892f7e1,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.96,3.92,147.2,103.0,110.0,105.0,0.732,10.91,2.19,7.74,1.28,1.27,0.193,0.433,0.15,0.356,0.433,70.0,91.0,86.0,119.0,96.0,97.0,106.0,96.0,101.0,95.0,115.0,112.0,152.0,116.0,127.0,91.0,98.0,96.0,0.164,0.238,0.183,0.198,0.148,0.0,0.068,0.26,0.26,1.13,0.75,0.63,-2.43,-1.98,92.4,87.8,88.3,92.9,84.8,80.0,75.4,0.152,0.222,0.424,0.205,0.411,0.201,0.317,0.564,0.187,0.289,0.506,0.284,0.213,0.459,0.321,0.36,0.68,0.321,,,,,,,,,,,,
21,2024-08-18,745139,Pop Out,field_out,True,691023,477132,Jordan Walker,Clayton Kershaw,0,a6255966-f327-4821-9041-0ccfc8b092c5,477132.0,claytonkershaw,Kershaw,Left,Clayton Kershaw,LAD,3.72,3.81,29.0,101.0,101.0,100.0,0.788,7.45,2.48,10.24,0.31,1.16,0.13,0.467,0.141,0.283,0.466,58.0,86.0,76.0,115.0,99.0,106.0,91.0,100.0,95.0,,,,107.0,103.0,104.0,,,,0.006,0.344,,0.442,0.161,,0.023,-2.18,,-2.47,0.26,2.44,,3.89,89.9,,84.2,90.2,86.0,72.2,,,,,,,,0.412,0.5,0.082,,,,0.143,0.19,0.342,,,,61.0,72.0,74.0,0.023,-4.62,82.9,0.268,0.393,0.248,0.333,0.333,0.333
22,2024-08-18,745139,Groundout,field_out,True,686780,477132,Pedro Pagés,Clayton Kershaw,0,94488971-3746-4910-8a8a-43e0c6f89928,477132.0,claytonkershaw,Kershaw,Left,Clayton Kershaw,LAD,3.72,3.81,29.0,101.0,101.0,100.0,0.788,7.45,2.48,10.24,0.31,1.16,0.13,0.467,0.141,0.283,0.466,58.0,86.0,76.0,115.0,99.0,106.0,91.0,100.0,95.0,,,,107.0,103.0,104.0,,,,0.006,0.344,,0.442,0.161,,0.023,-2.18,,-2.47,0.26,2.44,,3.89,89.9,,84.2,90.2,86.0,72.2,,,,,,,,0.412,0.5,0.082,,,,0.143,0.19,0.342,,,,61.0,72.0,74.0,0.023,-4.62,82.9,0.268,0.393,0.248,0.333,0.333,0.333
23,2024-08-18,745139,Groundout,field_out,True,687363,477132,Victor Scott II,Clayton Kershaw,0,517caa5b-4e9c-4636-b662-badb92ca11d2,477132.0,claytonkershaw,Kershaw,Left,Clayton Kershaw,LAD,3.72,3.81,29.0,101.0,101.0,100.0,0.788,7.45,2.48,10.24,0.31,1.16,0.13,0.467,0.141,0.283,0.466,58.0,86.0,76.0,115.0,99.0,106.0,91.0,100.0,95.0,,,,107.0,103.0,104.0,,,,0.006,0.344,,0.442,0.161,,0.023,-2.18,,-2.47,0.26,2.44,,3.89,89.9,,84.2,90.2,86.0,72.2,,,,,,,,0.412,0.5,0.082,,,,0.143,0.19,0.342,,,,61.0,72.0,74.0,0.023,-4.62,82.9,0.268,0.393,0.248,0.333,0.333,0.333
24,2024-08-18,745139,Strikeout,strikeout,True,595281,543243,Kevin Kiermaier,Sonny Gray,0,2910eaee-2a8c-4da8-9842-9d816924c998,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.96,3.92,147.2,103.0,110.0,105.0,0.732,10.91,2.19,7.74,1.28,1.27,0.193,0.433,0.15,0.356,0.433,70.0,91.0,86.0,119.0,96.0,97.0,106.0,96.0,101.0,95.0,115.0,112.0,152.0,116.0,127.0,91.0,98.0,96.0,0.164,0.238,0.183,0.198,0.148,0.0,0.068,0.26,0.26,1.13,0.75,0.63,-2.43,-1.98,92.4,87.8,88.3,92.9,84.8,80.0,75.4,0.152,0.222,0.424,0.205,0.411,0.201,0.317,0.564,0.187,0.289,0.506,0.284,0.213,0.459,0.321,0.36,0.68,0.321,,,,,,,,,,,,
25,2024-08-18,745139,Strikeout,strikeout,True,571771,543243,Enrique Hernández,Sonny Gray,0,67b53d12-440a-46f6-b968-19927b72a613,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.96,3.92,147.2,103.0,110.0,105.0,0.732,10.91,2.19,7.74,1.28,1.27,0.193,0.433,0.15,0.356,0.433,70.0,91.0,86.0,119.0,96.0,97.0,106.0,96.0,101.0,95.0,115.0,112.0,152.0,116.0,127.0,91.0,98.0,96.0,0.164,0.238,0.183,0.198,0.148,0.0,0.068,0.26,0.26,1.13,0.75,0.63,-2.43,-1.98,92.4,87.8,88.3,92.9,84.8,80.0,75.4,0.152,0.222,0.424,0.205,0.411,0.201,0.317,0.564,0.187,0.289,0.506,0.284,0.213,0.459,0.321,0.36,0.68,0.321,,,,,,,,,,,,
26,2024-08-18,745139,Groundout,field_out,True,605131,543243,Austin Barnes,Sonny Gray,0,133714ea-7ec0-42df-a8a6-5ab346d534fc,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.96,3.92,147.2,103.0,110.0,105.0,0.732,10.91,2.19,7.74,1.28,1.27,0.193,0.433,0.15,0.356,0.433,70.0,91.0,86.0,119.0,96.0,97.0,106.0,96.0,101.0,95.0,115.0,112.0,152.0,116.0,127.0,91.0,98.0,96.0,0.164,0.238,0.183,0.198,0.148,0.0,0.068,0.26,0.26,1.13,0.75,0.63,-2.43,-1.98,92.4,87.8,88.3,92.9,84.8,80.0,75.4,0.152,0.222,0.424,0.205,0.411,0.201,0.317,0.564,0.187,0.289,0.506,0.284,0.213,0.459,0.321,0.36,0.68,0.321,,,,,,,,,,,,
27,2024-08-18,745139,Groundout,field_out,True,691026,477132,Masyn Winn,Clayton Kershaw,0,92b4fc5f-e692-4d3c-a03f-2f39c6cb87d7,477132.0,claytonkershaw,Kershaw,Left,Clayton Kershaw,LAD,3.72,3.81,29.0,101.0,101.0,100.0,0.788,7.45,2.48,10.24,0.31,1.16,0.13,0.467,0.141,0.283,0.466,58.0,86.0,76.0,115.0,99.0,106.0,91.0,100.0,95.0,,,,107.0,103.0,104.0,,,,0.006,0.344,,0.442,0.161,,0.023,-2.18,,-2.47,0.26,2.44,,3.89,89.9,,84.2,90.2,86.0,72.2,,,,,,,,0.412,0.5,0.082,,,,0.143,0.19,0.342,,,,61.0,72.0,74.0,0.023,-4.62,82.9,0.268,0.393,0.248,0.333,0.333,0.333
28,2024-08-18,745139,Strikeout,strikeout,True,575929,477132,Willson Contreras,Clayton Kershaw,0,0274519b-86f2-407c-a4c9-0d9c80c49fa4,477132.0,claytonkershaw,Kershaw,Left,Clayton Kershaw,LAD,3.72,3.81,29.0,101.0,101.0,100.0,0.788,7.45,2.48,10.24,0.31,1.16,0.13,0.467,0.141,0.283,0.466,58.0,86.0,76.0,115.0,99.0,106.0,91.0,100.0,95.0,,,,107.0,103.0,104.0,,,,0.006,0.344,,0.442,0.161,,0.023,-2.18,,-2.47,0.26,2.44,,3.89,89.9,,84.2,90.2,86.0,72.2,,,,,,,,0.412,0.5,0.082,,,,0.143,0.19,0.342,,,,61.0,72.0,74.0,0.023,-4.62,82.9,0.268,0.393,0.248,0.333,0.333,0.333
29,2024-08-18,745139,Groundout,field_out,True,502054,477132,Tommy Pham,Clayton Kershaw,0,7ceca853-03ee-48c9-b393-cee5b7b7cac8,477132.0,claytonkershaw,Kershaw,Left,Clayton Kershaw,LAD,3.72,3.81,29.0,101.0,101.0,100.0,0.788,7.45,2.48,10.24,0.31,1.16,0.13,0.467,0.141,0.283,0.466,58.0,86.0,76.0,115.0,99.0,106.0,91.0,100.0,95.0,,,,107.0,103.0,104.0,,,,0.006,0.344,,0.442,0.161,,0.023,-2.18,,-2.47,0.26,2.44,,3.89,89.9,,84.2,90.2,86.0,72.2,,,,,,,,0.412,0.5,0.082,,,,0.143,0.19,0.342,,,,61.0,72.0,74.0,0.023,-4.62,82.9,0.268,0.393,0.248,0.333,0.333,0.333
30,2024-08-18,745139,Groundout,field_out,True,605113,543243,Nick Ahmed,Sonny Gray,0,3fcb5aaa-3420-4873-8206-8b89ba9dcb5e,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.96,3.92,147.2,103.0,110.0,105.0,0.732,10.91,2.19,7.74,1.28,1.27,0.193,0.433,0.15,0.356,0.433,70.0,91.0,86.0,119.0,96.0,97.0,106.0,96.0,101.0,95.0,115.0,112.0,152.0,116.0,127.0,91.0,98.0,96.0,0.164,0.238,0.183,0.198,0.148,0.0,0.068,0.26,0.26,1.13,0.75,0.63,-2.43,-1.98,92.4,87.8,88.3,92.9,84.8,80.0,75.4,0.152,0.222,0.424,0.205,0.411,0.201,0.317,0.564,0.187,0.289,0.506,0.284,0.213,0.459,0.321,0.36,0.68,0.321,,,,,,,,,,,,
