,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,CH%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vFS,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,SV_ba,SV_slg,SV_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,ST_ba,ST_slg,ST_whiff,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
0,2024-10-09,775329,Groundout,field_out,True,650402,607625,Gleyber Torres,Seth Lugo,0,4818cfeb-d7b4-42df-be46-882952e308c3,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.0,3.75,206.2,101.0,97.0,100.0,0.795,7.88,2.09,7.71,0.7,1.2,0.212,0.386,0.156,0.303,0.43,93.0,100.0,98.0,126.0,100.0,110.0,75.0,103.0,95.0,68.0,101.0,92.0,125.0,97.0,105.0,97.0,103.0,103.0,93.0,107.0,106.0,0.185,0.24,0.082,0.026,0.135,0.262,0.069,0.7,2.86,0.07,0.65,-0.67,1.44,0.08,92.2,90.1,85.7,87.4,92.1,85.2,79.4,0.234,0.392,0.176,0.274,0.381,0.129,0.178,0.271,0.339,0.215,0.28,0.285,0.213,0.387,0.2,0.228,0.228,0.23,0.208,0.333,0.291,0.375,0.75,0.109,0.105,0.421,0.351,,,,,,
1,2024-10-09,775329,Flyout,field_out,True,665742,607625,Juan Soto,Seth Lugo,0,23003b19-e990-49d0-8452-0aa4bf1d5e49,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.0,3.75,206.2,101.0,97.0,100.0,0.795,7.88,2.09,7.71,0.7,1.2,0.212,0.386,0.156,0.303,0.43,93.0,100.0,98.0,126.0,100.0,110.0,75.0,103.0,95.0,68.0,101.0,92.0,125.0,97.0,105.0,97.0,103.0,103.0,93.0,107.0,106.0,0.185,0.24,0.082,0.026,0.135,0.262,0.069,0.7,2.86,0.07,0.65,-0.67,1.44,0.08,92.2,90.1,85.7,87.4,92.1,85.2,79.4,0.234,0.392,0.176,0.274,0.381,0.129,0.178,0.271,0.339,0.215,0.28,0.285,0.213,0.387,0.2,0.228,0.228,0.23,0.208,0.333,0.291,0.375,0.75,0.109,0.105,0.421,0.351,,,,,,
2,2024-10-09,775329,Lineout,field_out,True,592450,607625,Aaron Judge,Seth Lugo,0,80cfb336-f7c9-4e6b-a8ef-effd46d125e1,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.0,3.75,206.2,101.0,97.0,100.0,0.795,7.88,2.09,7.71,0.7,1.2,0.212,0.386,0.156,0.303,0.43,93.0,100.0,98.0,126.0,100.0,110.0,75.0,103.0,95.0,68.0,101.0,92.0,125.0,97.0,105.0,97.0,103.0,103.0,93.0,107.0,106.0,0.185,0.24,0.082,0.026,0.135,0.262,0.069,0.7,2.86,0.07,0.65,-0.67,1.44,0.08,92.2,90.1,85.7,87.4,92.1,85.2,79.4,0.234,0.392,0.176,0.274,0.381,0.129,0.178,0.271,0.339,0.215,0.28,0.285,0.213,0.387,0.2,0.228,0.228,0.23,0.208,0.333,0.291,0.375,0.75,0.109,0.105,0.421,0.351,,,,,,
3,2024-10-09,775329,Groundout,field_out,True,686681,657376,Michael Massey,Clarke Schmidt,0,6566aa77-7aff-451b-b990-a368e107bdb6,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.85,3.78,85.1,98.0,116.0,100.0,0.724,9.81,3.16,7.49,0.84,1.01,0.271,0.407,0.208,0.281,0.401,36.0,89.0,96.0,,,,,,,83.0,94.0,85.0,136.0,94.0,102.0,106.0,102.0,100.0,,,,0.21,,0.35,,0.252,,0.006,,0.53,,-0.75,1.21,,-13.05,,92.4,,87.1,94.3,85.2,,,,,0.267,0.483,0.203,0.143,0.19,0.33,,,,,,,0.256,0.38,0.322,0.667,1.0,0.0,0.21,0.323,0.297,,,,150.0,102.0,113.0,0.182,0.89,83.8
4,2024-10-09,775329,Flyout,field_out,True,677951,657376,Bobby Witt Jr.,Clarke Schmidt,0,3aec6ec3-150f-4d6b-8844-938cc50ba4da,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.85,3.78,85.1,98.0,116.0,100.0,0.724,9.81,3.16,7.49,0.84,1.01,0.271,0.407,0.208,0.281,0.401,36.0,89.0,96.0,,,,,,,83.0,94.0,85.0,136.0,94.0,102.0,106.0,102.0,100.0,,,,0.21,,0.35,,0.252,,0.006,,0.53,,-0.75,1.21,,-13.05,,92.4,,87.1,94.3,85.2,,,,,0.267,0.483,0.203,0.143,0.19,0.33,,,,,,,0.256,0.38,0.322,0.667,1.0,0.0,0.21,0.323,0.297,,,,150.0,102.0,113.0,0.182,0.89,83.8
5,2024-10-09,775329,Groundout,field_out,True,686469,657376,Vinnie Pasquantino,Clarke Schmidt,0,a73f47a1-b6de-4076-9cae-5c11c7ba8d76,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.85,3.78,85.1,98.0,116.0,100.0,0.724,9.81,3.16,7.49,0.84,1.01,0.271,0.407,0.208,0.281,0.401,36.0,89.0,96.0,,,,,,,83.0,94.0,85.0,136.0,94.0,102.0,106.0,102.0,100.0,,,,0.21,,0.35,,0.252,,0.006,,0.53,,-0.75,1.21,,-13.05,,92.4,,87.1,94.3,85.2,,,,,0.267,0.483,0.203,0.143,0.19,0.33,,,,,,,0.256,0.38,0.322,0.667,1.0,0.0,0.21,0.323,0.297,,,,150.0,102.0,113.0,0.182,0.89,83.8
6,2024-10-09,775329,Strikeout,strikeout,True,669224,607625,Austin Wells,Seth Lugo,0,b1c09f20-c0be-4c82-b3b6-1b199889356c,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.0,3.75,206.2,101.0,97.0,100.0,0.795,7.88,2.09,7.71,0.7,1.2,0.212,0.386,0.156,0.303,0.43,93.0,100.0,98.0,126.0,100.0,110.0,75.0,103.0,95.0,68.0,101.0,92.0,125.0,97.0,105.0,97.0,103.0,103.0,93.0,107.0,106.0,0.185,0.24,0.082,0.026,0.135,0.262,0.069,0.7,2.86,0.07,0.65,-0.67,1.44,0.08,92.2,90.1,85.7,87.4,92.1,85.2,79.4,0.234,0.392,0.176,0.274,0.381,0.129,0.178,0.271,0.339,0.215,0.28,0.285,0.213,0.387,0.2,0.228,0.228,0.23,0.208,0.333,0.291,0.375,0.75,0.109,0.105,0.421,0.351,,,,,,
7,2024-10-09,775329,Groundout,field_out,True,519317,607625,Giancarlo Stanton,Seth Lugo,0,c043734d-4863-471a-8193-21b73c03d166,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.0,3.75,206.2,101.0,97.0,100.0,0.795,7.88,2.09,7.71,0.7,1.2,0.212,0.386,0.156,0.303,0.43,93.0,100.0,98.0,126.0,100.0,110.0,75.0,103.0,95.0,68.0,101.0,92.0,125.0,97.0,105.0,97.0,103.0,103.0,93.0,107.0,106.0,0.185,0.24,0.082,0.026,0.135,0.262,0.069,0.7,2.86,0.07,0.65,-0.67,1.44,0.08,92.2,90.1,85.7,87.4,92.1,85.2,79.4,0.234,0.392,0.176,0.274,0.381,0.129,0.178,0.271,0.339,0.215,0.28,0.285,0.213,0.387,0.2,0.228,0.228,0.23,0.208,0.333,0.291,0.375,0.75,0.109,0.105,0.421,0.351,,,,,,
8,2024-10-09,775329,Groundout,field_out,True,665862,607625,Jazz Chisholm Jr.,Seth Lugo,0,b5592860-4294-403a-a5f6-fd07162fb163,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.0,3.75,206.2,101.0,97.0,100.0,0.795,7.88,2.09,7.71,0.7,1.2,0.212,0.386,0.156,0.303,0.43,93.0,100.0,98.0,126.0,100.0,110.0,75.0,103.0,95.0,68.0,101.0,92.0,125.0,97.0,105.0,97.0,103.0,103.0,93.0,107.0,106.0,0.185,0.24,0.082,0.026,0.135,0.262,0.069,0.7,2.86,0.07,0.65,-0.67,1.44,0.08,92.2,90.1,85.7,87.4,92.1,85.2,79.4,0.234,0.392,0.176,0.274,0.381,0.129,0.178,0.271,0.339,0.215,0.28,0.285,0.213,0.387,0.2,0.228,0.228,0.23,0.208,0.333,0.291,0.375,0.75,0.109,0.105,0.421,0.351,,,,,,
9,2024-10-09,775329,Strikeout,strikeout,True,521692,657376,Salvador Perez,Clarke Schmidt,0,378a6a84-ab78-4fe5-b918-c99bf15d2e05,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.85,3.78,85.1,98.0,116.0,100.0,0.724,9.81,3.16,7.49,0.84,1.01,0.271,0.407,0.208,0.281,0.401,36.0,89.0,96.0,,,,,,,83.0,94.0,85.0,136.0,94.0,102.0,106.0,102.0,100.0,,,,0.21,,0.35,,0.252,,0.006,,0.53,,-0.75,1.21,,-13.05,,92.4,,87.1,94.3,85.2,,,,,0.267,0.483,0.203,0.143,0.19,0.33,,,,,,,0.256,0.38,0.322,0.667,1.0,0.0,0.21,0.323,0.297,,,,150.0,102.0,113.0,0.182,0.89,83.8
