,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,ST_ba,ST_slg,ST_whiff,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-08-29,746102,Lineout,field_out,True,650391,676272,Eloy Jiménez,Bobby Miller,0,63f36796-4b0e-4de4-87b2-4c221480d2aa,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,LAD,7.25,6.53,44.2,94.0,114.0,98.0,0.77,8.06,4.43,10.48,2.42,1.29,0.221,0.368,0.11,0.419,0.405,108.0,88.0,94.0,123.0,99.0,104.0,118.0,92.0,95.0,98.0,97.0,92.0,114.0,102.0,110.0,0.108,0.419,0.107,0.173,0.192,-0.94,-2.24,-4.0,-1.34,0.65,97.5,86.3,97.1,88.9,79.5,0.302,0.593,0.18,0.125,0.25,0.403,0.381,0.571,0.333,0.421,0.632,0.159,0.333,0.667,0.306,,,,,,,,,,,,,,,,,,,,,
11,2024-08-29,746102,Double,double,False,571771,700249,Enrique Hernández,Cade Povich,0,c7463b92-9b20-4df0-a99c-aacce9a0a1b4,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,6.58,4.44,52.0,96.0,86.0,95.0,0.807,6.4,4.5,11.08,1.56,0.79,0.229,0.453,0.201,0.268,0.446,63.0,99.0,93.0,92.0,99.0,103.0,79.0,94.0,90.0,78.0,92.0,86.0,112.0,101.0,104.0,0.078,0.395,0.113,0.203,0.103,0.64,-0.88,-3.0,-3.94,-1.67,92.2,86.1,91.2,82.7,76.0,0.214,0.314,0.138,0.259,0.519,0.204,0.432,0.682,0.3,0.313,0.375,0.107,,,,97.0,94.0,94.0,0.109,-3.1,88.3,0.306,0.556,0.207,0.333,0.81,0.288,,,,,,,,,
12,2024-08-29,746102,Single,single,False,621035,700249,Chris Taylor,Cade Povich,1,2aea35d1-03c3-4410-a107-13406448370b,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,6.58,4.44,52.0,96.0,86.0,95.0,0.807,6.4,4.5,11.08,1.56,0.79,0.229,0.453,0.201,0.268,0.446,63.0,99.0,93.0,92.0,99.0,103.0,79.0,94.0,90.0,78.0,92.0,86.0,112.0,101.0,104.0,0.078,0.395,0.113,0.203,0.103,0.64,-0.88,-3.0,-3.94,-1.67,92.2,86.1,91.2,82.7,76.0,0.214,0.314,0.138,0.259,0.519,0.204,0.432,0.682,0.3,0.313,0.375,0.107,,,,97.0,94.0,94.0,0.109,-3.1,88.3,0.306,0.556,0.207,0.333,0.81,0.288,,,,,,,,,
13,2024-08-29,746102,Forceout,force_out,True,666158,700249,Gavin Lux,Cade Povich,1,5b2b8157-ae72-4fb0-a2de-25393b7fb65b,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,6.58,4.44,52.0,96.0,86.0,95.0,0.807,6.4,4.5,11.08,1.56,0.79,0.229,0.453,0.201,0.268,0.446,63.0,99.0,93.0,92.0,99.0,103.0,79.0,94.0,90.0,78.0,92.0,86.0,112.0,101.0,104.0,0.078,0.395,0.113,0.203,0.103,0.64,-0.88,-3.0,-3.94,-1.67,92.2,86.1,91.2,82.7,76.0,0.214,0.314,0.138,0.259,0.519,0.204,0.432,0.682,0.3,0.313,0.375,0.107,,,,97.0,94.0,94.0,0.109,-3.1,88.3,0.306,0.556,0.207,0.333,0.81,0.288,,,,,,,,,
14,2024-08-29,746102,Strikeout,strikeout,True,605131,700249,Austin Barnes,Cade Povich,0,23158fd9-8010-410f-a56f-2aecd779a34b,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,6.58,4.44,52.0,96.0,86.0,95.0,0.807,6.4,4.5,11.08,1.56,0.79,0.229,0.453,0.201,0.268,0.446,63.0,99.0,93.0,92.0,99.0,103.0,79.0,94.0,90.0,78.0,92.0,86.0,112.0,101.0,104.0,0.078,0.395,0.113,0.203,0.103,0.64,-0.88,-3.0,-3.94,-1.67,92.2,86.1,91.2,82.7,76.0,0.214,0.314,0.138,0.259,0.519,0.204,0.432,0.682,0.3,0.313,0.375,0.107,,,,97.0,94.0,94.0,0.109,-3.1,88.3,0.306,0.556,0.207,0.333,0.81,0.288,,,,,,,,,
15,2024-08-29,746102,Strikeout,strikeout,True,660271,700249,Shohei Ohtani,Cade Povich,0,34a798f6-69a0-4dee-a8b8-202a2191ee92,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,6.58,4.44,52.0,96.0,86.0,95.0,0.807,6.4,4.5,11.08,1.56,0.79,0.229,0.453,0.201,0.268,0.446,63.0,99.0,93.0,92.0,99.0,103.0,79.0,94.0,90.0,78.0,92.0,86.0,112.0,101.0,104.0,0.078,0.395,0.113,0.203,0.103,0.64,-0.88,-3.0,-3.94,-1.67,92.2,86.1,91.2,82.7,76.0,0.214,0.314,0.138,0.259,0.519,0.204,0.432,0.682,0.3,0.313,0.375,0.107,,,,97.0,94.0,94.0,0.109,-3.1,88.3,0.306,0.556,0.207,0.333,0.81,0.288,,,,,,,,,
16,2024-08-29,746102,Walk,walk,False,656775,676272,Cedric Mullins,Bobby Miller,0,1a2579b7-d8c9-4d90-8cce-746bae428d3f,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,LAD,7.25,6.53,44.2,94.0,114.0,98.0,0.77,8.06,4.43,10.48,2.42,1.29,0.221,0.368,0.11,0.419,0.405,108.0,88.0,94.0,123.0,99.0,104.0,118.0,92.0,95.0,98.0,97.0,92.0,114.0,102.0,110.0,0.108,0.419,0.107,0.173,0.192,-0.94,-2.24,-4.0,-1.34,0.65,97.5,86.3,97.1,88.9,79.5,0.302,0.593,0.18,0.125,0.25,0.403,0.381,0.571,0.333,0.421,0.632,0.159,0.333,0.667,0.306,,,,,,,,,,,,,,,,,,,,,
17,2024-08-29,746102,Groundout,field_out,True,602104,676272,Ramón Urías,Bobby Miller,1,965f1084-018e-4058-b6aa-bceedf5c85f1,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,LAD,7.25,6.53,44.2,94.0,114.0,98.0,0.77,8.06,4.43,10.48,2.42,1.29,0.221,0.368,0.11,0.419,0.405,108.0,88.0,94.0,123.0,99.0,104.0,118.0,92.0,95.0,98.0,97.0,92.0,114.0,102.0,110.0,0.108,0.419,0.107,0.173,0.192,-0.94,-2.24,-4.0,-1.34,0.65,97.5,86.3,97.1,88.9,79.5,0.302,0.593,0.18,0.125,0.25,0.403,0.381,0.571,0.333,0.421,0.632,0.159,0.333,0.667,0.306,,,,,,,,,,,,,,,,,,,,,
18,2024-08-29,746102,Strikeout,strikeout,True,702616,676272,Jackson Holliday,Bobby Miller,0,dbd36416-48b0-4bb9-b913-16b50ed81498,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,LAD,7.25,6.53,44.2,94.0,114.0,98.0,0.77,8.06,4.43,10.48,2.42,1.29,0.221,0.368,0.11,0.419,0.405,108.0,88.0,94.0,123.0,99.0,104.0,118.0,92.0,95.0,98.0,97.0,92.0,114.0,102.0,110.0,0.108,0.419,0.107,0.173,0.192,-0.94,-2.24,-4.0,-1.34,0.65,97.5,86.3,97.1,88.9,79.5,0.302,0.593,0.18,0.125,0.25,0.403,0.381,0.571,0.333,0.421,0.632,0.159,0.333,0.667,0.306,,,,,,,,,,,,,,,,,,,,,
19,2024-08-29,746102,Walk,walk,False,681297,676272,Colton Cowser,Bobby Miller,0,7c1543e2-60a1-4ea1-9a5c-506645c75413,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,LAD,7.25,6.53,44.2,94.0,114.0,98.0,0.77,8.06,4.43,10.48,2.42,1.29,0.221,0.368,0.11,0.419,0.405,108.0,88.0,94.0,123.0,99.0,104.0,118.0,92.0,95.0,98.0,97.0,92.0,114.0,102.0,110.0,0.108,0.419,0.107,0.173,0.192,-0.94,-2.24,-4.0,-1.34,0.65,97.5,86.3,97.1,88.9,79.5,0.302,0.593,0.18,0.125,0.25,0.403,0.381,0.571,0.333,0.421,0.632,0.159,0.333,0.667,0.306,,,,,,,,,,,,,,,,,,,,,
20,2024-08-29,746102,Flyout,field_out,True,668939,676272,Adley Rutschman,Bobby Miller,0,798309fc-051f-4c4f-8588-6cfeae3efc20,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,LAD,7.25,6.53,44.2,94.0,114.0,98.0,0.77,8.06,4.43,10.48,2.42,1.29,0.221,0.368,0.11,0.419,0.405,108.0,88.0,94.0,123.0,99.0,104.0,118.0,92.0,95.0,98.0,97.0,92.0,114.0,102.0,110.0,0.108,0.419,0.107,0.173,0.192,-0.94,-2.24,-4.0,-1.34,0.65,97.5,86.3,97.1,88.9,79.5,0.302,0.593,0.18,0.125,0.25,0.403,0.381,0.571,0.333,0.421,0.632,0.159,0.333,0.667,0.306,,,,,,,,,,,,,,,,,,,,,
21,2024-08-29,746102,Flyout,field_out,True,605141,700249,Mookie Betts,Cade Povich,0,f909b7d0-994c-4108-b88d-bfa271ff586f,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,6.58,4.44,52.0,96.0,86.0,95.0,0.807,6.4,4.5,11.08,1.56,0.79,0.229,0.453,0.201,0.268,0.446,63.0,99.0,93.0,92.0,99.0,103.0,79.0,94.0,90.0,78.0,92.0,86.0,112.0,101.0,104.0,0.078,0.395,0.113,0.203,0.103,0.64,-0.88,-3.0,-3.94,-1.67,92.2,86.1,91.2,82.7,76.0,0.214,0.314,0.138,0.259,0.519,0.204,0.432,0.682,0.3,0.313,0.375,0.107,,,,97.0,94.0,94.0,0.109,-3.1,88.3,0.306,0.556,0.207,0.333,0.81,0.288,,,,,,,,,
22,2024-08-29,746102,Single,single,False,606192,700249,Teoscar Hernández,Cade Povich,0,01cd8619-ae22-4975-bce1-7aabd870a9dd,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,6.58,4.44,52.0,96.0,86.0,95.0,0.807,6.4,4.5,11.08,1.56,0.79,0.229,0.453,0.201,0.268,0.446,63.0,99.0,93.0,92.0,99.0,103.0,79.0,94.0,90.0,78.0,92.0,86.0,112.0,101.0,104.0,0.078,0.395,0.113,0.203,0.103,0.64,-0.88,-3.0,-3.94,-1.67,92.2,86.1,91.2,82.7,76.0,0.214,0.314,0.138,0.259,0.519,0.204,0.432,0.682,0.3,0.313,0.375,0.107,,,,97.0,94.0,94.0,0.109,-3.1,88.3,0.306,0.556,0.207,0.333,0.81,0.288,,,,,,,,,
23,2024-08-29,746102,Single,single,False,669242,700249,Tommy Edman,Cade Povich,1,0b47811d-f3c2-4faa-9e3c-646200470691,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,6.58,4.44,52.0,96.0,86.0,95.0,0.807,6.4,4.5,11.08,1.56,0.79,0.229,0.453,0.201,0.268,0.446,63.0,99.0,93.0,92.0,99.0,103.0,79.0,94.0,90.0,78.0,92.0,86.0,112.0,101.0,104.0,0.078,0.395,0.113,0.203,0.103,0.64,-0.88,-3.0,-3.94,-1.67,92.2,86.1,91.2,82.7,76.0,0.214,0.314,0.138,0.259,0.519,0.204,0.432,0.682,0.3,0.313,0.375,0.107,,,,97.0,94.0,94.0,0.109,-3.1,88.3,0.306,0.556,0.207,0.333,0.81,0.288,,,,,,,,,
24,2024-08-29,746102,Pop Out,field_out,True,500743,700249,Miguel Rojas,Cade Povich,0,0a467097-a296-4489-bcda-ad867c4fc9ef,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,6.58,4.44,52.0,96.0,86.0,95.0,0.807,6.4,4.5,11.08,1.56,0.79,0.229,0.453,0.201,0.268,0.446,63.0,99.0,93.0,92.0,99.0,103.0,79.0,94.0,90.0,78.0,92.0,86.0,112.0,101.0,104.0,0.078,0.395,0.113,0.203,0.103,0.64,-0.88,-3.0,-3.94,-1.67,92.2,86.1,91.2,82.7,76.0,0.214,0.314,0.138,0.259,0.519,0.204,0.432,0.682,0.3,0.313,0.375,0.107,,,,97.0,94.0,94.0,0.109,-3.1,88.3,0.306,0.556,0.207,0.333,0.81,0.288,,,,,,,,,
25,2024-08-29,746102,Strikeout,strikeout,True,571771,700249,Enrique Hernández,Cade Povich,0,105257a7-a613-4afc-896e-a6d4544e7e43,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,6.58,4.44,52.0,96.0,86.0,95.0,0.807,6.4,4.5,11.08,1.56,0.79,0.229,0.453,0.201,0.268,0.446,63.0,99.0,93.0,92.0,99.0,103.0,79.0,94.0,90.0,78.0,92.0,86.0,112.0,101.0,104.0,0.078,0.395,0.113,0.203,0.103,0.64,-0.88,-3.0,-3.94,-1.67,92.2,86.1,91.2,82.7,76.0,0.214,0.314,0.138,0.259,0.519,0.204,0.432,0.682,0.3,0.313,0.375,0.107,,,,97.0,94.0,94.0,0.109,-3.1,88.3,0.306,0.556,0.207,0.333,0.81,0.288,,,,,,,,,
26,2024-08-29,746102,Groundout,field_out,True,683002,676272,Gunnar Henderson,Bobby Miller,0,dbce1766-470f-4906-b06d-2a631eddf7ff,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,LAD,7.25,6.53,44.2,94.0,114.0,98.0,0.77,8.06,4.43,10.48,2.42,1.29,0.221,0.368,0.11,0.419,0.405,108.0,88.0,94.0,123.0,99.0,104.0,118.0,92.0,95.0,98.0,97.0,92.0,114.0,102.0,110.0,0.108,0.419,0.107,0.173,0.192,-0.94,-2.24,-4.0,-1.34,0.65,97.5,86.3,97.1,88.9,79.5,0.302,0.593,0.18,0.125,0.25,0.403,0.381,0.571,0.333,0.421,0.632,0.159,0.333,0.667,0.306,,,,,,,,,,,,,,,,,,,,,
27,2024-08-29,746102,Single,single,False,623993,676272,Anthony Santander,Bobby Miller,0,8ae80e0b-1351-4543-baa1-04dc38827c34,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,LAD,7.25,6.53,44.2,94.0,114.0,98.0,0.77,8.06,4.43,10.48,2.42,1.29,0.221,0.368,0.11,0.419,0.405,108.0,88.0,94.0,123.0,99.0,104.0,118.0,92.0,95.0,98.0,97.0,92.0,114.0,102.0,110.0,0.108,0.419,0.107,0.173,0.192,-0.94,-2.24,-4.0,-1.34,0.65,97.5,86.3,97.1,88.9,79.5,0.302,0.593,0.18,0.125,0.25,0.403,0.381,0.571,0.333,0.421,0.632,0.159,0.333,0.667,0.306,,,,,,,,,,,,,,,,,,,,,
28,2024-08-29,746102,Grounded Into DP,grounded_into_double_play,True,656811,676272,Ryan O'Hearn,Bobby Miller,1,3b17dc17-7ab8-4f92-bf8c-48798dd2ee3e,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,LAD,7.25,6.53,44.2,94.0,114.0,98.0,0.77,8.06,4.43,10.48,2.42,1.29,0.221,0.368,0.11,0.419,0.405,108.0,88.0,94.0,123.0,99.0,104.0,118.0,92.0,95.0,98.0,97.0,92.0,114.0,102.0,110.0,0.108,0.419,0.107,0.173,0.192,-0.94,-2.24,-4.0,-1.34,0.65,97.5,86.3,97.1,88.9,79.5,0.302,0.593,0.18,0.125,0.25,0.403,0.381,0.571,0.333,0.421,0.632,0.159,0.333,0.667,0.306,,,,,,,,,,,,,,,,,,,,,
29,2024-08-29,746102,Single,single,False,621035,700249,Chris Taylor,Cade Povich,0,f6d40494-b58b-4e5b-af5d-dff69cbdd916,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,6.58,4.44,52.0,96.0,86.0,95.0,0.807,6.4,4.5,11.08,1.56,0.79,0.229,0.453,0.201,0.268,0.446,63.0,99.0,93.0,92.0,99.0,103.0,79.0,94.0,90.0,78.0,92.0,86.0,112.0,101.0,104.0,0.078,0.395,0.113,0.203,0.103,0.64,-0.88,-3.0,-3.94,-1.67,92.2,86.1,91.2,82.7,76.0,0.214,0.314,0.138,0.259,0.519,0.204,0.432,0.682,0.3,0.313,0.375,0.107,,,,97.0,94.0,94.0,0.109,-3.1,88.3,0.306,0.556,0.207,0.333,0.81,0.288,,,,,,,,,
30,2024-08-29,746102,Double,double,False,666158,700249,Gavin Lux,Cade Povich,1,84b69c3f-79b6-4957-bc99-304ef2f3d9dd,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,6.58,4.44,52.0,96.0,86.0,95.0,0.807,6.4,4.5,11.08,1.56,0.79,0.229,0.453,0.201,0.268,0.446,63.0,99.0,93.0,92.0,99.0,103.0,79.0,94.0,90.0,78.0,92.0,86.0,112.0,101.0,104.0,0.078,0.395,0.113,0.203,0.103,0.64,-0.88,-3.0,-3.94,-1.67,92.2,86.1,91.2,82.7,76.0,0.214,0.314,0.138,0.259,0.519,0.204,0.432,0.682,0.3,0.313,0.375,0.107,,,,97.0,94.0,94.0,0.109,-3.1,88.3,0.306,0.556,0.207,0.333,0.81,0.288,,,,,,,,,
31,2024-08-29,746102,Double,double,False,605131,700249,Austin Barnes,Cade Povich,1,3a8bf5e9-4a0c-404c-bcd7-08c256360994,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,6.58,4.44,52.0,96.0,86.0,95.0,0.807,6.4,4.5,11.08,1.56,0.79,0.229,0.453,0.201,0.268,0.446,63.0,99.0,93.0,92.0,99.0,103.0,79.0,94.0,90.0,78.0,92.0,86.0,112.0,101.0,104.0,0.078,0.395,0.113,0.203,0.103,0.64,-0.88,-3.0,-3.94,-1.67,92.2,86.1,91.2,82.7,76.0,0.214,0.314,0.138,0.259,0.519,0.204,0.432,0.682,0.3,0.313,0.375,0.107,,,,97.0,94.0,94.0,0.109,-3.1,88.3,0.306,0.556,0.207,0.333,0.81,0.288,,,,,,,,,
