,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,ST_ba,ST_slg,ST_whiff,CH_ba,CH_slg,CH_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-09-10,746346,Strikeout,strikeout,True,669137,681293,Armando Alvarez,Spencer Arrighetti,0,8225ec4d-6379-44f1-bac6-17748f1c9fd3,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.68,4.01,136.2,99.0,95.0,99.0,0.74,10.6,4.08,8.82,1.32,0.83,0.243,0.43,0.146,0.314,0.443,91.0,97.0,91.0,118.0,99.0,105.0,91.0,99.0,98.0,117.0,93.0,100.0,64.0,99.0,97.0,0.406,0.194,0.111,0.201,0.088,-1.59,0.79,0.98,0.97,-2.85,94.1,88.2,85.5,80.8,78.4,0.312,0.551,0.194,0.255,0.436,0.233,0.162,0.27,0.422,0.115,0.23,0.388,0.415,0.537,0.38,,,,,,,,,,,,,,,,,,,,,
11,2024-09-10,746346,Groundout,field_out,True,680474,681293,Max Schuemann,Spencer Arrighetti,0,3b3679a6-8101-4c97-bf8f-2a352e589075,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.68,4.01,136.2,99.0,95.0,99.0,0.74,10.6,4.08,8.82,1.32,0.83,0.243,0.43,0.146,0.314,0.443,91.0,97.0,91.0,118.0,99.0,105.0,91.0,99.0,98.0,117.0,93.0,100.0,64.0,99.0,97.0,0.406,0.194,0.111,0.201,0.088,-1.59,0.79,0.98,0.97,-2.85,94.1,88.2,85.5,80.8,78.4,0.312,0.551,0.194,0.255,0.436,0.233,0.162,0.27,0.422,0.115,0.23,0.388,0.415,0.537,0.38,,,,,,,,,,,,,,,,,,,,,
12,2024-09-10,746346,Flyout,field_out,True,676116,681293,Ryan Noda,Spencer Arrighetti,0,218d5e03-993e-4f16-b29f-218de1d2a700,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.68,4.01,136.2,99.0,95.0,99.0,0.74,10.6,4.08,8.82,1.32,0.83,0.243,0.43,0.146,0.314,0.443,91.0,97.0,91.0,118.0,99.0,105.0,91.0,99.0,98.0,117.0,93.0,100.0,64.0,99.0,97.0,0.406,0.194,0.111,0.201,0.088,-1.59,0.79,0.98,0.97,-2.85,94.1,88.2,85.5,80.8,78.4,0.312,0.551,0.194,0.255,0.436,0.233,0.162,0.27,0.422,0.115,0.23,0.388,0.415,0.537,0.38,,,,,,,,,,,,,,,,,,,,,
13,2024-09-10,746346,Single,single,False,673237,676664,Yainer Diaz,JP Sears,0,9d3f482c-ee56-4d2d-87a9-7fe008adb858,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.24,4.27,169.2,99.0,90.0,94.0,0.8,6.74,2.33,8.43,1.27,0.82,0.245,0.414,0.163,0.33,0.441,84.0,93.0,82.0,,,,72.0,102.0,92.0,117.0,99.0,104.0,,,,0.365,,0.34,,0.193,-0.54,,-0.3,,0.27,91.9,,84.0,78.9,,0.221,0.455,0.261,,,,,,,0.24,0.387,0.218,0.284,0.381,0.191,87.0,102.0,88.0,0.102,1.36,90.0,0.284,0.403,0.11,0.264,0.604,0.235,,,,,,,,,
14,2024-09-10,746346,Flyout,field_out,True,665161,676664,Jeremy Peña,JP Sears,0,b469a57b-f2c1-459a-b57b-3736609f5da1,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.24,4.27,169.2,99.0,90.0,94.0,0.8,6.74,2.33,8.43,1.27,0.82,0.245,0.414,0.163,0.33,0.441,84.0,93.0,82.0,,,,72.0,102.0,92.0,117.0,99.0,104.0,,,,0.365,,0.34,,0.193,-0.54,,-0.3,,0.27,91.9,,84.0,78.9,,0.221,0.455,0.261,,,,,,,0.24,0.387,0.218,0.284,0.381,0.191,87.0,102.0,88.0,0.102,1.36,90.0,0.284,0.403,0.11,0.264,0.604,0.235,,,,,,,,,
15,2024-09-10,746346,Single,single,False,605170,676664,Victor Caratini,JP Sears,1,a3830894-4ee4-42ae-8141-0389074c5d77,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.24,4.27,169.2,99.0,90.0,94.0,0.8,6.74,2.33,8.43,1.27,0.82,0.245,0.414,0.163,0.33,0.441,84.0,93.0,82.0,,,,72.0,102.0,92.0,117.0,99.0,104.0,,,,0.365,,0.34,,0.193,-0.54,,-0.3,,0.27,91.9,,84.0,78.9,,0.221,0.455,0.261,,,,,,,0.24,0.387,0.218,0.284,0.381,0.191,87.0,102.0,88.0,0.102,1.36,90.0,0.284,0.403,0.11,0.264,0.604,0.235,,,,,,,,,
16,2024-09-10,746346,Flyout,field_out,True,676694,676664,Jake Meyers,JP Sears,1,23ffd19b-721c-4429-b307-be7749be41b6,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.24,4.27,169.2,99.0,90.0,94.0,0.8,6.74,2.33,8.43,1.27,0.82,0.245,0.414,0.163,0.33,0.441,84.0,93.0,82.0,,,,72.0,102.0,92.0,117.0,99.0,104.0,,,,0.365,,0.34,,0.193,-0.54,,-0.3,,0.27,91.9,,84.0,78.9,,0.221,0.455,0.261,,,,,,,0.24,0.387,0.218,0.284,0.381,0.191,87.0,102.0,88.0,0.102,1.36,90.0,0.284,0.403,0.11,0.264,0.604,0.235,,,,,,,,,
17,2024-09-10,746346,Flyout,field_out,True,676801,676664,Chas McCormick,JP Sears,0,66608da3-62ab-4c5a-b0d1-d0cd24830cd8,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.24,4.27,169.2,99.0,90.0,94.0,0.8,6.74,2.33,8.43,1.27,0.82,0.245,0.414,0.163,0.33,0.441,84.0,93.0,82.0,,,,72.0,102.0,92.0,117.0,99.0,104.0,,,,0.365,,0.34,,0.193,-0.54,,-0.3,,0.27,91.9,,84.0,78.9,,0.221,0.455,0.261,,,,,,,0.24,0.387,0.218,0.284,0.381,0.191,87.0,102.0,88.0,0.102,1.36,90.0,0.284,0.403,0.11,0.264,0.604,0.235,,,,,,,,,
18,2024-09-10,746346,Groundout,field_out,True,805779,681293,Jacob Wilson,Spencer Arrighetti,0,1c17cec4-9448-4016-b691-3b650250951a,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.68,4.01,136.2,99.0,95.0,99.0,0.74,10.6,4.08,8.82,1.32,0.83,0.243,0.43,0.146,0.314,0.443,91.0,97.0,91.0,118.0,99.0,105.0,91.0,99.0,98.0,117.0,93.0,100.0,64.0,99.0,97.0,0.406,0.194,0.111,0.201,0.088,-1.59,0.79,0.98,0.97,-2.85,94.1,88.2,85.5,80.8,78.4,0.312,0.551,0.194,0.255,0.436,0.233,0.162,0.27,0.422,0.115,0.23,0.388,0.415,0.537,0.38,,,,,,,,,,,,,,,,,,,,,
19,2024-09-10,746346,Flyout,field_out,True,667670,681293,Brent Rooker,Spencer Arrighetti,0,c1ddb184-c6d4-42f3-bdbc-c2f6c508ac40,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.68,4.01,136.2,99.0,95.0,99.0,0.74,10.6,4.08,8.82,1.32,0.83,0.243,0.43,0.146,0.314,0.443,91.0,97.0,91.0,118.0,99.0,105.0,91.0,99.0,98.0,117.0,93.0,100.0,64.0,99.0,97.0,0.406,0.194,0.111,0.201,0.088,-1.59,0.79,0.98,0.97,-2.85,94.1,88.2,85.5,80.8,78.4,0.312,0.551,0.194,0.255,0.436,0.233,0.162,0.27,0.422,0.115,0.23,0.388,0.415,0.537,0.38,,,,,,,,,,,,,,,,,,,,,
20,2024-09-10,746346,Double,double,False,668709,681293,JJ Bleday,Spencer Arrighetti,0,cebc4b6c-5440-4abb-917e-359d337f4f10,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.68,4.01,136.2,99.0,95.0,99.0,0.74,10.6,4.08,8.82,1.32,0.83,0.243,0.43,0.146,0.314,0.443,91.0,97.0,91.0,118.0,99.0,105.0,91.0,99.0,98.0,117.0,93.0,100.0,64.0,99.0,97.0,0.406,0.194,0.111,0.201,0.088,-1.59,0.79,0.98,0.97,-2.85,94.1,88.2,85.5,80.8,78.4,0.312,0.551,0.194,0.255,0.436,0.233,0.162,0.27,0.422,0.115,0.23,0.388,0.415,0.537,0.38,,,,,,,,,,,,,,,,,,,,,
21,2024-09-10,746346,Strikeout,strikeout,True,669127,681293,Shea Langeliers,Spencer Arrighetti,0,d4489834-50d4-4027-b680-c771aac65d9b,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.68,4.01,136.2,99.0,95.0,99.0,0.74,10.6,4.08,8.82,1.32,0.83,0.243,0.43,0.146,0.314,0.443,91.0,97.0,91.0,118.0,99.0,105.0,91.0,99.0,98.0,117.0,93.0,100.0,64.0,99.0,97.0,0.406,0.194,0.111,0.201,0.088,-1.59,0.79,0.98,0.97,-2.85,94.1,88.2,85.5,80.8,78.4,0.312,0.551,0.194,0.255,0.436,0.233,0.162,0.27,0.422,0.115,0.23,0.388,0.415,0.537,0.38,,,,,,,,,,,,,,,,,,,,,
22,2024-09-10,746346,Walk,walk,False,514888,676664,Jose Altuve,JP Sears,0,fc95f913-d76e-4b78-a3e7-9fec5671921e,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.24,4.27,169.2,99.0,90.0,94.0,0.8,6.74,2.33,8.43,1.27,0.82,0.245,0.414,0.163,0.33,0.441,84.0,93.0,82.0,,,,72.0,102.0,92.0,117.0,99.0,104.0,,,,0.365,,0.34,,0.193,-0.54,,-0.3,,0.27,91.9,,84.0,78.9,,0.221,0.455,0.261,,,,,,,0.24,0.387,0.218,0.284,0.381,0.191,87.0,102.0,88.0,0.102,1.36,90.0,0.284,0.403,0.11,0.264,0.604,0.235,,,,,,,,,
23,2024-09-10,746346,Flyout,field_out,True,670541,676664,Yordan Alvarez,JP Sears,0,acda3109-04ed-4d23-9b75-b88b678f2f5d,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.24,4.27,169.2,99.0,90.0,94.0,0.8,6.74,2.33,8.43,1.27,0.82,0.245,0.414,0.163,0.33,0.441,84.0,93.0,82.0,,,,72.0,102.0,92.0,117.0,99.0,104.0,,,,0.365,,0.34,,0.193,-0.54,,-0.3,,0.27,91.9,,84.0,78.9,,0.221,0.455,0.261,,,,,,,0.24,0.387,0.218,0.284,0.381,0.191,87.0,102.0,88.0,0.102,1.36,90.0,0.284,0.403,0.11,0.264,0.604,0.235,,,,,,,,,
24,2024-09-10,746346,Flyout,field_out,True,663656,676664,Kyle Tucker,JP Sears,1,6b57b8ce-6d97-40d2-9db2-fce1db7ca487,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.24,4.27,169.2,99.0,90.0,94.0,0.8,6.74,2.33,8.43,1.27,0.82,0.245,0.414,0.163,0.33,0.441,84.0,93.0,82.0,,,,72.0,102.0,92.0,117.0,99.0,104.0,,,,0.365,,0.34,,0.193,-0.54,,-0.3,,0.27,91.9,,84.0,78.9,,0.221,0.455,0.261,,,,,,,0.24,0.387,0.218,0.284,0.381,0.191,87.0,102.0,88.0,0.102,1.36,90.0,0.284,0.403,0.11,0.264,0.604,0.235,,,,,,,,,
25,2024-09-10,746346,Flyout,field_out,True,608324,676664,Alex Bregman,JP Sears,0,f0f06da8-b9ed-4971-a94a-77430a1c5387,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.24,4.27,169.2,99.0,90.0,94.0,0.8,6.74,2.33,8.43,1.27,0.82,0.245,0.414,0.163,0.33,0.441,84.0,93.0,82.0,,,,72.0,102.0,92.0,117.0,99.0,104.0,,,,0.365,,0.34,,0.193,-0.54,,-0.3,,0.27,91.9,,84.0,78.9,,0.221,0.455,0.261,,,,,,,0.24,0.387,0.218,0.284,0.381,0.191,87.0,102.0,88.0,0.102,1.36,90.0,0.284,0.403,0.11,0.264,0.604,0.235,,,,,,,,,
26,2024-09-10,746346,Groundout,field_out,True,664913,681293,Seth Brown,Spencer Arrighetti,0,33d788da-3938-4609-ba20-8254333c821d,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.68,4.01,136.2,99.0,95.0,99.0,0.74,10.6,4.08,8.82,1.32,0.83,0.243,0.43,0.146,0.314,0.443,91.0,97.0,91.0,118.0,99.0,105.0,91.0,99.0,98.0,117.0,93.0,100.0,64.0,99.0,97.0,0.406,0.194,0.111,0.201,0.088,-1.59,0.79,0.98,0.97,-2.85,94.1,88.2,85.5,80.8,78.4,0.312,0.551,0.194,0.255,0.436,0.233,0.162,0.27,0.422,0.115,0.23,0.388,0.415,0.537,0.38,,,,,,,,,,,,,,,,,,,,,
27,2024-09-10,746346,Single,single,False,680869,681293,Zack Gelof,Spencer Arrighetti,0,9f3d742d-b57d-40f7-9c12-0361c1d76a88,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.68,4.01,136.2,99.0,95.0,99.0,0.74,10.6,4.08,8.82,1.32,0.83,0.243,0.43,0.146,0.314,0.443,91.0,97.0,91.0,118.0,99.0,105.0,91.0,99.0,98.0,117.0,93.0,100.0,64.0,99.0,97.0,0.406,0.194,0.111,0.201,0.088,-1.59,0.79,0.98,0.97,-2.85,94.1,88.2,85.5,80.8,78.4,0.312,0.551,0.194,0.255,0.436,0.233,0.162,0.27,0.422,0.115,0.23,0.388,0.415,0.537,0.38,,,,,,,,,,,,,,,,,,,,,
28,2024-09-10,746346,Groundout,field_out,True,669137,681293,Armando Alvarez,Spencer Arrighetti,1,f7cdf0fb-9f22-4125-8b9e-78c9f1b20500,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.68,4.01,136.2,99.0,95.0,99.0,0.74,10.6,4.08,8.82,1.32,0.83,0.243,0.43,0.146,0.314,0.443,91.0,97.0,91.0,118.0,99.0,105.0,91.0,99.0,98.0,117.0,93.0,100.0,64.0,99.0,97.0,0.406,0.194,0.111,0.201,0.088,-1.59,0.79,0.98,0.97,-2.85,94.1,88.2,85.5,80.8,78.4,0.312,0.551,0.194,0.255,0.436,0.233,0.162,0.27,0.422,0.115,0.23,0.388,0.415,0.537,0.38,,,,,,,,,,,,,,,,,,,,,
29,2024-09-10,746346,Strikeout,strikeout,True,680474,681293,Max Schuemann,Spencer Arrighetti,0,e964b82a-00c2-4300-aa5b-63fa1227494b,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.68,4.01,136.2,99.0,95.0,99.0,0.74,10.6,4.08,8.82,1.32,0.83,0.243,0.43,0.146,0.314,0.443,91.0,97.0,91.0,118.0,99.0,105.0,91.0,99.0,98.0,117.0,93.0,100.0,64.0,99.0,97.0,0.406,0.194,0.111,0.201,0.088,-1.59,0.79,0.98,0.97,-2.85,94.1,88.2,85.5,80.8,78.4,0.312,0.551,0.194,0.255,0.436,0.233,0.162,0.27,0.422,0.115,0.23,0.388,0.415,0.537,0.38,,,,,,,,,,,,,,,,,,,,,
30,2024-09-10,746346,Groundout,field_out,True,673237,676664,Yainer Diaz,JP Sears,0,cecff99c-6f30-42f4-825a-92e2334d9284,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.24,4.27,169.2,99.0,90.0,94.0,0.8,6.74,2.33,8.43,1.27,0.82,0.245,0.414,0.163,0.33,0.441,84.0,93.0,82.0,,,,72.0,102.0,92.0,117.0,99.0,104.0,,,,0.365,,0.34,,0.193,-0.54,,-0.3,,0.27,91.9,,84.0,78.9,,0.221,0.455,0.261,,,,,,,0.24,0.387,0.218,0.284,0.381,0.191,87.0,102.0,88.0,0.102,1.36,90.0,0.284,0.403,0.11,0.264,0.604,0.235,,,,,,,,,
31,2024-09-10,746346,Groundout,field_out,True,665161,676664,Jeremy Peña,JP Sears,0,19412051-4c72-4038-bdc3-0c7b1f2ed35c,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.24,4.27,169.2,99.0,90.0,94.0,0.8,6.74,2.33,8.43,1.27,0.82,0.245,0.414,0.163,0.33,0.441,84.0,93.0,82.0,,,,72.0,102.0,92.0,117.0,99.0,104.0,,,,0.365,,0.34,,0.193,-0.54,,-0.3,,0.27,91.9,,84.0,78.9,,0.221,0.455,0.261,,,,,,,0.24,0.387,0.218,0.284,0.381,0.191,87.0,102.0,88.0,0.102,1.36,90.0,0.284,0.403,0.11,0.264,0.604,0.235,,,,,,,,,
32,2024-09-10,746346,Single,single,False,605170,676664,Victor Caratini,JP Sears,0,4967bbce-c90a-4153-8f4b-cec60437f23c,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.24,4.27,169.2,99.0,90.0,94.0,0.8,6.74,2.33,8.43,1.27,0.82,0.245,0.414,0.163,0.33,0.441,84.0,93.0,82.0,,,,72.0,102.0,92.0,117.0,99.0,104.0,,,,0.365,,0.34,,0.193,-0.54,,-0.3,,0.27,91.9,,84.0,78.9,,0.221,0.455,0.261,,,,,,,0.24,0.387,0.218,0.284,0.381,0.191,87.0,102.0,88.0,0.102,1.36,90.0,0.284,0.403,0.11,0.264,0.604,0.235,,,,,,,,,
33,2024-09-10,746346,Strikeout,strikeout,True,676694,676664,Jake Meyers,JP Sears,0,6f30ac04-fc2d-4920-84f4-be3d15e6e57b,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.24,4.27,169.2,99.0,90.0,94.0,0.8,6.74,2.33,8.43,1.27,0.82,0.245,0.414,0.163,0.33,0.441,84.0,93.0,82.0,,,,72.0,102.0,92.0,117.0,99.0,104.0,,,,0.365,,0.34,,0.193,-0.54,,-0.3,,0.27,91.9,,84.0,78.9,,0.221,0.455,0.261,,,,,,,0.24,0.387,0.218,0.284,0.381,0.191,87.0,102.0,88.0,0.102,1.36,90.0,0.284,0.403,0.11,0.264,0.604,0.235,,,,,,,,,
