,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,SI%,KC%,wSI/C,wKC/C,vSI,vKC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,ST_ba,ST_slg,ST_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff
10,2024-09-05,747073,Strikeout,strikeout,True,663898,625643,Brendan Rodgers,Reynaldo López,0,8a932c0c-a868-4b64-9d9d-a1f97008b636,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,2.04,4.11,127.2,102.0,96.0,101.0,0.755,9.59,2.96,7.4,0.7,1.01,0.279,0.368,0.145,0.318,0.44,73.0,110.0,103.0,84.0,100.0,104.0,92.0,103.0,99.0,113.0,100.0,105.0,0.554,0.288,0.119,0.039,1.16,0.93,1.93,-3.99,95.5,86.2,85.0,77.1,0.265,0.371,0.165,0.185,0.285,0.427,0.137,0.235,0.374,0.278,0.778,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-09-05,747073,Home Run,home_run,False,669911,625643,Michael Toglia,Reynaldo López,0,5d3765cb-4602-4558-a664-fb27ba266741,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,2.04,4.11,127.2,102.0,96.0,101.0,0.755,9.59,2.96,7.4,0.7,1.01,0.279,0.368,0.145,0.318,0.44,73.0,110.0,103.0,84.0,100.0,104.0,92.0,103.0,99.0,113.0,100.0,105.0,0.554,0.288,0.119,0.039,1.16,0.93,1.93,-3.99,95.5,86.2,85.0,77.1,0.265,0.371,0.165,0.185,0.285,0.427,0.137,0.235,0.374,0.278,0.778,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-09-05,747073,Single,single,False,666134,625643,Nolan Jones,Reynaldo López,0,2637c476-a842-4ff6-9a8d-2977dd0c33cf,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,2.04,4.11,127.2,102.0,96.0,101.0,0.755,9.59,2.96,7.4,0.7,1.01,0.279,0.368,0.145,0.318,0.44,73.0,110.0,103.0,84.0,100.0,104.0,92.0,103.0,99.0,113.0,100.0,105.0,0.554,0.288,0.119,0.039,1.16,0.93,1.93,-3.99,95.5,86.2,85.0,77.1,0.265,0.371,0.165,0.185,0.285,0.427,0.137,0.235,0.374,0.278,0.778,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-09-05,747073,Strikeout,strikeout,True,696100,625643,Hunter Goodman,Reynaldo López,0,e9be7443-45de-4129-b368-a24c3e8eac06,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,2.04,4.11,127.2,102.0,96.0,101.0,0.755,9.59,2.96,7.4,0.7,1.01,0.279,0.368,0.145,0.318,0.44,73.0,110.0,103.0,84.0,100.0,104.0,92.0,103.0,99.0,113.0,100.0,105.0,0.554,0.288,0.119,0.039,1.16,0.93,1.93,-3.99,95.5,86.2,85.0,77.1,0.265,0.371,0.165,0.185,0.285,0.427,0.137,0.235,0.374,0.278,0.778,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-09-05,747073,Double,double,False,606115,596295,Orlando Arcia,Austin Gomber,0,6b9c6c07-e20f-409e-98a5-fdebe74d0d08,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.5,5.03,152.0,102.0,81.0,98.0,0.824,6.39,2.13,9.24,1.6,0.92,0.221,0.416,0.127,0.373,0.444,83.0,104.0,100.0,,,,72.0,98.0,90.0,90.0,102.0,101.0,0.412,0.158,,0.207,-0.95,0.23,,0.2,90.5,81.1,83.9,,0.299,0.569,0.098,0.257,0.486,0.201,0.22,0.378,0.264,0.252,0.395,0.278,51.0,110.0,96.0,92.0,109.0,107.0,0.001,0.221,-42.94,-0.21,90.1,77.6,,,,,,,,,,,,,,,
15,2024-09-05,747073,Flyout,field_out,True,570482,596295,Gio Urshela,Austin Gomber,1,5569d409-4939-4fc4-bd28-735849fd5c58,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.5,5.03,152.0,102.0,81.0,98.0,0.824,6.39,2.13,9.24,1.6,0.92,0.221,0.416,0.127,0.373,0.444,83.0,104.0,100.0,,,,72.0,98.0,90.0,90.0,102.0,101.0,0.412,0.158,,0.207,-0.95,0.23,,0.2,90.5,81.1,83.9,,0.299,0.569,0.098,0.257,0.486,0.201,0.22,0.378,0.264,0.252,0.395,0.278,51.0,110.0,96.0,92.0,109.0,107.0,0.001,0.221,-42.94,-0.21,90.1,77.6,,,,,,,,,,,,,,,
16,2024-09-05,747073,Strikeout,strikeout,True,663897,596295,Luke Williams,Austin Gomber,0,015e02a6-62b0-40fe-a984-86fc34e26b47,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.5,5.03,152.0,102.0,81.0,98.0,0.824,6.39,2.13,9.24,1.6,0.92,0.221,0.416,0.127,0.373,0.444,83.0,104.0,100.0,,,,72.0,98.0,90.0,90.0,102.0,101.0,0.412,0.158,,0.207,-0.95,0.23,,0.2,90.5,81.1,83.9,,0.299,0.569,0.098,0.257,0.486,0.201,0.22,0.378,0.264,0.252,0.395,0.278,51.0,110.0,96.0,92.0,109.0,107.0,0.001,0.221,-42.94,-0.21,90.1,77.6,,,,,,,,,,,,,,,
17,2024-09-05,747073,Pop Out,field_out,True,671739,596295,Michael Harris II,Austin Gomber,0,08192720-0160-4f42-ab5c-cb47cd4b6bcd,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.5,5.03,152.0,102.0,81.0,98.0,0.824,6.39,2.13,9.24,1.6,0.92,0.221,0.416,0.127,0.373,0.444,83.0,104.0,100.0,,,,72.0,98.0,90.0,90.0,102.0,101.0,0.412,0.158,,0.207,-0.95,0.23,,0.2,90.5,81.1,83.9,,0.299,0.569,0.098,0.257,0.486,0.201,0.22,0.378,0.264,0.252,0.395,0.278,51.0,110.0,96.0,92.0,109.0,107.0,0.001,0.221,-42.94,-0.21,90.1,77.6,,,,,,,,,,,,,,,
18,2024-09-05,747073,Strikeout,strikeout,True,687597,625643,Jordan Beck,Reynaldo López,0,ceebbc9b-234c-4bda-8e18-e2113f7f4757,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,2.04,4.11,127.2,102.0,96.0,101.0,0.755,9.59,2.96,7.4,0.7,1.01,0.279,0.368,0.145,0.318,0.44,73.0,110.0,103.0,84.0,100.0,104.0,92.0,103.0,99.0,113.0,100.0,105.0,0.554,0.288,0.119,0.039,1.16,0.93,1.93,-3.99,95.5,86.2,85.0,77.1,0.265,0.371,0.165,0.185,0.285,0.427,0.137,0.235,0.374,0.278,0.778,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-09-05,747073,Flyout,field_out,True,453568,625643,Charlie Blackmon,Reynaldo López,0,8c3d0c84-0658-4145-b60c-01efedbfd363,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,2.04,4.11,127.2,102.0,96.0,101.0,0.755,9.59,2.96,7.4,0.7,1.01,0.279,0.368,0.145,0.318,0.44,73.0,110.0,103.0,84.0,100.0,104.0,92.0,103.0,99.0,113.0,100.0,105.0,0.554,0.288,0.119,0.039,1.16,0.93,1.93,-3.99,95.5,86.2,85.0,77.1,0.265,0.371,0.165,0.185,0.285,0.427,0.137,0.235,0.374,0.278,0.778,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-09-05,747073,Pop Out,field_out,True,678662,625643,Ezequiel Tovar,Reynaldo López,0,e3fcb9ab-a161-4991-82b8-dede6806ccac,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,2.04,4.11,127.2,102.0,96.0,101.0,0.755,9.59,2.96,7.4,0.7,1.01,0.279,0.368,0.145,0.318,0.44,73.0,110.0,103.0,84.0,100.0,104.0,92.0,103.0,99.0,113.0,100.0,105.0,0.554,0.288,0.119,0.039,1.16,0.93,1.93,-3.99,95.5,86.2,85.0,77.1,0.265,0.371,0.165,0.185,0.285,0.427,0.137,0.235,0.374,0.278,0.778,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-09-05,747073,Flyout,field_out,True,624585,596295,Jorge Soler,Austin Gomber,0,a1dca467-f78f-4c86-ac8d-0e165f0f01b3,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.5,5.03,152.0,102.0,81.0,98.0,0.824,6.39,2.13,9.24,1.6,0.92,0.221,0.416,0.127,0.373,0.444,83.0,104.0,100.0,,,,72.0,98.0,90.0,90.0,102.0,101.0,0.412,0.158,,0.207,-0.95,0.23,,0.2,90.5,81.1,83.9,,0.299,0.569,0.098,0.257,0.486,0.201,0.22,0.378,0.264,0.252,0.395,0.278,51.0,110.0,96.0,92.0,109.0,107.0,0.001,0.221,-42.94,-0.21,90.1,77.6,,,,,,,,,,,,,,,
22,2024-09-05,747073,Groundout,field_out,True,542303,596295,Marcell Ozuna,Austin Gomber,0,1b78d477-55d8-47d3-a1fa-03728f782785,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.5,5.03,152.0,102.0,81.0,98.0,0.824,6.39,2.13,9.24,1.6,0.92,0.221,0.416,0.127,0.373,0.444,83.0,104.0,100.0,,,,72.0,98.0,90.0,90.0,102.0,101.0,0.412,0.158,,0.207,-0.95,0.23,,0.2,90.5,81.1,83.9,,0.299,0.569,0.098,0.257,0.486,0.201,0.22,0.378,0.264,0.252,0.395,0.278,51.0,110.0,96.0,92.0,109.0,107.0,0.001,0.221,-42.94,-0.21,90.1,77.6,,,,,,,,,,,,,,,
23,2024-09-05,747073,Flyout,field_out,True,621566,596295,Matt Olson,Austin Gomber,0,dc29115a-dcc2-4873-a43b-b13d31753f53,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.5,5.03,152.0,102.0,81.0,98.0,0.824,6.39,2.13,9.24,1.6,0.92,0.221,0.416,0.127,0.373,0.444,83.0,104.0,100.0,,,,72.0,98.0,90.0,90.0,102.0,101.0,0.412,0.158,,0.207,-0.95,0.23,,0.2,90.5,81.1,83.9,,0.299,0.569,0.098,0.257,0.486,0.201,0.22,0.378,0.264,0.252,0.395,0.278,51.0,110.0,96.0,92.0,109.0,107.0,0.001,0.221,-42.94,-0.21,90.1,77.6,,,,,,,,,,,,,,,
24,2024-09-05,747073,Strikeout,strikeout,True,686668,625643,Brenton Doyle,Reynaldo López,0,125e5012-25c1-46cc-a53b-372cf29f793c,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,2.04,4.11,127.2,102.0,96.0,101.0,0.755,9.59,2.96,7.4,0.7,1.01,0.279,0.368,0.145,0.318,0.44,73.0,110.0,103.0,84.0,100.0,104.0,92.0,103.0,99.0,113.0,100.0,105.0,0.554,0.288,0.119,0.039,1.16,0.93,1.93,-3.99,95.5,86.2,85.0,77.1,0.265,0.371,0.165,0.185,0.285,0.427,0.137,0.235,0.374,0.278,0.778,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-09-05,747073,Single,single,False,641857,625643,Ryan McMahon,Reynaldo López,0,5a0a8457-84a8-4b04-ac84-da88fd3e5d87,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,2.04,4.11,127.2,102.0,96.0,101.0,0.755,9.59,2.96,7.4,0.7,1.01,0.279,0.368,0.145,0.318,0.44,73.0,110.0,103.0,84.0,100.0,104.0,92.0,103.0,99.0,113.0,100.0,105.0,0.554,0.288,0.119,0.039,1.16,0.93,1.93,-3.99,95.5,86.2,85.0,77.1,0.265,0.371,0.165,0.185,0.285,0.427,0.137,0.235,0.374,0.278,0.778,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-09-05,747073,Strikeout,strikeout,True,663898,625643,Brendan Rodgers,Reynaldo López,0,cb24667a-72c5-4703-9c41-a4cecc2f4829,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,2.04,4.11,127.2,102.0,96.0,101.0,0.755,9.59,2.96,7.4,0.7,1.01,0.279,0.368,0.145,0.318,0.44,73.0,110.0,103.0,84.0,100.0,104.0,92.0,103.0,99.0,113.0,100.0,105.0,0.554,0.288,0.119,0.039,1.16,0.93,1.93,-3.99,95.5,86.2,85.0,77.1,0.265,0.371,0.165,0.185,0.285,0.427,0.137,0.235,0.374,0.278,0.778,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-09-05,747073,Groundout,field_out,True,669911,625643,Michael Toglia,Reynaldo López,0,7bd4c72d-0eec-43ef-ae08-7aa72fe8076b,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,2.04,4.11,127.2,102.0,96.0,101.0,0.755,9.59,2.96,7.4,0.7,1.01,0.279,0.368,0.145,0.318,0.44,73.0,110.0,103.0,84.0,100.0,104.0,92.0,103.0,99.0,113.0,100.0,105.0,0.554,0.288,0.119,0.039,1.16,0.93,1.93,-3.99,95.5,86.2,85.0,77.1,0.265,0.371,0.165,0.185,0.285,0.427,0.137,0.235,0.374,0.278,0.778,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-09-05,747073,Strikeout,strikeout,True,657656,596295,Ramón Laureano,Austin Gomber,0,7d97b9d6-a1ec-4d36-9204-fbd7e7908239,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.5,5.03,152.0,102.0,81.0,98.0,0.824,6.39,2.13,9.24,1.6,0.92,0.221,0.416,0.127,0.373,0.444,83.0,104.0,100.0,,,,72.0,98.0,90.0,90.0,102.0,101.0,0.412,0.158,,0.207,-0.95,0.23,,0.2,90.5,81.1,83.9,,0.299,0.569,0.098,0.257,0.486,0.201,0.22,0.378,0.264,0.252,0.395,0.278,51.0,110.0,96.0,92.0,109.0,107.0,0.001,0.221,-42.94,-0.21,90.1,77.6,,,,,,,,,,,,,,,
29,2024-09-05,747073,Strikeout,strikeout,True,669221,596295,Sean Murphy,Austin Gomber,0,9630cb0b-565a-4574-ad83-bfc63acceba4,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.5,5.03,152.0,102.0,81.0,98.0,0.824,6.39,2.13,9.24,1.6,0.92,0.221,0.416,0.127,0.373,0.444,83.0,104.0,100.0,,,,72.0,98.0,90.0,90.0,102.0,101.0,0.412,0.158,,0.207,-0.95,0.23,,0.2,90.5,81.1,83.9,,0.299,0.569,0.098,0.257,0.486,0.201,0.22,0.378,0.264,0.252,0.395,0.278,51.0,110.0,96.0,92.0,109.0,107.0,0.001,0.221,-42.94,-0.21,90.1,77.6,,,,,,,,,,,,,,,
30,2024-09-05,747073,Flyout,field_out,True,606115,596295,Orlando Arcia,Austin Gomber,0,6c398e39-0dc6-4f80-8ed5-af7f256a914a,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.5,5.03,152.0,102.0,81.0,98.0,0.824,6.39,2.13,9.24,1.6,0.92,0.221,0.416,0.127,0.373,0.444,83.0,104.0,100.0,,,,72.0,98.0,90.0,90.0,102.0,101.0,0.412,0.158,,0.207,-0.95,0.23,,0.2,90.5,81.1,83.9,,0.299,0.569,0.098,0.257,0.486,0.201,0.22,0.378,0.264,0.252,0.395,0.278,51.0,110.0,96.0,92.0,109.0,107.0,0.001,0.221,-42.94,-0.21,90.1,77.6,,,,,,,,,,,,,,,
31,2024-09-05,747073,Strikeout,strikeout,True,666134,625643,Nolan Jones,Reynaldo López,0,86c87b3f-348b-4eb3-935d-893c4e36f7f1,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,2.04,4.11,127.2,102.0,96.0,101.0,0.755,9.59,2.96,7.4,0.7,1.01,0.279,0.368,0.145,0.318,0.44,73.0,110.0,103.0,84.0,100.0,104.0,92.0,103.0,99.0,113.0,100.0,105.0,0.554,0.288,0.119,0.039,1.16,0.93,1.93,-3.99,95.5,86.2,85.0,77.1,0.265,0.371,0.165,0.185,0.285,0.427,0.137,0.235,0.374,0.278,0.778,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-09-05,747073,Groundout,field_out,True,696100,625643,Hunter Goodman,Reynaldo López,0,13013612-2505-4787-88e6-5e526b44a1bf,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,2.04,4.11,127.2,102.0,96.0,101.0,0.755,9.59,2.96,7.4,0.7,1.01,0.279,0.368,0.145,0.318,0.44,73.0,110.0,103.0,84.0,100.0,104.0,92.0,103.0,99.0,113.0,100.0,105.0,0.554,0.288,0.119,0.039,1.16,0.93,1.93,-3.99,95.5,86.2,85.0,77.1,0.265,0.371,0.165,0.185,0.285,0.427,0.137,0.235,0.374,0.278,0.778,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-09-05,747073,Strikeout,strikeout,True,687597,625643,Jordan Beck,Reynaldo López,0,d8f7a5a5-5511-401d-8f25-a0ca39bba9da,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,2.04,4.11,127.2,102.0,96.0,101.0,0.755,9.59,2.96,7.4,0.7,1.01,0.279,0.368,0.145,0.318,0.44,73.0,110.0,103.0,84.0,100.0,104.0,92.0,103.0,99.0,113.0,100.0,105.0,0.554,0.288,0.119,0.039,1.16,0.93,1.93,-3.99,95.5,86.2,85.0,77.1,0.265,0.371,0.165,0.185,0.285,0.427,0.137,0.235,0.374,0.278,0.778,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-09-05,747073,Flyout,field_out,True,570482,596295,Gio Urshela,Austin Gomber,0,df4dea72-927e-4e31-9bc4-bd8ce852cd9e,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.5,5.03,152.0,102.0,81.0,98.0,0.824,6.39,2.13,9.24,1.6,0.92,0.221,0.416,0.127,0.373,0.444,83.0,104.0,100.0,,,,72.0,98.0,90.0,90.0,102.0,101.0,0.412,0.158,,0.207,-0.95,0.23,,0.2,90.5,81.1,83.9,,0.299,0.569,0.098,0.257,0.486,0.201,0.22,0.378,0.264,0.252,0.395,0.278,51.0,110.0,96.0,92.0,109.0,107.0,0.001,0.221,-42.94,-0.21,90.1,77.6,,,,,,,,,,,,,,,
35,2024-09-05,747073,Flyout,field_out,True,663897,596295,Luke Williams,Austin Gomber,0,73a7bea7-46cd-4421-b501-d3b14ab440db,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.5,5.03,152.0,102.0,81.0,98.0,0.824,6.39,2.13,9.24,1.6,0.92,0.221,0.416,0.127,0.373,0.444,83.0,104.0,100.0,,,,72.0,98.0,90.0,90.0,102.0,101.0,0.412,0.158,,0.207,-0.95,0.23,,0.2,90.5,81.1,83.9,,0.299,0.569,0.098,0.257,0.486,0.201,0.22,0.378,0.264,0.252,0.395,0.278,51.0,110.0,96.0,92.0,109.0,107.0,0.001,0.221,-42.94,-0.21,90.1,77.6,,,,,,,,,,,,,,,
