,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,FA%,SL%,KC%,wFA/C,wSI/C,wSL/C,wKC/C,vFA,vSI,vSL,vKC,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CH%,wFC/C,wCH/C,vFC,vCH,ST_ba,ST_slg,ST_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-08-05,745184,Groundout,field_out,True,682626,669467,Francisco Alvarez,Andre Pallante,1,3c84085b-0455-49cd-9e24-7f2f6009f7c4,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.07,3.61,79.2,95.0,91.0,96.0,0.816,6.78,3.5,8.36,0.68,2.85,0.239,0.403,0.193,0.247,0.424,87.0,90.0,93.0,84.0,98.0,87.0,116.0,103.0,109.0,89.0,98.0,107.0,0.206,0.5,0.165,0.13,1.16,0.25,-0.08,-0.42,94.8,95.1,88.0,79.9,0.248,0.324,0.176,0.232,0.339,0.155,0.283,0.413,0.28,0.178,0.311,0.338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-08-05,745184,Strikeout,strikeout,True,502671,640455,Paul Goldschmidt,Sean Manaea,0,396867f1-878c-43cf-8d48-c079ba47d737,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.46,4.13,130.0,97.0,87.0,96.0,0.765,8.93,3.6,7.27,0.9,0.85,0.258,0.379,0.149,0.331,0.439,80.0,104.0,100.0,86.0,100.0,98.0,89.0,88.0,92.0,,,,0.396,0.128,0.262,,0.53,1.09,0.35,,92.5,92.4,80.1,,0.191,0.338,0.272,0.226,0.338,0.201,0.174,0.435,0.32,,,,88.0,97.0,94.0,84.0,87.0,85.0,0.096,0.118,0.99,-1.48,88.4,85.5,0.172,0.312,0.411,0.299,0.463,0.246,0.222,0.25,0.179,,,,,,,,,,,,,,,
12,2024-08-05,745184,Double,double,False,571448,640455,Nolan Arenado,Sean Manaea,0,9f24af5a-b12f-4f20-856b-f5d0ec01ec9b,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.46,4.13,130.0,97.0,87.0,96.0,0.765,8.93,3.6,7.27,0.9,0.85,0.258,0.379,0.149,0.331,0.439,80.0,104.0,100.0,86.0,100.0,98.0,89.0,88.0,92.0,,,,0.396,0.128,0.262,,0.53,1.09,0.35,,92.5,92.4,80.1,,0.191,0.338,0.272,0.226,0.338,0.201,0.174,0.435,0.32,,,,88.0,97.0,94.0,84.0,87.0,85.0,0.096,0.118,0.99,-1.48,88.4,85.5,0.172,0.312,0.411,0.299,0.463,0.246,0.222,0.25,0.179,,,,,,,,,,,,,,,
13,2024-08-05,745184,Flyout,field_out,True,676475,640455,Alec Burleson,Sean Manaea,0,5812b608-7ef6-4c43-971c-6de5b113ea76,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.46,4.13,130.0,97.0,87.0,96.0,0.765,8.93,3.6,7.27,0.9,0.85,0.258,0.379,0.149,0.331,0.439,80.0,104.0,100.0,86.0,100.0,98.0,89.0,88.0,92.0,,,,0.396,0.128,0.262,,0.53,1.09,0.35,,92.5,92.4,80.1,,0.191,0.338,0.272,0.226,0.338,0.201,0.174,0.435,0.32,,,,88.0,97.0,94.0,84.0,87.0,85.0,0.096,0.118,0.99,-1.48,88.4,85.5,0.172,0.312,0.411,0.299,0.463,0.246,0.222,0.25,0.179,,,,,,,,,,,,,,,
14,2024-08-05,745184,Strikeout,strikeout,True,680977,640455,Brendan Donovan,Sean Manaea,0,1f5ed9d6-4a72-4f13-84df-4732c07cd938,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.46,4.13,130.0,97.0,87.0,96.0,0.765,8.93,3.6,7.27,0.9,0.85,0.258,0.379,0.149,0.331,0.439,80.0,104.0,100.0,86.0,100.0,98.0,89.0,88.0,92.0,,,,0.396,0.128,0.262,,0.53,1.09,0.35,,92.5,92.4,80.1,,0.191,0.338,0.272,0.226,0.338,0.201,0.174,0.435,0.32,,,,88.0,97.0,94.0,84.0,87.0,85.0,0.096,0.118,0.99,-1.48,88.4,85.5,0.172,0.312,0.411,0.299,0.463,0.246,0.222,0.25,0.179,,,,,,,,,,,,,,,
15,2024-08-05,745184,Pop Out,field_out,True,664056,669467,Harrison Bader,Andre Pallante,0,027b4766-73b4-4530-bcc5-d2bbb1ebb4a5,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.07,3.61,79.2,95.0,91.0,96.0,0.816,6.78,3.5,8.36,0.68,2.85,0.239,0.403,0.193,0.247,0.424,87.0,90.0,93.0,84.0,98.0,87.0,116.0,103.0,109.0,89.0,98.0,107.0,0.206,0.5,0.165,0.13,1.16,0.25,-0.08,-0.42,94.8,95.1,88.0,79.9,0.248,0.324,0.176,0.232,0.339,0.155,0.283,0.413,0.28,0.178,0.311,0.338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-08-05,745184,Strikeout,strikeout,True,596019,669467,Francisco Lindor,Andre Pallante,0,83bc1319-2ef1-4893-a58c-d3345ac5ee4a,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.07,3.61,79.2,95.0,91.0,96.0,0.816,6.78,3.5,8.36,0.68,2.85,0.239,0.403,0.193,0.247,0.424,87.0,90.0,93.0,84.0,98.0,87.0,116.0,103.0,109.0,89.0,98.0,107.0,0.206,0.5,0.165,0.13,1.16,0.25,-0.08,-0.42,94.8,95.1,88.0,79.9,0.248,0.324,0.176,0.232,0.339,0.155,0.283,0.413,0.28,0.178,0.311,0.338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-08-05,745184,Groundout,field_out,True,621438,669467,Tyrone Taylor,Andre Pallante,0,035ab341-0e5d-4d7d-a5cf-26dd5d68c273,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.07,3.61,79.2,95.0,91.0,96.0,0.816,6.78,3.5,8.36,0.68,2.85,0.239,0.403,0.193,0.247,0.424,87.0,90.0,93.0,84.0,98.0,87.0,116.0,103.0,109.0,89.0,98.0,107.0,0.206,0.5,0.165,0.13,1.16,0.25,-0.08,-0.42,94.8,95.1,88.0,79.9,0.248,0.324,0.176,0.232,0.339,0.155,0.283,0.413,0.28,0.178,0.311,0.338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-08-05,745184,Single,single,False,686780,640455,Pedro Pagés,Sean Manaea,0,77802bc4-14dc-4b8c-a375-6f810f173dbb,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.46,4.13,130.0,97.0,87.0,96.0,0.765,8.93,3.6,7.27,0.9,0.85,0.258,0.379,0.149,0.331,0.439,80.0,104.0,100.0,86.0,100.0,98.0,89.0,88.0,92.0,,,,0.396,0.128,0.262,,0.53,1.09,0.35,,92.5,92.4,80.1,,0.191,0.338,0.272,0.226,0.338,0.201,0.174,0.435,0.32,,,,88.0,97.0,94.0,84.0,87.0,85.0,0.096,0.118,0.99,-1.48,88.4,85.5,0.172,0.312,0.411,0.299,0.463,0.246,0.222,0.25,0.179,,,,,,,,,,,,,,,
19,2024-08-05,745184,Forceout,force_out,True,687363,640455,Victor Scott II,Sean Manaea,1,63c438db-37d4-461c-8c5a-aee60975ade2,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.46,4.13,130.0,97.0,87.0,96.0,0.765,8.93,3.6,7.27,0.9,0.85,0.258,0.379,0.149,0.331,0.439,80.0,104.0,100.0,86.0,100.0,98.0,89.0,88.0,92.0,,,,0.396,0.128,0.262,,0.53,1.09,0.35,,92.5,92.4,80.1,,0.191,0.338,0.272,0.226,0.338,0.201,0.174,0.435,0.32,,,,88.0,97.0,94.0,84.0,87.0,85.0,0.096,0.118,0.99,-1.48,88.4,85.5,0.172,0.312,0.411,0.299,0.463,0.246,0.222,0.25,0.179,,,,,,,,,,,,,,,
20,2024-08-05,745184,Flyout,field_out,True,691026,640455,Masyn Winn,Sean Manaea,0,0a6edc1e-f923-456b-961d-5b5a2011be1d,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.46,4.13,130.0,97.0,87.0,96.0,0.765,8.93,3.6,7.27,0.9,0.85,0.258,0.379,0.149,0.331,0.439,80.0,104.0,100.0,86.0,100.0,98.0,89.0,88.0,92.0,,,,0.396,0.128,0.262,,0.53,1.09,0.35,,92.5,92.4,80.1,,0.191,0.338,0.272,0.226,0.338,0.201,0.174,0.435,0.32,,,,88.0,97.0,94.0,84.0,87.0,85.0,0.096,0.118,0.99,-1.48,88.4,85.5,0.172,0.312,0.411,0.299,0.463,0.246,0.222,0.25,0.179,,,,,,,,,,,,,,,
21,2024-08-05,745184,Single,single,False,502054,640455,Tommy Pham,Sean Manaea,1,ee40b6f8-a5c5-4897-9e12-637f600efc0d,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.46,4.13,130.0,97.0,87.0,96.0,0.765,8.93,3.6,7.27,0.9,0.85,0.258,0.379,0.149,0.331,0.439,80.0,104.0,100.0,86.0,100.0,98.0,89.0,88.0,92.0,,,,0.396,0.128,0.262,,0.53,1.09,0.35,,92.5,92.4,80.1,,0.191,0.338,0.272,0.226,0.338,0.201,0.174,0.435,0.32,,,,88.0,97.0,94.0,84.0,87.0,85.0,0.096,0.118,0.99,-1.48,88.4,85.5,0.172,0.312,0.411,0.299,0.463,0.246,0.222,0.25,0.179,,,,,,,,,,,,,,,
22,2024-08-05,745184,Strikeout,strikeout,True,575929,640455,Willson Contreras,Sean Manaea,0,51b743bf-37de-4aaa-993b-80ccb9083d98,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.46,4.13,130.0,97.0,87.0,96.0,0.765,8.93,3.6,7.27,0.9,0.85,0.258,0.379,0.149,0.331,0.439,80.0,104.0,100.0,86.0,100.0,98.0,89.0,88.0,92.0,,,,0.396,0.128,0.262,,0.53,1.09,0.35,,92.5,92.4,80.1,,0.191,0.338,0.272,0.226,0.338,0.201,0.174,0.435,0.32,,,,88.0,97.0,94.0,84.0,87.0,85.0,0.096,0.118,0.99,-1.48,88.4,85.5,0.172,0.312,0.411,0.299,0.463,0.246,0.222,0.25,0.179,,,,,,,,,,,,,,,
23,2024-08-05,745184,Groundout,field_out,True,607043,669467,Brandon Nimmo,Andre Pallante,0,a205dbc6-fba1-4087-9774-e623c3eef5f4,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.07,3.61,79.2,95.0,91.0,96.0,0.816,6.78,3.5,8.36,0.68,2.85,0.239,0.403,0.193,0.247,0.424,87.0,90.0,93.0,84.0,98.0,87.0,116.0,103.0,109.0,89.0,98.0,107.0,0.206,0.5,0.165,0.13,1.16,0.25,-0.08,-0.42,94.8,95.1,88.0,79.9,0.248,0.324,0.176,0.232,0.339,0.155,0.283,0.413,0.28,0.178,0.311,0.338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-08-05,745184,Lineout,field_out,True,502110,669467,J.D. Martinez,Andre Pallante,0,116d43ab-3064-4040-9386-1c543dbcda6e,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.07,3.61,79.2,95.0,91.0,96.0,0.816,6.78,3.5,8.36,0.68,2.85,0.239,0.403,0.193,0.247,0.424,87.0,90.0,93.0,84.0,98.0,87.0,116.0,103.0,109.0,89.0,98.0,107.0,0.206,0.5,0.165,0.13,1.16,0.25,-0.08,-0.42,94.8,95.1,88.0,79.9,0.248,0.324,0.176,0.232,0.339,0.155,0.283,0.413,0.28,0.178,0.311,0.338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-08-05,745184,Groundout,field_out,True,624413,669467,Pete Alonso,Andre Pallante,0,4e014269-371f-460e-b63d-b9a9d074c48a,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.07,3.61,79.2,95.0,91.0,96.0,0.816,6.78,3.5,8.36,0.68,2.85,0.239,0.403,0.193,0.247,0.424,87.0,90.0,93.0,84.0,98.0,87.0,116.0,103.0,109.0,89.0,98.0,107.0,0.206,0.5,0.165,0.13,1.16,0.25,-0.08,-0.42,94.8,95.1,88.0,79.9,0.248,0.324,0.176,0.232,0.339,0.155,0.283,0.413,0.28,0.178,0.311,0.338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-08-05,745184,Pop Out,field_out,True,502671,640455,Paul Goldschmidt,Sean Manaea,0,ba698fb3-bf94-4339-a842-41ab357c0a06,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.46,4.13,130.0,97.0,87.0,96.0,0.765,8.93,3.6,7.27,0.9,0.85,0.258,0.379,0.149,0.331,0.439,80.0,104.0,100.0,86.0,100.0,98.0,89.0,88.0,92.0,,,,0.396,0.128,0.262,,0.53,1.09,0.35,,92.5,92.4,80.1,,0.191,0.338,0.272,0.226,0.338,0.201,0.174,0.435,0.32,,,,88.0,97.0,94.0,84.0,87.0,85.0,0.096,0.118,0.99,-1.48,88.4,85.5,0.172,0.312,0.411,0.299,0.463,0.246,0.222,0.25,0.179,,,,,,,,,,,,,,,
27,2024-08-05,745184,Pop Out,field_out,True,571448,640455,Nolan Arenado,Sean Manaea,0,b2a2280d-29de-4490-8d54-40eb765ce74d,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.46,4.13,130.0,97.0,87.0,96.0,0.765,8.93,3.6,7.27,0.9,0.85,0.258,0.379,0.149,0.331,0.439,80.0,104.0,100.0,86.0,100.0,98.0,89.0,88.0,92.0,,,,0.396,0.128,0.262,,0.53,1.09,0.35,,92.5,92.4,80.1,,0.191,0.338,0.272,0.226,0.338,0.201,0.174,0.435,0.32,,,,88.0,97.0,94.0,84.0,87.0,85.0,0.096,0.118,0.99,-1.48,88.4,85.5,0.172,0.312,0.411,0.299,0.463,0.246,0.222,0.25,0.179,,,,,,,,,,,,,,,
28,2024-08-05,745184,Single,single,False,676475,640455,Alec Burleson,Sean Manaea,0,60870db1-064c-4bec-bc47-dcd84bd543bc,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.46,4.13,130.0,97.0,87.0,96.0,0.765,8.93,3.6,7.27,0.9,0.85,0.258,0.379,0.149,0.331,0.439,80.0,104.0,100.0,86.0,100.0,98.0,89.0,88.0,92.0,,,,0.396,0.128,0.262,,0.53,1.09,0.35,,92.5,92.4,80.1,,0.191,0.338,0.272,0.226,0.338,0.201,0.174,0.435,0.32,,,,88.0,97.0,94.0,84.0,87.0,85.0,0.096,0.118,0.99,-1.48,88.4,85.5,0.172,0.312,0.411,0.299,0.463,0.246,0.222,0.25,0.179,,,,,,,,,,,,,,,
29,2024-08-05,745184,Single,single,False,680977,640455,Brendan Donovan,Sean Manaea,1,d1bb2e24-dacc-407e-9eca-c5aa63e90b5a,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.46,4.13,130.0,97.0,87.0,96.0,0.765,8.93,3.6,7.27,0.9,0.85,0.258,0.379,0.149,0.331,0.439,80.0,104.0,100.0,86.0,100.0,98.0,89.0,88.0,92.0,,,,0.396,0.128,0.262,,0.53,1.09,0.35,,92.5,92.4,80.1,,0.191,0.338,0.272,0.226,0.338,0.201,0.174,0.435,0.32,,,,88.0,97.0,94.0,84.0,87.0,85.0,0.096,0.118,0.99,-1.48,88.4,85.5,0.172,0.312,0.411,0.299,0.463,0.246,0.222,0.25,0.179,,,,,,,,,,,,,,,
30,2024-08-05,745184,Strikeout,strikeout,True,686780,640455,Pedro Pagés,Sean Manaea,0,399da9a2-4e8a-4198-9a99-2b7796ce8306,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.46,4.13,130.0,97.0,87.0,96.0,0.765,8.93,3.6,7.27,0.9,0.85,0.258,0.379,0.149,0.331,0.439,80.0,104.0,100.0,86.0,100.0,98.0,89.0,88.0,92.0,,,,0.396,0.128,0.262,,0.53,1.09,0.35,,92.5,92.4,80.1,,0.191,0.338,0.272,0.226,0.338,0.201,0.174,0.435,0.32,,,,88.0,97.0,94.0,84.0,87.0,85.0,0.096,0.118,0.99,-1.48,88.4,85.5,0.172,0.312,0.411,0.299,0.463,0.246,0.222,0.25,0.179,,,,,,,,,,,,,,,
31,2024-08-05,745184,Groundout,field_out,True,578428,669467,Jose Iglesias,Andre Pallante,0,3d606670-0f32-462c-8a67-777302e8561f,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.07,3.61,79.2,95.0,91.0,96.0,0.816,6.78,3.5,8.36,0.68,2.85,0.239,0.403,0.193,0.247,0.424,87.0,90.0,93.0,84.0,98.0,87.0,116.0,103.0,109.0,89.0,98.0,107.0,0.206,0.5,0.165,0.13,1.16,0.25,-0.08,-0.42,94.8,95.1,88.0,79.9,0.248,0.324,0.176,0.232,0.339,0.155,0.283,0.413,0.28,0.178,0.311,0.338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-08-05,745184,Single,single,False,643446,669467,Jeff McNeil,Andre Pallante,0,1e3a3599-c9ab-4ebe-afcf-f3ec94847340,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.07,3.61,79.2,95.0,91.0,96.0,0.816,6.78,3.5,8.36,0.68,2.85,0.239,0.403,0.193,0.247,0.424,87.0,90.0,93.0,84.0,98.0,87.0,116.0,103.0,109.0,89.0,98.0,107.0,0.206,0.5,0.165,0.13,1.16,0.25,-0.08,-0.42,94.8,95.1,88.0,79.9,0.248,0.324,0.176,0.232,0.339,0.155,0.283,0.413,0.28,0.178,0.311,0.338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-08-05,745184,Single,single,False,682626,669467,Francisco Alvarez,Andre Pallante,1,c70a6fa6-c889-450e-b71f-5b89b8497772,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.07,3.61,79.2,95.0,91.0,96.0,0.816,6.78,3.5,8.36,0.68,2.85,0.239,0.403,0.193,0.247,0.424,87.0,90.0,93.0,84.0,98.0,87.0,116.0,103.0,109.0,89.0,98.0,107.0,0.206,0.5,0.165,0.13,1.16,0.25,-0.08,-0.42,94.8,95.1,88.0,79.9,0.248,0.324,0.176,0.232,0.339,0.155,0.283,0.413,0.28,0.178,0.311,0.338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
