,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,ST_ba,ST_slg,ST_whiff,CH_ba,CH_slg,CH_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-09-22,746339,Strikeout,strikeout,True,642136,681293,Matt Thaiss,Spencer Arrighetti,0,18cd27d3-cecb-4f90-96ba-570fa689b82b,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.61,3.98,142.2,99.0,95.0,99.0,0.74,10.54,3.91,8.77,1.32,0.85,0.249,0.435,0.145,0.311,0.446,89.0,97.0,91.0,118.0,99.0,104.0,91.0,100.0,99.0,117.0,93.0,101.0,65.0,99.0,97.0,0.409,0.194,0.11,0.201,0.086,-1.42,0.55,1.02,0.94,-2.7,94.1,88.1,85.5,80.8,78.4,0.307,0.535,0.193,0.254,0.456,0.23,0.171,0.282,0.415,0.113,0.226,0.395,0.405,0.524,0.383,,,,,,,,,,,,,,,,,,,,,
11,2024-09-22,746339,Single,single,False,673237,656288,Yainer Diaz,Griffin Canning,0,397e6a24-4a04-4822-953c-3f9dab347780,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.24,4.75,166.2,98.0,87.0,97.0,0.772,6.8,3.46,9.18,1.62,1.03,0.229,0.43,0.126,0.363,0.402,96.0,102.0,102.0,74.0,96.0,95.0,72.0,94.0,86.0,106.0,100.0,111.0,,,,0.375,,0.239,0.109,0.267,-0.8,,-1.18,-0.5,0.43,93.4,,88.6,87.8,80.6,0.249,0.524,0.145,,,,0.261,0.37,0.248,,,,0.261,0.391,0.291,75.0,91.0,80.0,0.01,-7.0,93.0,0.294,0.464,0.327,0.429,0.857,0.0,,,,,,,,,
12,2024-09-22,746339,Flyout,field_out,True,605170,656288,Victor Caratini,Griffin Canning,0,8ee04805-2a79-40cd-a0eb-a134a8139cfa,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.24,4.75,166.2,98.0,87.0,97.0,0.772,6.8,3.46,9.18,1.62,1.03,0.229,0.43,0.126,0.363,0.402,96.0,102.0,102.0,74.0,96.0,95.0,72.0,94.0,86.0,106.0,100.0,111.0,,,,0.375,,0.239,0.109,0.267,-0.8,,-1.18,-0.5,0.43,93.4,,88.6,87.8,80.6,0.249,0.524,0.145,,,,0.261,0.37,0.248,,,,0.261,0.391,0.291,75.0,91.0,80.0,0.01,-7.0,93.0,0.294,0.464,0.327,0.429,0.857,0.0,,,,,,,,,
13,2024-09-22,746339,Double,double,False,665161,656288,Jeremy Peña,Griffin Canning,1,5698913d-9c89-4850-8f20-9ecfe1d5e401,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.24,4.75,166.2,98.0,87.0,97.0,0.772,6.8,3.46,9.18,1.62,1.03,0.229,0.43,0.126,0.363,0.402,96.0,102.0,102.0,74.0,96.0,95.0,72.0,94.0,86.0,106.0,100.0,111.0,,,,0.375,,0.239,0.109,0.267,-0.8,,-1.18,-0.5,0.43,93.4,,88.6,87.8,80.6,0.249,0.524,0.145,,,,0.261,0.37,0.248,,,,0.261,0.391,0.291,75.0,91.0,80.0,0.01,-7.0,93.0,0.294,0.464,0.327,0.429,0.857,0.0,,,,,,,,,
14,2024-09-22,746339,Strikeout,strikeout,True,518792,656288,Jason Heyward,Griffin Canning,0,397e95a0-a101-4d90-85fd-c8f6fd7801e8,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.24,4.75,166.2,98.0,87.0,97.0,0.772,6.8,3.46,9.18,1.62,1.03,0.229,0.43,0.126,0.363,0.402,96.0,102.0,102.0,74.0,96.0,95.0,72.0,94.0,86.0,106.0,100.0,111.0,,,,0.375,,0.239,0.109,0.267,-0.8,,-1.18,-0.5,0.43,93.4,,88.6,87.8,80.6,0.249,0.524,0.145,,,,0.261,0.37,0.248,,,,0.261,0.391,0.291,75.0,91.0,80.0,0.01,-7.0,93.0,0.294,0.464,0.327,0.429,0.857,0.0,,,,,,,,,
15,2024-09-22,746339,Flyout,field_out,True,676694,656288,Jake Meyers,Griffin Canning,0,6ecbcc51-d383-458a-9065-e4c9b56caedd,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.24,4.75,166.2,98.0,87.0,97.0,0.772,6.8,3.46,9.18,1.62,1.03,0.229,0.43,0.126,0.363,0.402,96.0,102.0,102.0,74.0,96.0,95.0,72.0,94.0,86.0,106.0,100.0,111.0,,,,0.375,,0.239,0.109,0.267,-0.8,,-1.18,-0.5,0.43,93.4,,88.6,87.8,80.6,0.249,0.524,0.145,,,,0.261,0.37,0.248,,,,0.261,0.391,0.291,75.0,91.0,80.0,0.01,-7.0,93.0,0.294,0.464,0.327,0.429,0.857,0.0,,,,,,,,,
16,2024-09-22,746339,Pop Out,field_out,True,672569,681293,Gustavo Campero,Spencer Arrighetti,0,d2419818-46fe-4f15-876b-b6c9a1338772,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.61,3.98,142.2,99.0,95.0,99.0,0.74,10.54,3.91,8.77,1.32,0.85,0.249,0.435,0.145,0.311,0.446,89.0,97.0,91.0,118.0,99.0,104.0,91.0,100.0,99.0,117.0,93.0,101.0,65.0,99.0,97.0,0.409,0.194,0.11,0.201,0.086,-1.42,0.55,1.02,0.94,-2.7,94.1,88.1,85.5,80.8,78.4,0.307,0.535,0.193,0.254,0.456,0.23,0.171,0.282,0.415,0.113,0.226,0.395,0.405,0.524,0.383,,,,,,,,,,,,,,,,,,,,,
17,2024-09-22,746339,Single,single,False,605346,681293,Jack López,Spencer Arrighetti,0,44600918-7c06-4b7e-89fd-b4f71b0e1784,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.61,3.98,142.2,99.0,95.0,99.0,0.74,10.54,3.91,8.77,1.32,0.85,0.249,0.435,0.145,0.311,0.446,89.0,97.0,91.0,118.0,99.0,104.0,91.0,100.0,99.0,117.0,93.0,101.0,65.0,99.0,97.0,0.409,0.194,0.11,0.201,0.086,-1.42,0.55,1.02,0.94,-2.7,94.1,88.1,85.5,80.8,78.4,0.307,0.535,0.193,0.254,0.456,0.23,0.171,0.282,0.415,0.113,0.226,0.395,0.405,0.524,0.383,,,,,,,,,,,,,,,,,,,,,
18,2024-09-22,746339,Strikeout,strikeout,True,621493,681293,Taylor Ward,Spencer Arrighetti,1,a9509252-611b-46c2-a11a-94d4809e5a42,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.61,3.98,142.2,99.0,95.0,99.0,0.74,10.54,3.91,8.77,1.32,0.85,0.249,0.435,0.145,0.311,0.446,89.0,97.0,91.0,118.0,99.0,104.0,91.0,100.0,99.0,117.0,93.0,101.0,65.0,99.0,97.0,0.409,0.194,0.11,0.201,0.086,-1.42,0.55,1.02,0.94,-2.7,94.1,88.1,85.5,80.8,78.4,0.307,0.535,0.193,0.254,0.456,0.23,0.171,0.282,0.415,0.113,0.226,0.395,0.405,0.524,0.383,,,,,,,,,,,,,,,,,,,,,
19,2024-09-22,746339,Walk,walk,False,514888,656288,Jose Altuve,Griffin Canning,0,2034d800-039b-4768-ae21-56cfef992c41,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.24,4.75,166.2,98.0,87.0,97.0,0.772,6.8,3.46,9.18,1.62,1.03,0.229,0.43,0.126,0.363,0.402,96.0,102.0,102.0,74.0,96.0,95.0,72.0,94.0,86.0,106.0,100.0,111.0,,,,0.375,,0.239,0.109,0.267,-0.8,,-1.18,-0.5,0.43,93.4,,88.6,87.8,80.6,0.249,0.524,0.145,,,,0.261,0.37,0.248,,,,0.261,0.391,0.291,75.0,91.0,80.0,0.01,-7.0,93.0,0.294,0.464,0.327,0.429,0.857,0.0,,,,,,,,,
20,2024-09-22,746339,Double,double,False,670541,656288,Yordan Alvarez,Griffin Canning,1,5b07dfd4-746e-4e84-8840-1c5c3e360f5e,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.24,4.75,166.2,98.0,87.0,97.0,0.772,6.8,3.46,9.18,1.62,1.03,0.229,0.43,0.126,0.363,0.402,96.0,102.0,102.0,74.0,96.0,95.0,72.0,94.0,86.0,106.0,100.0,111.0,,,,0.375,,0.239,0.109,0.267,-0.8,,-1.18,-0.5,0.43,93.4,,88.6,87.8,80.6,0.249,0.524,0.145,,,,0.261,0.37,0.248,,,,0.261,0.391,0.291,75.0,91.0,80.0,0.01,-7.0,93.0,0.294,0.464,0.327,0.429,0.857,0.0,,,,,,,,,
21,2024-09-22,746339,Intent Walk,intent_walk,False,663656,656288,Kyle Tucker,Griffin Canning,0,07463396-0226-1033-000c-f08cd117d70a,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.24,4.75,166.2,98.0,87.0,97.0,0.772,6.8,3.46,9.18,1.62,1.03,0.229,0.43,0.126,0.363,0.402,96.0,102.0,102.0,74.0,96.0,95.0,72.0,94.0,86.0,106.0,100.0,111.0,,,,0.375,,0.239,0.109,0.267,-0.8,,-1.18,-0.5,0.43,93.4,,88.6,87.8,80.6,0.249,0.524,0.145,,,,0.261,0.37,0.248,,,,0.261,0.391,0.291,75.0,91.0,80.0,0.01,-7.0,93.0,0.294,0.464,0.327,0.429,0.857,0.0,,,,,,,,,
22,2024-09-22,746339,Sac Fly,sac_fly,True,608324,656288,Alex Bregman,Griffin Canning,1,823fe902-ada2-4755-b09a-5c8c9692bcdb,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.24,4.75,166.2,98.0,87.0,97.0,0.772,6.8,3.46,9.18,1.62,1.03,0.229,0.43,0.126,0.363,0.402,96.0,102.0,102.0,74.0,96.0,95.0,72.0,94.0,86.0,106.0,100.0,111.0,,,,0.375,,0.239,0.109,0.267,-0.8,,-1.18,-0.5,0.43,93.4,,88.6,87.8,80.6,0.249,0.524,0.145,,,,0.261,0.37,0.248,,,,0.261,0.391,0.291,75.0,91.0,80.0,0.01,-7.0,93.0,0.294,0.464,0.327,0.429,0.857,0.0,,,,,,,,,
23,2024-09-22,746339,Groundout,field_out,True,673237,656288,Yainer Diaz,Griffin Canning,1,b702e5a5-3373-49e8-8742-60bae82aa0ce,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.24,4.75,166.2,98.0,87.0,97.0,0.772,6.8,3.46,9.18,1.62,1.03,0.229,0.43,0.126,0.363,0.402,96.0,102.0,102.0,74.0,96.0,95.0,72.0,94.0,86.0,106.0,100.0,111.0,,,,0.375,,0.239,0.109,0.267,-0.8,,-1.18,-0.5,0.43,93.4,,88.6,87.8,80.6,0.249,0.524,0.145,,,,0.261,0.37,0.248,,,,0.261,0.391,0.291,75.0,91.0,80.0,0.01,-7.0,93.0,0.294,0.464,0.327,0.429,0.857,0.0,,,,,,,,,
24,2024-09-22,746339,Groundout,field_out,True,605170,656288,Victor Caratini,Griffin Canning,0,10fd493a-d07f-4d85-8f80-b6ad381bfb2c,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.24,4.75,166.2,98.0,87.0,97.0,0.772,6.8,3.46,9.18,1.62,1.03,0.229,0.43,0.126,0.363,0.402,96.0,102.0,102.0,74.0,96.0,95.0,72.0,94.0,86.0,106.0,100.0,111.0,,,,0.375,,0.239,0.109,0.267,-0.8,,-1.18,-0.5,0.43,93.4,,88.6,87.8,80.6,0.249,0.524,0.145,,,,0.261,0.37,0.248,,,,0.261,0.391,0.291,75.0,91.0,80.0,0.01,-7.0,93.0,0.294,0.464,0.327,0.429,0.857,0.0,,,,,,,,,
25,2024-09-22,746339,Strikeout,strikeout,True,687263,681293,Zach Neto,Spencer Arrighetti,0,5a539d57-ba48-4774-be11-52a298633e8c,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.61,3.98,142.2,99.0,95.0,99.0,0.74,10.54,3.91,8.77,1.32,0.85,0.249,0.435,0.145,0.311,0.446,89.0,97.0,91.0,118.0,99.0,104.0,91.0,100.0,99.0,117.0,93.0,101.0,65.0,99.0,97.0,0.409,0.194,0.11,0.201,0.086,-1.42,0.55,1.02,0.94,-2.7,94.1,88.1,85.5,80.8,78.4,0.307,0.535,0.193,0.254,0.456,0.23,0.171,0.282,0.415,0.113,0.226,0.395,0.405,0.524,0.383,,,,,,,,,,,,,,,,,,,,,
26,2024-09-22,746339,Double,double,False,592273,681293,Brandon Drury,Spencer Arrighetti,0,1ecdad7f-245d-4d85-b309-f35fcab2405f,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.61,3.98,142.2,99.0,95.0,99.0,0.74,10.54,3.91,8.77,1.32,0.85,0.249,0.435,0.145,0.311,0.446,89.0,97.0,91.0,118.0,99.0,104.0,91.0,100.0,99.0,117.0,93.0,101.0,65.0,99.0,97.0,0.409,0.194,0.11,0.201,0.086,-1.42,0.55,1.02,0.94,-2.7,94.1,88.1,85.5,80.8,78.4,0.307,0.535,0.193,0.254,0.456,0.23,0.171,0.282,0.415,0.113,0.226,0.395,0.405,0.524,0.383,,,,,,,,,,,,,,,,,,,,,
27,2024-09-22,746339,Flyout,field_out,True,676572,681293,Eric Wagaman,Spencer Arrighetti,0,096150bf-4385-4a18-a54e-03a2e3939242,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.61,3.98,142.2,99.0,95.0,99.0,0.74,10.54,3.91,8.77,1.32,0.85,0.249,0.435,0.145,0.311,0.446,89.0,97.0,91.0,118.0,99.0,104.0,91.0,100.0,99.0,117.0,93.0,101.0,65.0,99.0,97.0,0.409,0.194,0.11,0.201,0.086,-1.42,0.55,1.02,0.94,-2.7,94.1,88.1,85.5,80.8,78.4,0.307,0.535,0.193,0.254,0.456,0.23,0.171,0.282,0.415,0.113,0.226,0.395,0.405,0.524,0.383,,,,,,,,,,,,,,,,,,,,,
28,2024-09-22,746339,Strikeout,strikeout,True,666160,681293,Mickey Moniak,Spencer Arrighetti,1,bdd03ef7-4afe-471c-b32f-ce32d2a49994,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.61,3.98,142.2,99.0,95.0,99.0,0.74,10.54,3.91,8.77,1.32,0.85,0.249,0.435,0.145,0.311,0.446,89.0,97.0,91.0,118.0,99.0,104.0,91.0,100.0,99.0,117.0,93.0,101.0,65.0,99.0,97.0,0.409,0.194,0.11,0.201,0.086,-1.42,0.55,1.02,0.94,-2.7,94.1,88.1,85.5,80.8,78.4,0.307,0.535,0.193,0.254,0.456,0.23,0.171,0.282,0.415,0.113,0.226,0.395,0.405,0.524,0.383,,,,,,,,,,,,,,,,,,,,,
29,2024-09-22,746339,Groundout,field_out,True,665161,656288,Jeremy Peña,Griffin Canning,0,3419c9f9-3208-49d6-9845-4b5a9020d667,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.24,4.75,166.2,98.0,87.0,97.0,0.772,6.8,3.46,9.18,1.62,1.03,0.229,0.43,0.126,0.363,0.402,96.0,102.0,102.0,74.0,96.0,95.0,72.0,94.0,86.0,106.0,100.0,111.0,,,,0.375,,0.239,0.109,0.267,-0.8,,-1.18,-0.5,0.43,93.4,,88.6,87.8,80.6,0.249,0.524,0.145,,,,0.261,0.37,0.248,,,,0.261,0.391,0.291,75.0,91.0,80.0,0.01,-7.0,93.0,0.294,0.464,0.327,0.429,0.857,0.0,,,,,,,,,
30,2024-09-22,746339,Groundout,field_out,True,518792,656288,Jason Heyward,Griffin Canning,0,9d111a39-1412-4efb-b7d6-ce2c03daad3c,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.24,4.75,166.2,98.0,87.0,97.0,0.772,6.8,3.46,9.18,1.62,1.03,0.229,0.43,0.126,0.363,0.402,96.0,102.0,102.0,74.0,96.0,95.0,72.0,94.0,86.0,106.0,100.0,111.0,,,,0.375,,0.239,0.109,0.267,-0.8,,-1.18,-0.5,0.43,93.4,,88.6,87.8,80.6,0.249,0.524,0.145,,,,0.261,0.37,0.248,,,,0.261,0.391,0.291,75.0,91.0,80.0,0.01,-7.0,93.0,0.294,0.464,0.327,0.429,0.857,0.0,,,,,,,,,
31,2024-09-22,746339,Lineout,field_out,True,676694,656288,Jake Meyers,Griffin Canning,0,bbeb3c74-0d83-49a2-9e03-002a077fe038,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.24,4.75,166.2,98.0,87.0,97.0,0.772,6.8,3.46,9.18,1.62,1.03,0.229,0.43,0.126,0.363,0.402,96.0,102.0,102.0,74.0,96.0,95.0,72.0,94.0,86.0,106.0,100.0,111.0,,,,0.375,,0.239,0.109,0.267,-0.8,,-1.18,-0.5,0.43,93.4,,88.6,87.8,80.6,0.249,0.524,0.145,,,,0.261,0.37,0.248,,,,0.261,0.391,0.291,75.0,91.0,80.0,0.01,-7.0,93.0,0.294,0.464,0.327,0.429,0.857,0.0,,,,,,,,,
32,2024-09-22,746339,Groundout,field_out,True,681351,681293,Logan O'Hoppe,Spencer Arrighetti,0,dea7cbeb-3c36-4f5d-b2ae-f87ec1cae9f7,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.61,3.98,142.2,99.0,95.0,99.0,0.74,10.54,3.91,8.77,1.32,0.85,0.249,0.435,0.145,0.311,0.446,89.0,97.0,91.0,118.0,99.0,104.0,91.0,100.0,99.0,117.0,93.0,101.0,65.0,99.0,97.0,0.409,0.194,0.11,0.201,0.086,-1.42,0.55,1.02,0.94,-2.7,94.1,88.1,85.5,80.8,78.4,0.307,0.535,0.193,0.254,0.456,0.23,0.171,0.282,0.415,0.113,0.226,0.395,0.405,0.524,0.383,,,,,,,,,,,,,,,,,,,,,
