,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff
10,2024-08-06,746033,Flyout,field_out,True,664034,676974,Ty France,Max Meyer,0,40153d28-24a2-4287-8873-3234f85ba1b1,676974.0,maxmeyer,Meyer,Right,Max Meyer,MIA,5.44,4.94,51.1,99.0,98.0,101.0,0.78,7.19,3.16,9.29,2.1,1.45,0.175,0.494,0.156,0.35,0.418,81.0,88.0,88.0,84.0,98.0,95.0,81.0,90.0,78.0,121.0,104.0,115.0,0.018,0.398,0.402,0.182,-1.8,-1.39,-0.08,-1.83,94.1,86.8,92.6,88.2,0.242,0.473,0.36,0.31,0.595,0.127,0.2,0.56,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-08-06,746033,Walk,walk,False,641584,676974,Jake Fraley,Max Meyer,0,033dbc0a-5190-4d39-81f9-8584685689d6,676974.0,maxmeyer,Meyer,Right,Max Meyer,MIA,5.44,4.94,51.1,99.0,98.0,101.0,0.78,7.19,3.16,9.29,2.1,1.45,0.175,0.494,0.156,0.35,0.418,81.0,88.0,88.0,84.0,98.0,95.0,81.0,90.0,78.0,121.0,104.0,115.0,0.018,0.398,0.402,0.182,-1.8,-1.39,-0.08,-1.83,94.1,86.8,92.6,88.2,0.242,0.473,0.36,0.31,0.595,0.127,0.2,0.56,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-08-06,746033,Groundout,field_out,True,682622,676974,Noelvi Marte,Max Meyer,0,62595cd5-e6a3-4a98-a278-94dc343d4bd5,676974.0,maxmeyer,Meyer,Right,Max Meyer,MIA,5.44,4.94,51.1,99.0,98.0,101.0,0.78,7.19,3.16,9.29,2.1,1.45,0.175,0.494,0.156,0.35,0.418,81.0,88.0,88.0,84.0,98.0,95.0,81.0,90.0,78.0,121.0,104.0,115.0,0.018,0.398,0.402,0.182,-1.8,-1.39,-0.08,-1.83,94.1,86.8,92.6,88.2,0.242,0.473,0.36,0.31,0.595,0.127,0.2,0.56,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-08-06,746033,Strikeout,strikeout,True,660821,666157,Jesús Sánchez,Nick Lodolo,0,1c0f9bde-f02b-41da-972e-7f5ffe5f2cca,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,4.76,3.78,115.1,99.0,106.0,96.0,0.742,9.52,2.89,7.88,1.01,1.25,0.247,0.421,0.142,0.285,0.428,96.0,99.0,92.0,119.0,103.0,97.0,111.0,97.0,93.0,,,,0.133,0.43,,0.164,0.14,1.03,,-0.17,94.1,88.1,94.1,,,,,0.241,0.407,0.23,0.232,0.39,0.259,90.0,94.0,101.0,0.273,-0.74,81.7,0.217,0.302,0.425,0.234,0.453,0.167,,,,,,,,,,,,,,,,,,,,,
14,2024-08-06,746033,Flyout,field_out,True,665506,666157,Cristian Pache,Nick Lodolo,0,eec90899-f483-462c-b7fd-9e403da8aab5,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,4.76,3.78,115.1,99.0,106.0,96.0,0.742,9.52,2.89,7.88,1.01,1.25,0.247,0.421,0.142,0.285,0.428,96.0,99.0,92.0,119.0,103.0,97.0,111.0,97.0,93.0,,,,0.133,0.43,,0.164,0.14,1.03,,-0.17,94.1,88.1,94.1,,,,,0.241,0.407,0.23,0.232,0.39,0.259,90.0,94.0,101.0,0.273,-0.74,81.7,0.217,0.302,0.425,0.234,0.453,0.167,,,,,,,,,,,,,,,,,,,,,
15,2024-08-06,746033,Strikeout,strikeout,True,656537,666157,Derek Hill,Nick Lodolo,0,5bd0348b-d9f9-4b0e-91d2-ad870ce2a640,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,4.76,3.78,115.1,99.0,106.0,96.0,0.742,9.52,2.89,7.88,1.01,1.25,0.247,0.421,0.142,0.285,0.428,96.0,99.0,92.0,119.0,103.0,97.0,111.0,97.0,93.0,,,,0.133,0.43,,0.164,0.14,1.03,,-0.17,94.1,88.1,94.1,,,,,0.241,0.407,0.23,0.232,0.39,0.259,90.0,94.0,101.0,0.273,-0.74,81.7,0.217,0.302,0.425,0.234,0.453,0.167,,,,,,,,,,,,,,,,,,,,,
16,2024-08-06,746033,Strikeout,strikeout,True,663697,676974,Jonathan India,Max Meyer,0,1cd3f625-afdb-4d3a-bc68-87d94f774da6,676974.0,maxmeyer,Meyer,Right,Max Meyer,MIA,5.44,4.94,51.1,99.0,98.0,101.0,0.78,7.19,3.16,9.29,2.1,1.45,0.175,0.494,0.156,0.35,0.418,81.0,88.0,88.0,84.0,98.0,95.0,81.0,90.0,78.0,121.0,104.0,115.0,0.018,0.398,0.402,0.182,-1.8,-1.39,-0.08,-1.83,94.1,86.8,92.6,88.2,0.242,0.473,0.36,0.31,0.595,0.127,0.2,0.56,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-08-06,746033,Double,double,False,682829,676974,Elly De La Cruz,Max Meyer,0,0f6c5828-bef3-4fcf-b217-023d0f68dbf2,676974.0,maxmeyer,Meyer,Right,Max Meyer,MIA,5.44,4.94,51.1,99.0,98.0,101.0,0.78,7.19,3.16,9.29,2.1,1.45,0.175,0.494,0.156,0.35,0.418,81.0,88.0,88.0,84.0,98.0,95.0,81.0,90.0,78.0,121.0,104.0,115.0,0.018,0.398,0.402,0.182,-1.8,-1.39,-0.08,-1.83,94.1,86.8,92.6,88.2,0.242,0.473,0.36,0.31,0.595,0.127,0.2,0.56,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-08-06,746033,Walk,walk,False,668715,676974,Spencer Steer,Max Meyer,1,60cd7ea7-29e6-490e-8422-b2390d75c5db,676974.0,maxmeyer,Meyer,Right,Max Meyer,MIA,5.44,4.94,51.1,99.0,98.0,101.0,0.78,7.19,3.16,9.29,2.1,1.45,0.175,0.494,0.156,0.35,0.418,81.0,88.0,88.0,84.0,98.0,95.0,81.0,90.0,78.0,121.0,104.0,115.0,0.018,0.398,0.402,0.182,-1.8,-1.39,-0.08,-1.83,94.1,86.8,92.6,88.2,0.242,0.473,0.36,0.31,0.595,0.127,0.2,0.56,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-08-06,746033,Double,double,False,670770,676974,TJ Friedl,Max Meyer,1,66f8caf3-8e3b-4eaa-8897-24b7879ba94d,676974.0,maxmeyer,Meyer,Right,Max Meyer,MIA,5.44,4.94,51.1,99.0,98.0,101.0,0.78,7.19,3.16,9.29,2.1,1.45,0.175,0.494,0.156,0.35,0.418,81.0,88.0,88.0,84.0,98.0,95.0,81.0,90.0,78.0,121.0,104.0,115.0,0.018,0.398,0.402,0.182,-1.8,-1.39,-0.08,-1.83,94.1,86.8,92.6,88.2,0.242,0.473,0.36,0.31,0.595,0.127,0.2,0.56,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-08-06,746033,Flyout,field_out,True,663886,676974,Tyler Stephenson,Max Meyer,0,048fee5b-8c3f-4c86-8b17-f6fe34e190ac,676974.0,maxmeyer,Meyer,Right,Max Meyer,MIA,5.44,4.94,51.1,99.0,98.0,101.0,0.78,7.19,3.16,9.29,2.1,1.45,0.175,0.494,0.156,0.35,0.418,81.0,88.0,88.0,84.0,98.0,95.0,81.0,90.0,78.0,121.0,104.0,115.0,0.018,0.398,0.402,0.182,-1.8,-1.39,-0.08,-1.83,94.1,86.8,92.6,88.2,0.242,0.473,0.36,0.31,0.595,0.127,0.2,0.56,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-08-06,746033,Walk,walk,False,600869,676974,Jeimer Candelario,Max Meyer,0,1f8e610a-73ca-4f3a-8d8e-7ce207a4a462,676974.0,maxmeyer,Meyer,Right,Max Meyer,MIA,5.44,4.94,51.1,99.0,98.0,101.0,0.78,7.19,3.16,9.29,2.1,1.45,0.175,0.494,0.156,0.35,0.418,81.0,88.0,88.0,84.0,98.0,95.0,81.0,90.0,78.0,121.0,104.0,115.0,0.018,0.398,0.402,0.182,-1.8,-1.39,-0.08,-1.83,94.1,86.8,92.6,88.2,0.242,0.473,0.36,0.31,0.595,0.127,0.2,0.56,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-08-06,746033,Pop Out,field_out,True,664034,676974,Ty France,Max Meyer,0,77e2bbcd-c8fd-4065-9bd0-b8f6c4c9ea2d,676974.0,maxmeyer,Meyer,Right,Max Meyer,MIA,5.44,4.94,51.1,99.0,98.0,101.0,0.78,7.19,3.16,9.29,2.1,1.45,0.175,0.494,0.156,0.35,0.418,81.0,88.0,88.0,84.0,98.0,95.0,81.0,90.0,78.0,121.0,104.0,115.0,0.018,0.398,0.402,0.182,-1.8,-1.39,-0.08,-1.83,94.1,86.8,92.6,88.2,0.242,0.473,0.36,0.31,0.595,0.127,0.2,0.56,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-08-06,746033,Strikeout,strikeout,True,669065,666157,Kyle Stowers,Nick Lodolo,0,9d208124-e233-4041-a396-71ef423b58b9,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,4.76,3.78,115.1,99.0,106.0,96.0,0.742,9.52,2.89,7.88,1.01,1.25,0.247,0.421,0.142,0.285,0.428,96.0,99.0,92.0,119.0,103.0,97.0,111.0,97.0,93.0,,,,0.133,0.43,,0.164,0.14,1.03,,-0.17,94.1,88.1,94.1,,,,,0.241,0.407,0.23,0.232,0.39,0.259,90.0,94.0,101.0,0.273,-0.74,81.7,0.217,0.302,0.425,0.234,0.453,0.167,,,,,,,,,,,,,,,,,,,,,
24,2024-08-06,746033,Strikeout,strikeout,True,645305,666157,Ali Sánchez,Nick Lodolo,0,9d4b7817-beb4-48d9-94b8-1b98491b41e2,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,4.76,3.78,115.1,99.0,106.0,96.0,0.742,9.52,2.89,7.88,1.01,1.25,0.247,0.421,0.142,0.285,0.428,96.0,99.0,92.0,119.0,103.0,97.0,111.0,97.0,93.0,,,,0.133,0.43,,0.164,0.14,1.03,,-0.17,94.1,88.1,94.1,,,,,0.241,0.407,0.23,0.232,0.39,0.259,90.0,94.0,101.0,0.273,-0.74,81.7,0.217,0.302,0.425,0.234,0.453,0.167,,,,,,,,,,,,,,,,,,,,,
25,2024-08-06,746033,Strikeout,strikeout,True,669364,666157,Xavier Edwards,Nick Lodolo,0,c0c706f8-e844-4416-a511-1caaf12ae006,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,4.76,3.78,115.1,99.0,106.0,96.0,0.742,9.52,2.89,7.88,1.01,1.25,0.247,0.421,0.142,0.285,0.428,96.0,99.0,92.0,119.0,103.0,97.0,111.0,97.0,93.0,,,,0.133,0.43,,0.164,0.14,1.03,,-0.17,94.1,88.1,94.1,,,,,0.241,0.407,0.23,0.232,0.39,0.259,90.0,94.0,101.0,0.273,-0.74,81.7,0.217,0.302,0.425,0.234,0.453,0.167,,,,,,,,,,,,,,,,,,,,,
26,2024-08-06,746033,Single,single,False,641584,676974,Jake Fraley,Max Meyer,0,22428707-6f33-42af-b1c2-3bf1d7984558,676974.0,maxmeyer,Meyer,Right,Max Meyer,MIA,5.44,4.94,51.1,99.0,98.0,101.0,0.78,7.19,3.16,9.29,2.1,1.45,0.175,0.494,0.156,0.35,0.418,81.0,88.0,88.0,84.0,98.0,95.0,81.0,90.0,78.0,121.0,104.0,115.0,0.018,0.398,0.402,0.182,-1.8,-1.39,-0.08,-1.83,94.1,86.8,92.6,88.2,0.242,0.473,0.36,0.31,0.595,0.127,0.2,0.56,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-08-06,746033,Single,single,False,682622,676974,Noelvi Marte,Max Meyer,1,f3ebf19e-24b9-4095-934a-852de6576646,676974.0,maxmeyer,Meyer,Right,Max Meyer,MIA,5.44,4.94,51.1,99.0,98.0,101.0,0.78,7.19,3.16,9.29,2.1,1.45,0.175,0.494,0.156,0.35,0.418,81.0,88.0,88.0,84.0,98.0,95.0,81.0,90.0,78.0,121.0,104.0,115.0,0.018,0.398,0.402,0.182,-1.8,-1.39,-0.08,-1.83,94.1,86.8,92.6,88.2,0.242,0.473,0.36,0.31,0.595,0.127,0.2,0.56,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-08-06,746033,Hit By Pitch,hit_by_pitch,False,663697,676974,Jonathan India,Max Meyer,1,c84df798-cea9-4d90-a9a5-dd13c9584a7e,676974.0,maxmeyer,Meyer,Right,Max Meyer,MIA,5.44,4.94,51.1,99.0,98.0,101.0,0.78,7.19,3.16,9.29,2.1,1.45,0.175,0.494,0.156,0.35,0.418,81.0,88.0,88.0,84.0,98.0,95.0,81.0,90.0,78.0,121.0,104.0,115.0,0.018,0.398,0.402,0.182,-1.8,-1.39,-0.08,-1.83,94.1,86.8,92.6,88.2,0.242,0.473,0.36,0.31,0.595,0.127,0.2,0.56,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-08-06,746033,Double,double,False,682829,676974,Elly De La Cruz,Max Meyer,1,23f61351-de50-4521-ab1e-74c282d801fc,676974.0,maxmeyer,Meyer,Right,Max Meyer,MIA,5.44,4.94,51.1,99.0,98.0,101.0,0.78,7.19,3.16,9.29,2.1,1.45,0.175,0.494,0.156,0.35,0.418,81.0,88.0,88.0,84.0,98.0,95.0,81.0,90.0,78.0,121.0,104.0,115.0,0.018,0.398,0.402,0.182,-1.8,-1.39,-0.08,-1.83,94.1,86.8,92.6,88.2,0.242,0.473,0.36,0.31,0.595,0.127,0.2,0.56,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-08-06,746033,Flyout,field_out,True,668715,676974,Spencer Steer,Max Meyer,0,82a5aa40-814e-49bd-b955-1f9096b2fcd0,676974.0,maxmeyer,Meyer,Right,Max Meyer,MIA,5.44,4.94,51.1,99.0,98.0,101.0,0.78,7.19,3.16,9.29,2.1,1.45,0.175,0.494,0.156,0.35,0.418,81.0,88.0,88.0,84.0,98.0,95.0,81.0,90.0,78.0,121.0,104.0,115.0,0.018,0.398,0.402,0.182,-1.8,-1.39,-0.08,-1.83,94.1,86.8,92.6,88.2,0.242,0.473,0.36,0.31,0.595,0.127,0.2,0.56,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-08-06,746033,Sac Fly,sac_fly,True,670770,676974,TJ Friedl,Max Meyer,1,ba4d0fe6-a9e6-4dbd-b605-f5260a528426,676974.0,maxmeyer,Meyer,Right,Max Meyer,MIA,5.44,4.94,51.1,99.0,98.0,101.0,0.78,7.19,3.16,9.29,2.1,1.45,0.175,0.494,0.156,0.35,0.418,81.0,88.0,88.0,84.0,98.0,95.0,81.0,90.0,78.0,121.0,104.0,115.0,0.018,0.398,0.402,0.182,-1.8,-1.39,-0.08,-1.83,94.1,86.8,92.6,88.2,0.242,0.473,0.36,0.31,0.595,0.127,0.2,0.56,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-08-06,746033,Single,single,False,663886,676974,Tyler Stephenson,Max Meyer,1,f6a169e1-c6b0-4173-b06e-37f4628900ad,676974.0,maxmeyer,Meyer,Right,Max Meyer,MIA,5.44,4.94,51.1,99.0,98.0,101.0,0.78,7.19,3.16,9.29,2.1,1.45,0.175,0.494,0.156,0.35,0.418,81.0,88.0,88.0,84.0,98.0,95.0,81.0,90.0,78.0,121.0,104.0,115.0,0.018,0.398,0.402,0.182,-1.8,-1.39,-0.08,-1.83,94.1,86.8,92.6,88.2,0.242,0.473,0.36,0.31,0.595,0.127,0.2,0.56,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-08-06,746033,Groundout,field_out,True,600869,676974,Jeimer Candelario,Max Meyer,0,72c969e2-7ce6-4892-9b93-dc655c77b1cb,676974.0,maxmeyer,Meyer,Right,Max Meyer,MIA,5.44,4.94,51.1,99.0,98.0,101.0,0.78,7.19,3.16,9.29,2.1,1.45,0.175,0.494,0.156,0.35,0.418,81.0,88.0,88.0,84.0,98.0,95.0,81.0,90.0,78.0,121.0,104.0,115.0,0.018,0.398,0.402,0.182,-1.8,-1.39,-0.08,-1.83,94.1,86.8,92.6,88.2,0.242,0.473,0.36,0.31,0.595,0.127,0.2,0.56,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-08-06,746033,Groundout,field_out,True,669394,666157,Jake Burger,Nick Lodolo,0,26102728-3efc-484b-b45f-e259819d7bf3,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,4.76,3.78,115.1,99.0,106.0,96.0,0.742,9.52,2.89,7.88,1.01,1.25,0.247,0.421,0.142,0.285,0.428,96.0,99.0,92.0,119.0,103.0,97.0,111.0,97.0,93.0,,,,0.133,0.43,,0.164,0.14,1.03,,-0.17,94.1,88.1,94.1,,,,,0.241,0.407,0.23,0.232,0.39,0.259,90.0,94.0,101.0,0.273,-0.74,81.7,0.217,0.302,0.425,0.234,0.453,0.167,,,,,,,,,,,,,,,,,,,,,
35,2024-08-06,746033,Walk,walk,False,681146,666157,Jonah Bride,Nick Lodolo,0,2faf8168-eed4-4acd-a8b9-ff9042bceebf,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,4.76,3.78,115.1,99.0,106.0,96.0,0.742,9.52,2.89,7.88,1.01,1.25,0.247,0.421,0.142,0.285,0.428,96.0,99.0,92.0,119.0,103.0,97.0,111.0,97.0,93.0,,,,0.133,0.43,,0.164,0.14,1.03,,-0.17,94.1,88.1,94.1,,,,,0.241,0.407,0.23,0.232,0.39,0.259,90.0,94.0,101.0,0.273,-0.74,81.7,0.217,0.302,0.425,0.234,0.453,0.167,,,,,,,,,,,,,,,,,,,,,
36,2024-08-06,746033,Forceout,force_out,True,672640,666157,Otto Lopez,Nick Lodolo,1,b2c78ee3-7563-467c-9788-df55118d4b68,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,4.76,3.78,115.1,99.0,106.0,96.0,0.742,9.52,2.89,7.88,1.01,1.25,0.247,0.421,0.142,0.285,0.428,96.0,99.0,92.0,119.0,103.0,97.0,111.0,97.0,93.0,,,,0.133,0.43,,0.164,0.14,1.03,,-0.17,94.1,88.1,94.1,,,,,0.241,0.407,0.23,0.232,0.39,0.259,90.0,94.0,101.0,0.273,-0.74,81.7,0.217,0.302,0.425,0.234,0.453,0.167,,,,,,,,,,,,,,,,,,,,,
