,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,ST_ba,ST_slg,ST_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,vKN (sc),Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,KC%,KN%,wFC/C,wFS/C,wKC/C,wKN/C,vFC,vFS,vKC,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,FC_ba,FC_slg,FC_whiff
10,2024-09-04,745614,Walk,walk,False,645302,676664,Victor Robles,JP Sears,1,6944a87e-9a39-492a-97b5-c0f362bcefb9,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.34,4.25,157.2,100.0,91.0,94.0,0.795,6.96,2.34,8.45,1.26,0.84,0.246,0.423,0.163,0.327,0.442,84.0,95.0,84.0,72.0,102.0,92.0,89.0,102.0,88.0,117.0,100.0,105.0,0.103,0.365,0.341,0.19,-0.52,0.8,-0.25,0.37,92.0,84.1,90.0,78.9,0.219,0.443,0.268,0.245,0.396,0.216,0.285,0.39,0.196,0.306,0.435,0.121,0.24,0.58,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-09-04,745614,Double,double,False,641598,676664,Mitch Garver,JP Sears,1,94f018d6-bc80-45ad-a24b-f2e88609ccf0,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.34,4.25,157.2,100.0,91.0,94.0,0.795,6.96,2.34,8.45,1.26,0.84,0.246,0.423,0.163,0.327,0.442,84.0,95.0,84.0,72.0,102.0,92.0,89.0,102.0,88.0,117.0,100.0,105.0,0.103,0.365,0.341,0.19,-0.52,0.8,-0.25,0.37,92.0,84.1,90.0,78.9,0.219,0.443,0.268,0.245,0.396,0.216,0.285,0.39,0.196,0.306,0.435,0.121,0.24,0.58,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-09-04,745614,Pop Out,field_out,True,649966,676664,Luis Urías,JP Sears,0,e8726e9f-0340-42eb-aaed-bb03b34a9d95,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.34,4.25,157.2,100.0,91.0,94.0,0.795,6.96,2.34,8.45,1.26,0.84,0.246,0.423,0.163,0.327,0.442,84.0,95.0,84.0,72.0,102.0,92.0,89.0,102.0,88.0,117.0,100.0,105.0,0.103,0.365,0.341,0.19,-0.52,0.8,-0.25,0.37,92.0,84.1,90.0,78.9,0.219,0.443,0.268,0.245,0.396,0.216,0.285,0.39,0.196,0.306,0.435,0.121,0.24,0.58,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-09-04,745614,Strikeout,strikeout,True,664238,676664,Dylan Moore,JP Sears,0,ac91d40e-2970-465d-b486-45a37748d3f2,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.34,4.25,157.2,100.0,91.0,94.0,0.795,6.96,2.34,8.45,1.26,0.84,0.246,0.423,0.163,0.327,0.442,84.0,95.0,84.0,72.0,102.0,92.0,89.0,102.0,88.0,117.0,100.0,105.0,0.103,0.365,0.341,0.19,-0.52,0.8,-0.25,0.37,92.0,84.1,90.0,78.9,0.219,0.443,0.268,0.245,0.396,0.216,0.285,0.39,0.196,0.306,0.435,0.121,0.24,0.58,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-09-04,745614,Strikeout,strikeout,True,664913,669923,Seth Brown,George Kirby,0,89bb139a-a0e9-4ee4-9ede-e5d3ecff773e,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.61,3.54,167.0,106.0,107.0,106.0,0.785,8.73,1.13,8.84,1.08,0.99,0.285,0.351,0.176,0.287,0.442,,,,103.0,107.0,101.0,106.0,108.0,108.0,112.0,104.0,110.0,0.236,0.334,0.233,,0.14,1.53,0.86,,95.9,,96.0,87.2,0.236,0.484,0.292,,,,,,,0.264,0.345,0.117,0.246,0.351,0.266,73.9,115.0,110.0,114.0,97.0,99.0,93.0,109.0,99.0,107.0,0.004,0.107,0.084,0.0,0.79,-1.64,-1.92,-3.47,92.3,85.9,83.4,0.235,0.382,0.28,0.314,0.431,0.308,,,,,,,,,
15,2024-09-04,745614,Groundout,field_out,True,680869,669923,Zack Gelof,George Kirby,0,94c41e51-309f-4935-adc6-5d1e940a7d06,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.61,3.54,167.0,106.0,107.0,106.0,0.785,8.73,1.13,8.84,1.08,0.99,0.285,0.351,0.176,0.287,0.442,,,,103.0,107.0,101.0,106.0,108.0,108.0,112.0,104.0,110.0,0.236,0.334,0.233,,0.14,1.53,0.86,,95.9,,96.0,87.2,0.236,0.484,0.292,,,,,,,0.264,0.345,0.117,0.246,0.351,0.266,73.9,115.0,110.0,114.0,97.0,99.0,93.0,109.0,99.0,107.0,0.004,0.107,0.084,0.0,0.79,-1.64,-1.92,-3.47,92.3,85.9,83.4,0.235,0.382,0.28,0.314,0.431,0.308,,,,,,,,,
16,2024-09-04,745614,Strikeout,strikeout,True,656484,669923,Tristan Gray,George Kirby,0,d5aa67c7-0c56-4e77-a9b3-4591de8fb815,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.61,3.54,167.0,106.0,107.0,106.0,0.785,8.73,1.13,8.84,1.08,0.99,0.285,0.351,0.176,0.287,0.442,,,,103.0,107.0,101.0,106.0,108.0,108.0,112.0,104.0,110.0,0.236,0.334,0.233,,0.14,1.53,0.86,,95.9,,96.0,87.2,0.236,0.484,0.292,,,,,,,0.264,0.345,0.117,0.246,0.351,0.266,73.9,115.0,110.0,114.0,97.0,99.0,93.0,109.0,99.0,107.0,0.004,0.107,0.084,0.0,0.79,-1.64,-1.92,-3.47,92.3,85.9,83.4,0.235,0.382,0.28,0.314,0.431,0.308,,,,,,,,,
17,2024-09-04,745614,Groundout,field_out,True,641487,676664,J.P. Crawford,JP Sears,0,e3f32c22-5bde-46a5-ba71-915422741cf2,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.34,4.25,157.2,100.0,91.0,94.0,0.795,6.96,2.34,8.45,1.26,0.84,0.246,0.423,0.163,0.327,0.442,84.0,95.0,84.0,72.0,102.0,92.0,89.0,102.0,88.0,117.0,100.0,105.0,0.103,0.365,0.341,0.19,-0.52,0.8,-0.25,0.37,92.0,84.1,90.0,78.9,0.219,0.443,0.268,0.245,0.396,0.216,0.285,0.39,0.196,0.306,0.435,0.121,0.24,0.58,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-09-04,745614,Flyout,field_out,True,677594,676664,Julio Rodríguez,JP Sears,0,ab4683b0-c8bd-42f4-b56a-29dff0b5a4a2,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.34,4.25,157.2,100.0,91.0,94.0,0.795,6.96,2.34,8.45,1.26,0.84,0.246,0.423,0.163,0.327,0.442,84.0,95.0,84.0,72.0,102.0,92.0,89.0,102.0,88.0,117.0,100.0,105.0,0.103,0.365,0.341,0.19,-0.52,0.8,-0.25,0.37,92.0,84.1,90.0,78.9,0.219,0.443,0.268,0.245,0.396,0.216,0.285,0.39,0.196,0.306,0.435,0.121,0.24,0.58,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-09-04,745614,Lineout,field_out,True,663728,676664,Cal Raleigh,JP Sears,0,38e2baad-f7d9-4674-b561-97cfdbe9d48e,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.34,4.25,157.2,100.0,91.0,94.0,0.795,6.96,2.34,8.45,1.26,0.84,0.246,0.423,0.163,0.327,0.442,84.0,95.0,84.0,72.0,102.0,92.0,89.0,102.0,88.0,117.0,100.0,105.0,0.103,0.365,0.341,0.19,-0.52,0.8,-0.25,0.37,92.0,84.1,90.0,78.9,0.219,0.443,0.268,0.245,0.396,0.216,0.285,0.39,0.196,0.306,0.435,0.121,0.24,0.58,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-09-04,745614,Flyout,field_out,True,680474,669923,Max Schuemann,George Kirby,0,e8fbf417-a458-4111-b3e9-39317e94c0a2,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.61,3.54,167.0,106.0,107.0,106.0,0.785,8.73,1.13,8.84,1.08,0.99,0.285,0.351,0.176,0.287,0.442,,,,103.0,107.0,101.0,106.0,108.0,108.0,112.0,104.0,110.0,0.236,0.334,0.233,,0.14,1.53,0.86,,95.9,,96.0,87.2,0.236,0.484,0.292,,,,,,,0.264,0.345,0.117,0.246,0.351,0.266,73.9,115.0,110.0,114.0,97.0,99.0,93.0,109.0,99.0,107.0,0.004,0.107,0.084,0.0,0.79,-1.64,-1.92,-3.47,92.3,85.9,83.4,0.235,0.382,0.28,0.314,0.431,0.308,,,,,,,,,
21,2024-09-04,745614,Strikeout,strikeout,True,805779,669923,Jacob Wilson,George Kirby,0,8ff483cf-1f25-4333-bb0f-b91de4fba02b,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.61,3.54,167.0,106.0,107.0,106.0,0.785,8.73,1.13,8.84,1.08,0.99,0.285,0.351,0.176,0.287,0.442,,,,103.0,107.0,101.0,106.0,108.0,108.0,112.0,104.0,110.0,0.236,0.334,0.233,,0.14,1.53,0.86,,95.9,,96.0,87.2,0.236,0.484,0.292,,,,,,,0.264,0.345,0.117,0.246,0.351,0.266,73.9,115.0,110.0,114.0,97.0,99.0,93.0,109.0,99.0,107.0,0.004,0.107,0.084,0.0,0.79,-1.64,-1.92,-3.47,92.3,85.9,83.4,0.235,0.382,0.28,0.314,0.431,0.308,,,,,,,,,
22,2024-09-04,745614,Strikeout,strikeout,True,671732,669923,Lawrence Butler,George Kirby,0,4d6f8075-d129-4e4a-b457-72c0e7f935b9,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.61,3.54,167.0,106.0,107.0,106.0,0.785,8.73,1.13,8.84,1.08,0.99,0.285,0.351,0.176,0.287,0.442,,,,103.0,107.0,101.0,106.0,108.0,108.0,112.0,104.0,110.0,0.236,0.334,0.233,,0.14,1.53,0.86,,95.9,,96.0,87.2,0.236,0.484,0.292,,,,,,,0.264,0.345,0.117,0.246,0.351,0.266,73.9,115.0,110.0,114.0,97.0,99.0,93.0,109.0,99.0,107.0,0.004,0.107,0.084,0.0,0.79,-1.64,-1.92,-3.47,92.3,85.9,83.4,0.235,0.382,0.28,0.314,0.431,0.308,,,,,,,,,
23,2024-09-04,745614,Strikeout,strikeout,True,668227,676664,Randy Arozarena,JP Sears,0,5ae1064c-c79a-46e8-8c67-76efb8a14b91,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.34,4.25,157.2,100.0,91.0,94.0,0.795,6.96,2.34,8.45,1.26,0.84,0.246,0.423,0.163,0.327,0.442,84.0,95.0,84.0,72.0,102.0,92.0,89.0,102.0,88.0,117.0,100.0,105.0,0.103,0.365,0.341,0.19,-0.52,0.8,-0.25,0.37,92.0,84.1,90.0,78.9,0.219,0.443,0.268,0.245,0.396,0.216,0.285,0.39,0.196,0.306,0.435,0.121,0.24,0.58,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-09-04,745614,Flyout,field_out,True,457759,676664,Justin Turner,JP Sears,0,1f1bdd2c-7887-480b-b1dd-1db7aedef303,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.34,4.25,157.2,100.0,91.0,94.0,0.795,6.96,2.34,8.45,1.26,0.84,0.246,0.423,0.163,0.327,0.442,84.0,95.0,84.0,72.0,102.0,92.0,89.0,102.0,88.0,117.0,100.0,105.0,0.103,0.365,0.341,0.19,-0.52,0.8,-0.25,0.37,92.0,84.1,90.0,78.9,0.219,0.443,0.268,0.245,0.396,0.216,0.285,0.39,0.196,0.306,0.435,0.121,0.24,0.58,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-09-04,745614,Double,double,False,645302,676664,Victor Robles,JP Sears,0,84ed0a9c-63fa-455b-b24e-2ff5a622cd17,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.34,4.25,157.2,100.0,91.0,94.0,0.795,6.96,2.34,8.45,1.26,0.84,0.246,0.423,0.163,0.327,0.442,84.0,95.0,84.0,72.0,102.0,92.0,89.0,102.0,88.0,117.0,100.0,105.0,0.103,0.365,0.341,0.19,-0.52,0.8,-0.25,0.37,92.0,84.1,90.0,78.9,0.219,0.443,0.268,0.245,0.396,0.216,0.285,0.39,0.196,0.306,0.435,0.121,0.24,0.58,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-09-04,745614,Single,single,False,641598,676664,Mitch Garver,JP Sears,1,7cd312c8-4442-4c41-b380-c407658be416,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.34,4.25,157.2,100.0,91.0,94.0,0.795,6.96,2.34,8.45,1.26,0.84,0.246,0.423,0.163,0.327,0.442,84.0,95.0,84.0,72.0,102.0,92.0,89.0,102.0,88.0,117.0,100.0,105.0,0.103,0.365,0.341,0.19,-0.52,0.8,-0.25,0.37,92.0,84.1,90.0,78.9,0.219,0.443,0.268,0.245,0.396,0.216,0.285,0.39,0.196,0.306,0.435,0.121,0.24,0.58,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-09-04,745614,Double,double,False,649966,676664,Luis Urías,JP Sears,1,e80fc90b-6515-4f85-ba23-a3de2ac772dd,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.34,4.25,157.2,100.0,91.0,94.0,0.795,6.96,2.34,8.45,1.26,0.84,0.246,0.423,0.163,0.327,0.442,84.0,95.0,84.0,72.0,102.0,92.0,89.0,102.0,88.0,117.0,100.0,105.0,0.103,0.365,0.341,0.19,-0.52,0.8,-0.25,0.37,92.0,84.1,90.0,78.9,0.219,0.443,0.268,0.245,0.396,0.216,0.285,0.39,0.196,0.306,0.435,0.121,0.24,0.58,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-09-04,745614,Single,single,False,664238,676664,Dylan Moore,JP Sears,1,0a1b24c8-d319-4b78-ac8f-3f515f5b4831,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.34,4.25,157.2,100.0,91.0,94.0,0.795,6.96,2.34,8.45,1.26,0.84,0.246,0.423,0.163,0.327,0.442,84.0,95.0,84.0,72.0,102.0,92.0,89.0,102.0,88.0,117.0,100.0,105.0,0.103,0.365,0.341,0.19,-0.52,0.8,-0.25,0.37,92.0,84.1,90.0,78.9,0.219,0.443,0.268,0.245,0.396,0.216,0.285,0.39,0.196,0.306,0.435,0.121,0.24,0.58,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-09-04,745614,Strikeout,strikeout,True,641487,676664,J.P. Crawford,JP Sears,1,d7c1bcca-1e23-4b28-9cab-1b95085a4ae8,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.34,4.25,157.2,100.0,91.0,94.0,0.795,6.96,2.34,8.45,1.26,0.84,0.246,0.423,0.163,0.327,0.442,84.0,95.0,84.0,72.0,102.0,92.0,89.0,102.0,88.0,117.0,100.0,105.0,0.103,0.365,0.341,0.19,-0.52,0.8,-0.25,0.37,92.0,84.1,90.0,78.9,0.219,0.443,0.268,0.245,0.396,0.216,0.285,0.39,0.196,0.306,0.435,0.121,0.24,0.58,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-09-04,745614,Strikeout,strikeout,True,667670,669923,Brent Rooker,George Kirby,0,375d58b7-4c9c-483c-8caa-81b45cf4f301,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.61,3.54,167.0,106.0,107.0,106.0,0.785,8.73,1.13,8.84,1.08,0.99,0.285,0.351,0.176,0.287,0.442,,,,103.0,107.0,101.0,106.0,108.0,108.0,112.0,104.0,110.0,0.236,0.334,0.233,,0.14,1.53,0.86,,95.9,,96.0,87.2,0.236,0.484,0.292,,,,,,,0.264,0.345,0.117,0.246,0.351,0.266,73.9,115.0,110.0,114.0,97.0,99.0,93.0,109.0,99.0,107.0,0.004,0.107,0.084,0.0,0.79,-1.64,-1.92,-3.47,92.3,85.9,83.4,0.235,0.382,0.28,0.314,0.431,0.308,,,,,,,,,
31,2024-09-04,745614,Strikeout,strikeout,True,668709,669923,JJ Bleday,George Kirby,0,b725832e-b04b-45cb-9a2d-fe740946ea46,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.61,3.54,167.0,106.0,107.0,106.0,0.785,8.73,1.13,8.84,1.08,0.99,0.285,0.351,0.176,0.287,0.442,,,,103.0,107.0,101.0,106.0,108.0,108.0,112.0,104.0,110.0,0.236,0.334,0.233,,0.14,1.53,0.86,,95.9,,96.0,87.2,0.236,0.484,0.292,,,,,,,0.264,0.345,0.117,0.246,0.351,0.266,73.9,115.0,110.0,114.0,97.0,99.0,93.0,109.0,99.0,107.0,0.004,0.107,0.084,0.0,0.79,-1.64,-1.92,-3.47,92.3,85.9,83.4,0.235,0.382,0.28,0.314,0.431,0.308,,,,,,,,,
32,2024-09-04,745614,Groundout,field_out,True,669127,669923,Shea Langeliers,George Kirby,0,539b2319-0c27-4599-9475-78c9112bfc19,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.61,3.54,167.0,106.0,107.0,106.0,0.785,8.73,1.13,8.84,1.08,0.99,0.285,0.351,0.176,0.287,0.442,,,,103.0,107.0,101.0,106.0,108.0,108.0,112.0,104.0,110.0,0.236,0.334,0.233,,0.14,1.53,0.86,,95.9,,96.0,87.2,0.236,0.484,0.292,,,,,,,0.264,0.345,0.117,0.246,0.351,0.266,73.9,115.0,110.0,114.0,97.0,99.0,93.0,109.0,99.0,107.0,0.004,0.107,0.084,0.0,0.79,-1.64,-1.92,-3.47,92.3,85.9,83.4,0.235,0.382,0.28,0.314,0.431,0.308,,,,,,,,,
