,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFC,vFS,vSI,vSL,vCU,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CH,Loc+ CH,Pit+ CH,KC%,CH%,wKC/C,wCH/C,vCH,vKC,CH_ba,CH_slg,CH_whiff
10,2024-07-21,747094,Strikeout,strikeout,True,669357,680885,Nolan Gorman,Spencer Schwellenbach,0,1371e5b3-fef8-4da2-8b07-28c98f509aa3,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,4.43,3.53,44.2,107.0,95.0,107.0,0.768,8.26,2.01,8.46,0.81,1.1,0.258,0.439,0.189,0.25,0.476,91.0,102.0,104.0,108.0,108.0,106.0,93.0,107.0,108.0,108.0,113.0,115.0,86.0,104.0,99.0,79.0,108.0,107.0,0.089,0.232,0.187,0.131,0.195,0.166,-1.85,-0.11,2.89,-0.1,0.12,1.16,95.7,92.1,84.4,94.6,86.6,79.9,0.237,0.316,0.223,0.333,0.528,0.189,0.267,0.567,0.224,0.129,0.29,0.44,0.238,0.286,0.314,0.267,0.4,0.12,,,,,,,,,,,,
11,2024-07-21,747094,Walk,walk,False,542303,571945,Marcell Ozuna,Miles Mikolas,0,6fc9a8cd-127e-42c7-a2da-4c5989368645,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.13,4.33,112.1,109.0,87.0,102.0,0.857,6.17,1.44,9.53,1.36,1.04,0.249,0.408,0.145,0.332,0.488,94.0,105.0,102.0,64.0,108.0,98.0,79.0,110.0,98.0,115.0,112.0,115.0,,,,,,,0.238,0.257,,,0.286,0.119,-0.42,,,3.63,-2.01,-2.69,93.0,,,92.3,85.3,76.3,0.217,0.391,0.27,0.287,0.511,0.169,,,,,,,0.271,0.625,0.25,0.19,0.281,0.101,85.0,105.0,100.0,0.002,0.098,1.45,-1.48,85.6,68.8,0.333,0.5,0.174
12,2024-07-21,747094,Grounded Into DP,grounded_into_double_play,True,621566,571945,Matt Olson,Miles Mikolas,1,fbd73579-874d-4652-9843-71427e6a4817,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.13,4.33,112.1,109.0,87.0,102.0,0.857,6.17,1.44,9.53,1.36,1.04,0.249,0.408,0.145,0.332,0.488,94.0,105.0,102.0,64.0,108.0,98.0,79.0,110.0,98.0,115.0,112.0,115.0,,,,,,,0.238,0.257,,,0.286,0.119,-0.42,,,3.63,-2.01,-2.69,93.0,,,92.3,85.3,76.3,0.217,0.391,0.27,0.287,0.511,0.169,,,,,,,0.271,0.625,0.25,0.19,0.281,0.101,85.0,105.0,100.0,0.002,0.098,1.45,-1.48,85.6,68.8,0.333,0.5,0.174
13,2024-07-21,747094,Single,single,False,518595,571945,Travis d'Arnaud,Miles Mikolas,0,1702011e-625f-49f8-9a91-263e9eef26c9,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.13,4.33,112.1,109.0,87.0,102.0,0.857,6.17,1.44,9.53,1.36,1.04,0.249,0.408,0.145,0.332,0.488,94.0,105.0,102.0,64.0,108.0,98.0,79.0,110.0,98.0,115.0,112.0,115.0,,,,,,,0.238,0.257,,,0.286,0.119,-0.42,,,3.63,-2.01,-2.69,93.0,,,92.3,85.3,76.3,0.217,0.391,0.27,0.287,0.511,0.169,,,,,,,0.271,0.625,0.25,0.19,0.281,0.101,85.0,105.0,100.0,0.002,0.098,1.45,-1.48,85.6,68.8,0.333,0.5,0.174
14,2024-07-21,747094,Pop Out,field_out,True,592696,571945,Eddie Rosario,Miles Mikolas,0,e7b53adc-2643-4f1c-a752-a3765450ce59,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.13,4.33,112.1,109.0,87.0,102.0,0.857,6.17,1.44,9.53,1.36,1.04,0.249,0.408,0.145,0.332,0.488,94.0,105.0,102.0,64.0,108.0,98.0,79.0,110.0,98.0,115.0,112.0,115.0,,,,,,,0.238,0.257,,,0.286,0.119,-0.42,,,3.63,-2.01,-2.69,93.0,,,92.3,85.3,76.3,0.217,0.391,0.27,0.287,0.511,0.169,,,,,,,0.271,0.625,0.25,0.19,0.281,0.101,85.0,105.0,100.0,0.002,0.098,1.45,-1.48,85.6,68.8,0.333,0.5,0.174
15,2024-07-21,747094,Groundout,field_out,True,672279,680885,Michael Siani,Spencer Schwellenbach,0,c59dd781-4207-4ae2-a21a-76e2079f0691,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,4.43,3.53,44.2,107.0,95.0,107.0,0.768,8.26,2.01,8.46,0.81,1.1,0.258,0.439,0.189,0.25,0.476,91.0,102.0,104.0,108.0,108.0,106.0,93.0,107.0,108.0,108.0,113.0,115.0,86.0,104.0,99.0,79.0,108.0,107.0,0.089,0.232,0.187,0.131,0.195,0.166,-1.85,-0.11,2.89,-0.1,0.12,1.16,95.7,92.1,84.4,94.6,86.6,79.9,0.237,0.316,0.223,0.333,0.528,0.189,0.267,0.567,0.224,0.129,0.29,0.44,0.238,0.286,0.314,0.267,0.4,0.12,,,,,,,,,,,,
16,2024-07-21,747094,Flyout,field_out,True,691026,680885,Masyn Winn,Spencer Schwellenbach,0,601e42e9-8e9a-4e20-8f44-53b82c032360,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,4.43,3.53,44.2,107.0,95.0,107.0,0.768,8.26,2.01,8.46,0.81,1.1,0.258,0.439,0.189,0.25,0.476,91.0,102.0,104.0,108.0,108.0,106.0,93.0,107.0,108.0,108.0,113.0,115.0,86.0,104.0,99.0,79.0,108.0,107.0,0.089,0.232,0.187,0.131,0.195,0.166,-1.85,-0.11,2.89,-0.1,0.12,1.16,95.7,92.1,84.4,94.6,86.6,79.9,0.237,0.316,0.223,0.333,0.528,0.189,0.267,0.567,0.224,0.129,0.29,0.44,0.238,0.286,0.314,0.267,0.4,0.12,,,,,,,,,,,,
17,2024-07-21,747094,Home Run,home_run,False,676475,680885,Alec Burleson,Spencer Schwellenbach,0,40485fd1-6a6f-4895-9de5-9b84c1d54203,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,4.43,3.53,44.2,107.0,95.0,107.0,0.768,8.26,2.01,8.46,0.81,1.1,0.258,0.439,0.189,0.25,0.476,91.0,102.0,104.0,108.0,108.0,106.0,93.0,107.0,108.0,108.0,113.0,115.0,86.0,104.0,99.0,79.0,108.0,107.0,0.089,0.232,0.187,0.131,0.195,0.166,-1.85,-0.11,2.89,-0.1,0.12,1.16,95.7,92.1,84.4,94.6,86.6,79.9,0.237,0.316,0.223,0.333,0.528,0.189,0.267,0.567,0.224,0.129,0.29,0.44,0.238,0.286,0.314,0.267,0.4,0.12,,,,,,,,,,,,
18,2024-07-21,747094,Strikeout,strikeout,True,575929,680885,Willson Contreras,Spencer Schwellenbach,0,cd29dd0d-d645-4650-9d7d-af99bd061097,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,4.43,3.53,44.2,107.0,95.0,107.0,0.768,8.26,2.01,8.46,0.81,1.1,0.258,0.439,0.189,0.25,0.476,91.0,102.0,104.0,108.0,108.0,106.0,93.0,107.0,108.0,108.0,113.0,115.0,86.0,104.0,99.0,79.0,108.0,107.0,0.089,0.232,0.187,0.131,0.195,0.166,-1.85,-0.11,2.89,-0.1,0.12,1.16,95.7,92.1,84.4,94.6,86.6,79.9,0.237,0.316,0.223,0.333,0.528,0.189,0.267,0.567,0.224,0.129,0.29,0.44,0.238,0.286,0.314,0.267,0.4,0.12,,,,,,,,,,,,
19,2024-07-21,747094,Strikeout,strikeout,True,657656,571945,Ramón Laureano,Miles Mikolas,0,6b751603-6d4b-4e9f-b040-91ad746df6f7,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.13,4.33,112.1,109.0,87.0,102.0,0.857,6.17,1.44,9.53,1.36,1.04,0.249,0.408,0.145,0.332,0.488,94.0,105.0,102.0,64.0,108.0,98.0,79.0,110.0,98.0,115.0,112.0,115.0,,,,,,,0.238,0.257,,,0.286,0.119,-0.42,,,3.63,-2.01,-2.69,93.0,,,92.3,85.3,76.3,0.217,0.391,0.27,0.287,0.511,0.169,,,,,,,0.271,0.625,0.25,0.19,0.281,0.101,85.0,105.0,100.0,0.002,0.098,1.45,-1.48,85.6,68.8,0.333,0.5,0.174
20,2024-07-21,747094,Lineout,field_out,True,606115,571945,Orlando Arcia,Miles Mikolas,0,ad2a6726-9b91-4536-bd62-04a69c951b36,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.13,4.33,112.1,109.0,87.0,102.0,0.857,6.17,1.44,9.53,1.36,1.04,0.249,0.408,0.145,0.332,0.488,94.0,105.0,102.0,64.0,108.0,98.0,79.0,110.0,98.0,115.0,112.0,115.0,,,,,,,0.238,0.257,,,0.286,0.119,-0.42,,,3.63,-2.01,-2.69,93.0,,,92.3,85.3,76.3,0.217,0.391,0.27,0.287,0.511,0.169,,,,,,,0.271,0.625,0.25,0.19,0.281,0.101,85.0,105.0,100.0,0.002,0.098,1.45,-1.48,85.6,68.8,0.333,0.5,0.174
21,2024-07-21,747094,Home Run,home_run,False,672284,571945,Jarred Kelenic,Miles Mikolas,0,f3774d6f-760d-441c-b0fb-ee0323c8602d,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.13,4.33,112.1,109.0,87.0,102.0,0.857,6.17,1.44,9.53,1.36,1.04,0.249,0.408,0.145,0.332,0.488,94.0,105.0,102.0,64.0,108.0,98.0,79.0,110.0,98.0,115.0,112.0,115.0,,,,,,,0.238,0.257,,,0.286,0.119,-0.42,,,3.63,-2.01,-2.69,93.0,,,92.3,85.3,76.3,0.217,0.391,0.27,0.287,0.511,0.169,,,,,,,0.271,0.625,0.25,0.19,0.281,0.101,85.0,105.0,100.0,0.002,0.098,1.45,-1.48,85.6,68.8,0.333,0.5,0.174
22,2024-07-21,747094,Strikeout,strikeout,True,645277,571945,Ozzie Albies,Miles Mikolas,0,4319fcde-319f-47a4-9938-770033f60bf8,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.13,4.33,112.1,109.0,87.0,102.0,0.857,6.17,1.44,9.53,1.36,1.04,0.249,0.408,0.145,0.332,0.488,94.0,105.0,102.0,64.0,108.0,98.0,79.0,110.0,98.0,115.0,112.0,115.0,,,,,,,0.238,0.257,,,0.286,0.119,-0.42,,,3.63,-2.01,-2.69,93.0,,,92.3,85.3,76.3,0.217,0.391,0.27,0.287,0.511,0.169,,,,,,,0.271,0.625,0.25,0.19,0.281,0.101,85.0,105.0,100.0,0.002,0.098,1.45,-1.48,85.6,68.8,0.333,0.5,0.174
23,2024-07-21,747094,Flyout,field_out,True,680977,680885,Brendan Donovan,Spencer Schwellenbach,0,1b7bd2f7-919e-484c-9f41-82e2a54c2f4b,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,4.43,3.53,44.2,107.0,95.0,107.0,0.768,8.26,2.01,8.46,0.81,1.1,0.258,0.439,0.189,0.25,0.476,91.0,102.0,104.0,108.0,108.0,106.0,93.0,107.0,108.0,108.0,113.0,115.0,86.0,104.0,99.0,79.0,108.0,107.0,0.089,0.232,0.187,0.131,0.195,0.166,-1.85,-0.11,2.89,-0.1,0.12,1.16,95.7,92.1,84.4,94.6,86.6,79.9,0.237,0.316,0.223,0.333,0.528,0.189,0.267,0.567,0.224,0.129,0.29,0.44,0.238,0.286,0.314,0.267,0.4,0.12,,,,,,,,,,,,
24,2024-07-21,747094,Flyout,field_out,True,571448,680885,Nolan Arenado,Spencer Schwellenbach,0,b2b92530-97e6-4f19-ad42-5efe8c915a50,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,4.43,3.53,44.2,107.0,95.0,107.0,0.768,8.26,2.01,8.46,0.81,1.1,0.258,0.439,0.189,0.25,0.476,91.0,102.0,104.0,108.0,108.0,106.0,93.0,107.0,108.0,108.0,113.0,115.0,86.0,104.0,99.0,79.0,108.0,107.0,0.089,0.232,0.187,0.131,0.195,0.166,-1.85,-0.11,2.89,-0.1,0.12,1.16,95.7,92.1,84.4,94.6,86.6,79.9,0.237,0.316,0.223,0.333,0.528,0.189,0.267,0.567,0.224,0.129,0.29,0.44,0.238,0.286,0.314,0.267,0.4,0.12,,,,,,,,,,,,
25,2024-07-21,747094,Home Run,home_run,False,663457,680885,Lars Nootbaar,Spencer Schwellenbach,0,67ebb15c-2775-471b-9156-f6e0eb24bce3,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,4.43,3.53,44.2,107.0,95.0,107.0,0.768,8.26,2.01,8.46,0.81,1.1,0.258,0.439,0.189,0.25,0.476,91.0,102.0,104.0,108.0,108.0,106.0,93.0,107.0,108.0,108.0,113.0,115.0,86.0,104.0,99.0,79.0,108.0,107.0,0.089,0.232,0.187,0.131,0.195,0.166,-1.85,-0.11,2.89,-0.1,0.12,1.16,95.7,92.1,84.4,94.6,86.6,79.9,0.237,0.316,0.223,0.333,0.528,0.189,0.267,0.567,0.224,0.129,0.29,0.44,0.238,0.286,0.314,0.267,0.4,0.12,,,,,,,,,,,,
26,2024-07-21,747094,Strikeout,strikeout,True,502671,680885,Paul Goldschmidt,Spencer Schwellenbach,0,c65be991-13a6-4ddc-9e48-62b907d9c9e6,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,4.43,3.53,44.2,107.0,95.0,107.0,0.768,8.26,2.01,8.46,0.81,1.1,0.258,0.439,0.189,0.25,0.476,91.0,102.0,104.0,108.0,108.0,106.0,93.0,107.0,108.0,108.0,113.0,115.0,86.0,104.0,99.0,79.0,108.0,107.0,0.089,0.232,0.187,0.131,0.195,0.166,-1.85,-0.11,2.89,-0.1,0.12,1.16,95.7,92.1,84.4,94.6,86.6,79.9,0.237,0.316,0.223,0.333,0.528,0.189,0.267,0.567,0.224,0.129,0.29,0.44,0.238,0.286,0.314,0.267,0.4,0.12,,,,,,,,,,,,
27,2024-07-21,747094,Lineout,field_out,True,663586,571945,Austin Riley,Miles Mikolas,0,09a267a9-077f-4659-ad09-38b87836af21,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.13,4.33,112.1,109.0,87.0,102.0,0.857,6.17,1.44,9.53,1.36,1.04,0.249,0.408,0.145,0.332,0.488,94.0,105.0,102.0,64.0,108.0,98.0,79.0,110.0,98.0,115.0,112.0,115.0,,,,,,,0.238,0.257,,,0.286,0.119,-0.42,,,3.63,-2.01,-2.69,93.0,,,92.3,85.3,76.3,0.217,0.391,0.27,0.287,0.511,0.169,,,,,,,0.271,0.625,0.25,0.19,0.281,0.101,85.0,105.0,100.0,0.002,0.098,1.45,-1.48,85.6,68.8,0.333,0.5,0.174
28,2024-07-21,747094,Single,single,False,542303,571945,Marcell Ozuna,Miles Mikolas,0,589088fb-5875-464f-9287-0f73d76795b6,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.13,4.33,112.1,109.0,87.0,102.0,0.857,6.17,1.44,9.53,1.36,1.04,0.249,0.408,0.145,0.332,0.488,94.0,105.0,102.0,64.0,108.0,98.0,79.0,110.0,98.0,115.0,112.0,115.0,,,,,,,0.238,0.257,,,0.286,0.119,-0.42,,,3.63,-2.01,-2.69,93.0,,,92.3,85.3,76.3,0.217,0.391,0.27,0.287,0.511,0.169,,,,,,,0.271,0.625,0.25,0.19,0.281,0.101,85.0,105.0,100.0,0.002,0.098,1.45,-1.48,85.6,68.8,0.333,0.5,0.174
29,2024-07-21,747094,Grounded Into DP,grounded_into_double_play,True,621566,571945,Matt Olson,Miles Mikolas,1,ff710c06-2b9d-42a9-bd76-841611c2b596,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.13,4.33,112.1,109.0,87.0,102.0,0.857,6.17,1.44,9.53,1.36,1.04,0.249,0.408,0.145,0.332,0.488,94.0,105.0,102.0,64.0,108.0,98.0,79.0,110.0,98.0,115.0,112.0,115.0,,,,,,,0.238,0.257,,,0.286,0.119,-0.42,,,3.63,-2.01,-2.69,93.0,,,92.3,85.3,76.3,0.217,0.391,0.27,0.287,0.511,0.169,,,,,,,0.271,0.625,0.25,0.19,0.281,0.101,85.0,105.0,100.0,0.002,0.098,1.45,-1.48,85.6,68.8,0.333,0.5,0.174
30,2024-07-21,747094,Strikeout,strikeout,True,669357,680885,Nolan Gorman,Spencer Schwellenbach,0,9a8a3bc5-e753-4f6d-8956-57b9a4fc6afe,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,4.43,3.53,44.2,107.0,95.0,107.0,0.768,8.26,2.01,8.46,0.81,1.1,0.258,0.439,0.189,0.25,0.476,91.0,102.0,104.0,108.0,108.0,106.0,93.0,107.0,108.0,108.0,113.0,115.0,86.0,104.0,99.0,79.0,108.0,107.0,0.089,0.232,0.187,0.131,0.195,0.166,-1.85,-0.11,2.89,-0.1,0.12,1.16,95.7,92.1,84.4,94.6,86.6,79.9,0.237,0.316,0.223,0.333,0.528,0.189,0.267,0.567,0.224,0.129,0.29,0.44,0.238,0.286,0.314,0.267,0.4,0.12,,,,,,,,,,,,
