,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,KC%,wFC/C,wSI/C,wKC/C,vFC,vSI,vKC,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-07-04,746126,Flyout,field_out,True,672515,689017,Gabriel Moreno,Landon Knack,0,fb04bd98-0a2d-491d-92c3-fc94e66bc300,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.23,4.02,39.0,98.0,102.0,98.0,0.766,8.31,2.31,7.15,1.85,0.69,0.189,0.541,0.135,0.387,0.424,73.0,92.0,89.0,83.0,86.0,89.0,111.0,100.0,102.0,117.0,105.0,104.0,0.442,0.248,0.131,0.179,-0.92,1.14,1.94,0.32,92.9,83.8,84.5,78.6,0.266,0.641,0.208,0.214,0.31,0.267,0.161,0.323,0.271,0.0,0.0,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-07-04,746126,Flyout,field_out,True,553993,689017,Eugenio Suárez,Landon Knack,0,bbfbd087-d1f2-42f7-bb8b-b5cccc9a4e1a,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.23,4.02,39.0,98.0,102.0,98.0,0.766,8.31,2.31,7.15,1.85,0.69,0.189,0.541,0.135,0.387,0.424,73.0,92.0,89.0,83.0,86.0,89.0,111.0,100.0,102.0,117.0,105.0,104.0,0.442,0.248,0.131,0.179,-0.92,1.14,1.94,0.32,92.9,83.8,84.5,78.6,0.266,0.641,0.208,0.214,0.31,0.267,0.161,0.323,0.271,0.0,0.0,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-07-04,746126,Single,single,False,677950,689017,Alek Thomas,Landon Knack,1,2a46fe5c-2b16-4943-8558-1c83a2713f3a,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.23,4.02,39.0,98.0,102.0,98.0,0.766,8.31,2.31,7.15,1.85,0.69,0.189,0.541,0.135,0.387,0.424,73.0,92.0,89.0,83.0,86.0,89.0,111.0,100.0,102.0,117.0,105.0,104.0,0.442,0.248,0.131,0.179,-0.92,1.14,1.94,0.32,92.9,83.8,84.5,78.6,0.266,0.641,0.208,0.214,0.31,0.267,0.161,0.323,0.271,0.0,0.0,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-07-04,746126,Flyout,field_out,True,672695,689017,Geraldo Perdomo,Landon Knack,1,bf06a34a-851b-4109-abbf-d0940add5c22,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.23,4.02,39.0,98.0,102.0,98.0,0.766,8.31,2.31,7.15,1.85,0.69,0.189,0.541,0.135,0.387,0.424,73.0,92.0,89.0,83.0,86.0,89.0,111.0,100.0,102.0,117.0,105.0,104.0,0.442,0.248,0.131,0.179,-0.92,1.14,1.94,0.32,92.9,83.8,84.5,78.6,0.266,0.641,0.208,0.214,0.31,0.267,0.161,0.323,0.271,0.0,0.0,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-07-04,746126,Lineout,field_out,True,666158,668678,Gavin Lux,Zac Gallen,0,8baf7474-ed6b-411c-8b49-60fc51123982,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.87,4.27,76.2,99.0,100.0,100.0,0.771,8.92,2.47,8.45,0.94,1.35,0.212,0.396,0.138,0.387,0.355,85.0,106.0,92.0,,,,101.0,95.0,97.0,102.0,101.0,100.0,0.494,0.092,,0.108,-0.54,-0.07,,-0.12,93.4,86.7,86.4,,0.287,0.463,0.141,0.286,0.476,0.304,0.282,0.462,0.23,0.163,0.239,0.382,132.0,80.0,80.0,103.0,106.0,110.0,89.0,93.0,85.0,0.002,0.031,0.273,-1.0,-0.99,2.38,90.4,94.7,80.6,0.25,1.0,0.4,,,,,,,,,,,,
15,2024-07-04,746126,Walk,walk,False,621035,668678,Chris Taylor,Zac Gallen,0,4421f6d9-b51e-42bb-81d1-c94320ec1ef8,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.87,4.27,76.2,99.0,100.0,100.0,0.771,8.92,2.47,8.45,0.94,1.35,0.212,0.396,0.138,0.387,0.355,85.0,106.0,92.0,,,,101.0,95.0,97.0,102.0,101.0,100.0,0.494,0.092,,0.108,-0.54,-0.07,,-0.12,93.4,86.7,86.4,,0.287,0.463,0.141,0.286,0.476,0.304,0.282,0.462,0.23,0.163,0.239,0.382,132.0,80.0,80.0,103.0,106.0,110.0,89.0,93.0,85.0,0.002,0.031,0.273,-1.0,-0.99,2.38,90.4,94.7,80.6,0.25,1.0,0.4,,,,,,,,,,,,
16,2024-07-04,746126,Flyout,field_out,True,571771,668678,Enrique Hernández,Zac Gallen,0,72ae788c-9764-43ab-a6b9-829ca7edf733,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.87,4.27,76.2,99.0,100.0,100.0,0.771,8.92,2.47,8.45,0.94,1.35,0.212,0.396,0.138,0.387,0.355,85.0,106.0,92.0,,,,101.0,95.0,97.0,102.0,101.0,100.0,0.494,0.092,,0.108,-0.54,-0.07,,-0.12,93.4,86.7,86.4,,0.287,0.463,0.141,0.286,0.476,0.304,0.282,0.462,0.23,0.163,0.239,0.382,132.0,80.0,80.0,103.0,106.0,110.0,89.0,93.0,85.0,0.002,0.031,0.273,-1.0,-0.99,2.38,90.4,94.7,80.6,0.25,1.0,0.4,,,,,,,,,,,,
17,2024-07-04,746126,Groundout,field_out,True,605131,668678,Austin Barnes,Zac Gallen,0,f9d7eea1-6025-4fe0-a9d3-69b86a5c92bf,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.87,4.27,76.2,99.0,100.0,100.0,0.771,8.92,2.47,8.45,0.94,1.35,0.212,0.396,0.138,0.387,0.355,85.0,106.0,92.0,,,,101.0,95.0,97.0,102.0,101.0,100.0,0.494,0.092,,0.108,-0.54,-0.07,,-0.12,93.4,86.7,86.4,,0.287,0.463,0.141,0.286,0.476,0.304,0.282,0.462,0.23,0.163,0.239,0.382,132.0,80.0,80.0,103.0,106.0,110.0,89.0,93.0,85.0,0.002,0.031,0.273,-1.0,-0.99,2.38,90.4,94.7,80.6,0.25,1.0,0.4,,,,,,,,,,,,
18,2024-07-04,746126,Pop Out,field_out,True,682998,689017,Corbin Carroll,Landon Knack,0,7f1c374f-c1a8-4b7c-a702-b5850bc99c3e,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.23,4.02,39.0,98.0,102.0,98.0,0.766,8.31,2.31,7.15,1.85,0.69,0.189,0.541,0.135,0.387,0.424,73.0,92.0,89.0,83.0,86.0,89.0,111.0,100.0,102.0,117.0,105.0,104.0,0.442,0.248,0.131,0.179,-0.92,1.14,1.94,0.32,92.9,83.8,84.5,78.6,0.266,0.641,0.208,0.214,0.31,0.267,0.161,0.323,0.271,0.0,0.0,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-07-04,746126,Lineout,field_out,True,606466,689017,Ketel Marte,Landon Knack,0,2a50d299-529a-4ae0-a9f8-7291dd5c9a8a,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.23,4.02,39.0,98.0,102.0,98.0,0.766,8.31,2.31,7.15,1.85,0.69,0.189,0.541,0.135,0.387,0.424,73.0,92.0,89.0,83.0,86.0,89.0,111.0,100.0,102.0,117.0,105.0,104.0,0.442,0.248,0.131,0.179,-0.92,1.14,1.94,0.32,92.9,83.8,84.5,78.6,0.266,0.641,0.208,0.214,0.31,0.267,0.161,0.323,0.271,0.0,0.0,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-07-04,746126,Walk,walk,False,592626,689017,Joc Pederson,Landon Knack,0,83c2dbf9-1155-40cb-97c7-74387a64face,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.23,4.02,39.0,98.0,102.0,98.0,0.766,8.31,2.31,7.15,1.85,0.69,0.189,0.541,0.135,0.387,0.424,73.0,92.0,89.0,83.0,86.0,89.0,111.0,100.0,102.0,117.0,105.0,104.0,0.442,0.248,0.131,0.179,-0.92,1.14,1.94,0.32,92.9,83.8,84.5,78.6,0.266,0.641,0.208,0.214,0.31,0.267,0.161,0.323,0.271,0.0,0.0,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-07-04,746126,Home Run,home_run,False,572233,689017,Christian Walker,Landon Knack,1,e4124f7e-8f8f-4387-a380-9dfb36959027,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.23,4.02,39.0,98.0,102.0,98.0,0.766,8.31,2.31,7.15,1.85,0.69,0.189,0.541,0.135,0.387,0.424,73.0,92.0,89.0,83.0,86.0,89.0,111.0,100.0,102.0,117.0,105.0,104.0,0.442,0.248,0.131,0.179,-0.92,1.14,1.94,0.32,92.9,83.8,84.5,78.6,0.266,0.641,0.208,0.214,0.31,0.267,0.161,0.323,0.271,0.0,0.0,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-07-04,746126,Lineout,field_out,True,666971,689017,Lourdes Gurriel Jr.,Landon Knack,0,3da1884a-1d69-46d8-aa9d-e17444307d3d,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.23,4.02,39.0,98.0,102.0,98.0,0.766,8.31,2.31,7.15,1.85,0.69,0.189,0.541,0.135,0.387,0.424,73.0,92.0,89.0,83.0,86.0,89.0,111.0,100.0,102.0,117.0,105.0,104.0,0.442,0.248,0.131,0.179,-0.92,1.14,1.94,0.32,92.9,83.8,84.5,78.6,0.266,0.641,0.208,0.214,0.31,0.267,0.161,0.323,0.271,0.0,0.0,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-07-04,746126,Strikeout,strikeout,True,660271,668678,Shohei Ohtani,Zac Gallen,0,648919aa-17cc-4c0a-bf05-627cfa0dd107,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.87,4.27,76.2,99.0,100.0,100.0,0.771,8.92,2.47,8.45,0.94,1.35,0.212,0.396,0.138,0.387,0.355,85.0,106.0,92.0,,,,101.0,95.0,97.0,102.0,101.0,100.0,0.494,0.092,,0.108,-0.54,-0.07,,-0.12,93.4,86.7,86.4,,0.287,0.463,0.141,0.286,0.476,0.304,0.282,0.462,0.23,0.163,0.239,0.382,132.0,80.0,80.0,103.0,106.0,110.0,89.0,93.0,85.0,0.002,0.031,0.273,-1.0,-0.99,2.38,90.4,94.7,80.6,0.25,1.0,0.4,,,,,,,,,,,,
24,2024-07-04,746126,Groundout,field_out,True,606192,668678,Teoscar Hernández,Zac Gallen,0,1b2d4adf-04af-4a29-9e7a-23e010575126,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.87,4.27,76.2,99.0,100.0,100.0,0.771,8.92,2.47,8.45,0.94,1.35,0.212,0.396,0.138,0.387,0.355,85.0,106.0,92.0,,,,101.0,95.0,97.0,102.0,101.0,100.0,0.494,0.092,,0.108,-0.54,-0.07,,-0.12,93.4,86.7,86.4,,0.287,0.463,0.141,0.286,0.476,0.304,0.282,0.462,0.23,0.163,0.239,0.382,132.0,80.0,80.0,103.0,106.0,110.0,89.0,93.0,85.0,0.002,0.031,0.273,-1.0,-0.99,2.38,90.4,94.7,80.6,0.25,1.0,0.4,,,,,,,,,,,,
25,2024-07-04,746126,Strikeout,strikeout,True,518692,668678,Freddie Freeman,Zac Gallen,0,2c16e2ec-8b8a-44e0-97b0-aed8dc789be8,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.87,4.27,76.2,99.0,100.0,100.0,0.771,8.92,2.47,8.45,0.94,1.35,0.212,0.396,0.138,0.387,0.355,85.0,106.0,92.0,,,,101.0,95.0,97.0,102.0,101.0,100.0,0.494,0.092,,0.108,-0.54,-0.07,,-0.12,93.4,86.7,86.4,,0.287,0.463,0.141,0.286,0.476,0.304,0.282,0.462,0.23,0.163,0.239,0.382,132.0,80.0,80.0,103.0,106.0,110.0,89.0,93.0,85.0,0.002,0.031,0.273,-1.0,-0.99,2.38,90.4,94.7,80.6,0.25,1.0,0.4,,,,,,,,,,,,
26,2024-07-04,746126,Strikeout,strikeout,True,672515,689017,Gabriel Moreno,Landon Knack,0,34148e2b-089d-47ee-86d4-0f9bf3d16f13,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.23,4.02,39.0,98.0,102.0,98.0,0.766,8.31,2.31,7.15,1.85,0.69,0.189,0.541,0.135,0.387,0.424,73.0,92.0,89.0,83.0,86.0,89.0,111.0,100.0,102.0,117.0,105.0,104.0,0.442,0.248,0.131,0.179,-0.92,1.14,1.94,0.32,92.9,83.8,84.5,78.6,0.266,0.641,0.208,0.214,0.31,0.267,0.161,0.323,0.271,0.0,0.0,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-07-04,746126,Strikeout,strikeout,True,553993,689017,Eugenio Suárez,Landon Knack,0,7eb282b4-2700-46a5-ae37-0a682abf8d91,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.23,4.02,39.0,98.0,102.0,98.0,0.766,8.31,2.31,7.15,1.85,0.69,0.189,0.541,0.135,0.387,0.424,73.0,92.0,89.0,83.0,86.0,89.0,111.0,100.0,102.0,117.0,105.0,104.0,0.442,0.248,0.131,0.179,-0.92,1.14,1.94,0.32,92.9,83.8,84.5,78.6,0.266,0.641,0.208,0.214,0.31,0.267,0.161,0.323,0.271,0.0,0.0,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-07-04,746126,Strikeout,strikeout,True,677950,689017,Alek Thomas,Landon Knack,0,2937f594-09ae-4491-a055-6a3f37feabea,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.23,4.02,39.0,98.0,102.0,98.0,0.766,8.31,2.31,7.15,1.85,0.69,0.189,0.541,0.135,0.387,0.424,73.0,92.0,89.0,83.0,86.0,89.0,111.0,100.0,102.0,117.0,105.0,104.0,0.442,0.248,0.131,0.179,-0.92,1.14,1.94,0.32,92.9,83.8,84.5,78.6,0.266,0.641,0.208,0.214,0.31,0.267,0.161,0.323,0.271,0.0,0.0,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-07-04,746126,Single,single,False,681624,668678,Andy Pages,Zac Gallen,0,2e21344d-e803-4c1b-ad5b-313fe8d5f040,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.87,4.27,76.2,99.0,100.0,100.0,0.771,8.92,2.47,8.45,0.94,1.35,0.212,0.396,0.138,0.387,0.355,85.0,106.0,92.0,,,,101.0,95.0,97.0,102.0,101.0,100.0,0.494,0.092,,0.108,-0.54,-0.07,,-0.12,93.4,86.7,86.4,,0.287,0.463,0.141,0.286,0.476,0.304,0.282,0.462,0.23,0.163,0.239,0.382,132.0,80.0,80.0,103.0,106.0,110.0,89.0,93.0,85.0,0.002,0.031,0.273,-1.0,-0.99,2.38,90.4,94.7,80.6,0.25,1.0,0.4,,,,,,,,,,,,
30,2024-07-04,746126,Single,single,False,678246,668678,Miguel Vargas,Zac Gallen,1,88de3eb9-69cf-425e-8e27-0924a8e9107b,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.87,4.27,76.2,99.0,100.0,100.0,0.771,8.92,2.47,8.45,0.94,1.35,0.212,0.396,0.138,0.387,0.355,85.0,106.0,92.0,,,,101.0,95.0,97.0,102.0,101.0,100.0,0.494,0.092,,0.108,-0.54,-0.07,,-0.12,93.4,86.7,86.4,,0.287,0.463,0.141,0.286,0.476,0.304,0.282,0.462,0.23,0.163,0.239,0.382,132.0,80.0,80.0,103.0,106.0,110.0,89.0,93.0,85.0,0.002,0.031,0.273,-1.0,-0.99,2.38,90.4,94.7,80.6,0.25,1.0,0.4,,,,,,,,,,,,
31,2024-07-04,746126,Lineout,field_out,True,666158,668678,Gavin Lux,Zac Gallen,0,0395ed83-e42e-4b38-bec4-fd01b341f770,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.87,4.27,76.2,99.0,100.0,100.0,0.771,8.92,2.47,8.45,0.94,1.35,0.212,0.396,0.138,0.387,0.355,85.0,106.0,92.0,,,,101.0,95.0,97.0,102.0,101.0,100.0,0.494,0.092,,0.108,-0.54,-0.07,,-0.12,93.4,86.7,86.4,,0.287,0.463,0.141,0.286,0.476,0.304,0.282,0.462,0.23,0.163,0.239,0.382,132.0,80.0,80.0,103.0,106.0,110.0,89.0,93.0,85.0,0.002,0.031,0.273,-1.0,-0.99,2.38,90.4,94.7,80.6,0.25,1.0,0.4,,,,,,,,,,,,
32,2024-07-04,746126,Walk,walk,False,621035,668678,Chris Taylor,Zac Gallen,1,e40ef16b-5e41-4218-9617-b5ccb39b33d8,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.87,4.27,76.2,99.0,100.0,100.0,0.771,8.92,2.47,8.45,0.94,1.35,0.212,0.396,0.138,0.387,0.355,85.0,106.0,92.0,,,,101.0,95.0,97.0,102.0,101.0,100.0,0.494,0.092,,0.108,-0.54,-0.07,,-0.12,93.4,86.7,86.4,,0.287,0.463,0.141,0.286,0.476,0.304,0.282,0.462,0.23,0.163,0.239,0.382,132.0,80.0,80.0,103.0,106.0,110.0,89.0,93.0,85.0,0.002,0.031,0.273,-1.0,-0.99,2.38,90.4,94.7,80.6,0.25,1.0,0.4,,,,,,,,,,,,
33,2024-07-04,746126,Groundout,field_out,True,571771,668678,Enrique Hernández,Zac Gallen,1,33ba023f-138f-4f66-8ec9-1ef151592bd3,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.87,4.27,76.2,99.0,100.0,100.0,0.771,8.92,2.47,8.45,0.94,1.35,0.212,0.396,0.138,0.387,0.355,85.0,106.0,92.0,,,,101.0,95.0,97.0,102.0,101.0,100.0,0.494,0.092,,0.108,-0.54,-0.07,,-0.12,93.4,86.7,86.4,,0.287,0.463,0.141,0.286,0.476,0.304,0.282,0.462,0.23,0.163,0.239,0.382,132.0,80.0,80.0,103.0,106.0,110.0,89.0,93.0,85.0,0.002,0.031,0.273,-1.0,-0.99,2.38,90.4,94.7,80.6,0.25,1.0,0.4,,,,,,,,,,,,
