,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,FO%,wFO/C,vFO,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,KC%,wFC/C,wKC/C,vFC,vKC,FC_ba,FC_slg,FC_whiff
10,2024-03-29,746167,Pop Out,field_out,True,571970,668868,Max Muncy,Zack Thompson,0,15f0ca91-0c21-42d5-bdf6-64a3de047228,668868.0,zackthompson,"Thompson, Z.D.",Left,Zack Thompson,STL,9.53,4.86,17.0,99.0,53.0,89.0,0.807,10.59,4.24,12.71,3.18,1.0,0.278,0.407,0.241,0.333,0.407,,,,59.0,102.0,101.0,15.0,94.0,72.0,,,,64.0,102.0,96.0,,0.36,0.278,0.142,,-2.98,,-3.08,-6.64,,90.7,,,82.9,73.5,0.346,0.654,0.212,,,,0.333,0.81,0.191,0.455,0.818,0.188,,,,0.221,1.68,83.8,0.188,0.188,0.371,,,,,,,,,,,,,,,
11,2024-03-29,746167,Home Run,home_run,False,606192,668868,Teoscar Hernández,Zack Thompson,0,0e23c1ba-c4d2-409e-b140-7eb6a48c85dc,668868.0,zackthompson,"Thompson, Z.D.",Left,Zack Thompson,STL,9.53,4.86,17.0,99.0,53.0,89.0,0.807,10.59,4.24,12.71,3.18,1.0,0.278,0.407,0.241,0.333,0.407,,,,59.0,102.0,101.0,15.0,94.0,72.0,,,,64.0,102.0,96.0,,0.36,0.278,0.142,,-2.98,,-3.08,-6.64,,90.7,,,82.9,73.5,0.346,0.654,0.212,,,,0.333,0.81,0.191,0.455,0.818,0.188,,,,0.221,1.68,83.8,0.188,0.188,0.371,,,,,,,,,,,,,,,
12,2024-03-29,746167,Groundout,field_out,True,571771,668868,Enrique Hernández,Zack Thompson,0,c57a48c5-aec2-43f6-bdc7-252f74400f66,668868.0,zackthompson,"Thompson, Z.D.",Left,Zack Thompson,STL,9.53,4.86,17.0,99.0,53.0,89.0,0.807,10.59,4.24,12.71,3.18,1.0,0.278,0.407,0.241,0.333,0.407,,,,59.0,102.0,101.0,15.0,94.0,72.0,,,,64.0,102.0,96.0,,0.36,0.278,0.142,,-2.98,,-3.08,-6.64,,90.7,,,82.9,73.5,0.346,0.654,0.212,,,,0.333,0.81,0.191,0.455,0.818,0.188,,,,0.221,1.68,83.8,0.188,0.188,0.371,,,,,,,,,,,,,,,
13,2024-03-29,746167,Strikeout,strikeout,True,621035,668868,Chris Taylor,Zack Thompson,0,e2f242f1-b9a8-4cb7-9367-c7e95d0b16d2,668868.0,zackthompson,"Thompson, Z.D.",Left,Zack Thompson,STL,9.53,4.86,17.0,99.0,53.0,89.0,0.807,10.59,4.24,12.71,3.18,1.0,0.278,0.407,0.241,0.333,0.407,,,,59.0,102.0,101.0,15.0,94.0,72.0,,,,64.0,102.0,96.0,,0.36,0.278,0.142,,-2.98,,-3.08,-6.64,,90.7,,,82.9,73.5,0.346,0.654,0.212,,,,0.333,0.81,0.191,0.455,0.818,0.188,,,,0.221,1.68,83.8,0.188,0.188,0.371,,,,,,,,,,,,,,,
14,2024-03-29,746167,Strikeout,strikeout,True,691023,676272,Jordan Walker,Bobby Miller,0,1e8336c4-4de1-444d-8401-0d611990fd01,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,LAD,8.07,6.02,29.0,92.0,115.0,96.0,0.778,8.38,5.59,10.86,2.17,1.54,0.227,0.364,0.159,0.398,0.407,103.0,83.0,88.0,124.0,93.0,99.0,120.0,89.0,93.0,101.0,93.0,92.0,113.0,106.0,113.0,0.098,0.435,0.128,0.161,0.178,-0.22,-3.27,-5.86,-2.03,0.65,97.5,85.8,96.9,88.9,79.3,0.27,0.524,0.188,0.111,0.167,0.424,0.4,0.8,0.241,0.455,0.727,0.286,0.625,0.75,0.111,,,,,,,,,,,,,,,,,,,,,
15,2024-03-29,746167,Strikeout,strikeout,True,687363,676272,Victor Scott II,Bobby Miller,0,677a033d-a68a-4304-a1d3-00816eb5445b,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,LAD,8.07,6.02,29.0,92.0,115.0,96.0,0.778,8.38,5.59,10.86,2.17,1.54,0.227,0.364,0.159,0.398,0.407,103.0,83.0,88.0,124.0,93.0,99.0,120.0,89.0,93.0,101.0,93.0,92.0,113.0,106.0,113.0,0.098,0.435,0.128,0.161,0.178,-0.22,-3.27,-5.86,-2.03,0.65,97.5,85.8,96.9,88.9,79.3,0.27,0.524,0.188,0.111,0.167,0.424,0.4,0.8,0.241,0.455,0.727,0.286,0.625,0.75,0.111,,,,,,,,,,,,,,,,,,,,,
16,2024-03-29,746167,Groundout,field_out,True,691026,676272,Masyn Winn,Bobby Miller,0,14e96859-8ccf-4daa-8b73-774893fed05f,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,LAD,8.07,6.02,29.0,92.0,115.0,96.0,0.778,8.38,5.59,10.86,2.17,1.54,0.227,0.364,0.159,0.398,0.407,103.0,83.0,88.0,124.0,93.0,99.0,120.0,89.0,93.0,101.0,93.0,92.0,113.0,106.0,113.0,0.098,0.435,0.128,0.161,0.178,-0.22,-3.27,-5.86,-2.03,0.65,97.5,85.8,96.9,88.9,79.3,0.27,0.524,0.188,0.111,0.167,0.424,0.4,0.8,0.241,0.455,0.727,0.286,0.625,0.75,0.111,,,,,,,,,,,,,,,,,,,,,
17,2024-03-29,746167,Groundout,field_out,True,500743,668868,Miguel Rojas,Zack Thompson,0,fce6b4b0-f9e1-44de-9664-dcc027cd5471,668868.0,zackthompson,"Thompson, Z.D.",Left,Zack Thompson,STL,9.53,4.86,17.0,99.0,53.0,89.0,0.807,10.59,4.24,12.71,3.18,1.0,0.278,0.407,0.241,0.333,0.407,,,,59.0,102.0,101.0,15.0,94.0,72.0,,,,64.0,102.0,96.0,,0.36,0.278,0.142,,-2.98,,-3.08,-6.64,,90.7,,,82.9,73.5,0.346,0.654,0.212,,,,0.333,0.81,0.191,0.455,0.818,0.188,,,,0.221,1.68,83.8,0.188,0.188,0.371,,,,,,,,,,,,,,,
18,2024-03-29,746167,Strikeout,strikeout,True,605141,668868,Mookie Betts,Zack Thompson,0,75ea41a4-f480-4448-a399-e90610dad2fc,668868.0,zackthompson,"Thompson, Z.D.",Left,Zack Thompson,STL,9.53,4.86,17.0,99.0,53.0,89.0,0.807,10.59,4.24,12.71,3.18,1.0,0.278,0.407,0.241,0.333,0.407,,,,59.0,102.0,101.0,15.0,94.0,72.0,,,,64.0,102.0,96.0,,0.36,0.278,0.142,,-2.98,,-3.08,-6.64,,90.7,,,82.9,73.5,0.346,0.654,0.212,,,,0.333,0.81,0.191,0.455,0.818,0.188,,,,0.221,1.68,83.8,0.188,0.188,0.371,,,,,,,,,,,,,,,
19,2024-03-29,746167,Flyout,field_out,True,660271,668868,Shohei Ohtani,Zack Thompson,0,c719d4f9-3fb8-44d9-8e95-bc1508666930,668868.0,zackthompson,"Thompson, Z.D.",Left,Zack Thompson,STL,9.53,4.86,17.0,99.0,53.0,89.0,0.807,10.59,4.24,12.71,3.18,1.0,0.278,0.407,0.241,0.333,0.407,,,,59.0,102.0,101.0,15.0,94.0,72.0,,,,64.0,102.0,96.0,,0.36,0.278,0.142,,-2.98,,-3.08,-6.64,,90.7,,,82.9,73.5,0.346,0.654,0.212,,,,0.333,0.81,0.191,0.455,0.818,0.188,,,,0.221,1.68,83.8,0.188,0.188,0.371,,,,,,,,,,,,,,,
20,2024-03-29,746167,Strikeout,strikeout,True,680977,676272,Brendan Donovan,Bobby Miller,0,b4e64fd5-5c3c-49fb-8fc6-6fa9e83fc041,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,LAD,8.07,6.02,29.0,92.0,115.0,96.0,0.778,8.38,5.59,10.86,2.17,1.54,0.227,0.364,0.159,0.398,0.407,103.0,83.0,88.0,124.0,93.0,99.0,120.0,89.0,93.0,101.0,93.0,92.0,113.0,106.0,113.0,0.098,0.435,0.128,0.161,0.178,-0.22,-3.27,-5.86,-2.03,0.65,97.5,85.8,96.9,88.9,79.3,0.27,0.524,0.188,0.111,0.167,0.424,0.4,0.8,0.241,0.455,0.727,0.286,0.625,0.75,0.111,,,,,,,,,,,,,,,,,,,,,
21,2024-03-29,746167,Groundout,field_out,True,502671,676272,Paul Goldschmidt,Bobby Miller,0,dbeb5b0a-632c-4894-93b5-26e72b069a10,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,LAD,8.07,6.02,29.0,92.0,115.0,96.0,0.778,8.38,5.59,10.86,2.17,1.54,0.227,0.364,0.159,0.398,0.407,103.0,83.0,88.0,124.0,93.0,99.0,120.0,89.0,93.0,101.0,93.0,92.0,113.0,106.0,113.0,0.098,0.435,0.128,0.161,0.178,-0.22,-3.27,-5.86,-2.03,0.65,97.5,85.8,96.9,88.9,79.3,0.27,0.524,0.188,0.111,0.167,0.424,0.4,0.8,0.241,0.455,0.727,0.286,0.625,0.75,0.111,,,,,,,,,,,,,,,,,,,,,
22,2024-03-29,746167,Single,single,False,669357,676272,Nolan Gorman,Bobby Miller,0,8ffc76c9-9a5d-4118-b425-29da71925ea2,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,LAD,8.07,6.02,29.0,92.0,115.0,96.0,0.778,8.38,5.59,10.86,2.17,1.54,0.227,0.364,0.159,0.398,0.407,103.0,83.0,88.0,124.0,93.0,99.0,120.0,89.0,93.0,101.0,93.0,92.0,113.0,106.0,113.0,0.098,0.435,0.128,0.161,0.178,-0.22,-3.27,-5.86,-2.03,0.65,97.5,85.8,96.9,88.9,79.3,0.27,0.524,0.188,0.111,0.167,0.424,0.4,0.8,0.241,0.455,0.727,0.286,0.625,0.75,0.111,,,,,,,,,,,,,,,,,,,,,
23,2024-03-29,746167,Flyout,field_out,True,571448,676272,Nolan Arenado,Bobby Miller,0,5835a322-fbd8-4ea4-a2cb-40424842100f,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,LAD,8.07,6.02,29.0,92.0,115.0,96.0,0.778,8.38,5.59,10.86,2.17,1.54,0.227,0.364,0.159,0.398,0.407,103.0,83.0,88.0,124.0,93.0,99.0,120.0,89.0,93.0,101.0,93.0,92.0,113.0,106.0,113.0,0.098,0.435,0.128,0.161,0.178,-0.22,-3.27,-5.86,-2.03,0.65,97.5,85.8,96.9,88.9,79.3,0.27,0.524,0.188,0.111,0.167,0.424,0.4,0.8,0.241,0.455,0.727,0.286,0.625,0.75,0.111,,,,,,,,,,,,,,,,,,,,,
24,2024-03-29,746167,Flyout,field_out,True,518692,668868,Freddie Freeman,Zack Thompson,0,c8e326b1-7126-4f9f-a5be-77f8432a4829,668868.0,zackthompson,"Thompson, Z.D.",Left,Zack Thompson,STL,9.53,4.86,17.0,99.0,53.0,89.0,0.807,10.59,4.24,12.71,3.18,1.0,0.278,0.407,0.241,0.333,0.407,,,,59.0,102.0,101.0,15.0,94.0,72.0,,,,64.0,102.0,96.0,,0.36,0.278,0.142,,-2.98,,-3.08,-6.64,,90.7,,,82.9,73.5,0.346,0.654,0.212,,,,0.333,0.81,0.191,0.455,0.818,0.188,,,,0.221,1.68,83.8,0.188,0.188,0.371,,,,,,,,,,,,,,,
25,2024-03-29,746167,Walk,walk,False,669257,668868,Will Smith,Zack Thompson,0,42178d1f-a105-41f7-ac29-47f045cb8726,668868.0,zackthompson,"Thompson, Z.D.",Left,Zack Thompson,STL,9.53,4.86,17.0,99.0,53.0,89.0,0.807,10.59,4.24,12.71,3.18,1.0,0.278,0.407,0.241,0.333,0.407,,,,59.0,102.0,101.0,15.0,94.0,72.0,,,,64.0,102.0,96.0,,0.36,0.278,0.142,,-2.98,,-3.08,-6.64,,90.7,,,82.9,73.5,0.346,0.654,0.212,,,,0.333,0.81,0.191,0.455,0.818,0.188,,,,0.221,1.68,83.8,0.188,0.188,0.371,,,,,,,,,,,,,,,
26,2024-03-29,746167,Single,single,False,571970,668868,Max Muncy,Zack Thompson,1,7748caf6-4139-45a7-b87f-6ebb815ff484,668868.0,zackthompson,"Thompson, Z.D.",Left,Zack Thompson,STL,9.53,4.86,17.0,99.0,53.0,89.0,0.807,10.59,4.24,12.71,3.18,1.0,0.278,0.407,0.241,0.333,0.407,,,,59.0,102.0,101.0,15.0,94.0,72.0,,,,64.0,102.0,96.0,,0.36,0.278,0.142,,-2.98,,-3.08,-6.64,,90.7,,,82.9,73.5,0.346,0.654,0.212,,,,0.333,0.81,0.191,0.455,0.818,0.188,,,,0.221,1.68,83.8,0.188,0.188,0.371,,,,,,,,,,,,,,,
27,2024-03-29,746167,Home Run,home_run,False,606192,668868,Teoscar Hernández,Zack Thompson,1,ef0d8498-b9d6-45af-85b8-a4935783b998,668868.0,zackthompson,"Thompson, Z.D.",Left,Zack Thompson,STL,9.53,4.86,17.0,99.0,53.0,89.0,0.807,10.59,4.24,12.71,3.18,1.0,0.278,0.407,0.241,0.333,0.407,,,,59.0,102.0,101.0,15.0,94.0,72.0,,,,64.0,102.0,96.0,,0.36,0.278,0.142,,-2.98,,-3.08,-6.64,,90.7,,,82.9,73.5,0.346,0.654,0.212,,,,0.333,0.81,0.191,0.455,0.818,0.188,,,,0.221,1.68,83.8,0.188,0.188,0.371,,,,,,,,,,,,,,,
28,2024-03-29,746167,Groundout,field_out,True,571771,668868,Enrique Hernández,Zack Thompson,0,da807099-fcae-453e-98d5-2b9bbc11b038,668868.0,zackthompson,"Thompson, Z.D.",Left,Zack Thompson,STL,9.53,4.86,17.0,99.0,53.0,89.0,0.807,10.59,4.24,12.71,3.18,1.0,0.278,0.407,0.241,0.333,0.407,,,,59.0,102.0,101.0,15.0,94.0,72.0,,,,64.0,102.0,96.0,,0.36,0.278,0.142,,-2.98,,-3.08,-6.64,,90.7,,,82.9,73.5,0.346,0.654,0.212,,,,0.333,0.81,0.191,0.455,0.818,0.188,,,,0.221,1.68,83.8,0.188,0.188,0.371,,,,,,,,,,,,,,,
29,2024-03-29,746167,Strikeout,strikeout,True,621035,668868,Chris Taylor,Zack Thompson,0,d3d9565b-80cc-4eb4-b5ce-83c50400e440,668868.0,zackthompson,"Thompson, Z.D.",Left,Zack Thompson,STL,9.53,4.86,17.0,99.0,53.0,89.0,0.807,10.59,4.24,12.71,3.18,1.0,0.278,0.407,0.241,0.333,0.407,,,,59.0,102.0,101.0,15.0,94.0,72.0,,,,64.0,102.0,96.0,,0.36,0.278,0.142,,-2.98,,-3.08,-6.64,,90.7,,,82.9,73.5,0.346,0.654,0.212,,,,0.333,0.81,0.191,0.455,0.818,0.188,,,,0.221,1.68,83.8,0.188,0.188,0.371,,,,,,,,,,,,,,,
30,2024-03-29,746167,Strikeout,strikeout,True,575929,676272,Willson Contreras,Bobby Miller,0,1772c480-e11f-4190-8804-299572dd98fa,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,LAD,8.07,6.02,29.0,92.0,115.0,96.0,0.778,8.38,5.59,10.86,2.17,1.54,0.227,0.364,0.159,0.398,0.407,103.0,83.0,88.0,124.0,93.0,99.0,120.0,89.0,93.0,101.0,93.0,92.0,113.0,106.0,113.0,0.098,0.435,0.128,0.161,0.178,-0.22,-3.27,-5.86,-2.03,0.65,97.5,85.8,96.9,88.9,79.3,0.27,0.524,0.188,0.111,0.167,0.424,0.4,0.8,0.241,0.455,0.727,0.286,0.625,0.75,0.111,,,,,,,,,,,,,,,,,,,,,
31,2024-03-29,746167,Strikeout,strikeout,True,676475,676272,Alec Burleson,Bobby Miller,0,29fc7b98-d90b-48af-8d98-2575ffedd8c4,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,LAD,8.07,6.02,29.0,92.0,115.0,96.0,0.778,8.38,5.59,10.86,2.17,1.54,0.227,0.364,0.159,0.398,0.407,103.0,83.0,88.0,124.0,93.0,99.0,120.0,89.0,93.0,101.0,93.0,92.0,113.0,106.0,113.0,0.098,0.435,0.128,0.161,0.178,-0.22,-3.27,-5.86,-2.03,0.65,97.5,85.8,96.9,88.9,79.3,0.27,0.524,0.188,0.111,0.167,0.424,0.4,0.8,0.241,0.455,0.727,0.286,0.625,0.75,0.111,,,,,,,,,,,,,,,,,,,,,
32,2024-03-29,746167,Groundout,field_out,True,691023,676272,Jordan Walker,Bobby Miller,0,447b8683-e2a8-402f-b640-383526f0d41d,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,LAD,8.07,6.02,29.0,92.0,115.0,96.0,0.778,8.38,5.59,10.86,2.17,1.54,0.227,0.364,0.159,0.398,0.407,103.0,83.0,88.0,124.0,93.0,99.0,120.0,89.0,93.0,101.0,93.0,92.0,113.0,106.0,113.0,0.098,0.435,0.128,0.161,0.178,-0.22,-3.27,-5.86,-2.03,0.65,97.5,85.8,96.9,88.9,79.3,0.27,0.524,0.188,0.111,0.167,0.424,0.4,0.8,0.241,0.455,0.727,0.286,0.625,0.75,0.111,,,,,,,,,,,,,,,,,,,,,
33,2024-03-29,746167,Single,single,False,500743,668868,Miguel Rojas,Zack Thompson,0,733c00e6-0107-45e1-a503-d7f71220d7ed,668868.0,zackthompson,"Thompson, Z.D.",Left,Zack Thompson,STL,9.53,4.86,17.0,99.0,53.0,89.0,0.807,10.59,4.24,12.71,3.18,1.0,0.278,0.407,0.241,0.333,0.407,,,,59.0,102.0,101.0,15.0,94.0,72.0,,,,64.0,102.0,96.0,,0.36,0.278,0.142,,-2.98,,-3.08,-6.64,,90.7,,,82.9,73.5,0.346,0.654,0.212,,,,0.333,0.81,0.191,0.455,0.818,0.188,,,,0.221,1.68,83.8,0.188,0.188,0.371,,,,,,,,,,,,,,,
34,2024-03-29,746167,Walk,walk,False,605141,668868,Mookie Betts,Zack Thompson,1,1fe79a2f-14c2-4ba1-a3d8-9917a3d5d10b,668868.0,zackthompson,"Thompson, Z.D.",Left,Zack Thompson,STL,9.53,4.86,17.0,99.0,53.0,89.0,0.807,10.59,4.24,12.71,3.18,1.0,0.278,0.407,0.241,0.333,0.407,,,,59.0,102.0,101.0,15.0,94.0,72.0,,,,64.0,102.0,96.0,,0.36,0.278,0.142,,-2.98,,-3.08,-6.64,,90.7,,,82.9,73.5,0.346,0.654,0.212,,,,0.333,0.81,0.191,0.455,0.818,0.188,,,,0.221,1.68,83.8,0.188,0.188,0.371,,,,,,,,,,,,,,,
