,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff
0,2024-09-26,746738,Single,single,False,621493,623167,Taylor Ward,Chris Flexen,0,386f98a6-9ce6-45ec-bbb3-f23892f7a7c6,623167.0,chrisflexen,Flexen,Right,Chris Flexen,CHW,4.95,4.8,160.0,97.0,56.0,92.0,0.789,6.92,3.54,10.13,1.35,0.79,0.249,0.41,0.156,0.304,0.373,126.0,99.0,104.0,83.0,98.0,101.0,2.0,93.0,82.0,74.0,108.0,87.0,148.0,102.0,103.0,47.0,101.0,90.0,0.002,0.37,0.261,0.087,0.122,0.157,-0.64,-0.75,2.01,-2.65,0.43,-1.32,91.3,87.4,81.3,91.4,80.0,72.0,0.261,0.473,0.132,0.319,0.536,0.218,0.257,0.436,0.379,0.361,0.475,0.271,0.246,0.393,0.308,,,,,,
1,2024-09-26,746738,Grounded Into DP,grounded_into_double_play,True,687263,623167,Zach Neto,Chris Flexen,1,77776096-6ad0-4cb9-8d7d-260cddc3ed9d,623167.0,chrisflexen,Flexen,Right,Chris Flexen,CHW,4.95,4.8,160.0,97.0,56.0,92.0,0.789,6.92,3.54,10.13,1.35,0.79,0.249,0.41,0.156,0.304,0.373,126.0,99.0,104.0,83.0,98.0,101.0,2.0,93.0,82.0,74.0,108.0,87.0,148.0,102.0,103.0,47.0,101.0,90.0,0.002,0.37,0.261,0.087,0.122,0.157,-0.64,-0.75,2.01,-2.65,0.43,-1.32,91.3,87.4,81.3,91.4,80.0,72.0,0.261,0.473,0.132,0.319,0.536,0.218,0.257,0.436,0.379,0.361,0.475,0.271,0.246,0.393,0.308,,,,,,
2,2024-09-26,746738,Strikeout,strikeout,True,676572,623167,Eric Wagaman,Chris Flexen,0,2fb7edbb-d61c-48e8-9828-2fa4aa8955ea,623167.0,chrisflexen,Flexen,Right,Chris Flexen,CHW,4.95,4.8,160.0,97.0,56.0,92.0,0.789,6.92,3.54,10.13,1.35,0.79,0.249,0.41,0.156,0.304,0.373,126.0,99.0,104.0,83.0,98.0,101.0,2.0,93.0,82.0,74.0,108.0,87.0,148.0,102.0,103.0,47.0,101.0,90.0,0.002,0.37,0.261,0.087,0.122,0.157,-0.64,-0.75,2.01,-2.65,0.43,-1.32,91.3,87.4,81.3,91.4,80.0,72.0,0.261,0.473,0.132,0.319,0.536,0.218,0.257,0.436,0.379,0.361,0.475,0.271,0.246,0.393,0.308,,,,,,
3,2024-09-26,746738,Flyout,field_out,True,678246,542881,Miguel Vargas,Tyler Anderson,0,da115bb7-e908-459e-9145-e16811ff4421,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,3.81,4.37,179.1,99.0,96.0,99.0,0.741,7.13,3.66,7.93,1.2,0.88,0.193,0.51,0.157,0.267,0.396,105.0,100.0,105.0,,,,89.0,99.0,96.0,66.0,95.0,83.0,80.0,141.0,142.0,99.0,100.0,96.0,0.033,0.396,0.185,0.013,0.001,0.371,-0.73,-0.41,-3.87,-0.06,-3.14,1.32,89.4,84.3,78.9,88.1,81.3,71.6,0.272,0.494,0.183,0.264,0.455,0.246,0.185,0.259,0.392,0.0,0.0,0.385,,,,0.261,0.696,0.152,,,
4,2024-09-26,746738,Walk,walk,False,673357,542881,Luis Robert Jr.,Tyler Anderson,0,2e8f38d7-8eeb-4e41-ab89-6e7b9f56e37f,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,3.81,4.37,179.1,99.0,96.0,99.0,0.741,7.13,3.66,7.93,1.2,0.88,0.193,0.51,0.157,0.267,0.396,105.0,100.0,105.0,,,,89.0,99.0,96.0,66.0,95.0,83.0,80.0,141.0,142.0,99.0,100.0,96.0,0.033,0.396,0.185,0.013,0.001,0.371,-0.73,-0.41,-3.87,-0.06,-3.14,1.32,89.4,84.3,78.9,88.1,81.3,71.6,0.272,0.494,0.183,0.264,0.455,0.246,0.185,0.259,0.392,0.0,0.0,0.385,,,,0.261,0.696,0.152,,,
5,2024-09-26,746738,Single,single,False,683734,542881,Andrew Vaughn,Tyler Anderson,1,e00586af-9a27-4b19-9dc0-6030296ec543,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,3.81,4.37,179.1,99.0,96.0,99.0,0.741,7.13,3.66,7.93,1.2,0.88,0.193,0.51,0.157,0.267,0.396,105.0,100.0,105.0,,,,89.0,99.0,96.0,66.0,95.0,83.0,80.0,141.0,142.0,99.0,100.0,96.0,0.033,0.396,0.185,0.013,0.001,0.371,-0.73,-0.41,-3.87,-0.06,-3.14,1.32,89.4,84.3,78.9,88.1,81.3,71.6,0.272,0.494,0.183,0.264,0.455,0.246,0.185,0.259,0.392,0.0,0.0,0.385,,,,0.261,0.696,0.152,,,
6,2024-09-26,746738,Flyout,field_out,True,672820,542881,Lenyn Sosa,Tyler Anderson,1,fe6c3bdc-9fd3-4805-8038-2ca9cebb4463,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,3.81,4.37,179.1,99.0,96.0,99.0,0.741,7.13,3.66,7.93,1.2,0.88,0.193,0.51,0.157,0.267,0.396,105.0,100.0,105.0,,,,89.0,99.0,96.0,66.0,95.0,83.0,80.0,141.0,142.0,99.0,100.0,96.0,0.033,0.396,0.185,0.013,0.001,0.371,-0.73,-0.41,-3.87,-0.06,-3.14,1.32,89.4,84.3,78.9,88.1,81.3,71.6,0.272,0.494,0.183,0.264,0.455,0.246,0.185,0.259,0.392,0.0,0.0,0.385,,,,0.261,0.696,0.152,,,
7,2024-09-26,746738,Lineout,field_out,True,682868,542881,Bryan Ramos,Tyler Anderson,0,f02df7e9-ad37-4807-acfa-c07027efa732,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,3.81,4.37,179.1,99.0,96.0,99.0,0.741,7.13,3.66,7.93,1.2,0.88,0.193,0.51,0.157,0.267,0.396,105.0,100.0,105.0,,,,89.0,99.0,96.0,66.0,95.0,83.0,80.0,141.0,142.0,99.0,100.0,96.0,0.033,0.396,0.185,0.013,0.001,0.371,-0.73,-0.41,-3.87,-0.06,-3.14,1.32,89.4,84.3,78.9,88.1,81.3,71.6,0.272,0.494,0.183,0.264,0.455,0.246,0.185,0.259,0.392,0.0,0.0,0.385,,,,0.261,0.696,0.152,,,
8,2024-09-26,746738,Strikeout,strikeout,True,592273,623167,Brandon Drury,Chris Flexen,0,c0092f35-914e-478b-ae33-3c7b9152573c,623167.0,chrisflexen,Flexen,Right,Chris Flexen,CHW,4.95,4.8,160.0,97.0,56.0,92.0,0.789,6.92,3.54,10.13,1.35,0.79,0.249,0.41,0.156,0.304,0.373,126.0,99.0,104.0,83.0,98.0,101.0,2.0,93.0,82.0,74.0,108.0,87.0,148.0,102.0,103.0,47.0,101.0,90.0,0.002,0.37,0.261,0.087,0.122,0.157,-0.64,-0.75,2.01,-2.65,0.43,-1.32,91.3,87.4,81.3,91.4,80.0,72.0,0.261,0.473,0.132,0.319,0.536,0.218,0.257,0.436,0.379,0.361,0.475,0.271,0.246,0.393,0.308,,,,,,
9,2024-09-26,746738,Groundout,field_out,True,681351,623167,Logan O'Hoppe,Chris Flexen,0,64a53b79-7aee-4be1-8476-2f2301ffd8ea,623167.0,chrisflexen,Flexen,Right,Chris Flexen,CHW,4.95,4.8,160.0,97.0,56.0,92.0,0.789,6.92,3.54,10.13,1.35,0.79,0.249,0.41,0.156,0.304,0.373,126.0,99.0,104.0,83.0,98.0,101.0,2.0,93.0,82.0,74.0,108.0,87.0,148.0,102.0,103.0,47.0,101.0,90.0,0.002,0.37,0.261,0.087,0.122,0.157,-0.64,-0.75,2.01,-2.65,0.43,-1.32,91.3,87.4,81.3,91.4,80.0,72.0,0.261,0.473,0.132,0.319,0.536,0.218,0.257,0.436,0.379,0.361,0.475,0.271,0.246,0.393,0.308,,,,,,
