,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFC,vFS,vSI,vSL,vCU,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff
10,2024-04-16,745270,Walk,walk,False,663728,668881,Cal Raleigh,Hunter Greene,0,57bfce9e-5995-41ea-bacb-e163f017fa34,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,3.34,3.1,110.1,98.0,124.0,103.0,0.742,10.28,3.67,6.36,0.82,0.72,0.272,0.412,0.184,0.272,0.421,117.0,97.0,101.0,124.0,100.0,103.0,,,,127.0,95.0,103.0,,,,118.0,91.0,104.0,,0.556,,0.083,0.34,0.021,1.2,,-0.91,,0.09,-1.96,97.7,,86.8,,86.6,80.6,0.191,0.359,0.389,0.196,0.293,0.256,,,,0.267,0.433,0.309,0.25,1.0,0.125,,,,,,,,,,,,
11,2024-04-16,745270,Flyout,field_out,True,641598,668881,Mitch Garver,Hunter Greene,0,9fa171cb-ab57-4fd7-b893-de0e6515e0bf,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,3.34,3.1,110.1,98.0,124.0,103.0,0.742,10.28,3.67,6.36,0.82,0.72,0.272,0.412,0.184,0.272,0.421,117.0,97.0,101.0,124.0,100.0,103.0,,,,127.0,95.0,103.0,,,,118.0,91.0,104.0,,0.556,,0.083,0.34,0.021,1.2,,-0.91,,0.09,-1.96,97.7,,86.8,,86.6,80.6,0.191,0.359,0.389,0.196,0.293,0.256,,,,0.267,0.433,0.309,0.25,1.0,0.125,,,,,,,,,,,,
12,2024-04-16,745270,Strikeout,strikeout,True,670042,668881,Luke Raley,Hunter Greene,0,36038e9b-6d14-4ef4-8d45-547746186ebe,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,3.34,3.1,110.1,98.0,124.0,103.0,0.742,10.28,3.67,6.36,0.82,0.72,0.272,0.412,0.184,0.272,0.421,117.0,97.0,101.0,124.0,100.0,103.0,,,,127.0,95.0,103.0,,,,118.0,91.0,104.0,,0.556,,0.083,0.34,0.021,1.2,,-0.91,,0.09,-1.96,97.7,,86.8,,86.6,80.6,0.191,0.359,0.389,0.196,0.293,0.256,,,,0.267,0.433,0.309,0.25,1.0,0.125,,,,,,,,,,,,
13,2024-04-16,745270,Groundout,field_out,True,656413,669302,Stuart Fairchild,Logan Gilbert,0,0077a706-e3ab-4ceb-85ee-a280eebe15cb,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,2.79,3.12,132.1,102.0,118.0,104.0,0.722,8.43,1.7,6.12,1.02,1.09,0.252,0.41,0.138,0.327,0.433,111.0,101.0,105.0,95.0,103.0,96.0,67.0,103.0,86.0,147.0,103.0,116.0,119.0,102.0,101.0,109.0,96.0,100.0,0.009,0.313,0.149,0.136,0.308,0.085,1.7,0.97,1.26,-0.93,1.89,1.7,96.2,92.2,84.1,94.9,88.2,83.0,0.205,0.358,0.35,0.208,0.369,0.19,0.232,0.435,0.255,0.082,0.164,0.468,0.154,0.282,0.324,,,,,,,,,,,,
14,2024-04-16,745270,Groundout,field_out,True,669289,669302,Santiago Espinal,Logan Gilbert,0,388fae3a-1c71-44b6-b34b-fb8966568148,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,2.79,3.12,132.1,102.0,118.0,104.0,0.722,8.43,1.7,6.12,1.02,1.09,0.252,0.41,0.138,0.327,0.433,111.0,101.0,105.0,95.0,103.0,96.0,67.0,103.0,86.0,147.0,103.0,116.0,119.0,102.0,101.0,109.0,96.0,100.0,0.009,0.313,0.149,0.136,0.308,0.085,1.7,0.97,1.26,-0.93,1.89,1.7,96.2,92.2,84.1,94.9,88.2,83.0,0.205,0.358,0.35,0.208,0.369,0.19,0.232,0.435,0.255,0.082,0.164,0.468,0.154,0.282,0.324,,,,,,,,,,,,
15,2024-04-16,745270,Strikeout,strikeout,True,571912,669302,Luke Maile,Logan Gilbert,0,7f6e4279-a060-4e23-a35d-22a144ae62a1,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,2.79,3.12,132.1,102.0,118.0,104.0,0.722,8.43,1.7,6.12,1.02,1.09,0.252,0.41,0.138,0.327,0.433,111.0,101.0,105.0,95.0,103.0,96.0,67.0,103.0,86.0,147.0,103.0,116.0,119.0,102.0,101.0,109.0,96.0,100.0,0.009,0.313,0.149,0.136,0.308,0.085,1.7,0.97,1.26,-0.93,1.89,1.7,96.2,92.2,84.1,94.9,88.2,83.0,0.205,0.358,0.35,0.208,0.369,0.19,0.232,0.435,0.255,0.082,0.164,0.468,0.154,0.282,0.324,,,,,,,,,,,,
16,2024-04-16,745270,Strikeout,strikeout,True,682729,668881,Jonatan Clase,Hunter Greene,0,ccbdbb66-2915-4367-a765-c7964de348e7,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,3.34,3.1,110.1,98.0,124.0,103.0,0.742,10.28,3.67,6.36,0.82,0.72,0.272,0.412,0.184,0.272,0.421,117.0,97.0,101.0,124.0,100.0,103.0,,,,127.0,95.0,103.0,,,,118.0,91.0,104.0,,0.556,,0.083,0.34,0.021,1.2,,-0.91,,0.09,-1.96,97.7,,86.8,,86.6,80.6,0.191,0.359,0.389,0.196,0.293,0.256,,,,0.267,0.433,0.309,0.25,1.0,0.125,,,,,,,,,,,,
17,2024-04-16,745270,Single,single,False,668942,668881,Josh Rojas,Hunter Greene,0,4a43bee4-416b-43e6-8a8f-755309080fd7,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,3.34,3.1,110.1,98.0,124.0,103.0,0.742,10.28,3.67,6.36,0.82,0.72,0.272,0.412,0.184,0.272,0.421,117.0,97.0,101.0,124.0,100.0,103.0,,,,127.0,95.0,103.0,,,,118.0,91.0,104.0,,0.556,,0.083,0.34,0.021,1.2,,-0.91,,0.09,-1.96,97.7,,86.8,,86.6,80.6,0.191,0.359,0.389,0.196,0.293,0.256,,,,0.267,0.433,0.309,0.25,1.0,0.125,,,,,,,,,,,,
18,2024-04-16,745270,Single,single,False,641487,668881,J.P. Crawford,Hunter Greene,1,77a22b29-4c33-46cb-87c0-6789b3408dbb,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,3.34,3.1,110.1,98.0,124.0,103.0,0.742,10.28,3.67,6.36,0.82,0.72,0.272,0.412,0.184,0.272,0.421,117.0,97.0,101.0,124.0,100.0,103.0,,,,127.0,95.0,103.0,,,,118.0,91.0,104.0,,0.556,,0.083,0.34,0.021,1.2,,-0.91,,0.09,-1.96,97.7,,86.8,,86.6,80.6,0.191,0.359,0.389,0.196,0.293,0.256,,,,0.267,0.433,0.309,0.25,1.0,0.125,,,,,,,,,,,,
19,2024-04-16,745270,Single,single,False,677594,668881,Julio Rodríguez,Hunter Greene,1,ddd2aea9-e727-4940-b0c8-d951e9bf8d74,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,3.34,3.1,110.1,98.0,124.0,103.0,0.742,10.28,3.67,6.36,0.82,0.72,0.272,0.412,0.184,0.272,0.421,117.0,97.0,101.0,124.0,100.0,103.0,,,,127.0,95.0,103.0,,,,118.0,91.0,104.0,,0.556,,0.083,0.34,0.021,1.2,,-0.91,,0.09,-1.96,97.7,,86.8,,86.6,80.6,0.191,0.359,0.389,0.196,0.293,0.256,,,,0.267,0.433,0.309,0.25,1.0,0.125,,,,,,,,,,,,
20,2024-04-16,745270,Walk,walk,False,593871,668881,Jorge Polanco,Hunter Greene,1,30f31b07-5f31-4651-9805-0c9b296988df,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,3.34,3.1,110.1,98.0,124.0,103.0,0.742,10.28,3.67,6.36,0.82,0.72,0.272,0.412,0.184,0.272,0.421,117.0,97.0,101.0,124.0,100.0,103.0,,,,127.0,95.0,103.0,,,,118.0,91.0,104.0,,0.556,,0.083,0.34,0.021,1.2,,-0.91,,0.09,-1.96,97.7,,86.8,,86.6,80.6,0.191,0.359,0.389,0.196,0.293,0.256,,,,0.267,0.433,0.309,0.25,1.0,0.125,,,,,,,,,,,,
21,2024-04-16,745270,Strikeout,strikeout,True,571745,668881,Mitch Haniger,Hunter Greene,0,d560dc27-540d-40df-99ce-6f189177c28c,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,3.34,3.1,110.1,98.0,124.0,103.0,0.742,10.28,3.67,6.36,0.82,0.72,0.272,0.412,0.184,0.272,0.421,117.0,97.0,101.0,124.0,100.0,103.0,,,,127.0,95.0,103.0,,,,118.0,91.0,104.0,,0.556,,0.083,0.34,0.021,1.2,,-0.91,,0.09,-1.96,97.7,,86.8,,86.6,80.6,0.191,0.359,0.389,0.196,0.293,0.256,,,,0.267,0.433,0.309,0.25,1.0,0.125,,,,,,,,,,,,
22,2024-04-16,745270,Groundout,field_out,True,663697,669302,Jonathan India,Logan Gilbert,0,e43edaa6-3596-4bfa-aa0c-f4e0f5c0f7df,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,2.79,3.12,132.1,102.0,118.0,104.0,0.722,8.43,1.7,6.12,1.02,1.09,0.252,0.41,0.138,0.327,0.433,111.0,101.0,105.0,95.0,103.0,96.0,67.0,103.0,86.0,147.0,103.0,116.0,119.0,102.0,101.0,109.0,96.0,100.0,0.009,0.313,0.149,0.136,0.308,0.085,1.7,0.97,1.26,-0.93,1.89,1.7,96.2,92.2,84.1,94.9,88.2,83.0,0.205,0.358,0.35,0.208,0.369,0.19,0.232,0.435,0.255,0.082,0.164,0.468,0.154,0.282,0.324,,,,,,,,,,,,
23,2024-04-16,745270,Strikeout,strikeout,True,666181,669302,Will Benson,Logan Gilbert,0,09b52e5e-9dcc-47e8-ad96-d8dd69302443,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,2.79,3.12,132.1,102.0,118.0,104.0,0.722,8.43,1.7,6.12,1.02,1.09,0.252,0.41,0.138,0.327,0.433,111.0,101.0,105.0,95.0,103.0,96.0,67.0,103.0,86.0,147.0,103.0,116.0,119.0,102.0,101.0,109.0,96.0,100.0,0.009,0.313,0.149,0.136,0.308,0.085,1.7,0.97,1.26,-0.93,1.89,1.7,96.2,92.2,84.1,94.9,88.2,83.0,0.205,0.358,0.35,0.208,0.369,0.19,0.232,0.435,0.255,0.082,0.164,0.468,0.154,0.282,0.324,,,,,,,,,,,,
24,2024-04-16,745270,Flyout,field_out,True,687952,669302,Christian Encarnacion-Strand,Logan Gilbert,0,642a1034-ec63-44ff-9727-afecd9d3cfc1,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,2.79,3.12,132.1,102.0,118.0,104.0,0.722,8.43,1.7,6.12,1.02,1.09,0.252,0.41,0.138,0.327,0.433,111.0,101.0,105.0,95.0,103.0,96.0,67.0,103.0,86.0,147.0,103.0,116.0,119.0,102.0,101.0,109.0,96.0,100.0,0.009,0.313,0.149,0.136,0.308,0.085,1.7,0.97,1.26,-0.93,1.89,1.7,96.2,92.2,84.1,94.9,88.2,83.0,0.205,0.358,0.35,0.208,0.369,0.19,0.232,0.435,0.255,0.082,0.164,0.468,0.154,0.282,0.324,,,,,,,,,,,,
25,2024-04-16,745270,Flyout,field_out,True,663728,668881,Cal Raleigh,Hunter Greene,0,72658205-3ebd-45e9-9350-246f5ae2684e,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,3.34,3.1,110.1,98.0,124.0,103.0,0.742,10.28,3.67,6.36,0.82,0.72,0.272,0.412,0.184,0.272,0.421,117.0,97.0,101.0,124.0,100.0,103.0,,,,127.0,95.0,103.0,,,,118.0,91.0,104.0,,0.556,,0.083,0.34,0.021,1.2,,-0.91,,0.09,-1.96,97.7,,86.8,,86.6,80.6,0.191,0.359,0.389,0.196,0.293,0.256,,,,0.267,0.433,0.309,0.25,1.0,0.125,,,,,,,,,,,,
26,2024-04-16,745270,Hit By Pitch,hit_by_pitch,False,641598,668881,Mitch Garver,Hunter Greene,0,534d7258-c0d5-43fd-bf64-20fb21aabd2b,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,3.34,3.1,110.1,98.0,124.0,103.0,0.742,10.28,3.67,6.36,0.82,0.72,0.272,0.412,0.184,0.272,0.421,117.0,97.0,101.0,124.0,100.0,103.0,,,,127.0,95.0,103.0,,,,118.0,91.0,104.0,,0.556,,0.083,0.34,0.021,1.2,,-0.91,,0.09,-1.96,97.7,,86.8,,86.6,80.6,0.191,0.359,0.389,0.196,0.293,0.256,,,,0.267,0.433,0.309,0.25,1.0,0.125,,,,,,,,,,,,
27,2024-04-16,745270,Strikeout,strikeout,True,670042,668881,Luke Raley,Hunter Greene,0,69060bf3-c62e-43eb-bba2-04f130002616,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,3.34,3.1,110.1,98.0,124.0,103.0,0.742,10.28,3.67,6.36,0.82,0.72,0.272,0.412,0.184,0.272,0.421,117.0,97.0,101.0,124.0,100.0,103.0,,,,127.0,95.0,103.0,,,,118.0,91.0,104.0,,0.556,,0.083,0.34,0.021,1.2,,-0.91,,0.09,-1.96,97.7,,86.8,,86.6,80.6,0.191,0.359,0.389,0.196,0.293,0.256,,,,0.267,0.433,0.309,0.25,1.0,0.125,,,,,,,,,,,,
28,2024-04-16,745270,Double,double,False,682729,668881,Jonatan Clase,Hunter Greene,1,091b1758-e904-40e5-9a5e-266166906283,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,3.34,3.1,110.1,98.0,124.0,103.0,0.742,10.28,3.67,6.36,0.82,0.72,0.272,0.412,0.184,0.272,0.421,117.0,97.0,101.0,124.0,100.0,103.0,,,,127.0,95.0,103.0,,,,118.0,91.0,104.0,,0.556,,0.083,0.34,0.021,1.2,,-0.91,,0.09,-1.96,97.7,,86.8,,86.6,80.6,0.191,0.359,0.389,0.196,0.293,0.256,,,,0.267,0.433,0.309,0.25,1.0,0.125,,,,,,,,,,,,
29,2024-04-16,745270,Walk,walk,False,668942,668881,Josh Rojas,Hunter Greene,0,c19e9bc4-c905-465f-9242-517675e7da01,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,3.34,3.1,110.1,98.0,124.0,103.0,0.742,10.28,3.67,6.36,0.82,0.72,0.272,0.412,0.184,0.272,0.421,117.0,97.0,101.0,124.0,100.0,103.0,,,,127.0,95.0,103.0,,,,118.0,91.0,104.0,,0.556,,0.083,0.34,0.021,1.2,,-0.91,,0.09,-1.96,97.7,,86.8,,86.6,80.6,0.191,0.359,0.389,0.196,0.293,0.256,,,,0.267,0.433,0.309,0.25,1.0,0.125,,,,,,,,,,,,
30,2024-04-16,745270,Strikeout,strikeout,True,641487,668881,J.P. Crawford,Hunter Greene,0,30b2b87b-971e-416f-bcd8-ea582065d637,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,3.34,3.1,110.1,98.0,124.0,103.0,0.742,10.28,3.67,6.36,0.82,0.72,0.272,0.412,0.184,0.272,0.421,117.0,97.0,101.0,124.0,100.0,103.0,,,,127.0,95.0,103.0,,,,118.0,91.0,104.0,,0.556,,0.083,0.34,0.021,1.2,,-0.91,,0.09,-1.96,97.7,,86.8,,86.6,80.6,0.191,0.359,0.389,0.196,0.293,0.256,,,,0.267,0.433,0.309,0.25,1.0,0.125,,,,,,,,,,,,
31,2024-04-16,745270,Single,single,False,668715,669302,Spencer Steer,Logan Gilbert,0,b22f523e-d21a-45c5-80f6-ce1cc6c60230,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,2.79,3.12,132.1,102.0,118.0,104.0,0.722,8.43,1.7,6.12,1.02,1.09,0.252,0.41,0.138,0.327,0.433,111.0,101.0,105.0,95.0,103.0,96.0,67.0,103.0,86.0,147.0,103.0,116.0,119.0,102.0,101.0,109.0,96.0,100.0,0.009,0.313,0.149,0.136,0.308,0.085,1.7,0.97,1.26,-0.93,1.89,1.7,96.2,92.2,84.1,94.9,88.2,83.0,0.205,0.358,0.35,0.208,0.369,0.19,0.232,0.435,0.255,0.082,0.164,0.468,0.154,0.282,0.324,,,,,,,,,,,,
32,2024-04-16,745270,Forceout,force_out,True,641584,669302,Jake Fraley,Logan Gilbert,1,70078225-8164-41c3-946f-41093d2a38c9,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,2.79,3.12,132.1,102.0,118.0,104.0,0.722,8.43,1.7,6.12,1.02,1.09,0.252,0.41,0.138,0.327,0.433,111.0,101.0,105.0,95.0,103.0,96.0,67.0,103.0,86.0,147.0,103.0,116.0,119.0,102.0,101.0,109.0,96.0,100.0,0.009,0.313,0.149,0.136,0.308,0.085,1.7,0.97,1.26,-0.93,1.89,1.7,96.2,92.2,84.1,94.9,88.2,83.0,0.205,0.358,0.35,0.208,0.369,0.19,0.232,0.435,0.255,0.082,0.164,0.468,0.154,0.282,0.324,,,,,,,,,,,,
33,2024-04-16,745270,Single,single,False,682829,669302,Elly De La Cruz,Logan Gilbert,1,66ba5732-d9fe-4a00-99ae-11db416e3cf6,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,2.79,3.12,132.1,102.0,118.0,104.0,0.722,8.43,1.7,6.12,1.02,1.09,0.252,0.41,0.138,0.327,0.433,111.0,101.0,105.0,95.0,103.0,96.0,67.0,103.0,86.0,147.0,103.0,116.0,119.0,102.0,101.0,109.0,96.0,100.0,0.009,0.313,0.149,0.136,0.308,0.085,1.7,0.97,1.26,-0.93,1.89,1.7,96.2,92.2,84.1,94.9,88.2,83.0,0.205,0.358,0.35,0.208,0.369,0.19,0.232,0.435,0.255,0.082,0.164,0.468,0.154,0.282,0.324,,,,,,,,,,,,
