,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSL,vCU,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,ST_ba,ST_slg,ST_whiff
10,2024-08-08,746030,Strikeout,strikeout,True,641584,667725,Jake Fraley,Kyle Tyler,0,99ea1708-4c8d-43e7-b758-24bc9989fc3d,667725.0,kyletyler,Tyler,Right,Kyle Tyler,MIA,5.4,6.17,31.2,95.0,101.0,95.0,0.76,7.11,5.12,10.52,1.14,1.75,0.235,0.408,0.153,0.327,0.379,47.0,78.0,66.0,97.0,89.0,93.0,81.0,91.0,88.0,117.0,87.0,90.0,108.0,102.0,100.0,0.143,0.448,0.112,0.284,0.012,0.05,-0.31,0.15,-1.6,-4.33,90.6,90.3,86.4,82.2,77.0,0.328,0.448,0.17,0.323,0.419,0.431,0.238,0.429,0.159,0.231,0.308,0.379,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-08-08,746030,Lineout,field_out,True,682622,667725,Noelvi Marte,Kyle Tyler,0,860e46b6-fcb3-4063-ada3-118e003c33e0,667725.0,kyletyler,Tyler,Right,Kyle Tyler,MIA,5.4,6.17,31.2,95.0,101.0,95.0,0.76,7.11,5.12,10.52,1.14,1.75,0.235,0.408,0.153,0.327,0.379,47.0,78.0,66.0,97.0,89.0,93.0,81.0,91.0,88.0,117.0,87.0,90.0,108.0,102.0,100.0,0.143,0.448,0.112,0.284,0.012,0.05,-0.31,0.15,-1.6,-4.33,90.6,90.3,86.4,82.2,77.0,0.328,0.448,0.17,0.323,0.419,0.431,0.238,0.429,0.159,0.231,0.308,0.379,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-08-08,746030,Groundout,field_out,True,672640,668881,Otto Lopez,Hunter Greene,0,3b800a2e-173a-4d19-96e0-a8a198c31153,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,2.83,2.97,143.1,99.0,124.0,104.0,0.745,10.17,3.33,5.84,0.69,0.72,0.281,0.395,0.198,0.269,0.43,,,,117.0,97.0,100.0,124.0,102.0,105.0,125.0,96.0,103.0,,,,0.553,,0.346,0.017,,1.63,,0.49,-1.98,,97.6,,,86.8,80.6,,,,0.25,1.0,0.125,0.186,0.268,0.246,0.168,0.312,0.386,122.0,90.0,104.0,0.084,-0.93,87.0,0.257,0.429,0.287,,,,,,,,,,,,,,,
13,2024-08-08,746030,Walk,walk,False,669065,668881,Kyle Stowers,Hunter Greene,0,fe558332-5f08-4a3c-9ca5-f11953619641,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,2.83,2.97,143.1,99.0,124.0,104.0,0.745,10.17,3.33,5.84,0.69,0.72,0.281,0.395,0.198,0.269,0.43,,,,117.0,97.0,100.0,124.0,102.0,105.0,125.0,96.0,103.0,,,,0.553,,0.346,0.017,,1.63,,0.49,-1.98,,97.6,,,86.8,80.6,,,,0.25,1.0,0.125,0.186,0.268,0.246,0.168,0.312,0.386,122.0,90.0,104.0,0.084,-0.93,87.0,0.257,0.429,0.287,,,,,,,,,,,,,,,
14,2024-08-08,746030,Groundout,field_out,True,656537,668881,Derek Hill,Hunter Greene,1,3bb8f380-8de4-4395-b3c1-acd93e79adf2,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,2.83,2.97,143.1,99.0,124.0,104.0,0.745,10.17,3.33,5.84,0.69,0.72,0.281,0.395,0.198,0.269,0.43,,,,117.0,97.0,100.0,124.0,102.0,105.0,125.0,96.0,103.0,,,,0.553,,0.346,0.017,,1.63,,0.49,-1.98,,97.6,,,86.8,80.6,,,,0.25,1.0,0.125,0.186,0.268,0.246,0.168,0.312,0.386,122.0,90.0,104.0,0.084,-0.93,87.0,0.257,0.429,0.287,,,,,,,,,,,,,,,
15,2024-08-08,746030,Flyout,field_out,True,660644,668881,Vidal Bruján,Hunter Greene,0,8fc9fb7f-a2cc-4ee0-8e00-40e9e5844f2b,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,2.83,2.97,143.1,99.0,124.0,104.0,0.745,10.17,3.33,5.84,0.69,0.72,0.281,0.395,0.198,0.269,0.43,,,,117.0,97.0,100.0,124.0,102.0,105.0,125.0,96.0,103.0,,,,0.553,,0.346,0.017,,1.63,,0.49,-1.98,,97.6,,,86.8,80.6,,,,0.25,1.0,0.125,0.186,0.268,0.246,0.168,0.312,0.386,122.0,90.0,104.0,0.084,-0.93,87.0,0.257,0.429,0.287,,,,,,,,,,,,,,,
16,2024-08-08,746030,Flyout,field_out,True,666181,667725,Will Benson,Kyle Tyler,0,9dcbb72f-66da-4242-8be0-8d70bcf72340,667725.0,kyletyler,Tyler,Right,Kyle Tyler,MIA,5.4,6.17,31.2,95.0,101.0,95.0,0.76,7.11,5.12,10.52,1.14,1.75,0.235,0.408,0.153,0.327,0.379,47.0,78.0,66.0,97.0,89.0,93.0,81.0,91.0,88.0,117.0,87.0,90.0,108.0,102.0,100.0,0.143,0.448,0.112,0.284,0.012,0.05,-0.31,0.15,-1.6,-4.33,90.6,90.3,86.4,82.2,77.0,0.328,0.448,0.17,0.323,0.419,0.431,0.238,0.429,0.159,0.231,0.308,0.379,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-08-08,746030,Walk,walk,False,663697,667725,Jonathan India,Kyle Tyler,0,db93bf88-c9c3-48bc-bf97-da65bdb32adf,667725.0,kyletyler,Tyler,Right,Kyle Tyler,MIA,5.4,6.17,31.2,95.0,101.0,95.0,0.76,7.11,5.12,10.52,1.14,1.75,0.235,0.408,0.153,0.327,0.379,47.0,78.0,66.0,97.0,89.0,93.0,81.0,91.0,88.0,117.0,87.0,90.0,108.0,102.0,100.0,0.143,0.448,0.112,0.284,0.012,0.05,-0.31,0.15,-1.6,-4.33,90.6,90.3,86.4,82.2,77.0,0.328,0.448,0.17,0.323,0.419,0.431,0.238,0.429,0.159,0.231,0.308,0.379,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-08-08,746030,Single,single,False,682829,667725,Elly De La Cruz,Kyle Tyler,1,2b8eeee8-927a-4868-8fab-4f7193861a1f,667725.0,kyletyler,Tyler,Right,Kyle Tyler,MIA,5.4,6.17,31.2,95.0,101.0,95.0,0.76,7.11,5.12,10.52,1.14,1.75,0.235,0.408,0.153,0.327,0.379,47.0,78.0,66.0,97.0,89.0,93.0,81.0,91.0,88.0,117.0,87.0,90.0,108.0,102.0,100.0,0.143,0.448,0.112,0.284,0.012,0.05,-0.31,0.15,-1.6,-4.33,90.6,90.3,86.4,82.2,77.0,0.328,0.448,0.17,0.323,0.419,0.431,0.238,0.429,0.159,0.231,0.308,0.379,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-08-08,746030,Pop Out,field_out,True,663886,667725,Tyler Stephenson,Kyle Tyler,0,3bc849f7-273f-430d-8d98-5bf54fbf90af,667725.0,kyletyler,Tyler,Right,Kyle Tyler,MIA,5.4,6.17,31.2,95.0,101.0,95.0,0.76,7.11,5.12,10.52,1.14,1.75,0.235,0.408,0.153,0.327,0.379,47.0,78.0,66.0,97.0,89.0,93.0,81.0,91.0,88.0,117.0,87.0,90.0,108.0,102.0,100.0,0.143,0.448,0.112,0.284,0.012,0.05,-0.31,0.15,-1.6,-4.33,90.6,90.3,86.4,82.2,77.0,0.328,0.448,0.17,0.323,0.419,0.431,0.238,0.429,0.159,0.231,0.308,0.379,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-08-08,746030,Single,single,False,670770,667725,TJ Friedl,Kyle Tyler,1,2bb3bf29-4a66-48fe-811b-31b7666a0e14,667725.0,kyletyler,Tyler,Right,Kyle Tyler,MIA,5.4,6.17,31.2,95.0,101.0,95.0,0.76,7.11,5.12,10.52,1.14,1.75,0.235,0.408,0.153,0.327,0.379,47.0,78.0,66.0,97.0,89.0,93.0,81.0,91.0,88.0,117.0,87.0,90.0,108.0,102.0,100.0,0.143,0.448,0.112,0.284,0.012,0.05,-0.31,0.15,-1.6,-4.33,90.6,90.3,86.4,82.2,77.0,0.328,0.448,0.17,0.323,0.419,0.431,0.238,0.429,0.159,0.231,0.308,0.379,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-08-08,746030,Groundout,field_out,True,668715,667725,Spencer Steer,Kyle Tyler,0,2ca4c493-f8b0-4c01-b72f-dd34d8f764a4,667725.0,kyletyler,Tyler,Right,Kyle Tyler,MIA,5.4,6.17,31.2,95.0,101.0,95.0,0.76,7.11,5.12,10.52,1.14,1.75,0.235,0.408,0.153,0.327,0.379,47.0,78.0,66.0,97.0,89.0,93.0,81.0,91.0,88.0,117.0,87.0,90.0,108.0,102.0,100.0,0.143,0.448,0.112,0.284,0.012,0.05,-0.31,0.15,-1.6,-4.33,90.6,90.3,86.4,82.2,77.0,0.328,0.448,0.17,0.323,0.419,0.431,0.238,0.429,0.159,0.231,0.308,0.379,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-08-08,746030,Single,single,False,640902,668881,Jhonny Pereda,Hunter Greene,0,da88384f-91e0-47af-9332-366f04c24660,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,2.83,2.97,143.1,99.0,124.0,104.0,0.745,10.17,3.33,5.84,0.69,0.72,0.281,0.395,0.198,0.269,0.43,,,,117.0,97.0,100.0,124.0,102.0,105.0,125.0,96.0,103.0,,,,0.553,,0.346,0.017,,1.63,,0.49,-1.98,,97.6,,,86.8,80.6,,,,0.25,1.0,0.125,0.186,0.268,0.246,0.168,0.312,0.386,122.0,90.0,104.0,0.084,-0.93,87.0,0.257,0.429,0.287,,,,,,,,,,,,,,,
23,2024-08-08,746030,Flyout,field_out,True,669364,668881,Xavier Edwards,Hunter Greene,0,bf454a71-e237-46d8-86f4-e51c762408da,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,2.83,2.97,143.1,99.0,124.0,104.0,0.745,10.17,3.33,5.84,0.69,0.72,0.281,0.395,0.198,0.269,0.43,,,,117.0,97.0,100.0,124.0,102.0,105.0,125.0,96.0,103.0,,,,0.553,,0.346,0.017,,1.63,,0.49,-1.98,,97.6,,,86.8,80.6,,,,0.25,1.0,0.125,0.186,0.268,0.246,0.168,0.312,0.386,122.0,90.0,104.0,0.084,-0.93,87.0,0.257,0.429,0.287,,,,,,,,,,,,,,,
24,2024-08-08,746030,Flyout,field_out,True,669394,668881,Jake Burger,Hunter Greene,0,72824f0e-d027-4d1f-98fc-739622870152,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,2.83,2.97,143.1,99.0,124.0,104.0,0.745,10.17,3.33,5.84,0.69,0.72,0.281,0.395,0.198,0.269,0.43,,,,117.0,97.0,100.0,124.0,102.0,105.0,125.0,96.0,103.0,,,,0.553,,0.346,0.017,,1.63,,0.49,-1.98,,97.6,,,86.8,80.6,,,,0.25,1.0,0.125,0.186,0.268,0.246,0.168,0.312,0.386,122.0,90.0,104.0,0.084,-0.93,87.0,0.257,0.429,0.287,,,,,,,,,,,,,,,
25,2024-08-08,746030,Forceout,force_out,True,660821,668881,Jesús Sánchez,Hunter Greene,1,5510d03c-c161-467b-b096-6ea4ea823126,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,2.83,2.97,143.1,99.0,124.0,104.0,0.745,10.17,3.33,5.84,0.69,0.72,0.281,0.395,0.198,0.269,0.43,,,,117.0,97.0,100.0,124.0,102.0,105.0,125.0,96.0,103.0,,,,0.553,,0.346,0.017,,1.63,,0.49,-1.98,,97.6,,,86.8,80.6,,,,0.25,1.0,0.125,0.186,0.268,0.246,0.168,0.312,0.386,122.0,90.0,104.0,0.084,-0.93,87.0,0.257,0.429,0.287,,,,,,,,,,,,,,,
26,2024-08-08,746030,Groundout,field_out,True,600869,667725,Jeimer Candelario,Kyle Tyler,0,024b9109-60b6-497a-88c7-691882ac76cd,667725.0,kyletyler,Tyler,Right,Kyle Tyler,MIA,5.4,6.17,31.2,95.0,101.0,95.0,0.76,7.11,5.12,10.52,1.14,1.75,0.235,0.408,0.153,0.327,0.379,47.0,78.0,66.0,97.0,89.0,93.0,81.0,91.0,88.0,117.0,87.0,90.0,108.0,102.0,100.0,0.143,0.448,0.112,0.284,0.012,0.05,-0.31,0.15,-1.6,-4.33,90.6,90.3,86.4,82.2,77.0,0.328,0.448,0.17,0.323,0.419,0.431,0.238,0.429,0.159,0.231,0.308,0.379,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-08-08,746030,Strikeout,strikeout,True,641584,667725,Jake Fraley,Kyle Tyler,0,41537f11-019e-4e83-a5ef-047735313ac7,667725.0,kyletyler,Tyler,Right,Kyle Tyler,MIA,5.4,6.17,31.2,95.0,101.0,95.0,0.76,7.11,5.12,10.52,1.14,1.75,0.235,0.408,0.153,0.327,0.379,47.0,78.0,66.0,97.0,89.0,93.0,81.0,91.0,88.0,117.0,87.0,90.0,108.0,102.0,100.0,0.143,0.448,0.112,0.284,0.012,0.05,-0.31,0.15,-1.6,-4.33,90.6,90.3,86.4,82.2,77.0,0.328,0.448,0.17,0.323,0.419,0.431,0.238,0.429,0.159,0.231,0.308,0.379,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-08-08,746030,Flyout,field_out,True,682622,667725,Noelvi Marte,Kyle Tyler,0,73935721-7326-432a-9ee3-8ecb86d936da,667725.0,kyletyler,Tyler,Right,Kyle Tyler,MIA,5.4,6.17,31.2,95.0,101.0,95.0,0.76,7.11,5.12,10.52,1.14,1.75,0.235,0.408,0.153,0.327,0.379,47.0,78.0,66.0,97.0,89.0,93.0,81.0,91.0,88.0,117.0,87.0,90.0,108.0,102.0,100.0,0.143,0.448,0.112,0.284,0.012,0.05,-0.31,0.15,-1.6,-4.33,90.6,90.3,86.4,82.2,77.0,0.328,0.448,0.17,0.323,0.419,0.431,0.238,0.429,0.159,0.231,0.308,0.379,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-08-08,746030,Single,single,False,681146,668881,Jonah Bride,Hunter Greene,0,8aaa388e-afce-4b1a-aa7e-c4171220fa8f,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,2.83,2.97,143.1,99.0,124.0,104.0,0.745,10.17,3.33,5.84,0.69,0.72,0.281,0.395,0.198,0.269,0.43,,,,117.0,97.0,100.0,124.0,102.0,105.0,125.0,96.0,103.0,,,,0.553,,0.346,0.017,,1.63,,0.49,-1.98,,97.6,,,86.8,80.6,,,,0.25,1.0,0.125,0.186,0.268,0.246,0.168,0.312,0.386,122.0,90.0,104.0,0.084,-0.93,87.0,0.257,0.429,0.287,,,,,,,,,,,,,,,
30,2024-08-08,746030,Walk,walk,False,672640,668881,Otto Lopez,Hunter Greene,1,e0827d6f-8bce-4a1c-86b6-33f4e1e6ff65,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,2.83,2.97,143.1,99.0,124.0,104.0,0.745,10.17,3.33,5.84,0.69,0.72,0.281,0.395,0.198,0.269,0.43,,,,117.0,97.0,100.0,124.0,102.0,105.0,125.0,96.0,103.0,,,,0.553,,0.346,0.017,,1.63,,0.49,-1.98,,97.6,,,86.8,80.6,,,,0.25,1.0,0.125,0.186,0.268,0.246,0.168,0.312,0.386,122.0,90.0,104.0,0.084,-0.93,87.0,0.257,0.429,0.287,,,,,,,,,,,,,,,
31,2024-08-08,746030,Hit By Pitch,hit_by_pitch,False,669065,668881,Kyle Stowers,Hunter Greene,1,decfc356-d4fc-4dec-86e8-2d9f7688295e,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,2.83,2.97,143.1,99.0,124.0,104.0,0.745,10.17,3.33,5.84,0.69,0.72,0.281,0.395,0.198,0.269,0.43,,,,117.0,97.0,100.0,124.0,102.0,105.0,125.0,96.0,103.0,,,,0.553,,0.346,0.017,,1.63,,0.49,-1.98,,97.6,,,86.8,80.6,,,,0.25,1.0,0.125,0.186,0.268,0.246,0.168,0.312,0.386,122.0,90.0,104.0,0.084,-0.93,87.0,0.257,0.429,0.287,,,,,,,,,,,,,,,
32,2024-08-08,746030,Forceout,force_out,True,656537,668881,Derek Hill,Hunter Greene,1,54527c6d-05f2-4e73-8e98-2c7c17c6828f,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,2.83,2.97,143.1,99.0,124.0,104.0,0.745,10.17,3.33,5.84,0.69,0.72,0.281,0.395,0.198,0.269,0.43,,,,117.0,97.0,100.0,124.0,102.0,105.0,125.0,96.0,103.0,,,,0.553,,0.346,0.017,,1.63,,0.49,-1.98,,97.6,,,86.8,80.6,,,,0.25,1.0,0.125,0.186,0.268,0.246,0.168,0.312,0.386,122.0,90.0,104.0,0.084,-0.93,87.0,0.257,0.429,0.287,,,,,,,,,,,,,,,
33,2024-08-08,746030,Single,single,False,660644,668881,Vidal Bruján,Hunter Greene,1,431e538a-5e27-43ab-8947-f19d36711da1,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,2.83,2.97,143.1,99.0,124.0,104.0,0.745,10.17,3.33,5.84,0.69,0.72,0.281,0.395,0.198,0.269,0.43,,,,117.0,97.0,100.0,124.0,102.0,105.0,125.0,96.0,103.0,,,,0.553,,0.346,0.017,,1.63,,0.49,-1.98,,97.6,,,86.8,80.6,,,,0.25,1.0,0.125,0.186,0.268,0.246,0.168,0.312,0.386,122.0,90.0,104.0,0.084,-0.93,87.0,0.257,0.429,0.287,,,,,,,,,,,,,,,
34,2024-08-08,746030,Single,single,True,640902,668881,Jhonny Pereda,Hunter Greene,1,5dc54543-4571-42c9-be18-6a99578106c6,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,2.83,2.97,143.1,99.0,124.0,104.0,0.745,10.17,3.33,5.84,0.69,0.72,0.281,0.395,0.198,0.269,0.43,,,,117.0,97.0,100.0,124.0,102.0,105.0,125.0,96.0,103.0,,,,0.553,,0.346,0.017,,1.63,,0.49,-1.98,,97.6,,,86.8,80.6,,,,0.25,1.0,0.125,0.186,0.268,0.246,0.168,0.312,0.386,122.0,90.0,104.0,0.084,-0.93,87.0,0.257,0.429,0.287,,,,,,,,,,,,,,,
