,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,FA%,SL%,KC%,CH%,wFA/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vCH,vSI,vSL,vKC,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,CU%,wFC/C,wFS/C,wCU/C,vFC,vFS,vCU,FC_ba,FC_slg,FC_whiff,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff,ST_ba,ST_slg,ST_whiff
0,2024-08-18,746431,Groundout,field_out,True,650402,669373,Gleyber Torres,Tarik Skubal,0,07464316-0016-0083-000c-f08cd117d70a,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.58,2.84,160.1,103.0,103.0,106.0,0.721,10.83,1.85,6.74,0.73,1.27,0.251,0.396,0.172,0.266,0.476,97.0,104.0,115.0,111.0,103.0,102.0,95.0,106.0,105.0,111.0,99.0,103.0,94.0,91.0,101.0,0.207,0.328,0.153,0.045,0.267,1.45,1.65,0.82,2.67,0.78,96.9,86.1,96.6,88.7,78.5,0.206,0.311,0.253,0.231,0.355,0.472,0.181,0.283,0.164,0.188,0.375,0.349,0.118,0.118,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-08-18,746431,Groundout,field_out,True,665742,669373,Juan Soto,Tarik Skubal,0,07464316-0026-0033-000c-f08cd117d70a,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.58,2.84,160.1,103.0,103.0,106.0,0.721,10.83,1.85,6.74,0.73,1.27,0.251,0.396,0.172,0.266,0.476,97.0,104.0,115.0,111.0,103.0,102.0,95.0,106.0,105.0,111.0,99.0,103.0,94.0,91.0,101.0,0.207,0.328,0.153,0.045,0.267,1.45,1.65,0.82,2.67,0.78,96.9,86.1,96.6,88.7,78.5,0.206,0.311,0.253,0.231,0.355,0.472,0.181,0.283,0.164,0.188,0.375,0.349,0.118,0.118,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-08-18,746431,Strikeout,strikeout,True,592450,669373,Aaron Judge,Tarik Skubal,0,07464316-0036-0033-000c-f08cd117d70a,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.58,2.84,160.1,103.0,103.0,106.0,0.721,10.83,1.85,6.74,0.73,1.27,0.251,0.396,0.172,0.266,0.476,97.0,104.0,115.0,111.0,103.0,102.0,95.0,106.0,105.0,111.0,99.0,103.0,94.0,91.0,101.0,0.207,0.328,0.153,0.045,0.267,1.45,1.65,0.82,2.67,0.78,96.9,86.1,96.6,88.7,78.5,0.206,0.311,0.253,0.231,0.355,0.472,0.181,0.283,0.164,0.188,0.375,0.349,0.118,0.118,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-08-18,746431,Flyout,field_out,True,678009,573186,Parker Meadows,Marcus Stroman,0,07464316-0046-0023-000c-f08cd117d70a,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,3.88,4.88,132.1,96.0,92.0,94.0,0.816,6.6,3.88,8.64,1.22,1.46,0.208,0.402,0.154,0.321,0.359,,,,49.0,88.0,80.0,92.0,93.0,89.0,93.0,101.0,101.0,,,,0.348,0.032,0.173,,,-4.53,-0.22,-2.06,,,89.9,,89.9,85.4,,0.5,0.7,0.24,,,,0.294,0.481,0.126,0.242,0.375,0.279,0.0,0.0,0.2,89.0,86.0,92.0,105.0,100.0,98.0,84.0,98.0,92.0,0.187,0.112,0.148,0.02,0.75,0.46,88.1,83.2,81.5,0.269,0.527,0.192,0.167,0.241,0.246,0.25,0.458,0.323,,,
4,2024-08-18,746431,Groundout,field_out,True,682985,573186,Riley Greene,Marcus Stroman,0,07464316-0056-0033-000c-f08cd117d70a,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,3.88,4.88,132.1,96.0,92.0,94.0,0.816,6.6,3.88,8.64,1.22,1.46,0.208,0.402,0.154,0.321,0.359,,,,49.0,88.0,80.0,92.0,93.0,89.0,93.0,101.0,101.0,,,,0.348,0.032,0.173,,,-4.53,-0.22,-2.06,,,89.9,,89.9,85.4,,0.5,0.7,0.24,,,,0.294,0.481,0.126,0.242,0.375,0.279,0.0,0.0,0.2,89.0,86.0,92.0,105.0,100.0,98.0,84.0,98.0,92.0,0.187,0.112,0.148,0.02,0.75,0.46,88.1,83.2,81.5,0.269,0.527,0.192,0.167,0.241,0.246,0.25,0.458,0.323,,,
5,2024-08-18,746431,Flyout,field_out,True,663837,573186,Matt Vierling,Marcus Stroman,0,07464316-0066-0043-000c-f08cd117d70a,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,3.88,4.88,132.1,96.0,92.0,94.0,0.816,6.6,3.88,8.64,1.22,1.46,0.208,0.402,0.154,0.321,0.359,,,,49.0,88.0,80.0,92.0,93.0,89.0,93.0,101.0,101.0,,,,0.348,0.032,0.173,,,-4.53,-0.22,-2.06,,,89.9,,89.9,85.4,,0.5,0.7,0.24,,,,0.294,0.481,0.126,0.242,0.375,0.279,0.0,0.0,0.2,89.0,86.0,92.0,105.0,100.0,98.0,84.0,98.0,92.0,0.187,0.112,0.148,0.02,0.75,0.46,88.1,83.2,81.5,0.269,0.527,0.192,0.167,0.241,0.246,0.25,0.458,0.323,,,
6,2024-08-18,746431,Single,single,False,519317,669373,Giancarlo Stanton,Tarik Skubal,0,07464316-0076-0023-000c-f08cd117d70a,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.58,2.84,160.1,103.0,103.0,106.0,0.721,10.83,1.85,6.74,0.73,1.27,0.251,0.396,0.172,0.266,0.476,97.0,104.0,115.0,111.0,103.0,102.0,95.0,106.0,105.0,111.0,99.0,103.0,94.0,91.0,101.0,0.207,0.328,0.153,0.045,0.267,1.45,1.65,0.82,2.67,0.78,96.9,86.1,96.6,88.7,78.5,0.206,0.311,0.253,0.231,0.355,0.472,0.181,0.283,0.164,0.188,0.375,0.349,0.118,0.118,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2024-08-18,746431,Strikeout,strikeout,True,691176,669373,Jasson Domínguez,Tarik Skubal,0,07464316-0086-0063-000c-f08cd117d70a,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.58,2.84,160.1,103.0,103.0,106.0,0.721,10.83,1.85,6.74,0.73,1.27,0.251,0.396,0.172,0.266,0.476,97.0,104.0,115.0,111.0,103.0,102.0,95.0,106.0,105.0,111.0,99.0,103.0,94.0,91.0,101.0,0.207,0.328,0.153,0.045,0.267,1.45,1.65,0.82,2.67,0.78,96.9,86.1,96.6,88.7,78.5,0.206,0.311,0.253,0.231,0.355,0.472,0.181,0.283,0.164,0.188,0.375,0.349,0.118,0.118,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2024-08-18,746431,Flyout,field_out,True,624431,669373,Jose Trevino,Tarik Skubal,0,7333507c-e255-4648-8ef1-81d0a978c1fb,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.58,2.84,160.1,103.0,103.0,106.0,0.721,10.83,1.85,6.74,0.73,1.27,0.251,0.396,0.172,0.266,0.476,97.0,104.0,115.0,111.0,103.0,102.0,95.0,106.0,105.0,111.0,99.0,103.0,94.0,91.0,101.0,0.207,0.328,0.153,0.045,0.267,1.45,1.65,0.82,2.67,0.78,96.9,86.1,96.6,88.7,78.5,0.206,0.311,0.253,0.231,0.355,0.472,0.181,0.283,0.164,0.188,0.375,0.349,0.118,0.118,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-08-18,746431,Strikeout,strikeout,True,683011,669373,Anthony Volpe,Tarik Skubal,0,0a2eb91d-431f-4ab7-8d9e-c3fed3f320b1,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.58,2.84,160.1,103.0,103.0,106.0,0.721,10.83,1.85,6.74,0.73,1.27,0.251,0.396,0.172,0.266,0.476,97.0,104.0,115.0,111.0,103.0,102.0,95.0,106.0,105.0,111.0,99.0,103.0,94.0,91.0,101.0,0.207,0.328,0.153,0.045,0.267,1.45,1.65,0.82,2.67,0.78,96.9,86.1,96.6,88.7,78.5,0.206,0.311,0.253,0.231,0.355,0.472,0.181,0.283,0.164,0.188,0.375,0.349,0.118,0.118,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
