,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2024-03-30,745850,Groundout,field_out,True,621438,669084,Tyrone Taylor,DL Hall,1,ccacfae4-127e-418f-9d6c-b64bbbad1237,669084.0,dlhall,"Hall, DL",Left,DL Hall,MIL,7.71,7.05,16.1,99.0,72.0,92.0,0.806,7.16,5.51,14.88,2.2,1.15,0.186,0.39,0.136,0.305,0.427,81.0,92.0,83.0,55.0,101.0,91.0,,,,99.0,90.0,93.0,,,,,0.497,,0.119,0.198,-3.41,,,-3.94,-2.03,92.3,,84.3,,83.3,0.452,0.619,0.105,,,,0.429,0.571,0.5,,,,0.2,0.5,0.435,88.0,106.0,104.0,0.186,-1.15,79.0,0.25,0.5,0.182,,,,,,
11,2024-03-30,745850,Walk,walk,False,516782,669084,Starling Marte,DL Hall,0,662909a5-9b9f-4134-93f0-098a3b69c65a,669084.0,dlhall,"Hall, DL",Left,DL Hall,MIL,7.71,7.05,16.1,99.0,72.0,92.0,0.806,7.16,5.51,14.88,2.2,1.15,0.186,0.39,0.136,0.305,0.427,81.0,92.0,83.0,55.0,101.0,91.0,,,,99.0,90.0,93.0,,,,,0.497,,0.119,0.198,-3.41,,,-3.94,-2.03,92.3,,84.3,,83.3,0.452,0.619,0.105,,,,0.429,0.571,0.5,,,,0.2,0.5,0.435,88.0,106.0,104.0,0.186,-1.15,79.0,0.25,0.5,0.182,,,,,,
12,2024-03-30,745850,Flyout,field_out,True,643446,669084,Jeff McNeil,DL Hall,0,581e1fa9-aa0c-46d6-8ab3-fa0dff7d4c7a,669084.0,dlhall,"Hall, DL",Left,DL Hall,MIL,7.71,7.05,16.1,99.0,72.0,92.0,0.806,7.16,5.51,14.88,2.2,1.15,0.186,0.39,0.136,0.305,0.427,81.0,92.0,83.0,55.0,101.0,91.0,,,,99.0,90.0,93.0,,,,,0.497,,0.119,0.198,-3.41,,,-3.94,-2.03,92.3,,84.3,,83.3,0.452,0.619,0.105,,,,0.429,0.571,0.5,,,,0.2,0.5,0.435,88.0,106.0,104.0,0.186,-1.15,79.0,0.25,0.5,0.182,,,,,,
13,2024-03-30,745850,Strikeout,strikeout,True,668930,622663,Brice Turang,Luis Severino,0,4d82655e-eb98-4e60-b329-0b005361bbfc,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.78,3.91,109.2,100.0,103.0,100.0,0.833,6.65,3.04,7.71,0.98,1.38,0.268,0.372,0.213,0.287,0.443,85.0,93.0,94.0,98.0,102.0,99.0,88.0,97.0,94.0,142.0,102.0,113.0,93.0,94.0,89.0,0.281,0.338,0.075,0.22,0.085,-0.23,-0.79,1.98,0.72,-1.35,96.0,93.0,85.9,95.5,85.8,0.244,0.409,0.201,0.246,0.361,0.137,0.216,0.27,0.283,0.241,0.345,0.207,0.29,0.484,0.143,,,,,,,,,,,,,,,
14,2024-03-30,745850,Single,single,False,694192,622663,Jackson Chourio,Luis Severino,0,7a5ac3a4-c713-425c-8cb5-1b93318b871f,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.78,3.91,109.2,100.0,103.0,100.0,0.833,6.65,3.04,7.71,0.98,1.38,0.268,0.372,0.213,0.287,0.443,85.0,93.0,94.0,98.0,102.0,99.0,88.0,97.0,94.0,142.0,102.0,113.0,93.0,94.0,89.0,0.281,0.338,0.075,0.22,0.085,-0.23,-0.79,1.98,0.72,-1.35,96.0,93.0,85.9,95.5,85.8,0.244,0.409,0.201,0.246,0.361,0.137,0.216,0.27,0.283,0.241,0.345,0.207,0.29,0.484,0.143,,,,,,,,,,,,,,,
15,2024-03-30,745850,Single,single,False,686217,622663,Sal Frelick,Luis Severino,1,a7d53b92-5736-4d44-b128-7dd16ae16265,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.78,3.91,109.2,100.0,103.0,100.0,0.833,6.65,3.04,7.71,0.98,1.38,0.268,0.372,0.213,0.287,0.443,85.0,93.0,94.0,98.0,102.0,99.0,88.0,97.0,94.0,142.0,102.0,113.0,93.0,94.0,89.0,0.281,0.338,0.075,0.22,0.085,-0.23,-0.79,1.98,0.72,-1.35,96.0,93.0,85.9,95.5,85.8,0.244,0.409,0.201,0.246,0.361,0.137,0.216,0.27,0.283,0.241,0.345,0.207,0.29,0.484,0.143,,,,,,,,,,,,,,,
16,2024-03-30,745850,Pop Out,field_out,True,661388,622663,William Contreras,Luis Severino,0,50a81801-7a56-4eac-9dc0-d926ebadc86a,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.78,3.91,109.2,100.0,103.0,100.0,0.833,6.65,3.04,7.71,0.98,1.38,0.268,0.372,0.213,0.287,0.443,85.0,93.0,94.0,98.0,102.0,99.0,88.0,97.0,94.0,142.0,102.0,113.0,93.0,94.0,89.0,0.281,0.338,0.075,0.22,0.085,-0.23,-0.79,1.98,0.72,-1.35,96.0,93.0,85.9,95.5,85.8,0.244,0.409,0.201,0.246,0.361,0.137,0.216,0.27,0.283,0.241,0.345,0.207,0.29,0.484,0.143,,,,,,,,,,,,,,,
17,2024-03-30,745850,Groundout,field_out,True,592885,622663,Christian Yelich,Luis Severino,0,7cb48458-e85a-4f0c-8d94-8f5a6109c8d2,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.78,3.91,109.2,100.0,103.0,100.0,0.833,6.65,3.04,7.71,0.98,1.38,0.268,0.372,0.213,0.287,0.443,85.0,93.0,94.0,98.0,102.0,99.0,88.0,97.0,94.0,142.0,102.0,113.0,93.0,94.0,89.0,0.281,0.338,0.075,0.22,0.085,-0.23,-0.79,1.98,0.72,-1.35,96.0,93.0,85.9,95.5,85.8,0.244,0.409,0.201,0.246,0.361,0.137,0.216,0.27,0.283,0.241,0.345,0.207,0.29,0.484,0.143,,,,,,,,,,,,,,,
18,2024-03-30,745850,Home Run,home_run,False,682626,669084,Francisco Alvarez,DL Hall,0,3ebd973d-7864-4222-940b-fd9f3b095d1c,669084.0,dlhall,"Hall, DL",Left,DL Hall,MIL,7.71,7.05,16.1,99.0,72.0,92.0,0.806,7.16,5.51,14.88,2.2,1.15,0.186,0.39,0.136,0.305,0.427,81.0,92.0,83.0,55.0,101.0,91.0,,,,99.0,90.0,93.0,,,,,0.497,,0.119,0.198,-3.41,,,-3.94,-2.03,92.3,,84.3,,83.3,0.452,0.619,0.105,,,,0.429,0.571,0.5,,,,0.2,0.5,0.435,88.0,106.0,104.0,0.186,-1.15,79.0,0.25,0.5,0.182,,,,,,
19,2024-03-30,745850,Single,single,False,670097,669084,Zack Short,DL Hall,0,56f89a1c-3a9f-473d-86f9-60a4ea9eb7b8,669084.0,dlhall,"Hall, DL",Left,DL Hall,MIL,7.71,7.05,16.1,99.0,72.0,92.0,0.806,7.16,5.51,14.88,2.2,1.15,0.186,0.39,0.136,0.305,0.427,81.0,92.0,83.0,55.0,101.0,91.0,,,,99.0,90.0,93.0,,,,,0.497,,0.119,0.198,-3.41,,,-3.94,-2.03,92.3,,84.3,,83.3,0.452,0.619,0.105,,,,0.429,0.571,0.5,,,,0.2,0.5,0.435,88.0,106.0,104.0,0.186,-1.15,79.0,0.25,0.5,0.182,,,,,,
20,2024-03-30,745850,Flyout,field_out,True,664056,669084,Harrison Bader,DL Hall,0,c5ec8d16-d979-4a93-9225-b5b189980074,669084.0,dlhall,"Hall, DL",Left,DL Hall,MIL,7.71,7.05,16.1,99.0,72.0,92.0,0.806,7.16,5.51,14.88,2.2,1.15,0.186,0.39,0.136,0.305,0.427,81.0,92.0,83.0,55.0,101.0,91.0,,,,99.0,90.0,93.0,,,,,0.497,,0.119,0.198,-3.41,,,-3.94,-2.03,92.3,,84.3,,83.3,0.452,0.619,0.105,,,,0.429,0.571,0.5,,,,0.2,0.5,0.435,88.0,106.0,104.0,0.186,-1.15,79.0,0.25,0.5,0.182,,,,,,
21,2024-03-30,745850,Strikeout,strikeout,True,607043,669084,Brandon Nimmo,DL Hall,0,33aeec8f-7b93-4fe4-bfc7-c3ba428cca37,669084.0,dlhall,"Hall, DL",Left,DL Hall,MIL,7.71,7.05,16.1,99.0,72.0,92.0,0.806,7.16,5.51,14.88,2.2,1.15,0.186,0.39,0.136,0.305,0.427,81.0,92.0,83.0,55.0,101.0,91.0,,,,99.0,90.0,93.0,,,,,0.497,,0.119,0.198,-3.41,,,-3.94,-2.03,92.3,,84.3,,83.3,0.452,0.619,0.105,,,,0.429,0.571,0.5,,,,0.2,0.5,0.435,88.0,106.0,104.0,0.186,-1.15,79.0,0.25,0.5,0.182,,,,,,
22,2024-03-30,745850,Pop Out,field_out,True,596019,669084,Francisco Lindor,DL Hall,0,7790e0f9-3969-431d-ae16-3ffa2e466436,669084.0,dlhall,"Hall, DL",Left,DL Hall,MIL,7.71,7.05,16.1,99.0,72.0,92.0,0.806,7.16,5.51,14.88,2.2,1.15,0.186,0.39,0.136,0.305,0.427,81.0,92.0,83.0,55.0,101.0,91.0,,,,99.0,90.0,93.0,,,,,0.497,,0.119,0.198,-3.41,,,-3.94,-2.03,92.3,,84.3,,83.3,0.452,0.619,0.105,,,,0.429,0.571,0.5,,,,0.2,0.5,0.435,88.0,106.0,104.0,0.186,-1.15,79.0,0.25,0.5,0.182,,,,,,
23,2024-03-30,745850,Single,single,False,642715,622663,Willy Adames,Luis Severino,0,27e78a57-f2e7-450a-b215-c607f65b35dd,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.78,3.91,109.2,100.0,103.0,100.0,0.833,6.65,3.04,7.71,0.98,1.38,0.268,0.372,0.213,0.287,0.443,85.0,93.0,94.0,98.0,102.0,99.0,88.0,97.0,94.0,142.0,102.0,113.0,93.0,94.0,89.0,0.281,0.338,0.075,0.22,0.085,-0.23,-0.79,1.98,0.72,-1.35,96.0,93.0,85.9,95.5,85.8,0.244,0.409,0.201,0.246,0.361,0.137,0.216,0.27,0.283,0.241,0.345,0.207,0.29,0.484,0.143,,,,,,,,,,,,,,,
24,2024-03-30,745850,Flyout,field_out,True,641343,622663,Jake Bauers,Luis Severino,0,7bbdc084-bb89-495a-97f2-deb788147704,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.78,3.91,109.2,100.0,103.0,100.0,0.833,6.65,3.04,7.71,0.98,1.38,0.268,0.372,0.213,0.287,0.443,85.0,93.0,94.0,98.0,102.0,99.0,88.0,97.0,94.0,142.0,102.0,113.0,93.0,94.0,89.0,0.281,0.338,0.075,0.22,0.085,-0.23,-0.79,1.98,0.72,-1.35,96.0,93.0,85.9,95.5,85.8,0.244,0.409,0.201,0.246,0.361,0.137,0.216,0.27,0.283,0.241,0.345,0.207,0.29,0.484,0.143,,,,,,,,,,,,,,,
25,2024-03-30,745850,Home Run,home_run,False,656555,622663,Rhys Hoskins,Luis Severino,1,c373c0c1-33a7-4402-a88e-dd4981d51e24,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.78,3.91,109.2,100.0,103.0,100.0,0.833,6.65,3.04,7.71,0.98,1.38,0.268,0.372,0.213,0.287,0.443,85.0,93.0,94.0,98.0,102.0,99.0,88.0,97.0,94.0,142.0,102.0,113.0,93.0,94.0,89.0,0.281,0.338,0.075,0.22,0.085,-0.23,-0.79,1.98,0.72,-1.35,96.0,93.0,85.9,95.5,85.8,0.244,0.409,0.201,0.246,0.361,0.137,0.216,0.27,0.283,0.241,0.345,0.207,0.29,0.484,0.143,,,,,,,,,,,,,,,
26,2024-03-30,745850,Strikeout,strikeout,True,686554,622663,Oliver Dunn,Luis Severino,0,e97a16a2-913a-43f1-98ad-3a097a3d8c34,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.78,3.91,109.2,100.0,103.0,100.0,0.833,6.65,3.04,7.71,0.98,1.38,0.268,0.372,0.213,0.287,0.443,85.0,93.0,94.0,98.0,102.0,99.0,88.0,97.0,94.0,142.0,102.0,113.0,93.0,94.0,89.0,0.281,0.338,0.075,0.22,0.085,-0.23,-0.79,1.98,0.72,-1.35,96.0,93.0,85.9,95.5,85.8,0.244,0.409,0.201,0.246,0.361,0.137,0.216,0.27,0.283,0.241,0.345,0.207,0.29,0.484,0.143,,,,,,,,,,,,,,,
27,2024-03-30,745850,Single,single,False,668930,622663,Brice Turang,Luis Severino,0,69214460-a3d8-4946-8008-8af61f061bbc,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.78,3.91,109.2,100.0,103.0,100.0,0.833,6.65,3.04,7.71,0.98,1.38,0.268,0.372,0.213,0.287,0.443,85.0,93.0,94.0,98.0,102.0,99.0,88.0,97.0,94.0,142.0,102.0,113.0,93.0,94.0,89.0,0.281,0.338,0.075,0.22,0.085,-0.23,-0.79,1.98,0.72,-1.35,96.0,93.0,85.9,95.5,85.8,0.244,0.409,0.201,0.246,0.361,0.137,0.216,0.27,0.283,0.241,0.345,0.207,0.29,0.484,0.143,,,,,,,,,,,,,,,
28,2024-03-30,745850,Groundout,field_out,True,694192,622663,Jackson Chourio,Luis Severino,1,f6e7d618-b924-4820-9790-ce009efbc48c,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.78,3.91,109.2,100.0,103.0,100.0,0.833,6.65,3.04,7.71,0.98,1.38,0.268,0.372,0.213,0.287,0.443,85.0,93.0,94.0,98.0,102.0,99.0,88.0,97.0,94.0,142.0,102.0,113.0,93.0,94.0,89.0,0.281,0.338,0.075,0.22,0.085,-0.23,-0.79,1.98,0.72,-1.35,96.0,93.0,85.9,95.5,85.8,0.244,0.409,0.201,0.246,0.361,0.137,0.216,0.27,0.283,0.241,0.345,0.207,0.29,0.484,0.143,,,,,,,,,,,,,,,
29,2024-03-30,745850,Flyout,field_out,True,624413,669084,Pete Alonso,DL Hall,0,01eeae13-fd74-4cf8-a35b-48316bac8153,669084.0,dlhall,"Hall, DL",Left,DL Hall,MIL,7.71,7.05,16.1,99.0,72.0,92.0,0.806,7.16,5.51,14.88,2.2,1.15,0.186,0.39,0.136,0.305,0.427,81.0,92.0,83.0,55.0,101.0,91.0,,,,99.0,90.0,93.0,,,,,0.497,,0.119,0.198,-3.41,,,-3.94,-2.03,92.3,,84.3,,83.3,0.452,0.619,0.105,,,,0.429,0.571,0.5,,,,0.2,0.5,0.435,88.0,106.0,104.0,0.186,-1.15,79.0,0.25,0.5,0.182,,,,,,
30,2024-03-30,745850,Flyout,field_out,True,621438,669084,Tyrone Taylor,DL Hall,0,fd102cd1-42cd-4750-9bf3-5f43389ed9ae,669084.0,dlhall,"Hall, DL",Left,DL Hall,MIL,7.71,7.05,16.1,99.0,72.0,92.0,0.806,7.16,5.51,14.88,2.2,1.15,0.186,0.39,0.136,0.305,0.427,81.0,92.0,83.0,55.0,101.0,91.0,,,,99.0,90.0,93.0,,,,,0.497,,0.119,0.198,-3.41,,,-3.94,-2.03,92.3,,84.3,,83.3,0.452,0.619,0.105,,,,0.429,0.571,0.5,,,,0.2,0.5,0.435,88.0,106.0,104.0,0.186,-1.15,79.0,0.25,0.5,0.182,,,,,,
31,2024-03-30,745850,Walk,walk,False,516782,669084,Starling Marte,DL Hall,0,54959242-f13f-419a-ae54-5fe3589762f1,669084.0,dlhall,"Hall, DL",Left,DL Hall,MIL,7.71,7.05,16.1,99.0,72.0,92.0,0.806,7.16,5.51,14.88,2.2,1.15,0.186,0.39,0.136,0.305,0.427,81.0,92.0,83.0,55.0,101.0,91.0,,,,99.0,90.0,93.0,,,,,0.497,,0.119,0.198,-3.41,,,-3.94,-2.03,92.3,,84.3,,83.3,0.452,0.619,0.105,,,,0.429,0.571,0.5,,,,0.2,0.5,0.435,88.0,106.0,104.0,0.186,-1.15,79.0,0.25,0.5,0.182,,,,,,
32,2024-03-30,745850,Single,single,False,643446,669084,Jeff McNeil,DL Hall,1,c6e14774-e10c-4bcb-8fae-894a5f43a86d,669084.0,dlhall,"Hall, DL",Left,DL Hall,MIL,7.71,7.05,16.1,99.0,72.0,92.0,0.806,7.16,5.51,14.88,2.2,1.15,0.186,0.39,0.136,0.305,0.427,81.0,92.0,83.0,55.0,101.0,91.0,,,,99.0,90.0,93.0,,,,,0.497,,0.119,0.198,-3.41,,,-3.94,-2.03,92.3,,84.3,,83.3,0.452,0.619,0.105,,,,0.429,0.571,0.5,,,,0.2,0.5,0.435,88.0,106.0,104.0,0.186,-1.15,79.0,0.25,0.5,0.182,,,,,,
33,2024-03-30,745850,Single,single,False,682626,669084,Francisco Alvarez,DL Hall,1,969a1da6-f43c-45db-98a4-b4ddcf53e0ea,669084.0,dlhall,"Hall, DL",Left,DL Hall,MIL,7.71,7.05,16.1,99.0,72.0,92.0,0.806,7.16,5.51,14.88,2.2,1.15,0.186,0.39,0.136,0.305,0.427,81.0,92.0,83.0,55.0,101.0,91.0,,,,99.0,90.0,93.0,,,,,0.497,,0.119,0.198,-3.41,,,-3.94,-2.03,92.3,,84.3,,83.3,0.452,0.619,0.105,,,,0.429,0.571,0.5,,,,0.2,0.5,0.435,88.0,106.0,104.0,0.186,-1.15,79.0,0.25,0.5,0.182,,,,,,
34,2024-03-30,745850,Groundout,field_out,True,670097,669084,Zack Short,DL Hall,0,6f25df5f-af56-48cd-bba5-751816af943a,669084.0,dlhall,"Hall, DL",Left,DL Hall,MIL,7.71,7.05,16.1,99.0,72.0,92.0,0.806,7.16,5.51,14.88,2.2,1.15,0.186,0.39,0.136,0.305,0.427,81.0,92.0,83.0,55.0,101.0,91.0,,,,99.0,90.0,93.0,,,,,0.497,,0.119,0.198,-3.41,,,-3.94,-2.03,92.3,,84.3,,83.3,0.452,0.619,0.105,,,,0.429,0.571,0.5,,,,0.2,0.5,0.435,88.0,106.0,104.0,0.186,-1.15,79.0,0.25,0.5,0.182,,,,,,
35,2024-03-30,745850,Lineout,field_out,True,686217,622663,Sal Frelick,Luis Severino,0,057d1e82-5498-4298-bbb5-d7e93c7dcad3,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.78,3.91,109.2,100.0,103.0,100.0,0.833,6.65,3.04,7.71,0.98,1.38,0.268,0.372,0.213,0.287,0.443,85.0,93.0,94.0,98.0,102.0,99.0,88.0,97.0,94.0,142.0,102.0,113.0,93.0,94.0,89.0,0.281,0.338,0.075,0.22,0.085,-0.23,-0.79,1.98,0.72,-1.35,96.0,93.0,85.9,95.5,85.8,0.244,0.409,0.201,0.246,0.361,0.137,0.216,0.27,0.283,0.241,0.345,0.207,0.29,0.484,0.143,,,,,,,,,,,,,,,
