,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,ST_ba,ST_slg,ST_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2024-07-29,747039,Pop Out,field_out,True,661531,700249,Brian Serven,Cade Povich,0,90a3760e-bb8d-4e77-bb03-62d3b5ae0050,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,5.77,4.02,43.2,97.0,86.0,95.0,0.799,6.39,4.74,9.48,1.44,0.75,0.222,0.472,0.181,0.236,0.446,63.0,98.0,92.0,93.0,101.0,104.0,79.0,96.0,91.0,77.0,91.0,85.0,110.0,100.0,103.0,97.0,94.0,94.0,0.061,0.409,0.132,0.107,0.187,0.104,1.39,-3.11,1.27,-3.82,-4.31,-0.32,92.2,88.3,86.1,91.4,82.9,76.0,0.167,0.217,0.143,0.441,0.706,0.3,0.31,0.621,0.217,0.333,0.81,0.288,0.2,0.35,0.225,0.111,0.111,0.111,,,,,,,,,,,,,,,,,,
11,2024-07-29,747039,Double,double,False,595281,700249,Kevin Kiermaier,Cade Povich,0,3f43c08a-b989-4b37-87b3-7e2b2272f0fa,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,5.77,4.02,43.2,97.0,86.0,95.0,0.799,6.39,4.74,9.48,1.44,0.75,0.222,0.472,0.181,0.236,0.446,63.0,98.0,92.0,93.0,101.0,104.0,79.0,96.0,91.0,77.0,91.0,85.0,110.0,100.0,103.0,97.0,94.0,94.0,0.061,0.409,0.132,0.107,0.187,0.104,1.39,-3.11,1.27,-3.82,-4.31,-0.32,92.2,88.3,86.1,91.4,82.9,76.0,0.167,0.217,0.143,0.441,0.706,0.3,0.31,0.621,0.217,0.333,0.81,0.288,0.2,0.35,0.225,0.111,0.111,0.111,,,,,,,,,,,,,,,,,,
12,2024-07-29,747039,Single,single,False,672642,700249,Steward Berroa,Cade Povich,1,ce07ff50-4161-4a5c-b3fd-a8a4be3a7efb,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,5.77,4.02,43.2,97.0,86.0,95.0,0.799,6.39,4.74,9.48,1.44,0.75,0.222,0.472,0.181,0.236,0.446,63.0,98.0,92.0,93.0,101.0,104.0,79.0,96.0,91.0,77.0,91.0,85.0,110.0,100.0,103.0,97.0,94.0,94.0,0.061,0.409,0.132,0.107,0.187,0.104,1.39,-3.11,1.27,-3.82,-4.31,-0.32,92.2,88.3,86.1,91.4,82.9,76.0,0.167,0.217,0.143,0.441,0.706,0.3,0.31,0.621,0.217,0.333,0.81,0.288,0.2,0.35,0.225,0.111,0.111,0.111,,,,,,,,,,,,,,,,,,
13,2024-07-29,747039,Walk,walk,False,543807,700249,George Springer,Cade Povich,1,6aa955f7-9bf9-4052-81cd-b03683b255fe,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,5.77,4.02,43.2,97.0,86.0,95.0,0.799,6.39,4.74,9.48,1.44,0.75,0.222,0.472,0.181,0.236,0.446,63.0,98.0,92.0,93.0,101.0,104.0,79.0,96.0,91.0,77.0,91.0,85.0,110.0,100.0,103.0,97.0,94.0,94.0,0.061,0.409,0.132,0.107,0.187,0.104,1.39,-3.11,1.27,-3.82,-4.31,-0.32,92.2,88.3,86.1,91.4,82.9,76.0,0.167,0.217,0.143,0.441,0.706,0.3,0.31,0.621,0.217,0.333,0.81,0.288,0.2,0.35,0.225,0.111,0.111,0.111,,,,,,,,,,,,,,,,,,
14,2024-07-29,747039,Groundout,field_out,True,687462,700249,Spencer Horwitz,Cade Povich,1,94d35edb-4a7c-4ac6-bd8e-ff1bee297838,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,5.77,4.02,43.2,97.0,86.0,95.0,0.799,6.39,4.74,9.48,1.44,0.75,0.222,0.472,0.181,0.236,0.446,63.0,98.0,92.0,93.0,101.0,104.0,79.0,96.0,91.0,77.0,91.0,85.0,110.0,100.0,103.0,97.0,94.0,94.0,0.061,0.409,0.132,0.107,0.187,0.104,1.39,-3.11,1.27,-3.82,-4.31,-0.32,92.2,88.3,86.1,91.4,82.9,76.0,0.167,0.217,0.143,0.441,0.706,0.3,0.31,0.621,0.217,0.333,0.81,0.288,0.2,0.35,0.225,0.111,0.111,0.111,,,,,,,,,,,,,,,,,,
15,2024-07-29,747039,Intent Walk,intent_walk,False,665489,700249,Vladimir Guerrero Jr.,Cade Povich,0,07470396-0166-1023-000c-f08cd117d70a,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,5.77,4.02,43.2,97.0,86.0,95.0,0.799,6.39,4.74,9.48,1.44,0.75,0.222,0.472,0.181,0.236,0.446,63.0,98.0,92.0,93.0,101.0,104.0,79.0,96.0,91.0,77.0,91.0,85.0,110.0,100.0,103.0,97.0,94.0,94.0,0.061,0.409,0.132,0.107,0.187,0.104,1.39,-3.11,1.27,-3.82,-4.31,-0.32,92.2,88.3,86.1,91.4,82.9,76.0,0.167,0.217,0.143,0.441,0.706,0.3,0.31,0.621,0.217,0.333,0.81,0.288,0.2,0.35,0.225,0.111,0.111,0.111,,,,,,,,,,,,,,,,,,
16,2024-07-29,747039,Strikeout,strikeout,True,676914,700249,Davis Schneider,Cade Povich,0,ea2a8f07-12f2-4185-b48c-c2a2d702a57c,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,5.77,4.02,43.2,97.0,86.0,95.0,0.799,6.39,4.74,9.48,1.44,0.75,0.222,0.472,0.181,0.236,0.446,63.0,98.0,92.0,93.0,101.0,104.0,79.0,96.0,91.0,77.0,91.0,85.0,110.0,100.0,103.0,97.0,94.0,94.0,0.061,0.409,0.132,0.107,0.187,0.104,1.39,-3.11,1.27,-3.82,-4.31,-0.32,92.2,88.3,86.1,91.4,82.9,76.0,0.167,0.217,0.143,0.441,0.706,0.3,0.31,0.621,0.217,0.333,0.81,0.288,0.2,0.35,0.225,0.111,0.111,0.111,,,,,,,,,,,,,,,,,,
17,2024-07-29,747039,Double,double,False,656811,670102,Ryan O'Hearn,Bowden Francis,1,84e64908-852a-4850-a6f4-07f85235d483,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,4.38,4.02,63.2,101.0,101.0,104.0,0.804,8.2,2.26,8.06,1.7,0.81,0.235,0.508,0.166,0.342,0.471,,,,102.0,94.0,100.0,99.0,103.0,106.0,92.0,115.0,111.0,95.0,101.0,98.0,,,,0.014,0.527,,0.079,0.22,,1.69,,1.6,-4.36,-2.33,,93.4,,,92.0,82.7,73.6,0.198,0.405,0.178,0.326,0.628,0.226,,,,,,,,,,0.333,0.333,0.1,109.0,105.0,111.0,0.16,1.14,84.1,0.204,0.204,0.217,0.353,0.824,0.4,,,,,,
18,2024-07-29,747039,Home Run,home_run,False,676059,670102,Jordan Westburg,Bowden Francis,1,04dc8cb4-246d-451b-9b88-5b61272fcad0,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,4.38,4.02,63.2,101.0,101.0,104.0,0.804,8.2,2.26,8.06,1.7,0.81,0.235,0.508,0.166,0.342,0.471,,,,102.0,94.0,100.0,99.0,103.0,106.0,92.0,115.0,111.0,95.0,101.0,98.0,,,,0.014,0.527,,0.079,0.22,,1.69,,1.6,-4.36,-2.33,,93.4,,,92.0,82.7,73.6,0.198,0.405,0.178,0.326,0.628,0.226,,,,,,,,,,0.333,0.333,0.1,109.0,105.0,111.0,0.16,1.14,84.1,0.204,0.204,0.217,0.353,0.824,0.4,,,,,,
19,2024-07-29,747039,Groundout,field_out,True,677008,670102,Heston Kjerstad,Bowden Francis,0,e2f1573b-8421-4493-9aed-fc41294dccfd,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,4.38,4.02,63.2,101.0,101.0,104.0,0.804,8.2,2.26,8.06,1.7,0.81,0.235,0.508,0.166,0.342,0.471,,,,102.0,94.0,100.0,99.0,103.0,106.0,92.0,115.0,111.0,95.0,101.0,98.0,,,,0.014,0.527,,0.079,0.22,,1.69,,1.6,-4.36,-2.33,,93.4,,,92.0,82.7,73.6,0.198,0.405,0.178,0.326,0.628,0.226,,,,,,,,,,0.333,0.333,0.1,109.0,105.0,111.0,0.16,1.14,84.1,0.204,0.204,0.217,0.353,0.824,0.4,,,,,,
20,2024-07-29,747039,Groundout,field_out,True,602104,670102,Ramón Urías,Bowden Francis,0,45bdfff4-55b6-4ae2-867c-a57434bd3aa8,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,4.38,4.02,63.2,101.0,101.0,104.0,0.804,8.2,2.26,8.06,1.7,0.81,0.235,0.508,0.166,0.342,0.471,,,,102.0,94.0,100.0,99.0,103.0,106.0,92.0,115.0,111.0,95.0,101.0,98.0,,,,0.014,0.527,,0.079,0.22,,1.69,,1.6,-4.36,-2.33,,93.4,,,92.0,82.7,73.6,0.198,0.405,0.178,0.326,0.628,0.226,,,,,,,,,,0.333,0.333,0.1,109.0,105.0,111.0,0.16,1.14,84.1,0.204,0.204,0.217,0.353,0.824,0.4,,,,,,
21,2024-07-29,747039,Flyout,field_out,True,681393,670102,Connor Norby,Bowden Francis,0,ce677ef4-4d59-4b4b-b1e4-bfe21cf52a7f,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,4.38,4.02,63.2,101.0,101.0,104.0,0.804,8.2,2.26,8.06,1.7,0.81,0.235,0.508,0.166,0.342,0.471,,,,102.0,94.0,100.0,99.0,103.0,106.0,92.0,115.0,111.0,95.0,101.0,98.0,,,,0.014,0.527,,0.079,0.22,,1.69,,1.6,-4.36,-2.33,,93.4,,,92.0,82.7,73.6,0.198,0.405,0.178,0.326,0.628,0.226,,,,,,,,,,0.333,0.333,0.1,109.0,105.0,111.0,0.16,1.14,84.1,0.204,0.204,0.217,0.353,0.824,0.4,,,,,,
22,2024-07-29,747039,Lineout,field_out,True,676391,700249,Ernie Clement,Cade Povich,0,04af8fb2-fe2f-42fa-8e15-209ce5bed930,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,5.77,4.02,43.2,97.0,86.0,95.0,0.799,6.39,4.74,9.48,1.44,0.75,0.222,0.472,0.181,0.236,0.446,63.0,98.0,92.0,93.0,101.0,104.0,79.0,96.0,91.0,77.0,91.0,85.0,110.0,100.0,103.0,97.0,94.0,94.0,0.061,0.409,0.132,0.107,0.187,0.104,1.39,-3.11,1.27,-3.82,-4.31,-0.32,92.2,88.3,86.1,91.4,82.9,76.0,0.167,0.217,0.143,0.441,0.706,0.3,0.31,0.621,0.217,0.333,0.81,0.288,0.2,0.35,0.225,0.111,0.111,0.111,,,,,,,,,,,,,,,,,,
23,2024-07-29,747039,Lineout,field_out,True,677870,700249,Leo Jiménez,Cade Povich,0,a4fc1a6e-483c-484d-933b-90819862a26e,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,5.77,4.02,43.2,97.0,86.0,95.0,0.799,6.39,4.74,9.48,1.44,0.75,0.222,0.472,0.181,0.236,0.446,63.0,98.0,92.0,93.0,101.0,104.0,79.0,96.0,91.0,77.0,91.0,85.0,110.0,100.0,103.0,97.0,94.0,94.0,0.061,0.409,0.132,0.107,0.187,0.104,1.39,-3.11,1.27,-3.82,-4.31,-0.32,92.2,88.3,86.1,91.4,82.9,76.0,0.167,0.217,0.143,0.441,0.706,0.3,0.31,0.621,0.217,0.333,0.81,0.288,0.2,0.35,0.225,0.111,0.111,0.111,,,,,,,,,,,,,,,,,,
24,2024-07-29,747039,Walk,walk,False,661531,700249,Brian Serven,Cade Povich,0,bc7d4436-7a23-41e0-aaea-cb94a8e71da2,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,5.77,4.02,43.2,97.0,86.0,95.0,0.799,6.39,4.74,9.48,1.44,0.75,0.222,0.472,0.181,0.236,0.446,63.0,98.0,92.0,93.0,101.0,104.0,79.0,96.0,91.0,77.0,91.0,85.0,110.0,100.0,103.0,97.0,94.0,94.0,0.061,0.409,0.132,0.107,0.187,0.104,1.39,-3.11,1.27,-3.82,-4.31,-0.32,92.2,88.3,86.1,91.4,82.9,76.0,0.167,0.217,0.143,0.441,0.706,0.3,0.31,0.621,0.217,0.333,0.81,0.288,0.2,0.35,0.225,0.111,0.111,0.111,,,,,,,,,,,,,,,,,,
25,2024-07-29,747039,Forceout,force_out,True,595281,700249,Kevin Kiermaier,Cade Povich,1,d3d4efd0-3e7a-4dfd-a40a-08e2f1c195a7,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,5.77,4.02,43.2,97.0,86.0,95.0,0.799,6.39,4.74,9.48,1.44,0.75,0.222,0.472,0.181,0.236,0.446,63.0,98.0,92.0,93.0,101.0,104.0,79.0,96.0,91.0,77.0,91.0,85.0,110.0,100.0,103.0,97.0,94.0,94.0,0.061,0.409,0.132,0.107,0.187,0.104,1.39,-3.11,1.27,-3.82,-4.31,-0.32,92.2,88.3,86.1,91.4,82.9,76.0,0.167,0.217,0.143,0.441,0.706,0.3,0.31,0.621,0.217,0.333,0.81,0.288,0.2,0.35,0.225,0.111,0.111,0.111,,,,,,,,,,,,,,,,,,
26,2024-07-29,747039,Groundout,field_out,True,681297,670102,Colton Cowser,Bowden Francis,0,2dfcc4e8-4452-4176-a0e1-f4e2c55b2886,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,4.38,4.02,63.2,101.0,101.0,104.0,0.804,8.2,2.26,8.06,1.7,0.81,0.235,0.508,0.166,0.342,0.471,,,,102.0,94.0,100.0,99.0,103.0,106.0,92.0,115.0,111.0,95.0,101.0,98.0,,,,0.014,0.527,,0.079,0.22,,1.69,,1.6,-4.36,-2.33,,93.4,,,92.0,82.7,73.6,0.198,0.405,0.178,0.326,0.628,0.226,,,,,,,,,,0.333,0.333,0.1,109.0,105.0,111.0,0.16,1.14,84.1,0.204,0.204,0.217,0.353,0.824,0.4,,,,,,
27,2024-07-29,747039,Lineout,field_out,True,668939,670102,Adley Rutschman,Bowden Francis,0,18d3f507-73dc-414c-b43e-6f1d35c9636a,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,4.38,4.02,63.2,101.0,101.0,104.0,0.804,8.2,2.26,8.06,1.7,0.81,0.235,0.508,0.166,0.342,0.471,,,,102.0,94.0,100.0,99.0,103.0,106.0,92.0,115.0,111.0,95.0,101.0,98.0,,,,0.014,0.527,,0.079,0.22,,1.69,,1.6,-4.36,-2.33,,93.4,,,92.0,82.7,73.6,0.198,0.405,0.178,0.326,0.628,0.226,,,,,,,,,,0.333,0.333,0.1,109.0,105.0,111.0,0.16,1.14,84.1,0.204,0.204,0.217,0.353,0.824,0.4,,,,,,
28,2024-07-29,747039,Pop Out,field_out,True,623993,670102,Anthony Santander,Bowden Francis,0,d734dfc4-a019-4b54-a2ca-cd84ca9f029d,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,4.38,4.02,63.2,101.0,101.0,104.0,0.804,8.2,2.26,8.06,1.7,0.81,0.235,0.508,0.166,0.342,0.471,,,,102.0,94.0,100.0,99.0,103.0,106.0,92.0,115.0,111.0,95.0,101.0,98.0,,,,0.014,0.527,,0.079,0.22,,1.69,,1.6,-4.36,-2.33,,93.4,,,92.0,82.7,73.6,0.198,0.405,0.178,0.326,0.628,0.226,,,,,,,,,,0.333,0.333,0.1,109.0,105.0,111.0,0.16,1.14,84.1,0.204,0.204,0.217,0.353,0.824,0.4,,,,,,
29,2024-07-29,747039,Field Error,field_error,False,672642,700249,Steward Berroa,Cade Povich,0,eeb545d6-2f63-4413-8836-2fd6c9662581,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,5.77,4.02,43.2,97.0,86.0,95.0,0.799,6.39,4.74,9.48,1.44,0.75,0.222,0.472,0.181,0.236,0.446,63.0,98.0,92.0,93.0,101.0,104.0,79.0,96.0,91.0,77.0,91.0,85.0,110.0,100.0,103.0,97.0,94.0,94.0,0.061,0.409,0.132,0.107,0.187,0.104,1.39,-3.11,1.27,-3.82,-4.31,-0.32,92.2,88.3,86.1,91.4,82.9,76.0,0.167,0.217,0.143,0.441,0.706,0.3,0.31,0.621,0.217,0.333,0.81,0.288,0.2,0.35,0.225,0.111,0.111,0.111,,,,,,,,,,,,,,,,,,
30,2024-07-29,747039,Walk,walk,False,543807,700249,George Springer,Cade Povich,1,b8dbbd65-5697-479d-ae1a-261e6e7d558d,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,5.77,4.02,43.2,97.0,86.0,95.0,0.799,6.39,4.74,9.48,1.44,0.75,0.222,0.472,0.181,0.236,0.446,63.0,98.0,92.0,93.0,101.0,104.0,79.0,96.0,91.0,77.0,91.0,85.0,110.0,100.0,103.0,97.0,94.0,94.0,0.061,0.409,0.132,0.107,0.187,0.104,1.39,-3.11,1.27,-3.82,-4.31,-0.32,92.2,88.3,86.1,91.4,82.9,76.0,0.167,0.217,0.143,0.441,0.706,0.3,0.31,0.621,0.217,0.333,0.81,0.288,0.2,0.35,0.225,0.111,0.111,0.111,,,,,,,,,,,,,,,,,,
